Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
The results show that, unlike PREGS, 11 - ketopregnenolone sulphate and epipregnanolone sulphate failed to block the effect of scopolamine, suggesting that altering the modulation of NMDA receptors diminishes the memory - enhancing effects of PREGS.	PREGS,30,35,Chemical/Drug	11 - ketopregnenolone sulphate,37,67,Chemical/Drug	epipregnanolone sulphate,72,96,Chemical/Drug	scopolamine,127,138,Chemical/Drug	NMDA,183,187,Chemical/Drug	PREGS,243,248,Chemical/Drug	"[{""token"": ""PREGS"", ""start_span"": 30, ""end_span"": 35, ""type"": ""Chemical/Drug""}, {""token"": ""11 - ketopregnenolone sulphate"", ""start_span"": 37, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""epipregnanolone sulphate"", ""start_span"": 72, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""scopolamine"", ""start_span"": 127, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 183, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""PREGS"", ""start_span"": 243, ""end_span"": 248, ""type"": ""Chemical/Drug""}]"	valid
Intraperitoneal administration of atropine, naloxone, mecamylamine, and hexamethonium to mice reduced catalepsy induced by a combination of morphine with nicotine.	atropine,34,42,Chemical/Drug	naloxone,44,52,Chemical/Drug	mecamylamine,54,66,Chemical/Drug	hexamethonium,72,85,Chemical/Drug	morphine,140,148,Chemical/Drug	nicotine,154,162,Chemical/Drug	"[{""token"": ""atropine"", ""start_span"": 34, ""end_span"": 42, ""type"": ""Chemical/Drug""}, {""token"": ""naloxone"", ""start_span"": 44, ""end_span"": 52, ""type"": ""Chemical/Drug""}, {""token"": ""mecamylamine"", ""start_span"": 54, ""end_span"": 66, ""type"": ""Chemical/Drug""}, {""token"": ""hexamethonium"", ""start_span"": 72, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""morphine"", ""start_span"": 140, ""end_span"": 148, ""type"": ""Chemical/Drug""}, {""token"": ""nicotine"", ""start_span"": 154, ""end_span"": 162, ""type"": ""Chemical/Drug""}]"	valid
The effects of dizocilpine ( MK - 801), a noncompetitive N - methyl - D - aspartate ( NMDA) receptor antagonist, were studied on dopamine - related behaviors induced by reserpine treatments.	dizocilpine,15,26,Chemical/Drug	MK - 801,29,37,Chemical/Drug	N - methyl - D - aspartate,57,83,Chemical/Drug	NMDA,86,90,Chemical/Drug	dopamine,129,137,Chemical/Drug	reserpine,169,178,Chemical/Drug	"[{""token"": ""dizocilpine"", ""start_span"": 15, ""end_span"": 26, ""type"": ""Chemical/Drug""}, {""token"": ""MK - 801"", ""start_span"": 29, ""end_span"": 37, ""type"": ""Chemical/Drug""}, {""token"": ""N - methyl - D - aspartate"", ""start_span"": 57, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Chemical/Drug""}, {""token"": ""dopamine"", ""start_span"": 129, ""end_span"": 137, ""type"": ""Chemical/Drug""}, {""token"": ""reserpine"", ""start_span"": 169, ""end_span"": 178, ""type"": ""Chemical/Drug""}]"	valid
A 51 year old man took a mixed overdose including 1. 8 - 3. 6 g of diltiazem, paracetamol, aspirin, isosorbide nitrate, and alcohol.	diltiazem,67,76,Chemical/Drug	paracetamol,78,89,Chemical/Drug	aspirin,91,98,Chemical/Drug	isosorbide,100,110,Chemical/Drug	nitrate,111,118,Chemical/Drug	alcohol,124,131,Chemical/Drug	"[{""token"": ""diltiazem"", ""start_span"": 67, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""paracetamol"", ""start_span"": 78, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""aspirin"", ""start_span"": 91, ""end_span"": 98, ""type"": ""Chemical/Drug""}, {""token"": ""isosorbide"", ""start_span"": 100, ""end_span"": 110, ""type"": ""Chemical/Drug""}, {""token"": ""nitrate"", ""start_span"": 111, ""end_span"": 118, ""type"": ""Chemical/Drug""}, {""token"": ""alcohol"", ""start_span"": 124, ""end_span"": 131, ""type"": ""Chemical/Drug""}]"	valid
Induction studies have further shown that while pretreatment of 3 - methylcholanthrene ( MC), an inducer of P4501A1 / 1A2, did not produce any significant effect in the incidence of lindane induced convulsions, pretreatment with phenobarbital ( PB), an inducer of P450 2B1 / 2B2 or ethanol, an inducer of P450 2E1 catalysed reactions, significantly increased the incidence of lindane induced convulsions.	3 - methylcholanthrene,64,86,Chemical/Drug	MC,89,91,Chemical/Drug	lindane,182,189,Chemical/Drug	phenobarbital,229,242,Chemical/Drug	ethanol,282,289,Chemical/Drug	lindane,376,383,Chemical/Drug	"[{""token"": ""3 - methylcholanthrene"", ""start_span"": 64, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""MC"", ""start_span"": 89, ""end_span"": 91, ""type"": ""Chemical/Drug""}, {""token"": ""lindane"", ""start_span"": 182, ""end_span"": 189, ""type"": ""Chemical/Drug""}, {""token"": ""phenobarbital"", ""start_span"": 229, ""end_span"": 242, ""type"": ""Chemical/Drug""}, {""token"": ""ethanol"", ""start_span"": 282, ""end_span"": 289, ""type"": ""Chemical/Drug""}, {""token"": ""lindane"", ""start_span"": 376, ""end_span"": 383, ""type"": ""Chemical/Drug""}]"	valid
OBJECTIVE: To achieve absolute risk estimates of venous thromboembolism ( VTE) among women on cyproterone acetate plus ethinylestradiol ( CPA / EE), and among women on combined oral contraceptives ( COCs).	cyproterone acetate,94,113,Chemical/Drug	ethinylestradiol,119,135,Chemical/Drug	CPA,138,141,Chemical/Drug	EE,144,146,Chemical/Drug	combined oral contraceptives,168,196,Chemical/Drug	COCs,199,203,Chemical/Drug	"[{""token"": ""cyproterone acetate"", ""start_span"": 94, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""ethinylestradiol"", ""start_span"": 119, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""CPA"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Chemical/Drug""}, {""token"": ""EE"", ""start_span"": 144, ""end_span"": 146, ""type"": ""Chemical/Drug""}, {""token"": ""combined oral contraceptives"", ""start_span"": 168, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""COCs"", ""start_span"": 199, ""end_span"": 203, ""type"": ""Chemical/Drug""}]"	valid
Among several chemoconvulsants, bicuculline, N - methyl - D - aspartic acid and BAY k - 8644 ( the opener of L - type calcium channels) reversed the protective activity of loreclezole alone and its combination with valproate.	bicuculline,32,43,Chemical/Drug	N - methyl - D - aspartic acid,45,75,Chemical/Drug	BAY k - 8644,80,92,Chemical/Drug	calcium,118,125,Chemical/Drug	loreclezole,172,183,Chemical/Drug	valproate,215,224,Chemical/Drug	"[{""token"": ""bicuculline"", ""start_span"": 32, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""N - methyl - D - aspartic acid"", ""start_span"": 45, ""end_span"": 75, ""type"": ""Chemical/Drug""}, {""token"": ""BAY k - 8644"", ""start_span"": 80, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""calcium"", ""start_span"": 118, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""loreclezole"", ""start_span"": 172, ""end_span"": 183, ""type"": ""Chemical/Drug""}, {""token"": ""valproate"", ""start_span"": 215, ""end_span"": 224, ""type"": ""Chemical/Drug""}]"	valid
Atorva reversed dex - induced hypertension ( 129 + / - 0. 6 mmHg, vs. 135 + / - 0. 6 mmHg P ' < 0. 05) and decreased plasma superoxide ( 7931 + / - 392. 8 dex, 1187 + / - 441. 2 atorva + dex, P < 0. 0001).	Atorva,0,6,Chemical/Drug	dex,16,19,Chemical/Drug	superoxide,124,134,Chemical/Drug	dex,155,158,Chemical/Drug	atorva,178,184,Chemical/Drug	dex,187,190,Chemical/Drug	"[{""token"": ""Atorva"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Chemical/Drug""}, {""token"": ""dex"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 124, ""end_span"": 134, ""type"": ""Chemical/Drug""}, {""token"": ""dex"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Chemical/Drug""}, {""token"": ""atorva"", ""start_span"": 178, ""end_span"": 184, ""type"": ""Chemical/Drug""}, {""token"": ""dex"", ""start_span"": 187, ""end_span"": 190, ""type"": ""Chemical/Drug""}]"	valid
The concentrations of dopamine ( DA), serotonin and their metabolites decreased significantly after MA administration, which was inhibited by the alpha - TC and DFO pretreatment.	dopamine,22,30,Chemical/Drug	DA,33,35,Chemical/Drug	serotonin,38,47,Chemical/Drug	MA,100,102,Chemical/Drug	alpha - TC,146,156,Chemical/Drug	DFO,161,164,Chemical/Drug	"[{""token"": ""dopamine"", ""start_span"": 22, ""end_span"": 30, ""type"": ""Chemical/Drug""}, {""token"": ""DA"", ""start_span"": 33, ""end_span"": 35, ""type"": ""Chemical/Drug""}, {""token"": ""serotonin"", ""start_span"": 38, ""end_span"": 47, ""type"": ""Chemical/Drug""}, {""token"": ""MA"", ""start_span"": 100, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""alpha - TC"", ""start_span"": 146, ""end_span"": 156, ""type"": ""Chemical/Drug""}, {""token"": ""DFO"", ""start_span"": 161, ""end_span"": 164, ""type"": ""Chemical/Drug""}]"	valid
The incidence of akathisia was low and similar with quetiapine monotherapy ( 3. 3%) and placebo ( 6. 1%), and with QTP + Li / DVP ( 3. 6%) and PBO + Li / DVP ( 4. 9%).	quetiapine,52,62,Chemical/Drug	QTP,115,118,Chemical/Drug	Li,121,123,Chemical/Drug	DVP,126,129,Chemical/Drug	Li,149,151,Chemical/Drug	DVP,154,157,Chemical/Drug	"[{""token"": ""quetiapine"", ""start_span"": 52, ""end_span"": 62, ""type"": ""Chemical/Drug""}, {""token"": ""QTP"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Chemical/Drug""}, {""token"": ""Li"", ""start_span"": 121, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""DVP"", ""start_span"": 126, ""end_span"": 129, ""type"": ""Chemical/Drug""}, {""token"": ""Li"", ""start_span"": 149, ""end_span"": 151, ""type"": ""Chemical/Drug""}, {""token"": ""DVP"", ""start_span"": 154, ""end_span"": 157, ""type"": ""Chemical/Drug""}]"	valid
It is widely believed that dopamine ( DA) mediates methamphetamine ( METH) - induced toxicity to brain dopaminergic neurons, because drugs that interfere with DA neurotransmission decrease toxicity, whereas drugs that increase DA neurotransmission enhance toxicity.	dopamine,27,35,Chemical/Drug	DA,38,40,Chemical/Drug	methamphetamine,51,66,Chemical/Drug	METH,69,73,Chemical/Drug	DA,159,161,Chemical/Drug	DA,227,229,Chemical/Drug	"[{""token"": ""dopamine"", ""start_span"": 27, ""end_span"": 35, ""type"": ""Chemical/Drug""}, {""token"": ""DA"", ""start_span"": 38, ""end_span"": 40, ""type"": ""Chemical/Drug""}, {""token"": ""methamphetamine"", ""start_span"": 51, ""end_span"": 66, ""type"": ""Chemical/Drug""}, {""token"": ""METH"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""DA"", ""start_span"": 159, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""DA"", ""start_span"": 227, ""end_span"": 229, ""type"": ""Chemical/Drug""}]"	valid
The serotonin 6 ( 5 - HT6) receptor is therapeutically targeted by several second generation antipsychotics, such as clozapine and olanzapine, and d - amphetamine - induced hyperactivity in rats is corrected with the use of a selective 5 - HT6 receptor antagonist.	serotonin,4,13,Chemical/Drug	5 - HT6,18,25,Chemical/Drug	clozapine,117,126,Chemical/Drug	olanzapine,131,141,Chemical/Drug	d - amphetamine,147,162,Chemical/Drug	5 - HT6,236,243,Chemical/Drug	"[{""token"": ""serotonin"", ""start_span"": 4, ""end_span"": 13, ""type"": ""Chemical/Drug""}, {""token"": ""5 - HT6"", ""start_span"": 18, ""end_span"": 25, ""type"": ""Chemical/Drug""}, {""token"": ""clozapine"", ""start_span"": 117, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""olanzapine"", ""start_span"": 131, ""end_span"": 141, ""type"": ""Chemical/Drug""}, {""token"": ""d - amphetamine"", ""start_span"": 147, ""end_span"": 162, ""type"": ""Chemical/Drug""}, {""token"": ""5 - HT6"", ""start_span"": 236, ""end_span"": 243, ""type"": ""Chemical/Drug""}]"	valid
Group 1 ( P alone) received P, 360 mg / day, for 15 days; Group II ( P + gentamicin); Group III ( gentamicin alone) and Group IV ( mild DM + gentamicin).	P,10,11,Chemical/Drug	P,28,29,Chemical/Drug	P,69,70,Chemical/Drug	gentamicin,73,83,Chemical/Drug	gentamicin,98,108,Chemical/Drug	gentamicin,141,151,Chemical/Drug	"[{""token"": ""P"", ""start_span"": 10, ""end_span"": 11, ""type"": ""Chemical/Drug""}, {""token"": ""P"", ""start_span"": 28, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""P"", ""start_span"": 69, ""end_span"": 70, ""type"": ""Chemical/Drug""}, {""token"": ""gentamicin"", ""start_span"": 73, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""gentamicin"", ""start_span"": 98, ""end_span"": 108, ""type"": ""Chemical/Drug""}, {""token"": ""gentamicin"", ""start_span"": 141, ""end_span"": 151, ""type"": ""Chemical/Drug""}]"	valid
However, epinephrine treatment resulted in the incorporation of epinephrine into renal catecholamine stores such that approximately 40% of the catecholamine present was epinephrine while the norepinephrine content was reduced by a similar degree.	epinephrine,9,20,Chemical/Drug	epinephrine,64,75,Chemical/Drug	catecholamine,87,100,Chemical/Drug	catecholamine,143,156,Chemical/Drug	epinephrine,169,180,Chemical/Drug	norepinephrine,191,205,Chemical/Drug	"[{""token"": ""epinephrine"", ""start_span"": 9, ""end_span"": 20, ""type"": ""Chemical/Drug""}, {""token"": ""epinephrine"", ""start_span"": 64, ""end_span"": 75, ""type"": ""Chemical/Drug""}, {""token"": ""catecholamine"", ""start_span"": 87, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""catecholamine"", ""start_span"": 143, ""end_span"": 156, ""type"": ""Chemical/Drug""}, {""token"": ""epinephrine"", ""start_span"": 169, ""end_span"": 180, ""type"": ""Chemical/Drug""}, {""token"": ""norepinephrine"", ""start_span"": 191, ""end_span"": 205, ""type"": ""Chemical/Drug""}]"	valid
It is concluded that dietary sodium restriction increases diuretic - induced potassium loss, presumably by an increased activity of the renin - angiotensin - aldosterone system, while sodium delivery to the distal renal tubules remains sufficiently high to allow increased potassium secretion.	sodium,29,35,Chemical/Drug	potassium,77,86,Chemical/Drug	angiotensin,144,155,Chemical/Drug	aldosterone,158,169,Chemical/Drug	sodium,184,190,Chemical/Drug	potassium,273,282,Chemical/Drug	"[{""token"": ""sodium"", ""start_span"": 29, ""end_span"": 35, ""type"": ""Chemical/Drug""}, {""token"": ""potassium"", ""start_span"": 77, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""angiotensin"", ""start_span"": 144, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""aldosterone"", ""start_span"": 158, ""end_span"": 169, ""type"": ""Chemical/Drug""}, {""token"": ""sodium"", ""start_span"": 184, ""end_span"": 190, ""type"": ""Chemical/Drug""}, {""token"": ""potassium"", ""start_span"": 273, ""end_span"": 282, ""type"": ""Chemical/Drug""}]"	valid
Timolol also reduced the rise in plasma aldosterone and urine potassium excretion following bendrofluazide and increased the urine sodium / potassium ratio.	Timolol,0,7,Chemical/Drug	aldosterone,40,51,Chemical/Drug	potassium,62,71,Chemical/Drug	bendrofluazide,92,106,Chemical/Drug	sodium,131,137,Chemical/Drug	potassium,140,149,Chemical/Drug	"[{""token"": ""Timolol"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Chemical/Drug""}, {""token"": ""aldosterone"", ""start_span"": 40, ""end_span"": 51, ""type"": ""Chemical/Drug""}, {""token"": ""potassium"", ""start_span"": 62, ""end_span"": 71, ""type"": ""Chemical/Drug""}, {""token"": ""bendrofluazide"", ""start_span"": 92, ""end_span"": 106, ""type"": ""Chemical/Drug""}, {""token"": ""sodium"", ""start_span"": 131, ""end_span"": 137, ""type"": ""Chemical/Drug""}, {""token"": ""potassium"", ""start_span"": 140, ""end_span"": 149, ""type"": ""Chemical/Drug""}]"	valid
The protective effect of oral administration of the thiol compound sodium 2 - mercaptoethane sulphonate ( MESNA) against urothelial toxicity induced by ifosfamide ( IF) was tested in a group of 45 patients with inoperable lung cancer under treatment with IF ( 2250 mg / m2 on days 2 - 5) as part of a polychemotherapy regimen repeated in a 4 - week cycle.	thiol,52,57,Chemical/Drug	sodium 2 - mercaptoethane sulphonate,67,103,Chemical/Drug	MESNA,106,111,Chemical/Drug	ifosfamide,152,162,Chemical/Drug	IF,165,167,Chemical/Drug	IF,255,257,Chemical/Drug	"[{""token"": ""thiol"", ""start_span"": 52, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""sodium 2 - mercaptoethane sulphonate"", ""start_span"": 67, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""MESNA"", ""start_span"": 106, ""end_span"": 111, ""type"": ""Chemical/Drug""}, {""token"": ""ifosfamide"", ""start_span"": 152, ""end_span"": 162, ""type"": ""Chemical/Drug""}, {""token"": ""IF"", ""start_span"": 165, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""IF"", ""start_span"": 255, ""end_span"": 257, ""type"": ""Chemical/Drug""}]"	valid
Renografin contains the chelating agents sodium citrate and disodium edetate, while Hypaque contains calcium disodium edetate and no sodium citrate.	Renografin,0,10,Chemical/Drug	sodium citrate,41,55,Chemical/Drug	disodium edetate,60,76,Chemical/Drug	Hypaque,84,91,Chemical/Drug	calcium disodium edetate,101,125,Chemical/Drug	sodium citrate,133,147,Chemical/Drug	"[{""token"": ""Renografin"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Chemical/Drug""}, {""token"": ""sodium citrate"", ""start_span"": 41, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""disodium edetate"", ""start_span"": 60, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""Hypaque"", ""start_span"": 84, ""end_span"": 91, ""type"": ""Chemical/Drug""}, {""token"": ""calcium disodium edetate"", ""start_span"": 101, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""sodium citrate"", ""start_span"": 133, ""end_span"": 147, ""type"": ""Chemical/Drug""}]"	valid
Cyclosporin A ( CsA; 50 mg / kg) and Fujimycine ( FK506; 5 mg / kg), but not the related macrolide immunosuppressant rapamycin ( 5 mg / kg), caused a reduction of glomerular filtration rate, degenerative changes of proximal tubular epithelium, and hypertrophy of the juxtaglomerular apparatus in male Wistar rats when given for 10 days.	Cyclosporin A,0,13,Chemical/Drug	CsA,16,19,Chemical/Drug	Fujimycine,37,47,Chemical/Drug	FK506,50,55,Chemical/Drug	macrolide,89,98,Chemical/Drug	rapamycin,117,126,Chemical/Drug	"[{""token"": ""Cyclosporin A"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Chemical/Drug""}, {""token"": ""CsA"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Chemical/Drug""}, {""token"": ""Fujimycine"", ""start_span"": 37, ""end_span"": 47, ""type"": ""Chemical/Drug""}, {""token"": ""FK506"", ""start_span"": 50, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""macrolide"", ""start_span"": 89, ""end_span"": 98, ""type"": ""Chemical/Drug""}, {""token"": ""rapamycin"", ""start_span"": 117, ""end_span"": 126, ""type"": ""Chemical/Drug""}]"	valid
Among various oral antiplatelets, a combination of a novel prostacyclin analogue beraprost ( BPT) and a potent phosphodiesterase inhibitor cilostazol ( CLZ) may result in untoward clinical effects due to possible synergistic elevation of intracellular cAMP ( cyclic adenosine 3 ', 5 ' - monophosphate).	prostacyclin,59,71,Chemical/Drug	beraprost,81,90,Chemical/Drug	BPT,93,96,Chemical/Drug	cilostazol,139,149,Chemical/Drug	CLZ,152,155,Chemical/Drug	cAMP,252,256,Chemical/Drug	"[{""token"": ""prostacyclin"", ""start_span"": 59, ""end_span"": 71, ""type"": ""Chemical/Drug""}, {""token"": ""beraprost"", ""start_span"": 81, ""end_span"": 90, ""type"": ""Chemical/Drug""}, {""token"": ""BPT"", ""start_span"": 93, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""cilostazol"", ""start_span"": 139, ""end_span"": 149, ""type"": ""Chemical/Drug""}, {""token"": ""CLZ"", ""start_span"": 152, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""cAMP"", ""start_span"": 252, ""end_span"": 256, ""type"": ""Chemical/Drug""}]"	valid
Several drugs, including clonidine, physostigmine, methysergide, 5 - MDOT, propranolol, and MK - 801, markedly reduced the dyskinetic movements but at the cost of a return of parkinsonian symptomatology.	clonidine,25,34,Chemical/Drug	physostigmine,36,49,Chemical/Drug	methysergide,51,63,Chemical/Drug	5 - MDOT,65,73,Chemical/Drug	propranolol,75,86,Chemical/Drug	MK - 801,92,100,Chemical/Drug	"[{""token"": ""clonidine"", ""start_span"": 25, ""end_span"": 34, ""type"": ""Chemical/Drug""}, {""token"": ""physostigmine"", ""start_span"": 36, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""methysergide"", ""start_span"": 51, ""end_span"": 63, ""type"": ""Chemical/Drug""}, {""token"": ""5 - MDOT"", ""start_span"": 65, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""propranolol"", ""start_span"": 75, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""MK - 801"", ""start_span"": 92, ""end_span"": 100, ""type"": ""Chemical/Drug""}]"	valid
The incidence of drug - related dependent edema was somewhat higher in the amlodipine group, particularly at a dose of 10 mg per day ( 2. 4% for 80 mg valsartan; 3. 6% for 5 mg amlodipine; 0% for valsartan plus 5 mg amlodipine; 14. 3% for 10 mg amlodipine).	amlodipine,75,85,Chemical/Drug	valsartan,151,160,Chemical/Drug	amlodipine,177,187,Chemical/Drug	valsartan,196,205,Chemical/Drug	amlodipine,216,226,Chemical/Drug	amlodipine,245,255,Chemical/Drug	"[{""token"": ""amlodipine"", ""start_span"": 75, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""valsartan"", ""start_span"": 151, ""end_span"": 160, ""type"": ""Chemical/Drug""}, {""token"": ""amlodipine"", ""start_span"": 177, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""valsartan"", ""start_span"": 196, ""end_span"": 205, ""type"": ""Chemical/Drug""}, {""token"": ""amlodipine"", ""start_span"": 216, ""end_span"": 226, ""type"": ""Chemical/Drug""}, {""token"": ""amlodipine"", ""start_span"": 245, ""end_span"": 255, ""type"": ""Chemical/Drug""}]"	valid
Cholesteryl hemisuccinate treatment protects rodents from the toxic effects of acetaminophen, adriamycin, carbon tetrachloride, chloroform and galactosamine.	Cholesteryl hemisuccinate,0,25,Chemical/Drug	acetaminophen,79,92,Chemical/Drug	adriamycin,94,104,Chemical/Drug	carbon tetrachloride,106,126,Chemical/Drug	chloroform,128,138,Chemical/Drug	galactosamine,143,156,Chemical/Drug	"[{""token"": ""Cholesteryl hemisuccinate"", ""start_span"": 0, ""end_span"": 25, ""type"": ""Chemical/Drug""}, {""token"": ""acetaminophen"", ""start_span"": 79, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""adriamycin"", ""start_span"": 94, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""carbon tetrachloride"", ""start_span"": 106, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""chloroform"", ""start_span"": 128, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""galactosamine"", ""start_span"": 143, ""end_span"": 156, ""type"": ""Chemical/Drug""}]"	valid
A 24 - h pretreatment of both rats and mice with a single dose of CS ( 100mg / kg, i. p.), resulted in significant protection against the hepatotoxic effects of CCl4, CHCl3, acetaminophen and galactosamine and against the lethal ( and presumably cardiotoxic) effect of adriamycin administration.	CS,66,68,Chemical/Drug	CCl4,161,165,Chemical/Drug	CHCl3,167,172,Chemical/Drug	acetaminophen,174,187,Chemical/Drug	galactosamine,192,205,Chemical/Drug	adriamycin,269,279,Chemical/Drug	"[{""token"": ""CS"", ""start_span"": 66, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""CCl4"", ""start_span"": 161, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""CHCl3"", ""start_span"": 167, ""end_span"": 172, ""type"": ""Chemical/Drug""}, {""token"": ""acetaminophen"", ""start_span"": 174, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""galactosamine"", ""start_span"": 192, ""end_span"": 205, ""type"": ""Chemical/Drug""}, {""token"": ""adriamycin"", ""start_span"": 269, ""end_span"": 279, ""type"": ""Chemical/Drug""}]"	valid
Quinine is known to block voltage -, calcium - and ATP - sensitive K ( +) - channels while 4 - aminopyridine is known to block voltage - sensitive K ( +) - channels.	Quinine,0,7,Chemical/Drug	calcium,37,44,Chemical/Drug	ATP,51,54,Chemical/Drug	K,67,68,Chemical/Drug	4 - aminopyridine,91,108,Chemical/Drug	K,147,148,Chemical/Drug	"[{""token"": ""Quinine"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Chemical/Drug""}, {""token"": ""calcium"", ""start_span"": 37, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""ATP"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""K"", ""start_span"": 67, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""4 - aminopyridine"", ""start_span"": 91, ""end_span"": 108, ""type"": ""Chemical/Drug""}, {""token"": ""K"", ""start_span"": 147, ""end_span"": 148, ""type"": ""Chemical/Drug""}]"	test
It is also suggested that the blockade of K ( +) - channels sensitive to these blockers is not sufficient to prevent morphine - induced hypoactivity whereas morphine - induced hyperactivity seems to be connected to both quinine - and 4 - aminopyridine - sensitive K ( +) - channels.	K,42,43,Chemical/Drug	morphine,117,125,Chemical/Drug	morphine,157,165,Chemical/Drug	quinine,220,227,Chemical/Drug	4 - aminopyridine,234,251,Chemical/Drug	K,264,265,Chemical/Drug	"[{""token"": ""K"", ""start_span"": 42, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""morphine"", ""start_span"": 117, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""morphine"", ""start_span"": 157, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""quinine"", ""start_span"": 220, ""end_span"": 227, ""type"": ""Chemical/Drug""}, {""token"": ""4 - aminopyridine"", ""start_span"": 234, ""end_span"": 251, ""type"": ""Chemical/Drug""}, {""token"": ""K"", ""start_span"": 264, ""end_span"": 265, ""type"": ""Chemical/Drug""}]"	test
