Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
The catechol and hydroquinone metabolites, NCQ436 and NCQ344, induced apoptosis in HL60 and HBMP cells in a time - and concentration dependent manner, while the phenols, NCR181, FLA873, and FLA797, and the derivatives formed by oxidation of the pyrrolidine ring, FLA838, NCM001, and NCL118, had no effect.	catechol,4,12,Chemical/Drug	hydroquinone,17,29,Chemical/Drug	NCQ436,43,49,Chemical/Drug	NCQ344,54,60,Chemical/Drug	phenols,161,168,Chemical/Drug	FLA797,190,196,Chemical/Drug	pyrrolidine,245,256,Chemical/Drug	"[{""token"": ""catechol"", ""start_span"": 4, ""end_span"": 12, ""type"": ""Chemical/Drug""}, {""token"": ""hydroquinone"", ""start_span"": 17, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""NCQ436"", ""start_span"": 43, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""NCQ344"", ""start_span"": 54, ""end_span"": 60, ""type"": ""Chemical/Drug""}, {""token"": ""phenols"", ""start_span"": 161, ""end_span"": 168, ""type"": ""Chemical/Drug""}, {""token"": ""FLA797"", ""start_span"": 190, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""pyrrolidine"", ""start_span"": 245, ""end_span"": 256, ""type"": ""Chemical/Drug""}]"	test
Moreover, all adenosine receptor agonists: 2 - p - ( 2 - carboxyethyl) phenethylamino - 5 ' - N - ethylcarboxamidoadenosine ( CGS 21680), A2A receptor agonist, N6 - cyclopentyladenosine ( CPA), A1 receptor agonist, and 5 ' - N - ethylcarboxamidoadenosine ( NECA), A2 / A1 receptor agonist significantly and dose - dependently decreased cocaine - induced locomotor activity.	adenosine,14,23,Chemical/Drug	CGS 21680,126,135,Chemical/Drug	N6 - cyclopentyladenosine,160,185,Chemical/Drug	CPA,188,191,Chemical/Drug	5 ' - N - ethylcarboxamidoadenosine,219,254,Chemical/Drug	NECA,257,261,Chemical/Drug	cocaine,336,343,Chemical/Drug	"[{""token"": ""adenosine"", ""start_span"": 14, ""end_span"": 23, ""type"": ""Chemical/Drug""}, {""token"": ""CGS 21680"", ""start_span"": 126, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""N6 - cyclopentyladenosine"", ""start_span"": 160, ""end_span"": 185, ""type"": ""Chemical/Drug""}, {""token"": ""CPA"", ""start_span"": 188, ""end_span"": 191, ""type"": ""Chemical/Drug""}, {""token"": ""5 ' - N - ethylcarboxamidoadenosine"", ""start_span"": 219, ""end_span"": 254, ""type"": ""Chemical/Drug""}, {""token"": ""NECA"", ""start_span"": 257, ""end_span"": 261, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 336, ""end_span"": 343, ""type"": ""Chemical/Drug""}]"	test
The risk of VNR cardiac events was similar to vindesine ( VDS) and other cardiotoxic drugs [ fluorouracil, anthracyclines, gemcitabine ( GEM) em leader].	VNR,12,15,Chemical/Drug	vindesine,46,55,Chemical/Drug	VDS,58,61,Chemical/Drug	fluorouracil,93,105,Chemical/Drug	anthracyclines,107,121,Chemical/Drug	gemcitabine,123,134,Chemical/Drug	GEM,137,140,Chemical/Drug	"[{""token"": ""VNR"", ""start_span"": 12, ""end_span"": 15, ""type"": ""Chemical/Drug""}, {""token"": ""vindesine"", ""start_span"": 46, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""VDS"", ""start_span"": 58, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""fluorouracil"", ""start_span"": 93, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""anthracyclines"", ""start_span"": 107, ""end_span"": 121, ""type"": ""Chemical/Drug""}, {""token"": ""gemcitabine"", ""start_span"": 123, ""end_span"": 134, ""type"": ""Chemical/Drug""}, {""token"": ""GEM"", ""start_span"": 137, ""end_span"": 140, ""type"": ""Chemical/Drug""}]"	test
METHODS: The effect of pretreatment with trazodone on dexamphetamine - and apomorphine - induced oral stereotypies, on catalepsy induced by haloperidol and apomorphine ( 0. 05 mg / kg, i. p.), on ergometrine - induced wet dog shake ( WDS) behavior and fluoxetine - induced penile erections was studied in rats.	trazodone,41,50,Chemical/Drug	dexamphetamine,54,68,Chemical/Drug	apomorphine,75,86,Chemical/Drug	haloperidol,140,151,Chemical/Drug	apomorphine,156,167,Chemical/Drug	ergometrine,196,207,Chemical/Drug	fluoxetine,252,262,Chemical/Drug	"[{""token"": ""trazodone"", ""start_span"": 41, ""end_span"": 50, ""type"": ""Chemical/Drug""}, {""token"": ""dexamphetamine"", ""start_span"": 54, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""apomorphine"", ""start_span"": 75, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""haloperidol"", ""start_span"": 140, ""end_span"": 151, ""type"": ""Chemical/Drug""}, {""token"": ""apomorphine"", ""start_span"": 156, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""ergometrine"", ""start_span"": 196, ""end_span"": 207, ""type"": ""Chemical/Drug""}, {""token"": ""fluoxetine"", ""start_span"": 252, ""end_span"": 262, ""type"": ""Chemical/Drug""}]"	test
Fasting serum insulin concentrations differed among groups ( F ( 33) = 3. 35; P =. 047) ( clozapine > olanzapine > risperidone) with significant differences between clozapine and risperidone ( t ( 33) = 2. 32; P =. 03) and olanzapine and risperidone ( t ( 33) = 2. 15; P =. 04).	clozapine,90,99,Chemical/Drug	olanzapine,102,112,Chemical/Drug	risperidone,115,126,Chemical/Drug	clozapine,165,174,Chemical/Drug	risperidone,179,190,Chemical/Drug	olanzapine,223,233,Chemical/Drug	risperidone,238,249,Chemical/Drug	"[{""token"": ""clozapine"", ""start_span"": 90, ""end_span"": 99, ""type"": ""Chemical/Drug""}, {""token"": ""olanzapine"", ""start_span"": 102, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""risperidone"", ""start_span"": 115, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""clozapine"", ""start_span"": 165, ""end_span"": 174, ""type"": ""Chemical/Drug""}, {""token"": ""risperidone"", ""start_span"": 179, ""end_span"": 190, ""type"": ""Chemical/Drug""}, {""token"": ""olanzapine"", ""start_span"": 223, ""end_span"": 233, ""type"": ""Chemical/Drug""}, {""token"": ""risperidone"", ""start_span"": 238, ""end_span"": 249, ""type"": ""Chemical/Drug""}]"	test
The homeostasis model assessment of insulin resistance also differed significantly among groups ( F ( 33) = 4. 92; P =. 01) ( clozapine > olanzapine > risperidone) ( clozapine vs risperidone, t ( 33) = 2. 94; P =. 006; olanzapine vs risperidone, t ( 33) = 2. 42; P =. 02).	clozapine,126,135,Chemical/Drug	olanzapine,138,148,Chemical/Drug	risperidone,151,162,Chemical/Drug	clozapine,166,175,Chemical/Drug	risperidone,179,190,Chemical/Drug	olanzapine,219,229,Chemical/Drug	risperidone,233,244,Chemical/Drug	"[{""token"": ""clozapine"", ""start_span"": 126, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""olanzapine"", ""start_span"": 138, ""end_span"": 148, ""type"": ""Chemical/Drug""}, {""token"": ""risperidone"", ""start_span"": 151, ""end_span"": 162, ""type"": ""Chemical/Drug""}, {""token"": ""clozapine"", ""start_span"": 166, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""risperidone"", ""start_span"": 179, ""end_span"": 190, ""type"": ""Chemical/Drug""}, {""token"": ""olanzapine"", ""start_span"": 219, ""end_span"": 229, ""type"": ""Chemical/Drug""}, {""token"": ""risperidone"", ""start_span"": 233, ""end_span"": 244, ""type"": ""Chemical/Drug""}]"	test
Among users of aspirin, they were: rofecoxib 1. 73 ( 1. 52, 1. 98), celecoxib 1. 34 ( 1. 19, 1. 52), ibuprofen 1. 51 ( 0. 95, 2. 41), diclofenac 1. 69 ( 1. 35, 2. 10), naproxen 1. 35 ( 0. 97, 1. 88) and acetaminophen 1. 29 ( 1. 17, 1. 42).	aspirin,15,22,Chemical/Drug	rofecoxib,35,44,Chemical/Drug	celecoxib,68,77,Chemical/Drug	ibuprofen,101,110,Chemical/Drug	diclofenac,134,144,Chemical/Drug	naproxen,168,176,Chemical/Drug	acetaminophen,203,216,Chemical/Drug	"[{""token"": ""aspirin"", ""start_span"": 15, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""rofecoxib"", ""start_span"": 35, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""celecoxib"", ""start_span"": 68, ""end_span"": 77, ""type"": ""Chemical/Drug""}, {""token"": ""ibuprofen"", ""start_span"": 101, ""end_span"": 110, ""type"": ""Chemical/Drug""}, {""token"": ""diclofenac"", ""start_span"": 134, ""end_span"": 144, ""type"": ""Chemical/Drug""}, {""token"": ""naproxen"", ""start_span"": 168, ""end_span"": 176, ""type"": ""Chemical/Drug""}, {""token"": ""acetaminophen"", ""start_span"": 203, ""end_span"": 216, ""type"": ""Chemical/Drug""}]"	test
Groups ADR ( 6), ADR + LOS ( 6) and ADR ( 12), and ADR + LOS ( 12) received ADR ( 2 mg / kg / b. w. i. v.) twice in a 3 - week interval.	ADR,7,10,Chemical/Drug	ADR,17,20,Chemical/Drug	LOS,23,26,Chemical/Drug	ADR,36,39,Chemical/Drug	ADR,51,54,Chemical/Drug	LOS,57,60,Chemical/Drug	ADR,76,79,Chemical/Drug	"[{""token"": ""ADR"", ""start_span"": 7, ""end_span"": 10, ""type"": ""Chemical/Drug""}, {""token"": ""ADR"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Chemical/Drug""}, {""token"": ""LOS"", ""start_span"": 23, ""end_span"": 26, ""type"": ""Chemical/Drug""}, {""token"": ""ADR"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Chemical/Drug""}, {""token"": ""ADR"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""LOS"", ""start_span"": 57, ""end_span"": 60, ""type"": ""Chemical/Drug""}, {""token"": ""ADR"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Chemical/Drug""}]"	test
On admission the patient was taking carvedilol 12 mg twice daily, warfarin 2 mg / day, folic acid 1 mg / day, levothyroxine 100 microg / day, pantoprazole 40 mg / day, paroxetine 40 mg / day, and flecainide 100 mg twice daily.	carvedilol,36,46,Chemical/Drug	warfarin,66,74,Chemical/Drug	folic acid,87,97,Chemical/Drug	levothyroxine,110,123,Chemical/Drug	pantoprazole,142,154,Chemical/Drug	paroxetine,168,178,Chemical/Drug	flecainide,196,206,Chemical/Drug	"[{""token"": ""carvedilol"", ""start_span"": 36, ""end_span"": 46, ""type"": ""Chemical/Drug""}, {""token"": ""warfarin"", ""start_span"": 66, ""end_span"": 74, ""type"": ""Chemical/Drug""}, {""token"": ""folic acid"", ""start_span"": 87, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""levothyroxine"", ""start_span"": 110, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""pantoprazole"", ""start_span"": 142, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""paroxetine"", ""start_span"": 168, ""end_span"": 178, ""type"": ""Chemical/Drug""}, {""token"": ""flecainide"", ""start_span"": 196, ""end_span"": 206, ""type"": ""Chemical/Drug""}]"	test
Testosterone ( 1 mg. kg ( - 1). d ( - 1), sc), the androgen receptor antagonist flutamide ( 10 mg. kg ( - 1). d ( - 1), ip), the estrogen receptor antagonist tamoxifen ( 1 mg. kg ( - 1). d ( - 1), ip) or the aromatase inhibitor letrozole ( 4 mg. kg ( - 1). d ( - 1), ip) were administered for 6 d after the first injection of STZ.	Testosterone,0,12,Chemical/Drug	androgen,51,59,Chemical/Drug	flutamide,80,89,Chemical/Drug	estrogen,129,137,Chemical/Drug	tamoxifen,158,167,Chemical/Drug	letrozole,228,237,Chemical/Drug	STZ,326,329,Chemical/Drug	"[{""token"": ""Testosterone"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Chemical/Drug""}, {""token"": ""androgen"", ""start_span"": 51, ""end_span"": 59, ""type"": ""Chemical/Drug""}, {""token"": ""flutamide"", ""start_span"": 80, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""estrogen"", ""start_span"": 129, ""end_span"": 137, ""type"": ""Chemical/Drug""}, {""token"": ""tamoxifen"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""letrozole"", ""start_span"": 228, ""end_span"": 237, ""type"": ""Chemical/Drug""}, {""token"": ""STZ"", ""start_span"": 326, ""end_span"": 329, ""type"": ""Chemical/Drug""}]"	test
The present study aimed to evaluate the GFC effects at doses of 25, 50 or 75 mg / kg on seizure parameters to determine their anticonvulsant activity and its effects on amino acid ( r - aminobutyric acid ( GABA), glutamine, aspartate and glutathione) levels as well as on acetylcholinesterase ( AChE) activity in mice hippocampus after seizures.	GFC,40,43,Chemical/Drug	amino acid,169,179,Chemical/Drug	r - aminobutyric acid,182,203,Chemical/Drug	GABA,206,210,Chemical/Drug	glutamine,213,222,Chemical/Drug	aspartate,224,233,Chemical/Drug	glutathione,238,249,Chemical/Drug	"[{""token"": ""GFC"", ""start_span"": 40, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""amino acid"", ""start_span"": 169, ""end_span"": 179, ""type"": ""Chemical/Drug""}, {""token"": ""r - aminobutyric acid"", ""start_span"": 182, ""end_span"": 203, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Chemical/Drug""}, {""token"": ""glutamine"", ""start_span"": 213, ""end_span"": 222, ""type"": ""Chemical/Drug""}, {""token"": ""aspartate"", ""start_span"": 224, ""end_span"": 233, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 238, ""end_span"": 249, ""type"": ""Chemical/Drug""}]"	test
The influence of L - dopa on the renal excretion of potassium was studied in 3 patients with hypokalemia and in 5 normokalemic patients by determination of renal plasma flow, glomerular filtration rate, plasma concentration of potassium and sodium as well as urinary excretion of potassium, sodium and aldosterone.	L - dopa,17,25,Chemical/Drug	potassium,52,61,Chemical/Drug	potassium,227,236,Chemical/Drug	sodium,241,247,Chemical/Drug	potassium,280,289,Chemical/Drug	sodium,291,297,Chemical/Drug	aldosterone,302,313,Chemical/Drug	"[{""token"": ""L - dopa"", ""start_span"": 17, ""end_span"": 25, ""type"": ""Chemical/Drug""}, {""token"": ""potassium"", ""start_span"": 52, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""potassium"", ""start_span"": 227, ""end_span"": 236, ""type"": ""Chemical/Drug""}, {""token"": ""sodium"", ""start_span"": 241, ""end_span"": 247, ""type"": ""Chemical/Drug""}, {""token"": ""potassium"", ""start_span"": 280, ""end_span"": 289, ""type"": ""Chemical/Drug""}, {""token"": ""sodium"", ""start_span"": 291, ""end_span"": 297, ""type"": ""Chemical/Drug""}, {""token"": ""aldosterone"", ""start_span"": 302, ""end_span"": 313, ""type"": ""Chemical/Drug""}]"	test
BACKGROUND: Four studies published since December, 1995, reported that the incidence of venous thromboembolism ( VTE) was higher in women who used oral contraceptives ( OCs) containing the third - generation progestagens gestodene or desogestrel than in users of OCs containing second - generation progestagens.	oral contraceptives,147,166,Chemical/Drug	OCs,169,172,Chemical/Drug	progestagens,208,220,Chemical/Drug	gestodene,221,230,Chemical/Drug	desogestrel,234,245,Chemical/Drug	OCs,263,266,Chemical/Drug	progestagens,298,310,Chemical/Drug	"[{""token"": ""oral contraceptives"", ""start_span"": 147, ""end_span"": 166, ""type"": ""Chemical/Drug""}, {""token"": ""OCs"", ""start_span"": 169, ""end_span"": 172, ""type"": ""Chemical/Drug""}, {""token"": ""progestagens"", ""start_span"": 208, ""end_span"": 220, ""type"": ""Chemical/Drug""}, {""token"": ""gestodene"", ""start_span"": 221, ""end_span"": 230, ""type"": ""Chemical/Drug""}, {""token"": ""desogestrel"", ""start_span"": 234, ""end_span"": 245, ""type"": ""Chemical/Drug""}, {""token"": ""OCs"", ""start_span"": 263, ""end_span"": 266, ""type"": ""Chemical/Drug""}, {""token"": ""progestagens"", ""start_span"": 298, ""end_span"": 310, ""type"": ""Chemical/Drug""}]"	test
The hemolytic effect of TAM is prevented by low concentrations of alpha - tocopherol ( alpha - T) and alpha - tocopherol acetate ( alpha - TAc) ( inactivated functional hydroxyl) indicating that TAM - induced hemolysis is not related to oxidative membrane damage.	TAM,24,27,Chemical/Drug	alpha - tocopherol,66,84,Chemical/Drug	alpha - T,87,96,Chemical/Drug	alpha - tocopherol acetate,102,128,Chemical/Drug	alpha - TAc,131,142,Chemical/Drug	hydroxyl,169,177,Chemical/Drug	TAM,195,198,Chemical/Drug	"[{""token"": ""TAM"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Chemical/Drug""}, {""token"": ""alpha - tocopherol"", ""start_span"": 66, ""end_span"": 84, ""type"": ""Chemical/Drug""}, {""token"": ""alpha - T"", ""start_span"": 87, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""alpha - tocopherol acetate"", ""start_span"": 102, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""alpha - TAc"", ""start_span"": 131, ""end_span"": 142, ""type"": ""Chemical/Drug""}, {""token"": ""hydroxyl"", ""start_span"": 169, ""end_span"": 177, ""type"": ""Chemical/Drug""}, {""token"": ""TAM"", ""start_span"": 195, ""end_span"": 198, ""type"": ""Chemical/Drug""}]"	train
The animals that had experienced cyclic sucrose and chow were hyperactive in response to amphetamine compared with four control groups ( ad libitum 10% sucrose and chow followed by amphetamine injection, cyclic chow followed by amphetamine injection, ad libitum chow with amphetamine, or cyclic 10% sucrose and chow with a saline injection).	sucrose,40,47,Chemical/Drug	amphetamine,89,100,Chemical/Drug	sucrose,152,159,Chemical/Drug	amphetamine,181,192,Chemical/Drug	amphetamine,228,239,Chemical/Drug	amphetamine,272,283,Chemical/Drug	sucrose,299,306,Chemical/Drug	"[{""token"": ""sucrose"", ""start_span"": 40, ""end_span"": 47, ""type"": ""Chemical/Drug""}, {""token"": ""amphetamine"", ""start_span"": 89, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""sucrose"", ""start_span"": 152, ""end_span"": 159, ""type"": ""Chemical/Drug""}, {""token"": ""amphetamine"", ""start_span"": 181, ""end_span"": 192, ""type"": ""Chemical/Drug""}, {""token"": ""amphetamine"", ""start_span"": 228, ""end_span"": 239, ""type"": ""Chemical/Drug""}, {""token"": ""amphetamine"", ""start_span"": 272, ""end_span"": 283, ""type"": ""Chemical/Drug""}, {""token"": ""sucrose"", ""start_span"": 299, ""end_span"": 306, ""type"": ""Chemical/Drug""}]"	train
In patients requiring the concurrent use of statins and CYP3A4 inhibitors, pravastatin, fluvastatin, and rosuvastatin carry the lowest risk of drug interactions; atorvastatin carries moderate risk, whereas simvastatin and lovastatin have the highest risk and should be avoided in patients taking concomitant CYP3A4 inhibitors.	statins,44,51,Chemical/Drug	pravastatin,75,86,Chemical/Drug	fluvastatin,88,99,Chemical/Drug	rosuvastatin,105,117,Chemical/Drug	atorvastatin,162,174,Chemical/Drug	simvastatin,206,217,Chemical/Drug	lovastatin,222,232,Chemical/Drug	"[{""token"": ""statins"", ""start_span"": 44, ""end_span"": 51, ""type"": ""Chemical/Drug""}, {""token"": ""pravastatin"", ""start_span"": 75, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""fluvastatin"", ""start_span"": 88, ""end_span"": 99, ""type"": ""Chemical/Drug""}, {""token"": ""rosuvastatin"", ""start_span"": 105, ""end_span"": 117, ""type"": ""Chemical/Drug""}, {""token"": ""atorvastatin"", ""start_span"": 162, ""end_span"": 174, ""type"": ""Chemical/Drug""}, {""token"": ""simvastatin"", ""start_span"": 206, ""end_span"": 217, ""type"": ""Chemical/Drug""}, {""token"": ""lovastatin"", ""start_span"": 222, ""end_span"": 232, ""type"": ""Chemical/Drug""}]"	train
The electrophysiological recording in vitro showed that Rg1 restored the LTP in slices from the rats treated with morphine, but not changed LTP in the slices from normal saline - or morphine / Rg1 - treated rats; this restoration could be inhibited by N - methyl - D - aspartate ( NMDA) receptor antagonist MK801.	Rg1,56,59,Chemical/Drug	morphine,114,122,Chemical/Drug	morphine,182,190,Chemical/Drug	Rg1,193,196,Chemical/Drug	N - methyl - D - aspartate,252,278,Chemical/Drug	NMDA,281,285,Chemical/Drug	MK801,307,312,Chemical/Drug	"[{""token"": ""Rg1"", ""start_span"": 56, ""end_span"": 59, ""type"": ""Chemical/Drug""}, {""token"": ""morphine"", ""start_span"": 114, ""end_span"": 122, ""type"": ""Chemical/Drug""}, {""token"": ""morphine"", ""start_span"": 182, ""end_span"": 190, ""type"": ""Chemical/Drug""}, {""token"": ""Rg1"", ""start_span"": 193, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""N - methyl - D - aspartate"", ""start_span"": 252, ""end_span"": 278, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 281, ""end_span"": 285, ""type"": ""Chemical/Drug""}, {""token"": ""MK801"", ""start_span"": 307, ""end_span"": 312, ""type"": ""Chemical/Drug""}]"	train
Isoproterenol - treated rats showed significant increases in the levels of lactate dehydrogenase, aspartate transaminase, creatine kinase and malondialdehyde and significant decreases in the activities of superoxide dismutase, catalase and glutathione peroxidase in serum and heart.	Isoproterenol,0,13,Chemical/Drug	lactate,75,82,Chemical/Drug	aspartate,98,107,Chemical/Drug	creatine,122,130,Chemical/Drug	malondialdehyde,142,157,Chemical/Drug	superoxide,205,215,Chemical/Drug	glutathione,240,251,Chemical/Drug	"[{""token"": ""Isoproterenol"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Chemical/Drug""}, {""token"": ""lactate"", ""start_span"": 75, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""aspartate"", ""start_span"": 98, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""creatine"", ""start_span"": 122, ""end_span"": 130, ""type"": ""Chemical/Drug""}, {""token"": ""malondialdehyde"", ""start_span"": 142, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 205, ""end_span"": 215, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 240, ""end_span"": 251, ""type"": ""Chemical/Drug""}]"	train
Gamma - hexachlorocyclohexane ( gamma - HCH), the active ingredient of the insecticide lindane, has been shown to decrease seizure threshold to pentylenetrazol ( PTZ) 3 h after exposure to gamma - HCH and conversely increase threshold to PTZ - induced seizures 24 h after exposure to gamma - HCH ( Vohland et al. 1981).	Gamma - hexachlorocyclohexane,0,29,Chemical/Drug	gamma - HCH,32,43,Chemical/Drug	lindane,87,94,Chemical/Drug	PTZ,162,165,Chemical/Drug	gamma - HCH,189,200,Chemical/Drug	PTZ,238,241,Chemical/Drug	gamma - HCH,284,295,Chemical/Drug	"[{""token"": ""Gamma - hexachlorocyclohexane"", ""start_span"": 0, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""gamma - HCH"", ""start_span"": 32, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""lindane"", ""start_span"": 87, ""end_span"": 94, ""type"": ""Chemical/Drug""}, {""token"": ""PTZ"", ""start_span"": 162, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""gamma - HCH"", ""start_span"": 189, ""end_span"": 200, ""type"": ""Chemical/Drug""}, {""token"": ""PTZ"", ""start_span"": 238, ""end_span"": 241, ""type"": ""Chemical/Drug""}, {""token"": ""gamma - HCH"", ""start_span"": 284, ""end_span"": 295, ""type"": ""Chemical/Drug""}]"	train
The drugs commonly used are cyclophosphamide and chlorambucil ( alkylating agents), azathioprine ( purine analogue), and methotrexate ( folic acid analogue).	cyclophosphamide,28,44,Chemical/Drug	chlorambucil,49,61,Chemical/Drug	alkylating agents,64,81,Chemical/Drug	azathioprine,84,96,Chemical/Drug	purine,99,105,Chemical/Drug	methotrexate,121,133,Chemical/Drug	folic acid,136,146,Chemical/Drug	"[{""token"": ""cyclophosphamide"", ""start_span"": 28, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""chlorambucil"", ""start_span"": 49, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""alkylating agents"", ""start_span"": 64, ""end_span"": 81, ""type"": ""Chemical/Drug""}, {""token"": ""azathioprine"", ""start_span"": 84, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""purine"", ""start_span"": 99, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""methotrexate"", ""start_span"": 121, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""folic acid"", ""start_span"": 136, ""end_span"": 146, ""type"": ""Chemical/Drug""}]"	train
Histologic changes were found in rat kidneys after administration of MTX, CY and NG, while no such change was observed after 5 - FU and joint administration of MTX + 5 - FU + CY compared to controls.	MTX,69,72,Chemical/Drug	CY,74,76,Chemical/Drug	NG,81,83,Chemical/Drug	5 - FU,125,131,Chemical/Drug	MTX,160,163,Chemical/Drug	5 - FU,166,172,Chemical/Drug	CY,175,177,Chemical/Drug	"[{""token"": ""MTX"", ""start_span"": 69, ""end_span"": 72, ""type"": ""Chemical/Drug""}, {""token"": ""CY"", ""start_span"": 74, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""NG"", ""start_span"": 81, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""5 - FU"", ""start_span"": 125, ""end_span"": 131, ""type"": ""Chemical/Drug""}, {""token"": ""MTX"", ""start_span"": 160, ""end_span"": 163, ""type"": ""Chemical/Drug""}, {""token"": ""5 - FU"", ""start_span"": 166, ""end_span"": 172, ""type"": ""Chemical/Drug""}, {""token"": ""CY"", ""start_span"": 175, ""end_span"": 177, ""type"": ""Chemical/Drug""}]"	train
The effects of N - nitro - L - arginine - methyl ester ( L - NAME) a nitric oxide ( NO) synthase inhibitor and L - arginine, a NO precursor, were investigated on lidocaine - induced convulsions.	N - nitro - L - arginine - methyl ester,15,54,Chemical/Drug	L - NAME,57,65,Chemical/Drug	nitric oxide,69,81,Chemical/Drug	NO,84,86,Chemical/Drug	L - arginine,111,123,Chemical/Drug	NO,127,129,Chemical/Drug	lidocaine,162,171,Chemical/Drug	"[{""token"": ""N - nitro - L - arginine - methyl ester"", ""start_span"": 15, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""L - NAME"", ""start_span"": 57, ""end_span"": 65, ""type"": ""Chemical/Drug""}, {""token"": ""nitric oxide"", ""start_span"": 69, ""end_span"": 81, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 84, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""L - arginine"", ""start_span"": 111, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 127, ""end_span"": 129, ""type"": ""Chemical/Drug""}, {""token"": ""lidocaine"", ""start_span"": 162, ""end_span"": 171, ""type"": ""Chemical/Drug""}]"	train
