Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
Activated TLR2 utilizes PI3 - K, PLC, PKC, ERK, and NF - kappaB as signaling factors that mediate the oxidative burst of chicken heterophils.	TLR2,10,14,Gene_or_gene_product	PI3 - K,24,31,Gene_or_gene_product	PLC,33,36,Gene_or_gene_product	PKC,38,41,Gene_or_gene_product	ERK,43,46,Gene_or_gene_product	"[{""token"": ""TLR2"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3 - K"", ""start_span"": 24, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""PLC"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKC"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK"", ""start_span"": 43, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}]"	train
Fob1 associates with Cfi1 / Net1, and consistent with this observation, we find that the bulk of Cdc14 localizes to the Fob1 binding region within the rDNA repeats.	Fob1,0,4,Gene_or_gene_product	Cfi1,21,25,Gene_or_gene_product	Net1,28,32,Gene_or_gene_product	Cdc14,97,102,Gene_or_gene_product	Fob1,120,124,Gene_or_gene_product	"[{""token"": ""Fob1"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cfi1"", ""start_span"": 21, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""Net1"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc14"", ""start_span"": 97, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fob1"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}]"	train
The vertebrate homolog of Drosophila nemo, nemo - like kinase ( Nlk), can phosphorylate Tcf / Lef proteins and inhibit the DNA - binding ability of beta - catenin / Tcf complexes, thereby blocking activation of Wnt targets.	nemo,37,41,Gene_or_gene_product	nemo - like kinase,43,61,Gene_or_gene_product	Nlk,64,67,Gene_or_gene_product	Tcf / Lef,88,97,Gene_or_gene_product	Wnt,211,214,Gene_or_gene_product	"[{""token"": ""nemo"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""nemo - like kinase"", ""start_span"": 43, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""Nlk"", ""start_span"": 64, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tcf / Lef"", ""start_span"": 88, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 211, ""end_span"": 214, ""type"": ""Gene_or_gene_product""}]"	train
E2f3 loss is sufficient to derepress Arf, triggering activation of p53 and expression of p21 ( Cip1).	E2f3,0,4,Gene_or_gene_product	Arf,37,40,Gene_or_gene_product	p53,67,70,Gene_or_gene_product	p21,89,92,Gene_or_gene_product	Cip1,95,99,Gene_or_gene_product	"[{""token"": ""E2f3"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""Arf"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 67, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cip1"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}]"	train
Consistent with this notion, Arf mutation suppresses the activation of p53 and p21 ( Cip1) in E2f3 - deficient MEFs.	Arf,29,32,Gene_or_gene_product	p53,71,74,Gene_or_gene_product	p21,79,82,Gene_or_gene_product	Cip1,85,89,Gene_or_gene_product	E2f3,94,98,Gene_or_gene_product	"[{""token"": ""Arf"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 71, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cip1"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2f3"", ""start_span"": 94, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}]"	train
The p16INK4a tumor suppressor protein functions as an inhibitor of CDK4 and CDK6, the D - type cyclin - dependent kinases that initiate the phosphorylation of the retinoblastoma tumor suppressor protein, RB.	p16INK4a,4,12,Gene_or_gene_product	CDK4,67,71,Gene_or_gene_product	CDK6,76,80,Gene_or_gene_product	D - type cyclin - dependent kinases,86,121,Gene_or_gene_product	RB,204,206,Gene_or_gene_product	"[{""token"": ""p16INK4a"", ""start_span"": 4, ""end_span"": 12, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK4"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK6"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""D - type cyclin - dependent kinases"", ""start_span"": 86, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}, {""token"": ""RB"", ""start_span"": 204, ""end_span"": 206, ""type"": ""Gene_or_gene_product""}]"	train
"The molecular basis of cortisone reductase deficiency, the putative "" 11beta - HSD1 knockout state "" in humans, has been defined and is caused by intronic mutations in HSD11B1 that decrease gene transcription together with mutations in hexose - 6 - phosphate dehydrogenase, an endoluminal enzyme that provides reduced nicotinamide - adenine dinucleotide phosphate as cofactor to 11beta - HSD1 to permit reductase activity."	cortisone reductase,23,42,Gene_or_gene_product	11beta - HSD1,70,83,Gene_or_gene_product	HSD11B1,168,175,Gene_or_gene_product	hexose - 6 - phosphate dehydrogenase,236,272,Gene_or_gene_product	11beta - HSD1,379,392,Gene_or_gene_product	"[{""token"": ""cortisone reductase"", ""start_span"": 23, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""11beta - HSD1"", ""start_span"": 70, ""end_span"": 83, ""type"": ""Gene_or_gene_product""}, {""token"": ""HSD11B1"", ""start_span"": 168, ""end_span"": 175, ""type"": ""Gene_or_gene_product""}, {""token"": ""hexose - 6 - phosphate dehydrogenase"", ""start_span"": 236, ""end_span"": 272, ""type"": ""Gene_or_gene_product""}, {""token"": ""11beta - HSD1"", ""start_span"": 379, ""end_span"": 392, ""type"": ""Gene_or_gene_product""}]"	train
14 - 3 - 3 tau is also required for expression and induction of E2F1 apoptotic targets, such as p73, Apaf - 1, and caspases, during DNA damage.	14 - 3 - 3 tau,0,14,Gene_or_gene_product	E2F1,64,68,Gene_or_gene_product	p73,96,99,Gene_or_gene_product	Apaf - 1,101,109,Gene_or_gene_product	caspases,115,123,Gene_or_gene_product	"[{""token"": ""14 - 3 - 3 tau"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""p73"", ""start_span"": 96, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""Apaf - 1"", ""start_span"": 101, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""caspases"", ""start_span"": 115, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}]"	train
Here we compare the specificity of two budding yeast cyclins, the S - phase cyclin Clb5 and the M - phase cyclin Clb2, in the phosphorylation of 150 Cdk1 ( Cdc28) substrates.	cyclins,53,60,Gene_or_gene_product	cyclin Clb5,76,87,Gene_or_gene_product	cyclin Clb2,106,117,Gene_or_gene_product	Cdk1,149,153,Gene_or_gene_product	Cdc28,156,161,Gene_or_gene_product	"[{""token"": ""cyclins"", ""start_span"": 53, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin Clb5"", ""start_span"": 76, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin Clb2"", ""start_span"": 106, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk1"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc28"", ""start_span"": 156, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}]"	train
Pocket proteins also affect the G1 - S transition through E2F - independent mechanisms, such as by inhibiting Cdk2 or by stabilizing p27 ( Kip1), and they are implicated in the control of G0 exit, the spatial organization of replication, and genomic rereplication.	Pocket proteins,0,15,Gene_or_gene_product	E2F,58,61,Gene_or_gene_product	Cdk2,110,114,Gene_or_gene_product	p27,133,136,Gene_or_gene_product	Kip1,139,143,Gene_or_gene_product	"[{""token"": ""Pocket proteins"", ""start_span"": 0, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 58, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk2"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27"", ""start_span"": 133, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}, {""token"": ""Kip1"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Gene_or_gene_product""}]"	train
The LDL receptor - related protein 5 ( LRP5) is a member of the LDL receptor family, which also includes the VLDL receptor and the apolipoprotein E receptor 2.	LDL receptor - related protein 5,4,36,Gene_or_gene_product	LRP5,39,43,Gene_or_gene_product	LDL receptor,64,76,Gene_or_gene_product	VLDL receptor,109,122,Gene_or_gene_product	apolipoprotein E receptor 2,131,158,Gene_or_gene_product	"[{""token"": ""LDL receptor - related protein 5"", ""start_span"": 4, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""LRP5"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""LDL receptor"", ""start_span"": 64, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""VLDL receptor"", ""start_span"": 109, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""apolipoprotein E receptor 2"", ""start_span"": 131, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}]"	train
Studies on the temporal induction of E2F family members demonstrated that the activating E2Fs, and most notably E2F1, were upregulated before E2F6 during cell cycle progression at the G1 / S phase, and this coincided with the time course of induction experienced by the E2F6 promoter during the course of the cell cycle.	E2F,37,40,Gene_or_gene_product	E2Fs,89,93,Gene_or_gene_product	E2F1,112,116,Gene_or_gene_product	E2F6,142,146,Gene_or_gene_product	E2F6,270,274,Gene_or_gene_product	"[{""token"": ""E2F"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2Fs"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F6"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F6"", ""start_span"": 270, ""end_span"": 274, ""type"": ""Gene_or_gene_product""}]"	train
Using specific antibodies in supershift assays, we have shown that anti - E2F1 and 4 antibodies can supershift the A2 - protein complexes, whereas anti - E2F2 and 6 antibodies cannot, demonstrating that the A2 fragment interacts with specific members of the E2F family proteins.	E2F1,74,78,Gene_or_gene_product	4,83,84,Gene_or_gene_product	E2F2,154,158,Gene_or_gene_product	6,163,164,Gene_or_gene_product	E2F,258,261,Gene_or_gene_product	"[{""token"": ""E2F1"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Gene_or_gene_product""}, {""token"": ""4"", ""start_span"": 83, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F2"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""6"", ""start_span"": 163, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 258, ""end_span"": 261, ""type"": ""Gene_or_gene_product""}]"	train
Sequence analysis of E2F8 predicts the presence of two distinct E2F - related DNA binding domains suggesting that E2F8 and, the recently, identified E2F7 form a subgroup within the E2F family.	E2F8,21,25,Gene_or_gene_product	E2F,64,67,Gene_or_gene_product	E2F8,114,118,Gene_or_gene_product	E2F7,149,153,Gene_or_gene_product	E2F,181,184,Gene_or_gene_product	"[{""token"": ""E2F8"", ""start_span"": 21, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 64, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F8"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F7"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 181, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}]"	train
Purified recombinant E2F8 binds specifically to a consensus E2F - DNA - binding site indicating that E2F8, like E2F7, binds DNA without the requirement of co - factors such as DP1.	E2F8,21,25,Gene_or_gene_product	E2F,60,63,Gene_or_gene_product	E2F8,101,105,Gene_or_gene_product	E2F7,112,116,Gene_or_gene_product	DP1,176,179,Gene_or_gene_product	"[{""token"": ""E2F8"", ""start_span"": 21, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F8"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F7"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""DP1"", ""start_span"": 176, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}]"	train
Dose - response CN binding experiments with GST fusion proteins of NFATc1 and NFATc2 showed that NFATc1 binds CN in vitro more efficiently than does NFATc2.	GST,44,47,Gene_or_gene_product	NFATc1,67,73,Gene_or_gene_product	NFATc2,78,84,Gene_or_gene_product	NFATc1,97,103,Gene_or_gene_product	NFATc2,149,155,Gene_or_gene_product	"[{""token"": ""GST"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""NFATc1"", ""start_span"": 67, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""NFATc2"", ""start_span"": 78, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""NFATc1"", ""start_span"": 97, ""end_span"": 103, ""type"": ""Gene_or_gene_product""}, {""token"": ""NFATc2"", ""start_span"": 149, ""end_span"": 155, ""type"": ""Gene_or_gene_product""}]"	train
This difference in binding appears to be caused by the different CN binding potencies of the corresponding LxVP sites; thus while the LxVPc2 peptide fused to GST did not bind CN, GST - LxVPc1 bound it more efficiently than did GST - PxIxITc1 or GST - PxIxITc2.	LxVPc2,134,140,Gene_or_gene_product	GST,158,161,Gene_or_gene_product	GST - LxVPc1,179,191,Gene_or_gene_product	GST - PxIxITc1,227,241,Gene_or_gene_product	GST - PxIxITc2,245,259,Gene_or_gene_product	"[{""token"": ""LxVPc2"", ""start_span"": 134, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST"", ""start_span"": 158, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST - LxVPc1"", ""start_span"": 179, ""end_span"": 191, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST - PxIxITc1"", ""start_span"": 227, ""end_span"": 241, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST - PxIxITc2"", ""start_span"": 245, ""end_span"": 259, ""type"": ""Gene_or_gene_product""}]"	train
We now report that the Puralpha promoter ( pPuralpha) is induced by E2F - 1 and that this activity maps to a consensus E2F - 1 binding motif that is juxtaposed to the Puralpha binding site.	Puralpha,23,31,Gene_or_gene_product	pPuralpha,43,52,Gene_or_gene_product	E2F - 1,68,75,Gene_or_gene_product	E2F - 1,119,126,Gene_or_gene_product	Puralpha,167,175,Gene_or_gene_product	"[{""token"": ""Puralpha"", ""start_span"": 23, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""pPuralpha"", ""start_span"": 43, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F - 1"", ""start_span"": 68, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F - 1"", ""start_span"": 119, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""Puralpha"", ""start_span"": 167, ""end_span"": 175, ""type"": ""Gene_or_gene_product""}]"	train
E2F - 1 - associated activation of the pPuralpha was inhibited by co - expression of Puralpha, pRb, and an RNA species with specific binding to E2F - 1.	E2F - 1,0,7,Gene_or_gene_product	pPuralpha,39,48,Gene_or_gene_product	Puralpha,85,93,Gene_or_gene_product	pRb,95,98,Gene_or_gene_product	E2F - 1,144,151,Gene_or_gene_product	"[{""token"": ""E2F - 1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""pPuralpha"", ""start_span"": 39, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""Puralpha"", ""start_span"": 85, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRb"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F - 1"", ""start_span"": 144, ""end_span"": 151, ""type"": ""Gene_or_gene_product""}]"	train
Chromatin immunoprecipitation ( ChIP) assay using primers that flanked the juxtaposed Puralpha and E2F - 1 binding sites verified the presence of Puralpha and E2F - 1 on the pPuralpha in vivo.	Puralpha,86,94,Gene_or_gene_product	E2F - 1,99,106,Gene_or_gene_product	Puralpha,146,154,Gene_or_gene_product	E2F - 1,159,166,Gene_or_gene_product	pPuralpha,174,183,Gene_or_gene_product	"[{""token"": ""Puralpha"", ""start_span"": 86, ""end_span"": 94, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F - 1"", ""start_span"": 99, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}, {""token"": ""Puralpha"", ""start_span"": 146, ""end_span"": 154, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F - 1"", ""start_span"": 159, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""pPuralpha"", ""start_span"": 174, ""end_span"": 183, ""type"": ""Gene_or_gene_product""}]"	train
PGN - mediated IL - 6 production was inhibited by a nonselective cyclooxygenase ( COX) inhibitor ( indomethacin), a selective COX - 2 inhibitor ( NS398), a PGE ( 2) ( EP2) antagonist ( AH6809), a PGE ( 4) ( EP4) antagonist ( AH23848), and a protein kinase A ( PKA) inhibitor ( KT5720), but not by a nonselective NO synthase inhibitor ( N ( G) - nitro - l - arginine methyl ester).	IL - 6,15,21,Gene_or_gene_product	cyclooxygenase,65,79,Gene_or_gene_product	COX,82,85,Gene_or_gene_product	COX - 2,126,133,Gene_or_gene_product	NO synthase,312,323,Gene_or_gene_product	"[{""token"": ""IL - 6"", ""start_span"": 15, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclooxygenase"", ""start_span"": 65, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""COX"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""COX - 2"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""NO synthase"", ""start_span"": 312, ""end_span"": 323, ""type"": ""Gene_or_gene_product""}]"	train
Insulin signalling to mTOR mediated by the Akt / PKB substrate PRAS40.	Insulin,0,7,Gene_or_gene_product	mTOR,22,26,Gene_or_gene_product	Akt,43,46,Gene_or_gene_product	PKB,49,52,Gene_or_gene_product	PRAS40,63,69,Gene_or_gene_product	"[{""token"": ""Insulin"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 43, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKB"", ""start_span"": 49, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}, {""token"": ""PRAS40"", ""start_span"": 63, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}]"	train
Here, we identify PRAS40 ( proline - rich Akt / PKB substrate 40 kDa) as a novel mTOR binding partner that mediates Akt signals to mTOR.	PRAS40,18,24,Gene_or_gene_product	proline - rich Akt / PKB substrate 40 kDa,27,68,Gene_or_gene_product	mTOR,81,85,Gene_or_gene_product	Akt,116,119,Gene_or_gene_product	mTOR,131,135,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 18, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""proline - rich Akt / PKB substrate 40 kDa"", ""start_span"": 27, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 116, ""end_span"": 119, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 131, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}]"	train
Furthermore, PRAS40 phosphorylation by Akt and association with 14 - 3 - 3, a cytosolic anchor protein, are crucial for insulin to stimulate mTOR.	PRAS40,13,19,Gene_or_gene_product	Akt,39,42,Gene_or_gene_product	14 - 3 - 3,64,74,Gene_or_gene_product	insulin,120,127,Gene_or_gene_product	mTOR,141,145,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 13, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 39, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""14 - 3 - 3"", ""start_span"": 64, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin"", ""start_span"": 120, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 141, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}]"	train
These findings identify PRAS40 as an important regulator of insulin sensitivity of the Akt - mTOR pathway and a potential target for the treatment of cancers, insulin resistance and hamartoma syndromes.	PRAS40,24,30,Gene_or_gene_product	insulin,60,67,Gene_or_gene_product	Akt,87,90,Gene_or_gene_product	mTOR,93,97,Gene_or_gene_product	insulin,159,166,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 24, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin"", ""start_span"": 60, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin"", ""start_span"": 159, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}]"	train
LY294002 also attenuated high glucose - induced binding of p21 ( WAF1) to the cyclin E / cdk2 complex, whereas attenuating high glucose - induced TGF - beta bioactivity, Smad2 / 3 phosphorylation, and Smad2 / 3 DNA - binding activity at 36 - 48 h.	p21,59,62,Gene_or_gene_product	WAF1,65,69,Gene_or_gene_product	TGF - beta,146,156,Gene_or_gene_product	Smad2 / 3,170,179,Gene_or_gene_product	Smad2 / 3,201,210,Gene_or_gene_product	"[{""token"": ""p21"", ""start_span"": 59, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAF1"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""TGF - beta"", ""start_span"": 146, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}, {""token"": ""Smad2 / 3"", ""start_span"": 170, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}, {""token"": ""Smad2 / 3"", ""start_span"": 201, ""end_span"": 210, ""type"": ""Gene_or_gene_product""}]"	train
In this issue of the Biochemical Journal, Findlay et al. demonstrate that the protein kinase MAP4K3 [ mitogen - activated protein kinase kinase kinase kinase - 3, a Ste20 family protein kinase also known as GLK ( germinal centre - like kinase)] is a new component of the nutrient - responsive pathway.	MAP4K3,93,99,Gene_or_gene_product	mitogen - activated protein kinase kinase kinase kinase - 3,102,161,Gene_or_gene_product	Ste20,165,170,Gene_or_gene_product	GLK,207,210,Gene_or_gene_product	germinal centre - like kinase,213,242,Gene_or_gene_product	"[{""token"": ""MAP4K3"", ""start_span"": 93, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""mitogen - activated protein kinase kinase kinase kinase - 3"", ""start_span"": 102, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ste20"", ""start_span"": 165, ""end_span"": 170, ""type"": ""Gene_or_gene_product""}, {""token"": ""GLK"", ""start_span"": 207, ""end_span"": 210, ""type"": ""Gene_or_gene_product""}, {""token"": ""germinal centre - like kinase"", ""start_span"": 213, ""end_span"": 242, ""type"": ""Gene_or_gene_product""}]"	train
Indeed, MAP4K3 is required for phosphorylation of known mTOR targets such as S6K1 ( S6 kinase 1), and overexpression of MAP4K3 promotes the rapamycin - sensitive phosphorylation of these same targets.	MAP4K3,8,14,Gene_or_gene_product	mTOR,56,60,Gene_or_gene_product	S6K1,77,81,Gene_or_gene_product	S6 kinase 1,84,95,Gene_or_gene_product	MAP4K3,120,126,Gene_or_gene_product	"[{""token"": ""MAP4K3"", ""start_span"": 8, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6K1"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6 kinase 1"", ""start_span"": 84, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAP4K3"", ""start_span"": 120, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}]"	train
We show that detergents such as Triton X - 100 or n - octylglucoside dissociate mTOR and mLST8 from a complex of Protor - 1, Sin1 and Rictor.	mTOR,80,84,Gene_or_gene_product	mLST8,89,94,Gene_or_gene_product	Protor - 1,113,123,Gene_or_gene_product	Sin1,125,129,Gene_or_gene_product	Rictor,134,140,Gene_or_gene_product	"[{""token"": ""mTOR"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""mLST8"", ""start_span"": 89, ""end_span"": 94, ""type"": ""Gene_or_gene_product""}, {""token"": ""Protor - 1"", ""start_span"": 113, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sin1"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rictor"", ""start_span"": 134, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}]"	train
