Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
The signaling pathway initiated upon recognition of PIL by the TLRs was MyD88 dependent as confirmed by inhibition of IL - 6, TNF - alpha and IL - 12 release of MyD88 - knockdown JAWS II cells.	PIL,52,55,Gene_or_gene_product	TLRs,63,67,Gene_or_gene_product	MyD88,72,77,Gene_or_gene_product	IL - 6,118,124,Gene_or_gene_product	TNF - alpha,126,137,Gene_or_gene_product	IL - 12,142,149,Gene_or_gene_product	MyD88,161,166,Gene_or_gene_product	"[{""token"": ""PIL"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLRs"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""MyD88"", ""start_span"": 72, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 6"", ""start_span"": 118, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF - alpha"", ""start_span"": 126, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 12"", ""start_span"": 142, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""MyD88"", ""start_span"": 161, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}]"	train
We have also shown that ATL cells aberrantly express the AP - 1 family member Fra - 2 which, by forming the heterodimer with JunD, potently induces the expression of not only CCR4 but also the genes such as c - Myb, MDM2 and Bcl - 6, the well - known proto - oncogenes.	AP - 1,57,63,Gene_or_gene_product	Fra - 2,78,85,Gene_or_gene_product	JunD,125,129,Gene_or_gene_product	CCR4,175,179,Gene_or_gene_product	c - Myb,207,214,Gene_or_gene_product	MDM2,216,220,Gene_or_gene_product	Bcl - 6,225,232,Gene_or_gene_product	"[{""token"": ""AP - 1"", ""start_span"": 57, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fra - 2"", ""start_span"": 78, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""JunD"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""CCR4"", ""start_span"": 175, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - Myb"", ""start_span"": 207, ""end_span"": 214, ""type"": ""Gene_or_gene_product""}, {""token"": ""MDM2"", ""start_span"": 216, ""end_span"": 220, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcl - 6"", ""start_span"": 225, ""end_span"": 232, ""type"": ""Gene_or_gene_product""}]"	train
Notch1 signaling sensitizes tumor necrosis factor - related apoptosis - inducing ligand - induced apoptosis in human hepatocellular carcinoma cells by inhibiting Akt / Hdm2 - mediated p53 degradation and up - regulating p53 - dependent DR5 expression.	Notch1,0,6,Gene_or_gene_product	tumor necrosis factor - related apoptosis - inducing ligand,28,87,Gene_or_gene_product	Akt,162,165,Gene_or_gene_product	Hdm2,168,172,Gene_or_gene_product	p53,184,187,Gene_or_gene_product	p53,220,223,Gene_or_gene_product	DR5,236,239,Gene_or_gene_product	"[{""token"": ""Notch1"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor necrosis factor - related apoptosis - inducing ligand"", ""start_span"": 28, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 162, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hdm2"", ""start_span"": 168, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 220, ""end_span"": 223, ""type"": ""Gene_or_gene_product""}, {""token"": ""DR5"", ""start_span"": 236, ""end_span"": 239, ""type"": ""Gene_or_gene_product""}]"	train
Taken together, Notch1 signaling sensitizes TRAIL - induced apoptosis in HCC cells by inhibiting Akt / Hdm2 - mediated p53 degradation and up - regulating p53 - dependent DR5 expression.	Notch1,16,22,Gene_or_gene_product	TRAIL,44,49,Gene_or_gene_product	Akt,97,100,Gene_or_gene_product	Hdm2,103,107,Gene_or_gene_product	p53,119,122,Gene_or_gene_product	p53,155,158,Gene_or_gene_product	DR5,171,174,Gene_or_gene_product	"[{""token"": ""Notch1"", ""start_span"": 16, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAIL"", ""start_span"": 44, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hdm2"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 119, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""DR5"", ""start_span"": 171, ""end_span"": 174, ""type"": ""Gene_or_gene_product""}]"	train
In accordance with the enhanced expression of IL - 23 p19, IL - 17 stimulation resulted in rapid activation of Akt, p38 mitogen - activated protein kinase ( MAPK), extracellular signal - regulated kinase ( ERK) 1 / 2, c - Jun - N - terminal kinase ( JNK), nuclear factor - kappaB ( NF - kappaB), and activator protein - 1 ( AP - 1) in hPDLFs.	p19,54,57,Gene_or_gene_product	Akt,111,114,Gene_or_gene_product	p38,116,119,Gene_or_gene_product	mitogen - activated protein kinase,120,154,Gene_or_gene_product	MAPK,157,161,Gene_or_gene_product	c - Jun - N - terminal kinase,218,247,Gene_or_gene_product	JNK,250,253,Gene_or_gene_product	"[{""token"": ""p19"", ""start_span"": 54, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 111, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38"", ""start_span"": 116, ""end_span"": 119, ""type"": ""Gene_or_gene_product""}, {""token"": ""mitogen - activated protein kinase"", ""start_span"": 120, ""end_span"": 154, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPK"", ""start_span"": 157, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - Jun - N - terminal kinase"", ""start_span"": 218, ""end_span"": 247, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK"", ""start_span"": 250, ""end_span"": 253, ""type"": ""Gene_or_gene_product""}]"	train
Tax - mediated CD44 activation was largely diminished by disrupting an element similar to the noncanonical kappabeta site found in other IKKalpha target genes, and further, co - transfection of RelB siRNA abolished CD44 induction by Tax, suggesting an involvement of noncanonical NF - kappaB pathway in Tax - mediated transactivation.	Tax,0,3,Gene_or_gene_product	CD44,15,19,Gene_or_gene_product	IKKalpha,137,145,Gene_or_gene_product	RelB,194,198,Gene_or_gene_product	CD44,215,219,Gene_or_gene_product	Tax,233,236,Gene_or_gene_product	Tax,303,306,Gene_or_gene_product	"[{""token"": ""Tax"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD44"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKKalpha"", ""start_span"": 137, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}, {""token"": ""RelB"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD44"", ""start_span"": 215, ""end_span"": 219, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tax"", ""start_span"": 233, ""end_span"": 236, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tax"", ""start_span"": 303, ""end_span"": 306, ""type"": ""Gene_or_gene_product""}]"	train
Human TNFAIP3 interacting protein 1 ( TNIP1) has diverse functions including support of HIV replication through its interaction with viral Nef and matrix proteins, reduction of TNFalpha - induced signaling through its interaction with NF - kappaB pathway proteins, and corepression of agonist - bound retinoic acid receptors and peroxisome proliferator - activated receptors ( PPAR).	TNFAIP3 interacting protein 1,6,35,Gene_or_gene_product	TNIP1,38,43,Gene_or_gene_product	Nef,139,142,Gene_or_gene_product	TNFalpha,177,185,Gene_or_gene_product	retinoic acid receptors,301,324,Gene_or_gene_product	peroxisome proliferator - activated receptors,329,374,Gene_or_gene_product	PPAR,377,381,Gene_or_gene_product	"[{""token"": ""TNFAIP3 interacting protein 1"", ""start_span"": 6, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNIP1"", ""start_span"": 38, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""Nef"", ""start_span"": 139, ""end_span"": 142, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNFalpha"", ""start_span"": 177, ""end_span"": 185, ""type"": ""Gene_or_gene_product""}, {""token"": ""retinoic acid receptors"", ""start_span"": 301, ""end_span"": 324, ""type"": ""Gene_or_gene_product""}, {""token"": ""peroxisome proliferator - activated receptors"", ""start_span"": 329, ""end_span"": 374, ""type"": ""Gene_or_gene_product""}, {""token"": ""PPAR"", ""start_span"": 377, ""end_span"": 381, ""type"": ""Gene_or_gene_product""}]"	train
Formation of ternary complex of human biliverdin reductase - protein kinase Cdelta - ERK2 protein is essential for ERK2 - mediated activation of Elk1 protein, nuclear factor - kappaB, and inducible nitric - oxidase synthase ( iNOS).	biliverdin reductase,38,58,Gene_or_gene_product	protein kinase Cdelta,61,82,Gene_or_gene_product	ERK2,85,89,Gene_or_gene_product	ERK2,115,119,Gene_or_gene_product	Elk1,145,149,Gene_or_gene_product	nitric - oxidase synthase,198,223,Gene_or_gene_product	iNOS,226,230,Gene_or_gene_product	"[{""token"": ""biliverdin reductase"", ""start_span"": 38, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""protein kinase Cdelta"", ""start_span"": 61, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK2"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK2"", ""start_span"": 115, ""end_span"": 119, ""type"": ""Gene_or_gene_product""}, {""token"": ""Elk1"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""nitric - oxidase synthase"", ""start_span"": 198, ""end_span"": 223, ""type"": ""Gene_or_gene_product""}, {""token"": ""iNOS"", ""start_span"": 226, ""end_span"": 230, ""type"": ""Gene_or_gene_product""}]"	train
Finally, the knockdown of Sp1 / Sp3 / c - Krox prevents the p65 inhibitory effect on COL1A1 transcription in ANF, whereas only the siRNAs targeting Sp3 and c - Krox provoked the same effect in SF, suggesting that particular interactions are characteristic of the scleroderma phenotype.	Sp1,26,29,Gene_or_gene_product	Sp3,32,35,Gene_or_gene_product	c - Krox,38,46,Gene_or_gene_product	p65,60,63,Gene_or_gene_product	COL1A1,85,91,Gene_or_gene_product	Sp3,148,151,Gene_or_gene_product	c - Krox,156,164,Gene_or_gene_product	"[{""token"": ""Sp1"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sp3"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - Krox"", ""start_span"": 38, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""COL1A1"", ""start_span"": 85, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sp3"", ""start_span"": 148, ""end_span"": 151, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - Krox"", ""start_span"": 156, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}]"	train
These findings suggest that PI 3 - kinase, through the Rho - GAP homology domain of p85, can couple to the effector domain of Cdc42Hs and that p85 may be a target for the GTP - bound forms of Cdc42Hs and Rac1.	PI 3 - kinase,28,41,Gene_or_gene_product	Rho - GAP,55,64,Gene_or_gene_product	p85,84,87,Gene_or_gene_product	Cdc42Hs,126,133,Gene_or_gene_product	p85,143,146,Gene_or_gene_product	Cdc42Hs,192,199,Gene_or_gene_product	Rac1,204,208,Gene_or_gene_product	"[{""token"": ""PI 3 - kinase"", ""start_span"": 28, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rho - GAP"", ""start_span"": 55, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""p85"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc42Hs"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""p85"", ""start_span"": 143, ""end_span"": 146, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc42Hs"", ""start_span"": 192, ""end_span"": 199, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rac1"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}]"	train
In mammalian cells, cyclin D, p21 ( CIP1 / WAF1), and p27 ( KIP1) are short - lived proteins that are controlled by ubiquitin - dependent proteolysis.	cyclin D,20,28,Gene_or_gene_product	p21,30,33,Gene_or_gene_product	CIP1,36,40,Gene_or_gene_product	WAF1,43,47,Gene_or_gene_product	p27,54,57,Gene_or_gene_product	KIP1,60,64,Gene_or_gene_product	ubiquitin,116,125,Gene_or_gene_product	"[{""token"": ""cyclin D"", ""start_span"": 20, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 30, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""CIP1"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAF1"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27"", ""start_span"": 54, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""KIP1"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""ubiquitin"", ""start_span"": 116, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}]"	train
E2F1 was previously shown to bind the histone acetyltransferases ( HATs) p300 / CBP and PCAF / GCN5.	E2F1,0,4,Gene_or_gene_product	histone acetyltransferases,38,64,Gene_or_gene_product	HATs,67,71,Gene_or_gene_product	p300,73,77,Gene_or_gene_product	CBP,80,83,Gene_or_gene_product	PCAF,88,92,Gene_or_gene_product	GCN5,95,99,Gene_or_gene_product	"[{""token"": ""E2F1"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""histone acetyltransferases"", ""start_span"": 38, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""HATs"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""p300"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""CBP"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Gene_or_gene_product""}, {""token"": ""PCAF"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""GCN5"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}]"	valid
Analysis of various MCM10 and TopBP1 promoter constructs showed that an E2F - responsive sequence in the vicinity of the transcription initiation site is necessary for the E2F1 - induced activation of MCM10 and TopBP1 gene transcription, which is further suppressed by pRb.	MCM10,20,25,Gene_or_gene_product	TopBP1,30,36,Gene_or_gene_product	E2F,72,75,Gene_or_gene_product	E2F1,172,176,Gene_or_gene_product	MCM10,201,206,Gene_or_gene_product	TopBP1,211,217,Gene_or_gene_product	pRb,269,272,Gene_or_gene_product	"[{""token"": ""MCM10"", ""start_span"": 20, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""TopBP1"", ""start_span"": 30, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 72, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 172, ""end_span"": 176, ""type"": ""Gene_or_gene_product""}, {""token"": ""MCM10"", ""start_span"": 201, ""end_span"": 206, ""type"": ""Gene_or_gene_product""}, {""token"": ""TopBP1"", ""start_span"": 211, ""end_span"": 217, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRb"", ""start_span"": 269, ""end_span"": 272, ""type"": ""Gene_or_gene_product""}]"	valid
Like other E2Fs, E2F6 binds to E2F consensus sites, but in contrast to E2F1 - 5, it lacks an Rb binding domain and functions as an Rb - independent transcriptional repressor [ 2, 3, 4 and 5].	E2Fs,11,15,Gene_or_gene_product	E2F6,17,21,Gene_or_gene_product	E2F,31,34,Gene_or_gene_product	E2F1,71,75,Gene_or_gene_product	5,78,79,Gene_or_gene_product	Rb,93,95,Gene_or_gene_product	Rb,131,133,Gene_or_gene_product	"[{""token"": ""E2Fs"", ""start_span"": 11, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F6"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 71, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""5"", ""start_span"": 78, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rb"", ""start_span"": 93, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rb"", ""start_span"": 131, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}]"	valid
The Fbw7 / hCdc4 F - box protein was first recognized by its ability to bind cyclin E, and the SCF ( Fbw7) is now known to target c - Myc, c - Jun and Notch for degradation in addition to its role in cyclin E proteolysis.	Fbw7,4,8,Gene_or_gene_product	hCdc4,11,16,Gene_or_gene_product	cyclin E,77,85,Gene_or_gene_product	c - Myc,130,137,Gene_or_gene_product	c - Jun,139,146,Gene_or_gene_product	Notch,151,156,Gene_or_gene_product	cyclin E,200,208,Gene_or_gene_product	"[{""token"": ""Fbw7"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}, {""token"": ""hCdc4"", ""start_span"": 11, ""end_span"": 16, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E"", ""start_span"": 77, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - Myc"", ""start_span"": 130, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - Jun"", ""start_span"": 139, ""end_span"": 146, ""type"": ""Gene_or_gene_product""}, {""token"": ""Notch"", ""start_span"": 151, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E"", ""start_span"": 200, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}]"	valid
Overexpressed PRAS40 suppressed the phosphorylation of S6K1 and 4E - BP1 at their rapamycin - sensitive phosphorylation sites, and reciprocally, overexpression of S6K1 or 4E - BP1 suppressed phosphorylation of PRAS40 ( Ser ( 183)) and its binding to raptor.	PRAS40,14,20,Gene_or_gene_product	S6K1,55,59,Gene_or_gene_product	4E - BP1,64,72,Gene_or_gene_product	S6K1,163,167,Gene_or_gene_product	4E - BP1,171,179,Gene_or_gene_product	PRAS40,210,216,Gene_or_gene_product	raptor,250,256,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 14, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6K1"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""4E - BP1"", ""start_span"": 64, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6K1"", ""start_span"": 163, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""4E - BP1"", ""start_span"": 171, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}, {""token"": ""PRAS40"", ""start_span"": 210, ""end_span"": 216, ""type"": ""Gene_or_gene_product""}, {""token"": ""raptor"", ""start_span"": 250, ""end_span"": 256, ""type"": ""Gene_or_gene_product""}]"	valid
This limonoid abrogated the expression of proteins associated with cell survival ( Bcl - 2, Bcl - xL, IAP - 1, and IAP - 2), proliferation ( cyclin D1), invasion ( MMP - 9), and angiogenesis ( VEGF), all regulated by nuclear factor ( NF) - kappaB.	Bcl - 2,83,90,Gene_or_gene_product	Bcl - xL,92,100,Gene_or_gene_product	IAP - 1,102,109,Gene_or_gene_product	IAP - 2,115,122,Gene_or_gene_product	cyclin D1,141,150,Gene_or_gene_product	MMP - 9,164,171,Gene_or_gene_product	VEGF,193,197,Gene_or_gene_product	"[{""token"": ""Bcl - 2"", ""start_span"": 83, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcl - xL"", ""start_span"": 92, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""IAP - 1"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""IAP - 2"", ""start_span"": 115, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin D1"", ""start_span"": 141, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 9"", ""start_span"": 164, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 193, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}]"	valid
We found that in the Kras ( G12D) Pdx1 - cre mouse model of pancreatic cancer, genetic deletion of Ikk2 in initiated pre - malignant epithelial cells substantially delayed pancreatic oncogenesis and resulted in downregulation of the classical Notch target genes Hes1 and Hey1.	Kras,21,25,Gene_or_gene_product	Pdx1,34,38,Gene_or_gene_product	cre,41,44,Gene_or_gene_product	Ikk2,99,103,Gene_or_gene_product	Notch,243,248,Gene_or_gene_product	Hes1,262,266,Gene_or_gene_product	Hey1,271,275,Gene_or_gene_product	"[{""token"": ""Kras"", ""start_span"": 21, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pdx1"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""cre"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ikk2"", ""start_span"": 99, ""end_span"": 103, ""type"": ""Gene_or_gene_product""}, {""token"": ""Notch"", ""start_span"": 243, ""end_span"": 248, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hes1"", ""start_span"": 262, ""end_span"": 266, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hey1"", ""start_span"": 271, ""end_span"": 275, ""type"": ""Gene_or_gene_product""}]"	valid
We find that Skp1 interacts with Cdc53 in vivo, and that Skp1 bridges Cdc53 to three different F - box proteins, Cdc4, Met30, and Grr1.	Skp1,13,17,Gene_or_gene_product	Cdc53,33,38,Gene_or_gene_product	Skp1,57,61,Gene_or_gene_product	Cdc53,70,75,Gene_or_gene_product	Cdc4,113,117,Gene_or_gene_product	Met30,119,124,Gene_or_gene_product	Grr1,130,134,Gene_or_gene_product	"[{""token"": ""Skp1"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc53"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""Skp1"", ""start_span"": 57, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc53"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc4"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""Met30"", ""start_span"": 119, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}, {""token"": ""Grr1"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}]"	valid
TAB1 - induced TAK1 activation promoted the dissociation of active forms of IKKalpha and IKKbeta from active TAK1, whereas the IKK mutants remained to interact with active TAK1.	TAB1,0,4,Gene_or_gene_product	TAK1,15,19,Gene_or_gene_product	IKKalpha,76,84,Gene_or_gene_product	IKKbeta,89,96,Gene_or_gene_product	TAK1,109,113,Gene_or_gene_product	IKK,127,130,Gene_or_gene_product	TAK1,172,176,Gene_or_gene_product	"[{""token"": ""TAB1"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""TAK1"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKKalpha"", ""start_span"": 76, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKKbeta"", ""start_span"": 89, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}, {""token"": ""TAK1"", ""start_span"": 109, ""end_span"": 113, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKK"", ""start_span"": 127, ""end_span"": 130, ""type"": ""Gene_or_gene_product""}, {""token"": ""TAK1"", ""start_span"": 172, ""end_span"": 176, ""type"": ""Gene_or_gene_product""}]"	test
Axin forms a complex with glycogen synthase kinase - 3beta ( GSK - 3beta) and beta - catenin and promotes GSK - 3beta - dependent phosphorylation of beta - catenin, thereby stimulating the degradation of beta - catenin.	Axin,0,4,Gene_or_gene_product	glycogen synthase kinase - 3beta,26,58,Gene_or_gene_product	GSK - 3beta,61,72,Gene_or_gene_product	beta - catenin,78,92,Gene_or_gene_product	GSK - 3beta,106,117,Gene_or_gene_product	beta - catenin,149,163,Gene_or_gene_product	beta - catenin,204,218,Gene_or_gene_product	"[{""token"": ""Axin"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""glycogen synthase kinase - 3beta"", ""start_span"": 26, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""GSK - 3beta"", ""start_span"": 61, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 78, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""GSK - 3beta"", ""start_span"": 106, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 149, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 204, ""end_span"": 218, ""type"": ""Gene_or_gene_product""}]"	test
Upon binding of a Wnt to its receptor, GSK3beta is inhibited through an unknown mechanism involving Dishevelled ( Dsh), resulting in the dephosphorylation and stabilization of beta - catenin, which translocates to the nucleus and interacts with Lef / Tcf transcription factors to activate target gene expression.	Wnt,18,21,Gene_or_gene_product	GSK3beta,39,47,Gene_or_gene_product	Dishevelled,100,111,Gene_or_gene_product	Dsh,114,117,Gene_or_gene_product	beta - catenin,176,190,Gene_or_gene_product	Lef,245,248,Gene_or_gene_product	Tcf,251,254,Gene_or_gene_product	"[{""token"": ""Wnt"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""GSK3beta"", ""start_span"": 39, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dishevelled"", ""start_span"": 100, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dsh"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 176, ""end_span"": 190, ""type"": ""Gene_or_gene_product""}, {""token"": ""Lef"", ""start_span"": 245, ""end_span"": 248, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tcf"", ""start_span"": 251, ""end_span"": 254, ""type"": ""Gene_or_gene_product""}]"	test
