Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
When E2F1 was cotransfected with HBx, E2F1 overcame the repressive effect of HBx on the p53 promoter through the E2F1 site.	E2F1,5,9,Gene_or_gene_product	HBx,33,36,Gene_or_gene_product	E2F1,38,42,Gene_or_gene_product	HBx,77,80,Gene_or_gene_product	p53,88,91,Gene_or_gene_product	E2F1,113,117,Gene_or_gene_product	"[{""token"": ""E2F1"", ""start_span"": 5, ""end_span"": 9, ""type"": ""Gene_or_gene_product""}, {""token"": ""HBx"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""HBx"", ""start_span"": 77, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}]"	train
We demonstrate that endogenous E2F proteins interact with the promoter of the NPAT gene in vivo and that induced expression of E2F1 stimulates NPAT mRNA expression, supporting the idea that the expression of NPAT is regulated by E2F.	E2F,31,34,Gene_or_gene_product	NPAT,78,82,Gene_or_gene_product	E2F1,127,131,Gene_or_gene_product	NPAT,143,147,Gene_or_gene_product	NPAT,208,212,Gene_or_gene_product	E2F,229,232,Gene_or_gene_product	"[{""token"": ""E2F"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""NPAT"", ""start_span"": 78, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""NPAT"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""NPAT"", ""start_span"": 208, ""end_span"": 212, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 229, ""end_span"": 232, ""type"": ""Gene_or_gene_product""}]"	train
Here we report that the noncanonical IkappaB kinase homologs, IkappaB kinase - epsilon ( IKKepsilon) and TANK - binding kinase - 1 ( TBK1), which were previously implicated in NF - kappaB activation, are also essential components of the IRF3 signaling pathway.	IkappaB kinase,37,51,Gene_or_gene_product	IkappaB kinase - epsilon,62,86,Gene_or_gene_product	IKKepsilon,89,99,Gene_or_gene_product	TANK - binding kinase - 1,105,130,Gene_or_gene_product	TBK1,133,137,Gene_or_gene_product	IRF3,237,241,Gene_or_gene_product	"[{""token"": ""IkappaB kinase"", ""start_span"": 37, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""IkappaB kinase - epsilon"", ""start_span"": 62, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKKepsilon"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""TANK - binding kinase - 1"", ""start_span"": 105, ""end_span"": 130, ""type"": ""Gene_or_gene_product""}, {""token"": ""TBK1"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""IRF3"", ""start_span"": 237, ""end_span"": 241, ""type"": ""Gene_or_gene_product""}]"	train
We show that overexpressed zebrafish nlk, in concert with wnt8, can downregulate two tcf3 homologs, tcf3a and tcf3b, that repress Wnt targets during neurectodermal patterning.	nlk,37,40,Gene_or_gene_product	wnt8,58,62,Gene_or_gene_product	tcf3,85,89,Gene_or_gene_product	tcf3a,100,105,Gene_or_gene_product	tcf3b,110,115,Gene_or_gene_product	Wnt,130,133,Gene_or_gene_product	"[{""token"": ""nlk"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""wnt8"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""tcf3"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""tcf3a"", ""start_span"": 100, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""tcf3b"", ""start_span"": 110, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}]"	train
We also show that the E2F activators ( E2F1, E2F2, and E2F3) can bind to the survivin promoter and induce survivin transcription.	E2F,22,25,Gene_or_gene_product	E2F1,39,43,Gene_or_gene_product	E2F2,45,49,Gene_or_gene_product	E2F3,55,59,Gene_or_gene_product	survivin,77,85,Gene_or_gene_product	survivin,106,114,Gene_or_gene_product	"[{""token"": ""E2F"", ""start_span"": 22, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F2"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F3"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""survivin"", ""start_span"": 77, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""survivin"", ""start_span"": 106, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}]"	train
We show here that mice doubly deficient in either A20 and TNF or A20 and TNF receptor 1 developed spontaneous inflammation, indicating that A20 is also critical for the regulation of TNF - independent signals in vivo.	A20,50,53,Gene_or_gene_product	TNF,58,61,Gene_or_gene_product	A20,65,68,Gene_or_gene_product	TNF receptor 1,73,87,Gene_or_gene_product	A20,140,143,Gene_or_gene_product	TNF,183,186,Gene_or_gene_product	"[{""token"": ""A20"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF"", ""start_span"": 58, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""A20"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF receptor 1"", ""start_span"": 73, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""A20"", ""start_span"": 140, ""end_span"": 143, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF"", ""start_span"": 183, ""end_span"": 186, ""type"": ""Gene_or_gene_product""}]"	train
We find that E2F1, E2F2, and E2F3 bind to the positive - acting E2F site in the cdc2 promoter, whereas E2F4 binds to the negative - acting site.	E2F1,13,17,Gene_or_gene_product	E2F2,19,23,Gene_or_gene_product	E2F3,29,33,Gene_or_gene_product	E2F,64,67,Gene_or_gene_product	cdc2,80,84,Gene_or_gene_product	E2F4,103,107,Gene_or_gene_product	"[{""token"": ""E2F1"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F2"", ""start_span"": 19, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F3"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 64, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""cdc2"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F4"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}]"	train
Using affinity purification, we showed that E2F6, DP1, EPC1, EZH2, and Sin3B co - elute, suggesting the identification of a novel E2F6 complex that exists in vivo in both normal and transformed human cell lines.	E2F6,44,48,Gene_or_gene_product	DP1,50,53,Gene_or_gene_product	EPC1,55,59,Gene_or_gene_product	EZH2,61,65,Gene_or_gene_product	Sin3B,71,76,Gene_or_gene_product	E2F6,130,134,Gene_or_gene_product	"[{""token"": ""E2F6"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""DP1"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""EPC1"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""EZH2"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sin3B"", ""start_span"": 71, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F6"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}]"	train
The Clb5 - specific targets include several proteins ( Sld2, Cdc6, Orc6, Mcm3 and Cdh1) involved in early S - phase events.	Clb5,4,8,Gene_or_gene_product	Sld2,55,59,Gene_or_gene_product	Cdc6,61,65,Gene_or_gene_product	Orc6,67,71,Gene_or_gene_product	Mcm3,73,77,Gene_or_gene_product	Cdh1,82,86,Gene_or_gene_product	"[{""token"": ""Clb5"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sld2"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc6"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""Orc6"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mcm3"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdh1"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}]"	train
Axin2 is induced by E2F1 and therefore acts as a point of cross - talk between the pRb / E2F and Wnt / beta - catenin pathways: two of the most frequently deregulated pathways in human cancers.	Axin2,0,5,Gene_or_gene_product	E2F1,20,24,Gene_or_gene_product	pRb,83,86,Gene_or_gene_product	E2F,89,92,Gene_or_gene_product	Wnt,97,100,Gene_or_gene_product	beta - catenin,103,117,Gene_or_gene_product	"[{""token"": ""Axin2"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRb"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 103, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}]"	train
The retinoblastoma protein ( pRB) and the pRB - related p107 and p130 comprise the ' pocket protein ' family of cell cycle regulators.	retinoblastoma protein,4,26,Gene_or_gene_product	pRB,29,32,Gene_or_gene_product	pRB,42,45,Gene_or_gene_product	p107,56,60,Gene_or_gene_product	p130,65,69,Gene_or_gene_product	pocket protein,85,99,Gene_or_gene_product	"[{""token"": ""retinoblastoma protein"", ""start_span"": 4, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRB"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRB"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""p107"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""p130"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""pocket protein"", ""start_span"": 85, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}]"	train
When the dickkopf protein ( Dkk) binds to Kremen and LRP5, this last undergoes internalization and therefore becomes unable to bind Wnt; this leads to degradation of beta - catenin and to inhibition of bone formation.	dickkopf,9,17,Gene_or_gene_product	Dkk,28,31,Gene_or_gene_product	Kremen,42,48,Gene_or_gene_product	LRP5,53,57,Gene_or_gene_product	Wnt,132,135,Gene_or_gene_product	beta - catenin,166,180,Gene_or_gene_product	"[{""token"": ""dickkopf"", ""start_span"": 9, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dkk"", ""start_span"": 28, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""Kremen"", ""start_span"": 42, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""LRP5"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 166, ""end_span"": 180, ""type"": ""Gene_or_gene_product""}]"	train
The TSC1 / TSC2 complex associates with GSK3 and Axin and promotes beta - catenin degradation to inhibit Wnt - stimulated TCF / LEF - dependent transcription.	GSK3,40,44,Gene_or_gene_product	Axin,49,53,Gene_or_gene_product	beta - catenin,67,81,Gene_or_gene_product	Wnt,105,108,Gene_or_gene_product	TCF,122,125,Gene_or_gene_product	LEF,128,131,Gene_or_gene_product	"[{""token"": ""GSK3"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""Axin"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 67, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 105, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""TCF"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}, {""token"": ""LEF"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}]"	train
Inhibition of GSK3 by lithium chloride reduced its association with TSC1 whereas disruption of GSK3 - phosphorylation sites in TSC1 reduced interaction between TSC2 and TSC1.	GSK3,14,18,Gene_or_gene_product	TSC1,68,72,Gene_or_gene_product	GSK3,95,99,Gene_or_gene_product	TSC1,127,131,Gene_or_gene_product	TSC2,160,164,Gene_or_gene_product	TSC1,169,173,Gene_or_gene_product	"[{""token"": ""GSK3"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC1"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""GSK3"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC1"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC2"", ""start_span"": 160, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC1"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Gene_or_gene_product""}]"	train
Phospholipase D ( PLD) was shown to be one such target several years ago; more recent work from our laboratory and others has demonstrated that of the two mammalian PLD isozymes, PLD1 but not PLD2 is activated by RhoA and this activation proceeds through direct binding both in vitro and in vivo.	Phospholipase D,0,15,Gene_or_gene_product	PLD,18,21,Gene_or_gene_product	PLD,165,168,Gene_or_gene_product	PLD1,179,183,Gene_or_gene_product	PLD2,192,196,Gene_or_gene_product	RhoA,213,217,Gene_or_gene_product	"[{""token"": ""Phospholipase D"", ""start_span"": 0, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""PLD"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""PLD"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Gene_or_gene_product""}, {""token"": ""PLD1"", ""start_span"": 179, ""end_span"": 183, ""type"": ""Gene_or_gene_product""}, {""token"": ""PLD2"", ""start_span"": 192, ""end_span"": 196, ""type"": ""Gene_or_gene_product""}, {""token"": ""RhoA"", ""start_span"": 213, ""end_span"": 217, ""type"": ""Gene_or_gene_product""}]"	train
When SKBr3 cells were cotransfected with an ARHI / luciferase reporter and E2F - expression vectors, E2F1 and 4 reduced ARHI promoter activity 2 - 3 - fold, and this reduction could be reversed by TSA treatment.	ARHI,44,48,Gene_or_gene_product	luciferase,51,61,Gene_or_gene_product	E2F,75,78,Gene_or_gene_product	E2F1,101,105,Gene_or_gene_product	4,110,111,Gene_or_gene_product	ARHI,120,124,Gene_or_gene_product	"[{""token"": ""ARHI"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""luciferase"", ""start_span"": 51, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""4"", ""start_span"": 110, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""ARHI"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}]"	train
While the retinoblastoma protein, pRB, alone had no effect on ARHI promoter activity, repression by E2F1, but not E2F4, was enhanced by the coexpression of pRB.	retinoblastoma protein,10,32,Gene_or_gene_product	pRB,34,37,Gene_or_gene_product	ARHI,62,66,Gene_or_gene_product	E2F1,100,104,Gene_or_gene_product	E2F4,114,118,Gene_or_gene_product	pRB,156,159,Gene_or_gene_product	"[{""token"": ""retinoblastoma protein"", ""start_span"": 10, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRB"", ""start_span"": 34, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""ARHI"", ""start_span"": 62, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F4"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRB"", ""start_span"": 156, ""end_span"": 159, ""type"": ""Gene_or_gene_product""}]"	train
Dickkopf ( Dkk) proteins act as natural Wnt antagonists by bridging LRP5 / 6 and Kremen, inducing the internalization of the complex.	Dickkopf,0,8,Gene_or_gene_product	Dkk,11,14,Gene_or_gene_product	Wnt,40,43,Gene_or_gene_product	LRP5,68,72,Gene_or_gene_product	6,75,76,Gene_or_gene_product	Kremen,81,87,Gene_or_gene_product	"[{""token"": ""Dickkopf"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dkk"", ""start_span"": 11, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 40, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""LRP5"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""6"", ""start_span"": 75, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""Kremen"", ""start_span"": 81, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}]"	train
Activated Mec1 phosphorylates the Ddc1 and Mec3 subunits of the clamp, the Rad24 subunit of the loader, and the Rpa1 and Rpa2 subunits of RPA.	Mec1,10,14,Gene_or_gene_product	Ddc1,34,38,Gene_or_gene_product	Mec3,43,47,Gene_or_gene_product	Rad24,75,80,Gene_or_gene_product	Rpa1,112,116,Gene_or_gene_product	Rpa2,121,125,Gene_or_gene_product	"[{""token"": ""Mec1"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ddc1"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mec3"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rad24"", ""start_span"": 75, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rpa1"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rpa2"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}]"	train
Insulin stimulates protein synthesis and cell growth by activation of the protein kinases Akt ( also known as protein kinase B, PKB) and mammalian target of rapamycin ( mTOR).	Insulin,0,7,Gene_or_gene_product	Akt,90,93,Gene_or_gene_product	protein kinase B,110,126,Gene_or_gene_product	PKB,128,131,Gene_or_gene_product	mammalian target of rapamycin,137,166,Gene_or_gene_product	mTOR,169,173,Gene_or_gene_product	"[{""token"": ""Insulin"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""protein kinase B"", ""start_span"": 110, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKB"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""mammalian target of rapamycin"", ""start_span"": 137, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Gene_or_gene_product""}]"	train
PRAS40 silencing inactivates insulin - receptor substrate - 1 ( IRS - 1) and Akt, and uncouples the response of mTOR to Akt signals.	PRAS40,0,6,Gene_or_gene_product	insulin - receptor substrate - 1,29,61,Gene_or_gene_product	IRS - 1,64,71,Gene_or_gene_product	Akt,77,80,Gene_or_gene_product	mTOR,112,116,Gene_or_gene_product	Akt,120,123,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin - receptor substrate - 1"", ""start_span"": 29, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""IRS - 1"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 77, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}]"	train
We show that activation by Swi5 is prevented by the binding of the Forkhead factors Fkh1 and Fkh2, which recruit the Rpd3 ( Large) histone deacetylase complex to the CTS1 promoter.	Swi5,27,31,Gene_or_gene_product	Forkhead,67,75,Gene_or_gene_product	Fkh1,84,88,Gene_or_gene_product	Fkh2,93,97,Gene_or_gene_product	histone deacetylase,131,150,Gene_or_gene_product	CTS1,166,170,Gene_or_gene_product	"[{""token"": ""Swi5"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""Forkhead"", ""start_span"": 67, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fkh1"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fkh2"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""histone deacetylase"", ""start_span"": 131, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}, {""token"": ""CTS1"", ""start_span"": 166, ""end_span"": 170, ""type"": ""Gene_or_gene_product""}]"	train
Moreover, mTOR and raptor interacted with YY1, and inhibition of mTOR resulted in a failure of YY1 to interact with and be coactivated by PGC - 1alpha.	mTOR,10,14,Gene_or_gene_product	raptor,19,25,Gene_or_gene_product	YY1,42,45,Gene_or_gene_product	mTOR,65,69,Gene_or_gene_product	YY1,95,98,Gene_or_gene_product	PGC - 1alpha,138,150,Gene_or_gene_product	"[{""token"": ""mTOR"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""raptor"", ""start_span"": 19, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""YY1"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""YY1"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""PGC - 1alpha"", ""start_span"": 138, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}]"	train
The formation of a ternary complex composed of Krm, Dkk, and Lrp5 / 6 ( the coreceptor of Wnt) inhibits Wnt / beta - catenin signalling.	Krm,47,50,Gene_or_gene_product	Dkk,52,55,Gene_or_gene_product	Lrp5 / 6,61,69,Gene_or_gene_product	Wnt,90,93,Gene_or_gene_product	Wnt,104,107,Gene_or_gene_product	beta - catenin,110,124,Gene_or_gene_product	"[{""token"": ""Krm"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dkk"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""Lrp5 / 6"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 104, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 110, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}]"	train
Since stem cells and undifferentiated cells rely on Wnt / beta - catenin signalling for maintenance in a low differentiation state, the physiological shutdown of Wnt / beta - catenin signalling by Dkk - Krm is likely to set cells on a divergent path toward differentiation.	Wnt,52,55,Gene_or_gene_product	beta - catenin,58,72,Gene_or_gene_product	Wnt,162,165,Gene_or_gene_product	beta - catenin,168,182,Gene_or_gene_product	Dkk,197,200,Gene_or_gene_product	Krm,203,206,Gene_or_gene_product	"[{""token"": ""Wnt"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 58, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 162, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 168, ""end_span"": 182, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dkk"", ""start_span"": 197, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}, {""token"": ""Krm"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Gene_or_gene_product""}]"	train
Studies with a chimeric receptor composed of Frizzled - 2 and the beta2 - adrenergic receptor have suggested that the binding of Wnt - 5a to Frizzled - 2 results in the activation of G proteins of the Galpha ( i) family, the mobilization of calcium from intracellular stores and the induction of gene transcription through nuclear factor of activated T cells.	Frizzled - 2,45,57,Gene_or_gene_product	beta2 - adrenergic receptor,66,93,Gene_or_gene_product	Wnt - 5a,129,137,Gene_or_gene_product	Frizzled - 2,141,153,Gene_or_gene_product	G proteins,183,193,Gene_or_gene_product	nuclear factor of activated T cells,323,358,Gene_or_gene_product	"[{""token"": ""Frizzled - 2"", ""start_span"": 45, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta2 - adrenergic receptor"", ""start_span"": 66, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt - 5a"", ""start_span"": 129, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""Frizzled - 2"", ""start_span"": 141, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""G proteins"", ""start_span"": 183, ""end_span"": 193, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear factor of activated T cells"", ""start_span"": 323, ""end_span"": 358, ""type"": ""Gene_or_gene_product""}]"	train
