Sentence	entity_1	entity_2	entity_3	entity_4	json	split
Previously, Puralpha protein was found to bind to E2F - 1, inhibit E2F - 1 transcriptional activity, and reverse the effects of ectopic E2F - 1 expression on cell growth.	Puralpha,12,20,Gene_or_gene_product	E2F - 1,50,57,Gene_or_gene_product	E2F - 1,67,74,Gene_or_gene_product	E2F - 1,136,143,Gene_or_gene_product	"[{""token"": ""Puralpha"", ""start_span"": 12, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F - 1"", ""start_span"": 50, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F - 1"", ""start_span"": 67, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F - 1"", ""start_span"": 136, ""end_span"": 143, ""type"": ""Gene_or_gene_product""}]"	train
Peptidoglycan - induced IL - 6 production in RAW 264. 7 macrophages is mediated by cyclooxygenase - 2, PGE2 / PGE4 receptors, protein kinase A, I kappa B kinase, and NF - kappa B.	IL - 6,24,30,Gene_or_gene_product	cyclooxygenase - 2,83,101,Gene_or_gene_product	PGE2,103,107,Gene_or_gene_product	PGE4 receptors,110,124,Gene_or_gene_product	"[{""token"": ""IL - 6"", ""start_span"": 24, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclooxygenase - 2"", ""start_span"": 83, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""PGE2"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""PGE4 receptors"", ""start_span"": 110, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}]"	train
Here we showed that a neck - associated Ser / Thr kinase Elm1, which is important for septin assembly, is critical for proper modification of Gin4 and its physiological substrate Shs1.	Elm1,57,61,Gene_or_gene_product	septin,86,92,Gene_or_gene_product	Gin4,142,146,Gene_or_gene_product	Shs1,179,183,Gene_or_gene_product	"[{""token"": ""Elm1"", ""start_span"": 57, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""septin"", ""start_span"": 86, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""Gin4"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Gene_or_gene_product""}, {""token"": ""Shs1"", ""start_span"": 179, ""end_span"": 183, ""type"": ""Gene_or_gene_product""}]"	train
Consistent with these observations, acute inhibition of Elm1 activity abolished mitotic Gin4 phosphorylation and Gin4 - dependent Shs1 modification in vivo.	Elm1,56,60,Gene_or_gene_product	Gin4,88,92,Gene_or_gene_product	Gin4,113,117,Gene_or_gene_product	Shs1,130,134,Gene_or_gene_product	"[{""token"": ""Elm1"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""Gin4"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""Gin4"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""Shs1"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}]"	train
( 2006) report that the kinases GSK3 and AMPK cooperate in the activation of TSC2 to inhibit mTOR activity.	GSK3,32,36,Gene_or_gene_product	AMPK,41,45,Gene_or_gene_product	TSC2,77,81,Gene_or_gene_product	mTOR,93,97,Gene_or_gene_product	"[{""token"": ""GSK3"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""AMPK"", ""start_span"": 41, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC2"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}]"	train
Src inhibitors increase cellular p27 stability, and Src overexpression accelerates p27 proteolysis.	Src,0,3,Gene_or_gene_product	p27,33,36,Gene_or_gene_product	Src,52,55,Gene_or_gene_product	p27,83,86,Gene_or_gene_product	"[{""token"": ""Src"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""Src"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}]"	train
Our data indicate that phosphorylation by Src impairs the Cdk2 inhibitory action of p27 and reduces its steady - state binding to cyclin E - Cdk2 to facilitate cyclin E - Cdk2 - dependent p27 proteolysis.	Src,42,45,Gene_or_gene_product	Cdk2,58,62,Gene_or_gene_product	p27,84,87,Gene_or_gene_product	p27,188,191,Gene_or_gene_product	"[{""token"": ""Src"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk2"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27"", ""start_span"": 188, ""end_span"": 191, ""type"": ""Gene_or_gene_product""}]"	train
Furthermore, we find that Src - activated breast cancer lines show reduced p27 and observe a correlation between Src activation and reduced nuclear p27 in 482 primary human breast cancers.	Src,26,29,Gene_or_gene_product	p27,75,78,Gene_or_gene_product	Src,113,116,Gene_or_gene_product	p27,148,151,Gene_or_gene_product	"[{""token"": ""Src"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Gene_or_gene_product""}, {""token"": ""Src"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27"", ""start_span"": 148, ""end_span"": 151, ""type"": ""Gene_or_gene_product""}]"	train
It was reported that Akt activates mTOR by phosphorylation and inhibition of tuberous sclerosis complex 2 ( TSC2).	Akt,21,24,Gene_or_gene_product	mTOR,35,39,Gene_or_gene_product	tuberous sclerosis complex 2,77,105,Gene_or_gene_product	TSC2,108,112,Gene_or_gene_product	"[{""token"": ""Akt"", ""start_span"": 21, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""tuberous sclerosis complex 2"", ""start_span"": 77, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC2"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}]"	train
PRAS40 binds the mTOR kinase domain and its interaction with mTOR is induced under conditions that inhibit mTOR signalling, such as nutrient or serum deprivation or mitochondrial metabolic inhibition.	PRAS40,0,6,Gene_or_gene_product	mTOR,17,21,Gene_or_gene_product	mTOR,61,65,Gene_or_gene_product	mTOR,107,111,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}]"	train
Binding of PRAS40 inhibits mTOR activity and suppresses constitutive activation of mTOR in cells lacking TSC2.	PRAS40,11,17,Gene_or_gene_product	mTOR,27,31,Gene_or_gene_product	mTOR,83,87,Gene_or_gene_product	TSC2,105,109,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 11, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC2"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}]"	train
Parallel pathways of gene regulation: homologous regulators SWI5 and ACE2 differentially control transcription of HO and chitinase.	SWI5,60,64,Gene_or_gene_product	ACE2,69,73,Gene_or_gene_product	HO,114,116,Gene_or_gene_product	chitinase,121,130,Gene_or_gene_product	"[{""token"": ""SWI5"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""ACE2"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""HO"", ""start_span"": 114, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""chitinase"", ""start_span"": 121, ""end_span"": 130, ""type"": ""Gene_or_gene_product""}]"	train
In contrast, ACE2 is a transcriptional activator of the CTS1 gene ( which encodes chitinase), whereas SWI5 is not.	ACE2,13,17,Gene_or_gene_product	CTS1,56,60,Gene_or_gene_product	chitinase,82,91,Gene_or_gene_product	SWI5,102,106,Gene_or_gene_product	"[{""token"": ""ACE2"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""CTS1"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""chitinase"", ""start_span"": 82, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""SWI5"", ""start_span"": 102, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}]"	train
Thus, we studied the role of PI3K in high glucose ( 30 mM) - induced p21 ( WAF1), Smad2 / 3, and cell cycle - dependent hypertrophy in LLC - PK1 cells.	PI3K,29,33,Gene_or_gene_product	p21,69,72,Gene_or_gene_product	WAF1,75,79,Gene_or_gene_product	Smad2 / 3,82,91,Gene_or_gene_product	"[{""token"": ""PI3K"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 69, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAF1"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""Smad2 / 3"", ""start_span"": 82, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}]"	train
mTOR activity is regulated both by the availability of growth factors, such as insulin / IGF - 1 ( insulin - like growth factor 1), and by nutrients, notably the supply of certain key amino acids.	mTOR,0,4,Gene_or_gene_product	insulin,79,86,Gene_or_gene_product	IGF - 1,89,96,Gene_or_gene_product	insulin - like growth factor 1,99,129,Gene_or_gene_product	"[{""token"": ""mTOR"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin"", ""start_span"": 79, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF - 1"", ""start_span"": 89, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin - like growth factor 1"", ""start_span"": 99, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}]"	train
mTORC1 phosphorylates the p70 ribosomal S6K ( S6 kinase) at its hydrophobic motif ( Thr389), whereas mTORC2 phosphorylates PKB ( protein kinase B) at its hydrophobic motif ( Ser473).	p70 ribosomal S6K,26,43,Gene_or_gene_product	( S6 kinase,44,55,Gene_or_gene_product	PKB,123,126,Gene_or_gene_product	protein kinase B,129,145,Gene_or_gene_product	"[{""token"": ""p70 ribosomal S6K"", ""start_span"": 26, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""( S6 kinase"", ""start_span"": 44, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKB"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""protein kinase B"", ""start_span"": 129, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}]"	train
In the present study, we report that widely expressed isoforms of unstudied proteins termed Protor - 1 ( protein observed with Rictor - 1) and Protor - 2 interact with Rictor and are components of mTORC2.	Protor - 1,92,102,Gene_or_gene_product	protein observed with Rictor - 1,105,137,Gene_or_gene_product	Protor - 2,143,153,Gene_or_gene_product	Rictor,168,174,Gene_or_gene_product	"[{""token"": ""Protor - 1"", ""start_span"": 92, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}, {""token"": ""protein observed with Rictor - 1"", ""start_span"": 105, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""Protor - 2"", ""start_span"": 143, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rictor"", ""start_span"": 168, ""end_span"": 174, ""type"": ""Gene_or_gene_product""}]"	train
E2F - 1 suppresses extracellular signal - regulated kinase ( ERK) phosphorylation through PAC1 and causes cancer cell death by apoptosis following treatment with a chemotherapeutic agent N - 4 - hydroxyphenylretinamide ( 4 - HPR).	E2F - 1,0,7,Gene_or_gene_product	extracellular signal - regulated kinase,19,58,Gene_or_gene_product	ERK,61,64,Gene_or_gene_product	PAC1,90,94,Gene_or_gene_product	"[{""token"": ""E2F - 1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""extracellular signal - regulated kinase"", ""start_span"": 19, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""PAC1"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Gene_or_gene_product""}]"	train
Apoptosis in mitotic cells also produced these events but the accompanying activation of caspases 1 - 10 and mitochondrial depolarization were inhibited during NGF differentiation and could be reversed in p53 - silenced cells.	caspases 1,89,99,Gene_or_gene_product	10,102,104,Gene_or_gene_product	NGF,160,163,Gene_or_gene_product	p53,205,208,Gene_or_gene_product	"[{""token"": ""caspases 1"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""10"", ""start_span"": 102, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}, {""token"": ""NGF"", ""start_span"": 160, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 205, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}]"	train
PRAS40 interacts with raptor, and this requires an intact TOR - signaling ( TOS) motif in PRAS40.	PRAS40,0,6,Gene_or_gene_product	raptor,22,28,Gene_or_gene_product	TOR,58,61,Gene_or_gene_product	PRAS40,90,96,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene_or_gene_product""}, {""token"": ""raptor"", ""start_span"": 22, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""TOR"", ""start_span"": 58, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""PRAS40"", ""start_span"": 90, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}]"	train
Small interfering RNA - mediated knockdown of PRAS40 impairs both the amino acid - and insulin - stimulated phosphorylation of 4E - BP1 and the phosphorylation of S6.	PRAS40,46,52,Gene_or_gene_product	insulin,87,94,Gene_or_gene_product	4E - BP1,127,135,Gene_or_gene_product	S6,163,165,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 46, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin"", ""start_span"": 87, ""end_span"": 94, ""type"": ""Gene_or_gene_product""}, {""token"": ""4E - BP1"", ""start_span"": 127, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6"", ""start_span"": 163, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}]"	train
These results indicate that Asf1 regulates H3 - K56 acetylation by presenting histones H3 and H4 to Rtt109 - Vps575 for acetylation, and this mechanism is likely to be conserved.	Asf1,28,32,Gene_or_gene_product	H3,43,45,Gene_or_gene_product	histones H3,78,89,Gene_or_gene_product	H4,94,96,Gene_or_gene_product	"[{""token"": ""Asf1"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""H3"", ""start_span"": 43, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""histones H3"", ""start_span"": 78, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""H4"", ""start_span"": 94, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}]"	train
Here we show that IKKbeta, a major downstream kinase in the TNFalpha signaling pathway, physically interacts with and phosphorylates TSC1 at Ser487 and Ser511, resulting in suppression of TSC1.	IKKbeta,18,25,Gene_or_gene_product	TNFalpha,60,68,Gene_or_gene_product	TSC1,133,137,Gene_or_gene_product	TSC1,188,192,Gene_or_gene_product	"[{""token"": ""IKKbeta"", ""start_span"": 18, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNFalpha"", ""start_span"": 60, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC1"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC1"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Gene_or_gene_product""}]"	train
Yeast Ace2 and Swi5 are such activators, with targets we classify as Swi5 - only, Ace2 - only, or both.	Ace2,6,10,Gene_or_gene_product	Swi5,15,19,Gene_or_gene_product	Swi5,69,73,Gene_or_gene_product	Ace2,82,86,Gene_or_gene_product	"[{""token"": ""Ace2"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Gene_or_gene_product""}, {""token"": ""Swi5"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""Swi5"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ace2"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}]"	train
Genes normally activated by either Ace2 or Swi5 can be converted to Ace2 - only genes by the insertion of Fkh - binding sites.	Ace2,35,39,Gene_or_gene_product	Swi5,43,47,Gene_or_gene_product	Ace2,68,72,Gene_or_gene_product	Fkh,106,109,Gene_or_gene_product	"[{""token"": ""Ace2"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""Swi5"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ace2"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fkh"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}]"	train
Thus Fkh proteins, which function initially to activate SWI5 and ACE2, subsequently function as Swi5 - specific antiactivators.	Fkh,5,8,Gene_or_gene_product	SWI5,56,60,Gene_or_gene_product	ACE2,65,69,Gene_or_gene_product	Swi5,96,100,Gene_or_gene_product	"[{""token"": ""Fkh"", ""start_span"": 5, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}, {""token"": ""SWI5"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""ACE2"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""Swi5"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}]"	train
Using computational genomics, we identified the transcription factor yin - yang 1 ( YY1) as a common target of mTOR and PGC - 1alpha.	yin - yang 1,69,81,Gene_or_gene_product	YY1,84,87,Gene_or_gene_product	mTOR,111,115,Gene_or_gene_product	PGC - 1alpha,120,132,Gene_or_gene_product	"[{""token"": ""yin - yang 1"", ""start_span"": 69, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""YY1"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""PGC - 1alpha"", ""start_span"": 120, ""end_span"": 132, ""type"": ""Gene_or_gene_product""}]"	train
Genetic studies have shown the tuberous sclerosis tumor suppressors TSC1 / 2 and the REDD1 protein to be essential for hypoxia regulation of TORC1 activity in Drosophila and in mammalian cells.	TSC1,68,72,Gene_or_gene_product	2,75,76,Gene_or_gene_product	REDD1,85,90,Gene_or_gene_product	TORC1,141,146,Gene_or_gene_product	"[{""token"": ""TSC1"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""2"", ""start_span"": 75, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""REDD1"", ""start_span"": 85, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""TORC1"", ""start_span"": 141, ""end_span"": 146, ""type"": ""Gene_or_gene_product""}]"	train
REDD1 mutants that fail to bind 14 - 3 - 3 are defective in eliciting TSC2 / 14 - 3 - 3 dissociation and mTORC1 inhibition, while TSC2 mutants that do not bind 14 - 3 - 3 are inactive in hypoxia signaling to mTORC1.	REDD1,0,5,Gene_or_gene_product	14 - 3 - 3,32,42,Gene_or_gene_product	TSC2,70,74,Gene_or_gene_product	14 - 3 - 3,77,87,Gene_or_gene_product	"[{""token"": ""REDD1"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene_or_gene_product""}, {""token"": ""14 - 3 - 3"", ""start_span"": 32, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC2"", ""start_span"": 70, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""14 - 3 - 3"", ""start_span"": 77, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}]"	train
The expression of PTEN in PTEN - deficient cells repressed RNA Pol III transcription, whereas decreased PTEN expression enhanced transcription.	PTEN,18,22,Gene_or_gene_product	PTEN,26,30,Gene_or_gene_product	RNA Pol III,59,70,Gene_or_gene_product	PTEN,104,108,Gene_or_gene_product	"[{""token"": ""PTEN"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""PTEN"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""RNA Pol III"", ""start_span"": 59, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""PTEN"", ""start_span"": 104, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}]"	train
PTEN, through the inactivation of mTOR, targets the TFIIIB complex, disrupting the association between TATA - binding protein and Brf1.	PTEN,0,4,Gene_or_gene_product	mTOR,34,38,Gene_or_gene_product	TATA - binding protein,103,125,Gene_or_gene_product	Brf1,130,134,Gene_or_gene_product	"[{""token"": ""PTEN"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""TATA - binding protein"", ""start_span"": 103, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}, {""token"": ""Brf1"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}]"	train
Here we demonstrate that the cyclin - dependent kinase 1 ( Cdk1) - dependent phosphorylation of securin near its destruction - box motif inhibits securin ubiquitination by the APC.	cyclin - dependent kinase 1,29,56,Gene_or_gene_product	Cdk1,59,63,Gene_or_gene_product	securin,96,103,Gene_or_gene_product	securin,146,153,Gene_or_gene_product	"[{""token"": ""cyclin - dependent kinase 1"", ""start_span"": 29, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk1"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""securin"", ""start_span"": 96, ""end_span"": 103, ""type"": ""Gene_or_gene_product""}, {""token"": ""securin"", ""start_span"": 146, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}]"	train
PI3K / PKB inhibition rapidly reduced p27pT157 and p27pT198 and dissociated cellular p27 - cyclin D1 - Cdk4.	PI3K,0,4,Gene_or_gene_product	PKB,7,10,Gene_or_gene_product	p27pT157,38,46,Gene_or_gene_product	p27pT198,51,59,Gene_or_gene_product	"[{""token"": ""PI3K"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKB"", ""start_span"": 7, ""end_span"": 10, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27pT157"", ""start_span"": 38, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27pT198"", ""start_span"": 51, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}]"	train
Cellular p27pT157 and p27pT198 coprecipitated with Cdk4 but were not detected in Cdk2 complexes.	p27pT157,9,17,Gene_or_gene_product	p27pT198,22,30,Gene_or_gene_product	Cdk4,51,55,Gene_or_gene_product	Cdk2,81,85,Gene_or_gene_product	"[{""token"": ""p27pT157"", ""start_span"": 9, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27pT198"", ""start_span"": 22, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk4"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk2"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}]"	train
In addition, we introduce beta - lactamase reporter gene technology as an alternative to luciferase - based reporters to measure Frizzled receptor modulation for the discovery of Frizzled receptor - interacting drugs.	beta - lactamase,26,42,Gene_or_gene_product	luciferase,89,99,Gene_or_gene_product	Frizzled,129,137,Gene_or_gene_product	Frizzled,179,187,Gene_or_gene_product	"[{""token"": ""beta - lactamase"", ""start_span"": 26, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""luciferase"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""Frizzled"", ""start_span"": 129, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""Frizzled"", ""start_span"": 179, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}]"	train
PIL up - regulated Toll - like receptor ( TLR) 2 and TLR6 on DC, showing that co - expression of the two TLRs is involved in recognition of porin.	PIL,0,3,Gene_or_gene_product	TLR6,53,57,Gene_or_gene_product	TLRs,105,109,Gene_or_gene_product	porin,140,145,Gene_or_gene_product	"[{""token"": ""PIL"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR6"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLRs"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""porin"", ""start_span"": 140, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}]"	train
The maturation and polarization of DC induced T ( h) 1 phenotype, as evident from proliferation, activation and IFN - gamma release of allogeneic CD4 + T cells in response to PIL - stimulated DC, thereby suggesting that the adjuvant activity of PIL can successfully bridge the innate and adaptive immunity.	IFN - gamma,112,123,Gene_or_gene_product	CD4,146,149,Gene_or_gene_product	PIL,175,178,Gene_or_gene_product	PIL,245,248,Gene_or_gene_product	"[{""token"": ""IFN - gamma"", ""start_span"": 112, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD4"", ""start_span"": 146, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""PIL"", ""start_span"": 175, ""end_span"": 178, ""type"": ""Gene_or_gene_product""}, {""token"": ""PIL"", ""start_span"": 245, ""end_span"": 248, ""type"": ""Gene_or_gene_product""}]"	train
