Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
Outcomes measures included transcutaneous blood gas levels, histology, total RNA content and analysis of alpha2 ( I) collagen ( COL - I), type IV collagen ( COL - IV), alpha1 ( V) collagen ( COL - V), and vascular endothelial growth factor ( VEGF) expression using real - time quantitative PCR.	COL - I,128,135,Gene_or_gene_product	type IV collagen,138,154,Gene_or_gene_product	COL - IV,157,165,Gene_or_gene_product	COL - V,191,198,Gene_or_gene_product	vascular endothelial growth factor,205,239,Gene_or_gene_product	VEGF,242,246,Gene_or_gene_product	"[{""token"": ""COL - I"", ""start_span"": 128, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}, {""token"": ""type IV collagen"", ""start_span"": 138, ""end_span"": 154, ""type"": ""Gene_or_gene_product""}, {""token"": ""COL - IV"", ""start_span"": 157, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""COL - V"", ""start_span"": 191, ""end_span"": 198, ""type"": ""Gene_or_gene_product""}, {""token"": ""vascular endothelial growth factor"", ""start_span"": 205, ""end_span"": 239, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 242, ""end_span"": 246, ""type"": ""Gene_or_gene_product""}]"	train
OBJECTIVES: Strategies to inhibit the VEGF pathway, including antibodies to VEGF, antibodies to the extracellular domain of VEGFR - 1 or VEGFR - 2, decoy receptors for VEGF and tyrosine kinase inhibitors of VEGFRs, are summarized.	VEGF,38,42,Gene_or_gene_product	antibodies to VEGF,62,80,Gene_or_gene_product	antibodies to the extracellular domain of VEGFR - 1,82,133,Gene_or_gene_product	VEGFR - 2,137,146,Gene_or_gene_product	VEGF,168,172,Gene_or_gene_product	VEGFRs,207,213,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""antibodies to VEGF"", ""start_span"": 62, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""antibodies to the extracellular domain of VEGFR - 1"", ""start_span"": 82, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR - 2"", ""start_span"": 137, ""end_span"": 146, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 168, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFRs"", ""start_span"": 207, ""end_span"": 213, ""type"": ""Gene_or_gene_product""}]"	train
Semaphorin 7A ( Sema7A) is a membrane - linked semaphorin that is expressed by human keratinocytes, and we have shown that Sema7A binds to human melanocytes through beta1 - integrins and the Plexin C1 receptor.	Semaphorin 7A,0,13,Gene_or_gene_product	Sema7A,16,22,Gene_or_gene_product	semaphorin,47,57,Gene_or_gene_product	Sema7A,123,129,Gene_or_gene_product	beta1 - integrins,165,182,Gene_or_gene_product	Plexin C1 receptor,191,209,Gene_or_gene_product	"[{""token"": ""Semaphorin 7A"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sema7A"", ""start_span"": 16, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""semaphorin"", ""start_span"": 47, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sema7A"", ""start_span"": 123, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta1 - integrins"", ""start_span"": 165, ""end_span"": 182, ""type"": ""Gene_or_gene_product""}, {""token"": ""Plexin C1 receptor"", ""start_span"": 191, ""end_span"": 209, ""type"": ""Gene_or_gene_product""}]"	train
Since Akt phosphorylates Chk1 - Ser ( 280), the effect of Erbb2 on phosphatidyl inositol - 3 - kinase ( PI3K) / Akt signaling during UV - induced cell cycle arrest was determined.	Akt,6,9,Gene_or_gene_product	Chk1,25,29,Gene_or_gene_product	Erbb2,58,63,Gene_or_gene_product	phosphatidyl inositol - 3 - kinase,67,101,Gene_or_gene_product	PI3K,104,108,Gene_or_gene_product	Akt,112,115,Gene_or_gene_product	"[{""token"": ""Akt"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Gene_or_gene_product""}, {""token"": ""Chk1"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""Erbb2"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""phosphatidyl inositol - 3 - kinase"", ""start_span"": 67, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3K"", ""start_span"": 104, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}]"	train
We have shown that Arf6 and its effector AMAP1 ( DDEF1, DEF1, ASAP1 and centaurin beta4) are abnormally overexpressed in some breast cancers and used for their invasion and metastasis.	Arf6,19,23,Gene_or_gene_product	AMAP1,41,46,Gene_or_gene_product	DDEF1,49,54,Gene_or_gene_product	DEF1,56,60,Gene_or_gene_product	ASAP1,62,67,Gene_or_gene_product	centaurin beta4,72,87,Gene_or_gene_product	"[{""token"": ""Arf6"", ""start_span"": 19, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""AMAP1"", ""start_span"": 41, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""DDEF1"", ""start_span"": 49, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}, {""token"": ""DEF1"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""ASAP1"", ""start_span"": 62, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""centaurin beta4"", ""start_span"": 72, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}]"	train
CONCLUSION: Osteopontin siRNA can inhibit U251 cells invasion via the down - regulation of uPA, MMP - 2 and MMP - 9 levels, and promote apoptosis through induction of Bax expression and inhibition of Bcl 2 level.	Osteopontin,12,23,Gene_or_gene_product	uPA,91,94,Gene_or_gene_product	MMP - 2,96,103,Gene_or_gene_product	MMP - 9,108,115,Gene_or_gene_product	Bax,167,170,Gene_or_gene_product	Bcl 2,200,205,Gene_or_gene_product	"[{""token"": ""Osteopontin"", ""start_span"": 12, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""uPA"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 2"", ""start_span"": 96, ""end_span"": 103, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 9"", ""start_span"": 108, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bax"", ""start_span"": 167, ""end_span"": 170, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcl 2"", ""start_span"": 200, ""end_span"": 205, ""type"": ""Gene_or_gene_product""}]"	train
Sunitinib induces apoptosis in pheochromocytoma tumor cells by inhibiting VEGFR2 / Akt / mTOR / S6K1 pathways through modulation of Bcl - 2 and BAD.	VEGFR2,74,80,Gene_or_gene_product	Akt,83,86,Gene_or_gene_product	mTOR,89,93,Gene_or_gene_product	S6K1,96,100,Gene_or_gene_product	Bcl - 2,132,139,Gene_or_gene_product	BAD,144,147,Gene_or_gene_product	"[{""token"": ""VEGFR2"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6K1"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcl - 2"", ""start_span"": 132, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}, {""token"": ""BAD"", ""start_span"": 144, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}]"	train
Thus, these results together suggest that sunitinib initially exerts its apoptotic effect through the inhibition of VEGFR - 2, which, when followed by reduction of its downstream effectors, including Akt / mTOR / S6K1, may lead to inhibition of the antiapoptotic molecule Bcl - 2 and activation of the proapoptotic molecule BAD in PC12 cells.	VEGFR - 2,116,125,Gene_or_gene_product	Akt,200,203,Gene_or_gene_product	mTOR,206,210,Gene_or_gene_product	S6K1,213,217,Gene_or_gene_product	Bcl - 2,272,279,Gene_or_gene_product	BAD,324,327,Gene_or_gene_product	"[{""token"": ""VEGFR - 2"", ""start_span"": 116, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 200, ""end_span"": 203, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6K1"", ""start_span"": 213, ""end_span"": 217, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcl - 2"", ""start_span"": 272, ""end_span"": 279, ""type"": ""Gene_or_gene_product""}, {""token"": ""BAD"", ""start_span"": 324, ""end_span"": 327, ""type"": ""Gene_or_gene_product""}]"	train
IL - 17F ablation decreased IL - 1beta and Cox - 2 expression as well as IL - 17 receptor C ( IL - 17RC) expression, which were increased in tumors from Apc ( Min / +) mice.	IL - 17F,0,8,Gene_or_gene_product	IL - 1beta,28,38,Gene_or_gene_product	Cox - 2,43,50,Gene_or_gene_product	IL - 17 receptor C,73,91,Gene_or_gene_product	IL - 17RC,94,103,Gene_or_gene_product	Apc,153,156,Gene_or_gene_product	"[{""token"": ""IL - 17F"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1beta"", ""start_span"": 28, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cox - 2"", ""start_span"": 43, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 17 receptor C"", ""start_span"": 73, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 17RC"", ""start_span"": 94, ""end_span"": 103, ""type"": ""Gene_or_gene_product""}, {""token"": ""Apc"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}]"	train
Furthermore, rat mammary carcinomas with elevated neu expression ( neu - induced) also had sharply elevated LAR - PTPase expression when compared to rat mammary carcinomas with little or no neu expression ( 7, 12 - dimethylbenzanthracene induced); the level of expression of LAR PTPase was directly correlated with the level of neu expression.	neu,50,53,Gene_or_gene_product	neu,67,70,Gene_or_gene_product	LAR - PTPase,108,120,Gene_or_gene_product	neu,190,193,Gene_or_gene_product	LAR PTPase,275,285,Gene_or_gene_product	neu,328,331,Gene_or_gene_product	"[{""token"": ""neu"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""neu"", ""start_span"": 67, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""LAR - PTPase"", ""start_span"": 108, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""neu"", ""start_span"": 190, ""end_span"": 193, ""type"": ""Gene_or_gene_product""}, {""token"": ""LAR PTPase"", ""start_span"": 275, ""end_span"": 285, ""type"": ""Gene_or_gene_product""}, {""token"": ""neu"", ""start_span"": 328, ""end_span"": 331, ""type"": ""Gene_or_gene_product""}]"	train
By using immunohistochemistry, Western blot, and real - time PCR the expression patterns of TSP - 1, TSP - 2, CD36, CD47, MMP - 2, and MMP - 9 were investigated in normal rat prostate tissue and five malignant Dunning sublines tissue.	TSP - 1,92,99,Gene_or_gene_product	TSP - 2,101,108,Gene_or_gene_product	CD36,110,114,Gene_or_gene_product	CD47,116,120,Gene_or_gene_product	MMP - 2,122,129,Gene_or_gene_product	MMP - 9,135,142,Gene_or_gene_product	"[{""token"": ""TSP - 1"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSP - 2"", ""start_span"": 101, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD36"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD47"", ""start_span"": 116, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 2"", ""start_span"": 122, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 9"", ""start_span"": 135, ""end_span"": 142, ""type"": ""Gene_or_gene_product""}]"	valid
Additionally, knockdown of p600 reduced transformation of cells expressing both BPV - 1 E6 and E7, as well as E6 alone, suggesting that the ability of E7 to transformed cells is mediated, at least in part, through its ability to bind p600.	p600,27,31,Gene_or_gene_product	E6,88,90,Gene_or_gene_product	E7,95,97,Gene_or_gene_product	E6,110,112,Gene_or_gene_product	E7,151,153,Gene_or_gene_product	p600,234,238,Gene_or_gene_product	"[{""token"": ""p600"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""E6"", ""start_span"": 88, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""E7"", ""start_span"": 95, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""E6"", ""start_span"": 110, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""E7"", ""start_span"": 151, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""p600"", ""start_span"": 234, ""end_span"": 238, ""type"": ""Gene_or_gene_product""}]"	valid
Induction of gelatinases ( matrix metalloproteinase 2 and 9), the serine protease tissue plasminogen activator and plasmin by DCN transfection in MCE cells leads to extracellular proteolysis and to release of matrix - bound VEGF and activation of angiogenesis.	matrix metalloproteinase 2,27,53,Gene_or_gene_product	9,58,59,Gene_or_gene_product	tissue plasminogen activator,82,110,Gene_or_gene_product	plasmin,115,122,Gene_or_gene_product	DCN,126,129,Gene_or_gene_product	VEGF,224,228,Gene_or_gene_product	"[{""token"": ""matrix metalloproteinase 2"", ""start_span"": 27, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""9"", ""start_span"": 58, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""tissue plasminogen activator"", ""start_span"": 82, ""end_span"": 110, ""type"": ""Gene_or_gene_product""}, {""token"": ""plasmin"", ""start_span"": 115, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""DCN"", ""start_span"": 126, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 224, ""end_span"": 228, ""type"": ""Gene_or_gene_product""}]"	valid
"Correlation between D2 - 40 + LVI and menopausal - status, HER2 - status and histological type was not significant, while there was a significant correlation of D2 - 40 and so called "" triple negative "" tumors ( ER / PR and HER2neu - negative)."	D2 - 40,20,27,Gene_or_gene_product	HER2,59,63,Gene_or_gene_product	D2 - 40,161,168,Gene_or_gene_product	ER,212,214,Gene_or_gene_product	PR,217,219,Gene_or_gene_product	HER2neu,224,231,Gene_or_gene_product	"[{""token"": ""D2 - 40"", ""start_span"": 20, ""end_span"": 27, ""type"": ""Gene_or_gene_product""}, {""token"": ""HER2"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""D2 - 40"", ""start_span"": 161, ""end_span"": 168, ""type"": ""Gene_or_gene_product""}, {""token"": ""ER"", ""start_span"": 212, ""end_span"": 214, ""type"": ""Gene_or_gene_product""}, {""token"": ""PR"", ""start_span"": 217, ""end_span"": 219, ""type"": ""Gene_or_gene_product""}, {""token"": ""HER2neu"", ""start_span"": 224, ""end_span"": 231, ""type"": ""Gene_or_gene_product""}]"	valid
Down syndrome critical region gene 1 ( DSCR - 1) short variant ( DSCR - 1s) is an inhibitor of calcineurin / NFAT signaling encoded by exons 4 - 7 of DSCR1.	Down syndrome critical region gene 1,0,36,Gene_or_gene_product	DSCR - 1,39,47,Gene_or_gene_product	DSCR - 1s,65,74,Gene_or_gene_product	calcineurin,95,106,Gene_or_gene_product	NFAT,109,113,Gene_or_gene_product	DSCR1,150,155,Gene_or_gene_product	"[{""token"": ""Down syndrome critical region gene 1"", ""start_span"": 0, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSCR - 1"", ""start_span"": 39, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSCR - 1s"", ""start_span"": 65, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""calcineurin"", ""start_span"": 95, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}, {""token"": ""NFAT"", ""start_span"": 109, ""end_span"": 113, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSCR1"", ""start_span"": 150, ""end_span"": 155, ""type"": ""Gene_or_gene_product""}]"	valid
Here, in order to characterize the role of the promoter that drives DSCR - 1s expression in mediating inducible expression in vivo and to determine the functional relevance of DSCR - 1s in inflammation, we targeted a DNA construct containing 1. 7 kb of the human DSCR1s promoter coupled to the lacZ reporter to the hypoxanthine guanine phosphoribosyl transferase ( Hprt) locus of mice.	DSCR - 1s,68,77,Gene_or_gene_product	DSCR - 1s,176,185,Gene_or_gene_product	DSCR1s,263,269,Gene_or_gene_product	lacZ,294,298,Gene_or_gene_product	hypoxanthine guanine phosphoribosyl transferase,315,362,Gene_or_gene_product	Hprt,365,369,Gene_or_gene_product	"[{""token"": ""DSCR - 1s"", ""start_span"": 68, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSCR - 1s"", ""start_span"": 176, ""end_span"": 185, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSCR1s"", ""start_span"": 263, ""end_span"": 269, ""type"": ""Gene_or_gene_product""}, {""token"": ""lacZ"", ""start_span"": 294, ""end_span"": 298, ""type"": ""Gene_or_gene_product""}, {""token"": ""hypoxanthine guanine phosphoribosyl transferase"", ""start_span"": 315, ""end_span"": 362, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hprt"", ""start_span"": 365, ""end_span"": 369, ""type"": ""Gene_or_gene_product""}]"	valid
Non - specific PKC inhibitors staurosporine and bisindolylmaleimide II as well as inhibitors specific to conventional PKCs ( Go6976) and PKC - delta ( rottlerin) attenuated NF - kappaB activation in BPDE treated cells to a varying degree indicating a possible link between PKC down - regulation and the attenuation of NF - kappaB activity by TSC phenolic fraction.	PKC,15,18,Gene_or_gene_product	PKCs,118,122,Gene_or_gene_product	PKC - delta,137,148,Gene_or_gene_product	NF - kappaB,173,184,Gene_or_gene_product	PKC,273,276,Gene_or_gene_product	NF - kappaB,318,329,Gene_or_gene_product	"[{""token"": ""PKC"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKCs"", ""start_span"": 118, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKC - delta"", ""start_span"": 137, ""end_span"": 148, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 173, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKC"", ""start_span"": 273, ""end_span"": 276, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 318, ""end_span"": 329, ""type"": ""Gene_or_gene_product""}]"	valid
Ploidy analysis was carried out on 39 EOGCs and immunohistochemistry of CDC4 / FBXW7 and its substrates c - myc, c - jun, Notch and cyclin E was performed on 204 gastric carcinomas using tissue microarrays ( TMAs).	CDC4,72,76,Gene_or_gene_product	FBXW7,79,84,Gene_or_gene_product	c - myc,104,111,Gene_or_gene_product	c - jun,113,120,Gene_or_gene_product	Notch,122,127,Gene_or_gene_product	cyclin E,132,140,Gene_or_gene_product	"[{""token"": ""CDC4"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""FBXW7"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - myc"", ""start_span"": 104, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - jun"", ""start_span"": 113, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""Notch"", ""start_span"": 122, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E"", ""start_span"": 132, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}]"	valid
The activated PI3K ( phosphoinositide 3 - kinase) / Akt signalling pathway in LNCaP cells contributes to the phosphorylation of PFKFB2 at Ser466 and Ser483, resulting in the constitutive activation of PFK - 2 ( 6 - phosphofructo - 2 - kinase) activity.	PI3K,14,18,Gene_or_gene_product	phosphoinositide 3 - kinase,21,48,Gene_or_gene_product	Akt,52,55,Gene_or_gene_product	PFKFB2,128,134,Gene_or_gene_product	PFK - 2,201,208,Gene_or_gene_product	6 - phosphofructo - 2 - kinase,211,241,Gene_or_gene_product	"[{""token"": ""PI3K"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""phosphoinositide 3 - kinase"", ""start_span"": 21, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""PFKFB2"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}, {""token"": ""PFK - 2"", ""start_span"": 201, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}, {""token"": ""6 - phosphofructo - 2 - kinase"", ""start_span"": 211, ""end_span"": 241, ""type"": ""Gene_or_gene_product""}]"	valid
To characterize the effects of CK1delta on SV40 - induced mammary carcinogenesis, we generated transgenic mice expressing mutant CK1delta under the control of the whey acidic protein ( WAP) gene promoter, and crossed them with SV40 transgenic WAP - T - antigen ( WAP - T) mice.	CK1delta,31,39,Gene_or_gene_product	CK1delta,129,137,Gene_or_gene_product	whey acidic protein,163,182,Gene_or_gene_product	WAP,185,188,Gene_or_gene_product	WAP - T - antigen,243,260,Gene_or_gene_product	WAP - T,263,270,Gene_or_gene_product	"[{""token"": ""CK1delta"", ""start_span"": 31, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""CK1delta"", ""start_span"": 129, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""whey acidic protein"", ""start_span"": 163, ""end_span"": 182, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAP"", ""start_span"": 185, ""end_span"": 188, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAP - T - antigen"", ""start_span"": 243, ""end_span"": 260, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAP - T"", ""start_span"": 263, ""end_span"": 270, ""type"": ""Gene_or_gene_product""}]"	valid
Focal adhesion kinase ( pp125FAK or FAK) is a protein tyrosine kinase which is associated with intracellular signalling cascades which are initiated when the integrin family of cell adhesion molecules engage extracellular matrix molecules.	Focal adhesion kinase,0,21,Gene_or_gene_product	pp125FAK,24,32,Gene_or_gene_product	FAK,36,39,Gene_or_gene_product	protein tyrosine kinase,46,69,Gene_or_gene_product	integrin,158,166,Gene_or_gene_product	cell adhesion molecules,177,200,Gene_or_gene_product	"[{""token"": ""Focal adhesion kinase"", ""start_span"": 0, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""pp125FAK"", ""start_span"": 24, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""FAK"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""protein tyrosine kinase"", ""start_span"": 46, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""integrin"", ""start_span"": 158, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell adhesion molecules"", ""start_span"": 177, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}]"	valid
Highly specialized cells, the thyrocytes, express a thyroid - specific set of genes for thyroglobulin ( Tg), thyroperoxidase, and the transcription factors TTF - 1, TTF - 2, and Pax - 8.	thyroglobulin,88,101,Gene_or_gene_product	Tg,104,106,Gene_or_gene_product	thyroperoxidase,109,124,Gene_or_gene_product	TTF - 1,156,163,Gene_or_gene_product	TTF - 2,165,172,Gene_or_gene_product	Pax - 8,178,185,Gene_or_gene_product	"[{""token"": ""thyroglobulin"", ""start_span"": 88, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tg"", ""start_span"": 104, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}, {""token"": ""thyroperoxidase"", ""start_span"": 109, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}, {""token"": ""TTF - 1"", ""start_span"": 156, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}, {""token"": ""TTF - 2"", ""start_span"": 165, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pax - 8"", ""start_span"": 178, ""end_span"": 185, ""type"": ""Gene_or_gene_product""}]"	test
In contrast, there was no association between the expression of AP - 2alpha or AP - 2beta and the level of ErbB - 3, or between AP - 2alpha and AP - 2gamma double positivity and ErbB - 3 expression.	AP - 2alpha,64,75,Gene_or_gene_product	AP - 2beta,79,89,Gene_or_gene_product	ErbB - 3,107,115,Gene_or_gene_product	AP - 2alpha,128,139,Gene_or_gene_product	AP - 2gamma,144,155,Gene_or_gene_product	ErbB - 3,178,186,Gene_or_gene_product	"[{""token"": ""AP - 2alpha"", ""start_span"": 64, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""AP - 2beta"", ""start_span"": 79, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""ErbB - 3"", ""start_span"": 107, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""AP - 2alpha"", ""start_span"": 128, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}, {""token"": ""AP - 2gamma"", ""start_span"": 144, ""end_span"": 155, ""type"": ""Gene_or_gene_product""}, {""token"": ""ErbB - 3"", ""start_span"": 178, ""end_span"": 186, ""type"": ""Gene_or_gene_product""}]"	test
Co - expression of NRP1 and ( VEGFR - 2) KDR on the surface of endothelial cells ( EC) enhances VEGF165 binding to KDR and EC chemotaxis in response to VEGF165.	NRP1,19,23,Gene_or_gene_product	VEGFR - 2,30,39,Gene_or_gene_product	KDR,41,44,Gene_or_gene_product	VEGF165,96,103,Gene_or_gene_product	KDR,115,118,Gene_or_gene_product	VEGF165,152,159,Gene_or_gene_product	"[{""token"": ""NRP1"", ""start_span"": 19, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR - 2"", ""start_span"": 30, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF165"", ""start_span"": 96, ""end_span"": 103, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF165"", ""start_span"": 152, ""end_span"": 159, ""type"": ""Gene_or_gene_product""}]"	test
