Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
Using mouse knockouts for mitogen - and stress - activated protein kinase 1 ( MSK1) and MSK2 and a double knockout of both MSK1 and MSK2, we show that these protein kinases are required for the stress - induced phosphorylation of transcription factors CREB and ATF1 in primary embryonic fibroblasts.	mitogen - and stress - activated protein kinase 1,26,75,Gene_or_gene_product	MSK1,78,82,Gene_or_gene_product	MSK2,88,92,Gene_or_gene_product	MSK1,123,127,Gene_or_gene_product	MSK2,132,136,Gene_or_gene_product	CREB,252,256,Gene_or_gene_product	ATF1,261,265,Gene_or_gene_product	"[{""token"": ""mitogen - and stress - activated protein kinase 1"", ""start_span"": 26, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK1"", ""start_span"": 78, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK2"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK1"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK2"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}, {""token"": ""CREB"", ""start_span"": 252, ""end_span"": 256, ""type"": ""Gene_or_gene_product""}, {""token"": ""ATF1"", ""start_span"": 261, ""end_span"": 265, ""type"": ""Gene_or_gene_product""}]"	train
The knockout of both MSK1 and MSK2 resulted in a 50% reduction in c - fos and junB gene transcription in response to anisomycin or UV - C radiation but only a small reduction in response to tetradecanoyl phorbol acetate or epidermal growth factor in fibroblasts.	MSK1,21,25,Gene_or_gene_product	MSK2,30,34,Gene_or_gene_product	c - fos,66,73,Gene_or_gene_product	junB,78,82,Gene_or_gene_product	anisomycin,117,127,Chemical	tetradecanoyl phorbol acetate,190,219,Chemical	epidermal growth factor,223,246,Gene_or_gene_product	"[{""token"": ""MSK1"", ""start_span"": 21, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK2"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - fos"", ""start_span"": 66, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""junB"", ""start_span"": 78, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""anisomycin"", ""start_span"": 117, ""end_span"": 127, ""type"": ""Chemical""}, {""token"": ""tetradecanoyl phorbol acetate"", ""start_span"": 190, ""end_span"": 219, ""type"": ""Chemical""}, {""token"": ""epidermal growth factor"", ""start_span"": 223, ""end_span"": 246, ""type"": ""Gene_or_gene_product""}]"	train
p107 / p130 deficiency triggered a dramatic loss of E2F4 nuclear localization as well as transcriptional derepression, which is suggested by nucleosome mapping studies to be the result of localized hyperacetylation of nucleosomes proximal to E2F - binding sites.	p107,0,4,Gene_or_gene_product	p130,7,11,Gene_or_gene_product	E2F4,52,56,Gene_or_gene_product	nuclear,57,64,Cellular_component	nucleosome,141,151,Cellular_component	nucleosomes,218,229,Cellular_component	E2F,242,245,Gene_or_gene_product	"[{""token"": ""p107"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""p130"", ""start_span"": 7, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F4"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 57, ""end_span"": 64, ""type"": ""Cellular_component""}, {""token"": ""nucleosome"", ""start_span"": 141, ""end_span"": 151, ""type"": ""Cellular_component""}, {""token"": ""nucleosomes"", ""start_span"": 218, ""end_span"": 229, ""type"": ""Cellular_component""}, {""token"": ""E2F"", ""start_span"": 242, ""end_span"": 245, ""type"": ""Gene_or_gene_product""}]"	train
Eukaryotic cell cycle progression is controlled by the ordered action of cyclin - dependent kinases, activation of which occurs through the binding of the cyclin to the Cdk followed by phosphorylation of a conserved threonine in the T - loop of the Cdk by Cdk - activating kinase ( CAK).	cyclin - dependent kinases,73,99,Gene_or_gene_product	cyclin,155,161,Gene_or_gene_product	Cdk,169,172,Gene_or_gene_product	threonine,216,225,Chemical	Cdk,249,252,Gene_or_gene_product	Cdk - activating kinase,256,279,Gene_or_gene_product	CAK,282,285,Gene_or_gene_product	"[{""token"": ""cyclin - dependent kinases"", ""start_span"": 73, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin"", ""start_span"": 155, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk"", ""start_span"": 169, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""threonine"", ""start_span"": 216, ""end_span"": 225, ""type"": ""Chemical""}, {""token"": ""Cdk"", ""start_span"": 249, ""end_span"": 252, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk - activating kinase"", ""start_span"": 256, ""end_span"": 279, ""type"": ""Gene_or_gene_product""}, {""token"": ""CAK"", ""start_span"": 282, ""end_span"": 285, ""type"": ""Gene_or_gene_product""}]"	train
We also show that phosphorylation of Raf - 1 on serine 338 by PAK1 and tyrosines 340 and 341 by Src relieves autoinhibition and that this occurs through a specific decrease in the binding of the Raf - 1 regulatory domain to its catalytic domain.	Raf - 1,37,44,Gene_or_gene_product	serine 338,48,58,Chemical	PAK1,62,66,Gene_or_gene_product	tyrosines 340,71,84,Chemical	341,89,92,Chemical	Src,96,99,Gene_or_gene_product	Raf - 1,195,202,Gene_or_gene_product	"[{""token"": ""Raf - 1"", ""start_span"": 37, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""serine 338"", ""start_span"": 48, ""end_span"": 58, ""type"": ""Chemical""}, {""token"": ""PAK1"", ""start_span"": 62, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""tyrosines 340"", ""start_span"": 71, ""end_span"": 84, ""type"": ""Chemical""}, {""token"": ""341"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Chemical""}, {""token"": ""Src"", ""start_span"": 96, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""Raf - 1"", ""start_span"": 195, ""end_span"": 202, ""type"": ""Gene_or_gene_product""}]"	train
However, in 4E - BP3, replacement of the alanine at the position corresponding to S112 by serine or glutamate did not confer the ability to be released from eIF4E in response to insulin.	4E - BP3,12,20,Gene_or_gene_product	alanine,41,48,Chemical	S112,82,86,Chemical	serine,90,96,Chemical	glutamate,100,109,Chemical	eIF4E,157,162,Gene_or_gene_product	insulin,178,185,Gene_or_gene_product	"[{""token"": ""4E - BP3"", ""start_span"": 12, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""alanine"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Chemical""}, {""token"": ""S112"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Chemical""}, {""token"": ""serine"", ""start_span"": 90, ""end_span"": 96, ""type"": ""Chemical""}, {""token"": ""glutamate"", ""start_span"": 100, ""end_span"": 109, ""type"": ""Chemical""}, {""token"": ""eIF4E"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin"", ""start_span"": 178, ""end_span"": 185, ""type"": ""Gene_or_gene_product""}]"	train
LPS stimulation induced a complex formation between PI 3 - kinase and myeloid differentiation factor 88 ( MyD88), which was followed by an induction of IL - 1beta, tumor necrosis factor - alpha ( TNF - alpha) and macrophage inflammatory protein ( MIP) - 2.	LPS,0,3,Chemical	PI 3 - kinase,52,65,Gene_or_gene_product	myeloid differentiation factor 88,70,103,Gene_or_gene_product	MyD88,106,111,Gene_or_gene_product	IL - 1beta,152,162,Gene_or_gene_product	tumor necrosis factor - alpha,164,193,Gene_or_gene_product	TNF - alpha,196,207,Gene_or_gene_product	"[{""token"": ""LPS"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Chemical""}, {""token"": ""PI 3 - kinase"", ""start_span"": 52, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""myeloid differentiation factor 88"", ""start_span"": 70, ""end_span"": 103, ""type"": ""Gene_or_gene_product""}, {""token"": ""MyD88"", ""start_span"": 106, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1beta"", ""start_span"": 152, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 164, ""end_span"": 193, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF - alpha"", ""start_span"": 196, ""end_span"": 207, ""type"": ""Gene_or_gene_product""}]"	train
The nuclear factor - kappaB ( NF - kappaB) inhibitor pyrrolidinedithiocarbamate ( PDTC) blocked the induction of IL - 1beta and TNF - alpha, but had no effect on MIP - 2 expression.	nuclear factor - kappaB,4,27,Complex	NF - kappaB,30,41,Complex	pyrrolidinedithiocarbamate,53,79,Chemical	PDTC,82,86,Chemical	IL - 1beta,113,123,Gene_or_gene_product	TNF - alpha,128,139,Gene_or_gene_product	MIP - 2,162,169,Gene_or_gene_product	"[{""token"": ""nuclear factor - kappaB"", ""start_span"": 4, ""end_span"": 27, ""type"": ""Complex""}, {""token"": ""NF - kappaB"", ""start_span"": 30, ""end_span"": 41, ""type"": ""Complex""}, {""token"": ""pyrrolidinedithiocarbamate"", ""start_span"": 53, ""end_span"": 79, ""type"": ""Chemical""}, {""token"": ""PDTC"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Chemical""}, {""token"": ""IL - 1beta"", ""start_span"": 113, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF - alpha"", ""start_span"": 128, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}, {""token"": ""MIP - 2"", ""start_span"": 162, ""end_span"": 169, ""type"": ""Gene_or_gene_product""}]"	train
Induction of septin ring dynamics in telophase is triggered by the translocation of Rts1, a kinetochore - associated regulatory subunit of PP2A phosphatase, to the bud neck and correlates with Rts1 - dependent dephosphorylation of Shs1.	septin,13,19,Gene_or_gene_product	Rts1,84,88,Gene_or_gene_product	kinetochore,92,103,Cellular_component	PP2A,139,143,Complex	bud neck,164,172,Cellular_component	Rts1,193,197,Gene_or_gene_product	Shs1,231,235,Gene_or_gene_product	"[{""token"": ""septin"", ""start_span"": 13, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rts1"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""kinetochore"", ""start_span"": 92, ""end_span"": 103, ""type"": ""Cellular_component""}, {""token"": ""PP2A"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Complex""}, {""token"": ""bud neck"", ""start_span"": 164, ""end_span"": 172, ""type"": ""Cellular_component""}, {""token"": ""Rts1"", ""start_span"": 193, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}, {""token"": ""Shs1"", ""start_span"": 231, ""end_span"": 235, ""type"": ""Gene_or_gene_product""}]"	train
MD - 2 is a secreted glycoprotein that binds to the extracellular domain of Toll - like receptor 4 ( TLR4) and is required for the activation of TLR4 by lipopolysaccharide ( LPS).	MD - 2,0,6,Gene_or_gene_product	extracellular,52,65,Cellular_component	Toll - like receptor 4,76,98,Gene_or_gene_product	TLR4,101,105,Gene_or_gene_product	TLR4,145,149,Gene_or_gene_product	lipopolysaccharide,153,171,Chemical	LPS,174,177,Chemical	"[{""token"": ""MD - 2"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene_or_gene_product""}, {""token"": ""extracellular"", ""start_span"": 52, ""end_span"": 65, ""type"": ""Cellular_component""}, {""token"": ""Toll - like receptor 4"", ""start_span"": 76, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR4"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR4"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""lipopolysaccharide"", ""start_span"": 153, ""end_span"": 171, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Chemical""}]"	train
Here we report that the noncanonical IkappaB kinase homologs, IkappaB kinase - epsilon ( IKKepsilon) and TANK - binding kinase - 1 ( TBK1), which were previously implicated in NF - kappaB activation, are also essential components of the IRF3 signaling pathway.	IkappaB kinase,37,51,Gene_or_gene_product	IkappaB kinase - epsilon,62,86,Gene_or_gene_product	IKKepsilon,89,99,Gene_or_gene_product	TANK - binding kinase - 1,105,130,Gene_or_gene_product	TBK1,133,137,Gene_or_gene_product	NF - kappaB,176,187,Complex	IRF3,237,241,Gene_or_gene_product	"[{""token"": ""IkappaB kinase"", ""start_span"": 37, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""IkappaB kinase - epsilon"", ""start_span"": 62, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKKepsilon"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""TANK - binding kinase - 1"", ""start_span"": 105, ""end_span"": 130, ""type"": ""Gene_or_gene_product""}, {""token"": ""TBK1"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 176, ""end_span"": 187, ""type"": ""Complex""}, {""token"": ""IRF3"", ""start_span"": 237, ""end_span"": 241, ""type"": ""Gene_or_gene_product""}]"	train
This review summarizes recent discoveries in the field of iron transport that have shed light on the molecular mechanisms of dietary iron uptake, pathways for iron efflux to and between peripheral tissues, proteins implicated in organellar transport of iron ( particularly the mitochondrion), and novel regulators that have been proposed to control iron assimilation.	iron,58,62,Chemical	iron,133,137,Chemical	iron,159,163,Chemical	organellar,229,239,Cellular_component	iron,253,257,Chemical	mitochondrion,277,290,Cellular_component	iron,349,353,Chemical	"[{""token"": ""iron"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 159, ""end_span"": 163, ""type"": ""Chemical""}, {""token"": ""organellar"", ""start_span"": 229, ""end_span"": 239, ""type"": ""Cellular_component""}, {""token"": ""iron"", ""start_span"": 253, ""end_span"": 257, ""type"": ""Chemical""}, {""token"": ""mitochondrion"", ""start_span"": 277, ""end_span"": 290, ""type"": ""Cellular_component""}, {""token"": ""iron"", ""start_span"": 349, ""end_span"": 353, ""type"": ""Chemical""}]"	train
In the polyamine back - conversion pathway, spermine and spermidine are first acetylated by spermidine / spermine N ( 1) - acetyl - transferase ( SSAT - 1) and then oxidized by polyamine oxidase to produce spermidine and putrescine respectively.	polyamine,7,16,Chemical	spermine,44,52,Chemical	spermidine,57,67,Chemical	SSAT - 1,146,154,Gene_or_gene_product	polyamine oxidase,177,194,Gene_or_gene_product	spermidine,206,216,Chemical	putrescine,221,231,Chemical	"[{""token"": ""polyamine"", ""start_span"": 7, ""end_span"": 16, ""type"": ""Chemical""}, {""token"": ""spermine"", ""start_span"": 44, ""end_span"": 52, ""type"": ""Chemical""}, {""token"": ""spermidine"", ""start_span"": 57, ""end_span"": 67, ""type"": ""Chemical""}, {""token"": ""SSAT - 1"", ""start_span"": 146, ""end_span"": 154, ""type"": ""Gene_or_gene_product""}, {""token"": ""polyamine oxidase"", ""start_span"": 177, ""end_span"": 194, ""type"": ""Gene_or_gene_product""}, {""token"": ""spermidine"", ""start_span"": 206, ""end_span"": 216, ""type"": ""Chemical""}, {""token"": ""putrescine"", ""start_span"": 221, ""end_span"": 231, ""type"": ""Chemical""}]"	train
The novel enzyme, named uridine phosphorylase - 2 ( UPase - 2), showed broad substrate specificity and accepted uridine, deoxyuridine, and thymidine as well as the two pyrimidine nucleoside analogs 5 - fluorouridine and 5 - fluoro - 2 ( ') - deoxyuridine.	uridine phosphorylase - 2,24,49,Gene_or_gene_product	UPase - 2,52,61,Gene_or_gene_product	uridine,112,119,Chemical	deoxyuridine,121,133,Chemical	thymidine,139,148,Chemical	pyrimidine nucleoside,168,189,Chemical	5 - fluorouridine,198,215,Chemical	"[{""token"": ""uridine phosphorylase - 2"", ""start_span"": 24, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""UPase - 2"", ""start_span"": 52, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""uridine"", ""start_span"": 112, ""end_span"": 119, ""type"": ""Chemical""}, {""token"": ""deoxyuridine"", ""start_span"": 121, ""end_span"": 133, ""type"": ""Chemical""}, {""token"": ""thymidine"", ""start_span"": 139, ""end_span"": 148, ""type"": ""Chemical""}, {""token"": ""pyrimidine nucleoside"", ""start_span"": 168, ""end_span"": 189, ""type"": ""Chemical""}, {""token"": ""5 - fluorouridine"", ""start_span"": 198, ""end_span"": 215, ""type"": ""Chemical""}]"	train
LPS - TLR4 signaling to IRF - 3 / 7 and NF - kappaB involves the toll adapters TRAM and TRIF.	LPS,0,3,Chemical	TLR4,6,10,Gene_or_gene_product	IRF - 3,24,31,Gene_or_gene_product	7,34,35,Gene_or_gene_product	NF - kappaB,40,51,Complex	TRAM,79,83,Gene_or_gene_product	TRIF,88,92,Gene_or_gene_product	"[{""token"": ""LPS"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Chemical""}, {""token"": ""TLR4"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Gene_or_gene_product""}, {""token"": ""IRF - 3"", ""start_span"": 24, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""7"", ""start_span"": 34, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 40, ""end_span"": 51, ""type"": ""Complex""}, {""token"": ""TRAM"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRIF"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}]"	train
Toll - like receptor ( TLR) 3 and 4 activate these pathways to induce IFN - alpha / beta, regulated on activation, normal T cell expressed and secreted ( RANTES), and gamma interferon - inducible protein 10 ( IP - 10) expression independently of the adaptor protein myeloid differentiation factor 88 ( MyD88).	4,34,35,Gene_or_gene_product	IFN - alpha / beta,70,88,Gene_or_gene_product	RANTES,154,160,Gene_or_gene_product	gamma interferon - inducible protein 10,167,206,Gene_or_gene_product	IP - 10,209,216,Gene_or_gene_product	myeloid differentiation factor 88,266,299,Gene_or_gene_product	MyD88,302,307,Gene_or_gene_product	"[{""token"": ""4"", ""start_span"": 34, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""IFN - alpha / beta"", ""start_span"": 70, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""RANTES"", ""start_span"": 154, ""end_span"": 160, ""type"": ""Gene_or_gene_product""}, {""token"": ""gamma interferon - inducible protein 10"", ""start_span"": 167, ""end_span"": 206, ""type"": ""Gene_or_gene_product""}, {""token"": ""IP - 10"", ""start_span"": 209, ""end_span"": 216, ""type"": ""Gene_or_gene_product""}, {""token"": ""myeloid differentiation factor 88"", ""start_span"": 266, ""end_span"": 299, ""type"": ""Gene_or_gene_product""}, {""token"": ""MyD88"", ""start_span"": 302, ""end_span"": 307, ""type"": ""Gene_or_gene_product""}]"	train
TRAM interacts with TRIF, MyD88 adaptor - like protein ( Mal) / TIRAP, and TLR4 but not with TLR3.	TRAM,0,4,Gene_or_gene_product	TRIF,20,24,Gene_or_gene_product	MyD88 adaptor - like protein,26,54,Gene_or_gene_product	Mal,57,60,Gene_or_gene_product	TIRAP,64,69,Gene_or_gene_product	TLR4,75,79,Gene_or_gene_product	TLR3,93,97,Gene_or_gene_product	"[{""token"": ""TRAM"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRIF"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""MyD88 adaptor - like protein"", ""start_span"": 26, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mal"", ""start_span"": 57, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""TIRAP"", ""start_span"": 64, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR4"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR3"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}]"	train
We propose that Fob1 helps to prevent the dissociation of Cdc14 from Cfi1 / Net1 prior to anaphase and that Spo12 activation during early anaphase promotes the release of Cdc14 from its inhibitor by antagonizing Fob1 function.	Fob1,16,20,Gene_or_gene_product	Cdc14,58,63,Gene_or_gene_product	Cfi1,69,73,Gene_or_gene_product	Net1,76,80,Gene_or_gene_product	Spo12,108,113,Gene_or_gene_product	Cdc14,171,176,Gene_or_gene_product	Fob1,212,216,Gene_or_gene_product	"[{""token"": ""Fob1"", ""start_span"": 16, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc14"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cfi1"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""Net1"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""Spo12"", ""start_span"": 108, ""end_span"": 113, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc14"", ""start_span"": 171, ""end_span"": 176, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fob1"", ""start_span"": 212, ""end_span"": 216, ""type"": ""Gene_or_gene_product""}]"	train
Our observations demonstrate that Mad2p localization at NPCs is sensitive to nuclear levels of Ran and suggest that release of Mad2p from NPCs is closely linked with spindle assembly checkpoint activation in yeast.	Mad2p,34,39,Gene_or_gene_product	NPCs,56,60,Cellular_component	nuclear,77,84,Cellular_component	Ran,95,98,Gene_or_gene_product	Mad2p,127,132,Gene_or_gene_product	NPCs,138,142,Cellular_component	spindle,166,173,Cellular_component	"[{""token"": ""Mad2p"", ""start_span"": 34, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""NPCs"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Cellular_component""}, {""token"": ""nuclear"", ""start_span"": 77, ""end_span"": 84, ""type"": ""Cellular_component""}, {""token"": ""Ran"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mad2p"", ""start_span"": 127, ""end_span"": 132, ""type"": ""Gene_or_gene_product""}, {""token"": ""NPCs"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Cellular_component""}, {""token"": ""spindle"", ""start_span"": 166, ""end_span"": 173, ""type"": ""Cellular_component""}]"	train
Although 4E - BP1 and S6K1 bind the mTOR partner, raptor, our data indicate that the outputs from mTOR to 4E - BP1 and S6K1 are distinct.	4E - BP1,9,17,Gene_or_gene_product	S6K1,22,26,Gene_or_gene_product	mTOR,36,40,Gene_or_gene_product	raptor,50,56,Gene_or_gene_product	mTOR,98,102,Gene_or_gene_product	4E - BP1,106,114,Gene_or_gene_product	S6K1,119,123,Gene_or_gene_product	"[{""token"": ""4E - BP1"", ""start_span"": 9, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6K1"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""raptor"", ""start_span"": 50, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}, {""token"": ""4E - BP1"", ""start_span"": 106, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6K1"", ""start_span"": 119, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}]"	train
The TSC1 / TSC2 complex associates with GSK3 and Axin and promotes beta - catenin degradation to inhibit Wnt - stimulated TCF / LEF - dependent transcription.	TSC1 / TSC2,4,15,Complex	GSK3,40,44,Gene_or_gene_product	Axin,49,53,Gene_or_gene_product	beta - catenin,67,81,Gene_or_gene_product	Wnt,105,108,Gene_or_gene_product	TCF,122,125,Gene_or_gene_product	LEF,128,131,Gene_or_gene_product	"[{""token"": ""TSC1 / TSC2"", ""start_span"": 4, ""end_span"": 15, ""type"": ""Complex""}, {""token"": ""GSK3"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""Axin"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 67, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 105, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""TCF"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}, {""token"": ""LEF"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}]"	train
Inhibition of GSK3 by lithium chloride reduced its association with TSC1 whereas disruption of GSK3 - phosphorylation sites in TSC1 reduced interaction between TSC2 and TSC1.	GSK3,14,18,Gene_or_gene_product	lithium chloride,22,38,Chemical	TSC1,68,72,Gene_or_gene_product	GSK3,95,99,Gene_or_gene_product	TSC1,127,131,Gene_or_gene_product	TSC2,160,164,Gene_or_gene_product	TSC1,169,173,Gene_or_gene_product	"[{""token"": ""GSK3"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""lithium chloride"", ""start_span"": 22, ""end_span"": 38, ""type"": ""Chemical""}, {""token"": ""TSC1"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""GSK3"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC1"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC2"", ""start_span"": 160, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC1"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Gene_or_gene_product""}]"	train
In this study, using a series of RhoA mutants, we have defined a PLD1 - specific interacting site on RhoA composed of the residues Asn41, Trp58 and Asp76, using the yeast two - hybrid system, co - immunoprecipitation, and a PLD in vivo assay.	RhoA,33,37,Gene_or_gene_product	PLD1,65,69,Gene_or_gene_product	RhoA,101,105,Gene_or_gene_product	Asn41,131,136,Chemical	Trp58,138,143,Chemical	Asp76,148,153,Chemical	PLD,224,227,Gene_or_gene_product	"[{""token"": ""RhoA"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""PLD1"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""RhoA"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""Asn41"", ""start_span"": 131, ""end_span"": 136, ""type"": ""Chemical""}, {""token"": ""Trp58"", ""start_span"": 138, ""end_span"": 143, ""type"": ""Chemical""}, {""token"": ""Asp76"", ""start_span"": 148, ""end_span"": 153, ""type"": ""Chemical""}, {""token"": ""PLD"", ""start_span"": 224, ""end_span"": 227, ""type"": ""Gene_or_gene_product""}]"	train
