Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
The lack of importance of PLD1 signaling in RhoA - mediated cytoskeletal reorganization is further supported by the observation that PLD1 depletion using an shRNA approach and tetracycline - induced overexpression of the wild - type and the catalytically inactive mutant of PLD1 in stable cell lines do not alter stress fiber and focal adhesion formation.	PLD1,26,30,Gene_or_gene_product	RhoA,44,48,Gene_or_gene_product	cytoskeletal,60,72,Cellular_component	PLD1,133,137,Gene_or_gene_product	tetracycline,176,188,Chemical	PLD1,274,278,Gene_or_gene_product	stress fiber,313,325,Cellular_component	focal adhesion,330,344,Cellular_component	"[{""token"": ""PLD1"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""RhoA"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""cytoskeletal"", ""start_span"": 60, ""end_span"": 72, ""type"": ""Cellular_component""}, {""token"": ""PLD1"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""tetracycline"", ""start_span"": 176, ""end_span"": 188, ""type"": ""Chemical""}, {""token"": ""PLD1"", ""start_span"": 274, ""end_span"": 278, ""type"": ""Gene_or_gene_product""}, {""token"": ""stress fiber"", ""start_span"": 313, ""end_span"": 325, ""type"": ""Cellular_component""}, {""token"": ""focal adhesion"", ""start_span"": 330, ""end_span"": 344, ""type"": ""Cellular_component""}]"	train
Peptidoglycan - induced IL - 6 production in RAW 264. 7 macrophages is mediated by cyclooxygenase - 2, PGE2 / PGE4 receptors, protein kinase A, I kappa B kinase, and NF - kappa B.	Peptidoglycan,0,13,Chemical	IL - 6,24,30,Gene_or_gene_product	cyclooxygenase - 2,83,101,Gene_or_gene_product	PGE2,103,107,Gene_or_gene_product	PGE4 receptors,110,124,Gene_or_gene_product	protein kinase A,126,142,Complex	I kappa B kinase,144,160,Complex	NF - kappa B,166,178,Complex	"[{""token"": ""Peptidoglycan"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Chemical""}, {""token"": ""IL - 6"", ""start_span"": 24, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclooxygenase - 2"", ""start_span"": 83, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""PGE2"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""PGE4 receptors"", ""start_span"": 110, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}, {""token"": ""protein kinase A"", ""start_span"": 126, ""end_span"": 142, ""type"": ""Complex""}, {""token"": ""I kappa B kinase"", ""start_span"": 144, ""end_span"": 160, ""type"": ""Complex""}, {""token"": ""NF - kappa B"", ""start_span"": 166, ""end_span"": 178, ""type"": ""Complex""}]"	train
mTORC1 phosphorylates the p70 ribosomal S6K ( S6 kinase) at its hydrophobic motif ( Thr389), whereas mTORC2 phosphorylates PKB ( protein kinase B) at its hydrophobic motif ( Ser473).	mTORC1,0,6,Complex	p70 ribosomal S6K,26,43,Gene_or_gene_product	( S6 kinase,44,55,Gene_or_gene_product	Thr389,84,90,Chemical	mTORC2,101,107,Complex	PKB,123,126,Gene_or_gene_product	protein kinase B,129,145,Gene_or_gene_product	( Ser473,172,180,Chemical	"[{""token"": ""mTORC1"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Complex""}, {""token"": ""p70 ribosomal S6K"", ""start_span"": 26, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""( S6 kinase"", ""start_span"": 44, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""Thr389"", ""start_span"": 84, ""end_span"": 90, ""type"": ""Chemical""}, {""token"": ""mTORC2"", ""start_span"": 101, ""end_span"": 107, ""type"": ""Complex""}, {""token"": ""PKB"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""protein kinase B"", ""start_span"": 129, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}, {""token"": ""( Ser473"", ""start_span"": 172, ""end_span"": 180, ""type"": ""Chemical""}]"	train
We conclude that NGF mediates prosurvival signaling by increasing factors such as Bcl - 2 and p21 ( Waf1 / Cip1) without altering p53 transcriptional activity to inhibit mitochondrial depolarization, caspase activation and apoptosis.	NGF,17,20,Gene_or_gene_product	Bcl - 2,82,89,Gene_or_gene_product	p21,94,97,Gene_or_gene_product	Waf1,100,104,Gene_or_gene_product	Cip1,107,111,Gene_or_gene_product	p53,130,133,Gene_or_gene_product	mitochondrial,170,183,Cellular_component	caspase,200,207,Gene_or_gene_product	"[{""token"": ""NGF"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcl - 2"", ""start_span"": 82, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 94, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""Waf1"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cip1"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""mitochondrial"", ""start_span"": 170, ""end_span"": 183, ""type"": ""Cellular_component""}, {""token"": ""caspase"", ""start_span"": 200, ""end_span"": 207, ""type"": ""Gene_or_gene_product""}]"	train
In skeletal muscle tissues and cells, the mTOR inhibitor rapamycin decreased the gene expression of the mitochondrial transcriptional regulators PGC - 1alpha, oestrogen - related receptor alpha and nuclear respiratory factors, resulting in a decrease in mitochondrial gene expression and oxygen consumption.	mTOR,42,46,Gene_or_gene_product	rapamycin,57,66,Chemical	mitochondrial,104,117,Cellular_component	PGC - 1alpha,145,157,Gene_or_gene_product	oestrogen - related receptor alpha,159,193,Gene_or_gene_product	nuclear,198,205,Cellular_component	mitochondrial,254,267,Cellular_component	oxygen,288,294,Chemical	"[{""token"": ""mTOR"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""rapamycin"", ""start_span"": 57, ""end_span"": 66, ""type"": ""Chemical""}, {""token"": ""mitochondrial"", ""start_span"": 104, ""end_span"": 117, ""type"": ""Cellular_component""}, {""token"": ""PGC - 1alpha"", ""start_span"": 145, ""end_span"": 157, ""type"": ""Gene_or_gene_product""}, {""token"": ""oestrogen - related receptor alpha"", ""start_span"": 159, ""end_span"": 193, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 198, ""end_span"": 205, ""type"": ""Cellular_component""}, {""token"": ""mitochondrial"", ""start_span"": 254, ""end_span"": 267, ""type"": ""Cellular_component""}, {""token"": ""oxygen"", ""start_span"": 288, ""end_span"": 294, ""type"": ""Chemical""}]"	train
Studies with a chimeric receptor composed of Frizzled - 2 and the beta2 - adrenergic receptor have suggested that the binding of Wnt - 5a to Frizzled - 2 results in the activation of G proteins of the Galpha ( i) family, the mobilization of calcium from intracellular stores and the induction of gene transcription through nuclear factor of activated T cells.	Frizzled - 2,45,57,Gene_or_gene_product	beta2 - adrenergic receptor,66,93,Gene_or_gene_product	Wnt - 5a,129,137,Gene_or_gene_product	Frizzled - 2,141,153,Gene_or_gene_product	G proteins,183,193,Gene_or_gene_product	calcium,241,248,Chemical	intracellular stores,254,274,Cellular_component	nuclear factor of activated T cells,323,358,Gene_or_gene_product	"[{""token"": ""Frizzled - 2"", ""start_span"": 45, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta2 - adrenergic receptor"", ""start_span"": 66, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt - 5a"", ""start_span"": 129, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""Frizzled - 2"", ""start_span"": 141, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""G proteins"", ""start_span"": 183, ""end_span"": 193, ""type"": ""Gene_or_gene_product""}, {""token"": ""calcium"", ""start_span"": 241, ""end_span"": 248, ""type"": ""Chemical""}, {""token"": ""intracellular stores"", ""start_span"": 254, ""end_span"": 274, ""type"": ""Cellular_component""}, {""token"": ""nuclear factor of activated T cells"", ""start_span"": 323, ""end_span"": 358, ""type"": ""Gene_or_gene_product""}]"	train
Along with CD40 and CD80 expression, release of the cytokines of CD11c + JAWS II cells was inhibited by TLR2 or simultaneous TLR2 and 6 knockdown showing that recognition of PIL by the two TLRs is essential for DC activation and type 1 polarization.	CD40,11,15,Gene_or_gene_product	CD80,20,24,Gene_or_gene_product	CD11c,65,70,Gene_or_gene_product	TLR2,104,108,Gene_or_gene_product	TLR2,125,129,Gene_or_gene_product	6,134,135,Gene_or_gene_product	PIL,174,177,Gene_or_gene_product	TLRs,189,193,Gene_or_gene_product	"[{""token"": ""CD40"", ""start_span"": 11, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD80"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD11c"", ""start_span"": 65, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 104, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""6"", ""start_span"": 134, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}, {""token"": ""PIL"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLRs"", ""start_span"": 189, ""end_span"": 193, ""type"": ""Gene_or_gene_product""}]"	train
The level of MMP - 1 and MMP - 13 increased in response to PDTC in time - and dose - dependent manners in IL - 1beta - stimulated FLSs; the expressions of IL - 6 and vascular endothelial growth factor ( VEGF) decreased in a PDTC concentration - dependent manner.	MMP - 1,13,20,Gene_or_gene_product	MMP - 13,25,33,Gene_or_gene_product	PDTC,59,63,Chemical	IL - 1beta,106,116,Gene_or_gene_product	IL - 6,155,161,Gene_or_gene_product	vascular endothelial growth factor,166,200,Gene_or_gene_product	VEGF,203,207,Gene_or_gene_product	PDTC,224,228,Chemical	"[{""token"": ""MMP - 1"", ""start_span"": 13, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 13"", ""start_span"": 25, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""PDTC"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Chemical""}, {""token"": ""IL - 1beta"", ""start_span"": 106, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 6"", ""start_span"": 155, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}, {""token"": ""vascular endothelial growth factor"", ""start_span"": 166, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 203, ""end_span"": 207, ""type"": ""Gene_or_gene_product""}, {""token"": ""PDTC"", ""start_span"": 224, ""end_span"": 228, ""type"": ""Chemical""}]"	train
Treatments with 100 muM PDTC did not inhibit the phosphorylation of p - ERK1 / 2, p - P38, and p - JNK, or the transnuclear migration of NF - kappaB through degradation of IkappaB - alpha in IL - 1beta - stimulated FLSs.	PDTC,24,28,Chemical	ERK1 / 2,72,80,Gene_or_gene_product	P38,86,89,Gene_or_gene_product	JNK,99,102,Gene_or_gene_product	transnuclear,111,123,Cellular_component	NF - kappaB,137,148,Complex	IkappaB - alpha,172,187,Gene_or_gene_product	IL - 1beta,191,201,Gene_or_gene_product	"[{""token"": ""PDTC"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Chemical""}, {""token"": ""ERK1 / 2"", ""start_span"": 72, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""P38"", ""start_span"": 86, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}, {""token"": ""transnuclear"", ""start_span"": 111, ""end_span"": 123, ""type"": ""Cellular_component""}, {""token"": ""NF - kappaB"", ""start_span"": 137, ""end_span"": 148, ""type"": ""Complex""}, {""token"": ""IkappaB - alpha"", ""start_span"": 172, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1beta"", ""start_span"": 191, ""end_span"": 201, ""type"": ""Gene_or_gene_product""}]"	train
Nuclear IRS - 2 interaction with NF - kappaB - p65 and PI3K binding tyrosine residues of IRS - 2 are crucial for the NF - kappaB activities.	Nuclear,0,7,Cellular_component	IRS - 2,8,15,Gene_or_gene_product	NF - kappaB,33,44,Complex	p65,47,50,Gene_or_gene_product	PI3K,55,59,Gene_or_gene_product	tyrosine,68,76,Chemical	IRS - 2,89,96,Gene_or_gene_product	NF - kappaB,117,128,Complex	"[{""token"": ""Nuclear"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Cellular_component""}, {""token"": ""IRS - 2"", ""start_span"": 8, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 33, ""end_span"": 44, ""type"": ""Complex""}, {""token"": ""p65"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3K"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""tyrosine"", ""start_span"": 68, ""end_span"": 76, ""type"": ""Chemical""}, {""token"": ""IRS - 2"", ""start_span"": 89, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 117, ""end_span"": 128, ""type"": ""Complex""}]"	train
Our studies suggest that IRS - 2 plays a significant role by activating, at least in part, NF - kappaB via PI3K / Akt pathway in IGF - 1 - induced responses in breast cancer cells and the crosstalk between nuclear IRS - 2 and NF - kappaB might be responsible for transcriptional progression of the breast cancer cells.	IRS - 2,25,32,Gene_or_gene_product	NF - kappaB,91,102,Complex	PI3K,107,111,Gene_or_gene_product	Akt,114,117,Gene_or_gene_product	IGF - 1,129,136,Gene_or_gene_product	nuclear,206,213,Cellular_component	IRS - 2,214,221,Gene_or_gene_product	NF - kappaB,226,237,Complex	"[{""token"": ""IRS - 2"", ""start_span"": 25, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 91, ""end_span"": 102, ""type"": ""Complex""}, {""token"": ""PI3K"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF - 1"", ""start_span"": 129, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 206, ""end_span"": 213, ""type"": ""Cellular_component""}, {""token"": ""IRS - 2"", ""start_span"": 214, ""end_span"": 221, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 226, ""end_span"": 237, ""type"": ""Complex""}]"	train
Tax - mediated CD44 activation was largely diminished by disrupting an element similar to the noncanonical kappabeta site found in other IKKalpha target genes, and further, co - transfection of RelB siRNA abolished CD44 induction by Tax, suggesting an involvement of noncanonical NF - kappaB pathway in Tax - mediated transactivation.	Tax,0,3,Gene_or_gene_product	CD44,15,19,Gene_or_gene_product	IKKalpha,137,145,Gene_or_gene_product	RelB,194,198,Gene_or_gene_product	CD44,215,219,Gene_or_gene_product	Tax,233,236,Gene_or_gene_product	NF - kappaB,280,291,Complex	Tax,303,306,Gene_or_gene_product	"[{""token"": ""Tax"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD44"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKKalpha"", ""start_span"": 137, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}, {""token"": ""RelB"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD44"", ""start_span"": 215, ""end_span"": 219, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tax"", ""start_span"": 233, ""end_span"": 236, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 280, ""end_span"": 291, ""type"": ""Complex""}, {""token"": ""Tax"", ""start_span"": 303, ""end_span"": 306, ""type"": ""Gene_or_gene_product""}]"	train
Formation of ternary complex of human biliverdin reductase - protein kinase Cdelta - ERK2 protein is essential for ERK2 - mediated activation of Elk1 protein, nuclear factor - kappaB, and inducible nitric - oxidase synthase ( iNOS).	biliverdin reductase,38,58,Gene_or_gene_product	protein kinase Cdelta,61,82,Gene_or_gene_product	ERK2,85,89,Gene_or_gene_product	ERK2,115,119,Gene_or_gene_product	Elk1,145,149,Gene_or_gene_product	nuclear factor - kappaB,159,182,Complex	nitric - oxidase synthase,198,223,Gene_or_gene_product	iNOS,226,230,Gene_or_gene_product	"[{""token"": ""biliverdin reductase"", ""start_span"": 38, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""protein kinase Cdelta"", ""start_span"": 61, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK2"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK2"", ""start_span"": 115, ""end_span"": 119, ""type"": ""Gene_or_gene_product""}, {""token"": ""Elk1"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear factor - kappaB"", ""start_span"": 159, ""end_span"": 182, ""type"": ""Complex""}, {""token"": ""nitric - oxidase synthase"", ""start_span"": 198, ""end_span"": 223, ""type"": ""Gene_or_gene_product""}, {""token"": ""iNOS"", ""start_span"": 226, ""end_span"": 230, ""type"": ""Gene_or_gene_product""}]"	train
Phorbol ester - and TNF - alpha - dependent activation of the ERK - regulated transcription factors Elk1 and NF - kappaB and expression of the iNOS gene were suppressed by hBVR siRNA; those activities were rescued by hBVR.	Phorbol ester,0,13,Chemical	TNF - alpha,20,31,Gene_or_gene_product	ERK,62,65,Gene_or_gene_product	Elk1,100,104,Gene_or_gene_product	NF - kappaB,109,120,Complex	iNOS,143,147,Gene_or_gene_product	hBVR,172,176,Gene_or_gene_product	hBVR,217,221,Gene_or_gene_product	"[{""token"": ""Phorbol ester"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Chemical""}, {""token"": ""TNF - alpha"", ""start_span"": 20, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK"", ""start_span"": 62, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""Elk1"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 109, ""end_span"": 120, ""type"": ""Complex""}, {""token"": ""iNOS"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""hBVR"", ""start_span"": 172, ""end_span"": 176, ""type"": ""Gene_or_gene_product""}, {""token"": ""hBVR"", ""start_span"": 217, ""end_span"": 221, ""type"": ""Gene_or_gene_product""}]"	train
These findings suggest that PI 3 - kinase, through the Rho - GAP homology domain of p85, can couple to the effector domain of Cdc42Hs and that p85 may be a target for the GTP - bound forms of Cdc42Hs and Rac1.	PI 3 - kinase,28,41,Gene_or_gene_product	Rho - GAP,55,64,Gene_or_gene_product	p85,84,87,Gene_or_gene_product	Cdc42Hs,126,133,Gene_or_gene_product	p85,143,146,Gene_or_gene_product	GTP,171,174,Chemical	Cdc42Hs,192,199,Gene_or_gene_product	Rac1,204,208,Gene_or_gene_product	"[{""token"": ""PI 3 - kinase"", ""start_span"": 28, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rho - GAP"", ""start_span"": 55, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""p85"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc42Hs"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""p85"", ""start_span"": 143, ""end_span"": 146, ""type"": ""Gene_or_gene_product""}, {""token"": ""GTP"", ""start_span"": 171, ""end_span"": 174, ""type"": ""Chemical""}, {""token"": ""Cdc42Hs"", ""start_span"": 192, ""end_span"": 199, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rac1"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}]"	train
Biochemical analysis reveals that protein kinase C autophosphorylates on S660, that autophosphorylation on S660 follows T641 autophosphorylation, that autophosphorylation on S660 is accompanied by the release of protein kinase C into the cytosol, and that T500 is not an autophosphorylation site.	protein kinase C,34,50,Gene_or_gene_product	S660,73,77,Chemical	S660,107,111,Chemical	T641,120,124,Chemical	S660,174,178,Chemical	protein kinase C,212,228,Gene_or_gene_product	cytosol,238,245,Cellular_component	T500,256,260,Chemical	"[{""token"": ""protein kinase C"", ""start_span"": 34, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""S660"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Chemical""}, {""token"": ""S660"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Chemical""}, {""token"": ""T641"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Chemical""}, {""token"": ""S660"", ""start_span"": 174, ""end_span"": 178, ""type"": ""Chemical""}, {""token"": ""protein kinase C"", ""start_span"": 212, ""end_span"": 228, ""type"": ""Gene_or_gene_product""}, {""token"": ""cytosol"", ""start_span"": 238, ""end_span"": 245, ""type"": ""Cellular_component""}, {""token"": ""T500"", ""start_span"": 256, ""end_span"": 260, ""type"": ""Chemical""}]"	train
Cytosolic phospholipase A2 ( cPLA2) is a calcium - sensitive 85 - kDa enzyme that hydrolyzes arachidonic acid - containing membrane phospholipids to initiate the biosynthesis of eicosanoids and platelet - activating factor, potent inflammatory mediators.	Cytosolic phospholipase A2,0,26,Gene_or_gene_product	cPLA2,29,34,Gene_or_gene_product	calcium,41,48,Chemical	arachidonic acid,93,109,Chemical	membrane,123,131,Cellular_component	phospholipids,132,145,Chemical	eicosanoids,178,189,Chemical	platelet - activating factor,194,222,Chemical	"[{""token"": ""Cytosolic phospholipase A2"", ""start_span"": 0, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""cPLA2"", ""start_span"": 29, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""calcium"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Chemical""}, {""token"": ""arachidonic acid"", ""start_span"": 93, ""end_span"": 109, ""type"": ""Chemical""}, {""token"": ""membrane"", ""start_span"": 123, ""end_span"": 131, ""type"": ""Cellular_component""}, {""token"": ""phospholipids"", ""start_span"": 132, ""end_span"": 145, ""type"": ""Chemical""}, {""token"": ""eicosanoids"", ""start_span"": 178, ""end_span"": 189, ""type"": ""Chemical""}, {""token"": ""platelet - activating factor"", ""start_span"": 194, ""end_span"": 222, ""type"": ""Chemical""}]"	train
p21 - activated kinases ( Pak) / Ste20 kinases are regulated in vitro and in vivo by the small GTP - binding proteins Rac and Cdc42 and lipids, such as sphingosine, which stimulate autophosphorylation and phosphorylation of exogenous substrates.	p21 - activated kinases,0,23,Gene_or_gene_product	Pak,26,29,Gene_or_gene_product	Ste20,33,38,Gene_or_gene_product	GTP,95,98,Chemical	Rac,118,121,Gene_or_gene_product	Cdc42,126,131,Gene_or_gene_product	lipids,136,142,Chemical	sphingosine,152,163,Chemical	"[{""token"": ""p21 - activated kinases"", ""start_span"": 0, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pak"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ste20"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""GTP"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Chemical""}, {""token"": ""Rac"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc42"", ""start_span"": 126, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""lipids"", ""start_span"": 136, ""end_span"": 142, ""type"": ""Chemical""}, {""token"": ""sphingosine"", ""start_span"": 152, ""end_span"": 163, ""type"": ""Chemical""}]"	valid
The core SCF subunits Cdc53, Hrt1 and Skp1 were distributed in the nucleus and the cytoplasm, whereas the F - box protein Cdc4 was exclusively nuclear.	SCF,9,12,Complex	Cdc53,22,27,Gene_or_gene_product	Hrt1,29,33,Gene_or_gene_product	Skp1,38,42,Gene_or_gene_product	nucleus,67,74,Cellular_component	cytoplasm,83,92,Cellular_component	Cdc4,122,126,Gene_or_gene_product	nuclear,143,150,Cellular_component	"[{""token"": ""SCF"", ""start_span"": 9, ""end_span"": 12, ""type"": ""Complex""}, {""token"": ""Cdc53"", ""start_span"": 22, ""end_span"": 27, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hrt1"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""Skp1"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""nucleus"", ""start_span"": 67, ""end_span"": 74, ""type"": ""Cellular_component""}, {""token"": ""cytoplasm"", ""start_span"": 83, ""end_span"": 92, ""type"": ""Cellular_component""}, {""token"": ""Cdc4"", ""start_span"": 122, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 143, ""end_span"": 150, ""type"": ""Cellular_component""}]"	valid
Sequestration of p53 and pRb by the N - terminal truncated T - antigen molecules ( T1 - antigen and T2 - antigen) does not affect mammary gland differentiation and the transgenic animals ( WAP - SVBst - Bam) do not develop breast tumors.	p53,17,20,Gene_or_gene_product	pRb,25,28,Gene_or_gene_product	T - antigen,59,70,Gene_or_gene_product	T1 - antigen,83,95,Gene_or_gene_product	T2 - antigen,100,112,Gene_or_gene_product	WAP,189,192,Gene_or_gene_product	SVBst,195,200,Gene_or_gene_product	Bam,203,206,Gene_or_gene_product	"[{""token"": ""p53"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRb"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""T - antigen"", ""start_span"": 59, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""T1 - antigen"", ""start_span"": 83, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""T2 - antigen"", ""start_span"": 100, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAP"", ""start_span"": 189, ""end_span"": 192, ""type"": ""Gene_or_gene_product""}, {""token"": ""SVBst"", ""start_span"": 195, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bam"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Gene_or_gene_product""}]"	valid
