Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
Dickkopf ( Dkk) proteins act as natural Wnt antagonists by bridging LRP5 / 6 and Kremen, inducing the internalization of the complex.	Dickkopf,0,8,Gene_or_gene_product	Dkk,11,14,Gene_or_gene_product	Wnt,40,43,Gene_or_gene_product	LRP5,68,72,Gene_or_gene_product	6,75,76,Gene_or_gene_product	Kremen,81,87,Gene_or_gene_product	"[{""token"": ""Dickkopf"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dkk"", ""start_span"": 11, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 40, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""LRP5"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""6"", ""start_span"": 75, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""Kremen"", ""start_span"": 81, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}]"	train
PGN caused time - dependent activations of IkappaB kinase alphabeta ( IKKdbeta) and p65 phosphorylation at Ser ( 276), and these effects were inhibited by NS398 and KT5720.	PGN,0,3,Chemical	IkappaB kinase alphabeta,43,67,Gene_or_gene_product	IKKdbeta,70,78,Gene_or_gene_product	p65,84,87,Gene_or_gene_product	NS398,155,160,Chemical	KT5720,165,171,Chemical	"[{""token"": ""PGN"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Chemical""}, {""token"": ""IkappaB kinase alphabeta"", ""start_span"": 43, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKKdbeta"", ""start_span"": 70, ""end_span"": 78, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""NS398"", ""start_span"": 155, ""end_span"": 160, ""type"": ""Chemical""}, {""token"": ""KT5720"", ""start_span"": 165, ""end_span"": 171, ""type"": ""Chemical""}]"	train
Our data indicate that phosphorylation by Src impairs the Cdk2 inhibitory action of p27 and reduces its steady - state binding to cyclin E - Cdk2 to facilitate cyclin E - Cdk2 - dependent p27 proteolysis.	Src,42,45,Gene_or_gene_product	Cdk2,58,62,Gene_or_gene_product	p27,84,87,Gene_or_gene_product	cyclin E - Cdk2,130,145,Complex	cyclin E - Cdk2,160,175,Complex	p27,188,191,Gene_or_gene_product	"[{""token"": ""Src"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk2"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E - Cdk2"", ""start_span"": 130, ""end_span"": 145, ""type"": ""Complex""}, {""token"": ""cyclin E - Cdk2"", ""start_span"": 160, ""end_span"": 175, ""type"": ""Complex""}, {""token"": ""p27"", ""start_span"": 188, ""end_span"": 191, ""type"": ""Gene_or_gene_product""}]"	train
Insulin stimulates protein synthesis and cell growth by activation of the protein kinases Akt ( also known as protein kinase B, PKB) and mammalian target of rapamycin ( mTOR).	Insulin,0,7,Gene_or_gene_product	Akt,90,93,Gene_or_gene_product	protein kinase B,110,126,Gene_or_gene_product	PKB,128,131,Gene_or_gene_product	mammalian target of rapamycin,137,166,Gene_or_gene_product	mTOR,169,173,Gene_or_gene_product	"[{""token"": ""Insulin"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""protein kinase B"", ""start_span"": 110, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKB"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""mammalian target of rapamycin"", ""start_span"": 137, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Gene_or_gene_product""}]"	train
PRAS40 silencing inactivates insulin - receptor substrate - 1 ( IRS - 1) and Akt, and uncouples the response of mTOR to Akt signals.	PRAS40,0,6,Gene_or_gene_product	insulin - receptor substrate - 1,29,61,Gene_or_gene_product	IRS - 1,64,71,Gene_or_gene_product	Akt,77,80,Gene_or_gene_product	mTOR,112,116,Gene_or_gene_product	Akt,120,123,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin - receptor substrate - 1"", ""start_span"": 29, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""IRS - 1"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 77, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}]"	train
Furthermore, PRAS40 phosphorylation by Akt and association with 14 - 3 - 3, a cytosolic anchor protein, are crucial for insulin to stimulate mTOR.	PRAS40,13,19,Gene_or_gene_product	Akt,39,42,Gene_or_gene_product	14 - 3 - 3,64,74,Gene_or_gene_product	cytosolic,78,87,Cellular_component	insulin,120,127,Gene_or_gene_product	mTOR,141,145,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 13, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 39, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""14 - 3 - 3"", ""start_span"": 64, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""cytosolic"", ""start_span"": 78, ""end_span"": 87, ""type"": ""Cellular_component""}, {""token"": ""insulin"", ""start_span"": 120, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 141, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}]"	train
LY294002 ( a PI3K inhibitor) attenuated high glucose - induced cell cycle - dependent ( G ( 0) / G ( 1) phase) hypertrophy at 72 h while attenuating high glucose - induced p21 ( WAF1) gene transcription and protein expression at 36 - 48 h.	LY294002,0,8,Chemical	PI3K,13,17,Gene_or_gene_product	glucose,45,52,Chemical	glucose,154,161,Chemical	p21,172,175,Gene_or_gene_product	WAF1,178,182,Gene_or_gene_product	"[{""token"": ""LY294002"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Chemical""}, {""token"": ""PI3K"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""glucose"", ""start_span"": 45, ""end_span"": 52, ""type"": ""Chemical""}, {""token"": ""glucose"", ""start_span"": 154, ""end_span"": 161, ""type"": ""Chemical""}, {""token"": ""p21"", ""start_span"": 172, ""end_span"": 175, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAF1"", ""start_span"": 178, ""end_span"": 182, ""type"": ""Gene_or_gene_product""}]"	train
Indeed, MAP4K3 is required for phosphorylation of known mTOR targets such as S6K1 ( S6 kinase 1), and overexpression of MAP4K3 promotes the rapamycin - sensitive phosphorylation of these same targets.	MAP4K3,8,14,Gene_or_gene_product	mTOR,56,60,Gene_or_gene_product	S6K1,77,81,Gene_or_gene_product	S6 kinase 1,84,95,Gene_or_gene_product	MAP4K3,120,126,Gene_or_gene_product	rapamycin,140,149,Chemical	"[{""token"": ""MAP4K3"", ""start_span"": 8, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6K1"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6 kinase 1"", ""start_span"": 84, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAP4K3"", ""start_span"": 120, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""rapamycin"", ""start_span"": 140, ""end_span"": 149, ""type"": ""Chemical""}]"	train
E2F - 1 suppresses extracellular signal - regulated kinase ( ERK) phosphorylation through PAC1 and causes cancer cell death by apoptosis following treatment with a chemotherapeutic agent N - 4 - hydroxyphenylretinamide ( 4 - HPR).	E2F - 1,0,7,Gene_or_gene_product	extracellular signal - regulated kinase,19,58,Gene_or_gene_product	ERK,61,64,Gene_or_gene_product	PAC1,90,94,Gene_or_gene_product	N - 4 - hydroxyphenylretinamide,187,218,Chemical	4 - HPR,221,228,Chemical	"[{""token"": ""E2F - 1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""extracellular signal - regulated kinase"", ""start_span"": 19, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""PAC1"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Gene_or_gene_product""}, {""token"": ""N - 4 - hydroxyphenylretinamide"", ""start_span"": 187, ""end_span"": 218, ""type"": ""Chemical""}, {""token"": ""4 - HPR"", ""start_span"": 221, ""end_span"": 228, ""type"": ""Chemical""}]"	train
Our recent work has implicated the passenger protein Bir1p ( Survivin) and the inner kinetochore complex centromere binding factor 3 ( CBF3) in the regulation of septin dynamics during anaphase.	Bir1p,53,58,Gene_or_gene_product	Survivin,61,69,Gene_or_gene_product	kinetochore,85,96,Cellular_component	centromere binding factor 3,105,132,Gene_or_gene_product	CBF3,135,139,Gene_or_gene_product	septin,162,168,Gene_or_gene_product	"[{""token"": ""Bir1p"", ""start_span"": 53, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""Survivin"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""kinetochore"", ""start_span"": 85, ""end_span"": 96, ""type"": ""Cellular_component""}, {""token"": ""centromere binding factor 3"", ""start_span"": 105, ""end_span"": 132, ""type"": ""Gene_or_gene_product""}, {""token"": ""CBF3"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}, {""token"": ""septin"", ""start_span"": 162, ""end_span"": 168, ""type"": ""Gene_or_gene_product""}]"	train
Neither conditional alleles nor mutants of BIR1 that disrupt the interaction between Bir1p and Sli15p resulted in mono - attached kinetochores, suggesting that the Bir1p - Sli15p complex functions in anaphase and independently from Sli15p - Ipl1p complexes.	BIR1,43,47,Gene_or_gene_product	Bir1p,85,90,Gene_or_gene_product	Sli15p,95,101,Gene_or_gene_product	kinetochores,130,142,Cellular_component	Bir1p - Sli15p,164,178,Complex	Sli15p - Ipl1p,232,246,Complex	"[{""token"": ""BIR1"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bir1p"", ""start_span"": 85, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sli15p"", ""start_span"": 95, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""kinetochores"", ""start_span"": 130, ""end_span"": 142, ""type"": ""Cellular_component""}, {""token"": ""Bir1p - Sli15p"", ""start_span"": 164, ""end_span"": 178, ""type"": ""Complex""}, {""token"": ""Sli15p - Ipl1p"", ""start_span"": 232, ""end_span"": 246, ""type"": ""Complex""}]"	train
Furthermore, the Rtt109 homolog in Schizosaccharomyces pombe ( SpRtt109) also displayed an Asf1 - dependent H3 - K56 HAT activity in vitro.	Rtt109,17,23,Gene_or_gene_product	SpRtt109,63,71,Gene_or_gene_product	Asf1,91,95,Gene_or_gene_product	H3,108,110,Gene_or_gene_product	K56,113,116,Chemical	HAT,117,120,Gene_or_gene_product	"[{""token"": ""Rtt109"", ""start_span"": 17, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""SpRtt109"", ""start_span"": 63, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""Asf1"", ""start_span"": 91, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""H3"", ""start_span"": 108, ""end_span"": 110, ""type"": ""Gene_or_gene_product""}, {""token"": ""K56"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Chemical""}, {""token"": ""HAT"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}]"	train
These results indicate that Asf1 regulates H3 - K56 acetylation by presenting histones H3 and H4 to Rtt109 - Vps575 for acetylation, and this mechanism is likely to be conserved.	Asf1,28,32,Gene_or_gene_product	H3,43,45,Gene_or_gene_product	K56,48,51,Chemical	histones H3,78,89,Gene_or_gene_product	H4,94,96,Gene_or_gene_product	Rtt109 - Vps575,100,115,Complex	"[{""token"": ""Asf1"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""H3"", ""start_span"": 43, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""K56"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Chemical""}, {""token"": ""histones H3"", ""start_span"": 78, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""H4"", ""start_span"": 94, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rtt109 - Vps575"", ""start_span"": 100, ""end_span"": 115, ""type"": ""Complex""}]"	train
Here we show that IKKbeta, a major downstream kinase in the TNFalpha signaling pathway, physically interacts with and phosphorylates TSC1 at Ser487 and Ser511, resulting in suppression of TSC1.	IKKbeta,18,25,Gene_or_gene_product	TNFalpha,60,68,Gene_or_gene_product	TSC1,133,137,Gene_or_gene_product	Ser487,141,147,Chemical	Ser511,152,158,Chemical	TSC1,188,192,Gene_or_gene_product	"[{""token"": ""IKKbeta"", ""start_span"": 18, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNFalpha"", ""start_span"": 60, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSC1"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ser487"", ""start_span"": 141, ""end_span"": 147, ""type"": ""Chemical""}, {""token"": ""Ser511"", ""start_span"": 152, ""end_span"": 158, ""type"": ""Chemical""}, {""token"": ""TSC1"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Gene_or_gene_product""}]"	train
Moreover, mTOR and raptor interacted with YY1, and inhibition of mTOR resulted in a failure of YY1 to interact with and be coactivated by PGC - 1alpha.	mTOR,10,14,Gene_or_gene_product	raptor,19,25,Gene_or_gene_product	YY1,42,45,Gene_or_gene_product	mTOR,65,69,Gene_or_gene_product	YY1,95,98,Gene_or_gene_product	PGC - 1alpha,138,150,Gene_or_gene_product	"[{""token"": ""mTOR"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""raptor"", ""start_span"": 19, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""YY1"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""YY1"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""PGC - 1alpha"", ""start_span"": 138, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}]"	train
The formation of a ternary complex composed of Krm, Dkk, and Lrp5 / 6 ( the coreceptor of Wnt) inhibits Wnt / beta - catenin signalling.	Krm,47,50,Gene_or_gene_product	Dkk,52,55,Gene_or_gene_product	Lrp5 / 6,61,69,Gene_or_gene_product	Wnt,90,93,Gene_or_gene_product	Wnt,104,107,Gene_or_gene_product	beta - catenin,110,124,Gene_or_gene_product	"[{""token"": ""Krm"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dkk"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""Lrp5 / 6"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 104, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 110, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}]"	train
Since stem cells and undifferentiated cells rely on Wnt / beta - catenin signalling for maintenance in a low differentiation state, the physiological shutdown of Wnt / beta - catenin signalling by Dkk - Krm is likely to set cells on a divergent path toward differentiation.	Wnt,52,55,Gene_or_gene_product	beta - catenin,58,72,Gene_or_gene_product	Wnt,162,165,Gene_or_gene_product	beta - catenin,168,182,Gene_or_gene_product	Dkk,197,200,Gene_or_gene_product	Krm,203,206,Gene_or_gene_product	"[{""token"": ""Wnt"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 58, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 162, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 168, ""end_span"": 182, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dkk"", ""start_span"": 197, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}, {""token"": ""Krm"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Gene_or_gene_product""}]"	train
We have compared the cytotoxic / cytostatic responses of the SKW6. 4 lymphoblastoid B - cells to the alkylating agent chlorambucil, the purine analog fludarabine, the non - genotoxic activator of the p53 pathway, Nutlin - 3, used alone or in association with the death - inducing ligand recombinant TRAIL.	chlorambucil,118,130,Chemical	purine,136,142,Chemical	fludarabine,150,161,Chemical	p53,200,203,Gene_or_gene_product	Nutlin - 3,213,223,Chemical	TRAIL,299,304,Gene_or_gene_product	"[{""token"": ""chlorambucil"", ""start_span"": 118, ""end_span"": 130, ""type"": ""Chemical""}, {""token"": ""purine"", ""start_span"": 136, ""end_span"": 142, ""type"": ""Chemical""}, {""token"": ""fludarabine"", ""start_span"": 150, ""end_span"": 161, ""type"": ""Chemical""}, {""token"": ""p53"", ""start_span"": 200, ""end_span"": 203, ""type"": ""Gene_or_gene_product""}, {""token"": ""Nutlin - 3"", ""start_span"": 213, ""end_span"": 223, ""type"": ""Chemical""}, {""token"": ""TRAIL"", ""start_span"": 299, ""end_span"": 304, ""type"": ""Gene_or_gene_product""}]"	train
Anaphase is initiated when a ubiquitin ligase, the anaphase - promoting complex ( APC), triggers the destruction of securin, thereby allowing separase, a protease, to disrupt sister - chromatid cohesion.	ubiquitin,29,38,Gene_or_gene_product	anaphase - promoting complex,51,79,Complex	APC,82,85,Complex	securin,116,123,Gene_or_gene_product	separase,142,150,Gene_or_gene_product	sister - chromatid,175,193,Cellular_component	"[{""token"": ""ubiquitin"", ""start_span"": 29, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""anaphase - promoting complex"", ""start_span"": 51, ""end_span"": 79, ""type"": ""Complex""}, {""token"": ""APC"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Complex""}, {""token"": ""securin"", ""start_span"": 116, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}, {""token"": ""separase"", ""start_span"": 142, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}, {""token"": ""sister - chromatid"", ""start_span"": 175, ""end_span"": 193, ""type"": ""Cellular_component""}]"	train
Thus, while PKB - dependent p27 phosphorylation appears to increase cyclin D1 - Cdk4 - p27 assembly or stabilize these complexes in vitro, cyclin D1 - Cdk4 - p27 activation requires the tyrosine phosphorylation of p27.	PKB,12,15,Gene_or_gene_product	p27,28,31,Gene_or_gene_product	cyclin D1 - Cdk4 - p27,68,90,Complex	cyclin D1 - Cdk4 - p27,139,161,Complex	tyrosine,186,194,Chemical	p27,214,217,Gene_or_gene_product	"[{""token"": ""PKB"", ""start_span"": 12, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27"", ""start_span"": 28, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin D1 - Cdk4 - p27"", ""start_span"": 68, ""end_span"": 90, ""type"": ""Complex""}, {""token"": ""cyclin D1 - Cdk4 - p27"", ""start_span"": 139, ""end_span"": 161, ""type"": ""Complex""}, {""token"": ""tyrosine"", ""start_span"": 186, ""end_span"": 194, ""type"": ""Chemical""}, {""token"": ""p27"", ""start_span"": 214, ""end_span"": 217, ""type"": ""Gene_or_gene_product""}]"	train
PIL - induced expression of MHC class II ( I - Ab), CD40 and CD80 showed maturation of DC, whereas up - regulation of intercellular adhesion molecule - 1 and CCR7 implicated the capacity of splenic DC to migrate.	PIL,0,3,Gene_or_gene_product	MHC class II,28,40,Complex	CD40,52,56,Gene_or_gene_product	CD80,61,65,Gene_or_gene_product	intercellular adhesion molecule - 1,118,153,Gene_or_gene_product	CCR7,158,162,Gene_or_gene_product	"[{""token"": ""PIL"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""MHC class II"", ""start_span"": 28, ""end_span"": 40, ""type"": ""Complex""}, {""token"": ""CD40"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD80"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""intercellular adhesion molecule - 1"", ""start_span"": 118, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""CCR7"", ""start_span"": 158, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}]"	train
The effects were inhibited by cyclosporine A ( CsA), suggesting that the activation of NFAT by AhR or HIF - 1alpha signaling is calcineurin - dependent.	cyclosporine A,30,44,Chemical	CsA,47,50,Chemical	NFAT,87,91,Gene_or_gene_product	AhR,95,98,Gene_or_gene_product	HIF - 1alpha,102,114,Gene_or_gene_product	calcineurin,128,139,Complex	"[{""token"": ""cyclosporine A"", ""start_span"": 30, ""end_span"": 44, ""type"": ""Chemical""}, {""token"": ""CsA"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Chemical""}, {""token"": ""NFAT"", ""start_span"": 87, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""AhR"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""HIF - 1alpha"", ""start_span"": 102, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""calcineurin"", ""start_span"": 128, ""end_span"": 139, ""type"": ""Complex""}]"	train
Accordingly, Notch1 signaling could make HCC cells more sensitive to TRAIL - induced apoptosis, whereas Notch1 signaling lost the synergistic promotion of TRAIL - induced apoptosis in p53 - silenced HepG2 HCC cells and p53 - defective Hep3B HCC cells.	Notch1,13,19,Gene_or_gene_product	TRAIL,69,74,Gene_or_gene_product	Notch1,104,110,Gene_or_gene_product	TRAIL,155,160,Gene_or_gene_product	p53,184,187,Gene_or_gene_product	p53,219,222,Gene_or_gene_product	"[{""token"": ""Notch1"", ""start_span"": 13, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAIL"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""Notch1"", ""start_span"": 104, ""end_span"": 110, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAIL"", ""start_span"": 155, ""end_span"": 160, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 219, ""end_span"": 222, ""type"": ""Gene_or_gene_product""}]"	train
In contrast, other NF - kappaB inhibitors, such as fenofibrate, N - acetylcysteine and MG132, decreased MMP expression in IL - 1beta - stimulated FLSs.	NF - kappaB,19,30,Complex	fenofibrate,51,62,Chemical	N - acetylcysteine,64,82,Chemical	MG132,87,92,Chemical	MMP,104,107,Gene_or_gene_product	IL - 1beta,122,132,Gene_or_gene_product	"[{""token"": ""NF - kappaB"", ""start_span"": 19, ""end_span"": 30, ""type"": ""Complex""}, {""token"": ""fenofibrate"", ""start_span"": 51, ""end_span"": 62, ""type"": ""Chemical""}, {""token"": ""N - acetylcysteine"", ""start_span"": 64, ""end_span"": 82, ""type"": ""Chemical""}, {""token"": ""MG132"", ""start_span"": 87, ""end_span"": 92, ""type"": ""Chemical""}, {""token"": ""MMP"", ""start_span"": 104, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1beta"", ""start_span"": 122, ""end_span"": 132, ""type"": ""Gene_or_gene_product""}]"	train
In the azoxymethane ( AOM) / dextran sulfate sodium salt model, PUMA deficiency increased the multiplicity and size of colon tumors but reduced the frequency of beta - catenin hotspot mutations.	azoxymethane,7,19,Chemical	AOM,22,25,Chemical	dextran,29,36,Chemical	sulfate sodium salt,37,56,Chemical	PUMA,64,68,Gene_or_gene_product	beta - catenin,161,175,Gene_or_gene_product	"[{""token"": ""azoxymethane"", ""start_span"": 7, ""end_span"": 19, ""type"": ""Chemical""}, {""token"": ""AOM"", ""start_span"": 22, ""end_span"": 25, ""type"": ""Chemical""}, {""token"": ""dextran"", ""start_span"": 29, ""end_span"": 36, ""type"": ""Chemical""}, {""token"": ""sulfate sodium salt"", ""start_span"": 37, ""end_span"": 56, ""type"": ""Chemical""}, {""token"": ""PUMA"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 161, ""end_span"": 175, ""type"": ""Gene_or_gene_product""}]"	train
IL - 17R activation of human periodontal ligament fibroblasts induces IL - 23 p19 production: Differential involvement of NF - kappaB versus JNK / AP - 1 pathways.	IL - 17R,0,8,Complex	IL - 23,70,77,Complex	p19,78,81,Gene_or_gene_product	NF - kappaB,122,133,Complex	JNK,141,144,Gene_or_gene_product	AP - 1,147,153,Complex	"[{""token"": ""IL - 17R"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Complex""}, {""token"": ""IL - 23"", ""start_span"": 70, ""end_span"": 77, ""type"": ""Complex""}, {""token"": ""p19"", ""start_span"": 78, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 122, ""end_span"": 133, ""type"": ""Complex""}, {""token"": ""JNK"", ""start_span"": 141, ""end_span"": 144, ""type"": ""Gene_or_gene_product""}, {""token"": ""AP - 1"", ""start_span"": 147, ""end_span"": 153, ""type"": ""Complex""}]"	train
TGF - beta1 affected neither TNF - alpha - induced IkappaBalpha phosphorylation and subsequent degradation, nor p65 NF - kappaB phosphorylation and its nuclear translocation.	TGF - beta1,0,11,Gene_or_gene_product	TNF - alpha,29,40,Gene_or_gene_product	IkappaBalpha,51,63,Gene_or_gene_product	p65,112,115,Gene_or_gene_product	NF - kappaB,116,127,Complex	nuclear,152,159,Cellular_component	"[{""token"": ""TGF - beta1"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF - alpha"", ""start_span"": 29, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""IkappaBalpha"", ""start_span"": 51, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 116, ""end_span"": 127, ""type"": ""Complex""}, {""token"": ""nuclear"", ""start_span"": 152, ""end_span"": 159, ""type"": ""Cellular_component""}]"	train
