Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
"Since intravascular fibrin thrombi are often observed in patients with fibrinolytic disorders, EACA should not be implicated in the pathogenesis of fibrin thrombi in patients with disseminated intravascular coagulation or other "" consumption coagulopathies. "" This report describes subtotal infarction of the kidney due to thrombosis of a normal renal artery."	thrombi,27,34,Disease/Disorder	thrombi,155,162,Disease/Disorder	disseminated intravascular coagulation,180,218,Disease/Disorder	consumption coagulopathies,230,256,Disease/Disorder	infarction,291,301,Disease/Disorder	thrombosis of a normal renal artery,323,358,Disease/Disorder	"[{""token"": ""thrombi"", ""start_span"": 27, ""end_span"": 34, ""type"": ""Disease/Disorder""}, {""token"": ""thrombi"", ""start_span"": 155, ""end_span"": 162, ""type"": ""Disease/Disorder""}, {""token"": ""disseminated intravascular coagulation"", ""start_span"": 180, ""end_span"": 218, ""type"": ""Disease/Disorder""}, {""token"": ""consumption coagulopathies"", ""start_span"": 230, ""end_span"": 256, ""type"": ""Disease/Disorder""}, {""token"": ""infarction"", ""start_span"": 291, ""end_span"": 301, ""type"": ""Disease/Disorder""}, {""token"": ""thrombosis of a normal renal artery"", ""start_span"": 323, ""end_span"": 358, ""type"": ""Disease/Disorder""}]"	test
Minor side effects included nausea ( thirteen patients), emesis ( eight of the thirteen patients with nausea), clumsiness ( evident as ataxic movements in ten patients), and dysphoric reaction ( one patient).	nausea,28,34,Disease/Disorder	emesis,57,63,Disease/Disorder	nausea,102,108,Disease/Disorder	clumsiness,111,121,Disease/Disorder	ataxic movements,135,151,Disease/Disorder	dysphoric reaction,174,192,Disease/Disorder	"[{""token"": ""nausea"", ""start_span"": 28, ""end_span"": 34, ""type"": ""Disease/Disorder""}, {""token"": ""emesis"", ""start_span"": 57, ""end_span"": 63, ""type"": ""Disease/Disorder""}, {""token"": ""nausea"", ""start_span"": 102, ""end_span"": 108, ""type"": ""Disease/Disorder""}, {""token"": ""clumsiness"", ""start_span"": 111, ""end_span"": 121, ""type"": ""Disease/Disorder""}, {""token"": ""ataxic movements"", ""start_span"": 135, ""end_span"": 151, ""type"": ""Disease/Disorder""}, {""token"": ""dysphoric reaction"", ""start_span"": 174, ""end_span"": 192, ""type"": ""Disease/Disorder""}]"	train
These 13 included cases of malignant hypertension, thrombotic microangiopathy, lupus nephritis, Henoch - Schonlein nephritis, crescentic glomerulonephritis, and cocaine - related acute renal failure.	malignant hypertension,27,49,Disease/Disorder	thrombotic microangiopathy,51,77,Disease/Disorder	lupus nephritis,79,94,Disease/Disorder	Henoch - Schonlein nephritis,96,124,Disease/Disorder	glomerulonephritis,137,155,Disease/Disorder	acute renal failure,179,198,Disease/Disorder	"[{""token"": ""malignant hypertension"", ""start_span"": 27, ""end_span"": 49, ""type"": ""Disease/Disorder""}, {""token"": ""thrombotic microangiopathy"", ""start_span"": 51, ""end_span"": 77, ""type"": ""Disease/Disorder""}, {""token"": ""lupus nephritis"", ""start_span"": 79, ""end_span"": 94, ""type"": ""Disease/Disorder""}, {""token"": ""Henoch - Schonlein nephritis"", ""start_span"": 96, ""end_span"": 124, ""type"": ""Disease/Disorder""}, {""token"": ""glomerulonephritis"", ""start_span"": 137, ""end_span"": 155, ""type"": ""Disease/Disorder""}, {""token"": ""acute renal failure"", ""start_span"": 179, ""end_span"": 198, ""type"": ""Disease/Disorder""}]"	train
Cervical and inguinal lymph node biopsies showed the features of severe necrotising lymphadenitis, associated with erythrophagocytosis and prominent eosinophilic infiltrates, without viral inclusion bodies, suggestive of an adverse drug reaction. A week later, fulminant drug - induced hepatitis, associated with the presence of anti - nuclear autoantibodies ( but not with other markers of autoimmunity), and accompanied by multi - organ failure and sepsis, supervened.	lymphadenitis,84,97,Disease/Disorder	adverse drug reaction,224,245,Disease/Disorder	drug - induced hepatitis,271,295,Disease/Disorder	autoimmunity,391,403,Disease/Disorder	multi - organ failure,425,446,Disease/Disorder	sepsis,451,457,Disease/Disorder	"[{""token"": ""lymphadenitis"", ""start_span"": 84, ""end_span"": 97, ""type"": ""Disease/Disorder""}, {""token"": ""adverse drug reaction"", ""start_span"": 224, ""end_span"": 245, ""type"": ""Disease/Disorder""}, {""token"": ""drug - induced hepatitis"", ""start_span"": 271, ""end_span"": 295, ""type"": ""Disease/Disorder""}, {""token"": ""autoimmunity"", ""start_span"": 391, ""end_span"": 403, ""type"": ""Disease/Disorder""}, {""token"": ""multi - organ failure"", ""start_span"": 425, ""end_span"": 446, ""type"": ""Disease/Disorder""}, {""token"": ""sepsis"", ""start_span"": 451, ""end_span"": 457, ""type"": ""Disease/Disorder""}]"	train
These findings suggest that overgrowth of the exencephalic neural tissue causes the altered distribution patterns of vessels, subsequent peripheral circulatory failure and / or hemorrhaging in various parts of the exencephalic head, leading to the multiple modes of tissue reduction during transformation from exencephaly to anencephaly.	exencephalic,46,58,Disease/Disorder	circulatory failure,148,167,Disease/Disorder	hemorrhaging,177,189,Disease/Disorder	exencephalic,214,226,Disease/Disorder	exencephaly,310,321,Disease/Disorder	anencephaly,325,336,Disease/Disorder	"[{""token"": ""exencephalic"", ""start_span"": 46, ""end_span"": 58, ""type"": ""Disease/Disorder""}, {""token"": ""circulatory failure"", ""start_span"": 148, ""end_span"": 167, ""type"": ""Disease/Disorder""}, {""token"": ""hemorrhaging"", ""start_span"": 177, ""end_span"": 189, ""type"": ""Disease/Disorder""}, {""token"": ""exencephalic"", ""start_span"": 214, ""end_span"": 226, ""type"": ""Disease/Disorder""}, {""token"": ""exencephaly"", ""start_span"": 310, ""end_span"": 321, ""type"": ""Disease/Disorder""}, {""token"": ""anencephaly"", ""start_span"": 325, ""end_span"": 336, ""type"": ""Disease/Disorder""}]"	train
BACKGROUND: A 72 - year - old white man with underlying human immunodeficiency virus, atrial fibrillation, coronary artery disease, and hyperlipidemia presented with generalized pain, fatigue, and dark orange urine for 3 days.	human immunodeficiency virus,56,84,Disease/Disorder	atrial fibrillation,86,105,Disease/Disorder	coronary artery disease,107,130,Disease/Disorder	hyperlipidemia,136,150,Disease/Disorder	pain,178,182,Disease/Disorder	fatigue,184,191,Disease/Disorder	"[{""token"": ""human immunodeficiency virus"", ""start_span"": 56, ""end_span"": 84, ""type"": ""Disease/Disorder""}, {""token"": ""atrial fibrillation"", ""start_span"": 86, ""end_span"": 105, ""type"": ""Disease/Disorder""}, {""token"": ""coronary artery disease"", ""start_span"": 107, ""end_span"": 130, ""type"": ""Disease/Disorder""}, {""token"": ""hyperlipidemia"", ""start_span"": 136, ""end_span"": 150, ""type"": ""Disease/Disorder""}, {""token"": ""pain"", ""start_span"": 178, ""end_span"": 182, ""type"": ""Disease/Disorder""}, {""token"": ""fatigue"", ""start_span"": 184, ""end_span"": 191, ""type"": ""Disease/Disorder""}]"	train
Grade 3 - 4 adverse effects included myelosuppression, fatigue, somnolence / depressed mood, neuropathy and dyspnea.	myelosuppression,37,53,Disease/Disorder	fatigue,55,62,Disease/Disorder	somnolence,64,74,Disease/Disorder	depressed mood,77,91,Disease/Disorder	neuropathy,93,103,Disease/Disorder	dyspnea,108,115,Disease/Disorder	"[{""token"": ""myelosuppression"", ""start_span"": 37, ""end_span"": 53, ""type"": ""Disease/Disorder""}, {""token"": ""fatigue"", ""start_span"": 55, ""end_span"": 62, ""type"": ""Disease/Disorder""}, {""token"": ""somnolence"", ""start_span"": 64, ""end_span"": 74, ""type"": ""Disease/Disorder""}, {""token"": ""depressed mood"", ""start_span"": 77, ""end_span"": 91, ""type"": ""Disease/Disorder""}, {""token"": ""neuropathy"", ""start_span"": 93, ""end_span"": 103, ""type"": ""Disease/Disorder""}, {""token"": ""dyspnea"", ""start_span"": 108, ""end_span"": 115, ""type"": ""Disease/Disorder""}]"	train
Sulfonamides were associated with anencephaly ( adjusted OR [ AOR] = 3. 4; 95% confidence interval [ CI], 1. 3 - 8. 8), hypoplastic left heart syndrome ( AOR = 3. 2; 95% CI, 1. 3 - 7. 6), coarctation of the aorta ( AOR = 2. 7; 95% CI, 1. 3 - 5. 6), choanal atresia ( AOR = 8. 0; 95% CI, 2. 7 - 23. 5), transverse limb deficiency ( AOR = 2. 5; 95% CI, 1. 0 - 5. 9), and diaphragmatic hernia ( AOR = 2. 4; 95% CI, 1. 1 - 5. 4).	anencephaly,34,45,Disease/Disorder	hypoplastic left heart syndrome,120,151,Disease/Disorder	coarctation of the aorta,188,212,Disease/Disorder	choanal atresia,249,264,Disease/Disorder	transverse limb deficiency,302,328,Disease/Disorder	diaphragmatic hernia,369,389,Disease/Disorder	"[{""token"": ""anencephaly"", ""start_span"": 34, ""end_span"": 45, ""type"": ""Disease/Disorder""}, {""token"": ""hypoplastic left heart syndrome"", ""start_span"": 120, ""end_span"": 151, ""type"": ""Disease/Disorder""}, {""token"": ""coarctation of the aorta"", ""start_span"": 188, ""end_span"": 212, ""type"": ""Disease/Disorder""}, {""token"": ""choanal atresia"", ""start_span"": 249, ""end_span"": 264, ""type"": ""Disease/Disorder""}, {""token"": ""transverse limb deficiency"", ""start_span"": 302, ""end_span"": 328, ""type"": ""Disease/Disorder""}, {""token"": ""diaphragmatic hernia"", ""start_span"": 369, ""end_span"": 389, ""type"": ""Disease/Disorder""}]"	train
Nitrofurantoins were associated with anophthalmia or microphthalmos ( AOR = 3. 7; 95% CI, 1. 1 - 12. 2), hypoplastic left heart syndrome ( AOR = 4. 2; 95% CI, 1. 9 - 9. 1), atrial septal defects ( AOR = 1. 9; 95% CI, 1. 1 - 3. 4), and cleft lip with cleft palate ( AOR = 2. 1; 95% CI, 1. 2 - 3. 9).	anophthalmia,37,49,Disease/Disorder	microphthalmos,53,67,Disease/Disorder	hypoplastic left heart syndrome,105,136,Disease/Disorder	atrial septal defects,173,194,Disease/Disorder	cleft lip,235,244,Disease/Disorder	cleft palate,250,262,Disease/Disorder	"[{""token"": ""anophthalmia"", ""start_span"": 37, ""end_span"": 49, ""type"": ""Disease/Disorder""}, {""token"": ""microphthalmos"", ""start_span"": 53, ""end_span"": 67, ""type"": ""Disease/Disorder""}, {""token"": ""hypoplastic left heart syndrome"", ""start_span"": 105, ""end_span"": 136, ""type"": ""Disease/Disorder""}, {""token"": ""atrial septal defects"", ""start_span"": 173, ""end_span"": 194, ""type"": ""Disease/Disorder""}, {""token"": ""cleft lip"", ""start_span"": 235, ""end_span"": 244, ""type"": ""Disease/Disorder""}, {""token"": ""cleft palate"", ""start_span"": 250, ""end_span"": 262, ""type"": ""Disease/Disorder""}]"	train
Less frequent toxic effects included thrombocytopenia, anemia, nausea, mild alopecia, phlebitis, and mucositis.	thrombocytopenia,37,53,Disease/Disorder	anemia,55,61,Disease/Disorder	nausea,63,69,Disease/Disorder	alopecia,76,84,Disease/Disorder	phlebitis,86,95,Disease/Disorder	mucositis,101,110,Disease/Disorder	"[{""token"": ""thrombocytopenia"", ""start_span"": 37, ""end_span"": 53, ""type"": ""Disease/Disorder""}, {""token"": ""anemia"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Disease/Disorder""}, {""token"": ""nausea"", ""start_span"": 63, ""end_span"": 69, ""type"": ""Disease/Disorder""}, {""token"": ""alopecia"", ""start_span"": 76, ""end_span"": 84, ""type"": ""Disease/Disorder""}, {""token"": ""phlebitis"", ""start_span"": 86, ""end_span"": 95, ""type"": ""Disease/Disorder""}, {""token"": ""mucositis"", ""start_span"": 101, ""end_span"": 110, ""type"": ""Disease/Disorder""}]"	train
The low incidence of cerebral haemorrhage as a cause of death in patients with Parkinson ' s disease may reflect the hypotensive effect of levodopa and a hypotensive mechanism due to reduced noradrenaline levels in the parkinsonian brain.	cerebral haemorrhage,21,41,Disease/Disorder	death,56,61,Disease/Disorder	Parkinson ' s disease,79,100,Disease/Disorder	hypotensive,117,128,Disease/Disorder	hypotensive,154,165,Disease/Disorder	parkinsonian,219,231,Disease/Disorder	"[{""token"": ""cerebral haemorrhage"", ""start_span"": 21, ""end_span"": 41, ""type"": ""Disease/Disorder""}, {""token"": ""death"", ""start_span"": 56, ""end_span"": 61, ""type"": ""Disease/Disorder""}, {""token"": ""Parkinson ' s disease"", ""start_span"": 79, ""end_span"": 100, ""type"": ""Disease/Disorder""}, {""token"": ""hypotensive"", ""start_span"": 117, ""end_span"": 128, ""type"": ""Disease/Disorder""}, {""token"": ""hypotensive"", ""start_span"": 154, ""end_span"": 165, ""type"": ""Disease/Disorder""}, {""token"": ""parkinsonian"", ""start_span"": 219, ""end_span"": 231, ""type"": ""Disease/Disorder""}]"	train
We report a patient in whom hypersensitivity to carbamazepine presented with generalized erythroderma, a severe leukemoid reaction, eosinophilia, hyponatremia, and renal failure.	hypersensitivity,28,44,Disease/Disorder	erythroderma,89,101,Disease/Disorder	leukemoid reaction,112,130,Disease/Disorder	eosinophilia,132,144,Disease/Disorder	hyponatremia,146,158,Disease/Disorder	renal failure,164,177,Disease/Disorder	"[{""token"": ""hypersensitivity"", ""start_span"": 28, ""end_span"": 44, ""type"": ""Disease/Disorder""}, {""token"": ""erythroderma"", ""start_span"": 89, ""end_span"": 101, ""type"": ""Disease/Disorder""}, {""token"": ""leukemoid reaction"", ""start_span"": 112, ""end_span"": 130, ""type"": ""Disease/Disorder""}, {""token"": ""eosinophilia"", ""start_span"": 132, ""end_span"": 144, ""type"": ""Disease/Disorder""}, {""token"": ""hyponatremia"", ""start_span"": 146, ""end_span"": 158, ""type"": ""Disease/Disorder""}, {""token"": ""renal failure"", ""start_span"": 164, ""end_span"": 177, ""type"": ""Disease/Disorder""}]"	train
Jaundice with tender hepatomegaly, usually preceded by symptoms of malaise, anorexia, nausea and vomiting, and associated with upper abdominal pain, was an invariable finding in all patients.	Jaundice,0,8,Disease/Disorder	hepatomegaly,21,33,Disease/Disorder	anorexia,76,84,Disease/Disorder	nausea,86,92,Disease/Disorder	vomiting,97,105,Disease/Disorder	abdominal pain,133,147,Disease/Disorder	"[{""token"": ""Jaundice"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Disease/Disorder""}, {""token"": ""hepatomegaly"", ""start_span"": 21, ""end_span"": 33, ""type"": ""Disease/Disorder""}, {""token"": ""anorexia"", ""start_span"": 76, ""end_span"": 84, ""type"": ""Disease/Disorder""}, {""token"": ""nausea"", ""start_span"": 86, ""end_span"": 92, ""type"": ""Disease/Disorder""}, {""token"": ""vomiting"", ""start_span"": 97, ""end_span"": 105, ""type"": ""Disease/Disorder""}, {""token"": ""abdominal pain"", ""start_span"": 133, ""end_span"": 147, ""type"": ""Disease/Disorder""}]"	train
An increase in blood pressure, accompanied by atrial fibrillation, agitation, incomprehensible shouts and loss of consciousness, was observed in an elderly, ASA classification group II, cardiovascularly medicated male, 12 min after performance of axillary block with mepivacaine 850 mg containing adrenaline 0. 225 mg, for correction of Dupuytren ' s contracture.	increase in blood pressure,3,29,Disease/Disorder	atrial fibrillation,46,65,Disease/Disorder	agitation,67,76,Disease/Disorder	incomprehensible shouts,78,101,Disease/Disorder	loss of consciousness,106,127,Disease/Disorder	Dupuytren ' s contracture,337,362,Disease/Disorder	"[{""token"": ""increase in blood pressure"", ""start_span"": 3, ""end_span"": 29, ""type"": ""Disease/Disorder""}, {""token"": ""atrial fibrillation"", ""start_span"": 46, ""end_span"": 65, ""type"": ""Disease/Disorder""}, {""token"": ""agitation"", ""start_span"": 67, ""end_span"": 76, ""type"": ""Disease/Disorder""}, {""token"": ""incomprehensible shouts"", ""start_span"": 78, ""end_span"": 101, ""type"": ""Disease/Disorder""}, {""token"": ""loss of consciousness"", ""start_span"": 106, ""end_span"": 127, ""type"": ""Disease/Disorder""}, {""token"": ""Dupuytren ' s contracture"", ""start_span"": 337, ""end_span"": 362, ""type"": ""Disease/Disorder""}]"	train
Conventional agents are associated with unwanted central nervous system effects, including extrapyramidal symptoms ( EPS), tardive dyskinesia, sedation, and possible impairment of some cognitive measures, as well as cardiac effects, orthostatic hypotension, hepatic changes, anticholinergic side effects, sexual dysfunction, and weight gain.	extrapyramidal symptoms,91,114,Disease/Disorder	EPS,117,120,Disease/Disorder	tardive dyskinesia,123,141,Disease/Disorder	orthostatic hypotension,233,256,Disease/Disorder	sexual dysfunction,305,323,Disease/Disorder	weight gain,329,340,Disease/Disorder	"[{""token"": ""extrapyramidal symptoms"", ""start_span"": 91, ""end_span"": 114, ""type"": ""Disease/Disorder""}, {""token"": ""EPS"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Disease/Disorder""}, {""token"": ""tardive dyskinesia"", ""start_span"": 123, ""end_span"": 141, ""type"": ""Disease/Disorder""}, {""token"": ""orthostatic hypotension"", ""start_span"": 233, ""end_span"": 256, ""type"": ""Disease/Disorder""}, {""token"": ""sexual dysfunction"", ""start_span"": 305, ""end_span"": 323, ""type"": ""Disease/Disorder""}, {""token"": ""weight gain"", ""start_span"": 329, ""end_span"": 340, ""type"": ""Disease/Disorder""}]"	train
The indications for switch were chronic CsA or Tac nephrotoxicity ( 12), acute CsA or Tac toxicity ( 3), severe facial dysmorphism ( 2), posttransplant lymphoproliferative disorder ( PTLD) in remission ( 2), and hepatotoxicity in 1.	nephrotoxicity,51,65,Disease/Disorder	toxicity,90,98,Disease/Disorder	facial dysmorphism,112,130,Disease/Disorder	posttransplant lymphoproliferative disorder,137,180,Disease/Disorder	PTLD,183,187,Disease/Disorder	hepatotoxicity,212,226,Disease/Disorder	"[{""token"": ""nephrotoxicity"", ""start_span"": 51, ""end_span"": 65, ""type"": ""Disease/Disorder""}, {""token"": ""toxicity"", ""start_span"": 90, ""end_span"": 98, ""type"": ""Disease/Disorder""}, {""token"": ""facial dysmorphism"", ""start_span"": 112, ""end_span"": 130, ""type"": ""Disease/Disorder""}, {""token"": ""posttransplant lymphoproliferative disorder"", ""start_span"": 137, ""end_span"": 180, ""type"": ""Disease/Disorder""}, {""token"": ""PTLD"", ""start_span"": 183, ""end_span"": 187, ""type"": ""Disease/Disorder""}, {""token"": ""hepatotoxicity"", ""start_span"": 212, ""end_span"": 226, ""type"": ""Disease/Disorder""}]"	train
The differential predictive value of levodopa responsiveness for the outcome of parkinsonian ' off ' signs and LID and the different correlations of ventral lesion volume with dyskinesias and parkinsonian ' off ' signs indicate that different anatomical or pathophysiological substrates may be responsible for the generation of parkinsonian ' off ' signs and dyskinesias.	parkinsonian,80,92,Disease/Disorder	LID,111,114,Disease/Disorder	dyskinesias,176,187,Disease/Disorder	parkinsonian,192,204,Disease/Disorder	parkinsonian,328,340,Disease/Disorder	dyskinesias,359,370,Disease/Disorder	"[{""token"": ""parkinsonian"", ""start_span"": 80, ""end_span"": 92, ""type"": ""Disease/Disorder""}, {""token"": ""LID"", ""start_span"": 111, ""end_span"": 114, ""type"": ""Disease/Disorder""}, {""token"": ""dyskinesias"", ""start_span"": 176, ""end_span"": 187, ""type"": ""Disease/Disorder""}, {""token"": ""parkinsonian"", ""start_span"": 192, ""end_span"": 204, ""type"": ""Disease/Disorder""}, {""token"": ""parkinsonian"", ""start_span"": 328, ""end_span"": 340, ""type"": ""Disease/Disorder""}, {""token"": ""dyskinesias"", ""start_span"": 359, ""end_span"": 370, ""type"": ""Disease/Disorder""}]"	train
CASE SUMMARY: A 68 - year - old white woman with Candida glabrata isolated from a presacral abscess developed TDP eight days after commencing oral fluconazole The patient had no other risk factors for TDP, including coronary artery disease, cardiomyopathy, congestive heart failure, and electrolyte abnormalities There was a temporal association between the initiation of fluconazole and TDP.	TDP,110,113,Disease/Disorder	TDP,201,204,Disease/Disorder	coronary artery disease,216,239,Disease/Disorder	cardiomyopathy,241,255,Disease/Disorder	congestive heart failure,257,281,Disease/Disorder	TDP,388,391,Disease/Disorder	"[{""token"": ""TDP"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Disease/Disorder""}, {""token"": ""TDP"", ""start_span"": 201, ""end_span"": 204, ""type"": ""Disease/Disorder""}, {""token"": ""coronary artery disease"", ""start_span"": 216, ""end_span"": 239, ""type"": ""Disease/Disorder""}, {""token"": ""cardiomyopathy"", ""start_span"": 241, ""end_span"": 255, ""type"": ""Disease/Disorder""}, {""token"": ""congestive heart failure"", ""start_span"": 257, ""end_span"": 281, ""type"": ""Disease/Disorder""}, {""token"": ""TDP"", ""start_span"": 388, ""end_span"": 391, ""type"": ""Disease/Disorder""}]"	train
We studied two groups of Parkinson ' s disease patients with ( Parkinson ' s disease + LID, n = 23) and without levodopa - induced dyskinesias ( Parkinson ' s disease - LID, n = 10), and age - matched healthy controls.	Parkinson ' s disease,25,46,Disease/Disorder	Parkinson ' s disease,63,84,Disease/Disorder	LID,87,90,Disease/Disorder	dyskinesias,131,142,Disease/Disorder	Parkinson ' s disease,145,166,Disease/Disorder	LID,169,172,Disease/Disorder	"[{""token"": ""Parkinson ' s disease"", ""start_span"": 25, ""end_span"": 46, ""type"": ""Disease/Disorder""}, {""token"": ""Parkinson ' s disease"", ""start_span"": 63, ""end_span"": 84, ""type"": ""Disease/Disorder""}, {""token"": ""LID"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Disease/Disorder""}, {""token"": ""dyskinesias"", ""start_span"": 131, ""end_span"": 142, ""type"": ""Disease/Disorder""}, {""token"": ""Parkinson ' s disease"", ""start_span"": 145, ""end_span"": 166, ""type"": ""Disease/Disorder""}, {""token"": ""LID"", ""start_span"": 169, ""end_span"": 172, ""type"": ""Disease/Disorder""}]"	train
Risk of renal failure, Injury to the kidney, Failure of kidney function, Loss of kidney function, and End - stage renal damage ( RIFLE criteria) were used to define CIN and its incidence in the study population.	renal failure,8,21,Disease/Disorder	Injury to the kidney,23,43,Disease/Disorder	Failure of kidney function,45,71,Disease/Disorder	Loss of kidney function,73,96,Disease/Disorder	renal damage,114,126,Disease/Disorder	CIN,165,168,Disease/Disorder	"[{""token"": ""renal failure"", ""start_span"": 8, ""end_span"": 21, ""type"": ""Disease/Disorder""}, {""token"": ""Injury to the kidney"", ""start_span"": 23, ""end_span"": 43, ""type"": ""Disease/Disorder""}, {""token"": ""Failure of kidney function"", ""start_span"": 45, ""end_span"": 71, ""type"": ""Disease/Disorder""}, {""token"": ""Loss of kidney function"", ""start_span"": 73, ""end_span"": 96, ""type"": ""Disease/Disorder""}, {""token"": ""renal damage"", ""start_span"": 114, ""end_span"": 126, ""type"": ""Disease/Disorder""}, {""token"": ""CIN"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Disease/Disorder""}]"	train
Skin rashes, proteinuria, systemic lupus erythematosus, polymyositis and myasthenia gravis have all been recorded as complications of penicillamine therapy in patients with rheumatoid arthritis.	Skin rashes,0,11,Disease/Disorder	proteinuria,13,24,Disease/Disorder	systemic lupus erythematosus,26,54,Disease/Disorder	polymyositis,56,68,Disease/Disorder	myasthenia gravis,73,90,Disease/Disorder	rheumatoid arthritis,173,193,Disease/Disorder	"[{""token"": ""Skin rashes"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Disease/Disorder""}, {""token"": ""proteinuria"", ""start_span"": 13, ""end_span"": 24, ""type"": ""Disease/Disorder""}, {""token"": ""systemic lupus erythematosus"", ""start_span"": 26, ""end_span"": 54, ""type"": ""Disease/Disorder""}, {""token"": ""polymyositis"", ""start_span"": 56, ""end_span"": 68, ""type"": ""Disease/Disorder""}, {""token"": ""myasthenia gravis"", ""start_span"": 73, ""end_span"": 90, ""type"": ""Disease/Disorder""}, {""token"": ""rheumatoid arthritis"", ""start_span"": 173, ""end_span"": 193, ""type"": ""Disease/Disorder""}]"	train
The drug is known to cause a variety of acute toxic effects, ranging from nausea, restlessness, insomnia, ataxia, slurred speech and nystagmus to mood changes, perceptual alterations, inattention, disorientation and aggressive behavior ( Rammer et al 1988; Katona and Watson 1986; Isbell and Fraser 1953; Devlin et al 1985; McCarthy 1971; Dodds and Revai 1967; Degkwitz 1964; Hildebrand et al 1989).	nausea,74,80,Disease/Disorder	restlessness,82,94,Disease/Disorder	insomnia,96,104,Disease/Disorder	ataxia,106,112,Disease/Disorder	nystagmus,133,142,Disease/Disorder	aggressive behavior,216,235,Disease/Disorder	"[{""token"": ""nausea"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Disease/Disorder""}, {""token"": ""restlessness"", ""start_span"": 82, ""end_span"": 94, ""type"": ""Disease/Disorder""}, {""token"": ""insomnia"", ""start_span"": 96, ""end_span"": 104, ""type"": ""Disease/Disorder""}, {""token"": ""ataxia"", ""start_span"": 106, ""end_span"": 112, ""type"": ""Disease/Disorder""}, {""token"": ""nystagmus"", ""start_span"": 133, ""end_span"": 142, ""type"": ""Disease/Disorder""}, {""token"": ""aggressive behavior"", ""start_span"": 216, ""end_span"": 235, ""type"": ""Disease/Disorder""}]"	train
