Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
Biochemical liver function tests indicated hepatocellular necrosis and correlated with histopathological evidence of hepatic injury, the spectrum of which ranged from fatty change and focal hepatocellular necrosis to massive hepatic necrosis.	necrosis,58,66,Disease/Disorder	hepatic injury,117,131,Disease/Disorder	fatty change,167,179,Disease/Disorder	necrosis,205,213,Disease/Disorder	massive hepatic necrosis,217,241,Disease/Disorder	"[{""token"": ""necrosis"", ""start_span"": 58, ""end_span"": 66, ""type"": ""Disease/Disorder""}, {""token"": ""hepatic injury"", ""start_span"": 117, ""end_span"": 131, ""type"": ""Disease/Disorder""}, {""token"": ""fatty change"", ""start_span"": 167, ""end_span"": 179, ""type"": ""Disease/Disorder""}, {""token"": ""necrosis"", ""start_span"": 205, ""end_span"": 213, ""type"": ""Disease/Disorder""}, {""token"": ""massive hepatic necrosis"", ""start_span"": 217, ""end_span"": 241, ""type"": ""Disease/Disorder""}]"	train
Five patients with carcinoma developed thrombotic microangiopathy ( characterized by renal insufficiency, microangiopathic hemolytic anemia, and usually thrombocytopenia) after treatment with cisplatin, bleomycin, and a vinca alkaloid.	carcinoma,19,28,Disease/Disorder	thrombotic microangiopathy,39,65,Disease/Disorder	renal insufficiency,85,104,Disease/Disorder	microangiopathic hemolytic anemia,106,139,Disease/Disorder	thrombocytopenia,153,169,Disease/Disorder	"[{""token"": ""carcinoma"", ""start_span"": 19, ""end_span"": 28, ""type"": ""Disease/Disorder""}, {""token"": ""thrombotic microangiopathy"", ""start_span"": 39, ""end_span"": 65, ""type"": ""Disease/Disorder""}, {""token"": ""renal insufficiency"", ""start_span"": 85, ""end_span"": 104, ""type"": ""Disease/Disorder""}, {""token"": ""microangiopathic hemolytic anemia"", ""start_span"": 106, ""end_span"": 139, ""type"": ""Disease/Disorder""}, {""token"": ""thrombocytopenia"", ""start_span"": 153, ""end_span"": 169, ""type"": ""Disease/Disorder""}]"	train
Diagnosis of this potentially fatal complication may be delayed or missed if renal tissue or the peripheral blood smear is not examined, because renal failure may be ascribed to cisplatin nephrotoxicity and the anemia and thrombocytopenia to drug - induced bone marrow suppression.	renal failure,145,158,Disease/Disorder	nephrotoxicity,188,202,Disease/Disorder	anemia,211,217,Disease/Disorder	thrombocytopenia,222,238,Disease/Disorder	bone marrow suppression,257,280,Disease/Disorder	"[{""token"": ""renal failure"", ""start_span"": 145, ""end_span"": 158, ""type"": ""Disease/Disorder""}, {""token"": ""nephrotoxicity"", ""start_span"": 188, ""end_span"": 202, ""type"": ""Disease/Disorder""}, {""token"": ""anemia"", ""start_span"": 211, ""end_span"": 217, ""type"": ""Disease/Disorder""}, {""token"": ""thrombocytopenia"", ""start_span"": 222, ""end_span"": 238, ""type"": ""Disease/Disorder""}, {""token"": ""bone marrow suppression"", ""start_span"": 257, ""end_span"": 280, ""type"": ""Disease/Disorder""}]"	train
"The yield of severe cirrhosis of the liver ( defined as a shrunken finely nodular liver with micronodular histology, ascites greater than 30 ml, plasma albumin less than 2. 2 g / dl, splenomegaly 2 - 3 times normal, and testicular atrophy approximately half normal weight) after 12 doses of carbon tetrachloride given intragastrically in the phenobarbitone - primed rat was increased from 25% to 56% by giving the initial "" calibrating "" dose of carbon tetrachloride at the peak of the phenobarbitone - induced enlargement of the liver."	cirrhosis of the liver,20,42,Disease/Disorder	ascites,117,124,Disease/Disorder	splenomegaly,183,195,Disease/Disorder	atrophy,231,238,Disease/Disorder	enlargement of the liver,511,535,Disease/Disorder	"[{""token"": ""cirrhosis of the liver"", ""start_span"": 20, ""end_span"": 42, ""type"": ""Disease/Disorder""}, {""token"": ""ascites"", ""start_span"": 117, ""end_span"": 124, ""type"": ""Disease/Disorder""}, {""token"": ""splenomegaly"", ""start_span"": 183, ""end_span"": 195, ""type"": ""Disease/Disorder""}, {""token"": ""atrophy"", ""start_span"": 231, ""end_span"": 238, ""type"": ""Disease/Disorder""}, {""token"": ""enlargement of the liver"", ""start_span"": 511, ""end_span"": 535, ""type"": ""Disease/Disorder""}]"	train
Alopecia, paresthesias, and arthralgias / myalgias have occurred frequently, but with one exception ( a grade 3 myalgia) they have been grade 1 or 2.	Alopecia,0,8,Disease/Disorder	paresthesias,10,22,Disease/Disorder	arthralgias,28,39,Disease/Disorder	myalgias,42,50,Disease/Disorder	myalgia,112,119,Disease/Disorder	"[{""token"": ""Alopecia"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Disease/Disorder""}, {""token"": ""paresthesias"", ""start_span"": 10, ""end_span"": 22, ""type"": ""Disease/Disorder""}, {""token"": ""arthralgias"", ""start_span"": 28, ""end_span"": 39, ""type"": ""Disease/Disorder""}, {""token"": ""myalgias"", ""start_span"": 42, ""end_span"": 50, ""type"": ""Disease/Disorder""}, {""token"": ""myalgia"", ""start_span"": 112, ""end_span"": 119, ""type"": ""Disease/Disorder""}]"	train
Although much has been written about the management of the more common adverse effects of lithium, such as polyuria and tremor, more subtle lithium side effects such as cognitive deficits, loss of creativity, and functional impairments remain understudied.	polyuria,107,115,Disease/Disorder	tremor,120,126,Disease/Disorder	cognitive deficits,169,187,Disease/Disorder	loss of creativity,189,207,Disease/Disorder	functional impairments,213,235,Disease/Disorder	"[{""token"": ""polyuria"", ""start_span"": 107, ""end_span"": 115, ""type"": ""Disease/Disorder""}, {""token"": ""tremor"", ""start_span"": 120, ""end_span"": 126, ""type"": ""Disease/Disorder""}, {""token"": ""cognitive deficits"", ""start_span"": 169, ""end_span"": 187, ""type"": ""Disease/Disorder""}, {""token"": ""loss of creativity"", ""start_span"": 189, ""end_span"": 207, ""type"": ""Disease/Disorder""}, {""token"": ""functional impairments"", ""start_span"": 213, ""end_span"": 235, ""type"": ""Disease/Disorder""}]"	train
The newer atypical agents have a lower risk of EPS, but are associated in varying degrees with sedation, cardiovascular effects, anticholinergic effects, weight gain, sexual dysfunction, hepatic effects, lowered seizure threshold ( primarily clozapine), and agranulocytosis ( clozapine only).	EPS,47,50,Disease/Disorder	weight gain,154,165,Disease/Disorder	sexual dysfunction,167,185,Disease/Disorder	seizure,212,219,Disease/Disorder	agranulocytosis,258,273,Disease/Disorder	"[{""token"": ""EPS"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Disease/Disorder""}, {""token"": ""weight gain"", ""start_span"": 154, ""end_span"": 165, ""type"": ""Disease/Disorder""}, {""token"": ""sexual dysfunction"", ""start_span"": 167, ""end_span"": 185, ""type"": ""Disease/Disorder""}, {""token"": ""seizure"", ""start_span"": 212, ""end_span"": 219, ""type"": ""Disease/Disorder""}, {""token"": ""agranulocytosis"", ""start_span"": 258, ""end_span"": 273, ""type"": ""Disease/Disorder""}]"	train
CONCLUSIONS: These results indicate that even though OCT does not completely prevent the occurrence of hypercalcemia in experimental dogs with renal insufficiency, it may be of use in the management of secondary hyperparathyroidism because it does not induce low bone turnover and, therefore, does not increase the risk of adynamic bone disease.	hypercalcemia,103,116,Disease/Disorder	renal insufficiency,143,162,Disease/Disorder	secondary hyperparathyroidism,202,231,Disease/Disorder	low bone turnover,259,276,Disease/Disorder	adynamic bone disease,323,344,Disease/Disorder	"[{""token"": ""hypercalcemia"", ""start_span"": 103, ""end_span"": 116, ""type"": ""Disease/Disorder""}, {""token"": ""renal insufficiency"", ""start_span"": 143, ""end_span"": 162, ""type"": ""Disease/Disorder""}, {""token"": ""secondary hyperparathyroidism"", ""start_span"": 202, ""end_span"": 231, ""type"": ""Disease/Disorder""}, {""token"": ""low bone turnover"", ""start_span"": 259, ""end_span"": 276, ""type"": ""Disease/Disorder""}, {""token"": ""adynamic bone disease"", ""start_span"": 323, ""end_span"": 344, ""type"": ""Disease/Disorder""}]"	valid
Migraine with aura and migraine without aura have the same pain phase, thus indicating that migraine with aura and migraine without aura share a common pathway of nociception.	Migraine with aura,0,18,Disease/Disorder	migraine without aura,23,44,Disease/Disorder	pain,59,63,Disease/Disorder	migraine with aura,92,110,Disease/Disorder	migraine without aura,115,136,Disease/Disorder	"[{""token"": ""Migraine with aura"", ""start_span"": 0, ""end_span"": 18, ""type"": ""Disease/Disorder""}, {""token"": ""migraine without aura"", ""start_span"": 23, ""end_span"": 44, ""type"": ""Disease/Disorder""}, {""token"": ""pain"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Disease/Disorder""}, {""token"": ""migraine with aura"", ""start_span"": 92, ""end_span"": 110, ""type"": ""Disease/Disorder""}, {""token"": ""migraine without aura"", ""start_span"": 115, ""end_span"": 136, ""type"": ""Disease/Disorder""}]"	valid
Five patients developed pneumonia ( two Pneumocystis carinii pneumonia, one infectious mononucleosis with polyclonal PTLD lung infiltrate) and two had bronchiolitis obliterans.	pneumonia,24,33,Disease/Disorder	Pneumocystis carinii pneumonia,40,70,Disease/Disorder	infectious mononucleosis,76,100,Disease/Disorder	PTLD,117,121,Disease/Disorder	bronchiolitis obliterans,151,175,Disease/Disorder	"[{""token"": ""pneumonia"", ""start_span"": 24, ""end_span"": 33, ""type"": ""Disease/Disorder""}, {""token"": ""Pneumocystis carinii pneumonia"", ""start_span"": 40, ""end_span"": 70, ""type"": ""Disease/Disorder""}, {""token"": ""infectious mononucleosis"", ""start_span"": 76, ""end_span"": 100, ""type"": ""Disease/Disorder""}, {""token"": ""PTLD"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Disease/Disorder""}, {""token"": ""bronchiolitis obliterans"", ""start_span"": 151, ""end_span"": 175, ""type"": ""Disease/Disorder""}]"	valid
These results suggest that chemotherapy - induced anemia reduces cytotoxicity of cyclophosphamide in tumors, whereas correction of anemia by rHuEPO treatment ( epoetin alpha) increases the sensitivity, probably as a result of an improved oxygen supply to tumor tissue.	anemia,50,56,Disease/Disorder	cytotoxicity,65,77,Disease/Disorder	tumors,101,107,Disease/Disorder	anemia,131,137,Disease/Disorder	tumor,255,260,Disease/Disorder	"[{""token"": ""anemia"", ""start_span"": 50, ""end_span"": 56, ""type"": ""Disease/Disorder""}, {""token"": ""cytotoxicity"", ""start_span"": 65, ""end_span"": 77, ""type"": ""Disease/Disorder""}, {""token"": ""tumors"", ""start_span"": 101, ""end_span"": 107, ""type"": ""Disease/Disorder""}, {""token"": ""anemia"", ""start_span"": 131, ""end_span"": 137, ""type"": ""Disease/Disorder""}, {""token"": ""tumor"", ""start_span"": 255, ""end_span"": 260, ""type"": ""Disease/Disorder""}]"	valid
The TDP resolved when fluconazole was discontinued; however, the patient continued to have premature ventricular contractions and nonsustained ventricular tachycardia ( NSVT) until six days after drug cessation DISCUSSION: Use of the Naranjo probability scale indicates a probable relationship between the use of fluconazole and the development of TDP.	TDP,4,7,Disease/Disorder	premature ventricular contractions,91,125,Disease/Disorder	ventricular tachycardia,143,166,Disease/Disorder	NSVT,169,173,Disease/Disorder	TDP,348,351,Disease/Disorder	"[{""token"": ""TDP"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Disease/Disorder""}, {""token"": ""premature ventricular contractions"", ""start_span"": 91, ""end_span"": 125, ""type"": ""Disease/Disorder""}, {""token"": ""ventricular tachycardia"", ""start_span"": 143, ""end_span"": 166, ""type"": ""Disease/Disorder""}, {""token"": ""NSVT"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Disease/Disorder""}, {""token"": ""TDP"", ""start_span"": 348, ""end_span"": 351, ""type"": ""Disease/Disorder""}]"	valid
Leucocytoclastic vasculitis presents as palpable purpura of the lower extremities often accompanied by abdominal pain, arthralgia, and renal involvement.	Leucocytoclastic vasculitis,0,27,Disease/Disorder	purpura,49,56,Disease/Disorder	abdominal pain,103,117,Disease/Disorder	arthralgia,119,129,Disease/Disorder	renal involvement,135,152,Disease/Disorder	"[{""token"": ""Leucocytoclastic vasculitis"", ""start_span"": 0, ""end_span"": 27, ""type"": ""Disease/Disorder""}, {""token"": ""purpura"", ""start_span"": 49, ""end_span"": 56, ""type"": ""Disease/Disorder""}, {""token"": ""abdominal pain"", ""start_span"": 103, ""end_span"": 117, ""type"": ""Disease/Disorder""}, {""token"": ""arthralgia"", ""start_span"": 119, ""end_span"": 129, ""type"": ""Disease/Disorder""}, {""token"": ""renal involvement"", ""start_span"": 135, ""end_span"": 152, ""type"": ""Disease/Disorder""}]"	valid
Furthermore, 18. 28% of patients with a history of chronic urticaria and 11. 8% of subjects with an history of NSAID - induced urticaria / angioedema or angioedema alone ( with or without chronic urticaria) resulted to be intolerant to alternative drugs.	urticaria,59,68,Disease/Disorder	urticaria,127,136,Disease/Disorder	angioedema,139,149,Disease/Disorder	angioedema,153,163,Disease/Disorder	urticaria,196,205,Disease/Disorder	"[{""token"": ""urticaria"", ""start_span"": 59, ""end_span"": 68, ""type"": ""Disease/Disorder""}, {""token"": ""urticaria"", ""start_span"": 127, ""end_span"": 136, ""type"": ""Disease/Disorder""}, {""token"": ""angioedema"", ""start_span"": 139, ""end_span"": 149, ""type"": ""Disease/Disorder""}, {""token"": ""angioedema"", ""start_span"": 153, ""end_span"": 163, ""type"": ""Disease/Disorder""}, {""token"": ""urticaria"", ""start_span"": 196, ""end_span"": 205, ""type"": ""Disease/Disorder""}]"	valid
METHOD: Six patients with either obsessive compulsive disorder, trichotillomania, anxiety, or affective disorders who suffered sexual side effects after treatment with serotonin reuptake blockers were given yohimbine on a p. r. n. basis in an open clinical trial.	obsessive compulsive disorder,33,62,Disease/Disorder	trichotillomania,64,80,Disease/Disorder	anxiety,82,89,Disease/Disorder	affective disorders,94,113,Disease/Disorder	sexual side effects,127,146,Disease/Disorder	"[{""token"": ""obsessive compulsive disorder"", ""start_span"": 33, ""end_span"": 62, ""type"": ""Disease/Disorder""}, {""token"": ""trichotillomania"", ""start_span"": 64, ""end_span"": 80, ""type"": ""Disease/Disorder""}, {""token"": ""anxiety"", ""start_span"": 82, ""end_span"": 89, ""type"": ""Disease/Disorder""}, {""token"": ""affective disorders"", ""start_span"": 94, ""end_span"": 113, ""type"": ""Disease/Disorder""}, {""token"": ""sexual side effects"", ""start_span"": 127, ""end_span"": 146, ""type"": ""Disease/Disorder""}]"	valid
Exclusion criteria were asphyxia, malformations, major surgical interventions, small for gestational age, intraventricular haemorrhage grades III and IV, periventricular leukomalacia, and severe psychomotor retardation.	asphyxia,24,32,Disease/Disorder	malformations,34,47,Disease/Disorder	haemorrhage,123,134,Disease/Disorder	periventricular leukomalacia,154,182,Disease/Disorder	psychomotor retardation,195,218,Disease/Disorder	"[{""token"": ""asphyxia"", ""start_span"": 24, ""end_span"": 32, ""type"": ""Disease/Disorder""}, {""token"": ""malformations"", ""start_span"": 34, ""end_span"": 47, ""type"": ""Disease/Disorder""}, {""token"": ""haemorrhage"", ""start_span"": 123, ""end_span"": 134, ""type"": ""Disease/Disorder""}, {""token"": ""periventricular leukomalacia"", ""start_span"": 154, ""end_span"": 182, ""type"": ""Disease/Disorder""}, {""token"": ""psychomotor retardation"", ""start_span"": 195, ""end_span"": 218, ""type"": ""Disease/Disorder""}]"	valid
RESULTS: Nontoxic doses of dexrazoxane reduced myelosuppression and weight loss from daunorubicin and etoposide in mice and antagonized their antiproliferative effects in the colony assay; however, dexrazoxane neither reduced myelosuppression, weight loss, nor the in vitro cytotoxicity from doxorubicin.	myelosuppression,47,63,Disease/Disorder	weight loss,68,79,Disease/Disorder	myelosuppression,226,242,Disease/Disorder	weight loss,244,255,Disease/Disorder	cytotoxicity,274,286,Disease/Disorder	"[{""token"": ""myelosuppression"", ""start_span"": 47, ""end_span"": 63, ""type"": ""Disease/Disorder""}, {""token"": ""weight loss"", ""start_span"": 68, ""end_span"": 79, ""type"": ""Disease/Disorder""}, {""token"": ""myelosuppression"", ""start_span"": 226, ""end_span"": 242, ""type"": ""Disease/Disorder""}, {""token"": ""weight loss"", ""start_span"": 244, ""end_span"": 255, ""type"": ""Disease/Disorder""}, {""token"": ""cytotoxicity"", ""start_span"": 274, ""end_span"": 286, ""type"": ""Disease/Disorder""}]"	valid
A 27 - year old African woman with history of regular chloroquine ingestion presented with progressive deterioration of vision, easy fatiguability, dyspnoea, dizziness progressing to syncopal attacks.	deterioration of vision,103,126,Disease/Disorder	fatiguability,133,146,Disease/Disorder	dyspnoea,148,156,Disease/Disorder	dizziness,158,167,Disease/Disorder	syncopal attacks,183,199,Disease/Disorder	"[{""token"": ""deterioration of vision"", ""start_span"": 103, ""end_span"": 126, ""type"": ""Disease/Disorder""}, {""token"": ""fatiguability"", ""start_span"": 133, ""end_span"": 146, ""type"": ""Disease/Disorder""}, {""token"": ""dyspnoea"", ""start_span"": 148, ""end_span"": 156, ""type"": ""Disease/Disorder""}, {""token"": ""dizziness"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Disease/Disorder""}, {""token"": ""syncopal attacks"", ""start_span"": 183, ""end_span"": 199, ""type"": ""Disease/Disorder""}]"	valid
A 74 - year - old man with depressive symptoms was admitted to a psychiatric hospital due to insomnia, loss of appetite, exhaustion, and agitation.	depressive symptoms,27,46,Disease/Disorder	psychiatric,65,76,Disease/Disorder	insomnia,93,101,Disease/Disorder	loss of appetite,103,119,Disease/Disorder	agitation,137,146,Disease/Disorder	"[{""token"": ""depressive symptoms"", ""start_span"": 27, ""end_span"": 46, ""type"": ""Disease/Disorder""}, {""token"": ""psychiatric"", ""start_span"": 65, ""end_span"": 76, ""type"": ""Disease/Disorder""}, {""token"": ""insomnia"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Disease/Disorder""}, {""token"": ""loss of appetite"", ""start_span"": 103, ""end_span"": 119, ""type"": ""Disease/Disorder""}, {""token"": ""agitation"", ""start_span"": 137, ""end_span"": 146, ""type"": ""Disease/Disorder""}]"	valid
Several risk factors for NMS should be noted in elderly depressive patients whose symptoms often include dehydration, agitation, malnutrition, and exhaustion.	NMS,25,28,Disease/Disorder	depressive,56,66,Disease/Disorder	dehydration,105,116,Disease/Disorder	agitation,118,127,Disease/Disorder	malnutrition,129,141,Disease/Disorder	"[{""token"": ""NMS"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Disease/Disorder""}, {""token"": ""depressive"", ""start_span"": 56, ""end_span"": 66, ""type"": ""Disease/Disorder""}, {""token"": ""dehydration"", ""start_span"": 105, ""end_span"": 116, ""type"": ""Disease/Disorder""}, {""token"": ""agitation"", ""start_span"": 118, ""end_span"": 127, ""type"": ""Disease/Disorder""}, {""token"": ""malnutrition"", ""start_span"": 129, ""end_span"": 141, ""type"": ""Disease/Disorder""}]"	valid
This report describes a patient with mild language delay and mental retardation, who was found to have nonketotic hyperglycinemia following her presentation with acute encephalopathy and chorea shortly after initiation of valproate therapy.	language delay,42,56,Disease/Disorder	mental retardation,61,79,Disease/Disorder	nonketotic hyperglycinemia,103,129,Disease/Disorder	encephalopathy,168,182,Disease/Disorder	chorea,187,193,Disease/Disorder	"[{""token"": ""language delay"", ""start_span"": 42, ""end_span"": 56, ""type"": ""Disease/Disorder""}, {""token"": ""mental retardation"", ""start_span"": 61, ""end_span"": 79, ""type"": ""Disease/Disorder""}, {""token"": ""nonketotic hyperglycinemia"", ""start_span"": 103, ""end_span"": 129, ""type"": ""Disease/Disorder""}, {""token"": ""encephalopathy"", ""start_span"": 168, ""end_span"": 182, ""type"": ""Disease/Disorder""}, {""token"": ""chorea"", ""start_span"": 187, ""end_span"": 193, ""type"": ""Disease/Disorder""}]"	valid
BACKGROUND: Dilated cardiomyopathy ( DCM) and myocarditis occur in many HIV - infected individuals, resulting in symptomatic heart failure in up to 5% of patients.	Dilated cardiomyopathy,12,34,Disease/Disorder	DCM,37,40,Disease/Disorder	myocarditis,46,57,Disease/Disorder	HIV - infected,72,86,Disease/Disorder	heart failure,125,138,Disease/Disorder	"[{""token"": ""Dilated cardiomyopathy"", ""start_span"": 12, ""end_span"": 34, ""type"": ""Disease/Disorder""}, {""token"": ""DCM"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Disease/Disorder""}, {""token"": ""myocarditis"", ""start_span"": 46, ""end_span"": 57, ""type"": ""Disease/Disorder""}, {""token"": ""HIV - infected"", ""start_span"": 72, ""end_span"": 86, ""type"": ""Disease/Disorder""}, {""token"": ""heart failure"", ""start_span"": 125, ""end_span"": 138, ""type"": ""Disease/Disorder""}]"	valid
A LD ( 10) dose ( 8 mg doxorubicin / kg, ip) administered on day 43 of the HFD feeding regimen led to higher cardiotoxicity, cardiac dysfunction, lipid peroxidation, and 80% mortality in the obese ( OB) rats in the absence of any significant renal or hepatic toxicity.	cardiotoxicity,109,123,Disease/Disorder	cardiac dysfunction,125,144,Disease/Disorder	obese,191,196,Disease/Disorder	OB,199,201,Disease/Disorder	renal or hepatic toxicity,242,267,Disease/Disorder	"[{""token"": ""cardiotoxicity"", ""start_span"": 109, ""end_span"": 123, ""type"": ""Disease/Disorder""}, {""token"": ""cardiac dysfunction"", ""start_span"": 125, ""end_span"": 144, ""type"": ""Disease/Disorder""}, {""token"": ""obese"", ""start_span"": 191, ""end_span"": 196, ""type"": ""Disease/Disorder""}, {""token"": ""OB"", ""start_span"": 199, ""end_span"": 201, ""type"": ""Disease/Disorder""}, {""token"": ""renal or hepatic toxicity"", ""start_span"": 242, ""end_span"": 267, ""type"": ""Disease/Disorder""}]"	valid
A 59 - year - old woman with ulcerative colitis developed red eyes, pleural effusion, eosinophilia and urinary abnormalities after restarting of sulphasalazine treatment.	ulcerative colitis,29,47,Disease/Disorder	red eyes,58,66,Disease/Disorder	pleural effusion,68,84,Disease/Disorder	eosinophilia,86,98,Disease/Disorder	urinary abnormalities,103,124,Disease/Disorder	"[{""token"": ""ulcerative colitis"", ""start_span"": 29, ""end_span"": 47, ""type"": ""Disease/Disorder""}, {""token"": ""red eyes"", ""start_span"": 58, ""end_span"": 66, ""type"": ""Disease/Disorder""}, {""token"": ""pleural effusion"", ""start_span"": 68, ""end_span"": 84, ""type"": ""Disease/Disorder""}, {""token"": ""eosinophilia"", ""start_span"": 86, ""end_span"": 98, ""type"": ""Disease/Disorder""}, {""token"": ""urinary abnormalities"", ""start_span"": 103, ""end_span"": 124, ""type"": ""Disease/Disorder""}]"	valid
Although cessation of sulphasalazine treatment resulted in improvements in fever, red eyes, chest pain, titer of C - reactive protein and volume of the pleural effusions, we initiated steroid therapy, because PR3 - ANCA titer rose to 320 EU, eosinophil count increased to 1, 100 cells / microl, and the pleural effusion remained.	fever,75,80,Disease/Disorder	red eyes,82,90,Disease/Disorder	chest pain,92,102,Disease/Disorder	pleural effusions,152,169,Disease/Disorder	pleural effusion,303,319,Disease/Disorder	"[{""token"": ""fever"", ""start_span"": 75, ""end_span"": 80, ""type"": ""Disease/Disorder""}, {""token"": ""red eyes"", ""start_span"": 82, ""end_span"": 90, ""type"": ""Disease/Disorder""}, {""token"": ""chest pain"", ""start_span"": 92, ""end_span"": 102, ""type"": ""Disease/Disorder""}, {""token"": ""pleural effusions"", ""start_span"": 152, ""end_span"": 169, ""type"": ""Disease/Disorder""}, {""token"": ""pleural effusion"", ""start_span"": 303, ""end_span"": 319, ""type"": ""Disease/Disorder""}]"	valid
The apical ballooning syndrome ( ABS) is a recently described stress - mediated acute cardiac syndrome characterized by transient wall - motion abnormalities involving the apex and midventricle with hyperkinesis of the basal left ventricular ( LV) segments without obstructive epicardial coronary disease.	apical ballooning syndrome,4,30,Disease/Disorder	ABS,33,36,Disease/Disorder	acute cardiac syndrome,80,102,Disease/Disorder	hyperkinesis,199,211,Disease/Disorder	epicardial coronary disease,277,304,Disease/Disorder	"[{""token"": ""apical ballooning syndrome"", ""start_span"": 4, ""end_span"": 30, ""type"": ""Disease/Disorder""}, {""token"": ""ABS"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Disease/Disorder""}, {""token"": ""acute cardiac syndrome"", ""start_span"": 80, ""end_span"": 102, ""type"": ""Disease/Disorder""}, {""token"": ""hyperkinesis"", ""start_span"": 199, ""end_span"": 211, ""type"": ""Disease/Disorder""}, {""token"": ""epicardial coronary disease"", ""start_span"": 277, ""end_span"": 304, ""type"": ""Disease/Disorder""}]"	valid
CCNU was used most commonly in the treatment of lymphoma, mast cell tumour, brain tumour, histiocytic tumours and epitheliotropic lymphoma.	lymphoma,48,56,Disease/Disorder	mast cell tumour,58,74,Disease/Disorder	brain tumour,76,88,Disease/Disorder	histiocytic tumours,90,109,Disease/Disorder	epitheliotropic lymphoma,114,138,Disease/Disorder	"[{""token"": ""lymphoma"", ""start_span"": 48, ""end_span"": 56, ""type"": ""Disease/Disorder""}, {""token"": ""mast cell tumour"", ""start_span"": 58, ""end_span"": 74, ""type"": ""Disease/Disorder""}, {""token"": ""brain tumour"", ""start_span"": 76, ""end_span"": 88, ""type"": ""Disease/Disorder""}, {""token"": ""histiocytic tumours"", ""start_span"": 90, ""end_span"": 109, ""type"": ""Disease/Disorder""}, {""token"": ""epitheliotropic lymphoma"", ""start_span"": 114, ""end_span"": 138, ""type"": ""Disease/Disorder""}]"	valid
In mice rendered anemic and leukopenic by the administration of AZT for 28 days in drinking water ( 1. 5 mg / mL), the continued administration of AZT plus daily BAU ( 300 mg / kg, orally) partially reversed AZT - induced anemia and leukopenia ( P less than. 05), increased peripheral reticulocytes ( to 4. 9%, P less than. 01), increased cellularity in the marrow, and improved megaloblastosis.	anemic,17,23,Disease/Disorder	leukopenic,28,38,Disease/Disorder	anemia,222,228,Disease/Disorder	leukopenia,233,243,Disease/Disorder	megaloblastosis,379,394,Disease/Disorder	"[{""token"": ""anemic"", ""start_span"": 17, ""end_span"": 23, ""type"": ""Disease/Disorder""}, {""token"": ""leukopenic"", ""start_span"": 28, ""end_span"": 38, ""type"": ""Disease/Disorder""}, {""token"": ""anemia"", ""start_span"": 222, ""end_span"": 228, ""type"": ""Disease/Disorder""}, {""token"": ""leukopenia"", ""start_span"": 233, ""end_span"": 243, ""type"": ""Disease/Disorder""}, {""token"": ""megaloblastosis"", ""start_span"": 379, ""end_span"": 394, ""type"": ""Disease/Disorder""}]"	valid
Two elderly patients with a history of either cerebral vascular accident ( CVA) or head trauma and no evidence of renal disease developed seizures while receiving maximum doses of imipenem / cilastatin.	cerebral vascular accident,46,72,Disease/Disorder	CVA,75,78,Disease/Disorder	head trauma,83,94,Disease/Disorder	renal disease,114,127,Disease/Disorder	seizures,138,146,Disease/Disorder	"[{""token"": ""cerebral vascular accident"", ""start_span"": 46, ""end_span"": 72, ""type"": ""Disease/Disorder""}, {""token"": ""CVA"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Disease/Disorder""}, {""token"": ""head trauma"", ""start_span"": 83, ""end_span"": 94, ""type"": ""Disease/Disorder""}, {""token"": ""renal disease"", ""start_span"": 114, ""end_span"": 127, ""type"": ""Disease/Disorder""}, {""token"": ""seizures"", ""start_span"": 138, ""end_span"": 146, ""type"": ""Disease/Disorder""}]"	valid
Because rats with streptozotocin - induced diabetes mellitus ( DM) have a high solute diuresis ( glycosuria of 10 to 12 g / day), we have suggested that this may in part be responsible for their resistance to gentamicin - induced acute renal failure ( ARF).	diabetes mellitus,43,60,Disease/Disorder	DM,63,65,Disease/Disorder	glycosuria,97,107,Disease/Disorder	acute renal failure,230,249,Disease/Disorder	ARF,252,255,Disease/Disorder	"[{""token"": ""diabetes mellitus"", ""start_span"": 43, ""end_span"": 60, ""type"": ""Disease/Disorder""}, {""token"": ""DM"", ""start_span"": 63, ""end_span"": 65, ""type"": ""Disease/Disorder""}, {""token"": ""glycosuria"", ""start_span"": 97, ""end_span"": 107, ""type"": ""Disease/Disorder""}, {""token"": ""acute renal failure"", ""start_span"": 230, ""end_span"": 249, ""type"": ""Disease/Disorder""}, {""token"": ""ARF"", ""start_span"": 252, ""end_span"": 255, ""type"": ""Disease/Disorder""}]"	valid
