Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	entity_10	json	split
Also, products resulting from dehydration, oxidation, and cleavage of a carbon - carbon bond at the reducing end of the corresponding non - modified oligosaccharide were formed, probably promoting the release of formaldehyde, formic acid, glycolaldehyde, glyoxal, acetic acid, glycolic acid, glyceraldehyde, 2 - hydroxypropanedialde and lactic acid.	carbon,72,78,Chemical/Drug	carbon,81,87,Chemical/Drug	formaldehyde,212,224,Chemical/Drug	formic acid,226,237,Chemical/Drug	glycolaldehyde,239,253,Chemical/Drug	glyoxal,255,262,Chemical/Drug	acetic acid,264,275,Chemical/Drug	glycolic acid,277,290,Chemical/Drug	glyceraldehyde,292,306,Chemical/Drug	2 - hydroxypropanedialde,308,332,Chemical/Drug	"[{""token"": ""carbon"", ""start_span"": 72, ""end_span"": 78, ""type"": ""Chemical/Drug""}, {""token"": ""carbon"", ""start_span"": 81, ""end_span"": 87, ""type"": ""Chemical/Drug""}, {""token"": ""formaldehyde"", ""start_span"": 212, ""end_span"": 224, ""type"": ""Chemical/Drug""}, {""token"": ""formic acid"", ""start_span"": 226, ""end_span"": 237, ""type"": ""Chemical/Drug""}, {""token"": ""glycolaldehyde"", ""start_span"": 239, ""end_span"": 253, ""type"": ""Chemical/Drug""}, {""token"": ""glyoxal"", ""start_span"": 255, ""end_span"": 262, ""type"": ""Chemical/Drug""}, {""token"": ""acetic acid"", ""start_span"": 264, ""end_span"": 275, ""type"": ""Chemical/Drug""}, {""token"": ""glycolic acid"", ""start_span"": 277, ""end_span"": 290, ""type"": ""Chemical/Drug""}, {""token"": ""glyceraldehyde"", ""start_span"": 292, ""end_span"": 306, ""type"": ""Chemical/Drug""}, {""token"": ""2 - hydroxypropanedialde"", ""start_span"": 308, ""end_span"": 332, ""type"": ""Chemical/Drug""}]"	valid
AIM: To compare ' progression to insulin ' for three cohorts on oral antidiabetic medication combinations: metformin / sulphonylurea ( Met / SU), metformin / thiazolidinedione ( Met / TZD) and sulphonylurea / thiazolidinedione ( SU / TZD).	metformin,107,116,Chemical/Drug	sulphonylurea,119,132,Chemical/Drug	Met,135,138,Chemical/Drug	metformin,146,155,Chemical/Drug	thiazolidinedione,158,175,Chemical/Drug	Met,178,181,Chemical/Drug	TZD,184,187,Chemical/Drug	sulphonylurea,193,206,Chemical/Drug	thiazolidinedione,209,226,Chemical/Drug	TZD,234,237,Chemical/Drug	"[{""token"": ""metformin"", ""start_span"": 107, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""sulphonylurea"", ""start_span"": 119, ""end_span"": 132, ""type"": ""Chemical/Drug""}, {""token"": ""Met"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""metformin"", ""start_span"": 146, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""thiazolidinedione"", ""start_span"": 158, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""Met"", ""start_span"": 178, ""end_span"": 181, ""type"": ""Chemical/Drug""}, {""token"": ""TZD"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""sulphonylurea"", ""start_span"": 193, ""end_span"": 206, ""type"": ""Chemical/Drug""}, {""token"": ""thiazolidinedione"", ""start_span"": 209, ""end_span"": 226, ""type"": ""Chemical/Drug""}, {""token"": ""TZD"", ""start_span"": 234, ""end_span"": 237, ""type"": ""Chemical/Drug""}]"	valid
In in vivo antioxidant study, CCl4 induced oxidative stress on rats produced significant increase in serum glutamate oxaloacetate transaminase ( SGOT), serum glutamate pyruvate transaminase ( SGPT) and lactate dehydrogenase ( LDH) levels along with reduction in liver superoxide dismutase ( SOD), catalase ( CAT), reduced glutathione ( GSH) and glutathione peroxidase ( GPx) levels.	CCl4,30,34,Chemical/Drug	glutamate,107,116,Chemical/Drug	oxaloacetate,117,129,Chemical/Drug	glutamate,158,167,Chemical/Drug	pyruvate,168,176,Chemical/Drug	lactate,202,209,Chemical/Drug	superoxide,268,278,Chemical/Drug	reduced glutathione,314,333,Chemical/Drug	GSH,336,339,Chemical/Drug	glutathione,345,356,Chemical/Drug	"[{""token"": ""CCl4"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 107, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""oxaloacetate"", ""start_span"": 117, ""end_span"": 129, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""pyruvate"", ""start_span"": 168, ""end_span"": 176, ""type"": ""Chemical/Drug""}, {""token"": ""lactate"", ""start_span"": 202, ""end_span"": 209, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 268, ""end_span"": 278, ""type"": ""Chemical/Drug""}, {""token"": ""reduced glutathione"", ""start_span"": 314, ""end_span"": 333, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 336, ""end_span"": 339, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 345, ""end_span"": 356, ""type"": ""Chemical/Drug""}]"	valid
Copper ( II) complexes [ Cu ( Fc - aa) ( cur)] ( 1 - 3) of curcumin ( Hcur) and N - ferrocenylmethyl - l - amino acids ( Fc - aa), viz., ferrocenylmethyl - l - tyrosine ( Fc - TyrH), ferrocenylmethyl - l - tryptophan ( Fc - TrpH) and ferrocenylmethyl - l - methionine ( Fc - MetH), were prepared and characterized.	curcumin,59,67,Chemical/Drug	Hcur,70,74,Chemical/Drug	N - ferrocenylmethyl - l - amino acids,80,118,Chemical/Drug	Fc - aa,121,128,Chemical/Drug	ferrocenylmethyl - l - tyrosine,137,168,Chemical/Drug	Fc - TyrH,171,180,Chemical/Drug	ferrocenylmethyl - l - tryptophan,183,216,Chemical/Drug	Fc - TrpH,219,228,Chemical/Drug	ferrocenylmethyl - l - methionine,234,267,Chemical/Drug	Fc - MetH,270,279,Chemical/Drug	"[{""token"": ""curcumin"", ""start_span"": 59, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""Hcur"", ""start_span"": 70, ""end_span"": 74, ""type"": ""Chemical/Drug""}, {""token"": ""N - ferrocenylmethyl - l - amino acids"", ""start_span"": 80, ""end_span"": 118, ""type"": ""Chemical/Drug""}, {""token"": ""Fc - aa"", ""start_span"": 121, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""ferrocenylmethyl - l - tyrosine"", ""start_span"": 137, ""end_span"": 168, ""type"": ""Chemical/Drug""}, {""token"": ""Fc - TyrH"", ""start_span"": 171, ""end_span"": 180, ""type"": ""Chemical/Drug""}, {""token"": ""ferrocenylmethyl - l - tryptophan"", ""start_span"": 183, ""end_span"": 216, ""type"": ""Chemical/Drug""}, {""token"": ""Fc - TrpH"", ""start_span"": 219, ""end_span"": 228, ""type"": ""Chemical/Drug""}, {""token"": ""ferrocenylmethyl - l - methionine"", ""start_span"": 234, ""end_span"": 267, ""type"": ""Chemical/Drug""}, {""token"": ""Fc - MetH"", ""start_span"": 270, ""end_span"": 279, ""type"": ""Chemical/Drug""}]"	valid
The sensor is a planar crystalline silicon waveguide, which is highly transparent, between lambda = 1. 3 and 6. 5 mu m, so that its operational spectral range covers most characteristic chemical absorption bands due to bonds such as C - H, N - H, O - H, C - C, N - O, C [ double bond, length as m - dash] O, and C [ triple bond, length as m - dash] N, as opposed to conventional UV, Vis, Near - IR sensors, which use weaker overtones of these fundamental bands.	silicon,35,42,Chemical/Drug	C - H,233,238,Chemical/Drug	N - H,240,245,Chemical/Drug	O - H,247,252,Chemical/Drug	C - C,254,259,Chemical/Drug	N - O,261,266,Chemical/Drug	C,268,269,Chemical/Drug	O,305,306,Chemical/Drug	C,312,313,Chemical/Drug	N,349,350,Chemical/Drug	"[{""token"": ""silicon"", ""start_span"": 35, ""end_span"": 42, ""type"": ""Chemical/Drug""}, {""token"": ""C - H"", ""start_span"": 233, ""end_span"": 238, ""type"": ""Chemical/Drug""}, {""token"": ""N - H"", ""start_span"": 240, ""end_span"": 245, ""type"": ""Chemical/Drug""}, {""token"": ""O - H"", ""start_span"": 247, ""end_span"": 252, ""type"": ""Chemical/Drug""}, {""token"": ""C - C"", ""start_span"": 254, ""end_span"": 259, ""type"": ""Chemical/Drug""}, {""token"": ""N - O"", ""start_span"": 261, ""end_span"": 266, ""type"": ""Chemical/Drug""}, {""token"": ""C"", ""start_span"": 268, ""end_span"": 269, ""type"": ""Chemical/Drug""}, {""token"": ""O"", ""start_span"": 305, ""end_span"": 306, ""type"": ""Chemical/Drug""}, {""token"": ""C"", ""start_span"": 312, ""end_span"": 313, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 349, ""end_span"": 350, ""type"": ""Chemical/Drug""}]"	valid
A directed library of thirty uncharged oximes that contain tertiary amine or imidazole protonable functional groups that should cross the BBB as unionized species was tested as tabun - hAChE conjugate reactivators along with three reference oximes: DAM ( diacetylmonoxime), MINA ( monoisonitrosoaceton), and 2 - PAM.	oximes,39,45,Chemical/Drug	tertiary amine,59,73,Chemical/Drug	imidazole,77,86,Chemical/Drug	tabun,177,182,Chemical/Drug	oximes,241,247,Chemical/Drug	DAM,249,252,Chemical/Drug	diacetylmonoxime,255,271,Chemical/Drug	MINA,274,278,Chemical/Drug	monoisonitrosoaceton,281,301,Chemical/Drug	2 - PAM,308,315,Chemical/Drug	"[{""token"": ""oximes"", ""start_span"": 39, ""end_span"": 45, ""type"": ""Chemical/Drug""}, {""token"": ""tertiary amine"", ""start_span"": 59, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""imidazole"", ""start_span"": 77, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""tabun"", ""start_span"": 177, ""end_span"": 182, ""type"": ""Chemical/Drug""}, {""token"": ""oximes"", ""start_span"": 241, ""end_span"": 247, ""type"": ""Chemical/Drug""}, {""token"": ""DAM"", ""start_span"": 249, ""end_span"": 252, ""type"": ""Chemical/Drug""}, {""token"": ""diacetylmonoxime"", ""start_span"": 255, ""end_span"": 271, ""type"": ""Chemical/Drug""}, {""token"": ""MINA"", ""start_span"": 274, ""end_span"": 278, ""type"": ""Chemical/Drug""}, {""token"": ""monoisonitrosoaceton"", ""start_span"": 281, ""end_span"": 301, ""type"": ""Chemical/Drug""}, {""token"": ""2 - PAM"", ""start_span"": 308, ""end_span"": 315, ""type"": ""Chemical/Drug""}]"	test
The phosphoramidated - hAChE choline - binding site mutant Y337A showed three - times enhanced reactivation capacity with non - triazole imidazole containing aldoximes ( RS113B, RS113A and RS115A) and acetamide derivative ( RS194B) than with 2PAM.	choline,29,36,Chemical/Drug	triazole,128,136,Chemical/Drug	imidazole,137,146,Chemical/Drug	aldoximes,158,167,Chemical/Drug	RS113B,170,176,Chemical/Drug	RS113A,178,184,Chemical/Drug	RS115A,189,195,Chemical/Drug	acetamide,201,210,Chemical/Drug	RS194B,224,230,Chemical/Drug	2PAM,242,246,Chemical/Drug	"[{""token"": ""choline"", ""start_span"": 29, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""triazole"", ""start_span"": 128, ""end_span"": 136, ""type"": ""Chemical/Drug""}, {""token"": ""imidazole"", ""start_span"": 137, ""end_span"": 146, ""type"": ""Chemical/Drug""}, {""token"": ""aldoximes"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""RS113B"", ""start_span"": 170, ""end_span"": 176, ""type"": ""Chemical/Drug""}, {""token"": ""RS113A"", ""start_span"": 178, ""end_span"": 184, ""type"": ""Chemical/Drug""}, {""token"": ""RS115A"", ""start_span"": 189, ""end_span"": 195, ""type"": ""Chemical/Drug""}, {""token"": ""acetamide"", ""start_span"": 201, ""end_span"": 210, ""type"": ""Chemical/Drug""}, {""token"": ""RS194B"", ""start_span"": 224, ""end_span"": 230, ""type"": ""Chemical/Drug""}, {""token"": ""2PAM"", ""start_span"": 242, ""end_span"": 246, ""type"": ""Chemical/Drug""}]"	test
The general formula of the OPCs was ( RO) 2P ( O) X, where R = alkyl, X = - SCH ( Hal) COOEt ( Hal = Cl, Br), - SCHCl2, - SCH2Br, - OCH ( CF3) R ( 1) ( R ( 1) = C6H5, CF3, COOEt, COOMe).	alkyl,63,68,Chemical/Drug	Hal,82,85,Chemical/Drug	Cl,101,103,Chemical/Drug	Br,105,107,Chemical/Drug	SCHCl2,112,118,Chemical/Drug	SCH2Br,122,128,Chemical/Drug	C6H5,161,165,Chemical/Drug	CF3,167,170,Chemical/Drug	COOEt,172,177,Chemical/Drug	COOMe,179,184,Chemical/Drug	"[{""token"": ""alkyl"", ""start_span"": 63, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""Hal"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""Cl"", ""start_span"": 101, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""Br"", ""start_span"": 105, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""SCHCl2"", ""start_span"": 112, ""end_span"": 118, ""type"": ""Chemical/Drug""}, {""token"": ""SCH2Br"", ""start_span"": 122, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""C6H5"", ""start_span"": 161, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""CF3"", ""start_span"": 167, ""end_span"": 170, ""type"": ""Chemical/Drug""}, {""token"": ""COOEt"", ""start_span"": 172, ""end_span"": 177, ""type"": ""Chemical/Drug""}, {""token"": ""COOMe"", ""start_span"": 179, ""end_span"": 184, ""type"": ""Chemical/Drug""}]"	test
We report the bindings of several lipids cholesterol ( Chol), 1, 2 - dioleoyl - 3 - trimethylammonium - propane ( DOTAP), dioctadecyldimethyla ( DDAB), and dioleoylphosphatidyl ( DOPE) to dendrimers of different compositions such as mPEG - PAMAM ( G3), mPEG - PAMAM ( G4), and PAMAM ( G4) under physiological conditions.	cholesterol,41,52,Chemical/Drug	Chol,55,59,Chemical/Drug	DOTAP,114,119,Chemical/Drug	dioctadecyldimethyla,122,142,Chemical/Drug	DDAB,145,149,Chemical/Drug	dioleoylphosphatidyl,156,176,Chemical/Drug	DOPE,179,183,Chemical/Drug	mPEG - PAMAM,233,245,Chemical/Drug	mPEG - PAMAM,253,265,Chemical/Drug	PAMAM,277,282,Chemical/Drug	"[{""token"": ""cholesterol"", ""start_span"": 41, ""end_span"": 52, ""type"": ""Chemical/Drug""}, {""token"": ""Chol"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Chemical/Drug""}, {""token"": ""DOTAP"", ""start_span"": 114, ""end_span"": 119, ""type"": ""Chemical/Drug""}, {""token"": ""dioctadecyldimethyla"", ""start_span"": 122, ""end_span"": 142, ""type"": ""Chemical/Drug""}, {""token"": ""DDAB"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Chemical/Drug""}, {""token"": ""dioleoylphosphatidyl"", ""start_span"": 156, ""end_span"": 176, ""type"": ""Chemical/Drug""}, {""token"": ""DOPE"", ""start_span"": 179, ""end_span"": 183, ""type"": ""Chemical/Drug""}, {""token"": ""mPEG - PAMAM"", ""start_span"": 233, ""end_span"": 245, ""type"": ""Chemical/Drug""}, {""token"": ""mPEG - PAMAM"", ""start_span"": 253, ""end_span"": 265, ""type"": ""Chemical/Drug""}, {""token"": ""PAMAM"", ""start_span"": 277, ""end_span"": 282, ""type"": ""Chemical/Drug""}]"	test
It is a bifunctional glycosyltransferase using uridine diphosphate ( UDP) - xylose ( Xyl) and UDP - glucuronic acid ( GlcA) as donor sugars to produce a xyloglucuronan with alternating Xyl and GlcA residues.	uridine diphosphate,47,66,Chemical/Drug	UDP,69,72,Chemical/Drug	xylose,76,82,Chemical/Drug	Xyl,85,88,Chemical/Drug	UDP,94,97,Chemical/Drug	glucuronic acid,100,115,Chemical/Drug	GlcA,118,122,Chemical/Drug	sugars,133,139,Chemical/Drug	Xyl,185,188,Chemical/Drug	GlcA,193,197,Chemical/Drug	"[{""token"": ""uridine diphosphate"", ""start_span"": 47, ""end_span"": 66, ""type"": ""Chemical/Drug""}, {""token"": ""UDP"", ""start_span"": 69, ""end_span"": 72, ""type"": ""Chemical/Drug""}, {""token"": ""xylose"", ""start_span"": 76, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""Xyl"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""UDP"", ""start_span"": 94, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""glucuronic acid"", ""start_span"": 100, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""GlcA"", ""start_span"": 118, ""end_span"": 122, ""type"": ""Chemical/Drug""}, {""token"": ""sugars"", ""start_span"": 133, ""end_span"": 139, ""type"": ""Chemical/Drug""}, {""token"": ""Xyl"", ""start_span"": 185, ""end_span"": 188, ""type"": ""Chemical/Drug""}, {""token"": ""GlcA"", ""start_span"": 193, ""end_span"": 197, ""type"": ""Chemical/Drug""}]"	test
Without Cd in the solution, low doses of Se increased the biomasses of shoots and roots at the expense of the more or less decreases in the concentrations of Ca, Mg, K, Fe, Mn, Cu, and shoot Zn, indicating an antagonistic effect of Se on these cations.	Cd,8,10,Chemical/Drug	Se,41,43,Chemical/Drug	Ca,158,160,Chemical/Drug	Mg,162,164,Chemical/Drug	K,166,167,Chemical/Drug	Fe,169,171,Chemical/Drug	Mn,173,175,Chemical/Drug	Cu,177,179,Chemical/Drug	Zn,191,193,Chemical/Drug	Se,232,234,Chemical/Drug	"[{""token"": ""Cd"", ""start_span"": 8, ""end_span"": 10, ""type"": ""Chemical/Drug""}, {""token"": ""Se"", ""start_span"": 41, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""Ca"", ""start_span"": 158, ""end_span"": 160, ""type"": ""Chemical/Drug""}, {""token"": ""Mg"", ""start_span"": 162, ""end_span"": 164, ""type"": ""Chemical/Drug""}, {""token"": ""K"", ""start_span"": 166, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""Fe"", ""start_span"": 169, ""end_span"": 171, ""type"": ""Chemical/Drug""}, {""token"": ""Mn"", ""start_span"": 173, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""Cu"", ""start_span"": 177, ""end_span"": 179, ""type"": ""Chemical/Drug""}, {""token"": ""Zn"", ""start_span"": 191, ""end_span"": 193, ""type"": ""Chemical/Drug""}, {""token"": ""Se"", ""start_span"": 232, ""end_span"": 234, ""type"": ""Chemical/Drug""}]"	test
Water analyses revealed aluminum, iron and zinc as well as organochlorine ( aldrin / dieldrin, endosulfan, heptachlor / heptachlor epoxide and metolachlor) contamination at all of the sites, with the exception of FU10.	aluminum,24,32,Chemical/Drug	iron,34,38,Chemical/Drug	zinc,43,47,Chemical/Drug	organochlorine,59,73,Chemical/Drug	aldrin,76,82,Chemical/Drug	dieldrin,85,93,Chemical/Drug	endosulfan,95,105,Chemical/Drug	heptachlor,107,117,Chemical/Drug	heptachlor epoxide,120,138,Chemical/Drug	metolachlor,143,154,Chemical/Drug	"[{""token"": ""aluminum"", ""start_span"": 24, ""end_span"": 32, ""type"": ""Chemical/Drug""}, {""token"": ""iron"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Chemical/Drug""}, {""token"": ""zinc"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Chemical/Drug""}, {""token"": ""organochlorine"", ""start_span"": 59, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""aldrin"", ""start_span"": 76, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""dieldrin"", ""start_span"": 85, ""end_span"": 93, ""type"": ""Chemical/Drug""}, {""token"": ""endosulfan"", ""start_span"": 95, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""heptachlor"", ""start_span"": 107, ""end_span"": 117, ""type"": ""Chemical/Drug""}, {""token"": ""heptachlor epoxide"", ""start_span"": 120, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""metolachlor"", ""start_span"": 143, ""end_span"": 154, ""type"": ""Chemical/Drug""}]"	test
In this study we considered pyridinium - like, pyridine - like, cyanide - like, and amine - like nitrogens at armchair and zigzag edges and pyrrole - like nitrogen at armchair edge as well as graphite - like nitrogen at graphene interior site.	pyridinium,28,38,Chemical/Drug	pyridine,47,55,Chemical/Drug	cyanide,64,71,Chemical/Drug	amine,84,89,Chemical/Drug	nitrogens,97,106,Chemical/Drug	pyrrole,140,147,Chemical/Drug	nitrogen,155,163,Chemical/Drug	graphite,192,200,Chemical/Drug	nitrogen,208,216,Chemical/Drug	graphene,220,228,Chemical/Drug	"[{""token"": ""pyridinium"", ""start_span"": 28, ""end_span"": 38, ""type"": ""Chemical/Drug""}, {""token"": ""pyridine"", ""start_span"": 47, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""cyanide"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Chemical/Drug""}, {""token"": ""amine"", ""start_span"": 84, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""nitrogens"", ""start_span"": 97, ""end_span"": 106, ""type"": ""Chemical/Drug""}, {""token"": ""pyrrole"", ""start_span"": 140, ""end_span"": 147, ""type"": ""Chemical/Drug""}, {""token"": ""nitrogen"", ""start_span"": 155, ""end_span"": 163, ""type"": ""Chemical/Drug""}, {""token"": ""graphite"", ""start_span"": 192, ""end_span"": 200, ""type"": ""Chemical/Drug""}, {""token"": ""nitrogen"", ""start_span"": 208, ""end_span"": 216, ""type"": ""Chemical/Drug""}, {""token"": ""graphene"", ""start_span"": 220, ""end_span"": 228, ""type"": ""Chemical/Drug""}]"	test
In addition, consumption of imipenem / cilastatin, meropenem, and total carbapenem is associated with A baumannii resistance to piperacillin - tazobactam, ceftazidime, cefepime, amikacin, and levofloxacin.	imipenem,28,36,Chemical/Drug	cilastatin,39,49,Chemical/Drug	meropenem,51,60,Chemical/Drug	carbapenem,72,82,Chemical/Drug	piperacillin,128,140,Chemical/Drug	tazobactam,143,153,Chemical/Drug	ceftazidime,155,166,Chemical/Drug	cefepime,168,176,Chemical/Drug	amikacin,178,186,Chemical/Drug	levofloxacin,192,204,Chemical/Drug	"[{""token"": ""imipenem"", ""start_span"": 28, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""cilastatin"", ""start_span"": 39, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""meropenem"", ""start_span"": 51, ""end_span"": 60, ""type"": ""Chemical/Drug""}, {""token"": ""carbapenem"", ""start_span"": 72, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""piperacillin"", ""start_span"": 128, ""end_span"": 140, ""type"": ""Chemical/Drug""}, {""token"": ""tazobactam"", ""start_span"": 143, ""end_span"": 153, ""type"": ""Chemical/Drug""}, {""token"": ""ceftazidime"", ""start_span"": 155, ""end_span"": 166, ""type"": ""Chemical/Drug""}, {""token"": ""cefepime"", ""start_span"": 168, ""end_span"": 176, ""type"": ""Chemical/Drug""}, {""token"": ""amikacin"", ""start_span"": 178, ""end_span"": 186, ""type"": ""Chemical/Drug""}, {""token"": ""levofloxacin"", ""start_span"": 192, ""end_span"": 204, ""type"": ""Chemical/Drug""}]"	test
Nitroso / oxime metabolite formation from secondary alkylamines has been proposed to occur through two possible pathways: ( 1) sequential N - dealkylation, N - hydroxylation, and dehydrogenation ( primary hydroxylamine pathway) or ( 2) N - hydroxylation with dehydrogenation to yield a nitrone followed by N - dealkylation ( secondary hydroxylamine pathway).	Nitroso,0,7,Chemical/Drug	oxime,10,15,Chemical/Drug	alkylamines,52,63,Chemical/Drug	N,138,139,Chemical/Drug	N,156,157,Chemical/Drug	primary hydroxylamine,197,218,Chemical/Drug	N,236,237,Chemical/Drug	nitrone,286,293,Chemical/Drug	N,306,307,Chemical/Drug	secondary hydroxylamine,325,348,Chemical/Drug	"[{""token"": ""Nitroso"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Chemical/Drug""}, {""token"": ""oxime"", ""start_span"": 10, ""end_span"": 15, ""type"": ""Chemical/Drug""}, {""token"": ""alkylamines"", ""start_span"": 52, ""end_span"": 63, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 138, ""end_span"": 139, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 156, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""primary hydroxylamine"", ""start_span"": 197, ""end_span"": 218, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 236, ""end_span"": 237, ""type"": ""Chemical/Drug""}, {""token"": ""nitrone"", ""start_span"": 286, ""end_span"": 293, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 306, ""end_span"": 307, ""type"": ""Chemical/Drug""}, {""token"": ""secondary hydroxylamine"", ""start_span"": 325, ""end_span"": 348, ""type"": ""Chemical/Drug""}]"	test
A new type of azaphenothiazines - tetracyclic quino [ 3, 2 - b] benzo [ 1, 4] thiazines, possessing common substituents ( H, CH3, Cl, Br, F, CF3, SCH3) in positions 8 - 10 and pharmacophoric aminoalkyl substituents in position 6, were obtained from diquinodithiin and 2, 2 ' - dichloro - 3, 3 ' - diquinolinyl disulfide in several - step syntheses.	azaphenothiazines,14,31,Chemical/Drug	H,122,123,Chemical/Drug	CH3,125,128,Chemical/Drug	Cl,130,132,Chemical/Drug	Br,134,136,Chemical/Drug	F,138,139,Chemical/Drug	CF3,141,144,Chemical/Drug	SCH3,146,150,Chemical/Drug	aminoalkyl,191,201,Chemical/Drug	diquinodithiin,249,263,Chemical/Drug	"[{""token"": ""azaphenothiazines"", ""start_span"": 14, ""end_span"": 31, ""type"": ""Chemical/Drug""}, {""token"": ""H"", ""start_span"": 122, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""CH3"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""Cl"", ""start_span"": 130, ""end_span"": 132, ""type"": ""Chemical/Drug""}, {""token"": ""Br"", ""start_span"": 134, ""end_span"": 136, ""type"": ""Chemical/Drug""}, {""token"": ""F"", ""start_span"": 138, ""end_span"": 139, ""type"": ""Chemical/Drug""}, {""token"": ""CF3"", ""start_span"": 141, ""end_span"": 144, ""type"": ""Chemical/Drug""}, {""token"": ""SCH3"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Chemical/Drug""}, {""token"": ""aminoalkyl"", ""start_span"": 191, ""end_span"": 201, ""type"": ""Chemical/Drug""}, {""token"": ""diquinodithiin"", ""start_span"": 249, ""end_span"": 263, ""type"": ""Chemical/Drug""}]"	test
