Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
Poly ( ADP - ribose) polymerases ( PARPs) or diphtheria toxin like ADP - ribosyl transferases ( ARTDs) are enzymes that catalyze the covalent modification of proteins by attachment of ADP - ribose units to the target amino acid residues or to the growing chain of ADP - ribose.	ADP,7,10,Chemical/Drug	ribosyl,73,80,Chemical/Drug	ADP,184,187,Chemical/Drug	ribose,190,196,Chemical/Drug	amino acid,217,227,Chemical/Drug	ADP,264,267,Chemical/Drug	ribose,270,276,Chemical/Drug	"[{""token"": ""ADP"", ""start_span"": 7, ""end_span"": 10, ""type"": ""Chemical/Drug""}, {""token"": ""ribosyl"", ""start_span"": 73, ""end_span"": 80, ""type"": ""Chemical/Drug""}, {""token"": ""ADP"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""ribose"", ""start_span"": 190, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""amino acid"", ""start_span"": 217, ""end_span"": 227, ""type"": ""Chemical/Drug""}, {""token"": ""ADP"", ""start_span"": 264, ""end_span"": 267, ""type"": ""Chemical/Drug""}, {""token"": ""ribose"", ""start_span"": 270, ""end_span"": 276, ""type"": ""Chemical/Drug""}]"	train
Levomilnacipran ( LVM; F2695) is the more active enantiomer of the serotonin / norepinephrine ( 5 - HT / NE) reuptake inhibitor ( SNRI) milnacipran and is currently under development for the treatment of major depressive disorder.	Levomilnacipran,0,15,Chemical/Drug	LVM,18,21,Chemical/Drug	F2695,23,28,Chemical/Drug	serotonin,67,76,Chemical/Drug	norepinephrine,79,93,Chemical/Drug	5 - HT,96,102,Chemical/Drug	milnacipran,136,147,Chemical/Drug	"[{""token"": ""Levomilnacipran"", ""start_span"": 0, ""end_span"": 15, ""type"": ""Chemical/Drug""}, {""token"": ""LVM"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Chemical/Drug""}, {""token"": ""F2695"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Chemical/Drug""}, {""token"": ""serotonin"", ""start_span"": 67, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""norepinephrine"", ""start_span"": 79, ""end_span"": 93, ""type"": ""Chemical/Drug""}, {""token"": ""5 - HT"", ""start_span"": 96, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""milnacipran"", ""start_span"": 136, ""end_span"": 147, ""type"": ""Chemical/Drug""}]"	train
The domain sizes calculated for DOPC / DPPC ( 50 / 50), DOPC / DPPC ( 25 / 75), DOPC / Ch ( 70 / 30), and DOPC / DPPC / Ch ( 40 / 40 / 20) were 13. 9, 36. 2, 13. 2, and 35. 5 A, respectively.	DOPC,32,36,Chemical/Drug	DPPC,39,43,Chemical/Drug	DOPC,56,60,Chemical/Drug	DPPC,63,67,Chemical/Drug	DOPC,80,84,Chemical/Drug	DOPC,106,110,Chemical/Drug	DPPC,113,117,Chemical/Drug	"[{""token"": ""DOPC"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""DPPC"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""DOPC"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Chemical/Drug""}, {""token"": ""DPPC"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""DOPC"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Chemical/Drug""}, {""token"": ""DOPC"", ""start_span"": 106, ""end_span"": 110, ""type"": ""Chemical/Drug""}, {""token"": ""DPPC"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Chemical/Drug""}]"	train
The effect of a milk formula consisting of antioxidant of bamboo leaves ( AOB), vitamin C ( Vc), calcium lactate ( CaLac), ferrous sulfate ( FeSO4) and zinc sulfate ( ZnSO4) on the reduction of lead and lead - induced oxidative damage in lead - exposed mice was studied.	vitamin C,80,89,Chemical/Drug	calcium lactate,97,112,Chemical/Drug	CaLac,115,120,Chemical/Drug	ferrous sulfate,123,138,Chemical/Drug	FeSO4,141,146,Chemical/Drug	zinc sulfate,152,164,Chemical/Drug	ZnSO4,167,172,Chemical/Drug	"[{""token"": ""vitamin C"", ""start_span"": 80, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""calcium lactate"", ""start_span"": 97, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""CaLac"", ""start_span"": 115, ""end_span"": 120, ""type"": ""Chemical/Drug""}, {""token"": ""ferrous sulfate"", ""start_span"": 123, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""FeSO4"", ""start_span"": 141, ""end_span"": 146, ""type"": ""Chemical/Drug""}, {""token"": ""zinc sulfate"", ""start_span"": 152, ""end_span"": 164, ""type"": ""Chemical/Drug""}, {""token"": ""ZnSO4"", ""start_span"": 167, ""end_span"": 172, ""type"": ""Chemical/Drug""}]"	train
In order to extend the antibacterial time of quaternary phosphonium salt in bacteria, palygorskite ( PGS) is used as the carrier of dodecyl triphenyl phosphonium bromide ( DTP), and a DTP - PGS hybrid is prepared.	quaternary phosphonium salt,45,72,Chemical/Drug	palygorskite,86,98,Chemical/Drug	PGS,101,104,Chemical/Drug	dodecyl triphenyl phosphonium bromide,132,169,Chemical/Drug	DTP,172,175,Chemical/Drug	DTP,184,187,Chemical/Drug	PGS,190,193,Chemical/Drug	"[{""token"": ""quaternary phosphonium salt"", ""start_span"": 45, ""end_span"": 72, ""type"": ""Chemical/Drug""}, {""token"": ""palygorskite"", ""start_span"": 86, ""end_span"": 98, ""type"": ""Chemical/Drug""}, {""token"": ""PGS"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""dodecyl triphenyl phosphonium bromide"", ""start_span"": 132, ""end_span"": 169, ""type"": ""Chemical/Drug""}, {""token"": ""DTP"", ""start_span"": 172, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""DTP"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""PGS"", ""start_span"": 190, ""end_span"": 193, ""type"": ""Chemical/Drug""}]"	train
Reversed - phase high performance liquid chromatography ( RP - HPLC), followed by post - column addition of lithium salts and electrospray ionisation triple - stage mass spectrometry ( ESI - MS ( 3)) of lithiated TAG adducts, is shown to provide a useful method for the positional analysis of triacylglycerols ( TAGs) in fish oils containing eicosapentaenoic ( EPA, 20: 5) and docosahexaenoic acids ( DHA, 22: 6).	lithiated TAG,203,216,Chemical/Drug	triacylglycerols,293,309,Chemical/Drug	TAGs,312,316,Chemical/Drug	eicosapentaenoic,342,358,Chemical/Drug	EPA,361,364,Chemical/Drug	docosahexaenoic acids,377,398,Chemical/Drug	DHA,401,404,Chemical/Drug	"[{""token"": ""lithiated TAG"", ""start_span"": 203, ""end_span"": 216, ""type"": ""Chemical/Drug""}, {""token"": ""triacylglycerols"", ""start_span"": 293, ""end_span"": 309, ""type"": ""Chemical/Drug""}, {""token"": ""TAGs"", ""start_span"": 312, ""end_span"": 316, ""type"": ""Chemical/Drug""}, {""token"": ""eicosapentaenoic"", ""start_span"": 342, ""end_span"": 358, ""type"": ""Chemical/Drug""}, {""token"": ""EPA"", ""start_span"": 361, ""end_span"": 364, ""type"": ""Chemical/Drug""}, {""token"": ""docosahexaenoic acids"", ""start_span"": 377, ""end_span"": 398, ""type"": ""Chemical/Drug""}, {""token"": ""DHA"", ""start_span"": 401, ""end_span"": 404, ""type"": ""Chemical/Drug""}]"	train
We show that Heminecrolysin highly hydrolyzes lysophosphatidylchol ( LPC) into lysophosphatidic acid ( LPA) and choline, with a Vmax = 1481 + / - 51 mu mol / min / mg and a Km = 97 + / - 16. 78 mu M, at a much lesser extend sphingomyelin but not phosphatidylcholine substrates.	lysophosphatidylchol,46,66,Chemical/Drug	LPC,69,72,Chemical/Drug	lysophosphatidic acid,79,100,Chemical/Drug	LPA,103,106,Chemical/Drug	choline,112,119,Chemical/Drug	sphingomyelin,224,237,Chemical/Drug	phosphatidylcholine,246,265,Chemical/Drug	"[{""token"": ""lysophosphatidylchol"", ""start_span"": 46, ""end_span"": 66, ""type"": ""Chemical/Drug""}, {""token"": ""LPC"", ""start_span"": 69, ""end_span"": 72, ""type"": ""Chemical/Drug""}, {""token"": ""lysophosphatidic acid"", ""start_span"": 79, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""LPA"", ""start_span"": 103, ""end_span"": 106, ""type"": ""Chemical/Drug""}, {""token"": ""choline"", ""start_span"": 112, ""end_span"": 119, ""type"": ""Chemical/Drug""}, {""token"": ""sphingomyelin"", ""start_span"": 224, ""end_span"": 237, ""type"": ""Chemical/Drug""}, {""token"": ""phosphatidylcholine"", ""start_span"": 246, ""end_span"": 265, ""type"": ""Chemical/Drug""}]"	train
We now show that the early addition of NaCl in the polyol synthesis of Ag NWs from AgNO3 in ethylene glycol results in the rapid formation of AgCl nanocubes, which induce the heterogeneous nucleation of metallic Ag upon their surfaces.	NaCl,39,43,Chemical/Drug	polyol,51,57,Chemical/Drug	Ag,71,73,Chemical/Drug	AgNO3,83,88,Chemical/Drug	ethylene glycol,92,107,Chemical/Drug	AgCl,142,146,Chemical/Drug	Ag,212,214,Chemical/Drug	"[{""token"": ""NaCl"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""polyol"", ""start_span"": 51, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""Ag"", ""start_span"": 71, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""AgNO3"", ""start_span"": 83, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""ethylene glycol"", ""start_span"": 92, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""AgCl"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Chemical/Drug""}, {""token"": ""Ag"", ""start_span"": 212, ""end_span"": 214, ""type"": ""Chemical/Drug""}]"	train
IRMPD spectra of the [ M, C, 2H] + species are measured in the 300 - 3500 cm - 1 spectral range by monitoring the loss of H ( 2H in the case of [ Ir, C, 2H] +).	C,26,27,Chemical/Drug	2H,29,31,Chemical/Drug	H,122,123,Chemical/Drug	2H,126,128,Chemical/Drug	Ir,146,148,Chemical/Drug	C,150,151,Chemical/Drug	2H,153,155,Chemical/Drug	"[{""token"": ""C"", ""start_span"": 26, ""end_span"": 27, ""type"": ""Chemical/Drug""}, {""token"": ""2H"", ""start_span"": 29, ""end_span"": 31, ""type"": ""Chemical/Drug""}, {""token"": ""H"", ""start_span"": 122, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""2H"", ""start_span"": 126, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""Ir"", ""start_span"": 146, ""end_span"": 148, ""type"": ""Chemical/Drug""}, {""token"": ""C"", ""start_span"": 150, ""end_span"": 151, ""type"": ""Chemical/Drug""}, {""token"": ""2H"", ""start_span"": 153, ""end_span"": 155, ""type"": ""Chemical/Drug""}]"	train
For each system, the experimental spectrum closely resembles the calculated spectrum of the lowest energy structure calculated using DFT: for Pt, a classic C2v carbene structure; for Ta and W, carbene structures that are distorted by agostic interactions; and a carbyne structure for the Ir complex.	Pt,142,144,Chemical/Drug	carbene,160,167,Chemical/Drug	Ta,183,185,Chemical/Drug	W,190,191,Chemical/Drug	carbene,193,200,Chemical/Drug	carbyne,262,269,Chemical/Drug	Ir,288,290,Chemical/Drug	"[{""token"": ""Pt"", ""start_span"": 142, ""end_span"": 144, ""type"": ""Chemical/Drug""}, {""token"": ""carbene"", ""start_span"": 160, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""Ta"", ""start_span"": 183, ""end_span"": 185, ""type"": ""Chemical/Drug""}, {""token"": ""W"", ""start_span"": 190, ""end_span"": 191, ""type"": ""Chemical/Drug""}, {""token"": ""carbene"", ""start_span"": 193, ""end_span"": 200, ""type"": ""Chemical/Drug""}, {""token"": ""carbyne"", ""start_span"": 262, ""end_span"": 269, ""type"": ""Chemical/Drug""}, {""token"": ""Ir"", ""start_span"": 288, ""end_span"": 290, ""type"": ""Chemical/Drug""}]"	train
Subsequent addition of hydride donors, for 30 min, followed by acid hydrolysis of the mixture allowed detection and quantification of 6 - ( 2 - { 2 - [ ( 9H - purin - 6 - yl) amino] ethoxy} ethoxy) - 9H - purin - 2 - amine, the reduced cross - link formed from deposition, via the diazonium ion, of a 3 - oxapentanal fragment on O ( 6) - Gua, and condensation with N ( 6) - Ade, presumably in the vicinity.	hydride,23,30,Chemical/Drug	diazonium,281,290,Chemical/Drug	3 - oxapentanal,301,316,Chemical/Drug	O,329,330,Chemical/Drug	Gua,338,341,Chemical/Drug	N,365,366,Chemical/Drug	Ade,374,377,Chemical/Drug	"[{""token"": ""hydride"", ""start_span"": 23, ""end_span"": 30, ""type"": ""Chemical/Drug""}, {""token"": ""diazonium"", ""start_span"": 281, ""end_span"": 290, ""type"": ""Chemical/Drug""}, {""token"": ""3 - oxapentanal"", ""start_span"": 301, ""end_span"": 316, ""type"": ""Chemical/Drug""}, {""token"": ""O"", ""start_span"": 329, ""end_span"": 330, ""type"": ""Chemical/Drug""}, {""token"": ""Gua"", ""start_span"": 338, ""end_span"": 341, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 365, ""end_span"": 366, ""type"": ""Chemical/Drug""}, {""token"": ""Ade"", ""start_span"": 374, ""end_span"": 377, ""type"": ""Chemical/Drug""}]"	train
Among the solvents used, including dichloromethane, chloroform, tetrahydrofuran, and carbon disulfide ( CS2), CS2 was the best to induce fibril formation because its solubility parameter is closest to those of the P3AT derivatives.	dichloromethane,35,50,Chemical/Drug	chloroform,52,62,Chemical/Drug	tetrahydrofuran,64,79,Chemical/Drug	carbon disulfide,85,101,Chemical/Drug	CS2,104,107,Chemical/Drug	CS2,110,113,Chemical/Drug	P3AT,214,218,Chemical/Drug	"[{""token"": ""dichloromethane"", ""start_span"": 35, ""end_span"": 50, ""type"": ""Chemical/Drug""}, {""token"": ""chloroform"", ""start_span"": 52, ""end_span"": 62, ""type"": ""Chemical/Drug""}, {""token"": ""tetrahydrofuran"", ""start_span"": 64, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""carbon disulfide"", ""start_span"": 85, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""CS2"", ""start_span"": 104, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""CS2"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""P3AT"", ""start_span"": 214, ""end_span"": 218, ""type"": ""Chemical/Drug""}]"	train
Melatonin decreased estradiol ( E2) and increased progesterone ( P4) and 6 - sulfatoxymelatonin ( 6 - STM), while an ethanol - melatonin combination reduced both P4 and E2.	Melatonin,0,9,Chemical/Drug	estradiol,20,29,Chemical/Drug	progesterone,50,62,Chemical/Drug	6 - sulfatoxymelatonin,73,95,Chemical/Drug	6 - STM,98,105,Chemical/Drug	ethanol,117,124,Chemical/Drug	melatonin,127,136,Chemical/Drug	"[{""token"": ""Melatonin"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical/Drug""}, {""token"": ""estradiol"", ""start_span"": 20, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""progesterone"", ""start_span"": 50, ""end_span"": 62, ""type"": ""Chemical/Drug""}, {""token"": ""6 - sulfatoxymelatonin"", ""start_span"": 73, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""6 - STM"", ""start_span"": 98, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""ethanol"", ""start_span"": 117, ""end_span"": 124, ""type"": ""Chemical/Drug""}, {""token"": ""melatonin"", ""start_span"": 127, ""end_span"": 136, ""type"": ""Chemical/Drug""}]"	train
The aqueous media included phosphate buffered saline ( PBS) and PBS containing 10% methanol, 10% ethanol, 10% hydroxypropyl beta - cyclodextrin ( HP - beta CD), 1% sodium citrate and 1% Tween 80.	phosphate,27,36,Chemical/Drug	methanol,83,91,Chemical/Drug	ethanol,97,104,Chemical/Drug	hydroxypropyl beta - cyclodextrin,110,143,Chemical/Drug	HP - beta CD,146,158,Chemical/Drug	sodium citrate,164,178,Chemical/Drug	Tween 80,186,194,Chemical/Drug	"[{""token"": ""phosphate"", ""start_span"": 27, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""methanol"", ""start_span"": 83, ""end_span"": 91, ""type"": ""Chemical/Drug""}, {""token"": ""ethanol"", ""start_span"": 97, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""hydroxypropyl beta - cyclodextrin"", ""start_span"": 110, ""end_span"": 143, ""type"": ""Chemical/Drug""}, {""token"": ""HP - beta CD"", ""start_span"": 146, ""end_span"": 158, ""type"": ""Chemical/Drug""}, {""token"": ""sodium citrate"", ""start_span"": 164, ""end_span"": 178, ""type"": ""Chemical/Drug""}, {""token"": ""Tween 80"", ""start_span"": 186, ""end_span"": 194, ""type"": ""Chemical/Drug""}]"	train
At the end of the experimental period, levels of Al, iron ( Fe), copper ( Cu), and zinc ( Zn) in serum, liver, and kidney tissues were measured using inductively coupled plasma optical emission spectrometry.	Al,49,51,Chemical/Drug	iron,53,57,Chemical/Drug	Fe,60,62,Chemical/Drug	copper,65,71,Chemical/Drug	Cu,74,76,Chemical/Drug	zinc,83,87,Chemical/Drug	Zn,90,92,Chemical/Drug	"[{""token"": ""Al"", ""start_span"": 49, ""end_span"": 51, ""type"": ""Chemical/Drug""}, {""token"": ""iron"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""Fe"", ""start_span"": 60, ""end_span"": 62, ""type"": ""Chemical/Drug""}, {""token"": ""copper"", ""start_span"": 65, ""end_span"": 71, ""type"": ""Chemical/Drug""}, {""token"": ""Cu"", ""start_span"": 74, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""zinc"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Chemical/Drug""}, {""token"": ""Zn"", ""start_span"": 90, ""end_span"": 92, ""type"": ""Chemical/Drug""}]"	train
Blood samples were exposed to three organophosphorus ( dichlorvos, chlorpyrifos and diazinon) and two carbamate ( carbaryl and carbofuran) pesticides.	organophosphorus,36,52,Chemical/Drug	dichlorvos,55,65,Chemical/Drug	chlorpyrifos,67,79,Chemical/Drug	diazinon,84,92,Chemical/Drug	carbamate,102,111,Chemical/Drug	carbaryl,114,122,Chemical/Drug	carbofuran,127,137,Chemical/Drug	"[{""token"": ""organophosphorus"", ""start_span"": 36, ""end_span"": 52, ""type"": ""Chemical/Drug""}, {""token"": ""dichlorvos"", ""start_span"": 55, ""end_span"": 65, ""type"": ""Chemical/Drug""}, {""token"": ""chlorpyrifos"", ""start_span"": 67, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""diazinon"", ""start_span"": 84, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""carbamate"", ""start_span"": 102, ""end_span"": 111, ""type"": ""Chemical/Drug""}, {""token"": ""carbaryl"", ""start_span"": 114, ""end_span"": 122, ""type"": ""Chemical/Drug""}, {""token"": ""carbofuran"", ""start_span"": 127, ""end_span"": 137, ""type"": ""Chemical/Drug""}]"	train
We report vibrational and electronic spectra of the hydroxyl - methyl - peroxy radical ( HOCH2OO, or HMP), the primary product of the reaction of the hydroperoxy radical, HO2, and formaldehyde, HCHO.	hydroxyl - methyl - peroxy,52,78,Chemical/Drug	HOCH2OO,89,96,Chemical/Drug	HMP,101,104,Chemical/Drug	hydroperoxy,150,161,Chemical/Drug	HO2,171,174,Chemical/Drug	formaldehyde,180,192,Chemical/Drug	HCHO,194,198,Chemical/Drug	"[{""token"": ""hydroxyl - methyl - peroxy"", ""start_span"": 52, ""end_span"": 78, ""type"": ""Chemical/Drug""}, {""token"": ""HOCH2OO"", ""start_span"": 89, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""HMP"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""hydroperoxy"", ""start_span"": 150, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""HO2"", ""start_span"": 171, ""end_span"": 174, ""type"": ""Chemical/Drug""}, {""token"": ""formaldehyde"", ""start_span"": 180, ""end_span"": 192, ""type"": ""Chemical/Drug""}, {""token"": ""HCHO"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Chemical/Drug""}]"	train
Activities of the antioxidant enzymes of erythrocytes such as superoxide dismutase, catalase, glutathione S - transferase and glutathione peroxidase increased significantly in a dose - dependent manner with significant elevation in hydrogen peroxide and malondialdehyde levels, whereas glutathione level was not significantly decreased in BLCO - treated animals.	superoxide,62,72,Chemical/Drug	glutathione,94,105,Chemical/Drug	S,106,107,Chemical/Drug	glutathione,126,137,Chemical/Drug	hydrogen peroxide,232,249,Chemical/Drug	malondialdehyde,254,269,Chemical/Drug	glutathione,286,297,Chemical/Drug	"[{""token"": ""superoxide"", ""start_span"": 62, ""end_span"": 72, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 94, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""S"", ""start_span"": 106, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 126, ""end_span"": 137, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen peroxide"", ""start_span"": 232, ""end_span"": 249, ""type"": ""Chemical/Drug""}, {""token"": ""malondialdehyde"", ""start_span"": 254, ""end_span"": 269, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 286, ""end_span"": 297, ""type"": ""Chemical/Drug""}]"	valid
The treatment with arsenic exhibited a significant increase in some serum hepatic and renal biochemical parameters ( alanine aminotransferase, aspartate aminotransferase, alkaline phosphatase, total protein, albumin, bilirubin, cholesterol, urea and creatinine).	arsenic,19,26,Chemical/Drug	alanine,117,124,Chemical/Drug	aspartate,143,152,Chemical/Drug	bilirubin,217,226,Chemical/Drug	cholesterol,228,239,Chemical/Drug	urea,241,245,Chemical/Drug	creatinine,250,260,Chemical/Drug	"[{""token"": ""arsenic"", ""start_span"": 19, ""end_span"": 26, ""type"": ""Chemical/Drug""}, {""token"": ""alanine"", ""start_span"": 117, ""end_span"": 124, ""type"": ""Chemical/Drug""}, {""token"": ""aspartate"", ""start_span"": 143, ""end_span"": 152, ""type"": ""Chemical/Drug""}, {""token"": ""bilirubin"", ""start_span"": 217, ""end_span"": 226, ""type"": ""Chemical/Drug""}, {""token"": ""cholesterol"", ""start_span"": 228, ""end_span"": 239, ""type"": ""Chemical/Drug""}, {""token"": ""urea"", ""start_span"": 241, ""end_span"": 245, ""type"": ""Chemical/Drug""}, {""token"": ""creatinine"", ""start_span"": 250, ""end_span"": 260, ""type"": ""Chemical/Drug""}]"	valid
The structure of tsukubachelin B ( 1) comprises 6 mol of amino acids, including 2 mol of serine and 1 mol each of ornithine, N - alpha - methyl - N - delta - hydroxy - N - delta - formylornithine, N - alpha - methyl - N - delta - hydroxyornithine, and cyclic N - hydroxyornithine.	tsukubachelin B,17,32,Chemical/Drug	amino acids,57,68,Chemical/Drug	serine,89,95,Chemical/Drug	ornithine,114,123,Chemical/Drug	N - alpha - methyl - N - delta - hydroxy - N - delta - formylornithine,125,195,Chemical/Drug	N - alpha - methyl - N - delta - hydroxyornithine,197,246,Chemical/Drug	cyclic N - hydroxyornithine,252,279,Chemical/Drug	"[{""token"": ""tsukubachelin B"", ""start_span"": 17, ""end_span"": 32, ""type"": ""Chemical/Drug""}, {""token"": ""amino acids"", ""start_span"": 57, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""serine"", ""start_span"": 89, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""ornithine"", ""start_span"": 114, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""N - alpha - methyl - N - delta - hydroxy - N - delta - formylornithine"", ""start_span"": 125, ""end_span"": 195, ""type"": ""Chemical/Drug""}, {""token"": ""N - alpha - methyl - N - delta - hydroxyornithine"", ""start_span"": 197, ""end_span"": 246, ""type"": ""Chemical/Drug""}, {""token"": ""cyclic N - hydroxyornithine"", ""start_span"": 252, ""end_span"": 279, ""type"": ""Chemical/Drug""}]"	valid
MeOH and partitioned against n - hexane and chloroform ( CHCl3) to obtain MeOH, n - hexane and CHCl3 extracts.	MeOH,0,4,Chemical/Drug	n - hexane,29,39,Chemical/Drug	chloroform,44,54,Chemical/Drug	CHCl3,57,62,Chemical/Drug	MeOH,74,78,Chemical/Drug	n - hexane,80,90,Chemical/Drug	CHCl3,95,100,Chemical/Drug	"[{""token"": ""MeOH"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Chemical/Drug""}, {""token"": ""n - hexane"", ""start_span"": 29, ""end_span"": 39, ""type"": ""Chemical/Drug""}, {""token"": ""chloroform"", ""start_span"": 44, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""CHCl3"", ""start_span"": 57, ""end_span"": 62, ""type"": ""Chemical/Drug""}, {""token"": ""MeOH"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Chemical/Drug""}, {""token"": ""n - hexane"", ""start_span"": 80, ""end_span"": 90, ""type"": ""Chemical/Drug""}, {""token"": ""CHCl3"", ""start_span"": 95, ""end_span"": 100, ""type"": ""Chemical/Drug""}]"	valid
The ameliorating action of nicotine on PPI deficits in DAT KO mice was blocked by mecamylamine, the alpha 7 nACh receptor antagonist methyllycaconitine or WAY100635, while the alpha 4 beta 2 nACh receptor antagonist dihydro - beta - erythroidinehydrobro ( DH beta E) produced only a non - significant trend toward attenuation of nicotine effects.	nicotine,27,35,Chemical/Drug	mecamylamine,82,94,Chemical/Drug	methyllycaconitine,133,151,Chemical/Drug	WAY100635,155,164,Chemical/Drug	dihydro - beta - erythroidinehydrobro,216,253,Chemical/Drug	DH beta E,256,265,Chemical/Drug	nicotine,329,337,Chemical/Drug	"[{""token"": ""nicotine"", ""start_span"": 27, ""end_span"": 35, ""type"": ""Chemical/Drug""}, {""token"": ""mecamylamine"", ""start_span"": 82, ""end_span"": 94, ""type"": ""Chemical/Drug""}, {""token"": ""methyllycaconitine"", ""start_span"": 133, ""end_span"": 151, ""type"": ""Chemical/Drug""}, {""token"": ""WAY100635"", ""start_span"": 155, ""end_span"": 164, ""type"": ""Chemical/Drug""}, {""token"": ""dihydro - beta - erythroidinehydrobro"", ""start_span"": 216, ""end_span"": 253, ""type"": ""Chemical/Drug""}, {""token"": ""DH beta E"", ""start_span"": 256, ""end_span"": 265, ""type"": ""Chemical/Drug""}, {""token"": ""nicotine"", ""start_span"": 329, ""end_span"": 337, ""type"": ""Chemical/Drug""}]"	valid
