Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
In particular, we showed that Paeoniflorin significantly reduced the formation of intracellular reactive oxygen species ( ROS), the level of malondialdehyde ( MDA) and lactate dehydrogenase ( LDH) leakage, and enhanced production of the endogenous antioxidants, glutathione ( GSH) and superoxide dismutase ( SOD) in EA. hy926 cells.	Paeoniflorin,30,42,Chemical/Drug	oxygen,105,111,Chemical/Drug	malondialdehyde,141,156,Chemical/Drug	MDA,159,162,Chemical/Drug	lactate,168,175,Chemical/Drug	glutathione,262,273,Chemical/Drug	GSH,276,279,Chemical/Drug	superoxide,285,295,Chemical/Drug	"[{""token"": ""Paeoniflorin"", ""start_span"": 30, ""end_span"": 42, ""type"": ""Chemical/Drug""}, {""token"": ""oxygen"", ""start_span"": 105, ""end_span"": 111, ""type"": ""Chemical/Drug""}, {""token"": ""malondialdehyde"", ""start_span"": 141, ""end_span"": 156, ""type"": ""Chemical/Drug""}, {""token"": ""MDA"", ""start_span"": 159, ""end_span"": 162, ""type"": ""Chemical/Drug""}, {""token"": ""lactate"", ""start_span"": 168, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 262, ""end_span"": 273, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 276, ""end_span"": 279, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 285, ""end_span"": 295, ""type"": ""Chemical/Drug""}]"	test
The content of elements ( Cd, Cr, Cu, Fe, Mn, Ni, Pb and Zn) in edible oils ( sunflower, hazelnut, canola, corn and olive oils) from Turkey was determined using inductively coupled plasma optical emission spectrometry ( ICP - OES) after ultrasonic extraction, wet digestion, and extraction induced by emulsion breaking procedures ( EIEB).	Cd,26,28,Chemical/Drug	Cr,30,32,Chemical/Drug	Cu,34,36,Chemical/Drug	Fe,38,40,Chemical/Drug	Mn,42,44,Chemical/Drug	Ni,46,48,Chemical/Drug	Pb,50,52,Chemical/Drug	Zn,57,59,Chemical/Drug	"[{""token"": ""Cd"", ""start_span"": 26, ""end_span"": 28, ""type"": ""Chemical/Drug""}, {""token"": ""Cr"", ""start_span"": 30, ""end_span"": 32, ""type"": ""Chemical/Drug""}, {""token"": ""Cu"", ""start_span"": 34, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""Fe"", ""start_span"": 38, ""end_span"": 40, ""type"": ""Chemical/Drug""}, {""token"": ""Mn"", ""start_span"": 42, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""Ni"", ""start_span"": 46, ""end_span"": 48, ""type"": ""Chemical/Drug""}, {""token"": ""Pb"", ""start_span"": 50, ""end_span"": 52, ""type"": ""Chemical/Drug""}, {""token"": ""Zn"", ""start_span"": 57, ""end_span"": 59, ""type"": ""Chemical/Drug""}]"	test
Polychlorinated dibenzo - p - dioxins and dibenzofurans ( PCDD / Fs), dioxin - like polychlorinated biphenyls ( DL - PCBs), polybrominated diphenyl ethers ( PBDEs), and hexachlorobenzene ( HCB) concentrations were determined in abdominal fat samples from 30 cattle.	Polychlorinated dibenzo - p - dioxins and dibenzofurans,0,55,Chemical/Drug	PCDD / Fs,58,67,Chemical/Drug	dioxin - like polychlorinated biphenyls,70,109,Chemical/Drug	DL - PCBs,112,121,Chemical/Drug	polybrominated diphenyl ethers,124,154,Chemical/Drug	PBDEs,157,162,Chemical/Drug	hexachlorobenzene,169,186,Chemical/Drug	HCB,189,192,Chemical/Drug	"[{""token"": ""Polychlorinated dibenzo - p - dioxins and dibenzofurans"", ""start_span"": 0, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""PCDD / Fs"", ""start_span"": 58, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""dioxin - like polychlorinated biphenyls"", ""start_span"": 70, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""DL - PCBs"", ""start_span"": 112, ""end_span"": 121, ""type"": ""Chemical/Drug""}, {""token"": ""polybrominated diphenyl ethers"", ""start_span"": 124, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""PBDEs"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Chemical/Drug""}, {""token"": ""hexachlorobenzene"", ""start_span"": 169, ""end_span"": 186, ""type"": ""Chemical/Drug""}, {""token"": ""HCB"", ""start_span"": 189, ""end_span"": 192, ""type"": ""Chemical/Drug""}]"	test
To clarify the regulatory molecular mechanisms behind cell cycle aberrations related to the early stages of hepatocarcinogenesis, we performed gene expression analysis using microarrays and real - time reverse transcription polymerase chain reaction followed by immunohistochemical analysis in the livers of rats treated with the cytomegaly inducing hepatocarcinogens thioacetamide ( TAA), fenbendazole, and methyleugenol, the cytomegaly non - inducing hepatocarcinogen piperonyl butoxide ( PBO), or the non - carcinogenic hepatotoxicants acetaminophen and alpha - naphthyl isothiocyanate, for 28 days.	thioacetamide,368,381,Chemical/Drug	TAA,384,387,Chemical/Drug	fenbendazole,390,402,Chemical/Drug	methyleugenol,408,421,Chemical/Drug	piperonyl butoxide,470,488,Chemical/Drug	PBO,491,494,Chemical/Drug	acetaminophen,539,552,Chemical/Drug	alpha - naphthyl isothiocyanate,557,588,Chemical/Drug	"[{""token"": ""thioacetamide"", ""start_span"": 368, ""end_span"": 381, ""type"": ""Chemical/Drug""}, {""token"": ""TAA"", ""start_span"": 384, ""end_span"": 387, ""type"": ""Chemical/Drug""}, {""token"": ""fenbendazole"", ""start_span"": 390, ""end_span"": 402, ""type"": ""Chemical/Drug""}, {""token"": ""methyleugenol"", ""start_span"": 408, ""end_span"": 421, ""type"": ""Chemical/Drug""}, {""token"": ""piperonyl butoxide"", ""start_span"": 470, ""end_span"": 488, ""type"": ""Chemical/Drug""}, {""token"": ""PBO"", ""start_span"": 491, ""end_span"": 494, ""type"": ""Chemical/Drug""}, {""token"": ""acetaminophen"", ""start_span"": 539, ""end_span"": 552, ""type"": ""Chemical/Drug""}, {""token"": ""alpha - naphthyl isothiocyanate"", ""start_span"": 557, ""end_span"": 588, ""type"": ""Chemical/Drug""}]"	test
Uncharged ( polyethylene glycol; PEG), positively charged ( amino - terminated: NH2) and negatively charged ( carboxyl - modified; COOH) cadmium selenide / zinc sulfide quantum dots were used to monitor ingestion, uptake and depuration of nanometals in Daphnia magna and Ceriodaphnia dubia over 24h of exposure.	polyethylene glycol,12,31,Chemical/Drug	PEG,33,36,Chemical/Drug	amino,60,65,Chemical/Drug	NH2,80,83,Chemical/Drug	carboxyl,110,118,Chemical/Drug	COOH,131,135,Chemical/Drug	cadmium selenide,137,153,Chemical/Drug	zinc sulfide,156,168,Chemical/Drug	"[{""token"": ""polyethylene glycol"", ""start_span"": 12, ""end_span"": 31, ""type"": ""Chemical/Drug""}, {""token"": ""PEG"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""amino"", ""start_span"": 60, ""end_span"": 65, ""type"": ""Chemical/Drug""}, {""token"": ""NH2"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""carboxyl"", ""start_span"": 110, ""end_span"": 118, ""type"": ""Chemical/Drug""}, {""token"": ""COOH"", ""start_span"": 131, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""cadmium selenide"", ""start_span"": 137, ""end_span"": 153, ""type"": ""Chemical/Drug""}, {""token"": ""zinc sulfide"", ""start_span"": 156, ""end_span"": 168, ""type"": ""Chemical/Drug""}]"	test
A binary mixture of Ropion ( R) and normal saline ( NS), and a ternary admixture of Ropion ( R), NS, and Gaster ( R) injection ( famotidine: Gaster ( R)) or Primperan ( R) injection ( metoclopramide hydrochloride: Primperan ( R)) were prepared and the change in emulsion particle state was analyzed using FPIA under in situ condition.	Ropion,20,26,Chemical/Drug	Ropion,84,90,Chemical/Drug	Gaster,105,111,Chemical/Drug	famotidine,129,139,Chemical/Drug	Gaster,141,147,Chemical/Drug	Primperan,157,166,Chemical/Drug	metoclopramide hydrochloride,184,212,Chemical/Drug	Primperan,214,223,Chemical/Drug	"[{""token"": ""Ropion"", ""start_span"": 20, ""end_span"": 26, ""type"": ""Chemical/Drug""}, {""token"": ""Ropion"", ""start_span"": 84, ""end_span"": 90, ""type"": ""Chemical/Drug""}, {""token"": ""Gaster"", ""start_span"": 105, ""end_span"": 111, ""type"": ""Chemical/Drug""}, {""token"": ""famotidine"", ""start_span"": 129, ""end_span"": 139, ""type"": ""Chemical/Drug""}, {""token"": ""Gaster"", ""start_span"": 141, ""end_span"": 147, ""type"": ""Chemical/Drug""}, {""token"": ""Primperan"", ""start_span"": 157, ""end_span"": 166, ""type"": ""Chemical/Drug""}, {""token"": ""metoclopramide hydrochloride"", ""start_span"": 184, ""end_span"": 212, ""type"": ""Chemical/Drug""}, {""token"": ""Primperan"", ""start_span"": 214, ""end_span"": 223, ""type"": ""Chemical/Drug""}]"	test
When 2M4MP was incubated with HRP / H2O2 in a mixture PBS ( pH 7. 4, 0. 1M) / acetonitrile 2: 1, two main products were formed deriving from the formation of a quinone methide 2M4MQ subsequently trapped by either H2O2 or H2O to form a benzylic hydroperoxide or alcohol, respectively.	2M4MP,5,10,Chemical/Drug	H2O2,36,40,Chemical/Drug	acetonitrile,78,90,Chemical/Drug	2M4MQ,176,181,Chemical/Drug	H2O2,213,217,Chemical/Drug	H2O,221,224,Chemical/Drug	benzylic hydroperoxide,235,257,Chemical/Drug	alcohol,261,268,Chemical/Drug	"[{""token"": ""2M4MP"", ""start_span"": 5, ""end_span"": 10, ""type"": ""Chemical/Drug""}, {""token"": ""H2O2"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Chemical/Drug""}, {""token"": ""acetonitrile"", ""start_span"": 78, ""end_span"": 90, ""type"": ""Chemical/Drug""}, {""token"": ""2M4MQ"", ""start_span"": 176, ""end_span"": 181, ""type"": ""Chemical/Drug""}, {""token"": ""H2O2"", ""start_span"": 213, ""end_span"": 217, ""type"": ""Chemical/Drug""}, {""token"": ""H2O"", ""start_span"": 221, ""end_span"": 224, ""type"": ""Chemical/Drug""}, {""token"": ""benzylic hydroperoxide"", ""start_span"": 235, ""end_span"": 257, ""type"": ""Chemical/Drug""}, {""token"": ""alcohol"", ""start_span"": 261, ""end_span"": 268, ""type"": ""Chemical/Drug""}]"	test
The synthesis involves three major steps: 1) preparation of Au - Ag alloyed nanocages using a galvanic replacement reaction between Ag nanocubes and HAuCl4; 2) deposition of thin layers of pure Au onto the surfaces of the nanocages by reducing HAuCl4 with ascorbic acid, and; 3) formation of Au cubic nanoframes through a dealloying process with HAuCl4.	Au - Ag,60,67,Chemical/Drug	Ag,132,134,Chemical/Drug	HAuCl4,149,155,Chemical/Drug	Au,194,196,Chemical/Drug	HAuCl4,244,250,Chemical/Drug	ascorbic acid,256,269,Chemical/Drug	Au,292,294,Chemical/Drug	HAuCl4,346,352,Chemical/Drug	"[{""token"": ""Au - Ag"", ""start_span"": 60, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""Ag"", ""start_span"": 132, ""end_span"": 134, ""type"": ""Chemical/Drug""}, {""token"": ""HAuCl4"", ""start_span"": 149, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""Au"", ""start_span"": 194, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""HAuCl4"", ""start_span"": 244, ""end_span"": 250, ""type"": ""Chemical/Drug""}, {""token"": ""ascorbic acid"", ""start_span"": 256, ""end_span"": 269, ""type"": ""Chemical/Drug""}, {""token"": ""Au"", ""start_span"": 292, ""end_span"": 294, ""type"": ""Chemical/Drug""}, {""token"": ""HAuCl4"", ""start_span"": 346, ""end_span"": 352, ""type"": ""Chemical/Drug""}]"	test
The aim of this work is the in vitro and ex vivo assessment of the leishmanicidal activity of camptothecin and three analogues used in cancer therapy: topotecan ( Hycantim ( ( R))), gimatecan ( ST1481) and the pro - drug irinotecan ( Camptosar ( ( R))) as well as its active metabolite SN - 38 against Leishmania infantum.	camptothecin,94,106,Chemical/Drug	topotecan,151,160,Chemical/Drug	Hycantim,163,171,Chemical/Drug	gimatecan,182,191,Chemical/Drug	ST1481,194,200,Chemical/Drug	irinotecan,221,231,Chemical/Drug	Camptosar,234,243,Chemical/Drug	SN - 38,286,293,Chemical/Drug	"[{""token"": ""camptothecin"", ""start_span"": 94, ""end_span"": 106, ""type"": ""Chemical/Drug""}, {""token"": ""topotecan"", ""start_span"": 151, ""end_span"": 160, ""type"": ""Chemical/Drug""}, {""token"": ""Hycantim"", ""start_span"": 163, ""end_span"": 171, ""type"": ""Chemical/Drug""}, {""token"": ""gimatecan"", ""start_span"": 182, ""end_span"": 191, ""type"": ""Chemical/Drug""}, {""token"": ""ST1481"", ""start_span"": 194, ""end_span"": 200, ""type"": ""Chemical/Drug""}, {""token"": ""irinotecan"", ""start_span"": 221, ""end_span"": 231, ""type"": ""Chemical/Drug""}, {""token"": ""Camptosar"", ""start_span"": 234, ""end_span"": 243, ""type"": ""Chemical/Drug""}, {""token"": ""SN - 38"", ""start_span"": 286, ""end_span"": 293, ""type"": ""Chemical/Drug""}]"	test
In the resveratrol + As2O3 - treated group, activities of glutathione peroxidase, catalase, and superoxide dismutase, the ratio of reduced glutathione to oxidized glutathione, the total arsenic concentrations, and the percentage of methylated arsenic in urine were significantly increased.	resveratrol,7,18,Chemical/Drug	As2O3,21,26,Chemical/Drug	glutathione,58,69,Chemical/Drug	superoxide,96,106,Chemical/Drug	glutathione,139,150,Chemical/Drug	oxidized glutathione,154,174,Chemical/Drug	arsenic,186,193,Chemical/Drug	methylated arsenic,232,250,Chemical/Drug	"[{""token"": ""resveratrol"", ""start_span"": 7, ""end_span"": 18, ""type"": ""Chemical/Drug""}, {""token"": ""As2O3"", ""start_span"": 21, ""end_span"": 26, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 58, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 96, ""end_span"": 106, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 139, ""end_span"": 150, ""type"": ""Chemical/Drug""}, {""token"": ""oxidized glutathione"", ""start_span"": 154, ""end_span"": 174, ""type"": ""Chemical/Drug""}, {""token"": ""arsenic"", ""start_span"": 186, ""end_span"": 193, ""type"": ""Chemical/Drug""}, {""token"": ""methylated arsenic"", ""start_span"": 232, ""end_span"": 250, ""type"": ""Chemical/Drug""}]"	test
The concentrations of renal malondialdehyde, reactive oxygen species, 8 - hydroxydeoxyguanosin, serum creatinine, blood urea nitrogen, and renal arsenic accumulation were significantly decreased and reduced renal morphologic injury was observed compared with the As2O3 - treated group.	malondialdehyde,28,43,Chemical/Drug	oxygen,54,60,Chemical/Drug	8 - hydroxydeoxyguanosin,70,94,Chemical/Drug	creatinine,102,112,Chemical/Drug	urea,120,124,Chemical/Drug	nitrogen,125,133,Chemical/Drug	arsenic,145,152,Chemical/Drug	As2O3,263,268,Chemical/Drug	"[{""token"": ""malondialdehyde"", ""start_span"": 28, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""oxygen"", ""start_span"": 54, ""end_span"": 60, ""type"": ""Chemical/Drug""}, {""token"": ""8 - hydroxydeoxyguanosin"", ""start_span"": 70, ""end_span"": 94, ""type"": ""Chemical/Drug""}, {""token"": ""creatinine"", ""start_span"": 102, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""urea"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Chemical/Drug""}, {""token"": ""nitrogen"", ""start_span"": 125, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""arsenic"", ""start_span"": 145, ""end_span"": 152, ""type"": ""Chemical/Drug""}, {""token"": ""As2O3"", ""start_span"": 263, ""end_span"": 268, ""type"": ""Chemical/Drug""}]"	test
Adsorption of a series of primary substituted hydrocarbons ( RX; C18H37PO ( OH) 2 ( ODPA), C17H35COOH, C18H37OH, C18H37NH2, and C18H37SH) onto solid gallium substrates with and without UV / ozone treatment was studied using contact angle goniometry, spectroscopic ellipsometry, and cyclic voltammetry ( CV).	hydrocarbons,46,58,Chemical/Drug	ODPA,84,88,Chemical/Drug	C17H35COOH,91,101,Chemical/Drug	C18H37OH,103,111,Chemical/Drug	C18H37NH2,113,122,Chemical/Drug	C18H37SH,128,136,Chemical/Drug	gallium,149,156,Chemical/Drug	ozone,190,195,Chemical/Drug	"[{""token"": ""hydrocarbons"", ""start_span"": 46, ""end_span"": 58, ""type"": ""Chemical/Drug""}, {""token"": ""ODPA"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""C17H35COOH"", ""start_span"": 91, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""C18H37OH"", ""start_span"": 103, ""end_span"": 111, ""type"": ""Chemical/Drug""}, {""token"": ""C18H37NH2"", ""start_span"": 113, ""end_span"": 122, ""type"": ""Chemical/Drug""}, {""token"": ""C18H37SH"", ""start_span"": 128, ""end_span"": 136, ""type"": ""Chemical/Drug""}, {""token"": ""gallium"", ""start_span"": 149, ""end_span"": 156, ""type"": ""Chemical/Drug""}, {""token"": ""ozone"", ""start_span"": 190, ""end_span"": 195, ""type"": ""Chemical/Drug""}]"	test
Both interventions restored the liver function markers ( alanine transaminase: ALT, aspartate transaminase: AST, alkaline phosphatase: ALP, total bilirubin and total protein) and hepatic antioxidants ( superoxide dismutase: SOD, catalase: CAT, reduced glutathione: GSH and glutathione peroxidase: GPx) to the normal levels than elevated levels noticed on paracetamol control at P < 0. 001.	alanine,57,64,Chemical/Drug	aspartate,84,93,Chemical/Drug	bilirubin,146,155,Chemical/Drug	superoxide,202,212,Chemical/Drug	glutathione,252,263,Chemical/Drug	GSH,265,268,Chemical/Drug	glutathione,273,284,Chemical/Drug	paracetamol,355,366,Chemical/Drug	"[{""token"": ""alanine"", ""start_span"": 57, ""end_span"": 64, ""type"": ""Chemical/Drug""}, {""token"": ""aspartate"", ""start_span"": 84, ""end_span"": 93, ""type"": ""Chemical/Drug""}, {""token"": ""bilirubin"", ""start_span"": 146, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 202, ""end_span"": 212, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 252, ""end_span"": 263, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 265, ""end_span"": 268, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 273, ""end_span"": 284, ""type"": ""Chemical/Drug""}, {""token"": ""paracetamol"", ""start_span"": 355, ""end_span"": 366, ""type"": ""Chemical/Drug""}]"	test
Similarly, substantial elevations of blood glucose, distorted lipid profile ( total cholesterol: TC, triglycerides: TGs, high density lipoprotein cholesterol: HDL - C and low density lipoprotein cholesterol: LDL - C) and kidney function signs ( creatinine and urea) have been refurbished to the desirable levels on par with the standard antidiabetic glibenclamide.	glucose,43,50,Chemical/Drug	cholesterol,84,95,Chemical/Drug	triglycerides,101,114,Chemical/Drug	cholesterol,146,157,Chemical/Drug	cholesterol,195,206,Chemical/Drug	creatinine,245,255,Chemical/Drug	urea,260,264,Chemical/Drug	glibenclamide,350,363,Chemical/Drug	"[{""token"": ""glucose"", ""start_span"": 43, ""end_span"": 50, ""type"": ""Chemical/Drug""}, {""token"": ""cholesterol"", ""start_span"": 84, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""triglycerides"", ""start_span"": 101, ""end_span"": 114, ""type"": ""Chemical/Drug""}, {""token"": ""cholesterol"", ""start_span"": 146, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""cholesterol"", ""start_span"": 195, ""end_span"": 206, ""type"": ""Chemical/Drug""}, {""token"": ""creatinine"", ""start_span"": 245, ""end_span"": 255, ""type"": ""Chemical/Drug""}, {""token"": ""urea"", ""start_span"": 260, ""end_span"": 264, ""type"": ""Chemical/Drug""}, {""token"": ""glibenclamide"", ""start_span"": 350, ""end_span"": 363, ""type"": ""Chemical/Drug""}]"	test
In this study, we report the synthesis and application of a FePt / CNTs nanocomposite as a highly sensitive sensor and novel amide ligand ( 9, 10 - dihydro - 9, 10 - ethanoanthracene - 11, 12 - dicarboximido) - 4 - ethylbenzene - 1, 2 - diol as a mediator for the determination of glutathione ( GSH), nicotinamide adenine dinucleotide ( NADH) and tryptophan ( Trp).	FePt,60,64,Chemical/Drug	amide,125,130,Chemical/Drug	glutathione,281,292,Chemical/Drug	GSH,295,298,Chemical/Drug	nicotinamide adenine dinucleotide,301,334,Chemical/Drug	NADH,337,341,Chemical/Drug	tryptophan,347,357,Chemical/Drug	Trp,360,363,Chemical/Drug	"[{""token"": ""FePt"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Chemical/Drug""}, {""token"": ""amide"", ""start_span"": 125, ""end_span"": 130, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 281, ""end_span"": 292, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 295, ""end_span"": 298, ""type"": ""Chemical/Drug""}, {""token"": ""nicotinamide adenine dinucleotide"", ""start_span"": 301, ""end_span"": 334, ""type"": ""Chemical/Drug""}, {""token"": ""NADH"", ""start_span"": 337, ""end_span"": 341, ""type"": ""Chemical/Drug""}, {""token"": ""tryptophan"", ""start_span"": 347, ""end_span"": 357, ""type"": ""Chemical/Drug""}, {""token"": ""Trp"", ""start_span"": 360, ""end_span"": 363, ""type"": ""Chemical/Drug""}]"	test
The expert panel concluded that polybrominated dibenzo - p - dioxins ( PBDDs), dibenzofurans ( PBDFs), and some dioxin - like biphenyls ( dl - PBBs) may contribute significantly in daily human background exposure to the total dioxin toxic equivalencies ( TEQs).	polybrominated dibenzo - p - dioxins,32,68,Chemical/Drug	PBDDs,71,76,Chemical/Drug	dibenzofurans,79,92,Chemical/Drug	PBDFs,95,100,Chemical/Drug	dioxin,112,118,Chemical/Drug	biphenyls,126,135,Chemical/Drug	PBBs,143,147,Chemical/Drug	dioxin,226,232,Chemical/Drug	"[{""token"": ""polybrominated dibenzo - p - dioxins"", ""start_span"": 32, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""PBDDs"", ""start_span"": 71, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""dibenzofurans"", ""start_span"": 79, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""PBDFs"", ""start_span"": 95, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""dioxin"", ""start_span"": 112, ""end_span"": 118, ""type"": ""Chemical/Drug""}, {""token"": ""biphenyls"", ""start_span"": 126, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""PBBs"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Chemical/Drug""}, {""token"": ""dioxin"", ""start_span"": 226, ""end_span"": 232, ""type"": ""Chemical/Drug""}]"	test
While unformulated drug exhibited poor solubility ( 0. 22 mu g / mL in FaSSGF and 4. 31 mu g / mL in FaSSIF - V2 ( PO4)) and dissolved less than 2% in dissolution tests, the solubility of fenofibrate in the presence of the lipid excipients increased dramatically ( e. g., to 65. 44 mu g / mL in the presence of the Myritol 318 / TPGS / Tween 80 SMEDDS) and there was an attendant increase in the dissolution ( over 80% from capsules containing the Myritol 318 / TPGS / Tween 80 SMEDDS and about 20% from the dispersion of fenofibrate in lipid excipients).	fenofibrate,188,199,Chemical/Drug	Myritol 318,315,326,Chemical/Drug	TPGS,329,333,Chemical/Drug	Tween 80,336,344,Chemical/Drug	Myritol 318,448,459,Chemical/Drug	TPGS,462,466,Chemical/Drug	Tween 80,469,477,Chemical/Drug	fenofibrate,522,533,Chemical/Drug	"[{""token"": ""fenofibrate"", ""start_span"": 188, ""end_span"": 199, ""type"": ""Chemical/Drug""}, {""token"": ""Myritol 318"", ""start_span"": 315, ""end_span"": 326, ""type"": ""Chemical/Drug""}, {""token"": ""TPGS"", ""start_span"": 329, ""end_span"": 333, ""type"": ""Chemical/Drug""}, {""token"": ""Tween 80"", ""start_span"": 336, ""end_span"": 344, ""type"": ""Chemical/Drug""}, {""token"": ""Myritol 318"", ""start_span"": 448, ""end_span"": 459, ""type"": ""Chemical/Drug""}, {""token"": ""TPGS"", ""start_span"": 462, ""end_span"": 466, ""type"": ""Chemical/Drug""}, {""token"": ""Tween 80"", ""start_span"": 469, ""end_span"": 477, ""type"": ""Chemical/Drug""}, {""token"": ""fenofibrate"", ""start_span"": 522, ""end_span"": 533, ""type"": ""Chemical/Drug""}]"	test
Various oxidative stress markers, including lipid peroxidation ( LPO), protein oxidation, DNA oxidation, and the ratio of reduced glutathione to oxidised glutathione ( GSH / GSSG), and the activities of NADPH oxidase, superoxide dismutase ( SOD), catalase ( CAT), and gamma - glutamyl - cysteine synthetase ( gamma - GCS), were evaluated in the livers and kidneys of fish in the absence and presence of 400 or 880mgLC / kgfish / day during a 21 day period prior to CYN - intoxication.	reduced glutathione,122,141,Chemical/Drug	oxidised glutathione,145,165,Chemical/Drug	GSH,168,171,Chemical/Drug	GSSG,174,178,Chemical/Drug	NADPH,203,208,Chemical/Drug	superoxide,218,228,Chemical/Drug	gamma - glutamyl - cysteine,268,295,Chemical/Drug	CYN,465,468,Chemical/Drug	"[{""token"": ""reduced glutathione"", ""start_span"": 122, ""end_span"": 141, ""type"": ""Chemical/Drug""}, {""token"": ""oxidised glutathione"", ""start_span"": 145, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 168, ""end_span"": 171, ""type"": ""Chemical/Drug""}, {""token"": ""GSSG"", ""start_span"": 174, ""end_span"": 178, ""type"": ""Chemical/Drug""}, {""token"": ""NADPH"", ""start_span"": 203, ""end_span"": 208, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 218, ""end_span"": 228, ""type"": ""Chemical/Drug""}, {""token"": ""gamma - glutamyl - cysteine"", ""start_span"": 268, ""end_span"": 295, ""type"": ""Chemical/Drug""}, {""token"": ""CYN"", ""start_span"": 465, ""end_span"": 468, ""type"": ""Chemical/Drug""}]"	test
"The cause of serotonin deficiency in depression was attributed to the shunt of TRP "" metabolism away from serotonin production towards KYN production "" due to cortisol - induced activation of liver enzyme, tryptophan 2, 3 - dioxygenase, the rate - limiting enzyme of TRP - KYN pathway."	serotonin,13,22,Chemical/Drug	TRP,79,82,Chemical/Drug	serotonin,106,115,Chemical/Drug	KYN,135,138,Chemical/Drug	cortisol,159,167,Chemical/Drug	tryptophan,206,216,Chemical/Drug	TRP,267,270,Chemical/Drug	KYN,273,276,Chemical/Drug	"[{""token"": ""serotonin"", ""start_span"": 13, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""TRP"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""serotonin"", ""start_span"": 106, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""KYN"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""cortisol"", ""start_span"": 159, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""tryptophan"", ""start_span"": 206, ""end_span"": 216, ""type"": ""Chemical/Drug""}, {""token"": ""TRP"", ""start_span"": 267, ""end_span"": 270, ""type"": ""Chemical/Drug""}, {""token"": ""KYN"", ""start_span"": 273, ""end_span"": 276, ""type"": ""Chemical/Drug""}]"	test
