Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
At 75 degrees C, organic peroxides ( ROOH) were less oxidative than hydrogen peroxide ( H2O2), and antioxidant enzymes were less efficient than vitamin E and carnosine at protecting proteins against oxidation.	organic peroxides,17,34,Chemical/Drug	ROOH,37,41,Chemical/Drug	hydrogen peroxide,68,85,Chemical/Drug	H2O2,88,92,Chemical/Drug	vitamin E,144,153,Chemical/Drug	carnosine,158,167,Chemical/Drug	"[{""token"": ""organic peroxides"", ""start_span"": 17, ""end_span"": 34, ""type"": ""Chemical/Drug""}, {""token"": ""ROOH"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen peroxide"", ""start_span"": 68, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""H2O2"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""vitamin E"", ""start_span"": 144, ""end_span"": 153, ""type"": ""Chemical/Drug""}, {""token"": ""carnosine"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Chemical/Drug""}]"	train
LVM had 2 - fold greater potency for norepinephrine relative to serotonin reuptake inhibition ( i. e. NE / 5 - HT potency ratio: 0. 6) and 17 and 27 times higher selectivity for NE reuptake inhibition compared with venlafaxine and duloxetine, respectively.	LVM,0,3,Chemical/Drug	norepinephrine,37,51,Chemical/Drug	serotonin,64,73,Chemical/Drug	5 - HT,107,113,Chemical/Drug	venlafaxine,215,226,Chemical/Drug	duloxetine,231,241,Chemical/Drug	"[{""token"": ""LVM"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Chemical/Drug""}, {""token"": ""norepinephrine"", ""start_span"": 37, ""end_span"": 51, ""type"": ""Chemical/Drug""}, {""token"": ""serotonin"", ""start_span"": 64, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""5 - HT"", ""start_span"": 107, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""venlafaxine"", ""start_span"": 215, ""end_span"": 226, ""type"": ""Chemical/Drug""}, {""token"": ""duloxetine"", ""start_span"": 231, ""end_span"": 241, ""type"": ""Chemical/Drug""}]"	train
The formaldehyde lies in the FCF plane of difluoromethane, linked through a C - HF and a bifurcated CH2O weak hydrogen bonds.	formaldehyde,4,16,Chemical/Drug	FCF,29,32,Chemical/Drug	difluoromethane,42,57,Chemical/Drug	C - HF,76,82,Chemical/Drug	CH2O,100,104,Chemical/Drug	hydrogen,110,118,Chemical/Drug	"[{""token"": ""formaldehyde"", ""start_span"": 4, ""end_span"": 16, ""type"": ""Chemical/Drug""}, {""token"": ""FCF"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Chemical/Drug""}, {""token"": ""difluoromethane"", ""start_span"": 42, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""C - HF"", ""start_span"": 76, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""CH2O"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen"", ""start_span"": 110, ""end_span"": 118, ""type"": ""Chemical/Drug""}]"	train
Cannabis smokers had lower plasma HDL cholesterol ( 49 + / - 14 vs. 55 + / - 13 mg / dL; P = 0. 02), but fasting levels of glucose, insulin, total cholesterol, LDL cholesterol, triglycerides, or free fatty acids ( FFA) were not different.	cholesterol,38,49,Chemical/Drug	glucose,123,130,Chemical/Drug	cholesterol,147,158,Chemical/Drug	cholesterol,164,175,Chemical/Drug	triglycerides,177,190,Chemical/Drug	fatty acids,200,211,Chemical/Drug	"[{""token"": ""cholesterol"", ""start_span"": 38, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 123, ""end_span"": 130, ""type"": ""Chemical/Drug""}, {""token"": ""cholesterol"", ""start_span"": 147, ""end_span"": 158, ""type"": ""Chemical/Drug""}, {""token"": ""cholesterol"", ""start_span"": 164, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""triglycerides"", ""start_span"": 177, ""end_span"": 190, ""type"": ""Chemical/Drug""}, {""token"": ""fatty acids"", ""start_span"": 200, ""end_span"": 211, ""type"": ""Chemical/Drug""}]"	train
Nicotine and bupropion metabolism were inhibited by C - 8 - xanthate ( specific CYP2B inhibitor) but not CYP2A - specific inhibitors, and hepatic levels of CYP2B - like but not CYP2A - like proteins correlated with nicotine ( r = 0. 52, p = 0. 04) and bupropion metabolism ( r = 0. 81, p < 0. 001), suggesting CYP2B - mediation of nicotine metabolism as seen in rats.	Nicotine,0,8,Chemical/Drug	bupropion,13,22,Chemical/Drug	C - 8 - xanthate,52,68,Chemical/Drug	nicotine,215,223,Chemical/Drug	bupropion,252,261,Chemical/Drug	nicotine,331,339,Chemical/Drug	"[{""token"": ""Nicotine"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Chemical/Drug""}, {""token"": ""bupropion"", ""start_span"": 13, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""C - 8 - xanthate"", ""start_span"": 52, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""nicotine"", ""start_span"": 215, ""end_span"": 223, ""type"": ""Chemical/Drug""}, {""token"": ""bupropion"", ""start_span"": 252, ""end_span"": 261, ""type"": ""Chemical/Drug""}, {""token"": ""nicotine"", ""start_span"": 331, ""end_span"": 339, ""type"": ""Chemical/Drug""}]"	train
Whereas the halogens do not alter the preferential formation of Watson - Crick geometries, self - associates of the halouracils point to a more favorable engagement of the 2 - carbonyl as proton acceptor in the cyclic hydrogen bonds, suggesting increased formation of reverse geometries and wobble base pairs with guanine when compared to the thymine base.	halogens,12,20,Chemical/Drug	halouracils,116,127,Chemical/Drug	2 - carbonyl,172,184,Chemical/Drug	hydrogen,218,226,Chemical/Drug	guanine,314,321,Chemical/Drug	thymine,343,350,Chemical/Drug	"[{""token"": ""halogens"", ""start_span"": 12, ""end_span"": 20, ""type"": ""Chemical/Drug""}, {""token"": ""halouracils"", ""start_span"": 116, ""end_span"": 127, ""type"": ""Chemical/Drug""}, {""token"": ""2 - carbonyl"", ""start_span"": 172, ""end_span"": 184, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen"", ""start_span"": 218, ""end_span"": 226, ""type"": ""Chemical/Drug""}, {""token"": ""guanine"", ""start_span"": 314, ""end_span"": 321, ""type"": ""Chemical/Drug""}, {""token"": ""thymine"", ""start_span"": 343, ""end_span"": 350, ""type"": ""Chemical/Drug""}]"	train
New classes of pyrrole - derived nitrooxyalkyl inverse esters, carbonates, and ethers ( 7 - 10) as COX - 2 selective inhibitors and NO donors were synthesized and are herein reported.	pyrrole,15,22,Chemical/Drug	nitrooxyalkyl,33,46,Chemical/Drug	esters,55,61,Chemical/Drug	carbonates,63,73,Chemical/Drug	ethers,79,85,Chemical/Drug	NO,132,134,Chemical/Drug	"[{""token"": ""pyrrole"", ""start_span"": 15, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""nitrooxyalkyl"", ""start_span"": 33, ""end_span"": 46, ""type"": ""Chemical/Drug""}, {""token"": ""esters"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""carbonates"", ""start_span"": 63, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""ethers"", ""start_span"": 79, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 132, ""end_span"": 134, ""type"": ""Chemical/Drug""}]"	train
This study suggested that CCM reduced the MICs of several antibiotics tested, notably of OXI, AMP, CIP, and NOR, and that CCM in combination with antibiotics could lead to the development of new combination of antibiotics against MRSA infection.	CCM,26,29,Chemical/Drug	OXI,89,92,Chemical/Drug	AMP,94,97,Chemical/Drug	CIP,99,102,Chemical/Drug	NOR,108,111,Chemical/Drug	CCM,122,125,Chemical/Drug	"[{""token"": ""CCM"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""OXI"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""AMP"", ""start_span"": 94, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""CIP"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""NOR"", ""start_span"": 108, ""end_span"": 111, ""type"": ""Chemical/Drug""}, {""token"": ""CCM"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Chemical/Drug""}]"	train
Molecular dynamics calculations on the ultraviolet photodissociation of different kinds of CO - H2O ice systems have been performed at 10 K in order to demonstrate that the reaction between CO and an OH molecule resulting from H2O photodissociation through the first excited state is a possible route to form CO2 ice.	CO,91,93,Chemical/Drug	H2O,96,99,Chemical/Drug	CO,190,192,Chemical/Drug	OH,200,202,Chemical/Drug	H2O,227,230,Chemical/Drug	CO2,309,312,Chemical/Drug	"[{""token"": ""CO"", ""start_span"": 91, ""end_span"": 93, ""type"": ""Chemical/Drug""}, {""token"": ""H2O"", ""start_span"": 96, ""end_span"": 99, ""type"": ""Chemical/Drug""}, {""token"": ""CO"", ""start_span"": 190, ""end_span"": 192, ""type"": ""Chemical/Drug""}, {""token"": ""OH"", ""start_span"": 200, ""end_span"": 202, ""type"": ""Chemical/Drug""}, {""token"": ""H2O"", ""start_span"": 227, ""end_span"": 230, ""type"": ""Chemical/Drug""}, {""token"": ""CO2"", ""start_span"": 309, ""end_span"": 312, ""type"": ""Chemical/Drug""}]"	train
Systems selected for comparison include a thiophenol ( p - methylthiophenol), a thioanisole ( p - methylthioanisole) and phenol, in vacuum and in cyclohexane solution.	thiophenol,42,52,Chemical/Drug	p - methylthiophenol,55,75,Chemical/Drug	thioanisole,80,91,Chemical/Drug	p - methylthioanisole,94,115,Chemical/Drug	phenol,121,127,Chemical/Drug	cyclohexane,146,157,Chemical/Drug	"[{""token"": ""thiophenol"", ""start_span"": 42, ""end_span"": 52, ""type"": ""Chemical/Drug""}, {""token"": ""p - methylthiophenol"", ""start_span"": 55, ""end_span"": 75, ""type"": ""Chemical/Drug""}, {""token"": ""thioanisole"", ""start_span"": 80, ""end_span"": 91, ""type"": ""Chemical/Drug""}, {""token"": ""p - methylthioanisole"", ""start_span"": 94, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""phenol"", ""start_span"": 121, ""end_span"": 127, ""type"": ""Chemical/Drug""}, {""token"": ""cyclohexane"", ""start_span"": 146, ""end_span"": 157, ""type"": ""Chemical/Drug""}]"	train
Subsequently, we tested the effect of a mixture of the agrochemicals triadimefon, imazalil, triadimenol, cyproconazole, tebuconazole, and flusilazole ( MIX6) at concentration levels derived from their established human acceptable daily intake.	triadimefon,69,80,Chemical/Drug	imazalil,82,90,Chemical/Drug	triadimenol,92,103,Chemical/Drug	cyproconazole,105,118,Chemical/Drug	tebuconazole,120,132,Chemical/Drug	flusilazole,138,149,Chemical/Drug	"[{""token"": ""triadimefon"", ""start_span"": 69, ""end_span"": 80, ""type"": ""Chemical/Drug""}, {""token"": ""imazalil"", ""start_span"": 82, ""end_span"": 90, ""type"": ""Chemical/Drug""}, {""token"": ""triadimenol"", ""start_span"": 92, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""cyproconazole"", ""start_span"": 105, ""end_span"": 118, ""type"": ""Chemical/Drug""}, {""token"": ""tebuconazole"", ""start_span"": 120, ""end_span"": 132, ""type"": ""Chemical/Drug""}, {""token"": ""flusilazole"", ""start_span"": 138, ""end_span"": 149, ""type"": ""Chemical/Drug""}]"	train
Scanning tunneling microscopy images of diferrocenylacetylen ( DFA) coadsorbed with benzene on Au ( 111) show individual and close - packed DFA molecules, either adsorbed alongside benzene or on top of a benzene monolayer.	diferrocenylacetylen,40,60,Chemical/Drug	DFA,63,66,Chemical/Drug	benzene,84,91,Chemical/Drug	DFA,140,143,Chemical/Drug	benzene,181,188,Chemical/Drug	benzene,204,211,Chemical/Drug	"[{""token"": ""diferrocenylacetylen"", ""start_span"": 40, ""end_span"": 60, ""type"": ""Chemical/Drug""}, {""token"": ""DFA"", ""start_span"": 63, ""end_span"": 66, ""type"": ""Chemical/Drug""}, {""token"": ""benzene"", ""start_span"": 84, ""end_span"": 91, ""type"": ""Chemical/Drug""}, {""token"": ""DFA"", ""start_span"": 140, ""end_span"": 143, ""type"": ""Chemical/Drug""}, {""token"": ""benzene"", ""start_span"": 181, ""end_span"": 188, ""type"": ""Chemical/Drug""}, {""token"": ""benzene"", ""start_span"": 204, ""end_span"": 211, ""type"": ""Chemical/Drug""}]"	train
Furthermore, new antithrombotic strategies have been developed as potential alternatives to warfarin, including dual - antiplatelet therapy with clopidogrel plus aspirin and the development of new oral anticoagulants such as dabigatran, rivaroxaban, and apixaban.	warfarin,92,100,Chemical/Drug	clopidogrel,145,156,Chemical/Drug	aspirin,162,169,Chemical/Drug	dabigatran,225,235,Chemical/Drug	rivaroxaban,237,248,Chemical/Drug	apixaban,254,262,Chemical/Drug	"[{""token"": ""warfarin"", ""start_span"": 92, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""clopidogrel"", ""start_span"": 145, ""end_span"": 156, ""type"": ""Chemical/Drug""}, {""token"": ""aspirin"", ""start_span"": 162, ""end_span"": 169, ""type"": ""Chemical/Drug""}, {""token"": ""dabigatran"", ""start_span"": 225, ""end_span"": 235, ""type"": ""Chemical/Drug""}, {""token"": ""rivaroxaban"", ""start_span"": 237, ""end_span"": 248, ""type"": ""Chemical/Drug""}, {""token"": ""apixaban"", ""start_span"": 254, ""end_span"": 262, ""type"": ""Chemical/Drug""}]"	train
Regioisomeric TAGs of the type ABA and AAB produced abundant product ions - [ ABA + Li - RACOOH - R ' BCHCHCOOH] ( +) and [ AAB + Li - RACOOH - R ' ACHCHCOOH] ( +) - the relative intensities of which were dependent on the position of acyl substituents.	TAGs,14,18,Chemical/Drug	Li - RACOOH,84,95,Chemical/Drug	R ' BCHCHCOOH,98,111,Chemical/Drug	Li - RACOOH,130,141,Chemical/Drug	R ' ACHCHCOOH,144,157,Chemical/Drug	acyl,234,238,Chemical/Drug	"[{""token"": ""TAGs"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Chemical/Drug""}, {""token"": ""Li - RACOOH"", ""start_span"": 84, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""R ' BCHCHCOOH"", ""start_span"": 98, ""end_span"": 111, ""type"": ""Chemical/Drug""}, {""token"": ""Li - RACOOH"", ""start_span"": 130, ""end_span"": 141, ""type"": ""Chemical/Drug""}, {""token"": ""R ' ACHCHCOOH"", ""start_span"": 144, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""acyl"", ""start_span"": 234, ""end_span"": 238, ""type"": ""Chemical/Drug""}]"	train
We investigated how the structural properties of ( +) - catechin, ( -) - epicatechin, ( -) - epigallocatechin ( EGC) and ( -) - epigallocatechin - 3 - gallate ( EGCG) and butylated hydroxytoluene ( BHT) correlate with structural changes of phosphatidylcholine plus sphingomyelin ( 2. 4: 1) model lipid membranes.	EGC,112,115,Chemical/Drug	EGCG,161,165,Chemical/Drug	butylated hydroxytoluene,171,195,Chemical/Drug	BHT,198,201,Chemical/Drug	phosphatidylcholine,240,259,Chemical/Drug	sphingomyelin,265,278,Chemical/Drug	"[{""token"": ""EGC"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""EGCG"", ""start_span"": 161, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""butylated hydroxytoluene"", ""start_span"": 171, ""end_span"": 195, ""type"": ""Chemical/Drug""}, {""token"": ""BHT"", ""start_span"": 198, ""end_span"": 201, ""type"": ""Chemical/Drug""}, {""token"": ""phosphatidylcholine"", ""start_span"": 240, ""end_span"": 259, ""type"": ""Chemical/Drug""}, {""token"": ""sphingomyelin"", ""start_span"": 265, ""end_span"": 278, ""type"": ""Chemical/Drug""}]"	train
A two - phase solvent system of n - hexane - acetonitrile ( 1: 1, v / v) was applied to purify cycloartenyl ferulate ( CAF) and 24 - methylene cycloartanyl ferulate ( 24 - mCAF) from RBO.	n - hexane,32,42,Chemical/Drug	acetonitrile,45,57,Chemical/Drug	cycloartenyl ferulate,95,116,Chemical/Drug	CAF,119,122,Chemical/Drug	24 - methylene cycloartanyl ferulate,128,164,Chemical/Drug	24 - mCAF,167,176,Chemical/Drug	"[{""token"": ""n - hexane"", ""start_span"": 32, ""end_span"": 42, ""type"": ""Chemical/Drug""}, {""token"": ""acetonitrile"", ""start_span"": 45, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""cycloartenyl ferulate"", ""start_span"": 95, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""CAF"", ""start_span"": 119, ""end_span"": 122, ""type"": ""Chemical/Drug""}, {""token"": ""24 - methylene cycloartanyl ferulate"", ""start_span"": 128, ""end_span"": 164, ""type"": ""Chemical/Drug""}, {""token"": ""24 - mCAF"", ""start_span"": 167, ""end_span"": 176, ""type"": ""Chemical/Drug""}]"	train
The soluble sugars glucose, fructose and sucrose increased after treatment with moderate salinity, whereas glucose and fructose declined under high salinity.	sugars,12,18,Chemical/Drug	glucose,19,26,Chemical/Drug	fructose,28,36,Chemical/Drug	sucrose,41,48,Chemical/Drug	glucose,107,114,Chemical/Drug	fructose,119,127,Chemical/Drug	"[{""token"": ""sugars"", ""start_span"": 12, ""end_span"": 18, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 19, ""end_span"": 26, ""type"": ""Chemical/Drug""}, {""token"": ""fructose"", ""start_span"": 28, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""sucrose"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 107, ""end_span"": 114, ""type"": ""Chemical/Drug""}, {""token"": ""fructose"", ""start_span"": 119, ""end_span"": 127, ""type"": ""Chemical/Drug""}]"	train
Among all cultivars, the abundance ( mg / 100g DW whole tuber) of neo - ChA ( 0. 8 - 7. 4) ranged in similar quantities as the less commonly reported feruloyl octopamine ( 1. 2 - 5. 2), 5 - O - feruloyl quinic acid ( 0. 1 - 7. 5), cis - ChA ( 1. 1 - 2. 2), caffeoyl putrescine ( 0. 6 - 2. 5), sinapoyl hexose ( 0. 1 - 1. 8), N ( 1), N ( 14) - bis - ( dihydrocaffeoyl) spermine ( 0. 2 - 1. 7), N ( 1), N ( 10) - bis - ( dihydrocaffeoyl) spermidine ( 1. 1 - 2. 6), and N ( 1), N ( 5), N ( 14) - tris - ( dihydrocaffeoyl) spermine ( trace - 11. 1).	neo - ChA,66,75,Chemical/Drug	feruloyl octopamine,150,169,Chemical/Drug	5 - O - feruloyl quinic acid,186,214,Chemical/Drug	cis - ChA,231,240,Chemical/Drug	caffeoyl putrescine,257,276,Chemical/Drug	sinapoyl hexose,293,308,Chemical/Drug	"[{""token"": ""neo - ChA"", ""start_span"": 66, ""end_span"": 75, ""type"": ""Chemical/Drug""}, {""token"": ""feruloyl octopamine"", ""start_span"": 150, ""end_span"": 169, ""type"": ""Chemical/Drug""}, {""token"": ""5 - O - feruloyl quinic acid"", ""start_span"": 186, ""end_span"": 214, ""type"": ""Chemical/Drug""}, {""token"": ""cis - ChA"", ""start_span"": 231, ""end_span"": 240, ""type"": ""Chemical/Drug""}, {""token"": ""caffeoyl putrescine"", ""start_span"": 257, ""end_span"": 276, ""type"": ""Chemical/Drug""}, {""token"": ""sinapoyl hexose"", ""start_span"": 293, ""end_span"": 308, ""type"": ""Chemical/Drug""}]"	train
Materials and methods: NGF microspheres were fabricated using polyethylene glycol ( PEG), ovalbumin ( OVA), bovine serum albumin ( BSA) or glucose as protein protectors, and poly ( lactide - co - glycolide) ( PLGA) or poly ( lactic acid) ( PLA) / PLGA blends as encapsulation materials.	polyethylene glycol,62,81,Chemical/Drug	PEG,84,87,Chemical/Drug	glucose,139,146,Chemical/Drug	PLGA,209,213,Chemical/Drug	PLA,240,243,Chemical/Drug	PLGA,247,251,Chemical/Drug	"[{""token"": ""polyethylene glycol"", ""start_span"": 62, ""end_span"": 81, ""type"": ""Chemical/Drug""}, {""token"": ""PEG"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 139, ""end_span"": 146, ""type"": ""Chemical/Drug""}, {""token"": ""PLGA"", ""start_span"": 209, ""end_span"": 213, ""type"": ""Chemical/Drug""}, {""token"": ""PLA"", ""start_span"": 240, ""end_span"": 243, ""type"": ""Chemical/Drug""}, {""token"": ""PLGA"", ""start_span"": 247, ""end_span"": 251, ""type"": ""Chemical/Drug""}]"	train
Herein, we have synthesized novel amino acid - nucleotide - lipids ( ANLs), presenting phenylalanine and thymidine residues and saturated or unsaturated diacyl glycerol lipid moieties to investigate the effect of the specific aminoacid moieties on both aggregation properties and interactions of ANLs with single strand polyA RNA.	amino acid,34,44,Chemical/Drug	nucleotide,47,57,Chemical/Drug	phenylalanine,87,100,Chemical/Drug	thymidine,105,114,Chemical/Drug	saturated or unsaturated diacyl glycerol,128,168,Chemical/Drug	aminoacid,226,235,Chemical/Drug	"[{""token"": ""amino acid"", ""start_span"": 34, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""nucleotide"", ""start_span"": 47, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""phenylalanine"", ""start_span"": 87, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""thymidine"", ""start_span"": 105, ""end_span"": 114, ""type"": ""Chemical/Drug""}, {""token"": ""saturated or unsaturated diacyl glycerol"", ""start_span"": 128, ""end_span"": 168, ""type"": ""Chemical/Drug""}, {""token"": ""aminoacid"", ""start_span"": 226, ""end_span"": 235, ""type"": ""Chemical/Drug""}]"	train
Based on the pyrrolopyrimidine chemotype, several new series are described, including the benzimidazole series by linking a benzimidazole to the C5 - position of the 4 - amino - pyrrolopyrimidine core and the ketophenyl series synthesized by incorporating a ketophenyl group to the C5 - position.	pyrrolopyrimidine,13,30,Chemical/Drug	benzimidazole,90,103,Chemical/Drug	benzimidazole,124,137,Chemical/Drug	4 - amino - pyrrolopyrimidine,166,195,Chemical/Drug	ketophenyl,209,219,Chemical/Drug	ketophenyl,258,268,Chemical/Drug	"[{""token"": ""pyrrolopyrimidine"", ""start_span"": 13, ""end_span"": 30, ""type"": ""Chemical/Drug""}, {""token"": ""benzimidazole"", ""start_span"": 90, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""benzimidazole"", ""start_span"": 124, ""end_span"": 137, ""type"": ""Chemical/Drug""}, {""token"": ""4 - amino - pyrrolopyrimidine"", ""start_span"": 166, ""end_span"": 195, ""type"": ""Chemical/Drug""}, {""token"": ""ketophenyl"", ""start_span"": 209, ""end_span"": 219, ""type"": ""Chemical/Drug""}, {""token"": ""ketophenyl"", ""start_span"": 258, ""end_span"": 268, ""type"": ""Chemical/Drug""}]"	train
While perfluorooctanoic acid ( PFOA) and perfluorooctane sulfonate ( PFOS) have been studied at length, less is known about the biological activity of other perfluoroalkyl acids ( PFAAs) detected in the environment.	perfluorooctanoic acid,6,28,Chemical/Drug	PFOA,31,35,Chemical/Drug	perfluorooctane sulfonate,41,66,Chemical/Drug	PFOS,69,73,Chemical/Drug	perfluoroalkyl acids,157,177,Chemical/Drug	PFAAs,180,185,Chemical/Drug	"[{""token"": ""perfluorooctanoic acid"", ""start_span"": 6, ""end_span"": 28, ""type"": ""Chemical/Drug""}, {""token"": ""PFOA"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Chemical/Drug""}, {""token"": ""perfluorooctane sulfonate"", ""start_span"": 41, ""end_span"": 66, ""type"": ""Chemical/Drug""}, {""token"": ""PFOS"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""perfluoroalkyl acids"", ""start_span"": 157, ""end_span"": 177, ""type"": ""Chemical/Drug""}, {""token"": ""PFAAs"", ""start_span"": 180, ""end_span"": 185, ""type"": ""Chemical/Drug""}]"	train
Abstract To develop a novel hepatocyte - selective gene carrier, we prepared polyamidoamine starburst dendrimer ( generation 3, G3) conjugates with three functional molecules, i. e. alpha - cyclodextrin, polyethylene glycol ( PEG, molecular weight = 2170) and lactose ( PEG - L alpha Cs), and evaluated gene delivery efficiency of these conjugates in vitro and in vivo.	polyamidoamine,77,91,Chemical/Drug	alpha - cyclodextrin,182,202,Chemical/Drug	polyethylene glycol,204,223,Chemical/Drug	PEG,226,229,Chemical/Drug	lactose,260,267,Chemical/Drug	PEG - L alpha Cs,270,286,Chemical/Drug	"[{""token"": ""polyamidoamine"", ""start_span"": 77, ""end_span"": 91, ""type"": ""Chemical/Drug""}, {""token"": ""alpha - cyclodextrin"", ""start_span"": 182, ""end_span"": 202, ""type"": ""Chemical/Drug""}, {""token"": ""polyethylene glycol"", ""start_span"": 204, ""end_span"": 223, ""type"": ""Chemical/Drug""}, {""token"": ""PEG"", ""start_span"": 226, ""end_span"": 229, ""type"": ""Chemical/Drug""}, {""token"": ""lactose"", ""start_span"": 260, ""end_span"": 267, ""type"": ""Chemical/Drug""}, {""token"": ""PEG - L alpha Cs"", ""start_span"": 270, ""end_span"": 286, ""type"": ""Chemical/Drug""}]"	train
A new dipyranocoumarin, alpha - hydroxytomentolide A ( 1) was isolated from the leaves of Calophyllum apetalum together with the known compounds friedelin ( 2), apetalactone ( 3), inophyllum C ( 4) and canophyllol ( 5).	dipyranocoumarin,6,22,Chemical/Drug	alpha - hydroxytomentolide A,24,52,Chemical/Drug	friedelin,145,154,Chemical/Drug	apetalactone,161,173,Chemical/Drug	inophyllum C,180,192,Chemical/Drug	canophyllol,202,213,Chemical/Drug	"[{""token"": ""dipyranocoumarin"", ""start_span"": 6, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""alpha - hydroxytomentolide A"", ""start_span"": 24, ""end_span"": 52, ""type"": ""Chemical/Drug""}, {""token"": ""friedelin"", ""start_span"": 145, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""apetalactone"", ""start_span"": 161, ""end_span"": 173, ""type"": ""Chemical/Drug""}, {""token"": ""inophyllum C"", ""start_span"": 180, ""end_span"": 192, ""type"": ""Chemical/Drug""}, {""token"": ""canophyllol"", ""start_span"": 202, ""end_span"": 213, ""type"": ""Chemical/Drug""}]"	train
Results obtained for endocrine active phthalates ( MEHP, MBP), and inactive phthalates ( MMP and MEP) were highly consistent with in vivo results based on tissue and media concentrations.	phthalates,38,48,Chemical/Drug	MEHP,51,55,Chemical/Drug	MBP,57,60,Chemical/Drug	phthalates,76,86,Chemical/Drug	MMP,89,92,Chemical/Drug	MEP,97,100,Chemical/Drug	"[{""token"": ""phthalates"", ""start_span"": 38, ""end_span"": 48, ""type"": ""Chemical/Drug""}, {""token"": ""MEHP"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""MBP"", ""start_span"": 57, ""end_span"": 60, ""type"": ""Chemical/Drug""}, {""token"": ""phthalates"", ""start_span"": 76, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""MMP"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""MEP"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Chemical/Drug""}]"	train
