Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	json	split
Interestingly, several oral antidiabetics ( glyburide, glimepiride, troglitazone, pioglitazone, glipizide, gliclazide, and tolbutamide), but not metformin, were identified as significant inhibitors of the OATP1B1 - mediated transport of rosuvastatin.	glyburide,44,53,Chemical/Drug	glimepiride,55,66,Chemical/Drug	troglitazone,68,80,Chemical/Drug	pioglitazone,82,94,Chemical/Drug	glipizide,96,105,Chemical/Drug	gliclazide,107,117,Chemical/Drug	tolbutamide,123,134,Chemical/Drug	metformin,145,154,Chemical/Drug	rosuvastatin,237,249,Chemical/Drug	"[{""token"": ""glyburide"", ""start_span"": 44, ""end_span"": 53, ""type"": ""Chemical/Drug""}, {""token"": ""glimepiride"", ""start_span"": 55, ""end_span"": 66, ""type"": ""Chemical/Drug""}, {""token"": ""troglitazone"", ""start_span"": 68, ""end_span"": 80, ""type"": ""Chemical/Drug""}, {""token"": ""pioglitazone"", ""start_span"": 82, ""end_span"": 94, ""type"": ""Chemical/Drug""}, {""token"": ""glipizide"", ""start_span"": 96, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""gliclazide"", ""start_span"": 107, ""end_span"": 117, ""type"": ""Chemical/Drug""}, {""token"": ""tolbutamide"", ""start_span"": 123, ""end_span"": 134, ""type"": ""Chemical/Drug""}, {""token"": ""metformin"", ""start_span"": 145, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""rosuvastatin"", ""start_span"": 237, ""end_span"": 249, ""type"": ""Chemical/Drug""}]"	test
This study assesses hydroxyl radical ( OH) generation and measures malondialdehyde ( MDA) levels in the cerebral tissue of rats exposed to six solvents ( n - hexane, n - octane, toluene, n - butylbenzene, cyclohexane and 1, 2, 4 - trimethylcyclohexane).	hydroxyl,20,28,Chemical/Drug	OH,39,41,Chemical/Drug	malondialdehyde,67,82,Chemical/Drug	MDA,85,88,Chemical/Drug	n - hexane,154,164,Chemical/Drug	n - octane,166,176,Chemical/Drug	toluene,178,185,Chemical/Drug	n - butylbenzene,187,203,Chemical/Drug	cyclohexane,205,216,Chemical/Drug	"[{""token"": ""hydroxyl"", ""start_span"": 20, ""end_span"": 28, ""type"": ""Chemical/Drug""}, {""token"": ""OH"", ""start_span"": 39, ""end_span"": 41, ""type"": ""Chemical/Drug""}, {""token"": ""malondialdehyde"", ""start_span"": 67, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""MDA"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""n - hexane"", ""start_span"": 154, ""end_span"": 164, ""type"": ""Chemical/Drug""}, {""token"": ""n - octane"", ""start_span"": 166, ""end_span"": 176, ""type"": ""Chemical/Drug""}, {""token"": ""toluene"", ""start_span"": 178, ""end_span"": 185, ""type"": ""Chemical/Drug""}, {""token"": ""n - butylbenzene"", ""start_span"": 187, ""end_span"": 203, ""type"": ""Chemical/Drug""}, {""token"": ""cyclohexane"", ""start_span"": 205, ""end_span"": 216, ""type"": ""Chemical/Drug""}]"	test
Although there was no statistical difference ( p > 0. 05) between the groups regarding the levels of K, P, Mg, Na, Cl, Zn, Fe, Ca and Cu, some positive correlations were observed in controls but not in smokers.	K,101,102,Chemical/Drug	P,104,105,Chemical/Drug	Mg,107,109,Chemical/Drug	Na,111,113,Chemical/Drug	Cl,115,117,Chemical/Drug	Zn,119,121,Chemical/Drug	Fe,123,125,Chemical/Drug	Ca,127,129,Chemical/Drug	Cu,134,136,Chemical/Drug	"[{""token"": ""K"", ""start_span"": 101, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""P"", ""start_span"": 104, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""Mg"", ""start_span"": 107, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""Na"", ""start_span"": 111, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""Cl"", ""start_span"": 115, ""end_span"": 117, ""type"": ""Chemical/Drug""}, {""token"": ""Zn"", ""start_span"": 119, ""end_span"": 121, ""type"": ""Chemical/Drug""}, {""token"": ""Fe"", ""start_span"": 123, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""Ca"", ""start_span"": 127, ""end_span"": 129, ""type"": ""Chemical/Drug""}, {""token"": ""Cu"", ""start_span"": 134, ""end_span"": 136, ""type"": ""Chemical/Drug""}]"	test
"We report a facile "" one - pot "" method for the synthesis of Sn - embedded carbon - silica ( CS) mesostructured ( nanostructured) composites through the selective interaction of resol ( carbon precursor), tetraethylorthosilic ( TEOS), and tributylphenyltin ( Sn precursor) with an amphiphilic diblock copolymer, poly ( ethylene oxide - b - styrene), PEO - b - PS."	Sn,61,63,Chemical/Drug	carbon,75,81,Chemical/Drug	silica,84,90,Chemical/Drug	carbon,186,192,Chemical/Drug	tetraethylorthosilic,205,225,Chemical/Drug	TEOS,228,232,Chemical/Drug	tributylphenyltin,239,256,Chemical/Drug	Sn,259,261,Chemical/Drug	PEO - b - PS,350,362,Chemical/Drug	"[{""token"": ""Sn"", ""start_span"": 61, ""end_span"": 63, ""type"": ""Chemical/Drug""}, {""token"": ""carbon"", ""start_span"": 75, ""end_span"": 81, ""type"": ""Chemical/Drug""}, {""token"": ""silica"", ""start_span"": 84, ""end_span"": 90, ""type"": ""Chemical/Drug""}, {""token"": ""carbon"", ""start_span"": 186, ""end_span"": 192, ""type"": ""Chemical/Drug""}, {""token"": ""tetraethylorthosilic"", ""start_span"": 205, ""end_span"": 225, ""type"": ""Chemical/Drug""}, {""token"": ""TEOS"", ""start_span"": 228, ""end_span"": 232, ""type"": ""Chemical/Drug""}, {""token"": ""tributylphenyltin"", ""start_span"": 239, ""end_span"": 256, ""type"": ""Chemical/Drug""}, {""token"": ""Sn"", ""start_span"": 259, ""end_span"": 261, ""type"": ""Chemical/Drug""}, {""token"": ""PEO - b - PS"", ""start_span"": 350, ""end_span"": 362, ""type"": ""Chemical/Drug""}]"	test
An alanine scan of the angiotensin IV peptide revealed that replacement of the Val ( 1), Ile ( 3), His ( 4), or Phe ( 6) residues with Ala attenuated peptide - induced improvements in novel object recognition, whereas Tyr ( 2) or Pro ( 5) replacement did not significantly affect performance.	alanine,3,10,Chemical/Drug	angiotensin IV,23,37,Chemical/Drug	Val,79,82,Chemical/Drug	Ile,89,92,Chemical/Drug	His,99,102,Chemical/Drug	Phe,112,115,Chemical/Drug	Ala,135,138,Chemical/Drug	Tyr,218,221,Chemical/Drug	Pro,230,233,Chemical/Drug	"[{""token"": ""alanine"", ""start_span"": 3, ""end_span"": 10, ""type"": ""Chemical/Drug""}, {""token"": ""angiotensin IV"", ""start_span"": 23, ""end_span"": 37, ""type"": ""Chemical/Drug""}, {""token"": ""Val"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""Ile"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""His"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""Phe"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""Ala"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""Tyr"", ""start_span"": 218, ""end_span"": 221, ""type"": ""Chemical/Drug""}, {""token"": ""Pro"", ""start_span"": 230, ""end_span"": 233, ""type"": ""Chemical/Drug""}]"	test
In vitro methyl thiazolyl tetrazolium ( MTT) assays and drug - induced apoptosis tests demonstrate the HCPT - loaded nanoparticles suppress cancer cell growth more efficiently than the MPEG - b - PAMAM - DOX prodrugs, free HCPT, and physical mixtures of MPEG - b - PAMAM - DOX and HCPT at equivalent DOX or HCPT doses.	methyl thiazolyl tetrazolium,9,37,Chemical/Drug	MTT,40,43,Chemical/Drug	HCPT,103,107,Chemical/Drug	MPEG - b - PAMAM - DOX,185,207,Chemical/Drug	HCPT,223,227,Chemical/Drug	MPEG - b - PAMAM - DOX,254,276,Chemical/Drug	HCPT,281,285,Chemical/Drug	DOX,300,303,Chemical/Drug	HCPT,307,311,Chemical/Drug	"[{""token"": ""methyl thiazolyl tetrazolium"", ""start_span"": 9, ""end_span"": 37, ""type"": ""Chemical/Drug""}, {""token"": ""MTT"", ""start_span"": 40, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""HCPT"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""MPEG - b - PAMAM - DOX"", ""start_span"": 185, ""end_span"": 207, ""type"": ""Chemical/Drug""}, {""token"": ""HCPT"", ""start_span"": 223, ""end_span"": 227, ""type"": ""Chemical/Drug""}, {""token"": ""MPEG - b - PAMAM - DOX"", ""start_span"": 254, ""end_span"": 276, ""type"": ""Chemical/Drug""}, {""token"": ""HCPT"", ""start_span"": 281, ""end_span"": 285, ""type"": ""Chemical/Drug""}, {""token"": ""DOX"", ""start_span"": 300, ""end_span"": 303, ""type"": ""Chemical/Drug""}, {""token"": ""HCPT"", ""start_span"": 307, ""end_span"": 311, ""type"": ""Chemical/Drug""}]"	test
We administered a mixture of AFCAs ( Eritrosin, Ponceau 4R, Allura Red AC, Sunset Yellow FCF, Tartrazin, Amaranth, Brilliant Blue, Azorubin and Indigotin) to female rats before and during gestation.	Eritrosin,37,46,Chemical/Drug	Ponceau 4R,48,58,Chemical/Drug	Allura Red AC,60,73,Chemical/Drug	Sunset Yellow FCF,75,92,Chemical/Drug	Tartrazin,94,103,Chemical/Drug	Amaranth,105,113,Chemical/Drug	Brilliant Blue,115,129,Chemical/Drug	Azorubin,131,139,Chemical/Drug	Indigotin,144,153,Chemical/Drug	"[{""token"": ""Eritrosin"", ""start_span"": 37, ""end_span"": 46, ""type"": ""Chemical/Drug""}, {""token"": ""Ponceau 4R"", ""start_span"": 48, ""end_span"": 58, ""type"": ""Chemical/Drug""}, {""token"": ""Allura Red AC"", ""start_span"": 60, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""Sunset Yellow FCF"", ""start_span"": 75, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""Tartrazin"", ""start_span"": 94, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""Amaranth"", ""start_span"": 105, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""Brilliant Blue"", ""start_span"": 115, ""end_span"": 129, ""type"": ""Chemical/Drug""}, {""token"": ""Azorubin"", ""start_span"": 131, ""end_span"": 139, ""type"": ""Chemical/Drug""}, {""token"": ""Indigotin"", ""start_span"": 144, ""end_span"": 153, ""type"": ""Chemical/Drug""}]"	test
In addition, benzo [ c] phenanthrene, fluoranthene, 2, 3 - dihydroxy - 2, 3 - dihydrofluoranthene, pyrene, 1 - hydroxypyrene, 1 - nitropyrene, 1 - acetylpyrene, 2 - acetylpyrene, 2, 5, 2 ', 5 ' - tetrachlorobiphenyl, 7 - hydroxyflavone, chrysin, and galangin were found to induce a Type I spectral change only with P450 2A13.	fluoranthene,38,50,Chemical/Drug	pyrene,99,105,Chemical/Drug	1 - hydroxypyrene,107,124,Chemical/Drug	1 - nitropyrene,126,141,Chemical/Drug	1 - acetylpyrene,143,159,Chemical/Drug	2 - acetylpyrene,161,177,Chemical/Drug	7 - hydroxyflavone,217,235,Chemical/Drug	chrysin,237,244,Chemical/Drug	galangin,250,258,Chemical/Drug	"[{""token"": ""fluoranthene"", ""start_span"": 38, ""end_span"": 50, ""type"": ""Chemical/Drug""}, {""token"": ""pyrene"", ""start_span"": 99, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""1 - hydroxypyrene"", ""start_span"": 107, ""end_span"": 124, ""type"": ""Chemical/Drug""}, {""token"": ""1 - nitropyrene"", ""start_span"": 126, ""end_span"": 141, ""type"": ""Chemical/Drug""}, {""token"": ""1 - acetylpyrene"", ""start_span"": 143, ""end_span"": 159, ""type"": ""Chemical/Drug""}, {""token"": ""2 - acetylpyrene"", ""start_span"": 161, ""end_span"": 177, ""type"": ""Chemical/Drug""}, {""token"": ""7 - hydroxyflavone"", ""start_span"": 217, ""end_span"": 235, ""type"": ""Chemical/Drug""}, {""token"": ""chrysin"", ""start_span"": 237, ""end_span"": 244, ""type"": ""Chemical/Drug""}, {""token"": ""galangin"", ""start_span"": 250, ""end_span"": 258, ""type"": ""Chemical/Drug""}]"	test
Polymer / silica composite films, stable to calcination, were produced using catanionic surfactant mixtures ( hexadecyltrimethylam bromide ( CTAB) and sodium dodecyl sulfate ( SDS)) and polymers ( polyethylenimine ( PEI) or polyacrylamide ( PAAm)) at the air / water interface.	silica,10,16,Chemical/Drug	hexadecyltrimethylam bromide,110,138,Chemical/Drug	CTAB,141,145,Chemical/Drug	sodium dodecyl sulfate,151,173,Chemical/Drug	SDS,176,179,Chemical/Drug	polyethylenimine,197,213,Chemical/Drug	PEI,216,219,Chemical/Drug	polyacrylamide,224,238,Chemical/Drug	PAAm,241,245,Chemical/Drug	"[{""token"": ""silica"", ""start_span"": 10, ""end_span"": 16, ""type"": ""Chemical/Drug""}, {""token"": ""hexadecyltrimethylam bromide"", ""start_span"": 110, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""CTAB"", ""start_span"": 141, ""end_span"": 145, ""type"": ""Chemical/Drug""}, {""token"": ""sodium dodecyl sulfate"", ""start_span"": 151, ""end_span"": 173, ""type"": ""Chemical/Drug""}, {""token"": ""SDS"", ""start_span"": 176, ""end_span"": 179, ""type"": ""Chemical/Drug""}, {""token"": ""polyethylenimine"", ""start_span"": 197, ""end_span"": 213, ""type"": ""Chemical/Drug""}, {""token"": ""PEI"", ""start_span"": 216, ""end_span"": 219, ""type"": ""Chemical/Drug""}, {""token"": ""polyacrylamide"", ""start_span"": 224, ""end_span"": 238, ""type"": ""Chemical/Drug""}, {""token"": ""PAAm"", ""start_span"": 241, ""end_span"": 245, ""type"": ""Chemical/Drug""}]"	test
The study compared the effects of two legacy and two emerging fish pollutants ( Hexabromocyclododeca HBCD; 2, 2 ', 4, 4 ' - Tetrabromodiphenyl ether BDE - 47; 2, 2 ', 4, 4 ', 5, 5 ' - Hexachlorobiphenyl PCB - 153; 2, 3, 7, 8 - Tetrachlorodibenzo - p - doxin TCDD) in juvenile female mice exposed through a salmon based rodent diet for 28days ( dietary doses: HBCD 199mg / kg bw / day; BDE - 47 450 mu g / kg bw / day; PCB - 153 195 mu g / kg bw / day; TCDD 90ng / kg bw / day).	Hexabromocyclododeca,80,100,Chemical/Drug	HBCD,101,105,Chemical/Drug	BDE - 47,149,157,Chemical/Drug	PCB - 153,203,212,Chemical/Drug	TCDD,258,262,Chemical/Drug	HBCD,359,363,Chemical/Drug	BDE - 47,385,393,Chemical/Drug	PCB - 153,418,427,Chemical/Drug	TCDD,452,456,Chemical/Drug	"[{""token"": ""Hexabromocyclododeca"", ""start_span"": 80, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""HBCD"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""BDE - 47"", ""start_span"": 149, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""PCB - 153"", ""start_span"": 203, ""end_span"": 212, ""type"": ""Chemical/Drug""}, {""token"": ""TCDD"", ""start_span"": 258, ""end_span"": 262, ""type"": ""Chemical/Drug""}, {""token"": ""HBCD"", ""start_span"": 359, ""end_span"": 363, ""type"": ""Chemical/Drug""}, {""token"": ""BDE - 47"", ""start_span"": 385, ""end_span"": 393, ""type"": ""Chemical/Drug""}, {""token"": ""PCB - 153"", ""start_span"": 418, ""end_span"": 427, ""type"": ""Chemical/Drug""}, {""token"": ""TCDD"", ""start_span"": 452, ""end_span"": 456, ""type"": ""Chemical/Drug""}]"	test
AAPH mediated lutein fragmented ions were identified as 551 ( M ( +) + H ( +) - H2O), 391 ( M ( +) + H ( +) + O2 - C22H32O) and 276 ( M ( +) + H ( +) + O2 - C12H20O) and its isomers as 13 - Z lutein, 13 - Z zeaxanthin, 13 ' - Z zeaxanthin and all - E zeaxanthin.	AAPH,0,4,Chemical/Drug	lutein,14,20,Chemical/Drug	H2O,80,83,Chemical/Drug	O2 - C22H32O,110,122,Chemical/Drug	O2 - C12H20O,152,164,Chemical/Drug	13 - Z lutein,185,198,Chemical/Drug	13 - Z zeaxanthin,200,217,Chemical/Drug	13 ' - Z zeaxanthin,219,238,Chemical/Drug	all - E zeaxanthin,243,261,Chemical/Drug	"[{""token"": ""AAPH"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Chemical/Drug""}, {""token"": ""lutein"", ""start_span"": 14, ""end_span"": 20, ""type"": ""Chemical/Drug""}, {""token"": ""H2O"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""O2 - C22H32O"", ""start_span"": 110, ""end_span"": 122, ""type"": ""Chemical/Drug""}, {""token"": ""O2 - C12H20O"", ""start_span"": 152, ""end_span"": 164, ""type"": ""Chemical/Drug""}, {""token"": ""13 - Z lutein"", ""start_span"": 185, ""end_span"": 198, ""type"": ""Chemical/Drug""}, {""token"": ""13 - Z zeaxanthin"", ""start_span"": 200, ""end_span"": 217, ""type"": ""Chemical/Drug""}, {""token"": ""13 ' - Z zeaxanthin"", ""start_span"": 219, ""end_span"": 238, ""type"": ""Chemical/Drug""}, {""token"": ""all - E zeaxanthin"", ""start_span"": 243, ""end_span"": 261, ""type"": ""Chemical/Drug""}]"	test
In dry herbs, hibiscus and ginkgo appeared to contain the greatest contents of Al, Fe, K, Mn, Ni, Zn and B, Mg, P, respectively.	Al,79,81,Chemical/Drug	Fe,83,85,Chemical/Drug	K,87,88,Chemical/Drug	Mn,90,92,Chemical/Drug	Ni,94,96,Chemical/Drug	Zn,98,100,Chemical/Drug	B,105,106,Chemical/Drug	Mg,108,110,Chemical/Drug	P,112,113,Chemical/Drug	"[{""token"": ""Al"", ""start_span"": 79, ""end_span"": 81, ""type"": ""Chemical/Drug""}, {""token"": ""Fe"", ""start_span"": 83, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""K"", ""start_span"": 87, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""Mn"", ""start_span"": 90, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""Ni"", ""start_span"": 94, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""Zn"", ""start_span"": 98, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""B"", ""start_span"": 105, ""end_span"": 106, ""type"": ""Chemical/Drug""}, {""token"": ""Mg"", ""start_span"": 108, ""end_span"": 110, ""type"": ""Chemical/Drug""}, {""token"": ""P"", ""start_span"": 112, ""end_span"": 113, ""type"": ""Chemical/Drug""}]"	test
The synthesis of racemic tetrahydrocurcumin - ( THC -), tetrahydrodemethoxyc - ( THDC -) and tetrahydrobisdemetho - ( THBDC -) dihydropyrimidinone ( DHPM) analogues was achieved by utilizing the multi - component Biginelli reaction in the presence of copper sulphate as a catalyst.	tetrahydrocurcumin,25,43,Chemical/Drug	THC,48,51,Chemical/Drug	tetrahydrodemethoxyc,56,76,Chemical/Drug	THDC,81,85,Chemical/Drug	tetrahydrobisdemetho,93,113,Chemical/Drug	THBDC,118,123,Chemical/Drug	dihydropyrimidinone,127,146,Chemical/Drug	DHPM,149,153,Chemical/Drug	copper sulphate,251,266,Chemical/Drug	"[{""token"": ""tetrahydrocurcumin"", ""start_span"": 25, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""THC"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Chemical/Drug""}, {""token"": ""tetrahydrodemethoxyc"", ""start_span"": 56, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""THDC"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""tetrahydrobisdemetho"", ""start_span"": 93, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""THBDC"", ""start_span"": 118, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""dihydropyrimidinone"", ""start_span"": 127, ""end_span"": 146, ""type"": ""Chemical/Drug""}, {""token"": ""DHPM"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Chemical/Drug""}, {""token"": ""copper sulphate"", ""start_span"": 251, ""end_span"": 266, ""type"": ""Chemical/Drug""}]"	test
Our calculated results show that the four reaction channels forming 1 - buten - 2 - ol + H y O2 radical ( R5), 2 - buten - 2 - ol + H y O2 radical ( R10), acetic acid + ethylene + y O H radical ( R13), 2 - methyl - 2 - oxetanol + y OH radical ( R15) are the dominant channels.	1 - buten - 2 - ol,68,86,Chemical/Drug	H y O2,89,95,Chemical/Drug	2 - buten - 2 - ol,111,129,Chemical/Drug	H y O2,132,138,Chemical/Drug	acetic acid,155,166,Chemical/Drug	ethylene,169,177,Chemical/Drug	O H,182,185,Chemical/Drug	2 - methyl - 2 - oxetanol,202,227,Chemical/Drug	OH,232,234,Chemical/Drug	"[{""token"": ""1 - buten - 2 - ol"", ""start_span"": 68, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""H y O2"", ""start_span"": 89, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""2 - buten - 2 - ol"", ""start_span"": 111, ""end_span"": 129, ""type"": ""Chemical/Drug""}, {""token"": ""H y O2"", ""start_span"": 132, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""acetic acid"", ""start_span"": 155, ""end_span"": 166, ""type"": ""Chemical/Drug""}, {""token"": ""ethylene"", ""start_span"": 169, ""end_span"": 177, ""type"": ""Chemical/Drug""}, {""token"": ""O H"", ""start_span"": 182, ""end_span"": 185, ""type"": ""Chemical/Drug""}, {""token"": ""2 - methyl - 2 - oxetanol"", ""start_span"": 202, ""end_span"": 227, ""type"": ""Chemical/Drug""}, {""token"": ""OH"", ""start_span"": 232, ""end_span"": 234, ""type"": ""Chemical/Drug""}]"	test
Results showed that exposure to VOCs ( IAQS dose) resulted in oxidative damages of lung, which were supported by the significant changes on reactive oxygen species, reduced glutathione ( GSH), GSH S - transferase, total antioxidative capacity, malondialdehyde, protein carbonyl and nitric oxide ( NO).	oxygen,149,155,Chemical/Drug	reduced glutathione,165,184,Chemical/Drug	GSH,187,190,Chemical/Drug	GSH,193,196,Chemical/Drug	S,197,198,Chemical/Drug	malondialdehyde,244,259,Chemical/Drug	carbonyl,269,277,Chemical/Drug	nitric oxide,282,294,Chemical/Drug	NO,297,299,Chemical/Drug	"[{""token"": ""oxygen"", ""start_span"": 149, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""reduced glutathione"", ""start_span"": 165, ""end_span"": 184, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 187, ""end_span"": 190, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 193, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""S"", ""start_span"": 197, ""end_span"": 198, ""type"": ""Chemical/Drug""}, {""token"": ""malondialdehyde"", ""start_span"": 244, ""end_span"": 259, ""type"": ""Chemical/Drug""}, {""token"": ""carbonyl"", ""start_span"": 269, ""end_span"": 277, ""type"": ""Chemical/Drug""}, {""token"": ""nitric oxide"", ""start_span"": 282, ""end_span"": 294, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 297, ""end_span"": 299, ""type"": ""Chemical/Drug""}]"	test
A direct result of such charge - transfer - induced repulsive interaction between cationic gold and positively charged C moiety of methoxy is activation of the positively charged C moiety of methoxy, as manifested by the pronounced elongation of O - C bond length and the tilting of the methoxy axis, which facilitate reaction of methoxy through C - H scission with the bridge oxygen atoms that are readily available from the reducible support.	C,119,120,Chemical/Drug	methoxy,131,138,Chemical/Drug	C,179,180,Chemical/Drug	methoxy,191,198,Chemical/Drug	O - C,246,251,Chemical/Drug	methoxy,287,294,Chemical/Drug	methoxy,330,337,Chemical/Drug	C - H,346,351,Chemical/Drug	oxygen,377,383,Chemical/Drug	"[{""token"": ""C"", ""start_span"": 119, ""end_span"": 120, ""type"": ""Chemical/Drug""}, {""token"": ""methoxy"", ""start_span"": 131, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""C"", ""start_span"": 179, ""end_span"": 180, ""type"": ""Chemical/Drug""}, {""token"": ""methoxy"", ""start_span"": 191, ""end_span"": 198, ""type"": ""Chemical/Drug""}, {""token"": ""O - C"", ""start_span"": 246, ""end_span"": 251, ""type"": ""Chemical/Drug""}, {""token"": ""methoxy"", ""start_span"": 287, ""end_span"": 294, ""type"": ""Chemical/Drug""}, {""token"": ""methoxy"", ""start_span"": 330, ""end_span"": 337, ""type"": ""Chemical/Drug""}, {""token"": ""C - H"", ""start_span"": 346, ""end_span"": 351, ""type"": ""Chemical/Drug""}, {""token"": ""oxygen"", ""start_span"": 377, ""end_span"": 383, ""type"": ""Chemical/Drug""}]"	test
In situ C - C bond cleavage of vicinal diol following by the lactolisation resulted from separated treatment of Arjunolic acid ( 1), 24 - hydroxytormentic acid ( 2) and 3 - O - beta - D - glucopyranosylsitost ( 3) with sodium periodate and silica gel in dried THF according to the strategic position of hydroxyl functions in the molecule.	C - C,8,13,Chemical/Drug	vicinal diol,31,43,Chemical/Drug	Arjunolic acid,112,126,Chemical/Drug	24 - hydroxytormentic acid,133,159,Chemical/Drug	3 - O - beta - D - glucopyranosylsitost,169,208,Chemical/Drug	sodium periodate,219,235,Chemical/Drug	silica gel,240,250,Chemical/Drug	THF,260,263,Chemical/Drug	hydroxyl,303,311,Chemical/Drug	"[{""token"": ""C - C"", ""start_span"": 8, ""end_span"": 13, ""type"": ""Chemical/Drug""}, {""token"": ""vicinal diol"", ""start_span"": 31, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""Arjunolic acid"", ""start_span"": 112, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""24 - hydroxytormentic acid"", ""start_span"": 133, ""end_span"": 159, ""type"": ""Chemical/Drug""}, {""token"": ""3 - O - beta - D - glucopyranosylsitost"", ""start_span"": 169, ""end_span"": 208, ""type"": ""Chemical/Drug""}, {""token"": ""sodium periodate"", ""start_span"": 219, ""end_span"": 235, ""type"": ""Chemical/Drug""}, {""token"": ""silica gel"", ""start_span"": 240, ""end_span"": 250, ""type"": ""Chemical/Drug""}, {""token"": ""THF"", ""start_span"": 260, ""end_span"": 263, ""type"": ""Chemical/Drug""}, {""token"": ""hydroxyl"", ""start_span"": 303, ""end_span"": 311, ""type"": ""Chemical/Drug""}]"	train
