Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
Here, naive CD4 + T cells were cultured with IL - 2, anti - CD2 / 3 / 28 mAb, and TGF - beta as a Foxp3 - inducing stimulation.	CD4,12,15,Protein	IL - 2,45,51,Protein	CD2,60,63,Protein	3,66,67,Protein	28,70,72,Protein	TGF - beta,82,92,Protein	Foxp3,98,103,Protein	"[{""token"": ""CD4"", ""start_span"": 12, ""end_span"": 15, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 45, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""CD2"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""3"", ""start_span"": 66, ""end_span"": 67, ""type"": ""Protein""}, {""token"": ""28"", ""start_span"": 70, ""end_span"": 72, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 82, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 98, ""end_span"": 103, ""type"": ""Protein""}]"	valid
To investigate the effect of RUNX1 and RUNX3 binding to the RUNX binding sites in the FOXP3 promoter, we transfected human peripheral blood CD4 + T cells with a FOXP3 promoter luciferase reporter vector and RUNX1 or RUNX3 expression vectors.	RUNX1,29,34,Protein	RUNX3,39,44,Protein	FOXP3,86,91,Protein	CD4,140,143,Protein	FOXP3 promoter luciferase,161,186,Protein	RUNX1,207,212,Protein	RUNX3,216,221,Protein	"[{""token"": ""RUNX1"", ""start_span"": 29, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""RUNX3"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""FOXP3"", ""start_span"": 86, ""end_span"": 91, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 140, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""FOXP3 promoter luciferase"", ""start_span"": 161, ""end_span"": 186, ""type"": ""Protein""}, {""token"": ""RUNX1"", ""start_span"": 207, ""end_span"": 212, ""type"": ""Protein""}, {""token"": ""RUNX3"", ""start_span"": 216, ""end_span"": 221, ""type"": ""Protein""}]"	valid
Retinoic acid enhanced Foxp3 expression even in 20 pg / ml of TGF - beta and more than 95% of the CD4 + T cells from CbfbF / + CD4 - cre mice became Foxp3 + in 100 and 500 pg / ml TGF - beta doses.	Foxp3,23,28,Protein	TGF - beta,62,72,Protein	CD4,98,101,Protein	CbfbF,117,122,Protein	CD4 - cre,127,136,Protein	Foxp3,149,154,Protein	TGF - beta,180,190,Protein	"[{""token"": ""Foxp3"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 62, ""end_span"": 72, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Protein""}, {""token"": ""CbfbF"", ""start_span"": 117, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""CD4 - cre"", ""start_span"": 127, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 149, ""end_span"": 154, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 180, ""end_span"": 190, ""type"": ""Protein""}]"	valid
The induction of Foxp3 was again significantly lower in CbfbF / F CD4 - cre CD4 + T cells even in the presence of retinoic acid, demonstrating that deficiency in Runx binding to DNA affects the TGF - beta induction of Foxp3 in T reg cells ( Fig. 5 A).	Foxp3,17,22,Protein	CbfbF,56,61,Protein	CD4 - cre,66,75,Protein	CD4,76,79,Protein	Runx,162,166,Protein	TGF - beta,194,204,Protein	Foxp3,218,223,Protein	"[{""token"": ""Foxp3"", ""start_span"": 17, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""CbfbF"", ""start_span"": 56, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""CD4 - cre"", ""start_span"": 66, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""Runx"", ""start_span"": 162, ""end_span"": 166, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 194, ""end_span"": 204, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 218, ""end_span"": 223, ""type"": ""Protein""}]"	valid
Even though Cbfb - deficient CD4 + T cells had impaired induction of Foxp3 after stimulation with anti - CD3 / 28 mAbs and TGF - beta, sufficient numbers of Foxp3 + cells could be generated to permit analysis of their suppressive activity.	Cbfb,12,16,Protein	CD4,29,32,Protein	Foxp3,69,74,Protein	CD3,105,108,Protein	28,111,113,Protein	TGF - beta,123,133,Protein	Foxp3,157,162,Protein	"[{""token"": ""Cbfb"", ""start_span"": 12, ""end_span"": 16, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Protein""}, {""token"": ""CD3"", ""start_span"": 105, ""end_span"": 108, ""type"": ""Protein""}, {""token"": ""28"", ""start_span"": 111, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 123, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Protein""}]"	valid
Foxp3 induction by TGF - beta is reduced in CD4 + T cells of CbfbF / F CD4 - cre mice compared with CbfbF / + CD4 - cre mice.	Foxp3,0,5,Protein	TGF - beta,19,29,Protein	CD4,44,47,Protein	CbfbF,61,66,Protein	CD4 - cre,71,80,Protein	CbfbF,100,105,Protein	CD4 - cre,110,119,Protein	"[{""token"": ""Foxp3"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 19, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""CbfbF"", ""start_span"": 61, ""end_span"": 66, ""type"": ""Protein""}, {""token"": ""CD4 - cre"", ""start_span"": 71, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""CbfbF"", ""start_span"": 100, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""CD4 - cre"", ""start_span"": 110, ""end_span"": 119, ""type"": ""Protein""}]"	valid
We observed an increased number of Foxp3 + cells by retinoic acid and TGF - beta compared with TGF - beta treatment alone in CbfbF / + CD4 - cre mice and CbfbF / F CD4 - cre mice.	Foxp3,35,40,Protein	TGF - beta,70,80,Protein	TGF - beta,95,105,Protein	CbfbF,125,130,Protein	CD4 - cre,135,144,Protein	CbfbF,154,159,Protein	CD4 - cre,164,173,Protein	"[{""token"": ""Foxp3"", ""start_span"": 35, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 70, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 95, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""CbfbF"", ""start_span"": 125, ""end_span"": 130, ""type"": ""Protein""}, {""token"": ""CD4 - cre"", ""start_span"": 135, ""end_span"": 144, ""type"": ""Protein""}, {""token"": ""CbfbF"", ""start_span"": 154, ""end_span"": 159, ""type"": ""Protein""}, {""token"": ""CD4 - cre"", ""start_span"": 164, ""end_span"": 173, ""type"": ""Protein""}]"	valid
For Th17 conditions, cells were stimulated with the following: 40 ng / ml IL - 2, 20 ng / ml IL - 6, 5 ng / ml TGF - beta, 20 ng / ml IL - 23 ( Alexis Biochemicals Corp.), 10 ng / ml IL - 1beta, 5 microg / ml anti - IL - 4, and 5 microg / ml anti - IL - 12 were used.	IL - 2,74,80,Protein	IL - 6,93,99,Protein	TGF - beta,111,121,Protein	IL - 23,134,141,Protein	IL - 1beta,183,193,Protein	IL - 4,216,222,Protein	IL - 12,249,256,Protein	"[{""token"": ""IL - 2"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 93, ""end_span"": 99, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 111, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""IL - 23"", ""start_span"": 134, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""IL - 1beta"", ""start_span"": 183, ""end_span"": 193, ""type"": ""Protein""}, {""token"": ""IL - 4"", ""start_span"": 216, ""end_span"": 222, ""type"": ""Protein""}, {""token"": ""IL - 12"", ""start_span"": 249, ""end_span"": 256, ""type"": ""Protein""}]"	valid
Mouse Foxp3 + CD4 + CD8 - T cells were FACS purified based on GFP expressed from a Foxp3 - IRES - GFP knock - in allele ( Foxp3GFP).	Foxp3,6,11,Protein	CD4,14,17,Protein	CD8,20,23,Protein	GFP,62,65,Protein	Foxp3,83,88,Protein	GFP,98,101,Protein	Foxp3GFP,122,130,Protein	"[{""token"": ""Foxp3"", ""start_span"": 6, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""CD8"", ""start_span"": 20, ""end_span"": 23, ""type"": ""Protein""}, {""token"": ""GFP"", ""start_span"": 62, ""end_span"": 65, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 83, ""end_span"": 88, ""type"": ""Protein""}, {""token"": ""GFP"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Protein""}, {""token"": ""Foxp3GFP"", ""start_span"": 122, ""end_span"": 130, ""type"": ""Protein""}]"	valid
Human naive CD4 + T cells were cultured either with IL - 2 only or with IL - 2, anti - CD2 / 3 / 28, and TGF - beta for 72 h, and protein - DNA complexes were fixed by cross - linking with formaldehyde in a final concentration of 1. 42% for 15 min.	CD4,12,15,Protein	IL - 2,52,58,Protein	IL - 2,72,78,Protein	CD2,87,90,Protein	3,93,94,Protein	28,97,99,Protein	TGF - beta,105,115,Protein	"[{""token"": ""CD4"", ""start_span"": 12, ""end_span"": 15, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 52, ""end_span"": 58, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 72, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""CD2"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""3"", ""start_span"": 93, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""28"", ""start_span"": 97, ""end_span"": 99, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 105, ""end_span"": 115, ""type"": ""Protein""}]"	valid
IL - 4, IL - 5, IL - 6, IL - 10, IL - 13, IL - 17, and IFN - gamma secretion was assessed using fluorescent bead - based technology.	IL - 4,0,6,Protein	IL - 5,8,14,Protein	IL - 6,16,22,Protein	IL - 10,24,31,Protein	IL - 13,33,40,Protein	IL - 17,42,49,Protein	IFN - gamma,55,66,Protein	"[{""token"": ""IL - 4"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Protein""}, {""token"": ""IL - 5"", ""start_span"": 8, ""end_span"": 14, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 16, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 24, ""end_span"": 31, ""type"": ""Protein""}, {""token"": ""IL - 13"", ""start_span"": 33, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""IL - 17"", ""start_span"": 42, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 55, ""end_span"": 66, ""type"": ""Protein""}]"	valid
( A) Human primary CD4 + cells were transfected with an empty vector ( pGL3 Basic), a vector containing the wild - type or mutated FOXP3 promoter region ( FOXP3 - 511 / + 176) fused to the luciferase reporter gene together with a GFP, RUNX1, or RUNX3 expression vector.	CD4,19,22,Protein	FOXP3,131,136,Protein	FOXP3,155,160,Protein	luciferase,189,199,Protein	GFP,230,233,Protein	RUNX1,235,240,Protein	RUNX3,245,250,Protein	"[{""token"": ""CD4"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""FOXP3"", ""start_span"": 131, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""FOXP3"", ""start_span"": 155, ""end_span"": 160, ""type"": ""Protein""}, {""token"": ""luciferase"", ""start_span"": 189, ""end_span"": 199, ""type"": ""Protein""}, {""token"": ""GFP"", ""start_span"": 230, ""end_span"": 233, ""type"": ""Protein""}, {""token"": ""RUNX1"", ""start_span"": 235, ""end_span"": 240, ""type"": ""Protein""}, {""token"": ""RUNX3"", ""start_span"": 245, ""end_span"": 250, ""type"": ""Protein""}]"	valid
Since IkappaBalpha degradation is a prerequisite to unmask the NLS of p65, and both RPS3 and IkappaBalpha bind to p65 in the cytoplasmic inhibitory complex, we tested whether IkappaBalpha degradation is required for the liberation of RPS3.	IkappaBalpha,6,18,Protein	p65,70,73,Protein	RPS3,84,88,Protein	IkappaBalpha,93,105,Protein	p65,114,117,Protein	IkappaBalpha,175,187,Protein	RPS3,234,238,Protein	"[{""token"": ""IkappaBalpha"", ""start_span"": 6, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 70, ""end_span"": 73, ""type"": ""Protein""}, {""token"": ""RPS3"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Protein""}, {""token"": ""IkappaBalpha"", ""start_span"": 93, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""IkappaBalpha"", ""start_span"": 175, ""end_span"": 187, ""type"": ""Protein""}, {""token"": ""RPS3"", ""start_span"": 234, ""end_span"": 238, ""type"": ""Protein""}]"	valid
By in vitro kinase assays using recombinant IKK and RPS3 proteins, we observed strong incorporation of 32P in autophosphorylatd IKKalpha and IKKbeta ( Fig. 4a, lanes 2 - 7) as well as phosporylated GST - IkappaBalpha ( 1 - 54) ( Supplementary Fig. 4), but not the GST protein alone ( Fig. 4a, lanes 3 and 6), when either IKKalpha or IKKbeta was used.	RPS3,52,56,Protein	IKKalpha,128,136,Protein	IKKbeta,141,148,Protein	GST - IkappaBalpha,198,216,Protein	GST,264,267,Protein	IKKalpha,321,329,Protein	IKKbeta,333,340,Protein	"[{""token"": ""RPS3"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""IKKalpha"", ""start_span"": 128, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""IKKbeta"", ""start_span"": 141, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""GST - IkappaBalpha"", ""start_span"": 198, ""end_span"": 216, ""type"": ""Protein""}, {""token"": ""GST"", ""start_span"": 264, ""end_span"": 267, ""type"": ""Protein""}, {""token"": ""IKKalpha"", ""start_span"": 321, ""end_span"": 329, ""type"": ""Protein""}, {""token"": ""IKKbeta"", ""start_span"": 333, ""end_span"": 340, ""type"": ""Protein""}]"	valid
In HIV - 1 - infected U937 cells, the endogenous Tat was coimmunoprecipitated with IkappaB - alpha and p65 ( Figure 6E), and activated the MIP - 1alpha expression in a p65 - dependent manner, as shown by the lack of effect following RNA interference of Tat or p65 ( Figure 6F).	Tat,49,52,Protein	IkappaB - alpha,83,98,Protein	p65,103,106,Protein	MIP - 1alpha,139,151,Protein	p65,168,171,Protein	Tat,253,256,Protein	p65,260,263,Protein	"[{""token"": ""Tat"", ""start_span"": 49, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""IkappaB - alpha"", ""start_span"": 83, ""end_span"": 98, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 103, ""end_span"": 106, ""type"": ""Protein""}, {""token"": ""MIP - 1alpha"", ""start_span"": 139, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 168, ""end_span"": 171, ""type"": ""Protein""}, {""token"": ""Tat"", ""start_span"": 253, ""end_span"": 256, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 260, ""end_span"": 263, ""type"": ""Protein""}]"	valid
Altogether these results indicated that in single round HIV - 1 infection Tat associated with IkappaB - alpha and p65, and induced the p65 - dependent activation of MIP - 1alpha expression through occupancy of the MIP - 1alpha promoter and increased recruitment of p65.	Tat,74,77,Protein	IkappaB - alpha,94,109,Protein	p65,114,117,Protein	p65,135,138,Protein	MIP - 1alpha,165,177,Protein	MIP - 1alpha,214,226,Protein	p65,265,268,Protein	"[{""token"": ""Tat"", ""start_span"": 74, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""IkappaB - alpha"", ""start_span"": 94, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Protein""}, {""token"": ""MIP - 1alpha"", ""start_span"": 165, ""end_span"": 177, ""type"": ""Protein""}, {""token"": ""MIP - 1alpha"", ""start_span"": 214, ""end_span"": 226, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 265, ""end_span"": 268, ""type"": ""Protein""}]"	valid
( E) p50 - / - p65 - / - MEFs ( 3 x 105 cells) were transfected with pkappaBLuc ( 0. 5 microg) and pSV - beta - Gal ( 0. 1 microg) with or without pRc / CMV - p65 ( 0. 5 microg), pCMV4 - HA - IkappaB - alpha ( 0. 5 microg), p3xFLAG - Tat or p3xFLAG - Tat R ( 49 - 57) A ( 0. 5, 1 and 2 microg).	p50,5,8,Protein	p65,15,18,Protein	beta - Gal,105,115,Protein	p65,159,162,Protein	HA - IkappaB - alpha,187,207,Protein	Tat,234,237,Protein	Tat,251,254,Protein	"[{""token"": ""p50"", ""start_span"": 5, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""beta - Gal"", ""start_span"": 105, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 159, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""HA - IkappaB - alpha"", ""start_span"": 187, ""end_span"": 207, ""type"": ""Protein""}, {""token"": ""Tat"", ""start_span"": 234, ""end_span"": 237, ""type"": ""Protein""}, {""token"": ""Tat"", ""start_span"": 251, ""end_span"": 254, ""type"": ""Protein""}]"	valid
Twenty - four - hour post - transfection, total RNA was extracted and analysed by real - time PCR to evaluate the expression of MIP - 1alpha ( A), CSF3 ( B), LTA ( C), NFKBIA ( D), TLR2 ( E), GAPDH ( F), ACTB ( G) genes.	MIP - 1alpha,128,140,Protein	CSF3,147,151,Protein	LTA,158,161,Protein	NFKBIA,168,174,Protein	TLR2,181,185,Protein	GAPDH,192,197,Protein	ACTB,204,208,Protein	"[{""token"": ""MIP - 1alpha"", ""start_span"": 128, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""CSF3"", ""start_span"": 147, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""LTA"", ""start_span"": 158, ""end_span"": 161, ""type"": ""Protein""}, {""token"": ""NFKBIA"", ""start_span"": 168, ""end_span"": 174, ""type"": ""Protein""}, {""token"": ""TLR2"", ""start_span"": 181, ""end_span"": 185, ""type"": ""Protein""}, {""token"": ""GAPDH"", ""start_span"": 192, ""end_span"": 197, ""type"": ""Protein""}, {""token"": ""ACTB"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Protein""}]"	valid
To evaluate the responsiveness of RA CD4 + T cells to IL - 10, purified PB CD4 + T cells from three patients with active RA and from three healthy controls were stimulated by immobilized anti - CD3 antibody and anti - CD28 antibody with or without diluted concentrations of IL - 10 for 36 hours, and IFN - gamma production was measured by ELISA.	CD4,37,40,Protein	IL - 10,54,61,Protein	CD4,75,78,Protein	CD3,194,197,Protein	CD28,218,222,Protein	IL - 10,274,281,Protein	IFN - gamma,300,311,Protein	"[{""token"": ""CD4"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 54, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""CD3"", ""start_span"": 194, ""end_span"": 197, ""type"": ""Protein""}, {""token"": ""CD28"", ""start_span"": 218, ""end_span"": 222, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 274, ""end_span"": 281, ""type"": ""Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 300, ""end_span"": 311, ""type"": ""Protein""}]"	test
Serum IL - 6 from RA patients induces STAT3 but not STAT1 phosphorylation in normal CD4 + T cells, and exogenous IL - 6 induces the resistance to IL - 10 inhibition of IFN - gamma production.	IL - 6,6,12,Protein	STAT3,38,43,Protein	STAT1,52,57,Protein	CD4,84,87,Protein	IL - 6,113,119,Protein	IL - 10,146,153,Protein	IFN - gamma,168,179,Protein	"[{""token"": ""IL - 6"", ""start_span"": 6, ""end_span"": 12, ""type"": ""Protein""}, {""token"": ""STAT3"", ""start_span"": 38, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""STAT1"", ""start_span"": 52, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 113, ""end_span"": 119, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 146, ""end_span"": 153, ""type"": ""Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 168, ""end_span"": 179, ""type"": ""Protein""}]"	test
However, a series of studies demonstrated paucity of T cell - derived cytokines such as IL - 2 and interferon - gamma in the joints of RA, whereas macrophage and fibroblast cytokines including IL - 1, IL - 6, IL - 15, IL - 18 and TNF - alpha were abundant in rheumatoid synovium.	IL - 2,88,94,Protein	interferon - gamma,99,117,Protein	IL - 1,193,199,Protein	IL - 6,201,207,Protein	IL - 15,209,216,Protein	IL - 18,218,225,Protein	TNF - alpha,230,241,Protein	"[{""token"": ""IL - 2"", ""start_span"": 88, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""interferon - gamma"", ""start_span"": 99, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""IL - 1"", ""start_span"": 193, ""end_span"": 199, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 201, ""end_span"": 207, ""type"": ""Protein""}, {""token"": ""IL - 15"", ""start_span"": 209, ""end_span"": 216, ""type"": ""Protein""}, {""token"": ""IL - 18"", ""start_span"": 218, ""end_span"": 225, ""type"": ""Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 230, ""end_span"": 241, ""type"": ""Protein""}]"	test
We detected an increase in IL - 17 level after stimulation with IL - 15 ( 10 ng / ml), whereas with IL - 1beta ( 10 ng / ml), TNF - alpha ( 10 ng / ml), IL - 18 ( 10 ng / ml) or TGF - beta ( 10 ng / ml) the levels in IL - 17 were unchanged ( Fig. 2a).	IL - 17,27,34,Protein	IL - 15,64,71,Protein	IL - 1beta,100,110,Protein	TNF - alpha,126,137,Protein	IL - 18,153,160,Protein	TGF - beta,178,188,Protein	IL - 17,217,224,Protein	"[{""token"": ""IL - 17"", ""start_span"": 27, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""IL - 15"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""IL - 1beta"", ""start_span"": 100, ""end_span"": 110, ""type"": ""Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 126, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""IL - 18"", ""start_span"": 153, ""end_span"": 160, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 178, ""end_span"": 188, ""type"": ""Protein""}, {""token"": ""IL - 17"", ""start_span"": 217, ""end_span"": 224, ""type"": ""Protein""}]"	test
Binding activities of NFkappaB, NFIL - 6 and NFAT from human PBMC to the TNFalpha, IL - 6 and IFNgamma promoters following an in vitro stimulation ( 1 h) with LPS, TSST - 1, GP, GP + LPS and GP + TSST - 1	NFIL - 6,32,40,Protein	NFAT,45,49,Protein	TNFalpha,73,81,Protein	IL - 6,83,89,Protein	IFNgamma,94,102,Protein	TSST - 1,164,172,Protein	TSST - 1,196,204,Protein	"[{""token"": ""NFIL - 6"", ""start_span"": 32, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""NFAT"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""TNFalpha"", ""start_span"": 73, ""end_span"": 81, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 83, ""end_span"": 89, ""type"": ""Protein""}, {""token"": ""IFNgamma"", ""start_span"": 94, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""TSST - 1"", ""start_span"": 164, ""end_span"": 172, ""type"": ""Protein""}, {""token"": ""TSST - 1"", ""start_span"": 196, ""end_span"": 204, ""type"": ""Protein""}]"	test
Our data indicated that GP leads to production of IL - 1RA primarily via induction of NFATP2 / 3 and NFIL - 6 DNA binding, which might be due to differences in the binding motif or the composition of the activated transcription factors ( NFAT) between the IFNgamma, IL - 6 and IL - 1RA promoter.	NFATP2,86,92,Protein	3,95,96,Protein	NFIL - 6,101,109,Protein	NFAT,238,242,Protein	IFNgamma,256,264,Protein	IL - 6,266,272,Protein	IL - 1RA,277,285,Protein	"[{""token"": ""NFATP2"", ""start_span"": 86, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""3"", ""start_span"": 95, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""NFIL - 6"", ""start_span"": 101, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""NFAT"", ""start_span"": 238, ""end_span"": 242, ""type"": ""Protein""}, {""token"": ""IFNgamma"", ""start_span"": 256, ""end_span"": 264, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 266, ""end_span"": 272, ""type"": ""Protein""}, {""token"": ""IL - 1RA"", ""start_span"": 277, ""end_span"": 285, ""type"": ""Protein""}]"	test
IFNgamma, TNFalpha, IL - 1 and IL - 6 were determined using an ELISA from Bender Systems ( Vienna, Austria), IL - 1RA and IL - 8 by an ELISA from R & D Systems ( Wiesbaden - Nordenstadt, Germany), and TGFbeta 1 using an ELISA as previously described [ 57].	IFNgamma,0,8,Protein	TNFalpha,10,18,Protein	IL - 1,20,26,Protein	IL - 6,31,37,Protein	IL - 1RA,109,117,Protein	IL - 8,122,128,Protein	TGFbeta 1,201,210,Protein	"[{""token"": ""IFNgamma"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""TNFalpha"", ""start_span"": 10, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""IL - 1"", ""start_span"": 20, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 31, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""IL - 1RA"", ""start_span"": 109, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""IL - 8"", ""start_span"": 122, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""TGFbeta 1"", ""start_span"": 201, ""end_span"": 210, ""type"": ""Protein""}]"	test
