Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
For the purpose of investigating the relationship between the metastatic potential of the tumor as well as the expression of nm23 - H1 mRNA, and for determing the location of the positive sites in the cells, tumor metastasis suppressor gene nm23 - H1 in human hepatocellular carcinoma ( and the nonneoplastic area surrounding the tumor) was detected by in situ hybridization using digoxiginin - labeled nm23 - H1 antisense complementary RNA probe.	tumor,90,95,Anatomy	cells,201,206,Anatomy	tumor,208,213,Anatomy	hepatocellular carcinoma,260,284,Anatomy	nonneoplastic area,295,313,Anatomy	tumor,330,335,Anatomy	"[{""token"": ""tumor"", ""start_span"": 90, ""end_span"": 95, ""type"": ""Anatomy""}, {""token"": ""cells"", ""start_span"": 201, ""end_span"": 206, ""type"": ""Anatomy""}, {""token"": ""tumor"", ""start_span"": 208, ""end_span"": 213, ""type"": ""Anatomy""}, {""token"": ""hepatocellular carcinoma"", ""start_span"": 260, ""end_span"": 284, ""type"": ""Anatomy""}, {""token"": ""nonneoplastic area"", ""start_span"": 295, ""end_span"": 313, ""type"": ""Anatomy""}, {""token"": ""tumor"", ""start_span"": 330, ""end_span"": 335, ""type"": ""Anatomy""}]"	train
The primary results indicated ( i) positive results of in situ hybridization are presence of granules or masses in the cytoplasm; ( ii) the less expression of nm23 - H1 mRNA, the higher metastatic rate of the human hepatocellular carcinoma ( P < 0. 05); ( iii) expression of nm23 - H1 mRNA dose not correlate with some other factors such as tumor size and the background of other liver diseases.	granules,93,101,Anatomy	masses,105,111,Anatomy	cytoplasm,119,128,Anatomy	hepatocellular carcinoma,215,239,Anatomy	tumor,341,346,Anatomy	liver,380,385,Anatomy	"[{""token"": ""granules"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Anatomy""}, {""token"": ""masses"", ""start_span"": 105, ""end_span"": 111, ""type"": ""Anatomy""}, {""token"": ""cytoplasm"", ""start_span"": 119, ""end_span"": 128, ""type"": ""Anatomy""}, {""token"": ""hepatocellular carcinoma"", ""start_span"": 215, ""end_span"": 239, ""type"": ""Anatomy""}, {""token"": ""tumor"", ""start_span"": 341, ""end_span"": 346, ""type"": ""Anatomy""}, {""token"": ""liver"", ""start_span"": 380, ""end_span"": 385, ""type"": ""Anatomy""}]"	train
Apoptosis is a regulated form of cell death that may be triggered by natural killer ( NK) or cytotoxic T cells, which effect target cell lysis by cytolytic effector and related proteins through complex intracellular signals.	cell,33,37,Anatomy	natural killer,69,83,Anatomy	NK,86,88,Anatomy	cytotoxic T cells,93,110,Anatomy	cell,132,136,Anatomy	intracellular,202,215,Anatomy	"[{""token"": ""cell"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Anatomy""}, {""token"": ""natural killer"", ""start_span"": 69, ""end_span"": 83, ""type"": ""Anatomy""}, {""token"": ""NK"", ""start_span"": 86, ""end_span"": 88, ""type"": ""Anatomy""}, {""token"": ""cytotoxic T cells"", ""start_span"": 93, ""end_span"": 110, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Anatomy""}, {""token"": ""intracellular"", ""start_span"": 202, ""end_span"": 215, ""type"": ""Anatomy""}]"	train
In all subjects, activation was predominantly in the contralateral motor areas ( primary sensorimotor, lateral premotor, parietal and supplementary motor regions) and ipsilateral cerebellum.	contralateral motor areas,53,78,Anatomy	primary sensorimotor,81,101,Anatomy	lateral premotor,103,119,Anatomy	parietal,121,129,Anatomy	supplementary motor regions,134,161,Anatomy	ipsilateral cerebellum,167,189,Anatomy	"[{""token"": ""contralateral motor areas"", ""start_span"": 53, ""end_span"": 78, ""type"": ""Anatomy""}, {""token"": ""primary sensorimotor"", ""start_span"": 81, ""end_span"": 101, ""type"": ""Anatomy""}, {""token"": ""lateral premotor"", ""start_span"": 103, ""end_span"": 119, ""type"": ""Anatomy""}, {""token"": ""parietal"", ""start_span"": 121, ""end_span"": 129, ""type"": ""Anatomy""}, {""token"": ""supplementary motor regions"", ""start_span"": 134, ""end_span"": 161, ""type"": ""Anatomy""}, {""token"": ""ipsilateral cerebellum"", ""start_span"": 167, ""end_span"": 189, ""type"": ""Anatomy""}]"	train
Twenty - nine neurons recorded from ferret cortical slices are included in this study ( 22 regular spiking ( RS); 5 chattering ( CH) and 2 intrinsic bursting ( IB)), 27 neurons from cat visual cortex in vivo ( 14 RS; 5 CH; 2 IB; 3 fast spiking ( FS); plus 3 non classified) and 14 neurons from rat barrel cortex in vivo ( 12 RS; 1 CH; 1 IB).	neurons,14,21,Anatomy	cortical slices,43,58,Anatomy	neurons,169,176,Anatomy	visual cortex,186,199,Anatomy	neurons,281,288,Anatomy	barrel cortex,298,311,Anatomy	"[{""token"": ""neurons"", ""start_span"": 14, ""end_span"": 21, ""type"": ""Anatomy""}, {""token"": ""cortical slices"", ""start_span"": 43, ""end_span"": 58, ""type"": ""Anatomy""}, {""token"": ""neurons"", ""start_span"": 169, ""end_span"": 176, ""type"": ""Anatomy""}, {""token"": ""visual cortex"", ""start_span"": 186, ""end_span"": 199, ""type"": ""Anatomy""}, {""token"": ""neurons"", ""start_span"": 281, ""end_span"": 288, ""type"": ""Anatomy""}, {""token"": ""barrel cortex"", ""start_span"": 298, ""end_span"": 311, ""type"": ""Anatomy""}]"	valid
It comes from animal sources, such as eggs, meat, milk, cheese, cream, liver, kidney, cod and halibut fish oil.	eggs,38,42,Anatomy	meat,44,48,Anatomy	milk,50,54,Anatomy	liver,71,76,Anatomy	kidney,78,84,Anatomy	oil,107,110,Anatomy	"[{""token"": ""eggs"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Anatomy""}, {""token"": ""meat"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Anatomy""}, {""token"": ""milk"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Anatomy""}, {""token"": ""liver"", ""start_span"": 71, ""end_span"": 76, ""type"": ""Anatomy""}, {""token"": ""kidney"", ""start_span"": 78, ""end_span"": 84, ""type"": ""Anatomy""}, {""token"": ""oil"", ""start_span"": 107, ""end_span"": 110, ""type"": ""Anatomy""}]"	valid
This result was to be expected; when the gap between the tibia and femur was increased, the increase in PCL tension resulted in the tibia pivoting around the femoral insertion of the PCL.	tibia,57,62,Anatomy	femur,67,72,Anatomy	PCL,104,107,Anatomy	tibia,132,137,Anatomy	femoral,158,165,Anatomy	PCL,183,186,Anatomy	"[{""token"": ""tibia"", ""start_span"": 57, ""end_span"": 62, ""type"": ""Anatomy""}, {""token"": ""femur"", ""start_span"": 67, ""end_span"": 72, ""type"": ""Anatomy""}, {""token"": ""PCL"", ""start_span"": 104, ""end_span"": 107, ""type"": ""Anatomy""}, {""token"": ""tibia"", ""start_span"": 132, ""end_span"": 137, ""type"": ""Anatomy""}, {""token"": ""femoral"", ""start_span"": 158, ""end_span"": 165, ""type"": ""Anatomy""}, {""token"": ""PCL"", ""start_span"": 183, ""end_span"": 186, ""type"": ""Anatomy""}]"	valid
This restriction enzyme site polymorphism along with the sequence variations were also observed in 50 biopsy tissues as well as in the throat washings of 6 out of 20 healthy individuals that we examined, indicating that the EBV strain predominantly existing in these biopsy tissues was different from strains of B95 - 8, Jijoye or nude mouse passaged cells ( C15) with an African origin, but closely resembled other nude mouse passaged CAO cells which were originally derived from China.	biopsy tissues,102,116,Anatomy	throat,135,141,Anatomy	biopsy tissues,267,281,Anatomy	cells,351,356,Anatomy	C15,359,362,Anatomy	CAO cells,436,445,Anatomy	"[{""token"": ""biopsy tissues"", ""start_span"": 102, ""end_span"": 116, ""type"": ""Anatomy""}, {""token"": ""throat"", ""start_span"": 135, ""end_span"": 141, ""type"": ""Anatomy""}, {""token"": ""biopsy tissues"", ""start_span"": 267, ""end_span"": 281, ""type"": ""Anatomy""}, {""token"": ""cells"", ""start_span"": 351, ""end_span"": 356, ""type"": ""Anatomy""}, {""token"": ""C15"", ""start_span"": 359, ""end_span"": 362, ""type"": ""Anatomy""}, {""token"": ""CAO cells"", ""start_span"": 436, ""end_span"": 445, ""type"": ""Anatomy""}]"	valid
CONCLUSION: Not only tumor cells but also TAMs secrete the VEGF - C in OSCC, and TAMs may play a major role in peritumoral lymphatic neoangiogenesis and lymphatic metastasis.	tumor cells,21,32,Anatomy	TAMs,42,46,Anatomy	OSCC,71,75,Anatomy	TAMs,81,85,Anatomy	peritumoral lymphatic,111,132,Anatomy	lymphatic,153,162,Anatomy	"[{""token"": ""tumor cells"", ""start_span"": 21, ""end_span"": 32, ""type"": ""Anatomy""}, {""token"": ""TAMs"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Anatomy""}, {""token"": ""OSCC"", ""start_span"": 71, ""end_span"": 75, ""type"": ""Anatomy""}, {""token"": ""TAMs"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Anatomy""}, {""token"": ""peritumoral lymphatic"", ""start_span"": 111, ""end_span"": 132, ""type"": ""Anatomy""}, {""token"": ""lymphatic"", ""start_span"": 153, ""end_span"": 162, ""type"": ""Anatomy""}]"	valid
Before treatment, the median level of WBC was 4. 3 x 10 ( 9) / L and the detection rate of abnormal promyelocyte on blood film was 85. 8%; with immunophenotypic detection, the expression levels of CD117, CD34, HLA - DR, CD7, CD14 and CD19 in APL were found to be lower and the expression levels of CD2, CD33 and MPO higher than those in other subtypes of acute myelocytic leukemia ( AML) ( both P < 0. 01).	WBC,38,41,Anatomy	promyelocyte,100,112,Anatomy	blood,116,121,Anatomy	APL,242,245,Anatomy	acute myelocytic leukemia,355,380,Anatomy	AML,383,386,Anatomy	"[{""token"": ""WBC"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Anatomy""}, {""token"": ""promyelocyte"", ""start_span"": 100, ""end_span"": 112, ""type"": ""Anatomy""}, {""token"": ""blood"", ""start_span"": 116, ""end_span"": 121, ""type"": ""Anatomy""}, {""token"": ""APL"", ""start_span"": 242, ""end_span"": 245, ""type"": ""Anatomy""}, {""token"": ""acute myelocytic leukemia"", ""start_span"": 355, ""end_span"": 380, ""type"": ""Anatomy""}, {""token"": ""AML"", ""start_span"": 383, ""end_span"": 386, ""type"": ""Anatomy""}]"	valid
Surgical specimens from 20 cases of OSCC with lymph node metastasis, 20 cases of OSCC without lymph node metastasis, and 10 cases of normal mucosa were examined by immunohistochemistry.	Surgical specimens,0,18,Anatomy	OSCC,36,40,Anatomy	lymph node,46,56,Anatomy	OSCC,81,85,Anatomy	lymph node,94,104,Anatomy	mucosa,140,146,Anatomy	"[{""token"": ""Surgical specimens"", ""start_span"": 0, ""end_span"": 18, ""type"": ""Anatomy""}, {""token"": ""OSCC"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Anatomy""}, {""token"": ""lymph node"", ""start_span"": 46, ""end_span"": 56, ""type"": ""Anatomy""}, {""token"": ""OSCC"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Anatomy""}, {""token"": ""lymph node"", ""start_span"": 94, ""end_span"": 104, ""type"": ""Anatomy""}, {""token"": ""mucosa"", ""start_span"": 140, ""end_span"": 146, ""type"": ""Anatomy""}]"	valid
The enkephalin - ir cells and fibers in entorhinal / perirhinal cortex, which innervate rat hippocampus and dentate gyrus, do not contain dynorphin - ir.	enkephalin - ir cells,4,25,Anatomy	fibers,30,36,Anatomy	entorhinal,40,50,Anatomy	perirhinal cortex,53,70,Anatomy	hippocampus,92,103,Anatomy	dentate gyrus,108,121,Anatomy	"[{""token"": ""enkephalin - ir cells"", ""start_span"": 4, ""end_span"": 25, ""type"": ""Anatomy""}, {""token"": ""fibers"", ""start_span"": 30, ""end_span"": 36, ""type"": ""Anatomy""}, {""token"": ""entorhinal"", ""start_span"": 40, ""end_span"": 50, ""type"": ""Anatomy""}, {""token"": ""perirhinal cortex"", ""start_span"": 53, ""end_span"": 70, ""type"": ""Anatomy""}, {""token"": ""hippocampus"", ""start_span"": 92, ""end_span"": 103, ""type"": ""Anatomy""}, {""token"": ""dentate gyrus"", ""start_span"": 108, ""end_span"": 121, ""type"": ""Anatomy""}]"	valid
Each consists of repetitive cycles of interaction with adjacent extracellular matrix components by mediating cellular adhesion, matrix dissolution, and cellular motility to achieve metastasis of cancer cells or neovascularization of tumors.	extracellular matrix components,64,95,Anatomy	cellular,109,117,Anatomy	matrix,128,134,Anatomy	cellular,152,160,Anatomy	cancer cells,195,207,Anatomy	tumors,233,239,Anatomy	"[{""token"": ""extracellular matrix components"", ""start_span"": 64, ""end_span"": 95, ""type"": ""Anatomy""}, {""token"": ""cellular"", ""start_span"": 109, ""end_span"": 117, ""type"": ""Anatomy""}, {""token"": ""matrix"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Anatomy""}, {""token"": ""cellular"", ""start_span"": 152, ""end_span"": 160, ""type"": ""Anatomy""}, {""token"": ""cancer cells"", ""start_span"": 195, ""end_span"": 207, ""type"": ""Anatomy""}, {""token"": ""tumors"", ""start_span"": 233, ""end_span"": 239, ""type"": ""Anatomy""}]"	valid
This transporter was expressed on the cell membrane and in the cytoplasm of the tumor cells, but exhibited marked intratumoral and intertumoral variability in the proportions of positive cells and the intensity of staining.	cell membrane,38,51,Anatomy	cytoplasm,63,72,Anatomy	tumor cells,80,91,Anatomy	intratumoral,114,126,Anatomy	intertumoral,131,143,Anatomy	cells,187,192,Anatomy	"[{""token"": ""cell membrane"", ""start_span"": 38, ""end_span"": 51, ""type"": ""Anatomy""}, {""token"": ""cytoplasm"", ""start_span"": 63, ""end_span"": 72, ""type"": ""Anatomy""}, {""token"": ""tumor cells"", ""start_span"": 80, ""end_span"": 91, ""type"": ""Anatomy""}, {""token"": ""intratumoral"", ""start_span"": 114, ""end_span"": 126, ""type"": ""Anatomy""}, {""token"": ""intertumoral"", ""start_span"": 131, ""end_span"": 143, ""type"": ""Anatomy""}, {""token"": ""cells"", ""start_span"": 187, ""end_span"": 192, ""type"": ""Anatomy""}]"	valid
Vascular and neoplastic tissue from 14 colonic adenocarcinomas, 13 carcinoids, 6 renal - cell carcinomas and 7 malignant lymphomas were analyzed for somatostatin receptors by use of quantitative receptor autoradiography.	Vascular,0,8,Anatomy	neoplastic tissue,13,30,Anatomy	colonic adenocarcinomas,39,62,Anatomy	carcinoids,67,77,Anatomy	renal - cell carcinomas,81,104,Anatomy	malignant lymphomas,111,130,Anatomy	"[{""token"": ""Vascular"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Anatomy""}, {""token"": ""neoplastic tissue"", ""start_span"": 13, ""end_span"": 30, ""type"": ""Anatomy""}, {""token"": ""colonic adenocarcinomas"", ""start_span"": 39, ""end_span"": 62, ""type"": ""Anatomy""}, {""token"": ""carcinoids"", ""start_span"": 67, ""end_span"": 77, ""type"": ""Anatomy""}, {""token"": ""renal - cell carcinomas"", ""start_span"": 81, ""end_span"": 104, ""type"": ""Anatomy""}, {""token"": ""malignant lymphomas"", ""start_span"": 111, ""end_span"": 130, ""type"": ""Anatomy""}]"	valid
Since the vessels of normal non - neoplastic human tissues, e. g. of intestine or lymphatic organs, have few somatostatin receptors, the increased somatostatin receptor expression in peritumoral vessels observed in this study may be linked to the neoplastic process itself.	vessels,10,17,Anatomy	non - neoplastic human tissues,28,58,Anatomy	intestine,69,78,Anatomy	lymphatic organs,82,98,Anatomy	peritumoral vessels,183,202,Anatomy	neoplastic,247,257,Anatomy	"[{""token"": ""vessels"", ""start_span"": 10, ""end_span"": 17, ""type"": ""Anatomy""}, {""token"": ""non - neoplastic human tissues"", ""start_span"": 28, ""end_span"": 58, ""type"": ""Anatomy""}, {""token"": ""intestine"", ""start_span"": 69, ""end_span"": 78, ""type"": ""Anatomy""}, {""token"": ""lymphatic organs"", ""start_span"": 82, ""end_span"": 98, ""type"": ""Anatomy""}, {""token"": ""peritumoral vessels"", ""start_span"": 183, ""end_span"": 202, ""type"": ""Anatomy""}, {""token"": ""neoplastic"", ""start_span"": 247, ""end_span"": 257, ""type"": ""Anatomy""}]"	valid
Syndecan - 1 is a cell surface proteoglycan that has been implicated in a number of cellular functions including cell - cell adhesion, cell - matrix anchorage and growth factor presentation for signalling receptors.	cell surface,18,30,Anatomy	cellular,84,92,Anatomy	cell,113,117,Anatomy	cell,120,124,Anatomy	cell,135,139,Anatomy	matrix,142,148,Anatomy	"[{""token"": ""cell surface"", ""start_span"": 18, ""end_span"": 30, ""type"": ""Anatomy""}, {""token"": ""cellular"", ""start_span"": 84, ""end_span"": 92, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Anatomy""}, {""token"": ""matrix"", ""start_span"": 142, ""end_span"": 148, ""type"": ""Anatomy""}]"	valid
The membrane has pores at the surface closest to the epithelium, into which the tips of the hair bundles project ( Lewis and Narins 1999). 4	membrane,4,12,Anatomy	pores,17,22,Anatomy	surface,30,37,Anatomy	epithelium,53,63,Anatomy	tips,80,84,Anatomy	hair bundles,92,104,Anatomy	"[{""token"": ""membrane"", ""start_span"": 4, ""end_span"": 12, ""type"": ""Anatomy""}, {""token"": ""pores"", ""start_span"": 17, ""end_span"": 22, ""type"": ""Anatomy""}, {""token"": ""surface"", ""start_span"": 30, ""end_span"": 37, ""type"": ""Anatomy""}, {""token"": ""epithelium"", ""start_span"": 53, ""end_span"": 63, ""type"": ""Anatomy""}, {""token"": ""tips"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Anatomy""}, {""token"": ""hair bundles"", ""start_span"": 92, ""end_span"": 104, ""type"": ""Anatomy""}]"	test
The results showed that expression levels of both nm23 - H1 and nm23 - H2 mRNA varied in normal buccal mucosa, leukoplakia, adjacent nontumorous mucosa, submandibular gland, CBM and lymph nodes with or without metastasis.	buccal mucosa,96,109,Anatomy	leukoplakia,111,122,Anatomy	nontumorous mucosa,133,151,Anatomy	submandibular gland,153,172,Anatomy	CBM,174,177,Anatomy	lymph nodes,182,193,Anatomy	"[{""token"": ""buccal mucosa"", ""start_span"": 96, ""end_span"": 109, ""type"": ""Anatomy""}, {""token"": ""leukoplakia"", ""start_span"": 111, ""end_span"": 122, ""type"": ""Anatomy""}, {""token"": ""nontumorous mucosa"", ""start_span"": 133, ""end_span"": 151, ""type"": ""Anatomy""}, {""token"": ""submandibular gland"", ""start_span"": 153, ""end_span"": 172, ""type"": ""Anatomy""}, {""token"": ""CBM"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Anatomy""}, {""token"": ""lymph nodes"", ""start_span"": 182, ""end_span"": 193, ""type"": ""Anatomy""}]"	test
The nm23 - H1 mRNA expression levels in CBM with lymph nodes metastases were lower than those in CBM without metastases ( P < 0. 05), while no significance of nm23 - H2 mRNA expression levels was found between CBM with and CBM without metastasis ( P > 0. 05).	CBM,40,43,Anatomy	lymph nodes metastases,49,71,Anatomy	CBM,97,100,Anatomy	metastases,109,119,Anatomy	CBM,210,213,Anatomy	CBM,223,226,Anatomy	"[{""token"": ""CBM"", ""start_span"": 40, ""end_span"": 43, ""type"": ""Anatomy""}, {""token"": ""lymph nodes metastases"", ""start_span"": 49, ""end_span"": 71, ""type"": ""Anatomy""}, {""token"": ""CBM"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Anatomy""}, {""token"": ""metastases"", ""start_span"": 109, ""end_span"": 119, ""type"": ""Anatomy""}, {""token"": ""CBM"", ""start_span"": 210, ""end_span"": 213, ""type"": ""Anatomy""}, {""token"": ""CBM"", ""start_span"": 223, ""end_span"": 226, ""type"": ""Anatomy""}]"	test
Constitutively active RhoA ( FRTL - 5 - RhoA QL cells) exhibited a fibroblast - like phenotype with organized actin fibers, whereas cells expressing the RhoA negative dominant phenotype ( FRTL - 5 - RhoA N19 cells) present a rounded morphology and lose normal cytoskeletal architecture.	FRTL - 5 - RhoA QL cells,29,53,Anatomy	fibroblast,67,77,Anatomy	actin fibers,110,122,Anatomy	cells,132,137,Anatomy	FRTL - 5 - RhoA N19 cells,188,213,Anatomy	cytoskeletal,260,272,Anatomy	"[{""token"": ""FRTL - 5 - RhoA QL cells"", ""start_span"": 29, ""end_span"": 53, ""type"": ""Anatomy""}, {""token"": ""fibroblast"", ""start_span"": 67, ""end_span"": 77, ""type"": ""Anatomy""}, {""token"": ""actin fibers"", ""start_span"": 110, ""end_span"": 122, ""type"": ""Anatomy""}, {""token"": ""cells"", ""start_span"": 132, ""end_span"": 137, ""type"": ""Anatomy""}, {""token"": ""FRTL - 5 - RhoA N19 cells"", ""start_span"": 188, ""end_span"": 213, ""type"": ""Anatomy""}, {""token"": ""cytoskeletal"", ""start_span"": 260, ""end_span"": 272, ""type"": ""Anatomy""}]"	test
To further clarify the influence of mechanical strain on the regulation of bone formation, bone growth factors ( insulin - like growth factor [ IGF] I, IGF binding protein [ IGFBP] 3, transforming growth factor [ TGF] beta1, and basic FGF [ bFGF]), bone matrix degrading enzymes ( matrix - metalloproteinases [ MMPs] 1, 2, and 3), human growth hormone ( hGH), and bone formation markers ( ALP, bone - specific ALP [ BAP], and osteocalcin [ OC]) have been analyzed in serum samples from 10 patients in each group pre - and postoperatively.	bone,75,79,Anatomy	bone,91,95,Anatomy	bone matrix,249,260,Anatomy	bone,364,368,Anatomy	bone,394,398,Anatomy	serum samples,467,480,Anatomy	"[{""token"": ""bone"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Anatomy""}, {""token"": ""bone"", ""start_span"": 91, ""end_span"": 95, ""type"": ""Anatomy""}, {""token"": ""bone matrix"", ""start_span"": 249, ""end_span"": 260, ""type"": ""Anatomy""}, {""token"": ""bone"", ""start_span"": 364, ""end_span"": 368, ""type"": ""Anatomy""}, {""token"": ""bone"", ""start_span"": 394, ""end_span"": 398, ""type"": ""Anatomy""}, {""token"": ""serum samples"", ""start_span"": 467, ""end_span"": 480, ""type"": ""Anatomy""}]"	test
Administration of 317615 x 2HCI orally twice daily to nude mice bearing subcutaneous MX - 1 tumors or SKOV - 3 tumors resulted in a decreased number of intratumoral vessels as determined by CD31 and CD105 staining with decreases of 35% and 43% in MX - 1 tumors and 60% and 75% in SKOV - 3 tumors, respectively.	orally,32,38,Anatomy	subcutaneous MX - 1 tumors,72,98,Anatomy	SKOV - 3 tumors,102,117,Anatomy	intratumoral vessels,152,172,Anatomy	MX - 1 tumors,247,260,Anatomy	SKOV - 3 tumors,280,295,Anatomy	"[{""token"": ""orally"", ""start_span"": 32, ""end_span"": 38, ""type"": ""Anatomy""}, {""token"": ""subcutaneous MX - 1 tumors"", ""start_span"": 72, ""end_span"": 98, ""type"": ""Anatomy""}, {""token"": ""SKOV - 3 tumors"", ""start_span"": 102, ""end_span"": 117, ""type"": ""Anatomy""}, {""token"": ""intratumoral vessels"", ""start_span"": 152, ""end_span"": 172, ""type"": ""Anatomy""}, {""token"": ""MX - 1 tumors"", ""start_span"": 247, ""end_span"": 260, ""type"": ""Anatomy""}, {""token"": ""SKOV - 3 tumors"", ""start_span"": 280, ""end_span"": 295, ""type"": ""Anatomy""}]"	test
To delineate the roles that oxygen and fibroblast growth factors ( FGFs) play in the process of angiogenesis from the embryonic aorta, we cultured mouse embryonic aorta explants ( thoracic level to lateral vessels supplying the mesonephros and metanephros) in a three - dimensional type I collagen gel matrix.	embryonic aorta,118,133,Anatomy	embryonic aorta explants,153,177,Anatomy	thoracic,180,188,Anatomy	lateral vessels,198,213,Anatomy	mesonephros,228,239,Anatomy	metanephros,244,255,Anatomy	"[{""token"": ""embryonic aorta"", ""start_span"": 118, ""end_span"": 133, ""type"": ""Anatomy""}, {""token"": ""embryonic aorta explants"", ""start_span"": 153, ""end_span"": 177, ""type"": ""Anatomy""}, {""token"": ""thoracic"", ""start_span"": 180, ""end_span"": 188, ""type"": ""Anatomy""}, {""token"": ""lateral vessels"", ""start_span"": 198, ""end_span"": 213, ""type"": ""Anatomy""}, {""token"": ""mesonephros"", ""start_span"": 228, ""end_span"": 239, ""type"": ""Anatomy""}, {""token"": ""metanephros"", ""start_span"": 244, ""end_span"": 255, ""type"": ""Anatomy""}]"	test
A vascular permeability enhancement ( VPE) assay was performed using guinea pigs to ascertain whether supernatant from cultures of Ve - and OMP - stimulated HGF enhance vascular permeability in vivo.	vascular,2,10,Anatomy	supernatant,102,113,Anatomy	cultures,119,127,Anatomy	Ve,131,133,Anatomy	HGF,157,160,Anatomy	vascular,169,177,Anatomy	"[{""token"": ""vascular"", ""start_span"": 2, ""end_span"": 10, ""type"": ""Anatomy""}, {""token"": ""supernatant"", ""start_span"": 102, ""end_span"": 113, ""type"": ""Anatomy""}, {""token"": ""cultures"", ""start_span"": 119, ""end_span"": 127, ""type"": ""Anatomy""}, {""token"": ""Ve"", ""start_span"": 131, ""end_span"": 133, ""type"": ""Anatomy""}, {""token"": ""HGF"", ""start_span"": 157, ""end_span"": 160, ""type"": ""Anatomy""}, {""token"": ""vascular"", ""start_span"": 169, ""end_span"": 177, ""type"": ""Anatomy""}]"	test
For this purpose, the presence of COX - 2 and PPARgamma was immunohistochemically examined in 71 epithelial ovarian carcinomas, 18 borderline tumours and 23 benign tumours and the levels of COX - 2 and PPARgamma proteins were determined by enzyme immunoassay in four benign tumours, three borderline tumours and 12 carcinomas.	epithelial ovarian carcinomas,97,126,Anatomy	borderline tumours,131,149,Anatomy	benign tumours,157,171,Anatomy	benign tumours,267,281,Anatomy	borderline tumours,289,307,Anatomy	carcinomas,315,325,Anatomy	"[{""token"": ""epithelial ovarian carcinomas"", ""start_span"": 97, ""end_span"": 126, ""type"": ""Anatomy""}, {""token"": ""borderline tumours"", ""start_span"": 131, ""end_span"": 149, ""type"": ""Anatomy""}, {""token"": ""benign tumours"", ""start_span"": 157, ""end_span"": 171, ""type"": ""Anatomy""}, {""token"": ""benign tumours"", ""start_span"": 267, ""end_span"": 281, ""type"": ""Anatomy""}, {""token"": ""borderline tumours"", ""start_span"": 289, ""end_span"": 307, ""type"": ""Anatomy""}, {""token"": ""carcinomas"", ""start_span"": 315, ""end_span"": 325, ""type"": ""Anatomy""}]"	test
It is normally produced in bone, teeth, kidney and epithelial lining tissues and is found in plasma and breast milk.	bone,27,31,Anatomy	teeth,33,38,Anatomy	kidney,40,46,Anatomy	epithelial lining tissues,51,76,Anatomy	plasma,93,99,Anatomy	breast milk,104,115,Anatomy	"[{""token"": ""bone"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Anatomy""}, {""token"": ""teeth"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Anatomy""}, {""token"": ""kidney"", ""start_span"": 40, ""end_span"": 46, ""type"": ""Anatomy""}, {""token"": ""epithelial lining tissues"", ""start_span"": 51, ""end_span"": 76, ""type"": ""Anatomy""}, {""token"": ""plasma"", ""start_span"": 93, ""end_span"": 99, ""type"": ""Anatomy""}, {""token"": ""breast milk"", ""start_span"": 104, ""end_span"": 115, ""type"": ""Anatomy""}]"	test
