Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
Of the vertebrate TACC proteins, the TACC3 orthologues show the greatest variability in size and sequence, ranging in size from 599 amino acids for the rat TACC3 protein, to 942 amino acids in the Danio rerio protein.	proteins,23,31,Chemical	amino acids,132,143,Chemical	protein,162,169,Chemical	amino acids,178,189,Chemical	protein,209,216,Chemical	"[{""token"": ""proteins"", ""start_span"": 23, ""end_span"": 31, ""type"": ""Chemical""}, {""token"": ""amino acids"", ""start_span"": 132, ""end_span"": 143, ""type"": ""Chemical""}, {""token"": ""protein"", ""start_span"": 162, ""end_span"": 169, ""type"": ""Chemical""}, {""token"": ""amino acids"", ""start_span"": 178, ""end_span"": 189, ""type"": ""Chemical""}, {""token"": ""protein"", ""start_span"": 209, ""end_span"": 216, ""type"": ""Chemical""}]"	valid
Cells ( 50 ml) were harvested and resuspended in 5 ml of 20 mM Tris - HCl pH. 8. 0, 200 mM NaCl, 1 mM EDTA pH8. 0, Protease inhibitor set III ( Calbiochem).	Tris,63,67,Chemical	HCl,70,73,Chemical	NaCl,91,95,Chemical	EDTA,102,106,Chemical	Protease inhibitor,115,133,Chemical	"[{""token"": ""Tris"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Chemical""}, {""token"": ""HCl"", ""start_span"": 70, ""end_span"": 73, ""type"": ""Chemical""}, {""token"": ""NaCl"", ""start_span"": 91, ""end_span"": 95, ""type"": ""Chemical""}, {""token"": ""EDTA"", ""start_span"": 102, ""end_span"": 106, ""type"": ""Chemical""}, {""token"": ""Protease inhibitor"", ""start_span"": 115, ""end_span"": 133, ""type"": ""Chemical""}]"	valid
The cleared lysate was immobilized on glutathione sepharose beads in 3 ml of 20 mM Tris - HCl pH. 8. 0, 200 mM NaCl, 1 mM EDTA pH8. 0).	glutathione,38,49,Chemical	Tris,83,87,Chemical	HCl,90,93,Chemical	NaCl,111,115,Chemical	EDTA,122,126,Chemical	"[{""token"": ""glutathione"", ""start_span"": 38, ""end_span"": 49, ""type"": ""Chemical""}, {""token"": ""Tris"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Chemical""}, {""token"": ""HCl"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Chemical""}, {""token"": ""NaCl"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Chemical""}, {""token"": ""EDTA"", ""start_span"": 122, ""end_span"": 126, ""type"": ""Chemical""}]"	valid
100 mu l of in vitro translated RXR beta 3 protein in 1 ml of 20 mM Tris - HCl pH. 8. 0, 200 mM NaCl, 1 mM EDTA pH8. 0 was incubated at 4 degrees C with immobilized GST - TACC2 or GST for 90 min.	protein,43,50,Chemical	Tris,68,72,Chemical	HCl,75,78,Chemical	NaCl,96,100,Chemical	EDTA,107,111,Chemical	"[{""token"": ""protein"", ""start_span"": 43, ""end_span"": 50, ""type"": ""Chemical""}, {""token"": ""Tris"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Chemical""}, {""token"": ""HCl"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Chemical""}, {""token"": ""NaCl"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Chemical""}, {""token"": ""EDTA"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Chemical""}]"	valid
For lung explant culture, lungs were dissected from fresh embryos at E11. 5 and E12. 5 and placed on porous 24 - mm ( 0. 4 - mu) polyester membranes floated in wells containing 2 ml of Dulbecco ' s modified Eagle ' s medium, nutrient mixture F - 12 ( 11039 - 021, Gibco, San Diego, California, United States), supplemented with 10% fetal bovine serum, 0. 3 mg / ml L - glutamine, 100 units / ml penicillin, 100 mcg / ml streptomycin, and 0. 25 mcg / ml amphotericin B.	polyester,129,138,Chemical	nutrient,225,233,Chemical	L - glutamine,365,378,Chemical	penicillin,395,405,Chemical	streptomycin,420,432,Chemical	"[{""token"": ""polyester"", ""start_span"": 129, ""end_span"": 138, ""type"": ""Chemical""}, {""token"": ""nutrient"", ""start_span"": 225, ""end_span"": 233, ""type"": ""Chemical""}, {""token"": ""L - glutamine"", ""start_span"": 365, ""end_span"": 378, ""type"": ""Chemical""}, {""token"": ""penicillin"", ""start_span"": 395, ""end_span"": 405, ""type"": ""Chemical""}, {""token"": ""streptomycin"", ""start_span"": 420, ""end_span"": 432, ""type"": ""Chemical""}]"	valid
Sections for electron microscopy were cut at a thickness of 95 nm, placed on grids, and poststained with 2% uranyl acetate followed by 0. 2% lead citrate.	electron,13,21,Chemical	uranyl,108,114,Chemical	acetate,115,122,Chemical	lead,141,145,Chemical	citrate,146,153,Chemical	"[{""token"": ""electron"", ""start_span"": 13, ""end_span"": 21, ""type"": ""Chemical""}, {""token"": ""uranyl"", ""start_span"": 108, ""end_span"": 114, ""type"": ""Chemical""}, {""token"": ""acetate"", ""start_span"": 115, ""end_span"": 122, ""type"": ""Chemical""}, {""token"": ""lead"", ""start_span"": 141, ""end_span"": 145, ""type"": ""Chemical""}, {""token"": ""citrate"", ""start_span"": 146, ""end_span"": 153, ""type"": ""Chemical""}]"	valid
This transgene contains the tetracycline responsive hCMV * - 1 promoter [ consisting of the tetracycline responsive element ( TRE) and a minimal hCMV promoter] [ 25] from pTRE2 ( Clontech Inc., Mt. View, CA), a chimeric intron from pCI ( Promega) to increase message stability and expression [ 26, 27], a Kozak consensus sequence at the initiation codon to optimize translation [ 28], the human E2 cDNA which has been modified to contain a 4 x alanine linker followed by a c - myc epitope tag at the carboxy terminus to facilitate detection, and an SV40 late polyadenylation sequence from pCI for enhanced mRNA stability and translation.	tetracycline,28,40,Chemical	tetracycline,92,104,Chemical	alanine,444,451,Chemical	carboxy,500,507,Chemical	mRNA,606,610,Chemical	"[{""token"": ""tetracycline"", ""start_span"": 28, ""end_span"": 40, ""type"": ""Chemical""}, {""token"": ""tetracycline"", ""start_span"": 92, ""end_span"": 104, ""type"": ""Chemical""}, {""token"": ""alanine"", ""start_span"": 444, ""end_span"": 451, ""type"": ""Chemical""}, {""token"": ""carboxy"", ""start_span"": 500, ""end_span"": 507, ""type"": ""Chemical""}, {""token"": ""mRNA"", ""start_span"": 606, ""end_span"": 610, ""type"": ""Chemical""}]"	valid
Because of the abnormal decrease in the blood alanine level and marked rise in blood BCAA levels that are characteristic of MSUD, a recent report on MSUD patients has suggested that the ratio of BCAA / alanine provides a more sensitive measure of the abnormal biochemistry of MSUD than BCAA level alone [ 8].	alanine,46,53,Chemical	BCAA,85,89,Chemical	BCAA,195,199,Chemical	alanine,202,209,Chemical	BCAA,286,290,Chemical	"[{""token"": ""alanine"", ""start_span"": 46, ""end_span"": 53, ""type"": ""Chemical""}, {""token"": ""BCAA"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Chemical""}, {""token"": ""BCAA"", ""start_span"": 195, ""end_span"": 199, ""type"": ""Chemical""}, {""token"": ""alanine"", ""start_span"": 202, ""end_span"": 209, ""type"": ""Chemical""}, {""token"": ""BCAA"", ""start_span"": 286, ""end_span"": 290, ""type"": ""Chemical""}]"	valid
Concomitantly, levels of the amino acids alanine, glutamate, and glutamine, whose synthesis is linked with normal metabolism of BCAA, were decreased ( Table 1).	amino acids,29,40,Chemical	alanine,41,48,Chemical	glutamate,50,59,Chemical	glutamine,65,74,Chemical	BCAA,128,132,Chemical	"[{""token"": ""amino acids"", ""start_span"": 29, ""end_span"": 40, ""type"": ""Chemical""}, {""token"": ""alanine"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Chemical""}, {""token"": ""glutamate"", ""start_span"": 50, ""end_span"": 59, ""type"": ""Chemical""}, {""token"": ""glutamine"", ""start_span"": 65, ""end_span"": 74, ""type"": ""Chemical""}, {""token"": ""BCAA"", ""start_span"": 128, ""end_span"": 132, ""type"": ""Chemical""}]"	valid
The abbreviations used are: MSUD, Maple Syrup Urine Disease; BCKDH, branched chain ketoacid dehydrogenase; BCAA, branched chain amino acids; ENU, N - ethyl - N - nitrosourea; BCAT, branched chain aminotransferase; ES cell, embryonic stem cell; TRE, tetracycline responsive element; MEF, mouse embryonic fibroblast.	BCAA,107,111,Chemical	branched chain amino acids,113,139,Chemical	ENU,141,144,Chemical	N - ethyl - N - nitrosourea,146,173,Chemical	tetracycline,249,261,Chemical	"[{""token"": ""BCAA"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Chemical""}, {""token"": ""branched chain amino acids"", ""start_span"": 113, ""end_span"": 139, ""type"": ""Chemical""}, {""token"": ""ENU"", ""start_span"": 141, ""end_span"": 144, ""type"": ""Chemical""}, {""token"": ""N - ethyl - N - nitrosourea"", ""start_span"": 146, ""end_span"": 173, ""type"": ""Chemical""}, {""token"": ""tetracycline"", ""start_span"": 249, ""end_span"": 261, ""type"": ""Chemical""}]"	valid
Itpr1 contains three domains, an N - terminal inositol triphosphate binding domain, a coupling domain, and a C - terminal transmembrane domain; it also contains two protein kinase A phosphorylation sites and an ATP - binding site.	N,33,34,Chemical	inositol,46,54,Chemical	C,109,110,Chemical	protein,165,172,Chemical	ATP,211,214,Chemical	"[{""token"": ""N"", ""start_span"": 33, ""end_span"": 34, ""type"": ""Chemical""}, {""token"": ""inositol"", ""start_span"": 46, ""end_span"": 54, ""type"": ""Chemical""}, {""token"": ""C"", ""start_span"": 109, ""end_span"": 110, ""type"": ""Chemical""}, {""token"": ""protein"", ""start_span"": 165, ""end_span"": 172, ""type"": ""Chemical""}, {""token"": ""ATP"", ""start_span"": 211, ""end_span"": 214, ""type"": ""Chemical""}]"	valid
The most efficiently processed peptide consisted of 14 amino acids, with the tripeptide Asp - Arg - Val removed from its N terminus.	amino acids,55,66,Chemical	Asp,88,91,Chemical	Arg,94,97,Chemical	Val,100,103,Chemical	N,121,122,Chemical	"[{""token"": ""amino acids"", ""start_span"": 55, ""end_span"": 66, ""type"": ""Chemical""}, {""token"": ""Asp"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Chemical""}, {""token"": ""Arg"", ""start_span"": 94, ""end_span"": 97, ""type"": ""Chemical""}, {""token"": ""Val"", ""start_span"": 100, ""end_span"": 103, ""type"": ""Chemical""}, {""token"": ""N"", ""start_span"": 121, ""end_span"": 122, ""type"": ""Chemical""}]"	test
Since the few inhibitors that have been successfully used in the studies of sedolisins are either longer than tripeptides or contain blocking groups on their N termini, new tripeptide - based inhibitors with free N termini are now being synthesized ( Oda, unpublished).	inhibitors,14,24,Chemical	groups,142,148,Chemical	N,158,159,Chemical	inhibitors,192,202,Chemical	N,213,214,Chemical	"[{""token"": ""inhibitors"", ""start_span"": 14, ""end_span"": 24, ""type"": ""Chemical""}, {""token"": ""groups"", ""start_span"": 142, ""end_span"": 148, ""type"": ""Chemical""}, {""token"": ""N"", ""start_span"": 158, ""end_span"": 159, ""type"": ""Chemical""}, {""token"": ""inhibitors"", ""start_span"": 192, ""end_span"": 202, ""type"": ""Chemical""}, {""token"": ""N"", ""start_span"": 213, ""end_span"": 214, ""type"": ""Chemical""}]"	test
Proteins were removed by phenol - chloroform extraction, and DNAs were collected by ethanol precipitation followed by wash with 70% ethanol.	Proteins,0,8,Chemical	phenol,25,31,Chemical	chloroform,34,44,Chemical	ethanol,84,91,Chemical	ethanol,132,139,Chemical	"[{""token"": ""Proteins"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Chemical""}, {""token"": ""phenol"", ""start_span"": 25, ""end_span"": 31, ""type"": ""Chemical""}, {""token"": ""chloroform"", ""start_span"": 34, ""end_span"": 44, ""type"": ""Chemical""}, {""token"": ""ethanol"", ""start_span"": 84, ""end_span"": 91, ""type"": ""Chemical""}, {""token"": ""ethanol"", ""start_span"": 132, ""end_span"": 139, ""type"": ""Chemical""}]"	test
In order to distinguish these two possibilities, we designed a new T - fork substrate containing inosine ( I) residue instead of guanosine residue.	inosine,97,104,Chemical	I,107,108,Chemical	residue,110,117,Chemical	guanosine,129,138,Chemical	residue,139,146,Chemical	"[{""token"": ""inosine"", ""start_span"": 97, ""end_span"": 104, ""type"": ""Chemical""}, {""token"": ""I"", ""start_span"": 107, ""end_span"": 108, ""type"": ""Chemical""}, {""token"": ""residue"", ""start_span"": 110, ""end_span"": 117, ""type"": ""Chemical""}, {""token"": ""guanosine"", ""start_span"": 129, ""end_span"": 138, ""type"": ""Chemical""}, {""token"": ""residue"", ""start_span"": 139, ""end_span"": 146, ""type"": ""Chemical""}]"	test
In these distinct synapses, lateral and recurrent inhibition mediated by the gamma - aminobutyric acid - A system may be controlled by the activity of the closely appositioned glutamatergic part, perhaps triggering increased gamma - aminobutyric acid release by Ca2 + influx through glutamate - gated receptor channels ( [ 38]; see also [ 39]).	gamma - aminobutyric acid,77,102,Chemical	glutamatergic,176,189,Chemical	gamma - aminobutyric acid,225,250,Chemical	Ca2 +,262,267,Chemical	glutamate,283,292,Chemical	"[{""token"": ""gamma - aminobutyric acid"", ""start_span"": 77, ""end_span"": 102, ""type"": ""Chemical""}, {""token"": ""glutamatergic"", ""start_span"": 176, ""end_span"": 189, ""type"": ""Chemical""}, {""token"": ""gamma - aminobutyric acid"", ""start_span"": 225, ""end_span"": 250, ""type"": ""Chemical""}, {""token"": ""Ca2 +"", ""start_span"": 262, ""end_span"": 267, ""type"": ""Chemical""}, {""token"": ""glutamate"", ""start_span"": 283, ""end_span"": 292, ""type"": ""Chemical""}]"	test
Metallothioneins ( MTs), small, cysteine - rich proteins, play an important role in metal homeostasis and detoxification due to their ability to bind different heavy metal ions ( 1 - 3).	cysteine,32,40,Chemical	proteins,48,56,Chemical	metal,84,89,Chemical	metal,166,171,Chemical	ions,172,176,Chemical	"[{""token"": ""cysteine"", ""start_span"": 32, ""end_span"": 40, ""type"": ""Chemical""}, {""token"": ""proteins"", ""start_span"": 48, ""end_span"": 56, ""type"": ""Chemical""}, {""token"": ""metal"", ""start_span"": 84, ""end_span"": 89, ""type"": ""Chemical""}, {""token"": ""metal"", ""start_span"": 166, ""end_span"": 171, ""type"": ""Chemical""}, {""token"": ""ions"", ""start_span"": 172, ""end_span"": 176, ""type"": ""Chemical""}]"	test
ZIP proteins have been reported to be transporters of zinc, iron, manganese and / or cadmium ( 44, 61 - 63).	proteins,4,12,Chemical	zinc,54,58,Chemical	iron,60,64,Chemical	manganese,66,75,Chemical	cadmium,85,92,Chemical	"[{""token"": ""proteins"", ""start_span"": 4, ""end_span"": 12, ""type"": ""Chemical""}, {""token"": ""zinc"", ""start_span"": 54, ""end_span"": 58, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Chemical""}, {""token"": ""manganese"", ""start_span"": 66, ""end_span"": 75, ""type"": ""Chemical""}, {""token"": ""cadmium"", ""start_span"": 85, ""end_span"": 92, ""type"": ""Chemical""}]"	test
Evidence suggests that the production of reactive oxygen species is a major effect of acute cadmium toxicity ( 68, 69), and exposure of cultured cells or animals to cadmium is associated with depletion of reduced glutathione, lipid peroxidation and DNA damage ( 70 - 73).	reactive oxygen species,41,64,Chemical	cadmium,92,99,Chemical	cadmium,165,172,Chemical	reduced glutathione,205,224,Chemical	lipid,226,231,Chemical	"[{""token"": ""reactive oxygen species"", ""start_span"": 41, ""end_span"": 64, ""type"": ""Chemical""}, {""token"": ""cadmium"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Chemical""}, {""token"": ""cadmium"", ""start_span"": 165, ""end_span"": 172, ""type"": ""Chemical""}, {""token"": ""reduced glutathione"", ""start_span"": 205, ""end_span"": 224, ""type"": ""Chemical""}, {""token"": ""lipid"", ""start_span"": 226, ""end_span"": 231, ""type"": ""Chemical""}]"	test
Reactive oxygen species cause many damaging reactions including denaturation of proteins, cross - linking of lipids and proteins and modification of nucleic acid bases, which can lead to cancer [ 7].	Reactive oxygen species,0,23,Chemical	proteins,80,88,Chemical	lipids,109,115,Chemical	proteins,120,128,Chemical	nucleic acid,149,161,Chemical	"[{""token"": ""Reactive oxygen species"", ""start_span"": 0, ""end_span"": 23, ""type"": ""Chemical""}, {""token"": ""proteins"", ""start_span"": 80, ""end_span"": 88, ""type"": ""Chemical""}, {""token"": ""lipids"", ""start_span"": 109, ""end_span"": 115, ""type"": ""Chemical""}, {""token"": ""proteins"", ""start_span"": 120, ""end_span"": 128, ""type"": ""Chemical""}, {""token"": ""nucleic acid"", ""start_span"": 149, ""end_span"": 161, ""type"": ""Chemical""}]"	test
Slides were then rinsed in tap water, fixed in 5% sodium thiosulfate, and dehydrated through alcohols and xylene.	water,31,36,Chemical	sodium,50,56,Chemical	thiosulfate,57,68,Chemical	alcohols,93,101,Chemical	xylene,106,112,Chemical	"[{""token"": ""water"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Chemical""}, {""token"": ""sodium"", ""start_span"": 50, ""end_span"": 56, ""type"": ""Chemical""}, {""token"": ""thiosulfate"", ""start_span"": 57, ""end_span"": 68, ""type"": ""Chemical""}, {""token"": ""alcohols"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Chemical""}, {""token"": ""xylene"", ""start_span"": 106, ""end_span"": 112, ""type"": ""Chemical""}]"	test
Histidine - tagged ESG1 was purified using Ni - nitrilotriacetic acid agarose ( Qiagen) under denaturing conditions in the presence of 8 M urea.	Histidine,0,9,Chemical	Ni,43,45,Chemical	nitrilotriacetic acid,48,69,Chemical	agarose,70,77,Chemical	urea,139,143,Chemical	"[{""token"": ""Histidine"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical""}, {""token"": ""Ni"", ""start_span"": 43, ""end_span"": 45, ""type"": ""Chemical""}, {""token"": ""nitrilotriacetic acid"", ""start_span"": 48, ""end_span"": 69, ""type"": ""Chemical""}, {""token"": ""agarose"", ""start_span"": 70, ""end_span"": 77, ""type"": ""Chemical""}, {""token"": ""urea"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Chemical""}]"	test
Four days later, embryos in diapause were flushed out of the uterus and cultured on STO feeder cells in four - well plates in Dulbecco ' s Modified Eagle Medium ( DMEM) supplemented with 20% Fetal Bovine Serum ( Hyclone), 0. 1 mM Non - Essential Amino Acids ( Invitrogen), 2 mM L - glutamine ( Invitrogen), 50 U / ml Penicillin - Streptomysin ( Invitrogen), and 0. 11 mM 2 - mercaptoethanol ( Invitrogen).	Amino Acids,246,257,Chemical	L - glutamine,278,291,Chemical	Penicillin,317,327,Chemical	Streptomysin,330,342,Chemical	2 - mercaptoethanol,371,390,Chemical	"[{""token"": ""Amino Acids"", ""start_span"": 246, ""end_span"": 257, ""type"": ""Chemical""}, {""token"": ""L - glutamine"", ""start_span"": 278, ""end_span"": 291, ""type"": ""Chemical""}, {""token"": ""Penicillin"", ""start_span"": 317, ""end_span"": 327, ""type"": ""Chemical""}, {""token"": ""Streptomysin"", ""start_span"": 330, ""end_span"": 342, ""type"": ""Chemical""}, {""token"": ""2 - mercaptoethanol"", ""start_span"": 371, ""end_span"": 390, ""type"": ""Chemical""}]"	test
We next analyzed deletion constructs in which the N - terminus 400 aa stretch of mr - s ( amino acids 1 to 400) or the C - terminus portion ( amino acids 391 to 542) were fused to the GAL4 DBD ( Fig. 7A, DBD - N, DBD - C).	N,50,51,Chemical	aa,67,69,Chemical	amino acids,90,101,Chemical	C,119,120,Chemical	amino acids,142,153,Chemical	"[{""token"": ""N"", ""start_span"": 50, ""end_span"": 51, ""type"": ""Chemical""}, {""token"": ""aa"", ""start_span"": 67, ""end_span"": 69, ""type"": ""Chemical""}, {""token"": ""amino acids"", ""start_span"": 90, ""end_span"": 101, ""type"": ""Chemical""}, {""token"": ""C"", ""start_span"": 119, ""end_span"": 120, ""type"": ""Chemical""}, {""token"": ""amino acids"", ""start_span"": 142, ""end_span"": 153, ""type"": ""Chemical""}]"	test
We obtained similar results for Sv2c, a synaptic vesicle protein found in SACs [ 40]; Kcnc1b and Kcnc2, potassium channels expressed on SAC soma and dendrites as well as a very small number of ganglion cells [ 41]; gamma - aminobutyric acid ( GABA), an inhibitory neurotransmitter present in about half of amacrine cells including SACs, as well as horizontal and some bipolar neurons [ 37]; and Calb1 ( calbindin), which is expressed in many amacrine cells and labels SAC process faintly ( Figure S7A and S7B; Table S1; and data not shown).	protein,57,64,Chemical	potassium,104,113,Chemical	gamma - aminobutyric acid,215,240,Chemical	GABA,243,247,Chemical	neurotransmitter,264,280,Chemical	"[{""token"": ""protein"", ""start_span"": 57, ""end_span"": 64, ""type"": ""Chemical""}, {""token"": ""potassium"", ""start_span"": 104, ""end_span"": 113, ""type"": ""Chemical""}, {""token"": ""gamma - aminobutyric acid"", ""start_span"": 215, ""end_span"": 240, ""type"": ""Chemical""}, {""token"": ""GABA"", ""start_span"": 243, ""end_span"": 247, ""type"": ""Chemical""}, {""token"": ""neurotransmitter"", ""start_span"": 264, ""end_span"": 280, ""type"": ""Chemical""}]"	test
