Sentence	entity_1	entity_2	entity_3	entity_4	json	split
Clusterin expression level depends on cell proliferation state, and we recently showed that its over - expression inhibited cell cycle progression of SV40 - immortalized human prostate epithelial cells PNT2 and PNT1a.	cell,38,42,Cell	cell,124,128,Cell	prostate epithelial cells PNT2,176,206,Cell	PNT1a,211,216,Cell	"[{""token"": ""cell"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 124, ""end_span"": 128, ""type"": ""Cell""}, {""token"": ""prostate epithelial cells PNT2"", ""start_span"": 176, ""end_span"": 206, ""type"": ""Cell""}, {""token"": ""PNT1a"", ""start_span"": 211, ""end_span"": 216, ""type"": ""Cell""}]"	test
Topotecan - and gimatecan induced moderate up - regulation of TRAIL - R1 and - R2 which resulted in a different cell response to the combination in androgen - independent cells ( DU - 145 and PC - 3).	cell,112,116,Cell	cells,171,176,Cell	DU - 145,179,187,Cell	PC - 3,192,198,Cell	"[{""token"": ""cell"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 171, ""end_span"": 176, ""type"": ""Cell""}, {""token"": ""DU - 145"", ""start_span"": 179, ""end_span"": 187, ""type"": ""Cell""}, {""token"": ""PC - 3"", ""start_span"": 192, ""end_span"": 198, ""type"": ""Cell""}]"	test
"Based solely on cell energetics, this presents a challenge to identify curative agents that destroy only cancer cells as they must destroy both of their power plants causing "" necrotic cell death "" and leave normal cells alone."	cell,16,20,Cell	cancer cells,105,117,Cell	cell,185,189,Cell	cells,215,220,Cell	"[{""token"": ""cell"", ""start_span"": 16, ""end_span"": 20, ""type"": ""Cell""}, {""token"": ""cancer cells"", ""start_span"": 105, ""end_span"": 117, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 185, ""end_span"": 189, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 215, ""end_span"": 220, ""type"": ""Cell""}]"	test
Additionally, the synergistic apoptotic effects of MOG with As2O3 were detected in HL - 60 and primary AML cells, but not in normal cells, suggesting the selective toxicity of their combination to the malignant cells.	HL - 60,83,90,Cell	primary AML cells,95,112,Cell	cells,132,137,Cell	malignant cells,201,216,Cell	"[{""token"": ""HL - 60"", ""start_span"": 83, ""end_span"": 90, ""type"": ""Cell""}, {""token"": ""primary AML cells"", ""start_span"": 95, ""end_span"": 112, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 132, ""end_span"": 137, ""type"": ""Cell""}, {""token"": ""malignant cells"", ""start_span"": 201, ""end_span"": 216, ""type"": ""Cell""}]"	test
However, MKN - 28, MKN - 45, MKN - 74, and SNU16 cells did not express membrane CXCR4.	MKN - 28,9,17,Cell	MKN - 45,19,27,Cell	MKN - 74,29,37,Cell	SNU16 cells,43,54,Cell	"[{""token"": ""MKN - 28"", ""start_span"": 9, ""end_span"": 17, ""type"": ""Cell""}, {""token"": ""MKN - 45"", ""start_span"": 19, ""end_span"": 27, ""type"": ""Cell""}, {""token"": ""MKN - 74"", ""start_span"": 29, ""end_span"": 37, ""type"": ""Cell""}, {""token"": ""SNU16 cells"", ""start_span"": 43, ""end_span"": 54, ""type"": ""Cell""}]"	test
In in vitro study, honokiol inhibited VEGF - D - induced survival, proliferation and tube - formation of both human umbilical vein endothelial cells ( HUVECs) and lymphatic vascular endothelial cells ( HLECs).	human umbilical vein endothelial cells,110,148,Cell	HUVECs,151,157,Cell	lymphatic vascular endothelial cells,163,199,Cell	HLECs,202,207,Cell	"[{""token"": ""human umbilical vein endothelial cells"", ""start_span"": 110, ""end_span"": 148, ""type"": ""Cell""}, {""token"": ""HUVECs"", ""start_span"": 151, ""end_span"": 157, ""type"": ""Cell""}, {""token"": ""lymphatic vascular endothelial cells"", ""start_span"": 163, ""end_span"": 199, ""type"": ""Cell""}, {""token"": ""HLECs"", ""start_span"": 202, ""end_span"": 207, ""type"": ""Cell""}]"	test
Rather, it has been hypothesized that, at low concentrations, MBDs produce more subtle effects on microtubule dynamics, block critical cell signaling pathways, and prevent the microtubules from properly interacting with transient subcellular assemblies ( focal adhesions and adherens junctions) whose subsequent stabilization and / or maturation are required for cell motility and cell - cell interactions.	cell,135,139,Cell	cell,233,237,Cell	cell,363,367,Cell	cell,381,385,Cell	"[{""token"": ""cell"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 233, ""end_span"": 237, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 363, ""end_span"": 367, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 381, ""end_span"": 385, ""type"": ""Cell""}]"	test
Furthermore, overexpression of TLX in Ink4a / Arf ( - / -) astrocytes inhibited cell migration and invasion and promoted neurosphere formation and Nestin expression, which are hallmark characteristics of glioma stem cells, under stem cell culture conditions.	cell,80,84,Cell	neurosphere,121,132,Cell	glioma stem cells,204,221,Cell	stem cell,229,238,Cell	"[{""token"": ""cell"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Cell""}, {""token"": ""neurosphere"", ""start_span"": 121, ""end_span"": 132, ""type"": ""Cell""}, {""token"": ""glioma stem cells"", ""start_span"": 204, ""end_span"": 221, ""type"": ""Cell""}, {""token"": ""stem cell"", ""start_span"": 229, ""end_span"": 238, ""type"": ""Cell""}]"	test
None of the transformants differentiated into melanophores or iridophores or other neural crest derivatives as seen in goldfish erythrophoroma cells.	transformants,12,25,Cell	melanophores,46,58,Cell	iridophores,62,73,Cell	erythrophoroma cells,128,148,Cell	"[{""token"": ""transformants"", ""start_span"": 12, ""end_span"": 25, ""type"": ""Cell""}, {""token"": ""melanophores"", ""start_span"": 46, ""end_span"": 58, ""type"": ""Cell""}, {""token"": ""iridophores"", ""start_span"": 62, ""end_span"": 73, ""type"": ""Cell""}, {""token"": ""erythrophoroma cells"", ""start_span"": 128, ""end_span"": 148, ""type"": ""Cell""}]"	test
The present studies examine whether lymphocyte stimulation via cells engineered to secrete GM - CSF or IL - 2 decreases hepatic tumor growth, and whether stimulation of both macrophages and lymphocytes is more effective than either individually.	lymphocyte,36,46,Cell	cells,63,68,Cell	macrophages,174,185,Cell	lymphocytes,190,201,Cell	"[{""token"": ""lymphocyte"", ""start_span"": 36, ""end_span"": 46, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 63, ""end_span"": 68, ""type"": ""Cell""}, {""token"": ""macrophages"", ""start_span"": 174, ""end_span"": 185, ""type"": ""Cell""}, {""token"": ""lymphocytes"", ""start_span"": 190, ""end_span"": 201, ""type"": ""Cell""}]"	test
