Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
Characteristics of the disorder include a short trunk and extremities, mid - face hypoplasia, cleft palate, myopia, retinal detachment, and hearing loss.	short trunk and extremities,42,69,Disease/Disorder	mid - face hypoplasia,71,92,Disease/Disorder	cleft palate,94,106,Disease/Disorder	myopia,108,114,Disease/Disorder	retinal detachment,116,134,Disease/Disorder	hearing loss,140,152,Disease/Disorder	"[{""token"": ""short trunk and extremities"", ""start_span"": 42, ""end_span"": 69, ""type"": ""Disease/Disorder""}, {""token"": ""mid - face hypoplasia"", ""start_span"": 71, ""end_span"": 92, ""type"": ""Disease/Disorder""}, {""token"": ""cleft palate"", ""start_span"": 94, ""end_span"": 106, ""type"": ""Disease/Disorder""}, {""token"": ""myopia"", ""start_span"": 108, ""end_span"": 114, ""type"": ""Disease/Disorder""}, {""token"": ""retinal detachment"", ""start_span"": 116, ""end_span"": 134, ""type"": ""Disease/Disorder""}, {""token"": ""hearing loss"", ""start_span"": 140, ""end_span"": 152, ""type"": ""Disease/Disorder""}]"	train
We explored the 30 Dutch kindreds well known to the Dutch X - ALD / AMN Study Group and phenotyped 77 male patients 35 ( 46%) had AMN and 24 ( 31%) CCALD or adolescent cerebral ALD ( AdolCALD).	X - ALD,58,65,Disease/Disorder	AMN,68,71,Disease/Disorder	AMN,130,133,Disease/Disorder	CCALD,148,153,Disease/Disorder	adolescent cerebral ALD,157,180,Disease/Disorder	AdolCALD,183,191,Disease/Disorder	"[{""token"": ""X - ALD"", ""start_span"": 58, ""end_span"": 65, ""type"": ""Disease/Disorder""}, {""token"": ""AMN"", ""start_span"": 68, ""end_span"": 71, ""type"": ""Disease/Disorder""}, {""token"": ""AMN"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Disease/Disorder""}, {""token"": ""CCALD"", ""start_span"": 148, ""end_span"": 153, ""type"": ""Disease/Disorder""}, {""token"": ""adolescent cerebral ALD"", ""start_span"": 157, ""end_span"": 180, ""type"": ""Disease/Disorder""}, {""token"": ""AdolCALD"", ""start_span"": 183, ""end_span"": 191, ""type"": ""Disease/Disorder""}]"	train
Adrenoleukodystrophy ( ALD) is an X - linked disease affecting 1 / 20, 000 males either as cerebral ALD in childhood or as adrenomyeloneuropathy ( AMN) in adults.	Adrenoleukodystrophy,0,20,Disease/Disorder	ALD,23,26,Disease/Disorder	X - linked disease,34,52,Disease/Disorder	cerebral ALD,91,103,Disease/Disorder	adrenomyeloneuropathy,123,144,Disease/Disorder	AMN,147,150,Disease/Disorder	"[{""token"": ""Adrenoleukodystrophy"", ""start_span"": 0, ""end_span"": 20, ""type"": ""Disease/Disorder""}, {""token"": ""ALD"", ""start_span"": 23, ""end_span"": 26, ""type"": ""Disease/Disorder""}, {""token"": ""X - linked disease"", ""start_span"": 34, ""end_span"": 52, ""type"": ""Disease/Disorder""}, {""token"": ""cerebral ALD"", ""start_span"": 91, ""end_span"": 103, ""type"": ""Disease/Disorder""}, {""token"": ""adrenomyeloneuropathy"", ""start_span"": 123, ""end_span"": 144, ""type"": ""Disease/Disorder""}, {""token"": ""AMN"", ""start_span"": 147, ""end_span"": 150, ""type"": ""Disease/Disorder""}]"	train
While the WASP gene defects responsible for isolated thrombocytopenia and other mild presentations of WAS do not appear distinct from those resulting in severe WAS, these data indicate that analysis of WASP gene mutation provides a valuable tool for distinguishing the spectrum of WAS patients and the subset of males with isolated thrombocytopenia who represent mild cases of WAS..	isolated thrombocytopenia,44,69,Disease/Disorder	WAS,102,105,Disease/Disorder	WAS,160,163,Disease/Disorder	WAS,202,205,Disease/Disorder	isolated thrombocytopenia,323,348,Disease/Disorder	WAS,377,380,Disease/Disorder	"[{""token"": ""isolated thrombocytopenia"", ""start_span"": 44, ""end_span"": 69, ""type"": ""Disease/Disorder""}, {""token"": ""WAS"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Disease/Disorder""}, {""token"": ""WAS"", ""start_span"": 160, ""end_span"": 163, ""type"": ""Disease/Disorder""}, {""token"": ""WAS"", ""start_span"": 202, ""end_span"": 205, ""type"": ""Disease/Disorder""}, {""token"": ""isolated thrombocytopenia"", ""start_span"": 323, ""end_span"": 348, ""type"": ""Disease/Disorder""}, {""token"": ""WAS"", ""start_span"": 377, ""end_span"": 380, ""type"": ""Disease/Disorder""}]"	train
Atelosteogenesis type II ( AO II) is a neonatally lethal chondrodysplasia whose clinical and histological characteristics resemble those of another chondrodysplasia, the much less severe diastrophic dysplasia ( DTD).	Atelosteogenesis type II,0,24,Disease/Disorder	AO II,27,32,Disease/Disorder	chondrodysplasia,57,73,Disease/Disorder	chondrodysplasia,148,164,Disease/Disorder	diastrophic dysplasia,187,208,Disease/Disorder	DTD,211,214,Disease/Disorder	"[{""token"": ""Atelosteogenesis type II"", ""start_span"": 0, ""end_span"": 24, ""type"": ""Disease/Disorder""}, {""token"": ""AO II"", ""start_span"": 27, ""end_span"": 32, ""type"": ""Disease/Disorder""}, {""token"": ""chondrodysplasia"", ""start_span"": 57, ""end_span"": 73, ""type"": ""Disease/Disorder""}, {""token"": ""chondrodysplasia"", ""start_span"": 148, ""end_span"": 164, ""type"": ""Disease/Disorder""}, {""token"": ""diastrophic dysplasia"", ""start_span"": 187, ""end_span"": 208, ""type"": ""Disease/Disorder""}, {""token"": ""DTD"", ""start_span"": 211, ""end_span"": 214, ""type"": ""Disease/Disorder""}]"	train
The ATM gene is responsible for the autosomal recessive disorder ataxia - telangiectasia ( A - T), characterized by cerebellar degeneration, immunodeficiency and cancer predisposition.	autosomal recessive disorder,36,64,Disease/Disorder	ataxia - telangiectasia,65,88,Disease/Disorder	A - T,91,96,Disease/Disorder	cerebellar degeneration,116,139,Disease/Disorder	immunodeficiency,141,157,Disease/Disorder	cancer predisposition,162,183,Disease/Disorder	"[{""token"": ""autosomal recessive disorder"", ""start_span"": 36, ""end_span"": 64, ""type"": ""Disease/Disorder""}, {""token"": ""ataxia - telangiectasia"", ""start_span"": 65, ""end_span"": 88, ""type"": ""Disease/Disorder""}, {""token"": ""A - T"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Disease/Disorder""}, {""token"": ""cerebellar degeneration"", ""start_span"": 116, ""end_span"": 139, ""type"": ""Disease/Disorder""}, {""token"": ""immunodeficiency"", ""start_span"": 141, ""end_span"": 157, ""type"": ""Disease/Disorder""}, {""token"": ""cancer predisposition"", ""start_span"": 162, ""end_span"": 183, ""type"": ""Disease/Disorder""}]"	valid
It differs from this and both the classical and connatal forms of PMD in that it is relatively mild in form, onset is delayed beyond age 2 years, nystagmus is absent, tremors are prominent, mental retardation is not severe, some patients show dementia or personality disorders, the disease is progressive rather than static in some, and several females show signs of disease.	PMD,66,69,Disease/Disorder	nystagmus,146,155,Disease/Disorder	tremors,167,174,Disease/Disorder	mental retardation,190,208,Disease/Disorder	dementia,243,251,Disease/Disorder	personality disorders,255,276,Disease/Disorder	"[{""token"": ""PMD"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Disease/Disorder""}, {""token"": ""nystagmus"", ""start_span"": 146, ""end_span"": 155, ""type"": ""Disease/Disorder""}, {""token"": ""tremors"", ""start_span"": 167, ""end_span"": 174, ""type"": ""Disease/Disorder""}, {""token"": ""mental retardation"", ""start_span"": 190, ""end_span"": 208, ""type"": ""Disease/Disorder""}, {""token"": ""dementia"", ""start_span"": 243, ""end_span"": 251, ""type"": ""Disease/Disorder""}, {""token"": ""personality disorders"", ""start_span"": 255, ""end_span"": 276, ""type"": ""Disease/Disorder""}]"	valid
We tentatively isolate three different types of SJS type 1A, usually recognized in childhood, with moderate bone dysplasia, corresponding to the original descriptions of Schwartz, Jampel and Aberfeld; type 1B, similar to type 1A but recognizable at birth, with more pronounced bone dysplasia resembling Kniest dysplasia; and type 2, manifest at birth, with increased mortality and bone dysplasia resembling Pyle disease.	SJS type 1A,48,59,Disease/Disorder	bone dysplasia,108,122,Disease/Disorder	bone dysplasia,277,291,Disease/Disorder	Kniest dysplasia,303,319,Disease/Disorder	bone dysplasia,381,395,Disease/Disorder	Pyle disease,407,419,Disease/Disorder	"[{""token"": ""SJS type 1A"", ""start_span"": 48, ""end_span"": 59, ""type"": ""Disease/Disorder""}, {""token"": ""bone dysplasia"", ""start_span"": 108, ""end_span"": 122, ""type"": ""Disease/Disorder""}, {""token"": ""bone dysplasia"", ""start_span"": 277, ""end_span"": 291, ""type"": ""Disease/Disorder""}, {""token"": ""Kniest dysplasia"", ""start_span"": 303, ""end_span"": 319, ""type"": ""Disease/Disorder""}, {""token"": ""bone dysplasia"", ""start_span"": 381, ""end_span"": 395, ""type"": ""Disease/Disorder""}, {""token"": ""Pyle disease"", ""start_span"": 407, ""end_span"": 419, ""type"": ""Disease/Disorder""}]"	valid
Patients with generalized atrophic benign epidermolysis bullosa, a usually nonlethal form of junctional epidermolysis bullosa, have generalized blistering, nail dystrophy, patchy alopecia, and dental abnormalities.	atrophic benign epidermolysis bullosa,26,63,Disease/Disorder	junctional epidermolysis bullosa,93,125,Disease/Disorder	blistering,144,154,Disease/Disorder	nail dystrophy,156,170,Disease/Disorder	patchy alopecia,172,187,Disease/Disorder	dental abnormalities,193,213,Disease/Disorder	"[{""token"": ""atrophic benign epidermolysis bullosa"", ""start_span"": 26, ""end_span"": 63, ""type"": ""Disease/Disorder""}, {""token"": ""junctional epidermolysis bullosa"", ""start_span"": 93, ""end_span"": 125, ""type"": ""Disease/Disorder""}, {""token"": ""blistering"", ""start_span"": 144, ""end_span"": 154, ""type"": ""Disease/Disorder""}, {""token"": ""nail dystrophy"", ""start_span"": 156, ""end_span"": 170, ""type"": ""Disease/Disorder""}, {""token"": ""patchy alopecia"", ""start_span"": 172, ""end_span"": 187, ""type"": ""Disease/Disorder""}, {""token"": ""dental abnormalities"", ""start_span"": 193, ""end_span"": 213, ""type"": ""Disease/Disorder""}]"	test
This disorder is reminiscent of another rare condition, the Stuve - Wiedemann syndrome ( SWS), which comprises campomelia at birth with skeletal dysplasia, contractures, and early death.	Stuve - Wiedemann syndrome,60,86,Disease/Disorder	SWS,89,92,Disease/Disorder	campomelia,111,121,Disease/Disorder	skeletal dysplasia,136,154,Disease/Disorder	contractures,156,168,Disease/Disorder	early death,174,185,Disease/Disorder	"[{""token"": ""Stuve - Wiedemann syndrome"", ""start_span"": 60, ""end_span"": 86, ""type"": ""Disease/Disorder""}, {""token"": ""SWS"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Disease/Disorder""}, {""token"": ""campomelia"", ""start_span"": 111, ""end_span"": 121, ""type"": ""Disease/Disorder""}, {""token"": ""skeletal dysplasia"", ""start_span"": 136, ""end_span"": 154, ""type"": ""Disease/Disorder""}, {""token"": ""contractures"", ""start_span"": 156, ""end_span"": 168, ""type"": ""Disease/Disorder""}, {""token"": ""early death"", ""start_span"": 174, ""end_span"": 185, ""type"": ""Disease/Disorder""}]"	test
Patients reported as having either neonatal SJS or SWS presented a combination of a severe, prenatal - onset neuromuscular disorder ( with congenital joint contractures, respiratory and feeding difficulties, tendency to hyperthermia, and frequent death in infancy) with a distinct campomelic - metaphyseal skeletal dysplasia.	SJS,44,47,Disease/Disorder	SWS,51,54,Disease/Disorder	neuromuscular disorder,109,131,Disease/Disorder	congenital joint contractures,139,168,Disease/Disorder	hyperthermia,220,232,Disease/Disorder	campomelic - metaphyseal skeletal dysplasia,281,324,Disease/Disorder	"[{""token"": ""SJS"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Disease/Disorder""}, {""token"": ""SWS"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Disease/Disorder""}, {""token"": ""neuromuscular disorder"", ""start_span"": 109, ""end_span"": 131, ""type"": ""Disease/Disorder""}, {""token"": ""congenital joint contractures"", ""start_span"": 139, ""end_span"": 168, ""type"": ""Disease/Disorder""}, {""token"": ""hyperthermia"", ""start_span"": 220, ""end_span"": 232, ""type"": ""Disease/Disorder""}, {""token"": ""campomelic - metaphyseal skeletal dysplasia"", ""start_span"": 281, ""end_span"": 324, ""type"": ""Disease/Disorder""}]"	test
Mutations in APC are classically associated with familial adenomatous polyposis ( FAP), a highly penetrant autosomal dominant disorder characterized by multiple intestinal polyps and, without surgical intervention, the development of colorectal cancer ( CRC).	familial adenomatous polyposis,49,79,Disease/Disorder	FAP,82,85,Disease/Disorder	autosomal dominant disorder,107,134,Disease/Disorder	polyps,172,178,Disease/Disorder	colorectal cancer,234,251,Disease/Disorder	CRC,254,257,Disease/Disorder	"[{""token"": ""familial adenomatous polyposis"", ""start_span"": 49, ""end_span"": 79, ""type"": ""Disease/Disorder""}, {""token"": ""FAP"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Disease/Disorder""}, {""token"": ""autosomal dominant disorder"", ""start_span"": 107, ""end_span"": 134, ""type"": ""Disease/Disorder""}, {""token"": ""polyps"", ""start_span"": 172, ""end_span"": 178, ""type"": ""Disease/Disorder""}, {""token"": ""colorectal cancer"", ""start_span"": 234, ""end_span"": 251, ""type"": ""Disease/Disorder""}, {""token"": ""CRC"", ""start_span"": 254, ""end_span"": 257, ""type"": ""Disease/Disorder""}]"	test
Bipolar affective disorder ( BPAD; manic - depressive illness) is characterized by episodes of mania and / or hypomania interspersed with periods of depression.	Bipolar affective disorder,0,26,Disease/Disorder	BPAD,29,33,Disease/Disorder	manic - depressive illness,35,61,Disease/Disorder	mania,95,100,Disease/Disorder	hypomania,110,119,Disease/Disorder	depression,149,159,Disease/Disorder	"[{""token"": ""Bipolar affective disorder"", ""start_span"": 0, ""end_span"": 26, ""type"": ""Disease/Disorder""}, {""token"": ""BPAD"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Disease/Disorder""}, {""token"": ""manic - depressive illness"", ""start_span"": 35, ""end_span"": 61, ""type"": ""Disease/Disorder""}, {""token"": ""mania"", ""start_span"": 95, ""end_span"": 100, ""type"": ""Disease/Disorder""}, {""token"": ""hypomania"", ""start_span"": 110, ""end_span"": 119, ""type"": ""Disease/Disorder""}, {""token"": ""depression"", ""start_span"": 149, ""end_span"": 159, ""type"": ""Disease/Disorder""}]"	test
DDS is a rare childhood disease characterized by a nephropathy involving mesangial sclerosis, XY pseudohermaphroditism, and / or Wilms tumor ( WT).	DDS,0,3,Disease/Disorder	nephropathy,51,62,Disease/Disorder	mesangial sclerosis,73,92,Disease/Disorder	pseudohermaphroditism,97,118,Disease/Disorder	Wilms tumor,129,140,Disease/Disorder	WT,143,145,Disease/Disorder	"[{""token"": ""DDS"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Disease/Disorder""}, {""token"": ""nephropathy"", ""start_span"": 51, ""end_span"": 62, ""type"": ""Disease/Disorder""}, {""token"": ""mesangial sclerosis"", ""start_span"": 73, ""end_span"": 92, ""type"": ""Disease/Disorder""}, {""token"": ""pseudohermaphroditism"", ""start_span"": 97, ""end_span"": 118, ""type"": ""Disease/Disorder""}, {""token"": ""Wilms tumor"", ""start_span"": 129, ""end_span"": 140, ""type"": ""Disease/Disorder""}, {""token"": ""WT"", ""start_span"": 143, ""end_span"": 145, ""type"": ""Disease/Disorder""}]"	train
In comparison with the usual EDMD phenotype, patients with P183 missense mutations have a later age at onset of first symptoms, elbow contractures, ankle contractures, upper limb weakness and lower limb weakness, but there is no difference for the age at onset of cardiac involvement.	EDMD,29,33,Disease/Disorder	elbow contractures,128,146,Disease/Disorder	ankle contractures,148,166,Disease/Disorder	upper limb weakness,168,187,Disease/Disorder	lower limb weakness,192,211,Disease/Disorder	cardiac involvement,264,283,Disease/Disorder	"[{""token"": ""EDMD"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Disease/Disorder""}, {""token"": ""elbow contractures"", ""start_span"": 128, ""end_span"": 146, ""type"": ""Disease/Disorder""}, {""token"": ""ankle contractures"", ""start_span"": 148, ""end_span"": 166, ""type"": ""Disease/Disorder""}, {""token"": ""upper limb weakness"", ""start_span"": 168, ""end_span"": 187, ""type"": ""Disease/Disorder""}, {""token"": ""lower limb weakness"", ""start_span"": 192, ""end_span"": 211, ""type"": ""Disease/Disorder""}, {""token"": ""cardiac involvement"", ""start_span"": 264, ""end_span"": 283, ""type"": ""Disease/Disorder""}]"	train
Van der Woude syndrome ( VWS) is an autosomal dominant disorder comprising cleft lip and / or cleft palate and lip pits.	Van der Woude syndrome,0,22,Disease/Disorder	VWS,25,28,Disease/Disorder	autosomal dominant disorder,36,63,Disease/Disorder	cleft lip,75,84,Disease/Disorder	cleft palate,94,106,Disease/Disorder	lip pits,111,119,Disease/Disorder	"[{""token"": ""Van der Woude syndrome"", ""start_span"": 0, ""end_span"": 22, ""type"": ""Disease/Disorder""}, {""token"": ""VWS"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Disease/Disorder""}, {""token"": ""autosomal dominant disorder"", ""start_span"": 36, ""end_span"": 63, ""type"": ""Disease/Disorder""}, {""token"": ""cleft lip"", ""start_span"": 75, ""end_span"": 84, ""type"": ""Disease/Disorder""}, {""token"": ""cleft palate"", ""start_span"": 94, ""end_span"": 106, ""type"": ""Disease/Disorder""}, {""token"": ""lip pits"", ""start_span"": 111, ""end_span"": 119, ""type"": ""Disease/Disorder""}]"	train
Three congenital anomaly disorders, cat - eye syndrome, der () syndrome and velo - cardio - facial syndrome / DiGeorge syndrome ( VCFS / DGS) are associated with tetrasomy, trisomy or monosomy, respectively, for part of chromosome 22q11.	congenital anomaly disorders,6,34,Disease/Disorder	cat - eye syndrome,36,54,Disease/Disorder	velo - cardio - facial syndrome,76,107,Disease/Disorder	DiGeorge syndrome,110,127,Disease/Disorder	VCFS,130,134,Disease/Disorder	DGS,137,140,Disease/Disorder	"[{""token"": ""congenital anomaly disorders"", ""start_span"": 6, ""end_span"": 34, ""type"": ""Disease/Disorder""}, {""token"": ""cat - eye syndrome"", ""start_span"": 36, ""end_span"": 54, ""type"": ""Disease/Disorder""}, {""token"": ""velo - cardio - facial syndrome"", ""start_span"": 76, ""end_span"": 107, ""type"": ""Disease/Disorder""}, {""token"": ""DiGeorge syndrome"", ""start_span"": 110, ""end_span"": 127, ""type"": ""Disease/Disorder""}, {""token"": ""VCFS"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Disease/Disorder""}, {""token"": ""DGS"", ""start_span"": 137, ""end_span"": 140, ""type"": ""Disease/Disorder""}]"	train
Kniest dysplasia is a moderately severe type II collagenopathy, characterized by short trunk and limbs, kyphoscoliosis, midface hypoplasia, severe myopia, and hearing loss.	Kniest dysplasia,0,16,Disease/Disorder	type II collagenopathy,40,62,Disease/Disorder	kyphoscoliosis,104,118,Disease/Disorder	midface hypoplasia,120,138,Disease/Disorder	myopia,147,153,Disease/Disorder	hearing loss,159,171,Disease/Disorder	"[{""token"": ""Kniest dysplasia"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Disease/Disorder""}, {""token"": ""type II collagenopathy"", ""start_span"": 40, ""end_span"": 62, ""type"": ""Disease/Disorder""}, {""token"": ""kyphoscoliosis"", ""start_span"": 104, ""end_span"": 118, ""type"": ""Disease/Disorder""}, {""token"": ""midface hypoplasia"", ""start_span"": 120, ""end_span"": 138, ""type"": ""Disease/Disorder""}, {""token"": ""myopia"", ""start_span"": 147, ""end_span"": 153, ""type"": ""Disease/Disorder""}, {""token"": ""hearing loss"", ""start_span"": 159, ""end_span"": 171, ""type"": ""Disease/Disorder""}]"	train
van der Woude syndrome ( vWS, MIM 119300) is a rare autosomal dominant clefting condition with cardinal features of mucous cysts ( lower - lip pits) and clefts to the lip and / or palate.	van der Woude syndrome,0,22,Disease/Disorder	vWS,25,28,Disease/Disorder	autosomal dominant clefting condition,52,89,Disease/Disorder	mucous cysts,116,128,Disease/Disorder	lower - lip pits,131,147,Disease/Disorder	clefts to the lip and / or palate,153,186,Disease/Disorder	"[{""token"": ""van der Woude syndrome"", ""start_span"": 0, ""end_span"": 22, ""type"": ""Disease/Disorder""}, {""token"": ""vWS"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Disease/Disorder""}, {""token"": ""autosomal dominant clefting condition"", ""start_span"": 52, ""end_span"": 89, ""type"": ""Disease/Disorder""}, {""token"": ""mucous cysts"", ""start_span"": 116, ""end_span"": 128, ""type"": ""Disease/Disorder""}, {""token"": ""lower - lip pits"", ""start_span"": 131, ""end_span"": 147, ""type"": ""Disease/Disorder""}, {""token"": ""clefts to the lip and / or palate"", ""start_span"": 153, ""end_span"": 186, ""type"": ""Disease/Disorder""}]"	train
The PAX6 gene is involved in ocular morphogenesis, and PAX6 mutations have been detected in various types of ocular anomalies, including aniridia, Peters anomaly, corneal dystrophy, congenital cataract, and foveal hypoplasia.	ocular anomalies,109,125,Disease/Disorder	aniridia,137,145,Disease/Disorder	Peters anomaly,147,161,Disease/Disorder	corneal dystrophy,163,180,Disease/Disorder	congenital cataract,182,201,Disease/Disorder	foveal hypoplasia,207,224,Disease/Disorder	"[{""token"": ""ocular anomalies"", ""start_span"": 109, ""end_span"": 125, ""type"": ""Disease/Disorder""}, {""token"": ""aniridia"", ""start_span"": 137, ""end_span"": 145, ""type"": ""Disease/Disorder""}, {""token"": ""Peters anomaly"", ""start_span"": 147, ""end_span"": 161, ""type"": ""Disease/Disorder""}, {""token"": ""corneal dystrophy"", ""start_span"": 163, ""end_span"": 180, ""type"": ""Disease/Disorder""}, {""token"": ""congenital cataract"", ""start_span"": 182, ""end_span"": 201, ""type"": ""Disease/Disorder""}, {""token"": ""foveal hypoplasia"", ""start_span"": 207, ""end_span"": 224, ""type"": ""Disease/Disorder""}]"	train
Wiskott - Aldrich syndrome ( WAS) is an X - linked recessive immunodeficiency characterized by thrombocytopenia, eczema, and recurrent infections, and caused by mutations in the WAS protein ( WASP) gene.	Wiskott - Aldrich syndrome,0,26,Disease/Disorder	WAS,29,32,Disease/Disorder	X - linked recessive immunodeficiency,40,77,Disease/Disorder	thrombocytopenia,95,111,Disease/Disorder	eczema,113,119,Disease/Disorder	WAS,178,181,Disease/Disorder	"[{""token"": ""Wiskott - Aldrich syndrome"", ""start_span"": 0, ""end_span"": 26, ""type"": ""Disease/Disorder""}, {""token"": ""WAS"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Disease/Disorder""}, {""token"": ""X - linked recessive immunodeficiency"", ""start_span"": 40, ""end_span"": 77, ""type"": ""Disease/Disorder""}, {""token"": ""thrombocytopenia"", ""start_span"": 95, ""end_span"": 111, ""type"": ""Disease/Disorder""}, {""token"": ""eczema"", ""start_span"": 113, ""end_span"": 119, ""type"": ""Disease/Disorder""}, {""token"": ""WAS"", ""start_span"": 178, ""end_span"": 181, ""type"": ""Disease/Disorder""}]"	train
In contrast, hSNF5 / INI1 point mutations were not detected in breast cancers, Wilms tumors, gliomas, ependymomas, sarcomas and other tumor types, even though most analyzed cases harbored loss of heterozygosity at 22q11.	breast cancers,63,77,Disease/Disorder	Wilms tumors,79,91,Disease/Disorder	gliomas,93,100,Disease/Disorder	ependymomas,102,113,Disease/Disorder	sarcomas,115,123,Disease/Disorder	tumor,134,139,Disease/Disorder	"[{""token"": ""breast cancers"", ""start_span"": 63, ""end_span"": 77, ""type"": ""Disease/Disorder""}, {""token"": ""Wilms tumors"", ""start_span"": 79, ""end_span"": 91, ""type"": ""Disease/Disorder""}, {""token"": ""gliomas"", ""start_span"": 93, ""end_span"": 100, ""type"": ""Disease/Disorder""}, {""token"": ""ependymomas"", ""start_span"": 102, ""end_span"": 113, ""type"": ""Disease/Disorder""}, {""token"": ""sarcomas"", ""start_span"": 115, ""end_span"": 123, ""type"": ""Disease/Disorder""}, {""token"": ""tumor"", ""start_span"": 134, ""end_span"": 139, ""type"": ""Disease/Disorder""}]"	train
Pendred syndrome is a recessive inherited disorder that consists of developmental abnormalities of the cochlea, sensorineural hearing loss, and diffuse thyroid enlargement ( goiter).	Pendred syndrome,0,16,Disease/Disorder	recessive inherited disorder,22,50,Disease/Disorder	developmental abnormalities of the cochlea,68,110,Disease/Disorder	sensorineural hearing loss,112,138,Disease/Disorder	diffuse thyroid enlargement,144,171,Disease/Disorder	goiter,174,180,Disease/Disorder	"[{""token"": ""Pendred syndrome"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Disease/Disorder""}, {""token"": ""recessive inherited disorder"", ""start_span"": 22, ""end_span"": 50, ""type"": ""Disease/Disorder""}, {""token"": ""developmental abnormalities of the cochlea"", ""start_span"": 68, ""end_span"": 110, ""type"": ""Disease/Disorder""}, {""token"": ""sensorineural hearing loss"", ""start_span"": 112, ""end_span"": 138, ""type"": ""Disease/Disorder""}, {""token"": ""diffuse thyroid enlargement"", ""start_span"": 144, ""end_span"": 171, ""type"": ""Disease/Disorder""}, {""token"": ""goiter"", ""start_span"": 174, ""end_span"": 180, ""type"": ""Disease/Disorder""}]"	train
Papillon - Lefevre syndrome, or keratosis palmoplantaris with periodontopathia ( PLS, MIM 245000), is an autosomal recessive disorder that is mainly ascertained by dentists because of the severe periodontitis that afflicts patients.	Papillon - Lefevre syndrome,0,27,Disease/Disorder	keratosis palmoplantaris,32,56,Disease/Disorder	periodontopathia,62,78,Disease/Disorder	PLS,81,84,Disease/Disorder	autosomal recessive disorder,105,133,Disease/Disorder	periodontitis,195,208,Disease/Disorder	"[{""token"": ""Papillon - Lefevre syndrome"", ""start_span"": 0, ""end_span"": 27, ""type"": ""Disease/Disorder""}, {""token"": ""keratosis palmoplantaris"", ""start_span"": 32, ""end_span"": 56, ""type"": ""Disease/Disorder""}, {""token"": ""periodontopathia"", ""start_span"": 62, ""end_span"": 78, ""type"": ""Disease/Disorder""}, {""token"": ""PLS"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Disease/Disorder""}, {""token"": ""autosomal recessive disorder"", ""start_span"": 105, ""end_span"": 133, ""type"": ""Disease/Disorder""}, {""token"": ""periodontitis"", ""start_span"": 195, ""end_span"": 208, ""type"": ""Disease/Disorder""}]"	train
Alstrom syndrome is a rare autosomal recessive disorder characterized by retinal degeneration, sensorineural hearing loss, early - onset obesity, and non - insulin - dependent diabetes mellitus.	Alstrom syndrome,0,16,Disease/Disorder	autosomal recessive disorder,27,55,Disease/Disorder	retinal degeneration,73,93,Disease/Disorder	sensorineural hearing loss,95,121,Disease/Disorder	obesity,137,144,Disease/Disorder	non - insulin - dependent diabetes mellitus,150,193,Disease/Disorder	"[{""token"": ""Alstrom syndrome"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Disease/Disorder""}, {""token"": ""autosomal recessive disorder"", ""start_span"": 27, ""end_span"": 55, ""type"": ""Disease/Disorder""}, {""token"": ""retinal degeneration"", ""start_span"": 73, ""end_span"": 93, ""type"": ""Disease/Disorder""}, {""token"": ""sensorineural hearing loss"", ""start_span"": 95, ""end_span"": 121, ""type"": ""Disease/Disorder""}, {""token"": ""obesity"", ""start_span"": 137, ""end_span"": 144, ""type"": ""Disease/Disorder""}, {""token"": ""non - insulin - dependent diabetes mellitus"", ""start_span"": 150, ""end_span"": 193, ""type"": ""Disease/Disorder""}]"	train
