Sentence	entity_1	entity_2	entity_3	json	split
The present study shows that phosphatidylinositol 3 - kinase - dependent p38 kinase activation regulates Akt phosphorylation and activity in human neutrophils.	phosphatidylinositol 3 - kinase,29,60,Gene/Protein	p38 kinase,73,83,Gene/Protein	Akt,105,108,Gene/Protein	"[{""token"": ""phosphatidylinositol 3 - kinase"", ""start_span"": 29, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""p38 kinase"", ""start_span"": 73, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""Akt"", ""start_span"": 105, ""end_span"": 108, ""type"": ""Gene/Protein""}]"	train
Polysome analyses in a temperature - sensitive fal1 - 1 mutant and a Fal1p - depleted strain reveal a decrease in the number of 40S ribosomal subunits.	fal1 - 1 mutant,47,62,Gene/Protein	Fal1p,69,74,Gene/Protein	40S ribosomal subunits,128,150,Gene/Protein	"[{""token"": ""fal1 - 1 mutant"", ""start_span"": 47, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""Fal1p"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""40S ribosomal subunits"", ""start_span"": 128, ""end_span"": 150, ""type"": ""Gene/Protein""}]"	train
Mutations within the C terminus of c - fos at serine residues that are phosphorylation targets for growth factors and MAP kinase completely abrogate transactivation and block potentiation by MAP kinase.	c - fos,35,42,Gene/Protein	MAP kinase,118,128,Gene/Protein	MAP kinase,191,201,Gene/Protein	"[{""token"": ""c - fos"", ""start_span"": 35, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""MAP kinase"", ""start_span"": 118, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""MAP kinase"", ""start_span"": 191, ""end_span"": 201, ""type"": ""Gene/Protein""}]"	train
In addition, an mck1 mds1 mrk1 triple disruptant was viable.	mck1,16,20,Gene/Protein	mds1,21,25,Gene/Protein	mrk1,26,30,Gene/Protein	"[{""token"": ""mck1"", ""start_span"": 16, ""end_span"": 20, ""type"": ""Gene/Protein""}, {""token"": ""mds1"", ""start_span"": 21, ""end_span"": 25, ""type"": ""Gene/Protein""}, {""token"": ""mrk1"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Gene/Protein""}]"	train
Using lectin - affinity chromatography, discordance between the pattern of O - glycosylation of SSBP and DSBP was demonstrated.	lectin,6,12,Gene/Protein	SSBP,96,100,Gene/Protein	DSBP,105,109,Gene/Protein	"[{""token"": ""lectin"", ""start_span"": 6, ""end_span"": 12, ""type"": ""Gene/Protein""}, {""token"": ""SSBP"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""DSBP"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Gene/Protein""}]"	train
These results suggested that BACH1t recruits BACH1 to the nucleus through BTB domain - mediated interaction.	BACH1t,29,35,Gene/Protein	BACH1,45,50,Gene/Protein	BTB,74,77,Gene/Protein	"[{""token"": ""BACH1t"", ""start_span"": 29, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""BACH1"", ""start_span"": 45, ""end_span"": 50, ""type"": ""Gene/Protein""}, {""token"": ""BTB"", ""start_span"": 74, ""end_span"": 77, ""type"": ""Gene/Protein""}]"	train
These results indicate that HIV - 1 Gag sequences can influence the viral PR - mediated processing of the MuLV TM Env protein p15 ( E).	Gag sequences,36,49,Gene/Protein	viral PR,68,76,Gene/Protein	TM Env protein,111,125,Gene/Protein	"[{""token"": ""Gag sequences"", ""start_span"": 36, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""viral PR"", ""start_span"": 68, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""TM Env protein"", ""start_span"": 111, ""end_span"": 125, ""type"": ""Gene/Protein""}]"	train
Stat activation in response to GH and IL - 6 was determined by reporter gene induction.	Stat,0,4,Gene/Protein	GH,31,33,Gene/Protein	IL - 6,38,44,Gene/Protein	"[{""token"": ""Stat"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene/Protein""}, {""token"": ""GH"", ""start_span"": 31, ""end_span"": 33, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6"", ""start_span"": 38, ""end_span"": 44, ""type"": ""Gene/Protein""}]"	train
Identification of this region as the E. coli tmk gene was confirmed by functional complementation of a yeast dTMP kinase temperature - sensitive mutant and by in vitro enzyme assay of the thymidylate kinase activity in cell extracts of E. coli by use of tmk - overproducing plasmids.	yeast dTMP kinase,103,120,Gene/Protein	thymidylate kinase,188,206,Gene/Protein	tmk,254,257,Gene/Protein	"[{""token"": ""yeast dTMP kinase"", ""start_span"": 103, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""thymidylate kinase"", ""start_span"": 188, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""tmk"", ""start_span"": 254, ""end_span"": 257, ""type"": ""Gene/Protein""}]"	train
A subset of mutations in the Psi synthase domain impairs association of the altered Cbf5p proteins with selected box H / ACA snoRNAs, suggesting that the functional catalytic domain is essential for that interaction.	Psi synthase domain,29,48,Gene/Protein	Cbf5p proteins,84,98,Gene/Protein	H / ACA snoRNAs,117,132,Gene/Protein	"[{""token"": ""Psi synthase domain"", ""start_span"": 29, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""Cbf5p proteins"", ""start_span"": 84, ""end_span"": 98, ""type"": ""Gene/Protein""}, {""token"": ""H / ACA snoRNAs"", ""start_span"": 117, ""end_span"": 132, ""type"": ""Gene/Protein""}]"	train
Beta - endorphin, ACTH and cortisol secretion were measured in twelve healthy adult males after nasal spray administration 200 IU salmon calcitonin.	Beta - endorphin,0,16,Gene/Protein	ACTH,18,22,Gene/Protein	salmon calcitonin,130,147,Gene/Protein	"[{""token"": ""Beta - endorphin"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""ACTH"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""salmon calcitonin"", ""start_span"": 130, ""end_span"": 147, ""type"": ""Gene/Protein""}]"	train
The peroxisome proliferator - activated receptors ( PPARs) are members of the nuclear hormone receptor superfamily.	peroxisome proliferator - activated receptors,4,49,Gene/Protein	PPARs,52,57,Gene/Protein	nuclear hormone receptor superfamily,78,114,Gene/Protein	"[{""token"": ""peroxisome proliferator - activated receptors"", ""start_span"": 4, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""PPARs"", ""start_span"": 52, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""nuclear hormone receptor superfamily"", ""start_span"": 78, ""end_span"": 114, ""type"": ""Gene/Protein""}]"	train
Both GH deficiency and impaired spinal growth may result in short stature, whereas the occurrence of early puberty in association with GH deficiency reduces the time available for GH therapy.	GH,5,7,Gene/Protein	GH,135,137,Gene/Protein	GH,180,182,Gene/Protein	"[{""token"": ""GH"", ""start_span"": 5, ""end_span"": 7, ""type"": ""Gene/Protein""}, {""token"": ""GH"", ""start_span"": 135, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""GH"", ""start_span"": 180, ""end_span"": 182, ""type"": ""Gene/Protein""}]"	train
Human recombinant DNA - derived antihemophilic factor ( factor VIII) in the treatment of hemophilia A. recombinant Factor VIII Study Group.	antihemophilic factor,32,53,Gene/Protein	factor VIII,56,67,Gene/Protein	Factor VIII,115,126,Gene/Protein	"[{""token"": ""antihemophilic factor"", ""start_span"": 32, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""factor VIII"", ""start_span"": 56, ""end_span"": 67, ""type"": ""Gene/Protein""}, {""token"": ""Factor VIII"", ""start_span"": 115, ""end_span"": 126, ""type"": ""Gene/Protein""}]"	train
Transfection of EGFP - tagged DENTT NLS deletion constructs lacking the bipartite NLS - 1 were excluded from the nucleolus.	EGFP,16,20,Gene/Protein	DENTT,30,35,Gene/Protein	NLS - 1,82,89,Gene/Protein	"[{""token"": ""EGFP"", ""start_span"": 16, ""end_span"": 20, ""type"": ""Gene/Protein""}, {""token"": ""DENTT"", ""start_span"": 30, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""NLS - 1"", ""start_span"": 82, ""end_span"": 89, ""type"": ""Gene/Protein""}]"	train
The mutant receptors, as well as sBMPR - IA, were expressed as fusion proteins with thioredoxin in Escherichia coli, and purified using reverse phase high performance liquid chromatography ( RP - HPLC) after digestion with enterokinase.	sBMPR - IA,33,43,Gene/Protein	thioredoxin,84,95,Gene/Protein	enterokinase,223,235,Gene/Protein	"[{""token"": ""sBMPR - IA"", ""start_span"": 33, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""thioredoxin"", ""start_span"": 84, ""end_span"": 95, ""type"": ""Gene/Protein""}, {""token"": ""enterokinase"", ""start_span"": 223, ""end_span"": 235, ""type"": ""Gene/Protein""}]"	train
We also provide evidence that neither the lambda O and P initiators nor the E. coli DnaJ and DnaK heat shock proteins play a direct role in the propagation of lambda replication forks in vitro.	lambda O,42,50,Gene/Protein	P initiators,55,67,Gene/Protein	DnaK,93,97,Gene/Protein	"[{""token"": ""lambda O"", ""start_span"": 42, ""end_span"": 50, ""type"": ""Gene/Protein""}, {""token"": ""P initiators"", ""start_span"": 55, ""end_span"": 67, ""type"": ""Gene/Protein""}, {""token"": ""DnaK"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene/Protein""}]"	train
To assess the ability of the atria to maintain elevated plasma concentrations of atrial natriuretic peptide ( ANP), the temporal changes in plasma ANP concentrations were studied in seven chloralose - anaesthetized dogs during 4 h of sustained rapid cardiac pacing.	atrial natriuretic peptide,81,107,Gene/Protein	ANP,110,113,Gene/Protein	plasma ANP,140,150,Gene/Protein	"[{""token"": ""atrial natriuretic peptide"", ""start_span"": 81, ""end_span"": 107, ""type"": ""Gene/Protein""}, {""token"": ""ANP"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Gene/Protein""}, {""token"": ""plasma ANP"", ""start_span"": 140, ""end_span"": 150, ""type"": ""Gene/Protein""}]"	train
The pattern and timing of CARP mRNA expression, including transient expression in the tongue at 14. 5 days p. c., coincides with that of Nkx2. 5 / Csx ( a putative homolog of tinman, the Drosophila melanogaster gene responsible for cardiac development).	CARP mRNA,26,35,Gene/Protein	Csx,147,150,Gene/Protein	tinman,175,181,Gene/Protein	"[{""token"": ""CARP mRNA"", ""start_span"": 26, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""Csx"", ""start_span"": 147, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""tinman"", ""start_span"": 175, ""end_span"": 181, ""type"": ""Gene/Protein""}]"	train
Mechanism of interferon action: identification of essential positions within the novel 15 - base - pair KCS element required for transcriptional activation of the RNA - dependent protein kinase pkr gene.	interferon,13,23,Gene/Protein	15 - base - pair KCS element,87,115,Gene/Protein	RNA - dependent protein kinase pkr gene,163,202,Gene/Protein	"[{""token"": ""interferon"", ""start_span"": 13, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""15 - base - pair KCS element"", ""start_span"": 87, ""end_span"": 115, ""type"": ""Gene/Protein""}, {""token"": ""RNA - dependent protein kinase pkr gene"", ""start_span"": 163, ""end_span"": 202, ""type"": ""Gene/Protein""}]"	train
Although no differences were noted in the decrease in platelet counts between the two groups, fibrinogen levels and alpha 2 - antiplasmin levels declined less drastically in the antithrombin - treated group.	fibrinogen,94,104,Gene/Protein	alpha 2 - antiplasmin,116,137,Gene/Protein	antithrombin,178,190,Gene/Protein	"[{""token"": ""fibrinogen"", ""start_span"": 94, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""alpha 2 - antiplasmin"", ""start_span"": 116, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""antithrombin"", ""start_span"": 178, ""end_span"": 190, ""type"": ""Gene/Protein""}]"	train
Clb / Cdc28 kinases promote nuclear export of the replication initiator proteins Mcm2 - 7.	Clb,0,3,Gene/Protein	Cdc28,6,11,Gene/Protein	replication initiator proteins Mcm2 - 7,50,89,Gene/Protein	"[{""token"": ""Clb"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""Cdc28"", ""start_span"": 6, ""end_span"": 11, ""type"": ""Gene/Protein""}, {""token"": ""replication initiator proteins Mcm2 - 7"", ""start_span"": 50, ""end_span"": 89, ""type"": ""Gene/Protein""}]"	train
Two closely related IgH constant region genes, CHA and CHB, have been sequenced completely.	IgH,20,23,Gene/Protein	CHA,47,50,Gene/Protein	CHB,55,58,Gene/Protein	"[{""token"": ""IgH"", ""start_span"": 20, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""CHA"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Gene/Protein""}, {""token"": ""CHB"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Gene/Protein""}]"	train
Peripheral metabolism of androgens takes place in various areas within the pilosebaceous unit, as indicated by local differences in the activities of aromatase, 5alpha - reductase as well as of the presence of the androgen receptors.	aromatase,150,159,Gene/Protein	5alpha - reductase,161,179,Gene/Protein	androgen receptors,214,232,Gene/Protein	"[{""token"": ""aromatase"", ""start_span"": 150, ""end_span"": 159, ""type"": ""Gene/Protein""}, {""token"": ""5alpha - reductase"", ""start_span"": 161, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""androgen receptors"", ""start_span"": 214, ""end_span"": 232, ""type"": ""Gene/Protein""}]"	train
Here, we propose that an antagonistic, BMP / ALK2 / Smad - mediated signaling pathway is active on the right side of the Xenopus embryo.	BMP,39,42,Gene/Protein	ALK2,45,49,Gene/Protein	Smad,52,56,Gene/Protein	"[{""token"": ""BMP"", ""start_span"": 39, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""ALK2"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""Smad"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Gene/Protein""}]"	train
Thus, the N - Nus complex may be affected through contacts with the CTD of the alpha subunit of RNA polymerase, as is a group of regulatory proteins that influences initiation of transcription.	N,10,11,Gene/Protein	Nus,14,17,Gene/Protein	RNA polymerase,96,110,Gene/Protein	"[{""token"": ""N"", ""start_span"": 10, ""end_span"": 11, ""type"": ""Gene/Protein""}, {""token"": ""Nus"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""RNA polymerase"", ""start_span"": 96, ""end_span"": 110, ""type"": ""Gene/Protein""}]"	train
Electrophoretic mobility shift analysis indicates that NF - IL - 6, as well as other related members of this family, bind specifically to the NF - IL - 6 site in the IL - 8 promoter.	NF - IL - 6,55,66,Gene/Protein	NF - IL - 6,142,153,Gene/Protein	IL - 8 promoter,166,181,Gene/Protein	"[{""token"": ""NF - IL - 6"", ""start_span"": 55, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""NF - IL - 6"", ""start_span"": 142, ""end_span"": 153, ""type"": ""Gene/Protein""}, {""token"": ""IL - 8 promoter"", ""start_span"": 166, ""end_span"": 181, ""type"": ""Gene/Protein""}]"	train
Using a series of mutant T antigens expressed by recombinant baculoviruses in Sf9 cells, we find that the origin unwinding activities of both TS677 - - > A and TS677, 679 - - > A are inhibited by the T - antigen kinase, as is wild - type T antigen.	mutant T antigens,18,35,Gene/Protein	T - antigen kinase,200,218,Gene/Protein	wild - type T antigen,226,247,Gene/Protein	"[{""token"": ""mutant T antigens"", ""start_span"": 18, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""T - antigen kinase"", ""start_span"": 200, ""end_span"": 218, ""type"": ""Gene/Protein""}, {""token"": ""wild - type T antigen"", ""start_span"": 226, ""end_span"": 247, ""type"": ""Gene/Protein""}]"	train
We constructed a yeast reporter strain containing the lacZ gene under the control of the CYC1 promoter associated with three copies of TRE - 1.	lacZ gene,54,63,Gene/Protein	CYC1 promoter,89,102,Gene/Protein	TRE - 1,135,142,Gene/Protein	"[{""token"": ""lacZ gene"", ""start_span"": 54, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""CYC1 promoter"", ""start_span"": 89, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""TRE - 1"", ""start_span"": 135, ""end_span"": 142, ""type"": ""Gene/Protein""}]"	train
Sequence of 10q24 locus surrounding the HOX11 oncogene reveals a new gene HUG1 expressed in a T - ALL cell line.	10q24 locus,12,23,Gene/Protein	HOX11 oncogene,40,54,Gene/Protein	HUG1,74,78,Gene/Protein	"[{""token"": ""10q24 locus"", ""start_span"": 12, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""HOX11 oncogene"", ""start_span"": 40, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""HUG1"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Gene/Protein""}]"	train
Furthermore, RING1 overexpression results in enhanced expression of the proto - oncogenes c - jun and c - fos.	RING1,13,18,Gene/Protein	c - jun,90,97,Gene/Protein	c - fos,102,109,Gene/Protein	"[{""token"": ""RING1"", ""start_span"": 13, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""c - jun"", ""start_span"": 90, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""c - fos"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Gene/Protein""}]"	train
Labile LTR - binding proteins appear to be essential for c - myc hyperexpression, since both LTR - enhanced transcription and the activities of LTR - binding proteins are specifically decreased after inhibition of protein synthesis ( A.	LTR - binding proteins,7,29,Gene/Protein	c - myc,57,64,Gene/Protein	LTR - binding proteins,144,166,Gene/Protein	"[{""token"": ""LTR - binding proteins"", ""start_span"": 7, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""c - myc"", ""start_span"": 57, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""LTR - binding proteins"", ""start_span"": 144, ""end_span"": 166, ""type"": ""Gene/Protein""}]"	train
Three FGF - AS cDNAs were isolated; the full - length FGF - AS mRNA and two alternative splice variants lacking exon 2 or exons 2 and 3 of the FGF - AS sequence.	FGF - AS cDNAs,6,20,Gene/Protein	full - length FGF - AS mRNA,40,67,Gene/Protein	FGF - AS sequence,143,160,Gene/Protein	"[{""token"": ""FGF - AS cDNAs"", ""start_span"": 6, ""end_span"": 20, ""type"": ""Gene/Protein""}, {""token"": ""full - length FGF - AS mRNA"", ""start_span"": 40, ""end_span"": 67, ""type"": ""Gene/Protein""}, {""token"": ""FGF - AS sequence"", ""start_span"": 143, ""end_span"": 160, ""type"": ""Gene/Protein""}]"	train
Coexpression of the p120 ( ctn) protein with an N - terminal deletion, which eliminates some potential tyrosine phosphorylation sites, or the protein with a single amino acid substitution ( tyrosine at 217 to phenylalanine) resulted in an increase in the aggregation of v - Src - transformed EL and EalphaCL cells.	p120,20,24,Gene/Protein	ctn,27,30,Gene/Protein	v - Src,270,277,Gene/Protein	"[{""token"": ""p120"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""ctn"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""v - Src"", ""start_span"": 270, ""end_span"": 277, ""type"": ""Gene/Protein""}]"	train
The tryptase locus also contains at least four tryptase - like pseudogenes, including mastin, a gene expressed in dogs but not in humans.	tryptase locus,4,18,Gene/Protein	tryptase - like pseudogenes,47,74,Gene/Protein	mastin,86,92,Gene/Protein	"[{""token"": ""tryptase locus"", ""start_span"": 4, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""tryptase - like pseudogenes"", ""start_span"": 47, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""mastin"", ""start_span"": 86, ""end_span"": 92, ""type"": ""Gene/Protein""}]"	train
These experiments confirm that the 6 - S liganded form of the receptor identified in nuclear extracts of cells treated with 2, 3, 7, 8 - tetrachlorodibenzo - p - dioxin ( TCDD) contains the Ah receptor protein and ARNT but not the 90 - kDa heat shock protein.	Ah receptor protein,190,209,Gene/Protein	ARNT,214,218,Gene/Protein	90 - kDa heat shock protein,231,258,Gene/Protein	"[{""token"": ""Ah receptor protein"", ""start_span"": 190, ""end_span"": 209, ""type"": ""Gene/Protein""}, {""token"": ""ARNT"", ""start_span"": 214, ""end_span"": 218, ""type"": ""Gene/Protein""}, {""token"": ""90 - kDa heat shock protein"", ""start_span"": 231, ""end_span"": 258, ""type"": ""Gene/Protein""}]"	train
We show that cytR expression is negatively controlled by the CytR protein and positively affected by the cAMP / CAP complex.	cytR,13,17,Gene/Protein	CytR protein,61,73,Gene/Protein	cAMP / CAP complex,105,123,Gene/Protein	"[{""token"": ""cytR"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""CytR protein"", ""start_span"": 61, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""cAMP / CAP complex"", ""start_span"": 105, ""end_span"": 123, ""type"": ""Gene/Protein""}]"	train
We found that the 3 ' - end - adjacent sequence CA ( N) 3 - 10AGTNNAA, conserved in plant Pol II - specific U snRNA genes, is essential for the 3 ' - end formation of U2 transcripts and, similar to the vertebrate 3 ' box, is highly tolerant to mutation.	Pol II,90,96,Gene/Protein	U snRNA genes,108,121,Gene/Protein	U2 transcripts,167,181,Gene/Protein	"[{""token"": ""Pol II"", ""start_span"": 90, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""U snRNA genes"", ""start_span"": 108, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""U2 transcripts"", ""start_span"": 167, ""end_span"": 181, ""type"": ""Gene/Protein""}]"	train
Kss1 binds specifically to a GST - Dig1 fusion in the absence of any other yeast protein.	Kss1,0,4,Gene/Protein	GST,29,32,Gene/Protein	Dig1,35,39,Gene/Protein	"[{""token"": ""Kss1"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene/Protein""}, {""token"": ""GST"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""Dig1"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Gene/Protein""}]"	train
These results show that Ski is a component of the HDAC complex and that Ski is required for the transcriptional repression mediated by this complex.	Ski,24,27,Gene/Protein	HDAC complex,50,62,Gene/Protein	Ski,72,75,Gene/Protein	"[{""token"": ""Ski"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""HDAC complex"", ""start_span"": 50, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""Ski"", ""start_span"": 72, ""end_span"": 75, ""type"": ""Gene/Protein""}]"	train
DtxR is an iron - dependent sequence - specific DNA - binding protein that binds to the tox operator, an inverted - repeat nucleotide sequence located upstream from the diphtheria toxin gene.	DtxR,0,4,Gene/Protein	tox operator,88,100,Gene/Protein	diphtheria toxin gene,169,190,Gene/Protein	"[{""token"": ""DtxR"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene/Protein""}, {""token"": ""tox operator"", ""start_span"": 88, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""diphtheria toxin gene"", ""start_span"": 169, ""end_span"": 190, ""type"": ""Gene/Protein""}]"	train
Cdk2 and MAPK precipitates from untreated tumor lysates phosphorylated recombinant wild - type p27 but not the T187A mutant in vitro.	Cdk2,0,4,Gene/Protein	MAPK,9,13,Gene/Protein	recombinant wild - type p27,71,98,Gene/Protein	"[{""token"": ""Cdk2"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene/Protein""}, {""token"": ""MAPK"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Gene/Protein""}, {""token"": ""recombinant wild - type p27"", ""start_span"": 71, ""end_span"": 98, ""type"": ""Gene/Protein""}]"	train
Our results suggest that the central role of the Notch - CBF1 / RBP - Jkappa signaling pathway in cell fate decisions renders it susceptible to pathways of viral replication and oncogenic conversion.	Notch,49,54,Gene/Protein	CBF1,57,61,Gene/Protein	RBP - Jkappa,64,76,Gene/Protein	"[{""token"": ""Notch"", ""start_span"": 49, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""CBF1"", ""start_span"": 57, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""RBP - Jkappa"", ""start_span"": 64, ""end_span"": 76, ""type"": ""Gene/Protein""}]"	train
Fragments containing the 21 - base - pair repeat region, the enhancer of simian virus 40 or both strongly stimulated beta - galactosidase synthesis, and three fragments from the polyomavirus enhancer region stimulated moderate levels.	enhancer of simian virus 40,61,88,Gene/Protein	beta - galactosidase,117,137,Gene/Protein	polyomavirus enhancer region,178,206,Gene/Protein	"[{""token"": ""enhancer of simian virus 40"", ""start_span"": 61, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""beta - galactosidase"", ""start_span"": 117, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""polyomavirus enhancer region"", ""start_span"": 178, ""end_span"": 206, ""type"": ""Gene/Protein""}]"	train
This constitutes evidence for an in vivo role of SRC - 1 in dimerization - induced activation by OR1 / RXRalpha.	SRC - 1,49,56,Gene/Protein	OR1,97,100,Gene/Protein	RXRalpha,103,111,Gene/Protein	"[{""token"": ""SRC - 1"", ""start_span"": 49, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""OR1"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""RXRalpha"", ""start_span"": 103, ""end_span"": 111, ""type"": ""Gene/Protein""}]"	train
POU - domain proteins, such as the pituitary - specific factor Pit - 1, are members of the homeodomain family of proteins which are important in development and homeostasis, acting constitutively or in response to signal - transduction pathways to either repress or activate the expression of specific genes.	POU - domain proteins,0,21,Gene/Protein	pituitary - specific factor Pit - 1,35,70,Gene/Protein	homeodomain family,91,109,Gene/Protein	"[{""token"": ""POU - domain proteins"", ""start_span"": 0, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""pituitary - specific factor Pit - 1"", ""start_span"": 35, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""homeodomain family"", ""start_span"": 91, ""end_span"": 109, ""type"": ""Gene/Protein""}]"	train
Substitutions in the YFV Ag - binding region ( ABR) occur at four of the eight highly conserved residues that are essential for binding of peptide - Ag in the class Ia molecules.	YFV,21,24,Gene/Protein	Ag - binding region,25,44,Gene/Protein	ABR,47,50,Gene/Protein	"[{""token"": ""YFV"", ""start_span"": 21, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""Ag - binding region"", ""start_span"": 25, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""ABR"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Gene/Protein""}]"	train
Adipocyte differentiation of nontransformed cells also markedly represses the ability of SRF to bind to the junB SRE, the c - fos SRE, and other SREs, as determined by mobility shift and gel supershift assays, without affecting the DNA binding characteristics of the nuclear protein SP - 1.	SRF,89,92,Gene/Protein	junB,108,112,Gene/Protein	c - fos,122,129,Gene/Protein	"[{""token"": ""SRF"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""junB"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""c - fos"", ""start_span"": 122, ""end_span"": 129, ""type"": ""Gene/Protein""}]"	train
