Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	json	split
Two - dimensional gel electrophoresis of anti - p59fyn immunoprecipitates obtained from non - transformed resting human T lymphocytes resulted in the identification of an oligomeric protein complex which is constitutively formed between Fyn and several additional phosphoproteins ( pp43, pp72, pp85, the protein tyrosine kinase Pyk2, as well as the two recently cloned adaptor proteins, SKAP55 and SLAP - 130).	anti - p59fyn,41,54,Gene/Protein	Fyn,237,240,Gene/Protein	pp43,282,286,Gene/Protein	pp72,288,292,Gene/Protein	pp85,294,298,Gene/Protein	protein tyrosine kinase,304,327,Gene/Protein	Pyk2,328,332,Gene/Protein	SKAP55,387,393,Gene/Protein	SLAP - 130,398,408,Gene/Protein	"[{""token"": ""anti - p59fyn"", ""start_span"": 41, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""Fyn"", ""start_span"": 237, ""end_span"": 240, ""type"": ""Gene/Protein""}, {""token"": ""pp43"", ""start_span"": 282, ""end_span"": 286, ""type"": ""Gene/Protein""}, {""token"": ""pp72"", ""start_span"": 288, ""end_span"": 292, ""type"": ""Gene/Protein""}, {""token"": ""pp85"", ""start_span"": 294, ""end_span"": 298, ""type"": ""Gene/Protein""}, {""token"": ""protein tyrosine kinase"", ""start_span"": 304, ""end_span"": 327, ""type"": ""Gene/Protein""}, {""token"": ""Pyk2"", ""start_span"": 328, ""end_span"": 332, ""type"": ""Gene/Protein""}, {""token"": ""SKAP55"", ""start_span"": 387, ""end_span"": 393, ""type"": ""Gene/Protein""}, {""token"": ""SLAP - 130"", ""start_span"": 398, ""end_span"": 408, ""type"": ""Gene/Protein""}]"	valid
Y15170 ( Surf - 2, Surf - 4), Y15171 ( Surf - 3, Surf - 1, Surf - 6), and Y15172 ( Surf - 5.)]	Y15170,0,6,Gene/Protein	Surf - 2,9,17,Gene/Protein	Surf - 4,19,27,Gene/Protein	Y15171,30,36,Gene/Protein	Surf - 3,39,47,Gene/Protein	Surf - 1,49,57,Gene/Protein	Surf - 6,59,67,Gene/Protein	Y15172,74,80,Gene/Protein	Surf - 5,83,91,Gene/Protein	"[{""token"": ""Y15170"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 2"", ""start_span"": 9, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 4"", ""start_span"": 19, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""Y15171"", ""start_span"": 30, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 3"", ""start_span"": 39, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 1"", ""start_span"": 49, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 6"", ""start_span"": 59, ""end_span"": 67, ""type"": ""Gene/Protein""}, {""token"": ""Y15172"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 5"", ""start_span"": 83, ""end_span"": 91, ""type"": ""Gene/Protein""}]"	valid
Precipitation using GST fusion proteins containing Fyn SH2, SH3, and SH2 / SH3 domains revealed that PI 3 - kinase bound principally to the SH3 domain of Fyn.	GST fusion proteins,20,39,Gene/Protein	Fyn,51,54,Gene/Protein	SH2,55,58,Gene/Protein	SH3,60,63,Gene/Protein	SH2,69,72,Gene/Protein	SH3,75,78,Gene/Protein	PI 3 - kinase,101,114,Gene/Protein	SH3 domain,140,150,Gene/Protein	Fyn,154,157,Gene/Protein	"[{""token"": ""GST fusion proteins"", ""start_span"": 20, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""Fyn"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""SH2"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""SH3"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""SH2"", ""start_span"": 69, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""SH3"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""PI 3 - kinase"", ""start_span"": 101, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""SH3 domain"", ""start_span"": 140, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""Fyn"", ""start_span"": 154, ""end_span"": 157, ""type"": ""Gene/Protein""}]"	valid
We have found that the expression of GTPase - deficient mutants of alpha 12 ( alpha 12Q229L) or alpha 13 ( alpha 13Q226L) leads to robust activation of the Jun kinase / stress - activated protein kinase ( JNK / SAPK) pathway.	GTPase,37,43,Gene/Protein	alpha 12,67,75,Gene/Protein	alpha 12Q229L,78,91,Gene/Protein	alpha 13,96,104,Gene/Protein	alpha 13Q226L,107,120,Gene/Protein	Jun kinase,156,166,Gene/Protein	stress - activated protein kinase,169,202,Gene/Protein	JNK,205,208,Gene/Protein	SAPK,211,215,Gene/Protein	"[{""token"": ""GTPase"", ""start_span"": 37, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""alpha 12"", ""start_span"": 67, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""alpha 12Q229L"", ""start_span"": 78, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""alpha 13"", ""start_span"": 96, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""alpha 13Q226L"", ""start_span"": 107, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""Jun kinase"", ""start_span"": 156, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""stress - activated protein kinase"", ""start_span"": 169, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""JNK"", ""start_span"": 205, ""end_span"": 208, ""type"": ""Gene/Protein""}, {""token"": ""SAPK"", ""start_span"": 211, ""end_span"": 215, ""type"": ""Gene/Protein""}]"	valid
First, ste12Delta cells differ from cells with disruptions of the upstream signaling elements ( e. g., ste4Delta, ste20Delta, ste5Delta, ste11Delta, ste7Delta, or fus3Delta kss1Delta cells) in that they clearly retain some capacity for inducing Ste3p phosphorylation.	ste12Delta,7,17,Gene/Protein	ste4Delta,103,112,Gene/Protein	ste20Delta,114,124,Gene/Protein	ste5Delta,126,135,Gene/Protein	ste11Delta,137,147,Gene/Protein	ste7Delta,149,158,Gene/Protein	fus3Delta,163,172,Gene/Protein	kss1Delta,173,182,Gene/Protein	Ste3p,245,250,Gene/Protein	"[{""token"": ""ste12Delta"", ""start_span"": 7, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""ste4Delta"", ""start_span"": 103, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""ste20Delta"", ""start_span"": 114, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""ste5Delta"", ""start_span"": 126, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""ste11Delta"", ""start_span"": 137, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""ste7Delta"", ""start_span"": 149, ""end_span"": 158, ""type"": ""Gene/Protein""}, {""token"": ""fus3Delta"", ""start_span"": 163, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""kss1Delta"", ""start_span"": 173, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""Ste3p"", ""start_span"": 245, ""end_span"": 250, ""type"": ""Gene/Protein""}]"	test
The analysis of the effects of eight signaling molecules in the TGFbeta, FGF, Hh, Wnt, and EGF families in tooth explant cultures revealed that the expression of edar was induced by activinbetaA, whereas Wnt6 induced ectodysplasin expression.	TGFbeta,64,71,Gene/Protein	FGF,73,76,Gene/Protein	Hh,78,80,Gene/Protein	Wnt,82,85,Gene/Protein	EGF families,91,103,Gene/Protein	edar,162,166,Gene/Protein	activinbetaA,182,194,Gene/Protein	Wnt6,204,208,Gene/Protein	ectodysplasin,217,230,Gene/Protein	"[{""token"": ""TGFbeta"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""FGF"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""Hh"", ""start_span"": 78, ""end_span"": 80, ""type"": ""Gene/Protein""}, {""token"": ""Wnt"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""EGF families"", ""start_span"": 91, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""edar"", ""start_span"": 162, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""activinbetaA"", ""start_span"": 182, ""end_span"": 194, ""type"": ""Gene/Protein""}, {""token"": ""Wnt6"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Gene/Protein""}, {""token"": ""ectodysplasin"", ""start_span"": 217, ""end_span"": 230, ""type"": ""Gene/Protein""}]"	test
However, coligation of Fc gamma RIIB1 with B cell Ag receptors ( BCR) inhibits BCR - mediated signaling by a mechanism that may involve recruitment of phosphatases SHP - 1, SHP - 2, and the SH2 containing inositol 5 ' phosphatase ( SHIP) to the phosphorylated Fc gamma RIIB1 immunoreceptor tyrosine - based inhibitory motif.	Fc gamma RIIB1,23,37,Gene/Protein	B cell Ag receptors,43,62,Gene/Protein	BCR,65,68,Gene/Protein	BCR,79,82,Gene/Protein	phosphatases SHP - 1,151,171,Gene/Protein	SHP - 2,173,180,Gene/Protein	SH2 containing inositol 5 ' phosphatase,190,229,Gene/Protein	SHIP,232,236,Gene/Protein	Fc gamma RIIB1 immunoreceptor tyrosine - based inhibitory motif,260,323,Gene/Protein	"[{""token"": ""Fc gamma RIIB1"", ""start_span"": 23, ""end_span"": 37, ""type"": ""Gene/Protein""}, {""token"": ""B cell Ag receptors"", ""start_span"": 43, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""BCR"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""BCR"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""phosphatases SHP - 1"", ""start_span"": 151, ""end_span"": 171, ""type"": ""Gene/Protein""}, {""token"": ""SHP - 2"", ""start_span"": 173, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""SH2 containing inositol 5 ' phosphatase"", ""start_span"": 190, ""end_span"": 229, ""type"": ""Gene/Protein""}, {""token"": ""SHIP"", ""start_span"": 232, ""end_span"": 236, ""type"": ""Gene/Protein""}, {""token"": ""Fc gamma RIIB1 immunoreceptor tyrosine - based inhibitory motif"", ""start_span"": 260, ""end_span"": 323, ""type"": ""Gene/Protein""}]"	test
Cotransfection of pINV - 2473, a construct containing 2473 base pairs of hINV upstream sequence linked to luciferase, with POU homeodomain transcription factors Oct1, Oct2, Brn4, SCIP, Skn1a or Skn1i, results in a strong suppression of basal promoter activity.	hINV upstream sequence,73,95,Gene/Protein	luciferase,106,116,Gene/Protein	POU homeodomain transcription factors,123,160,Gene/Protein	Oct1,161,165,Gene/Protein	Oct2,167,171,Gene/Protein	Brn4,173,177,Gene/Protein	SCIP,179,183,Gene/Protein	Skn1a,185,190,Gene/Protein	Skn1i,194,199,Gene/Protein	"[{""token"": ""hINV upstream sequence"", ""start_span"": 73, ""end_span"": 95, ""type"": ""Gene/Protein""}, {""token"": ""luciferase"", ""start_span"": 106, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""POU homeodomain transcription factors"", ""start_span"": 123, ""end_span"": 160, ""type"": ""Gene/Protein""}, {""token"": ""Oct1"", ""start_span"": 161, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""Oct2"", ""start_span"": 167, ""end_span"": 171, ""type"": ""Gene/Protein""}, {""token"": ""Brn4"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Gene/Protein""}, {""token"": ""SCIP"", ""start_span"": 179, ""end_span"": 183, ""type"": ""Gene/Protein""}, {""token"": ""Skn1a"", ""start_span"": 185, ""end_span"": 190, ""type"": ""Gene/Protein""}, {""token"": ""Skn1i"", ""start_span"": 194, ""end_span"": 199, ""type"": ""Gene/Protein""}]"	test
In addition, the results suggest that N region diversity at V ( D) J junctions within rearranged immunoglobulin and T cell receptor gene loci can only be introduced after the generation of RAG - catalyzed DNA double - strand breaks, i. e. during the DNA end joining phase of the V ( D) J recombination reaction.	V,60,61,Gene/Protein	D,64,65,Gene/Protein	J,67,68,Gene/Protein	immunoglobulin,97,111,Gene/Protein	T cell receptor gene loci,116,141,Gene/Protein	RAG,189,192,Gene/Protein	V,279,280,Gene/Protein	D,283,284,Gene/Protein	J,286,287,Gene/Protein	"[{""token"": ""V"", ""start_span"": 60, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""D"", ""start_span"": 64, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""J"", ""start_span"": 67, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""immunoglobulin"", ""start_span"": 97, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""T cell receptor gene loci"", ""start_span"": 116, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""RAG"", ""start_span"": 189, ""end_span"": 192, ""type"": ""Gene/Protein""}, {""token"": ""V"", ""start_span"": 279, ""end_span"": 280, ""type"": ""Gene/Protein""}, {""token"": ""D"", ""start_span"": 283, ""end_span"": 284, ""type"": ""Gene/Protein""}, {""token"": ""J"", ""start_span"": 286, ""end_span"": 287, ""type"": ""Gene/Protein""}]"	test
Three putative ORFs have significant homology with known proteins: L0968 is a new member of the very large ' seripauperins ' family, comprising at least 20 yeast members; L1313 is a new ABC transporter highly homologous to the yeast cadmium resistance protein Ycf1p and to the human multidrug resistance protein hMRP1; the C - terminal part of L1325 present in our sequence is very homologous to the fruit fly abdominal segment formation protein Pumilio.	L0968,67,72,Gene/Protein	' seripauperins ',107,124,Gene/Protein	L1313,171,176,Gene/Protein	ABC transporter,186,201,Gene/Protein	Ycf1p,260,265,Gene/Protein	human multidrug resistance protein,277,311,Gene/Protein	hMRP1,312,317,Gene/Protein	L1325,344,349,Gene/Protein	Pumilio,446,453,Gene/Protein	"[{""token"": ""L0968"", ""start_span"": 67, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""' seripauperins '"", ""start_span"": 107, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""L1313"", ""start_span"": 171, ""end_span"": 176, ""type"": ""Gene/Protein""}, {""token"": ""ABC transporter"", ""start_span"": 186, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""Ycf1p"", ""start_span"": 260, ""end_span"": 265, ""type"": ""Gene/Protein""}, {""token"": ""human multidrug resistance protein"", ""start_span"": 277, ""end_span"": 311, ""type"": ""Gene/Protein""}, {""token"": ""hMRP1"", ""start_span"": 312, ""end_span"": 317, ""type"": ""Gene/Protein""}, {""token"": ""L1325"", ""start_span"": 344, ""end_span"": 349, ""type"": ""Gene/Protein""}, {""token"": ""Pumilio"", ""start_span"": 446, ""end_span"": 453, ""type"": ""Gene/Protein""}]"	test
These include urinalysis, chest X - P, ECG, hematological examinations ( RBC, WBC, Ht, Hb, PLT and ESR) and biochemical tests ( AST, ALT, ALP, gamma GTP, LDH, CPK, Chol, T - Bil, TP, Alb, TG, BUN, Cr, Glu, Na, K, Ca, P and CRP).	Hb,87,89,Gene/Protein	AST,128,131,Gene/Protein	ALT,133,136,Gene/Protein	ALP,138,141,Gene/Protein	gamma GTP,143,152,Gene/Protein	LDH,154,157,Gene/Protein	CPK,159,162,Gene/Protein	Alb,183,186,Gene/Protein	CRP,223,226,Gene/Protein	"[{""token"": ""Hb"", ""start_span"": 87, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""AST"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""ALT"", ""start_span"": 133, ""end_span"": 136, ""type"": ""Gene/Protein""}, {""token"": ""ALP"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""gamma GTP"", ""start_span"": 143, ""end_span"": 152, ""type"": ""Gene/Protein""}, {""token"": ""LDH"", ""start_span"": 154, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""CPK"", ""start_span"": 159, ""end_span"": 162, ""type"": ""Gene/Protein""}, {""token"": ""Alb"", ""start_span"": 183, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""CRP"", ""start_span"": 223, ""end_span"": 226, ""type"": ""Gene/Protein""}]"	test
p185c - neu +, EGFr + ( M1), and p185c - neu - kinase inactive, EGFr + ( NEN757) expressing cells undergo different mitotic responses to EGF.	p185c,0,5,Gene/Protein	neu,8,11,Gene/Protein	EGFr +,15,21,Gene/Protein	M1,24,26,Gene/Protein	p185c,33,38,Gene/Protein	neu,41,44,Gene/Protein	EGFr +,64,70,Gene/Protein	NEN757,73,79,Gene/Protein	EGF,137,140,Gene/Protein	"[{""token"": ""p185c"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene/Protein""}, {""token"": ""neu"", ""start_span"": 8, ""end_span"": 11, ""type"": ""Gene/Protein""}, {""token"": ""EGFr +"", ""start_span"": 15, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""M1"", ""start_span"": 24, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""p185c"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""neu"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""EGFr +"", ""start_span"": 64, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""NEN757"", ""start_span"": 73, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""EGF"", ""start_span"": 137, ""end_span"": 140, ""type"": ""Gene/Protein""}]"	test
p56 ( lck) utilizes Shc and Grb2 adaptors to mediate activation of p21 ( ras) in the thymoblast lines by promoting tyrosine phosphorylation of the Shc protein and constitutive interaction between Shc and Grb2.	p56,0,3,Gene/Protein	lck,6,9,Gene/Protein	Shc,20,23,Gene/Protein	Grb2 adaptors,28,41,Gene/Protein	p21,67,70,Gene/Protein	ras,73,76,Gene/Protein	Shc protein,147,158,Gene/Protein	Shc,196,199,Gene/Protein	Grb2,204,208,Gene/Protein	"[{""token"": ""p56"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""lck"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Gene/Protein""}, {""token"": ""Shc"", ""start_span"": 20, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""Grb2 adaptors"", ""start_span"": 28, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""p21"", ""start_span"": 67, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""ras"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""Shc protein"", ""start_span"": 147, ""end_span"": 158, ""type"": ""Gene/Protein""}, {""token"": ""Shc"", ""start_span"": 196, ""end_span"": 199, ""type"": ""Gene/Protein""}, {""token"": ""Grb2"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Gene/Protein""}]"	test
In contrast, MAPK activation stimulated by the Gq - coupled alpha 1B AR or M1 muscarinic cholinergic receptor is unaffected by expression of beta ARKct or RasN17 expression or by PTK inhibitors, but is blocked by expression of N delta Raf or by PKC depletion.	MAPK,13,17,Gene/Protein	Gq,47,49,Gene/Protein	M1,75,77,Gene/Protein	muscarinic cholinergic receptor,78,109,Gene/Protein	beta ARKct,141,151,Gene/Protein	RasN17,155,161,Gene/Protein	PTK,179,182,Gene/Protein	N delta Raf,227,238,Gene/Protein	PKC,245,248,Gene/Protein	"[{""token"": ""MAPK"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""Gq"", ""start_span"": 47, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""M1"", ""start_span"": 75, ""end_span"": 77, ""type"": ""Gene/Protein""}, {""token"": ""muscarinic cholinergic receptor"", ""start_span"": 78, ""end_span"": 109, ""type"": ""Gene/Protein""}, {""token"": ""beta ARKct"", ""start_span"": 141, ""end_span"": 151, ""type"": ""Gene/Protein""}, {""token"": ""RasN17"", ""start_span"": 155, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""PTK"", ""start_span"": 179, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""N delta Raf"", ""start_span"": 227, ""end_span"": 238, ""type"": ""Gene/Protein""}, {""token"": ""PKC"", ""start_span"": 245, ""end_span"": 248, ""type"": ""Gene/Protein""}]"	test
Database searches revealed a 50 - 63% similarity and 34 - 42% identity with several families of serine proteases, in particular the trypsin - like proteases, members of the glandular kallikrein family ( including prostate - specific antigen, nerve growth factor gamma, and epidermal growth factor - binding protein) and the activators for the kringle family proteins ( including the human tissue plasminogen activator and human hepatocyte growth factor activator).	serine proteases,96,112,Gene/Protein	trypsin - like proteases,132,156,Gene/Protein	glandular kallikrein family,173,200,Gene/Protein	prostate - specific antigen,213,240,Gene/Protein	nerve growth factor gamma,242,267,Gene/Protein	epidermal growth factor - binding protein,273,314,Gene/Protein	kringle family proteins,343,366,Gene/Protein	human tissue plasminogen activator,383,417,Gene/Protein	human hepatocyte growth factor activator,422,462,Gene/Protein	"[{""token"": ""serine proteases"", ""start_span"": 96, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""trypsin - like proteases"", ""start_span"": 132, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""glandular kallikrein family"", ""start_span"": 173, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""prostate - specific antigen"", ""start_span"": 213, ""end_span"": 240, ""type"": ""Gene/Protein""}, {""token"": ""nerve growth factor gamma"", ""start_span"": 242, ""end_span"": 267, ""type"": ""Gene/Protein""}, {""token"": ""epidermal growth factor - binding protein"", ""start_span"": 273, ""end_span"": 314, ""type"": ""Gene/Protein""}, {""token"": ""kringle family proteins"", ""start_span"": 343, ""end_span"": 366, ""type"": ""Gene/Protein""}, {""token"": ""human tissue plasminogen activator"", ""start_span"": 383, ""end_span"": 417, ""type"": ""Gene/Protein""}, {""token"": ""human hepatocyte growth factor activator"", ""start_span"": 422, ""end_span"": 462, ""type"": ""Gene/Protein""}]"	test
Expression of the Hox genes egl - 5 and mab - 5 is reduced in lin - 49 and lin - 59 mutants, suggesting lin - 49 and lin - 59 regulate HOM - C gene expression in C. elegans as the trx - G genes do in Drosophila.	Hox genes,18,27,Gene/Protein	egl - 5,28,35,Gene/Protein	mab - 5,40,47,Gene/Protein	lin - 49,62,70,Gene/Protein	lin - 59 mutants,75,91,Gene/Protein	lin - 49,104,112,Gene/Protein	lin - 59,117,125,Gene/Protein	HOM - C gene,135,147,Gene/Protein	trx - G genes,180,193,Gene/Protein	"[{""token"": ""Hox genes"", ""start_span"": 18, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""egl - 5"", ""start_span"": 28, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""mab - 5"", ""start_span"": 40, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""lin - 49"", ""start_span"": 62, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""lin - 59 mutants"", ""start_span"": 75, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""lin - 49"", ""start_span"": 104, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""lin - 59"", ""start_span"": 117, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""HOM - C gene"", ""start_span"": 135, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""trx - G genes"", ""start_span"": 180, ""end_span"": 193, ""type"": ""Gene/Protein""}]"	test
Mutations of SIN4, ROX3, SRB8, SRB9, SRB10, SRB11, and two novel genes, NUT1 and NUT2, relieve the requirement of Swi4p for expression of this reporter.	SIN4,13,17,Gene/Protein	ROX3,19,23,Gene/Protein	SRB8,25,29,Gene/Protein	SRB9,31,35,Gene/Protein	SRB10,37,42,Gene/Protein	SRB11,44,49,Gene/Protein	NUT1,72,76,Gene/Protein	NUT2,81,85,Gene/Protein	Swi4p,114,119,Gene/Protein	"[{""token"": ""SIN4"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""ROX3"", ""start_span"": 19, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""SRB8"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""SRB9"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""SRB10"", ""start_span"": 37, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""SRB11"", ""start_span"": 44, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""NUT1"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""NUT2"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""Swi4p"", ""start_span"": 114, ""end_span"": 119, ""type"": ""Gene/Protein""}]"	test
Gene constructs possessing the complete tat, rev ( tat + rev +) and env genes were transiently expressed in COS - 1 cells as precursor SU - TM ( gp160), SU. TM ( gp120 x 41), and nucleolar rev protein.	complete tat,31,43,Gene/Protein	rev,45,48,Gene/Protein	tat +,51,56,Gene/Protein	rev +,57,62,Gene/Protein	env genes,68,77,Gene/Protein	precursor SU - TM,125,142,Gene/Protein	gp160,145,150,Gene/Protein	gp120 x 41,162,172,Gene/Protein	nucleolar rev protein,179,200,Gene/Protein	"[{""token"": ""complete tat"", ""start_span"": 31, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""rev"", ""start_span"": 45, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""tat +"", ""start_span"": 51, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""rev +"", ""start_span"": 57, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""env genes"", ""start_span"": 68, ""end_span"": 77, ""type"": ""Gene/Protein""}, {""token"": ""precursor SU - TM"", ""start_span"": 125, ""end_span"": 142, ""type"": ""Gene/Protein""}, {""token"": ""gp160"", ""start_span"": 145, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""gp120 x 41"", ""start_span"": 162, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""nucleolar rev protein"", ""start_span"": 179, ""end_span"": 200, ""type"": ""Gene/Protein""}]"	train
