Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
Rho GDP / GTP exchange inhibitor, Rho GDI, comigrated with Rac2 and RhoA, but not Rac1.	Rho GDP / GTP exchange inhibitor,0,32,Gene/Protein	Rho GDI,34,41,Gene/Protein	Rac2,59,63,Gene/Protein	RhoA,68,72,Gene/Protein	Rac1,82,86,Gene/Protein	"[{""token"": ""Rho GDP / GTP exchange inhibitor"", ""start_span"": 0, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""Rho GDI"", ""start_span"": 34, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""Rac2"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""RhoA"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""Rac1"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene/Protein""}]"	train
LMP2A enhances Lyn and Syk ubiquitination in vivo in a fashion that depends on the activity of Nedd4 family members and correlates with destabilization of the Lyn tyrosine kinase.	LMP2A,0,5,Gene/Protein	Lyn,15,18,Gene/Protein	Syk,23,26,Gene/Protein	Nedd4,95,100,Gene/Protein	Lyn tyrosine kinase,159,178,Gene/Protein	"[{""token"": ""LMP2A"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene/Protein""}, {""token"": ""Lyn"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""Syk"", ""start_span"": 23, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""Nedd4"", ""start_span"": 95, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""Lyn tyrosine kinase"", ""start_span"": 159, ""end_span"": 178, ""type"": ""Gene/Protein""}]"	train
Mg - chelatase of tobacco: identification of a Chl D cDNA sequence encoding a third subunit, analysis of the interaction of the three subunits with the yeast two - hybrid system, and reconstitution of the enzyme activity by co - expression of recombinant CHL D, CHL H and CHL I.	Mg - chelatase,0,14,Gene/Protein	Chl D cDNA sequence,47,66,Gene/Protein	recombinant CHL D,243,260,Gene/Protein	CHL H,262,267,Gene/Protein	CHL I,272,277,Gene/Protein	"[{""token"": ""Mg - chelatase"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Gene/Protein""}, {""token"": ""Chl D cDNA sequence"", ""start_span"": 47, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""recombinant CHL D"", ""start_span"": 243, ""end_span"": 260, ""type"": ""Gene/Protein""}, {""token"": ""CHL H"", ""start_span"": 262, ""end_span"": 267, ""type"": ""Gene/Protein""}, {""token"": ""CHL I"", ""start_span"": 272, ""end_span"": 277, ""type"": ""Gene/Protein""}]"	train
The expressed G1 - G2 bound to both hyaluronan and link protein indicating that the immunoglobulin - fold motif and proteoglycan tandem repeat loops of the G1 domain were correctly folded.	G1,14,16,Gene/Protein	G2,19,21,Gene/Protein	link protein,51,63,Gene/Protein	immunoglobulin - fold motif,84,111,Gene/Protein	G1 domain,156,165,Gene/Protein	"[{""token"": ""G1"", ""start_span"": 14, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""G2"", ""start_span"": 19, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""link protein"", ""start_span"": 51, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""immunoglobulin - fold motif"", ""start_span"": 84, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""G1 domain"", ""start_span"": 156, ""end_span"": 165, ""type"": ""Gene/Protein""}]"	train
The paper is concerned with the data on change in the blood level of ACTH, STH, TSH, cortisol, T3, insulin, C - peptide during a 25 - minute session of respiration using a gaseous hypoxic mixture with 10% oxygen ( GHM - 10).	ACTH,69,73,Gene/Protein	STH,75,78,Gene/Protein	TSH,80,83,Gene/Protein	insulin,99,106,Gene/Protein	C - peptide,108,119,Gene/Protein	"[{""token"": ""ACTH"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""STH"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""TSH"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""insulin"", ""start_span"": 99, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""C - peptide"", ""start_span"": 108, ""end_span"": 119, ""type"": ""Gene/Protein""}]"	train
"Three chromosomal crsA mutations, crsA1, crsA4, and crsA47, were transferred by the "" gene conversion "" process to B. subtilis plasmid pRPD11, which consists of the entire wild - type rpoD coding sequence, encoding the major sigma 43 factor of B. subtilis RNA polymerase, and pUB110."	chromosomal crsA mutations,6,32,Gene/Protein	crsA1,34,39,Gene/Protein	crsA4,41,46,Gene/Protein	crsA47,52,58,Gene/Protein	wild - type rpoD coding sequence,172,204,Gene/Protein	"[{""token"": ""chromosomal crsA mutations"", ""start_span"": 6, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""crsA1"", ""start_span"": 34, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""crsA4"", ""start_span"": 41, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""crsA47"", ""start_span"": 52, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""wild - type rpoD coding sequence"", ""start_span"": 172, ""end_span"": 204, ""type"": ""Gene/Protein""}]"	train
GRFI bound to sequences at the negative regulatory elements ( silencers) of the silent mating type loci HML E and HMR E and to the upstream activating sequence ( UAS) required for transcription of the MAT alpha genes.	GRFI,0,4,Gene/Protein	silent mating type loci,80,103,Gene/Protein	HML E,104,109,Gene/Protein	HMR E,114,119,Gene/Protein	MAT alpha genes,201,216,Gene/Protein	"[{""token"": ""GRFI"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene/Protein""}, {""token"": ""silent mating type loci"", ""start_span"": 80, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""HML E"", ""start_span"": 104, ""end_span"": 109, ""type"": ""Gene/Protein""}, {""token"": ""HMR E"", ""start_span"": 114, ""end_span"": 119, ""type"": ""Gene/Protein""}, {""token"": ""MAT alpha genes"", ""start_span"": 201, ""end_span"": 216, ""type"": ""Gene/Protein""}]"	train
Cbl constitutively interacts with the SH3 domains of Grb2, with a preference for the amino - terminal domain, and is in this way recruited to Shc upon BCR stimulation.	Cbl,0,3,Gene/Protein	SH3 domains,38,49,Gene/Protein	Grb2,53,57,Gene/Protein	Shc,142,145,Gene/Protein	BCR,151,154,Gene/Protein	"[{""token"": ""Cbl"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""SH3 domains"", ""start_span"": 38, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""Grb2"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""Shc"", ""start_span"": 142, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""BCR"", ""start_span"": 151, ""end_span"": 154, ""type"": ""Gene/Protein""}]"	train
This molecule, wH22xeGFP, consists of the entire humanized anti - FcgammaRI mAb H22 with eGFP genetically fused to the C - terminal end of each CH3 domain.	wH22xeGFP,15,24,Gene/Protein	entire humanized anti - FcgammaRI mAb,42,79,Gene/Protein	H22,80,83,Gene/Protein	eGFP,89,93,Gene/Protein	CH3 domain,144,154,Gene/Protein	"[{""token"": ""wH22xeGFP"", ""start_span"": 15, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""entire humanized anti - FcgammaRI mAb"", ""start_span"": 42, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""H22"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""eGFP"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Gene/Protein""}, {""token"": ""CH3 domain"", ""start_span"": 144, ""end_span"": 154, ""type"": ""Gene/Protein""}]"	train
A novel pleckstrin homology - related gene family defined by Ipl / Tssc3, TDAG51, and Tih1: tissue - specific expression, chromosomal location, and parental imprinting.	pleckstrin homology - related gene family,8,49,Gene/Protein	Ipl,61,64,Gene/Protein	Tssc3,67,72,Gene/Protein	TDAG51,74,80,Gene/Protein	Tih1,86,90,Gene/Protein	"[{""token"": ""pleckstrin homology - related gene family"", ""start_span"": 8, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""Ipl"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""Tssc3"", ""start_span"": 67, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""TDAG51"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Gene/Protein""}, {""token"": ""Tih1"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Gene/Protein""}]"	train
An important mechanism by which the tumor suppressor p53 maintains genomic stability is to induce cell cycle arrest through activation of the cyclin - dependent kinase inhibitor p21 ( WAF1 / Cip1) gene.	p53,53,56,Gene/Protein	cyclin - dependent kinase,142,167,Gene/Protein	p21,178,181,Gene/Protein	WAF1,184,188,Gene/Protein	Cip1,191,195,Gene/Protein	"[{""token"": ""p53"", ""start_span"": 53, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""cyclin - dependent kinase"", ""start_span"": 142, ""end_span"": 167, ""type"": ""Gene/Protein""}, {""token"": ""p21"", ""start_span"": 178, ""end_span"": 181, ""type"": ""Gene/Protein""}, {""token"": ""WAF1"", ""start_span"": 184, ""end_span"": 188, ""type"": ""Gene/Protein""}, {""token"": ""Cip1"", ""start_span"": 191, ""end_span"": 195, ""type"": ""Gene/Protein""}]"	train
To understand the molecular regulation of these genes in thyroid cells, the effect of thyroid transcription factor 1 ( TTF - 1) and the paired domain - containing protein 8 ( Pax - 8) on the transcriptional activity of the deiodinase promoters were studied.	thyroid transcription factor 1,86,116,Gene/Protein	TTF - 1,119,126,Gene/Protein	paired domain - containing protein 8,136,172,Gene/Protein	Pax - 8,175,182,Gene/Protein	deiodinase promoters,223,243,Gene/Protein	"[{""token"": ""thyroid transcription factor 1"", ""start_span"": 86, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""TTF - 1"", ""start_span"": 119, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""paired domain - containing protein 8"", ""start_span"": 136, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""Pax - 8"", ""start_span"": 175, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""deiodinase promoters"", ""start_span"": 223, ""end_span"": 243, ""type"": ""Gene/Protein""}]"	train
Cell survival by Epo did not require activation of other known signaling pathways including PI - 3 kinase, PLC - gamma, Ras or Stats.	Epo,17,20,Gene/Protein	PI - 3 kinase,92,105,Gene/Protein	PLC - gamma,107,118,Gene/Protein	Ras,120,123,Gene/Protein	Stats,127,132,Gene/Protein	"[{""token"": ""Epo"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Gene/Protein""}, {""token"": ""PI - 3 kinase"", ""start_span"": 92, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""PLC - gamma"", ""start_span"": 107, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""Stats"", ""start_span"": 127, ""end_span"": 132, ""type"": ""Gene/Protein""}]"	train
This effect required ( i) IR activation since it was abrogated by IR mutation at tyrosines 1162 and 1163 and ( ii) NF - kappaB activation since it was abolished by overexpression of dominant - negative IkappaB - alpha ( A32 / 36) and mimicked by overexpression of the NF - kappaB c - Rel subunit.	IR,26,28,Gene/Protein	IR,66,68,Gene/Protein	NF - kappaB,115,126,Gene/Protein	NF - kappaB,268,279,Gene/Protein	c - Rel subunit,280,295,Gene/Protein	"[{""token"": ""IR"", ""start_span"": 26, ""end_span"": 28, ""type"": ""Gene/Protein""}, {""token"": ""IR"", ""start_span"": 66, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 115, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 268, ""end_span"": 279, ""type"": ""Gene/Protein""}, {""token"": ""c - Rel subunit"", ""start_span"": 280, ""end_span"": 295, ""type"": ""Gene/Protein""}]"	train
HVH2 mRNA showed an expression pattern distinct from CL100 ( human homologue of mouse MKP1) and PAC1, two previously identified MAP kinase phosphatases.	HVH2 mRNA,0,9,Gene/Protein	CL100,53,58,Gene/Protein	human homologue of mouse MKP1,61,90,Gene/Protein	PAC1,96,100,Gene/Protein	MAP kinase phosphatases,128,151,Gene/Protein	"[{""token"": ""HVH2 mRNA"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Gene/Protein""}, {""token"": ""CL100"", ""start_span"": 53, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""human homologue of mouse MKP1"", ""start_span"": 61, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""PAC1"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""MAP kinase phosphatases"", ""start_span"": 128, ""end_span"": 151, ""type"": ""Gene/Protein""}]"	train
"C. D2 - Chr 4 congenic strains harboring DBA / 2 alleles associated with the Pctr1 locus contained DBA / 2 "" resistant "" alleles of the CDK4 / CDK6 inhibitors p16 and p15."	Pctr1 locus,77,88,Gene/Protein	CDK4,136,140,Gene/Protein	CDK6,143,147,Gene/Protein	p16,159,162,Gene/Protein	p15,167,170,Gene/Protein	"[{""token"": ""Pctr1 locus"", ""start_span"": 77, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""CDK4"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Gene/Protein""}, {""token"": ""CDK6"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""p16"", ""start_span"": 159, ""end_span"": 162, ""type"": ""Gene/Protein""}, {""token"": ""p15"", ""start_span"": 167, ""end_span"": 170, ""type"": ""Gene/Protein""}]"	train
This sequence is very similar to the insulin response sequence found in the regulatory region of other genes negatively regulated by insulin such as those encoding phosphoenolpyruvate carboxykinase, tyrosine aminotransferase, and insulin - like growth factor - binding protein 1.	insulin response sequence,37,62,Gene/Protein	insulin,133,140,Gene/Protein	phosphoenolpyruvate carboxykinase,164,197,Gene/Protein	tyrosine aminotransferase,199,224,Gene/Protein	insulin - like growth factor - binding protein 1,230,278,Gene/Protein	"[{""token"": ""insulin response sequence"", ""start_span"": 37, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""insulin"", ""start_span"": 133, ""end_span"": 140, ""type"": ""Gene/Protein""}, {""token"": ""phosphoenolpyruvate carboxykinase"", ""start_span"": 164, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine aminotransferase"", ""start_span"": 199, ""end_span"": 224, ""type"": ""Gene/Protein""}, {""token"": ""insulin - like growth factor - binding protein 1"", ""start_span"": 230, ""end_span"": 278, ""type"": ""Gene/Protein""}]"	train
We also observed that cell surface CD4 ( -) CD8 ( -) CD3 ( -) cells with rearranged TCR genes developed from Id3 - transduced but not from control - transduced pre - T cells in an FTOC.	CD4,35,38,Gene/Protein	CD8,44,47,Gene/Protein	CD3,53,56,Gene/Protein	rearranged TCR genes,73,93,Gene/Protein	Id3,109,112,Gene/Protein	"[{""token"": ""CD4"", ""start_span"": 35, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""CD8"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""CD3"", ""start_span"": 53, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""rearranged TCR genes"", ""start_span"": 73, ""end_span"": 93, ""type"": ""Gene/Protein""}, {""token"": ""Id3"", ""start_span"": 109, ""end_span"": 112, ""type"": ""Gene/Protein""}]"	train
The dual specificity kinases mitogen - activated protein kinase ( MAPK) kinase ( MKK) 7 and MKK4 are the only molecules known to directly activate the stress kinases stress - activated protein kinases ( SAPKs) / c - Jun N - terminal kinases ( JNKs) in response to environmental or mitogenic stimuli.	MKK4,92,96,Gene/Protein	stress - activated protein kinases,166,200,Gene/Protein	SAPKs,203,208,Gene/Protein	c - Jun N - terminal kinases,212,240,Gene/Protein	JNKs,243,247,Gene/Protein	"[{""token"": ""MKK4"", ""start_span"": 92, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""stress - activated protein kinases"", ""start_span"": 166, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""SAPKs"", ""start_span"": 203, ""end_span"": 208, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun N - terminal kinases"", ""start_span"": 212, ""end_span"": 240, ""type"": ""Gene/Protein""}, {""token"": ""JNKs"", ""start_span"": 243, ""end_span"": 247, ""type"": ""Gene/Protein""}]"	train
SAPK / JNK activation was completely abolished in the absence of MKK7, even though expression of MKK4 was strongly upregulated in mkk7 ( - / -) mast cell lines, and phosphorylation of MKK4 occurred normally in response to multiple stress stimuli.	SAPK,0,4,Gene/Protein	JNK,7,10,Gene/Protein	MKK7,65,69,Gene/Protein	MKK4,97,101,Gene/Protein	MKK4,184,188,Gene/Protein	"[{""token"": ""SAPK"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene/Protein""}, {""token"": ""JNK"", ""start_span"": 7, ""end_span"": 10, ""type"": ""Gene/Protein""}, {""token"": ""MKK7"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene/Protein""}, {""token"": ""MKK4"", ""start_span"": 97, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""MKK4"", ""start_span"": 184, ""end_span"": 188, ""type"": ""Gene/Protein""}]"	train
The fepA - entD and fes - entF operons in the enterobactin synthesis and transport system are divergently transcribed from overlapping promoters, and both are inhibited by the Fur repressor protein under iron - replete conditions.	fepA,4,8,Gene/Protein	entD,11,15,Gene/Protein	fes,20,23,Gene/Protein	entF,26,30,Gene/Protein	Fur repressor protein,176,197,Gene/Protein	"[{""token"": ""fepA"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Gene/Protein""}, {""token"": ""entD"", ""start_span"": 11, ""end_span"": 15, ""type"": ""Gene/Protein""}, {""token"": ""fes"", ""start_span"": 20, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""entF"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""Fur repressor protein"", ""start_span"": 176, ""end_span"": 197, ""type"": ""Gene/Protein""}]"	train
Previous studies have shown that the pro - inflammatory cytokines tumor necrosis factor alpha and interferon gamma reduce the expression of the cystic fibrosis transmembrane conductance regulator ( CFTR) gene ( CFTR) in HT - 29 and T84 cells by acting post - transcriptionally.	tumor necrosis factor alpha,66,93,Gene/Protein	interferon gamma,98,114,Gene/Protein	cystic fibrosis transmembrane conductance regulator,144,195,Gene/Protein	CFTR,198,202,Gene/Protein	CFTR,211,215,Gene/Protein	"[{""token"": ""tumor necrosis factor alpha"", ""start_span"": 66, ""end_span"": 93, ""type"": ""Gene/Protein""}, {""token"": ""interferon gamma"", ""start_span"": 98, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""cystic fibrosis transmembrane conductance regulator"", ""start_span"": 144, ""end_span"": 195, ""type"": ""Gene/Protein""}, {""token"": ""CFTR"", ""start_span"": 198, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""CFTR"", ""start_span"": 211, ""end_span"": 215, ""type"": ""Gene/Protein""}]"	train
Inhibition of JNK1 and ERK kinase activities either by expression of the dominant negative mutant JNK1 or by treatment with a selective chemical inhibitor of ERK ( PD098059) substantially abrogates the UV induction of the GADD45 promoter.	JNK1,14,18,Gene/Protein	ERK,23,26,Gene/Protein	JNK1,98,102,Gene/Protein	ERK,158,161,Gene/Protein	GADD45 promoter,222,237,Gene/Protein	"[{""token"": ""JNK1"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""ERK"", ""start_span"": 23, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""JNK1"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""ERK"", ""start_span"": 158, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""GADD45 promoter"", ""start_span"": 222, ""end_span"": 237, ""type"": ""Gene/Protein""}]"	train
We have identified a strong Tas - responsive element, designated TRE ( GP), near the 3 ' end of the gag gene and preceding the pol gene of SFV - 1.	Tas - responsive element,28,52,Gene/Protein	TRE,65,68,Gene/Protein	GP,71,73,Gene/Protein	gag gene,100,108,Gene/Protein	pol gene,127,135,Gene/Protein	"[{""token"": ""Tas - responsive element"", ""start_span"": 28, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""TRE"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""GP"", ""start_span"": 71, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""gag gene"", ""start_span"": 100, ""end_span"": 108, ""type"": ""Gene/Protein""}, {""token"": ""pol gene"", ""start_span"": 127, ""end_span"": 135, ""type"": ""Gene/Protein""}]"	train
Coexpression studies indicate that insulin and PKB suppress transactivation by C / EBPbeta, but not C / EBPalpha, and that N - terminal transactivation domains in C / EBPbeta are required.	insulin,35,42,Gene/Protein	PKB,47,50,Gene/Protein	C / EBPbeta,79,90,Gene/Protein	C / EBPalpha,100,112,Gene/Protein	C / EBPbeta,163,174,Gene/Protein	"[{""token"": ""insulin"", ""start_span"": 35, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""PKB"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Gene/Protein""}, {""token"": ""C / EBPbeta"", ""start_span"": 79, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""C / EBPalpha"", ""start_span"": 100, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""C / EBPbeta"", ""start_span"": 163, ""end_span"": 174, ""type"": ""Gene/Protein""}]"	train
In humans, four AMP deaminase variants, termed M ( muscle), L ( liver), E1, and E2 ( erythrocyte) can be distinguished by a variety of biochemical and immunological criteria.	AMP deaminase variants,16,38,Gene/Protein	M,47,48,Gene/Protein	L,60,61,Gene/Protein	E1,72,74,Gene/Protein	E2,80,82,Gene/Protein	"[{""token"": ""AMP deaminase variants"", ""start_span"": 16, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""M"", ""start_span"": 47, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""L"", ""start_span"": 60, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""E1"", ""start_span"": 72, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""E2"", ""start_span"": 80, ""end_span"": 82, ""type"": ""Gene/Protein""}]"	train
DNA - STAT complexes were detected in all Bcr / Abl - transformed cell lines and they were supershifted by antibodies against STAT1 and STAT5.	DNA - STAT complexes,0,20,Gene/Protein	Bcr,42,45,Gene/Protein	Abl,48,51,Gene/Protein	STAT1,126,131,Gene/Protein	STAT5,136,141,Gene/Protein	"[{""token"": ""DNA - STAT complexes"", ""start_span"": 0, ""end_span"": 20, ""type"": ""Gene/Protein""}, {""token"": ""Bcr"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Gene/Protein""}, {""token"": ""Abl"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""STAT1"", ""start_span"": 126, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Gene/Protein""}]"	train
Sequence analysis reveals that the DNA binding domain of ILF has strong homology to the recently described fork head DNA binding domain found in the Drosophila homeotic protein fork head and a family of hepatocyte nuclear factors, HNF - 3.	ILF,57,60,Gene/Protein	fork head DNA binding domain,107,135,Gene/Protein	Drosophila homeotic protein fork head,149,186,Gene/Protein	hepatocyte nuclear factors,203,229,Gene/Protein	HNF - 3,231,238,Gene/Protein	"[{""token"": ""ILF"", ""start_span"": 57, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""fork head DNA binding domain"", ""start_span"": 107, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""Drosophila homeotic protein fork head"", ""start_span"": 149, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""hepatocyte nuclear factors"", ""start_span"": 203, ""end_span"": 229, ""type"": ""Gene/Protein""}, {""token"": ""HNF - 3"", ""start_span"": 231, ""end_span"": 238, ""type"": ""Gene/Protein""}]"	train
The SH2 and SH3 domains of pp60src direct stable association with tyrosine phosphorylated proteins p130 and p110.	SH2,4,7,Gene/Protein	SH3 domains,12,23,Gene/Protein	pp60src,27,34,Gene/Protein	p130,99,103,Gene/Protein	p110,108,112,Gene/Protein	"[{""token"": ""SH2"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene/Protein""}, {""token"": ""SH3 domains"", ""start_span"": 12, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""pp60src"", ""start_span"": 27, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""p130"", ""start_span"": 99, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""p110"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Gene/Protein""}]"	train
RBP56 protein turned out to be hTAFII68 which was isolated as a TATA - binding protein associated factor ( TAF) from a sub - population of TFIID complexes ( Bertolotti A., Lutz, Y., Heard, D. J., Chambon, P., Tora, L., 1996.	RBP56 protein,0,13,Gene/Protein	hTAFII68,31,39,Gene/Protein	TATA - binding protein associated factor,64,104,Gene/Protein	TAF,107,110,Gene/Protein	TFIID complexes,139,154,Gene/Protein	"[{""token"": ""RBP56 protein"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Gene/Protein""}, {""token"": ""hTAFII68"", ""start_span"": 31, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""TATA - binding protein associated factor"", ""start_span"": 64, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""TAF"", ""start_span"": 107, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""TFIID complexes"", ""start_span"": 139, ""end_span"": 154, ""type"": ""Gene/Protein""}]"	train
The ARG SH2 domain exhibited relatively weak affinity for BCR and was determined to bind about 10 - fold less strongly than the ABL SH2 domain.	ARG,4,7,Gene/Protein	SH2 domain,8,18,Gene/Protein	BCR,58,61,Gene/Protein	ABL,128,131,Gene/Protein	SH2 domain,132,142,Gene/Protein	"[{""token"": ""ARG"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene/Protein""}, {""token"": ""SH2 domain"", ""start_span"": 8, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""BCR"", ""start_span"": 58, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""ABL"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""SH2 domain"", ""start_span"": 132, ""end_span"": 142, ""type"": ""Gene/Protein""}]"	train
