Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
In order to investigate whether the CP - containing nuclear speckles formed upon TYLCV infection correspond to some of the known subnuclear structures, we decided to co - express the GFP - or RFP - fused CP, with or without TYLCV, with established nuclear markers that are found distributed in nucleoplasmic bodies.	CP,36,38,Gene/Protein	TYLCV,81,86,Organism/Species	infection,87,96,Disease/Disorder	GFP,183,186,Gene/Protein	RFP,192,195,Gene/Protein	CP,204,206,Gene/Protein	TYLCV,224,229,Organism/Species	"[{""token"": ""CP"", ""start_span"": 36, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""TYLCV"", ""start_span"": 81, ""end_span"": 86, ""type"": ""Organism/Species""}, {""token"": ""infection"", ""start_span"": 87, ""end_span"": 96, ""type"": ""Disease/Disorder""}, {""token"": ""GFP"", ""start_span"": 183, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""RFP"", ""start_span"": 192, ""end_span"": 195, ""type"": ""Gene/Protein""}, {""token"": ""CP"", ""start_span"": 204, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""TYLCV"", ""start_span"": 224, ""end_span"": 229, ""type"": ""Organism/Species""}]"	train
Running the target prediction on 866 human miRNAs ( 39 EBV miRNAs) and 7208 human mRNAs ( 3 ' UTRs) resulted in 283362 human miRNA / human mRNAs ( 11663 EBV miRNA / human mRNAs) pairs.	human,37,42,Organism/Species	EBV,55,58,Organism/Species	human,76,81,Organism/Species	human,119,124,Organism/Species	human,133,138,Organism/Species	EBV,153,156,Organism/Species	human,165,170,Organism/Species	"[{""token"": ""human"", ""start_span"": 37, ""end_span"": 42, ""type"": ""Organism/Species""}, {""token"": ""EBV"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 76, ""end_span"": 81, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 119, ""end_span"": 124, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 133, ""end_span"": 138, ""type"": ""Organism/Species""}, {""token"": ""EBV"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 165, ""end_span"": 170, ""type"": ""Organism/Species""}]"	train
Unbound lineage - negative cells were harvested and stained for the aforementioned GMP markers using rat anti - mouse Sca - 1 ( D7 ), c - kit ( 2B8 ), CD150 ( mShad ), CD105 ( MJ7 / 18 ), and CD16 / 32 ( 93) ( Table S1 ).	rat,101,104,Organism/Species	mouse,112,117,Organism/Species	Sca - 1,118,125,Gene/Protein	c - kit,134,141,Gene/Protein	CD150,151,156,Gene/Protein	CD105,168,173,Gene/Protein	CD16,192,196,Gene/Protein	"[{""token"": ""rat"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Organism/Species""}, {""token"": ""mouse"", ""start_span"": 112, ""end_span"": 117, ""type"": ""Organism/Species""}, {""token"": ""Sca - 1"", ""start_span"": 118, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""c - kit"", ""start_span"": 134, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""CD150"", ""start_span"": 151, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""CD105"", ""start_span"": 168, ""end_span"": 173, ""type"": ""Gene/Protein""}, {""token"": ""CD16"", ""start_span"": 192, ""end_span"": 196, ""type"": ""Gene/Protein""}]"	train
In the current investigation, ( 1) we performed microarray profiles using the PKD / Mhm [ 26 ], [ 27] to measure the transcriptional changes ( mRNA and miRNAs expressions ), ( 2) comparative transcriptomic studies were conducted to elucidate the similarities with human ADPKD [ 28 ], mouse ( PKD1L3 / L3 [ 29] and PKD1 −/− [ 30 ]), Hnf1α - deficient [ 24] and Glis2lacZ / lacZ [ 25 ], and ( 3) in addition we investigated the possible regulatory roles of miRNAs on the expression levels of mRNAs change in PKD / Mhm using miRWalk database [ 31 ].	PKD,78,81,Disease/Disorder	human,264,269,Organism/Species	ADPKD,270,275,Disease/Disorder	mouse,284,289,Organism/Species	PKD1,292,296,Gene/Protein	Hnf1α,332,337,Gene/Protein	PKD,506,509,Disease/Disorder	"[{""token"": ""PKD"", ""start_span"": 78, ""end_span"": 81, ""type"": ""Disease/Disorder""}, {""token"": ""human"", ""start_span"": 264, ""end_span"": 269, ""type"": ""Organism/Species""}, {""token"": ""ADPKD"", ""start_span"": 270, ""end_span"": 275, ""type"": ""Disease/Disorder""}, {""token"": ""mouse"", ""start_span"": 284, ""end_span"": 289, ""type"": ""Organism/Species""}, {""token"": ""PKD1"", ""start_span"": 292, ""end_span"": 296, ""type"": ""Gene/Protein""}, {""token"": ""Hnf1\u03b1"", ""start_span"": 332, ""end_span"": 337, ""type"": ""Gene/Protein""}, {""token"": ""PKD"", ""start_span"": 506, ""end_span"": 509, ""type"": ""Disease/Disorder""}]"	train
Interestingly, Pla2g2a, Pla2g4a and Ptgfrn genes ( involved in cAMP mediated signaling and calcium regulation) were also up - regulated, while negative regulators ( such as Rgs9, Rgs12 and Rgs14) of GPCR signaling were down - regulated.	Pla2g2a,15,22,Gene/Protein	Pla2g4a,24,31,Gene/Protein	Ptgfrn,36,42,Gene/Protein	Rgs9,173,177,Gene/Protein	Rgs12,179,184,Gene/Protein	Rgs14,189,194,Gene/Protein	GPCR,199,203,Gene/Protein	"[{""token"": ""Pla2g2a"", ""start_span"": 15, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""Pla2g4a"", ""start_span"": 24, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""Ptgfrn"", ""start_span"": 36, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""Rgs9"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Gene/Protein""}, {""token"": ""Rgs12"", ""start_span"": 179, ""end_span"": 184, ""type"": ""Gene/Protein""}, {""token"": ""Rgs14"", ""start_span"": 189, ""end_span"": 194, ""type"": ""Gene/Protein""}, {""token"": ""GPCR"", ""start_span"": 199, ""end_span"": 203, ""type"": ""Gene/Protein""}]"	train
Comparison between PKD / Mhm rat and human ADPKD datasets. This table shows the common genes obtained by comparing PKD / Mhm rat and human datasets.	PKD,19,22,Disease/Disorder	rat,29,32,Organism/Species	human,37,42,Organism/Species	ADPKD,43,48,Disease/Disorder	PKD,115,118,Disease/Disorder	rat,125,128,Organism/Species	human,133,138,Organism/Species	"[{""token"": ""PKD"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Disease/Disorder""}, {""token"": ""rat"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 37, ""end_span"": 42, ""type"": ""Organism/Species""}, {""token"": ""ADPKD"", ""start_span"": 43, ""end_span"": 48, ""type"": ""Disease/Disorder""}, {""token"": ""PKD"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Disease/Disorder""}, {""token"": ""rat"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 133, ""end_span"": 138, ""type"": ""Organism/Species""}]"	train
Agents such as sorafenib [ 87, 88 ], erlotinib [ 89 – 91 ], lapatinib [ 92 ], panitumumab [ 93 ], cetuximab [ 94 ], sunitinib [ 95 ], and bevacizumab [ 89, 96] have all been evaluated in phase II trials as single agents or in combination with gemcitabine combination with no significant increase in overall survival noted.	sorafenib,15,24,Chemical/Drug	erlotinib,37,46,Chemical/Drug	lapatinib,60,69,Chemical/Drug	panitumumab,78,89,Chemical/Drug	cetuximab,98,107,Chemical/Drug	sunitinib,116,125,Chemical/Drug	gemcitabine,243,254,Chemical/Drug	"[{""token"": ""sorafenib"", ""start_span"": 15, ""end_span"": 24, ""type"": ""Chemical/Drug""}, {""token"": ""erlotinib"", ""start_span"": 37, ""end_span"": 46, ""type"": ""Chemical/Drug""}, {""token"": ""lapatinib"", ""start_span"": 60, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""panitumumab"", ""start_span"": 78, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""cetuximab"", ""start_span"": 98, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""sunitinib"", ""start_span"": 116, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""gemcitabine"", ""start_span"": 243, ""end_span"": 254, ""type"": ""Chemical/Drug""}]"	train
Major classes of dressings include: alginate, for example Aquacel ( ConvaTec, Bridgewater, NJ, USA ), Comfeel ( Coloplast, Minneapolis, MN, USA ), or Sorbsan ( Mylan, Morgantown, WV, USA ); antimicrobial, for example Acticoat ( Smith & Nephew, London, UK) or Silverlon ( Argentum, Geneva, IL, USA ); collagen, for example Fibracol ( Johnson & Johnson, New Brunswick, NJ) or Puracol ( Medline, Mundelein, IL, USA ); hydrocolloid, for example Duoderm ( ConvaTec, Bridgewater, NJ, USA ), Granuflex ( ConvaTec, Bridgewater, NJ, USA ), or Tegaderm ( 3M, Maplewood, MN, USA ); hydrogel, for example Dermagel ( Maximilian Zenho & Co, Brussels, Belgium ), SilvaSorb ( Medline, Mundelein, IL, USA ), or Skintegrity ( Medline, Mundelein, IL, USA ); and polyurethane foam, for example Allevyn ( Smith & Nephew, London, UK) or Lyofoa ( Molnycke, Gothenburg, Sweden ).	Comfeel,102,109,Chemical/Drug	Mylan,160,165,Chemical/Drug	Silverlon,259,268,Chemical/Drug	collagen,300,308,Gene/Protein	Fibracol,322,330,Chemical/Drug	Puracol,374,381,Chemical/Drug	Granuflex,485,494,Chemical/Drug	"[{""token"": ""Comfeel"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""Mylan"", ""start_span"": 160, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""Silverlon"", ""start_span"": 259, ""end_span"": 268, ""type"": ""Chemical/Drug""}, {""token"": ""collagen"", ""start_span"": 300, ""end_span"": 308, ""type"": ""Gene/Protein""}, {""token"": ""Fibracol"", ""start_span"": 322, ""end_span"": 330, ""type"": ""Chemical/Drug""}, {""token"": ""Puracol"", ""start_span"": 374, ""end_span"": 381, ""type"": ""Chemical/Drug""}, {""token"": ""Granuflex"", ""start_span"": 485, ""end_span"": 494, ""type"": ""Chemical/Drug""}]"	train
As expected, the CUG513 initiated PTENα ORF was translated into three distinct proteins with masses of 120 + kDa ( PTENα - GFP ), 120 kDa ( PTENβ - GFP) and 90 kDa ( PTEN - GFP) ( Fig. 2b, lower panel ).	PTENα,34,39,Gene/Protein	PTENα,115,120,Gene/Protein	GFP,123,126,Gene/Protein	PTENβ,140,145,Gene/Protein	GFP,148,151,Gene/Protein	PTEN,166,170,Gene/Protein	GFP,173,176,Gene/Protein	"[{""token"": ""PTEN\u03b1"", ""start_span"": 34, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""PTEN\u03b1"", ""start_span"": 115, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""GFP"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""PTEN\u03b2"", ""start_span"": 140, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""GFP"", ""start_span"": 148, ""end_span"": 151, ""type"": ""Gene/Protein""}, {""token"": ""PTEN"", ""start_span"": 166, ""end_span"": 170, ""type"": ""Gene/Protein""}, {""token"": ""GFP"", ""start_span"": 173, ""end_span"": 176, ""type"": ""Gene/Protein""}]"	train
Separate plasmids expressing C - terminal GFP - tagged PTEN, PTENα or PTENβ were constructed, and to ensure expression of only a single isoform in each instance, we created an ATG1032 > ATA mutation in GFP - tagged PTENα and PTENβ ( Fig. 4a ).	GFP,42,45,Gene/Protein	PTEN,55,59,Gene/Protein	PTENα,61,66,Gene/Protein	PTENβ,70,75,Gene/Protein	GFP,202,205,Gene/Protein	PTENα,215,220,Gene/Protein	PTENβ,225,230,Gene/Protein	"[{""token"": ""GFP"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Gene/Protein""}, {""token"": ""PTEN"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene/Protein""}, {""token"": ""PTEN\u03b1"", ""start_span"": 61, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""PTEN\u03b2"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""GFP"", ""start_span"": 202, ""end_span"": 205, ""type"": ""Gene/Protein""}, {""token"": ""PTEN\u03b1"", ""start_span"": 215, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""PTEN\u03b2"", ""start_span"": 225, ""end_span"": 230, ""type"": ""Gene/Protein""}]"	train
These results raised the possibility that PTENβ acts as a nucleolin phosphatase. In vitro dephosphorylation assays further verified Cdk1 / CyclinB1 - phosphorylated nucleolin Thr84 is a target of PTENβ for dephosphorylation ( Fig. 5j, lane 5 versus lane 4 ).	PTENβ,42,47,Gene/Protein	nucleolin,58,67,Gene/Protein	phosphatase,68,79,Gene/Protein	Cdk1,132,136,Gene/Protein	CyclinB1,139,147,Gene/Protein	nucleolin,165,174,Gene/Protein	PTENβ,196,201,Gene/Protein	"[{""token"": ""PTEN\u03b2"", ""start_span"": 42, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""nucleolin"", ""start_span"": 58, ""end_span"": 67, ""type"": ""Gene/Protein""}, {""token"": ""phosphatase"", ""start_span"": 68, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""Cdk1"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Gene/Protein""}, {""token"": ""CyclinB1"", ""start_span"": 139, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""nucleolin"", ""start_span"": 165, ""end_span"": 174, ""type"": ""Gene/Protein""}, {""token"": ""PTEN\u03b2"", ""start_span"": 196, ""end_span"": 201, ""type"": ""Gene/Protein""}]"	train
The interaction between host and parasite genotypes govern, for example, the variability of the virulence and transmission of Holospora undulata [ 26 ], and the production of the fruiting bodies of the fungus Epichloë elymi depends on the genotype of the grass Elymus hystrix on which the fungus is growing [ 27 ].	parasite,33,41,Organism/Species	Holospora undulata,126,144,Organism/Species	fungus,202,208,Organism/Species	Epichloë elymi,209,223,Organism/Species	grass,255,260,Organism/Species	Elymus hystrix,261,275,Organism/Species	fungus,289,295,Organism/Species	"[{""token"": ""parasite"", ""start_span"": 33, ""end_span"": 41, ""type"": ""Organism/Species""}, {""token"": ""Holospora undulata"", ""start_span"": 126, ""end_span"": 144, ""type"": ""Organism/Species""}, {""token"": ""fungus"", ""start_span"": 202, ""end_span"": 208, ""type"": ""Organism/Species""}, {""token"": ""Epichlo\u00eb elymi"", ""start_span"": 209, ""end_span"": 223, ""type"": ""Organism/Species""}, {""token"": ""grass"", ""start_span"": 255, ""end_span"": 260, ""type"": ""Organism/Species""}, {""token"": ""Elymus hystrix"", ""start_span"": 261, ""end_span"": 275, ""type"": ""Organism/Species""}, {""token"": ""fungus"", ""start_span"": 289, ""end_span"": 295, ""type"": ""Organism/Species""}]"	train
After excision, chondrocytes were cultured and expanded in low - glucose DMEM with 10% fetal bovine serum ( Lonza, Waverly, Australia ), 2 mM glutamax, 10 mM 4 -( 2 - hydroxyethyl )- 1 - piperazineethanesulfonic acid ( HEPES ), 0. 1 mM non - essential amino acids ( NEAAs ), 0. 5 µg · mL − 1 amphotericin B ( Fungizone ®; Thermo Fisher Scientific, Waltham, MA, USA ), 50 U · mL − 1 penicillin G sodium, 50 µg · mL − 1 streptomycin ( all Invitrogen; Thermo Fisher Scientific, Waltham, MA, USA ), 0. 4 mM l - proline and 0. 1 mM ascorbic acid ( Sigma) and used at passage 3.	glutamax,142,150,Chemical/Drug	amino acids,252,263,Chemical/Drug	amphotericin B,292,306,Chemical/Drug	Fungizone,309,318,Chemical/Drug	penicillin G sodium,382,401,Chemical/Drug	streptomycin,418,430,Chemical/Drug	ascorbic acid,527,540,Chemical/Drug	"[{""token"": ""glutamax"", ""start_span"": 142, ""end_span"": 150, ""type"": ""Chemical/Drug""}, {""token"": ""amino acids"", ""start_span"": 252, ""end_span"": 263, ""type"": ""Chemical/Drug""}, {""token"": ""amphotericin B"", ""start_span"": 292, ""end_span"": 306, ""type"": ""Chemical/Drug""}, {""token"": ""Fungizone"", ""start_span"": 309, ""end_span"": 318, ""type"": ""Chemical/Drug""}, {""token"": ""penicillin G sodium"", ""start_span"": 382, ""end_span"": 401, ""type"": ""Chemical/Drug""}, {""token"": ""streptomycin"", ""start_span"": 418, ""end_span"": 430, ""type"": ""Chemical/Drug""}, {""token"": ""ascorbic acid"", ""start_span"": 527, ""end_span"": 540, ""type"": ""Chemical/Drug""}]"	train
Antibodies for collagen type I ( I - 8H5, MP Biomedicals, Seven Hills, Australia, 1: 300 dilution ), collagen type II ( II - II6B3, Developmental Studies Hybridoma Bank ( DSHB ), Iowa City, IA, USA, 1: 200 dilution ), collagen type X ( 14 - 9771 - 82 Clone X53, Jomar Bioscience Pty Ltd ., Kensington, Australia, 1: 300 dilution ), aggrecan ( 969D4D11, Life Technologies 1: 300 dilution) or isotype controls ( mouse IgG, Jackson, 1: 1000) were used.	Antibodies,0,10,Gene/Protein	collagen type I,15,30,Gene/Protein	collagen type II,101,117,Gene/Protein	collagen type X,218,233,Gene/Protein	aggrecan,332,340,Gene/Protein	mouse,410,415,Organism/Species	IgG,416,419,Gene/Protein	"[{""token"": ""Antibodies"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Gene/Protein""}, {""token"": ""collagen type I"", ""start_span"": 15, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""collagen type II"", ""start_span"": 101, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""collagen type X"", ""start_span"": 218, ""end_span"": 233, ""type"": ""Gene/Protein""}, {""token"": ""aggrecan"", ""start_span"": 332, ""end_span"": 340, ""type"": ""Gene/Protein""}, {""token"": ""mouse"", ""start_span"": 410, ""end_span"": 415, ""type"": ""Organism/Species""}, {""token"": ""IgG"", ""start_span"": 416, ""end_span"": 419, ""type"": ""Gene/Protein""}]"	train
The observed MBP - E6 in vitro p53 degradation activity was comparable to that observed for a mutant MBP - E6 in which six or four ( bold) cysteines ( C16, C51, C80, C97, C111, C140) were all replaced with serines [ 28, 29 ].	MBP,13,16,Gene/Protein	E6,19,21,Gene/Protein	p53,31,34,Gene/Protein	MBP,101,104,Gene/Protein	E6,107,109,Gene/Protein	cysteines,139,148,Chemical/Drug	serines,206,213,Chemical/Drug	"[{""token"": ""MBP"", ""start_span"": 13, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""E6"", ""start_span"": 19, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""p53"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""MBP"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""E6"", ""start_span"": 107, ""end_span"": 109, ""type"": ""Gene/Protein""}, {""token"": ""cysteines"", ""start_span"": 139, ""end_span"": 148, ""type"": ""Chemical/Drug""}, {""token"": ""serines"", ""start_span"": 206, ""end_span"": 213, ""type"": ""Chemical/Drug""}]"	train
The classic suf locus contains sufA, sufB, sufC, sufD, sufS, and sufE ( Fig. S2 ).	suf,12,15,Gene/Protein	sufA,31,35,Gene/Protein	sufB,37,41,Gene/Protein	sufC,43,47,Gene/Protein	sufD,49,53,Gene/Protein	sufS,55,59,Gene/Protein	sufE,65,69,Gene/Protein	"[{""token"": ""suf"", ""start_span"": 12, ""end_span"": 15, ""type"": ""Gene/Protein""}, {""token"": ""sufA"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""sufB"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""sufC"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""sufD"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""sufS"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene/Protein""}, {""token"": ""sufE"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene/Protein""}]"	train
The family Geminiviridae is divided into four genera, ( Begomovirus, Mastrevirus, Curtovirus and Topocuvirus) that encompass viruses that differ in genome organization as well as their insect vectors.	Geminiviridae,11,24,Organism/Species	Begomovirus,56,67,Organism/Species	Mastrevirus,69,80,Organism/Species	Curtovirus,82,92,Organism/Species	Topocuvirus,97,108,Organism/Species	viruses,125,132,Organism/Species	insect,185,191,Organism/Species	"[{""token"": ""Geminiviridae"", ""start_span"": 11, ""end_span"": 24, ""type"": ""Organism/Species""}, {""token"": ""Begomovirus"", ""start_span"": 56, ""end_span"": 67, ""type"": ""Organism/Species""}, {""token"": ""Mastrevirus"", ""start_span"": 69, ""end_span"": 80, ""type"": ""Organism/Species""}, {""token"": ""Curtovirus"", ""start_span"": 82, ""end_span"": 92, ""type"": ""Organism/Species""}, {""token"": ""Topocuvirus"", ""start_span"": 97, ""end_span"": 108, ""type"": ""Organism/Species""}, {""token"": ""viruses"", ""start_span"": 125, ""end_span"": 132, ""type"": ""Organism/Species""}, {""token"": ""insect"", ""start_span"": 185, ""end_span"": 191, ""type"": ""Organism/Species""}]"	train
Infection of tobacco with Tobacco mosaic virus ( TMV) or bacteria, or treatment with fungal elicitors, salicylic acid ( SA) or H2O2, strongly induces several WRKY genes [ 29, 30 ].	Infection,0,9,Disease/Disorder	tobacco,13,20,Organism/Species	Tobacco mosaic virus,26,46,Organism/Species	TMV,49,52,Organism/Species	bacteria,57,65,Organism/Species	salicylic acid,103,117,Chemical/Drug	WRKY,158,162,Gene/Protein	"[{""token"": ""Infection"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Disease/Disorder""}, {""token"": ""tobacco"", ""start_span"": 13, ""end_span"": 20, ""type"": ""Organism/Species""}, {""token"": ""Tobacco mosaic virus"", ""start_span"": 26, ""end_span"": 46, ""type"": ""Organism/Species""}, {""token"": ""TMV"", ""start_span"": 49, ""end_span"": 52, ""type"": ""Organism/Species""}, {""token"": ""bacteria"", ""start_span"": 57, ""end_span"": 65, ""type"": ""Organism/Species""}, {""token"": ""salicylic acid"", ""start_span"": 103, ""end_span"": 117, ""type"": ""Chemical/Drug""}, {""token"": ""WRKY"", ""start_span"": 158, ""end_span"": 162, ""type"": ""Gene/Protein""}]"	train
The SAC DNA sequence shows 93% nucleotide sequence identity with both NADH dehydrogenase subunit 1 ( ndh1) and NADH dehydrogenase subunit 2 ( ndh2) of N. tabacum mitochondrial genes, also known as NADH oxidoreductase.	SAC,4,7,Gene/Protein	nucleotide,31,41,Chemical/Drug	NADH dehydrogenase subunit 1,70,98,Gene/Protein	ndh1,101,105,Gene/Protein	NADH dehydrogenase subunit 2,111,139,Gene/Protein	ndh2,142,146,Gene/Protein	NADH oxidoreductase,197,216,Gene/Protein	"[{""token"": ""SAC"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene/Protein""}, {""token"": ""nucleotide"", ""start_span"": 31, ""end_span"": 41, ""type"": ""Chemical/Drug""}, {""token"": ""NADH dehydrogenase subunit 1"", ""start_span"": 70, ""end_span"": 98, ""type"": ""Gene/Protein""}, {""token"": ""ndh1"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""NADH dehydrogenase subunit 2"", ""start_span"": 111, ""end_span"": 139, ""type"": ""Gene/Protein""}, {""token"": ""ndh2"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""NADH oxidoreductase"", ""start_span"": 197, ""end_span"": 216, ""type"": ""Gene/Protein""}]"	train
In recent studies, we have shown that secretions from Bifidobacteria infantis, another “ pioneer ” bacteria, can mediate IL - 1β - induced anti - inflammation in fetal intestine via the TLR4 receptor [ 11 ], suggesting that increased expression of TLR2 and TLR4 on the immature intestinal surface may help to mediate anti - inflammation from these “ pioneer ” neonatal bacteria.	Bifidobacteria infantis,54,77,Organism/Species	bacteria,99,107,Organism/Species	IL - 1β,121,128,Gene/Protein	TLR4 receptor,186,199,Gene/Protein	TLR2,248,252,Gene/Protein	TLR4,257,261,Gene/Protein	bacteria,369,377,Organism/Species	"[{""token"": ""Bifidobacteria infantis"", ""start_span"": 54, ""end_span"": 77, ""type"": ""Organism/Species""}, {""token"": ""bacteria"", ""start_span"": 99, ""end_span"": 107, ""type"": ""Organism/Species""}, {""token"": ""IL - 1\u03b2"", ""start_span"": 121, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""TLR4 receptor"", ""start_span"": 186, ""end_span"": 199, ""type"": ""Gene/Protein""}, {""token"": ""TLR2"", ""start_span"": 248, ""end_span"": 252, ""type"": ""Gene/Protein""}, {""token"": ""TLR4"", ""start_span"": 257, ""end_span"": 261, ""type"": ""Gene/Protein""}, {""token"": ""bacteria"", ""start_span"": 369, ""end_span"": 377, ""type"": ""Organism/Species""}]"	train
This anti - inflammation is both TLR2 and TLR4 dependent and mediated in part through a down regulation of P - c - Jun and P - c - Fos of the AP1 ( TLR2 response ), a developmentally - regulated transcription factor.	TLR2,33,37,Gene/Protein	TLR4,42,46,Gene/Protein	c - Jun,111,118,Gene/Protein	c - Fos,127,134,Gene/Protein	AP1,142,145,Gene/Protein	TLR2,148,152,Gene/Protein	transcription factor,195,215,Gene/Protein	"[{""token"": ""TLR2"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Gene/Protein""}, {""token"": ""TLR4"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun"", ""start_span"": 111, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""c - Fos"", ""start_span"": 127, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""AP1"", ""start_span"": 142, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""TLR2"", ""start_span"": 148, ""end_span"": 152, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 195, ""end_span"": 215, ""type"": ""Gene/Protein""}]"	train
In this study, we tested the hypothesis that different LED - generated light qualities ( ranging from UV - A to green) can alter the growth as well as the metabolic composition ( flavonoids and glucosinolates) of Brassica oleracea var. italic ( broccoli) plants and indirectly influence ( via plant metabolites) the choice of host plant and performance of the cabbage aphid B. brassicae.	flavonoids,179,189,Chemical/Drug	glucosinolates,194,208,Chemical/Drug	broccoli,245,253,Organism/Species	plants,255,261,Organism/Species	plant,293,298,Organism/Species	plant,331,336,Organism/Species	cabbage aphid,360,373,Organism/Species	"[{""token"": ""flavonoids"", ""start_span"": 179, ""end_span"": 189, ""type"": ""Chemical/Drug""}, {""token"": ""glucosinolates"", ""start_span"": 194, ""end_span"": 208, ""type"": ""Chemical/Drug""}, {""token"": ""broccoli"", ""start_span"": 245, ""end_span"": 253, ""type"": ""Organism/Species""}, {""token"": ""plants"", ""start_span"": 255, ""end_span"": 261, ""type"": ""Organism/Species""}, {""token"": ""plant"", ""start_span"": 293, ""end_span"": 298, ""type"": ""Organism/Species""}, {""token"": ""plant"", ""start_span"": 331, ""end_span"": 336, ""type"": ""Organism/Species""}, {""token"": ""cabbage aphid"", ""start_span"": 360, ""end_span"": 373, ""type"": ""Organism/Species""}]"	train
