Sentence	entity_1	entity_2	entity_3	json	split
Monocytes and transformed B - cells normally express MNP - 1 strongly and MNP - 2 weakly, while T - cells strongly express only MNP - 2.	MNP - 1,53,60,Gene/Protein	MNP - 2,74,81,Gene/Protein	MNP - 2,128,135,Gene/Protein	"[{""token"": ""MNP - 1"", ""start_span"": 53, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""MNP - 2"", ""start_span"": 74, ""end_span"": 81, ""type"": ""Gene/Protein""}, {""token"": ""MNP - 2"", ""start_span"": 128, ""end_span"": 135, ""type"": ""Gene/Protein""}]"	train
Cytokine stimulation leads to the phosphorylation of specific tyrosine residues within the intracellular domain of the corresponding cytokine receptor.	Cytokine,0,8,Gene/Protein	intracellular domain,91,111,Gene/Protein	cytokine receptor,133,150,Gene/Protein	"[{""token"": ""Cytokine"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene/Protein""}, {""token"": ""intracellular domain"", ""start_span"": 91, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""cytokine receptor"", ""start_span"": 133, ""end_span"": 150, ""type"": ""Gene/Protein""}]"	train
Although Stat binding to the intracellular domain of the cytokine receptor strongly depends on the phosphotyrosine residue, the recruitment of a specific Stat protein is dictated by amino acid residues C - terminal to the phosphotyrosine.	intracellular domain,29,49,Gene/Protein	cytokine receptor,57,74,Gene/Protein	Stat protein,154,166,Gene/Protein	"[{""token"": ""intracellular domain"", ""start_span"": 29, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""cytokine receptor"", ""start_span"": 57, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""Stat protein"", ""start_span"": 154, ""end_span"": 166, ""type"": ""Gene/Protein""}]"	train
Kinetics of egr - 1 transcription and the appearance of nuclear EGR1 protein precede CD44 induction and occur within 30 min after stimulation in the EGR1 - expressing subclone.	egr - 1,12,19,Gene/Protein	EGR1 protein,64,76,Gene/Protein	CD44,85,89,Gene/Protein	"[{""token"": ""egr - 1"", ""start_span"": 12, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""EGR1 protein"", ""start_span"": 64, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""CD44"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Gene/Protein""}]"	train
Cotransfection of a CD44 promoter - chloramphenicol acetyltransferase reporter construct with an egr - 1 expression vector resulted in a 6. 5 - to 8. 5 - fold induction of transcriptional activity relative to an empty expression vector.	CD44 promoter - chloramphenicol acetyltransferase reporter construct,20,88,Gene/Protein	egr - 1 expression vector,97,122,Gene/Protein	empty expression vector,212,235,Gene/Protein	"[{""token"": ""CD44 promoter - chloramphenicol acetyltransferase reporter construct"", ""start_span"": 20, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""egr - 1 expression vector"", ""start_span"": 97, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""empty expression vector"", ""start_span"": 212, ""end_span"": 235, ""type"": ""Gene/Protein""}]"	train
To analyze the mechanisms that lead to the expression of IL - 1alpha in HTLV - I - infected cell lines, we studied regulatory regions of the human IL - 1alpha promoter involved in activation of the IL - 1alpha gene.	IL - 1alpha,57,68,Gene/Protein	IL - 1alpha promoter,147,167,Gene/Protein	IL - 1alpha gene,198,214,Gene/Protein	"[{""token"": ""IL - 1alpha"", ""start_span"": 57, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1alpha promoter"", ""start_span"": 147, ""end_span"": 167, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1alpha gene"", ""start_span"": 198, ""end_span"": 214, ""type"": ""Gene/Protein""}]"	train
These data suggest a general role for Tax induction of IL - 1alpha gene transcription by the NF - kappaB pathway.	Tax,38,41,Gene/Protein	IL - 1alpha gene,55,71,Gene/Protein	NF - kappaB,93,104,Gene/Protein	"[{""token"": ""Tax"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1alpha gene"", ""start_span"": 55, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 93, ""end_span"": 104, ""type"": ""Gene/Protein""}]"	train
The myeloid - cell - specific c - fes promoter is regulated by Sp1, PU. 1, and a novel transcription factor.	myeloid - cell - specific c - fes promoter,4,46,Gene/Protein	Sp1,63,66,Gene/Protein	transcription factor,87,107,Gene/Protein	"[{""token"": ""myeloid - cell - specific c - fes promoter"", ""start_span"": 4, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""Sp1"", ""start_span"": 63, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 87, ""end_span"": 107, ""type"": ""Gene/Protein""}]"	train
No other DNA element within the 13 - kb human c - fes locus contained positive cis - acting elements, with the exception of a weakly active region within the 3 ' - flanking sequences.	13 - kb human c - fes locus,32,59,Gene/Protein	positive cis - acting elements,70,100,Gene/Protein	3 ' - flanking sequences,158,182,Gene/Protein	"[{""token"": ""13 - kb human c - fes locus"", ""start_span"": 32, ""end_span"": 59, ""type"": ""Gene/Protein""}, {""token"": ""positive cis - acting elements"", ""start_span"": 70, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""3 ' - flanking sequences"", ""start_span"": 158, ""end_span"": 182, ""type"": ""Gene/Protein""}]"	train
Indeed, monocytes pretreated with IL - 10 are able so inhibit NF - kappa B nuclear activity in purified T lymphocytes stimulated with OKT3.	IL - 10,34,41,Gene/Protein	NF - kappa B,62,74,Gene/Protein	OKT3,134,138,Gene/Protein	"[{""token"": ""IL - 10"", ""start_span"": 34, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 62, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""OKT3"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Gene/Protein""}]"	train
Therefore, the NF - kappa B / Rel inhibition might be ascribed to a lack of cooperation between accessory cells and T lymphocytes, resulting from down - regulation of a costimulatory molecule, such as CD80, produced by IL - 10 on activated monocytes.	NF - kappa B / Rel,15,33,Gene/Protein	CD80,201,205,Gene/Protein	IL - 10,219,226,Gene/Protein	"[{""token"": ""NF - kappa B / Rel"", ""start_span"": 15, ""end_span"": 33, ""type"": ""Gene/Protein""}, {""token"": ""CD80"", ""start_span"": 201, ""end_span"": 205, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 219, ""end_span"": 226, ""type"": ""Gene/Protein""}]"	train
Expression of A - myb, but not c - myb and B - myb, is restricted to Burkitt ' s lymphoma, sIg + B - acute lymphoblastic leukemia, and a subset of chronic lymphocytic leukemias.	A - myb,14,21,Gene/Protein	c - myb,31,38,Gene/Protein	B - myb,43,50,Gene/Protein	"[{""token"": ""A - myb"", ""start_span"": 14, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""c - myb"", ""start_span"": 31, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""B - myb"", ""start_span"": 43, ""end_span"": 50, ""type"": ""Gene/Protein""}]"	train
The A - myb gene encodes a transcription factor that is related both functionally and structurally to the v - myb oncogene.	A - myb gene,4,16,Gene/Protein	transcription factor,27,47,Gene/Protein	v - myb oncogene,106,122,Gene/Protein	"[{""token"": ""A - myb gene"", ""start_span"": 4, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 27, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""v - myb oncogene"", ""start_span"": 106, ""end_span"": 122, ""type"": ""Gene/Protein""}]"	train
Although GM - CSF receptor is devoid of tyrosine kinase enzymatic activity, GM - CSF - induced peripheral blood polymorphonuclear leukocytes ( PMN) functional activation is mediated by the phosphorylation of a large number of intracellular signaling molecules.	GM - CSF,9,17,Gene/Protein	tyrosine kinase,40,55,Gene/Protein	intracellular signaling molecules,226,259,Gene/Protein	"[{""token"": ""GM - CSF"", ""start_span"": 9, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine kinase"", ""start_span"": 40, ""end_span"": 55, ""type"": ""Gene/Protein""}, {""token"": ""intracellular signaling molecules"", ""start_span"": 226, ""end_span"": 259, ""type"": ""Gene/Protein""}]"	train
Moreover GM - CSF was able to induce JAK2 and p93fes catalytic activity.	GM - CSF,9,17,Gene/Protein	JAK2,37,41,Gene/Protein	p93fes,46,52,Gene/Protein	"[{""token"": ""GM - CSF"", ""start_span"": 9, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""JAK2"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""p93fes"", ""start_span"": 46, ""end_span"": 52, ""type"": ""Gene/Protein""}]"	train
To develop a transformation system with a conditional Epstein - Barr virus nuclear antigen 2 ( EBNA2) gene, we fused the hormone binding domain of the oestrogen receptor to the N or C terminus of EBNA2.	hormone binding domain,121,143,Gene/Protein	N or C terminus,177,192,Gene/Protein	EBNA2,196,201,Gene/Protein	"[{""token"": ""hormone binding domain"", ""start_span"": 121, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""N or C terminus"", ""start_span"": 177, ""end_span"": 192, ""type"": ""Gene/Protein""}, {""token"": ""EBNA2"", ""start_span"": 196, ""end_span"": 201, ""type"": ""Gene/Protein""}]"	train
Tissue - specific activity of the gammac chain gene promoter depends upon an Ets binding site and is regulated by GA - binding protein.	gammac chain gene promoter,34,60,Gene/Protein	Ets binding site,77,93,Gene/Protein	GA - binding protein,114,134,Gene/Protein	"[{""token"": ""gammac chain gene promoter"", ""start_span"": 34, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""Ets binding site"", ""start_span"": 77, ""end_span"": 93, ""type"": ""Gene/Protein""}, {""token"": ""GA - binding protein"", ""start_span"": 114, ""end_span"": 134, ""type"": ""Gene/Protein""}]"	train
Although GABP expression is not restricted to the hematopoietic lineage, its interaction with other specific factors may contribute to the tissue - specific expression of the gammac gene.	GABP,9,13,Gene/Protein	specific factors,100,116,Gene/Protein	gammac gene,175,186,Gene/Protein	"[{""token"": ""GABP"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Gene/Protein""}, {""token"": ""specific factors"", ""start_span"": 100, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""gammac gene"", ""start_span"": 175, ""end_span"": 186, ""type"": ""Gene/Protein""}]"	train
To achieve a better understanding of the mechanism of transactivation by Tax of human T - cell leukemia virus type 1 Tax - responsive element 1 ( TRE - 1), we developed a genetic approach with Saccharomyces cerevisiae.	Tax,73,76,Gene/Protein	Tax - responsive element 1,117,143,Gene/Protein	TRE - 1,146,153,Gene/Protein	"[{""token"": ""Tax"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""Tax - responsive element 1"", ""start_span"": 117, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""TRE - 1"", ""start_span"": 146, ""end_span"": 153, ""type"": ""Gene/Protein""}]"	train
We constructed a yeast reporter strain containing the lacZ gene under the control of the CYC1 promoter associated with three copies of TRE - 1.	lacZ gene,54,63,Gene/Protein	CYC1 promoter,89,102,Gene/Protein	TRE - 1,135,142,Gene/Protein	"[{""token"": ""lacZ gene"", ""start_span"": 54, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""CYC1 promoter"", ""start_span"": 89, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""TRE - 1"", ""start_span"": 135, ""end_span"": 142, ""type"": ""Gene/Protein""}]"	train
However, expression of the reporter gene was induced by coexpression of Tax and CREB.	reporter gene,27,40,Gene/Protein	Tax,72,75,Gene/Protein	CREB,80,84,Gene/Protein	"[{""token"": ""reporter gene"", ""start_span"": 27, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 72, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""CREB"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Gene/Protein""}]"	train
A mammalian histone deacetylase related to the yeast transcriptional regulator Rpd3p [ see comments]	mammalian histone deacetylase,2,31,Gene/Protein	yeast transcriptional regulator,47,78,Gene/Protein	Rpd3p,79,84,Gene/Protein	"[{""token"": ""mammalian histone deacetylase"", ""start_span"": 2, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""yeast transcriptional regulator"", ""start_span"": 47, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""Rpd3p"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Gene/Protein""}]"	train
Both proteins were identified by peptide microsequencing, and a complementary DNA encoding the histone deacetylase catalytic subunit ( HD1) was cloned from a human Jurkat T cell library.	complementary DNA,64,81,Gene/Protein	histone deacetylase catalytic subunit,95,132,Gene/Protein	HD1,135,138,Gene/Protein	"[{""token"": ""complementary DNA"", ""start_span"": 64, ""end_span"": 81, ""type"": ""Gene/Protein""}, {""token"": ""histone deacetylase catalytic subunit"", ""start_span"": 95, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""HD1"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Gene/Protein""}]"	train
As the predicted protein is very similar to the yeast transcriptional regulator Rpd3p, these results support a role for histone deacetylase as a key regulator of eukaryotic transcription.	yeast transcriptional regulator,48,79,Gene/Protein	Rpd3p,80,85,Gene/Protein	histone deacetylase,120,139,Gene/Protein	"[{""token"": ""yeast transcriptional regulator"", ""start_span"": 48, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""Rpd3p"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""histone deacetylase"", ""start_span"": 120, ""end_span"": 139, ""type"": ""Gene/Protein""}]"	train
Coexpression of the interleukin - 13 and interleukin - 4 genes correlates with their physical linkage in the cytokine gene cluster on human chromosome 5q23 - 31.	interleukin - 13 and interleukin - 4 genes,20,62,Gene/Protein	cytokine gene cluster,109,130,Gene/Protein	human chromosome 5q23 - 31,134,160,Gene/Protein	"[{""token"": ""interleukin - 13 and interleukin - 4 genes"", ""start_span"": 20, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""cytokine gene cluster"", ""start_span"": 109, ""end_span"": 130, ""type"": ""Gene/Protein""}, {""token"": ""human chromosome 5q23 - 31"", ""start_span"": 134, ""end_span"": 160, ""type"": ""Gene/Protein""}]"	train
Interleukin - 13 ( IL - 13) and IL - 4 are cytokines produced by T cells that are encoded by the q23 - 31 region of human chromosome 5.	Interleukin - 13,0,16,Gene/Protein	IL - 13,19,26,Gene/Protein	IL - 4,32,38,Gene/Protein	"[{""token"": ""Interleukin - 13"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13"", ""start_span"": 19, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 32, ""end_span"": 38, ""type"": ""Gene/Protein""}]"	train
The IL - 13 gene 5 ' flank region included a segment with sequence homology to P elements of the IL - 4 promoter involved in transcriptional activation in T cells.	IL - 13 gene 5 ' flank region,4,33,Gene/Protein	P elements,79,89,Gene/Protein	IL - 4 promoter,97,112,Gene/Protein	"[{""token"": ""IL - 13 gene 5 ' flank region"", ""start_span"": 4, ""end_span"": 33, ""type"": ""Gene/Protein""}, {""token"": ""P elements"", ""start_span"": 79, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4 promoter"", ""start_span"": 97, ""end_span"": 112, ""type"": ""Gene/Protein""}]"	train
Similar to IL - 4, IL - 13 mRNA expression was highest in T - cell populations enriched for cells that had previously been primed in vivo or in vitro, indicating that priming increases the expression of the IL - 13 and IL - 4 genes in a coordinate manner.	IL - 4,11,17,Gene/Protein	IL - 13 mRNA,19,31,Gene/Protein	IL - 13 and IL - 4 genes,207,231,Gene/Protein	"[{""token"": ""IL - 4"", ""start_span"": 11, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13 mRNA"", ""start_span"": 19, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13 and IL - 4 genes"", ""start_span"": 207, ""end_span"": 231, ""type"": ""Gene/Protein""}]"	train
Inhibition of alpha interferon but not gamma interferon signal transduction by phorbol esters is mediated by a tyrosine phosphatase.	alpha interferon,14,30,Gene/Protein	gamma interferon,39,55,Gene/Protein	tyrosine phosphatase,111,131,Gene/Protein	"[{""token"": ""alpha interferon"", ""start_span"": 14, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""gamma interferon"", ""start_span"": 39, ""end_span"": 55, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine phosphatase"", ""start_span"": 111, ""end_span"": 131, ""type"": ""Gene/Protein""}]"	train
IFNalpha - stimulated tyrosine phosphorylation of Jak1 and the alpha subunit of the IFN - alpha receptor were unaffected by phorbol 12 - myristate 13 - acetate ( PMA).	Jak1,50,54,Gene/Protein	alpha subunit,63,76,Gene/Protein	IFN - alpha receptor,84,104,Gene/Protein	"[{""token"": ""Jak1"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""alpha subunit"", ""start_span"": 63, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""IFN - alpha receptor"", ""start_span"": 84, ""end_span"": 104, ""type"": ""Gene/Protein""}]"	train
Moreover, PMA caused the dephosphorylation of Tyk2 but not of Jak1, which was activated by IFN.	Tyk2,46,50,Gene/Protein	Jak1,62,66,Gene/Protein	IFN,91,94,Gene/Protein	"[{""token"": ""Tyk2"", ""start_span"": 46, ""end_span"": 50, ""type"": ""Gene/Protein""}, {""token"": ""Jak1"", ""start_span"": 62, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""IFN"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Gene/Protein""}]"	train
These observations suggest that PMA exerts its inhibitory effects by activation of a tyrosine phosphatase which selectively regulates Tyk2 but not Jak1 activity.	tyrosine phosphatase,85,105,Gene/Protein	Tyk2,134,138,Gene/Protein	Jak1,147,151,Gene/Protein	"[{""token"": ""tyrosine phosphatase"", ""start_span"": 85, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""Tyk2"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""Jak1"", ""start_span"": 147, ""end_span"": 151, ""type"": ""Gene/Protein""}]"	train
We conclude that IL - 2 transcriptional regulation differs in tumor cell lines compared with normal T cells and that different costimulatory signals converge on the same cis - elements in the IL - 2 promoter.	IL - 2,17,23,Gene/Protein	cis - elements,170,184,Gene/Protein	IL - 2 promoter,192,207,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 17, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""cis - elements"", ""start_span"": 170, ""end_span"": 184, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2 promoter"", ""start_span"": 192, ""end_span"": 207, ""type"": ""Gene/Protein""}]"	train
Paradoxically, APL cells express PML - RAR, an aberrant form of the retinoic acid receptor type alpha ( RAR alpha) derived from the leukemia - specific t ( 15; 17) chromosomal translocation.	PML - RAR,33,42,Gene/Protein	retinoic acid receptor type alpha,68,101,Gene/Protein	RAR alpha,104,113,Gene/Protein	"[{""token"": ""PML - RAR"", ""start_span"": 33, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""retinoic acid receptor type alpha"", ""start_span"": 68, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""RAR alpha"", ""start_span"": 104, ""end_span"": 113, ""type"": ""Gene/Protein""}]"	train
However, in the presence of PML - RAR, the synthetic retinoid is a much better transactivator of retinoic acid - responsive element - containing promoters than the natural retinoid, whereas, in the presence of RAR alpha, AM580 and ATRA have similar activity.	PML - RAR,28,37,Gene/Protein	retinoic acid - responsive element - containing promoters,97,154,Gene/Protein	RAR alpha,210,219,Gene/Protein	"[{""token"": ""PML - RAR"", ""start_span"": 28, ""end_span"": 37, ""type"": ""Gene/Protein""}, {""token"": ""retinoic acid - responsive element - containing promoters"", ""start_span"": 97, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""RAR alpha"", ""start_span"": 210, ""end_span"": 219, ""type"": ""Gene/Protein""}]"	train
Invariably, the BCL - 6 coding region is intact, but its 5 ' untranslated region is replaced with sequences from the translocation partner.	BCL - 6,16,23,Gene/Protein	5 ' untranslated region,57,80,Gene/Protein	translocation partner,117,138,Gene/Protein	"[{""token"": ""BCL - 6"", ""start_span"": 16, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""5 ' untranslated region"", ""start_span"": 57, ""end_span"": 80, ""type"": ""Gene/Protein""}, {""token"": ""translocation partner"", ""start_span"": 117, ""end_span"": 138, ""type"": ""Gene/Protein""}]"	train
Stimulation of mouse B cells with anti - IgM or IgD antibodies, bacterial lipopolysaccharide, phorbol 12 - myristate 13 - acetate plus ionomycin, or CD40 ligand led to a five - fold to 35 - fold decrease in BCL - 6 mRNA levels.	anti - IgM or IgD antibodies,34,62,Gene/Protein	CD40 ligand,149,160,Gene/Protein	BCL - 6 mRNA,207,219,Gene/Protein	"[{""token"": ""anti - IgM or IgD antibodies"", ""start_span"": 34, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""CD40 ligand"", ""start_span"": 149, ""end_span"": 160, ""type"": ""Gene/Protein""}, {""token"": ""BCL - 6 mRNA"", ""start_span"": 207, ""end_span"": 219, ""type"": ""Gene/Protein""}]"	train
Inactivation of IkappaBbeta by the tax protein of human T - cell leukemia virus type 1: a potential mechanism for constitutive induction of NF - kappaB.	IkappaBbeta,16,27,Gene/Protein	tax protein,35,46,Gene/Protein	NF - kappaB,140,151,Gene/Protein	"[{""token"": ""IkappaBbeta"", ""start_span"": 16, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""tax protein"", ""start_span"": 35, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 140, ""end_span"": 151, ""type"": ""Gene/Protein""}]"	train
During normal T - cell activation, IkappaBalpha is rapidly phosphorylated, ubiquitinated, and degraded by the 26S proteasome, thus permitting the release of functional NF - kappaB.	IkappaBalpha,35,47,Gene/Protein	26S proteasome,110,124,Gene/Protein	NF - kappaB,168,179,Gene/Protein	"[{""token"": ""IkappaBalpha"", ""start_span"": 35, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""26S proteasome"", ""start_span"": 110, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 168, ""end_span"": 179, ""type"": ""Gene/Protein""}]"	train
In this report, we provide evidence that in addition to acting on IkappaBalpha, Tax stimulates the turnover Of IkappaBbeta via a related targeting mechanism.	IkappaBalpha,66,78,Gene/Protein	Tax,80,83,Gene/Protein	IkappaBbeta,111,122,Gene/Protein	"[{""token"": ""IkappaBalpha"", ""start_span"": 66, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""IkappaBbeta"", ""start_span"": 111, ""end_span"": 122, ""type"": ""Gene/Protein""}]"	train
Compared to normal lymphocytes, MOLT - 4 and CEM cells exhibited an altered cell cycle regulation of thymidine kinase, a much higher intracellular activity of this enzyme, and higher thymidine kinase mRNA expression.	thymidine kinase,101,117,Gene/Protein	enzyme,164,170,Gene/Protein	thymidine kinase mRNA,183,204,Gene/Protein	"[{""token"": ""thymidine kinase"", ""start_span"": 101, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""enzyme"", ""start_span"": 164, ""end_span"": 170, ""type"": ""Gene/Protein""}, {""token"": ""thymidine kinase mRNA"", ""start_span"": 183, ""end_span"": 204, ""type"": ""Gene/Protein""}]"	train
A novel interferon regulatory factor family transcription factor, ICSAT / Pip / LSIRF, that negatively regulates the activity of interferon - regulated genes.	interferon regulatory factor family transcription factor,8,64,Gene/Protein	ICSAT / Pip / LSIRF,66,85,Gene/Protein	interferon - regulated genes,129,157,Gene/Protein	"[{""token"": ""interferon regulatory factor family transcription factor"", ""start_span"": 8, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""ICSAT / Pip / LSIRF"", ""start_span"": 66, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""interferon - regulated genes"", ""start_span"": 129, ""end_span"": 157, ""type"": ""Gene/Protein""}]"	train
When the HTLV - 1 tax gene was expressed or phorbol myristake acetate - A23187 stimulation was used, ICSAT expression was induced in Jurkat cells which otherwise do not express ICSAT.	HTLV - 1 tax gene,9,26,Gene/Protein	ICSAT,101,106,Gene/Protein	ICSAT,177,182,Gene/Protein	"[{""token"": ""HTLV - 1 tax gene"", ""start_span"": 9, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""ICSAT"", ""start_span"": 101, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""ICSAT"", ""start_span"": 177, ""end_span"": 182, ""type"": ""Gene/Protein""}]"	train
When the binding of ICSAT to four different ICSs was tested, the relative differences in binding affinities for those ICSs were determined.	ICSAT,20,25,Gene/Protein	ICSs,44,48,Gene/Protein	ICSs,118,122,Gene/Protein	"[{""token"": ""ICSAT"", ""start_span"": 20, ""end_span"": 25, ""type"": ""Gene/Protein""}, {""token"": ""ICSs"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""ICSs"", ""start_span"": 118, ""end_span"": 122, ""type"": ""Gene/Protein""}]"	train
ICSAT was demonstrated to possess repressive function over the gene activation induced by IFN stimulation or by IRF - 1 cotransfection.	ICSAT,0,5,Gene/Protein	IFN,90,93,Gene/Protein	IRF - 1,112,119,Gene/Protein	"[{""token"": ""ICSAT"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene/Protein""}, {""token"": ""IFN"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Gene/Protein""}, {""token"": ""IRF - 1"", ""start_span"": 112, ""end_span"": 119, ""type"": ""Gene/Protein""}]"	train
To clarify the presence of histamine receptor and its transmembrane mechanism in human T lymphocytes, we investigated the effects of agonists or antagonists of histamine receptor subtypes and bacterial toxins on intracellular concentration of Ca2 + [ Ca2 +] i), [ 3H] pyrilamine binding and c - fos mRNA expression in Jurkat cells, cloned human T lymphocytes.	histamine receptor,27,45,Gene/Protein	histamine receptor,160,178,Gene/Protein	c - fos mRNA,291,303,Gene/Protein	"[{""token"": ""histamine receptor"", ""start_span"": 27, ""end_span"": 45, ""type"": ""Gene/Protein""}, {""token"": ""histamine receptor"", ""start_span"": 160, ""end_span"": 178, ""type"": ""Gene/Protein""}, {""token"": ""c - fos mRNA"", ""start_span"": 291, ""end_span"": 303, ""type"": ""Gene/Protein""}]"	train
Histamine induced mRNA expression of an immediate early gene c - fos.	mRNA,18,22,Gene/Protein	immediate early gene,40,60,Gene/Protein	c - fos,61,68,Gene/Protein	"[{""token"": ""mRNA"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""immediate early gene"", ""start_span"": 40, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""c - fos"", ""start_span"": 61, ""end_span"": 68, ""type"": ""Gene/Protein""}]"	train
