Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
To define the activation of the STAT5 homologues and lower molecular weight variant in human monocytes and monocytes differentiated into macrophages by culture in macrophage - CSF ( M - CSF), we measured the GM - CSF induced tyrosine phosphorylation of STAT5A, STAT5B, and any lower molecular weight STAT5 isoforms.	STAT5 homologues,32,48,Gene/Protein	macrophage - CSF,163,179,Gene/Protein	M - CSF,182,189,Gene/Protein	GM - CSF,208,216,Gene/Protein	STAT5A,253,259,Gene/Protein	STAT5B,261,267,Gene/Protein	STAT5 isoforms,300,314,Gene/Protein	"[{""token"": ""STAT5 homologues"", ""start_span"": 32, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""macrophage - CSF"", ""start_span"": 163, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""M - CSF"", ""start_span"": 182, ""end_span"": 189, ""type"": ""Gene/Protein""}, {""token"": ""GM - CSF"", ""start_span"": 208, ""end_span"": 216, ""type"": ""Gene/Protein""}, {""token"": ""STAT5A"", ""start_span"": 253, ""end_span"": 259, ""type"": ""Gene/Protein""}, {""token"": ""STAT5B"", ""start_span"": 261, ""end_span"": 267, ""type"": ""Gene/Protein""}, {""token"": ""STAT5 isoforms"", ""start_span"": 300, ""end_span"": 314, ""type"": ""Gene/Protein""}]"	train
Whereas 94 - kD STAT5A was clearly tyrosine phosphorylated and bound to the enhancer element, the gamma response region ( GRR), of the Fc gamma RI gene, substantially less tyrosine phosphorylated STAT5B bound to the immobilized GRR element.	94 - kD STAT5A,8,22,Gene/Protein	enhancer element,76,92,Gene/Protein	gamma response region,98,119,Gene/Protein	GRR,122,125,Gene/Protein	Fc gamma RI gene,135,151,Gene/Protein	STAT5B,196,202,Gene/Protein	GRR element,228,239,Gene/Protein	"[{""token"": ""94 - kD STAT5A"", ""start_span"": 8, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""enhancer element"", ""start_span"": 76, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""gamma response region"", ""start_span"": 98, ""end_span"": 119, ""type"": ""Gene/Protein""}, {""token"": ""GRR"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""Fc gamma RI gene"", ""start_span"": 135, ""end_span"": 151, ""type"": ""Gene/Protein""}, {""token"": ""STAT5B"", ""start_span"": 196, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""GRR element"", ""start_span"": 228, ""end_span"": 239, ""type"": ""Gene/Protein""}]"	train
Both IL - 13 and IL - 4 induced phosphorylation of IL - 4 STAT ( STAT6) but not STAT1, STAT3, or STAT5.	IL - 13,5,12,Gene/Protein	IL - 4,17,23,Gene/Protein	IL - 4 STAT,51,62,Gene/Protein	STAT6,65,70,Gene/Protein	STAT1,80,85,Gene/Protein	STAT3,87,92,Gene/Protein	STAT5,97,102,Gene/Protein	"[{""token"": ""IL - 13"", ""start_span"": 5, ""end_span"": 12, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 17, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4 STAT"", ""start_span"": 51, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""STAT6"", ""start_span"": 65, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""STAT1"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 87, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 97, ""end_span"": 102, ""type"": ""Gene/Protein""}]"	train
The involvement of members of the PEBP2 / CBF family in chromosome translocations associated with acute myeloid leukemia, and in the transcriptional regulation of the myeloid - specific genes encoding for myeloperoxidase, elastase, and the colony - stimulating factor receptor, highlights the relevance of the regulation of the CD36 gene promoter in monocytic cells by members of the PEBP2 / CBF family.	PEBP2 / CBF family,34,52,Gene/Protein	myeloid - specific genes,167,191,Gene/Protein	myeloperoxidase,205,220,Gene/Protein	elastase,222,230,Gene/Protein	colony - stimulating factor receptor,240,276,Gene/Protein	CD36 gene promoter,328,346,Gene/Protein	PEBP2 / CBF family,384,402,Gene/Protein	"[{""token"": ""PEBP2 / CBF family"", ""start_span"": 34, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""myeloid - specific genes"", ""start_span"": 167, ""end_span"": 191, ""type"": ""Gene/Protein""}, {""token"": ""myeloperoxidase"", ""start_span"": 205, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""elastase"", ""start_span"": 222, ""end_span"": 230, ""type"": ""Gene/Protein""}, {""token"": ""colony - stimulating factor receptor"", ""start_span"": 240, ""end_span"": 276, ""type"": ""Gene/Protein""}, {""token"": ""CD36 gene promoter"", ""start_span"": 328, ""end_span"": 346, ""type"": ""Gene/Protein""}, {""token"": ""PEBP2 / CBF family"", ""start_span"": 384, ""end_span"": 402, ""type"": ""Gene/Protein""}]"	train
The immediate - early gene egr - 1 encodes a transcription factor ( EGR1) that links B - cell antigen receptor ( BCR) signals to downstream activation events through the regulation of previously unidentified target genes.	immediate - early gene,4,26,Gene/Protein	egr - 1,27,34,Gene/Protein	transcription factor,45,65,Gene/Protein	EGR1,68,72,Gene/Protein	B - cell antigen receptor,85,110,Gene/Protein	BCR,113,116,Gene/Protein	target genes,208,220,Gene/Protein	"[{""token"": ""immediate - early gene"", ""start_span"": 4, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""egr - 1"", ""start_span"": 27, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 45, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""EGR1"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""B - cell antigen receptor"", ""start_span"": 85, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""BCR"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""target genes"", ""start_span"": 208, ""end_span"": 220, ""type"": ""Gene/Protein""}]"	train
We have previously shown that a DNA - binding factor specific to adult hematopoietic cells ( polypryrimidine - binding factor, PYBF) binds to a pyrimidine - rich region 1 kb upstream from the human delta - globin - encoding gene ( HBD).	DNA - binding factor,32,52,Gene/Protein	polypryrimidine - binding factor,93,125,Gene/Protein	PYBF,127,131,Gene/Protein	pyrimidine - rich region,144,168,Gene/Protein	1 kb upstream,169,182,Gene/Protein	human delta - globin - encoding gene,192,228,Gene/Protein	HBD,231,234,Gene/Protein	"[{""token"": ""DNA - binding factor"", ""start_span"": 32, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""polypryrimidine - binding factor"", ""start_span"": 93, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""PYBF"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""pyrimidine - rich region"", ""start_span"": 144, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""1 kb upstream"", ""start_span"": 169, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""human delta - globin - encoding gene"", ""start_span"": 192, ""end_span"": 228, ""type"": ""Gene/Protein""}, {""token"": ""HBD"", ""start_span"": 231, ""end_span"": 234, ""type"": ""Gene/Protein""}]"	train
In the locus control region ( LCR) of the beta - globin locus, in vivo footprints on NF - E2 ( or AP - 1) and GATA - 1 motifs remained the same regardless of whether the fetal or the adult globin genes are expressed.	locus control region,7,27,Gene/Protein	LCR,30,33,Gene/Protein	beta - globin locus,42,61,Gene/Protein	NF - E2,85,92,Gene/Protein	AP - 1,98,104,Gene/Protein	GATA - 1 motifs,110,125,Gene/Protein	adult globin genes,183,201,Gene/Protein	"[{""token"": ""locus control region"", ""start_span"": 7, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""LCR"", ""start_span"": 30, ""end_span"": 33, ""type"": ""Gene/Protein""}, {""token"": ""beta - globin locus"", ""start_span"": 42, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""NF - E2"", ""start_span"": 85, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 98, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""GATA - 1 motifs"", ""start_span"": 110, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""adult globin genes"", ""start_span"": 183, ""end_span"": 201, ""type"": ""Gene/Protein""}]"	train
Galectin - 3 is a beta - galactoside - binding lectin previously designated as epsilon BP ( IgE - binding protein), CBP35, Mac - 2, L - 29, and L - 34, and its expression has been associated with various physiological and pathological processes, including cell growth, tumor transformation, and metastasis.	beta - galactoside - binding lectin,18,53,Gene/Protein	epsilon BP,79,89,Gene/Protein	IgE - binding protein,92,113,Gene/Protein	CBP35,116,121,Gene/Protein	Mac - 2,123,130,Gene/Protein	L - 29,132,138,Gene/Protein	L - 34,144,150,Gene/Protein	"[{""token"": ""beta - galactoside - binding lectin"", ""start_span"": 18, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""epsilon BP"", ""start_span"": 79, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""IgE - binding protein"", ""start_span"": 92, ""end_span"": 113, ""type"": ""Gene/Protein""}, {""token"": ""CBP35"", ""start_span"": 116, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""Mac - 2"", ""start_span"": 123, ""end_span"": 130, ""type"": ""Gene/Protein""}, {""token"": ""L - 29"", ""start_span"": 132, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""L - 34"", ""start_span"": 144, ""end_span"": 150, ""type"": ""Gene/Protein""}]"	train
We previously demonstrated that both synthetic ( Exosurf) and modified natural surfactant ( Survanta) downregulated endotoxin - stimulated inflammatory c ytokine mRNA levels and protein products ( tumor necrosis factor - alpha [ TNF], interleukin - 1 - beta [ IL - 1], interleukin - 6 [ IL - 6]) in human alveolar macrophages.	inflammatory c ytokine mRNA,139,166,Gene/Protein	protein products,178,194,Gene/Protein	tumor necrosis factor - alpha,197,226,Gene/Protein	interleukin - 1 - beta,235,257,Gene/Protein	IL - 1,260,266,Gene/Protein	interleukin - 6,269,284,Gene/Protein	IL - 6,287,293,Gene/Protein	"[{""token"": ""inflammatory c ytokine mRNA"", ""start_span"": 139, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""protein products"", ""start_span"": 178, ""end_span"": 194, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 197, ""end_span"": 226, ""type"": ""Gene/Protein""}, {""token"": ""interleukin - 1 - beta"", ""start_span"": 235, ""end_span"": 257, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1"", ""start_span"": 260, ""end_span"": 266, ""type"": ""Gene/Protein""}, {""token"": ""interleukin - 6"", ""start_span"": 269, ""end_span"": 284, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6"", ""start_span"": 287, ""end_span"": 293, ""type"": ""Gene/Protein""}]"	train
In combination with TNF - alpha, IL - 10 stimulated activating protein - 1 ( AP - 1) and nuclear factor ( NF) - kappa B binding activities and cooperated to increase HIV - 1 steady - state mRNA levels and enhance long terminal repeat - directed transcription through activation of the NF - kappa B binding sites, suggesting the IL - 10 effect occurs at least in part at the transcriptional level.	TNF - alpha,20,31,Gene/Protein	IL - 10,33,40,Gene/Protein	activating protein - 1,52,74,Gene/Protein	AP - 1,77,83,Gene/Protein	long terminal repeat,213,233,Gene/Protein	NF - kappa B binding sites,285,311,Gene/Protein	IL - 10,328,335,Gene/Protein	"[{""token"": ""TNF - alpha"", ""start_span"": 20, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 33, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""activating protein - 1"", ""start_span"": 52, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 77, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""long terminal repeat"", ""start_span"": 213, ""end_span"": 233, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B binding sites"", ""start_span"": 285, ""end_span"": 311, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 328, ""end_span"": 335, ""type"": ""Gene/Protein""}]"	train
We show that an inhibitor of protein phosphatases ( PPs) PP1 / PP2A, calyculin A, induces ( i) phosphorylation of STAT3 on serine and threonine residues, ( ii) inhibition of STAT3 tyrosine phosphorylation and DNA binding activity, and ( iii) relocation of STAT3 from the nucleus to the cytoplasm.	protein phosphatases,29,49,Gene/Protein	PPs,52,55,Gene/Protein	PP1 / PP2A,57,67,Gene/Protein	calyculin A,69,80,Gene/Protein	STAT3,114,119,Gene/Protein	STAT3,174,179,Gene/Protein	STAT3,256,261,Gene/Protein	"[{""token"": ""protein phosphatases"", ""start_span"": 29, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""PPs"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene/Protein""}, {""token"": ""PP1 / PP2A"", ""start_span"": 57, ""end_span"": 67, ""type"": ""Gene/Protein""}, {""token"": ""calyculin A"", ""start_span"": 69, ""end_span"": 80, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 114, ""end_span"": 119, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 174, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 256, ""end_span"": 261, ""type"": ""Gene/Protein""}]"	train
IL - 10 - activated STAT1 could bind to the GAS - motif sequence in the promoter region of the Fcgamma receptor, but not to that in the promoter region of the COX - 2 gene, whereas IFN - gamma - activated STAT1 and STAT5 could bind to both sequences.	IL - 10 - activated STAT1,0,25,Gene/Protein	GAS - motif sequence,44,64,Gene/Protein	Fcgamma receptor,95,111,Gene/Protein	promoter region,136,151,Gene/Protein	COX - 2 gene,159,171,Gene/Protein	IFN - gamma - activated STAT1,181,210,Gene/Protein	STAT5,215,220,Gene/Protein	"[{""token"": ""IL - 10 - activated STAT1"", ""start_span"": 0, ""end_span"": 25, ""type"": ""Gene/Protein""}, {""token"": ""GAS - motif sequence"", ""start_span"": 44, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""Fcgamma receptor"", ""start_span"": 95, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""promoter region"", ""start_span"": 136, ""end_span"": 151, ""type"": ""Gene/Protein""}, {""token"": ""COX - 2 gene"", ""start_span"": 159, ""end_span"": 171, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma - activated STAT1"", ""start_span"": 181, ""end_span"": 210, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 215, ""end_span"": 220, ""type"": ""Gene/Protein""}]"	train
After up to 90 min exposure time ELISA, EMSA ( electromobility shift assay) and RT - PCR were used to measure protein tyrosine kinase activity, protein activity of NF - kappaB and cytokine ( IL - 1beta, IL - 6, TNF - alpha) specific mRNA levels in BEAS - 2B cells.	protein tyrosine kinase,110,133,Gene/Protein	NF - kappaB,164,175,Gene/Protein	cytokine,180,188,Gene/Protein	IL - 1beta,191,201,Gene/Protein	IL - 6,203,209,Gene/Protein	TNF - alpha,211,222,Gene/Protein	mRNA,233,237,Gene/Protein	"[{""token"": ""protein tyrosine kinase"", ""start_span"": 110, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 164, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""cytokine"", ""start_span"": 180, ""end_span"": 188, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1beta"", ""start_span"": 191, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6"", ""start_span"": 203, ""end_span"": 209, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 211, ""end_span"": 222, ""type"": ""Gene/Protein""}, {""token"": ""mRNA"", ""start_span"": 233, ""end_span"": 237, ""type"": ""Gene/Protein""}]"	train
The consequent decrease in the nuclear levels of c - Jun and JunD leads to diminished binding of c - Jun / c - Fos and JunD / c - Fos heterodimers to the AP - 1 consensus sequence in the TNF promoter and, thus, to decreased transactivation of the TNF gene.	c - Jun,49,56,Gene/Protein	JunD,61,65,Gene/Protein	c - Jun / c - Fos,97,114,Gene/Protein	JunD / c - Fos heterodimers,119,146,Gene/Protein	AP - 1 consensus sequence,154,179,Gene/Protein	TNF promoter,187,199,Gene/Protein	TNF gene,247,255,Gene/Protein	"[{""token"": ""c - Jun"", ""start_span"": 49, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""JunD"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun / c - Fos"", ""start_span"": 97, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""JunD / c - Fos heterodimers"", ""start_span"": 119, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1 consensus sequence"", ""start_span"": 154, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""TNF promoter"", ""start_span"": 187, ""end_span"": 199, ""type"": ""Gene/Protein""}, {""token"": ""TNF gene"", ""start_span"": 247, ""end_span"": 255, ""type"": ""Gene/Protein""}]"	train
One of the putative targets of calcineurin is the pre - existing, cytosolic component of the nuclear factor of activated T cells ( NFATp; also referred to as NFAT1), which is one of several transcription factors required for the expression of interleukin 2.	calcineurin,31,42,Gene/Protein	cytosolic component,66,85,Gene/Protein	nuclear factor of activated T cells,93,128,Gene/Protein	NFATp,131,136,Gene/Protein	NFAT1,158,163,Gene/Protein	transcription factors,190,211,Gene/Protein	interleukin 2,243,256,Gene/Protein	"[{""token"": ""calcineurin"", ""start_span"": 31, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""cytosolic component"", ""start_span"": 66, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""nuclear factor of activated T cells"", ""start_span"": 93, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""NFATp"", ""start_span"": 131, ""end_span"": 136, ""type"": ""Gene/Protein""}, {""token"": ""NFAT1"", ""start_span"": 158, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 190, ""end_span"": 211, ""type"": ""Gene/Protein""}, {""token"": ""interleukin 2"", ""start_span"": 243, ""end_span"": 256, ""type"": ""Gene/Protein""}]"	train
Inhibition of the NF - kappaB pathway by overexpression of a dominant - active inhibitor of NF - kappaB abolished CD40 - induced up - regulation of both the Bfl - 1 and Bcl - x genes and also eliminated the ability of CD40 to rescue Fas - induced cell death.	NF - kappaB,18,29,Gene/Protein	NF - kappaB,92,103,Gene/Protein	CD40,114,118,Gene/Protein	Bfl - 1,157,164,Gene/Protein	Bcl - x,169,176,Gene/Protein	CD40,218,222,Gene/Protein	Fas,233,236,Gene/Protein	"[{""token"": ""NF - kappaB"", ""start_span"": 18, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 92, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""CD40"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""Bfl - 1"", ""start_span"": 157, ""end_span"": 164, ""type"": ""Gene/Protein""}, {""token"": ""Bcl - x"", ""start_span"": 169, ""end_span"": 176, ""type"": ""Gene/Protein""}, {""token"": ""CD40"", ""start_span"": 218, ""end_span"": 222, ""type"": ""Gene/Protein""}, {""token"": ""Fas"", ""start_span"": 233, ""end_span"": 236, ""type"": ""Gene/Protein""}]"	train
Instead, we propose that ligation of a distinct inhibitory receptor leads to the recruitment of SHP1 via its SH2 domains, activation of SHP1 and subsequently inhibition of TCR signals if the inhibitory receptor is juxtaposed to the TCR.	inhibitory receptor,48,67,Gene/Protein	SHP1,96,100,Gene/Protein	SH2 domains,109,120,Gene/Protein	SHP1,136,140,Gene/Protein	TCR,172,175,Gene/Protein	inhibitory receptor,191,210,Gene/Protein	TCR,232,235,Gene/Protein	"[{""token"": ""inhibitory receptor"", ""start_span"": 48, ""end_span"": 67, ""type"": ""Gene/Protein""}, {""token"": ""SHP1"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""SH2 domains"", ""start_span"": 109, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""SHP1"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Gene/Protein""}, {""token"": ""TCR"", ""start_span"": 172, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""inhibitory receptor"", ""start_span"": 191, ""end_span"": 210, ""type"": ""Gene/Protein""}, {""token"": ""TCR"", ""start_span"": 232, ""end_span"": 235, ""type"": ""Gene/Protein""}]"	train
DN constructs of myeloid differentiation protein, IRAK, TNF receptor - associated factor 6, and NF - kappaB - inducing kinase, when coexpressed with TLR2, abrogate TLR2 - mediated NF - kappaB activation.	myeloid differentiation protein,17,48,Gene/Protein	IRAK,50,54,Gene/Protein	TNF receptor - associated factor 6,56,90,Gene/Protein	NF - kappaB - inducing kinase,96,125,Gene/Protein	TLR2,149,153,Gene/Protein	TLR2,164,168,Gene/Protein	NF - kappaB,180,191,Gene/Protein	"[{""token"": ""myeloid differentiation protein"", ""start_span"": 17, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""IRAK"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""TNF receptor - associated factor 6"", ""start_span"": 56, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB - inducing kinase"", ""start_span"": 96, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""TLR2"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Gene/Protein""}, {""token"": ""TLR2"", ""start_span"": 164, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 180, ""end_span"": 191, ""type"": ""Gene/Protein""}]"	train
In the present study, we have identified a cellular context ( the interleukin - 2 [ IL - 2] - dependent HT - 2 line) in which the EPO stimulation of the EPOR fails to support cellular proliferation, STAT - 5 induction, or MAPK activation, despite efficient phosphorylation of the EPOR and JAK2 and inhibition of apoptosis after withdrawal of IL - 2.	EPO,130,133,Gene/Protein	EPOR,153,157,Gene/Protein	STAT - 5,199,207,Gene/Protein	MAPK,222,226,Gene/Protein	EPOR,280,284,Gene/Protein	JAK2,289,293,Gene/Protein	IL - 2,342,348,Gene/Protein	"[{""token"": ""EPO"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""EPOR"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""STAT - 5"", ""start_span"": 199, ""end_span"": 207, ""type"": ""Gene/Protein""}, {""token"": ""MAPK"", ""start_span"": 222, ""end_span"": 226, ""type"": ""Gene/Protein""}, {""token"": ""EPOR"", ""start_span"": 280, ""end_span"": 284, ""type"": ""Gene/Protein""}, {""token"": ""JAK2"", ""start_span"": 289, ""end_span"": 293, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 342, ""end_span"": 348, ""type"": ""Gene/Protein""}]"	train
The Epstein - Barr virus oncoprotein latent membrane protein 1 engages the tumor necrosis factor receptor - associated proteins TRADD and receptor - interacting protein ( RIP) but does not induce apoptosis or require RIP for NF - kappaB activation.	Epstein - Barr virus oncoprotein latent membrane protein 1,4,62,Gene/Protein	tumor necrosis factor receptor - associated proteins,75,127,Gene/Protein	TRADD,128,133,Gene/Protein	receptor - interacting protein,138,168,Gene/Protein	RIP,171,174,Gene/Protein	RIP,217,220,Gene/Protein	NF - kappaB,225,236,Gene/Protein	"[{""token"": ""Epstein - Barr virus oncoprotein latent membrane protein 1"", ""start_span"": 4, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor receptor - associated proteins"", ""start_span"": 75, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""TRADD"", ""start_span"": 128, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""receptor - interacting protein"", ""start_span"": 138, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""RIP"", ""start_span"": 171, ""end_span"": 174, ""type"": ""Gene/Protein""}, {""token"": ""RIP"", ""start_span"": 217, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 225, ""end_span"": 236, ""type"": ""Gene/Protein""}]"	train
Transcription factors USF1 and USF2 up - regulate gene expression ( i. e., HIV - 1 long terminal repeats) via interaction with an E box on their target promoters, which is also a binding site for c - Myc.	Transcription factors,0,21,Gene/Protein	USF1,22,26,Gene/Protein	USF2,31,35,Gene/Protein	HIV - 1 long terminal repeats,75,104,Gene/Protein	E box,130,135,Gene/Protein	binding site,179,191,Gene/Protein	c - Myc,196,203,Gene/Protein	"[{""token"": ""Transcription factors"", ""start_span"": 0, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""USF1"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""USF2"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""HIV - 1 long terminal repeats"", ""start_span"": 75, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""E box"", ""start_span"": 130, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""binding site"", ""start_span"": 179, ""end_span"": 191, ""type"": ""Gene/Protein""}, {""token"": ""c - Myc"", ""start_span"": 196, ""end_span"": 203, ""type"": ""Gene/Protein""}]"	train
The signaling events that link FGF receptor - 1 engagement and NF - kappaB activation in Jurkat are probably distinct from the CD28 costimulation pathway, since FGF - 1 - induced Rel / kappaB binding proteins do not contain significant levels of c - Rel and are not identical with the CD28 response complex.	FGF receptor - 1,31,47,Gene/Protein	NF - kappaB,63,74,Gene/Protein	CD28,127,131,Gene/Protein	FGF - 1,161,168,Gene/Protein	Rel / kappaB binding proteins,179,208,Gene/Protein	c - Rel,246,253,Gene/Protein	CD28 response complex,285,306,Gene/Protein	"[{""token"": ""FGF receptor - 1"", ""start_span"": 31, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 63, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""CD28"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""FGF - 1"", ""start_span"": 161, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""Rel / kappaB binding proteins"", ""start_span"": 179, ""end_span"": 208, ""type"": ""Gene/Protein""}, {""token"": ""c - Rel"", ""start_span"": 246, ""end_span"": 253, ""type"": ""Gene/Protein""}, {""token"": ""CD28 response complex"", ""start_span"": 285, ""end_span"": 306, ""type"": ""Gene/Protein""}]"	train
