Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
Expression of either the cyclic AMP response element - binding protein ( CREB) or CREB fused to the GAL4 activation domain ( GAD) in this strain did not modify the expression of the reporter gene.	cyclic AMP response element - binding protein,25,70,Gene/Protein	CREB,73,77,Gene/Protein	CREB,82,86,Gene/Protein	GAL4 activation domain,100,122,Gene/Protein	GAD,125,128,Gene/Protein	reporter gene,182,195,Gene/Protein	"[{""token"": ""cyclic AMP response element - binding protein"", ""start_span"": 25, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""CREB"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Gene/Protein""}, {""token"": ""CREB"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""GAL4 activation domain"", ""start_span"": 100, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""GAD"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""reporter gene"", ""start_span"": 182, ""end_span"": 195, ""type"": ""Gene/Protein""}]"	train
Using synthetic ligands to retinoic acid receptors ( RARs) and retinoid X receptors ( RXRs) that selectively bind and activate RAR - RXR or RXR - RXR dimers, respectively, we dissected the involvement of the two retinoid response pathways in the regulation of normal myeloid and erythroid progenitor cell growth.	retinoic acid receptors,27,50,Gene/Protein	RARs,53,57,Gene/Protein	retinoid X receptors,63,83,Gene/Protein	RXRs,86,90,Gene/Protein	RAR - RXR,127,136,Gene/Protein	RXR - RXR,140,149,Gene/Protein	"[{""token"": ""retinoic acid receptors"", ""start_span"": 27, ""end_span"": 50, ""type"": ""Gene/Protein""}, {""token"": ""RARs"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""retinoid X receptors"", ""start_span"": 63, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""RXRs"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""RAR - RXR"", ""start_span"": 127, ""end_span"": 136, ""type"": ""Gene/Protein""}, {""token"": ""RXR - RXR"", ""start_span"": 140, ""end_span"": 149, ""type"": ""Gene/Protein""}]"	train
We hypothesized that an intracellular vitamin D binding protein ( IDBP), present in both nuclear and cytoplasmic fractions of NWP cells, or another protein ( s) may cause or contribute to the steroid hormone - resistant state in NWP by disruption of the receptor dimerization process and / or by interference of receptor complex binding to the consensus response elements present in the enhancer regions of steroid - responsive genes.	intracellular vitamin D binding protein,24,63,Gene/Protein	IDBP,66,70,Gene/Protein	receptor complex,312,328,Gene/Protein	consensus response elements,344,371,Gene/Protein	enhancer regions,387,403,Gene/Protein	steroid - responsive genes,407,433,Gene/Protein	"[{""token"": ""intracellular vitamin D binding protein"", ""start_span"": 24, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""IDBP"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""receptor complex"", ""start_span"": 312, ""end_span"": 328, ""type"": ""Gene/Protein""}, {""token"": ""consensus response elements"", ""start_span"": 344, ""end_span"": 371, ""type"": ""Gene/Protein""}, {""token"": ""enhancer regions"", ""start_span"": 387, ""end_span"": 403, ""type"": ""Gene/Protein""}, {""token"": ""steroid - responsive genes"", ""start_span"": 407, ""end_span"": 433, ""type"": ""Gene/Protein""}]"	train
Despite the dual specificity of HTLV - 1 Tax for IkappaBalpha and IkappaBbeta at the protein level, Tax selectively stimulates NF - kappaB - directed transcription of the IkappaBalpha gene.	Tax,41,44,Gene/Protein	IkappaBalpha,49,61,Gene/Protein	IkappaBbeta,66,77,Gene/Protein	Tax,100,103,Gene/Protein	NF - kappaB,127,138,Gene/Protein	IkappaBalpha gene,171,188,Gene/Protein	"[{""token"": ""Tax"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""IkappaBalpha"", ""start_span"": 49, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""IkappaBbeta"", ""start_span"": 66, ""end_span"": 77, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 100, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 127, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""IkappaBalpha gene"", ""start_span"": 171, ""end_span"": 188, ""type"": ""Gene/Protein""}]"	train
Phosphorylation of the retinoblastoma protein by cyclin - dependent kinases 4 and 6 prevents its interaction with the transcription factor E2F, which subsequently promotes the expression of S phase regulated genes, such as thymidine kinase.	retinoblastoma protein,23,45,Gene/Protein	cyclin - dependent kinases 4 and 6,49,83,Gene/Protein	transcription factor,118,138,Gene/Protein	E2F,139,142,Gene/Protein	S phase regulated genes,190,213,Gene/Protein	thymidine kinase,223,239,Gene/Protein	"[{""token"": ""retinoblastoma protein"", ""start_span"": 23, ""end_span"": 45, ""type"": ""Gene/Protein""}, {""token"": ""cyclin - dependent kinases 4 and 6"", ""start_span"": 49, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 118, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""E2F"", ""start_span"": 139, ""end_span"": 142, ""type"": ""Gene/Protein""}, {""token"": ""S phase regulated genes"", ""start_span"": 190, ""end_span"": 213, ""type"": ""Gene/Protein""}, {""token"": ""thymidine kinase"", ""start_span"": 223, ""end_span"": 239, ""type"": ""Gene/Protein""}]"	train
Analysis of long terminal repeat - driven secreted alkaline phosphatase activity in transient assays showed that, unlike human immunodeficiency virus type 1, the SIV long terminal repeat possesses an enhancer region just upstream of the NF - kappaB element which maintains significant levels of basal transcription in the absence of NF - kappaB and Sp1 sites.	long terminal repeat,12,32,Gene/Protein	alkaline phosphatase,51,71,Gene/Protein	SIV long terminal repeat,162,186,Gene/Protein	enhancer region,200,215,Gene/Protein	NF - kappaB element,237,256,Gene/Protein	NF - kappaB and Sp1 sites,333,358,Gene/Protein	"[{""token"": ""long terminal repeat"", ""start_span"": 12, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""alkaline phosphatase"", ""start_span"": 51, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""SIV long terminal repeat"", ""start_span"": 162, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""enhancer region"", ""start_span"": 200, ""end_span"": 215, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB element"", ""start_span"": 237, ""end_span"": 256, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB and Sp1 sites"", ""start_span"": 333, ""end_span"": 358, ""type"": ""Gene/Protein""}]"	train
In Rel - / - splenic T cell cultures stimulated with phorbol 12 - myristate 13 - acetate and ionomycin, the levels of IL - 3, IL - 5, granulocyte - macrophage colony - stimulating factor ( GM - CSF), tumor necrosis factor alpha ( TNF - alpha), and gamma interferon ( IFN - gamma) were only 2 - to 3 - fold lower compared with normal T cells.	granulocyte - macrophage colony - stimulating factor,134,186,Gene/Protein	GM - CSF,189,197,Gene/Protein	tumor necrosis factor alpha,200,227,Gene/Protein	TNF - alpha,230,241,Gene/Protein	gamma interferon,248,264,Gene/Protein	IFN - gamma,267,278,Gene/Protein	"[{""token"": ""granulocyte - macrophage colony - stimulating factor"", ""start_span"": 134, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""GM - CSF"", ""start_span"": 189, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor alpha"", ""start_span"": 200, ""end_span"": 227, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 230, ""end_span"": 241, ""type"": ""Gene/Protein""}, {""token"": ""gamma interferon"", ""start_span"": 248, ""end_span"": 264, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 267, ""end_span"": 278, ""type"": ""Gene/Protein""}]"	train
Deletion constructs containing as little as 72 bp of 5 ' - flanking sequence of the collagenase promoter were sufficient for LPS - or zymosan - mediated transcriptional induction, whereas phorbol inducibility exhibited an absolute requirement for upstream elements including the polyoma enhancer A - binding protein - 3 site ( - 83 to - 91) and TTCA sequence ( - 102 to - 105) in both monocytic cells and fibroblasts.	5 ' - flanking sequence,53,76,Gene/Protein	collagenase promoter,84,104,Gene/Protein	polyoma enhancer A - binding protein - 3 site,279,324,Gene/Protein	- 83 to - 91,327,339,Gene/Protein	TTCA sequence,345,358,Gene/Protein	- 102 to - 105,361,375,Gene/Protein	"[{""token"": ""5 ' - flanking sequence"", ""start_span"": 53, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""collagenase promoter"", ""start_span"": 84, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""polyoma enhancer A - binding protein - 3 site"", ""start_span"": 279, ""end_span"": 324, ""type"": ""Gene/Protein""}, {""token"": ""- 83 to - 91"", ""start_span"": 327, ""end_span"": 339, ""type"": ""Gene/Protein""}, {""token"": ""TTCA sequence"", ""start_span"": 345, ""end_span"": 358, ""type"": ""Gene/Protein""}, {""token"": ""- 102 to - 105"", ""start_span"": 361, ""end_span"": 375, ""type"": ""Gene/Protein""}]"	train
Specifically, we examined nuclear factor - kappa B ( NF - kappa B) activation because it is crucial in transcriptional regulation of many inflammatory cytokine genes including TNF, IL - 1, and IL - 6.	nuclear factor - kappa B,26,50,Gene/Protein	NF - kappa B,53,65,Gene/Protein	inflammatory cytokine genes,138,165,Gene/Protein	TNF,176,179,Gene/Protein	IL - 1,181,187,Gene/Protein	IL - 6,193,199,Gene/Protein	"[{""token"": ""nuclear factor - kappa B"", ""start_span"": 26, ""end_span"": 50, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 53, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""inflammatory cytokine genes"", ""start_span"": 138, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""TNF"", ""start_span"": 176, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1"", ""start_span"": 181, ""end_span"": 187, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6"", ""start_span"": 193, ""end_span"": 199, ""type"": ""Gene/Protein""}]"	train
Truncated c - Jun and c - Fos mutant proteins including wbJun and wbFos were also ubiquitinylated under the same conditions, suggesting the sites of ubiquitinylation are located within the dimerization and DNA binding domains of c - Jun and c - Fos.	Truncated c - Jun and c - Fos mutant proteins,0,45,Gene/Protein	wbJun,56,61,Gene/Protein	wbFos,66,71,Gene/Protein	dimerization and DNA binding domains,189,225,Gene/Protein	c - Jun,229,236,Gene/Protein	c - Fos,241,248,Gene/Protein	"[{""token"": ""Truncated c - Jun and c - Fos mutant proteins"", ""start_span"": 0, ""end_span"": 45, ""type"": ""Gene/Protein""}, {""token"": ""wbJun"", ""start_span"": 56, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""wbFos"", ""start_span"": 66, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""dimerization and DNA binding domains"", ""start_span"": 189, ""end_span"": 225, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun"", ""start_span"": 229, ""end_span"": 236, ""type"": ""Gene/Protein""}, {""token"": ""c - Fos"", ""start_span"": 241, ""end_span"": 248, ""type"": ""Gene/Protein""}]"	train
In this study, we investigated the ability of the major envelope glycoprotein of HIV, glycoprotein 120 ( gp120), to regulate intercellular adhesion molecule - 1 ( ICAM - 1) expression in glial cells, because ICAM - 1 is important in mediating immune responsiveness in the CNS, facilitating entry of HIV - infected cells into the CNS, and promoting syncytia formation.	major envelope glycoprotein,50,77,Gene/Protein	glycoprotein 120,86,102,Gene/Protein	gp120,105,110,Gene/Protein	intercellular adhesion molecule - 1,125,160,Gene/Protein	ICAM - 1,163,171,Gene/Protein	ICAM - 1,208,216,Gene/Protein	"[{""token"": ""major envelope glycoprotein"", ""start_span"": 50, ""end_span"": 77, ""type"": ""Gene/Protein""}, {""token"": ""glycoprotein 120"", ""start_span"": 86, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""gp120"", ""start_span"": 105, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""intercellular adhesion molecule - 1"", ""start_span"": 125, ""end_span"": 160, ""type"": ""Gene/Protein""}, {""token"": ""ICAM - 1"", ""start_span"": 163, ""end_span"": 171, ""type"": ""Gene/Protein""}, {""token"": ""ICAM - 1"", ""start_span"": 208, ""end_span"": 216, ""type"": ""Gene/Protein""}]"	train
The effects of the two cytokines were distinguishable functionally since pretreatment with TNF - alpha attenuated the cytokine cooperativity, while pretreatment with IL - 10 potentiated their cooperativity, suggesting that IL - 10 and TNF - alpha play different roles in the activation of virus.	cytokines,23,32,Gene/Protein	TNF - alpha,91,102,Gene/Protein	cytokine,118,126,Gene/Protein	IL - 10,166,173,Gene/Protein	IL - 10,223,230,Gene/Protein	TNF - alpha,235,246,Gene/Protein	"[{""token"": ""cytokines"", ""start_span"": 23, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 91, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""cytokine"", ""start_span"": 118, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 166, ""end_span"": 173, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 223, ""end_span"": 230, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 235, ""end_span"": 246, ""type"": ""Gene/Protein""}]"	train
Pretreatment with the broad serine / threonine kinase inhibitor staurosporine partly blocked the calyculin A - induced STAT3 phosphorylation, whereas inhibitors of serine / threonine kinases, such as mitogen - activated protein kinase - 1 extracellular - regulated kinase - kinase, mitogen - activated protein p38 kinase, and phosphatidylinositol 3 - kinase, did not.	calyculin A,97,108,Gene/Protein	STAT3,119,124,Gene/Protein	serine / threonine kinases,164,190,Gene/Protein	mitogen - activated protein kinase - 1 extracellular - regulated kinase - kinase,200,280,Gene/Protein	mitogen - activated protein p38 kinase,282,320,Gene/Protein	phosphatidylinositol 3 - kinase,326,357,Gene/Protein	"[{""token"": ""calyculin A"", ""start_span"": 97, ""end_span"": 108, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 119, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""serine / threonine kinases"", ""start_span"": 164, ""end_span"": 190, ""type"": ""Gene/Protein""}, {""token"": ""mitogen - activated protein kinase - 1 extracellular - regulated kinase - kinase"", ""start_span"": 200, ""end_span"": 280, ""type"": ""Gene/Protein""}, {""token"": ""mitogen - activated protein p38 kinase"", ""start_span"": 282, ""end_span"": 320, ""type"": ""Gene/Protein""}, {""token"": ""phosphatidylinositol 3 - kinase"", ""start_span"": 326, ""end_span"": 357, ""type"": ""Gene/Protein""}]"	train
The mechanism of this effect is that Bcl - 2 prevents the nuclear translocation of NFAT ( nuclear factor of activated T lymphocytes, a transcription factor activated by microtubule damage) by binding and sequestering calcineurin, a calcium - dependent phosphatase that must dephosphorylate NFAT to move to the nucleus.	Bcl - 2,37,44,Gene/Protein	NFAT,83,87,Gene/Protein	nuclear factor of activated T lymphocytes,90,131,Gene/Protein	transcription factor,135,155,Gene/Protein	microtubule,169,180,Gene/Protein	NFAT,290,294,Gene/Protein	"[{""token"": ""Bcl - 2"", ""start_span"": 37, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""NFAT"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""nuclear factor of activated T lymphocytes"", ""start_span"": 90, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 135, ""end_span"": 155, ""type"": ""Gene/Protein""}, {""token"": ""microtubule"", ""start_span"": 169, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""NFAT"", ""start_span"": 290, ""end_span"": 294, ""type"": ""Gene/Protein""}]"	train
In electrophoretic mobility shift assays using the E1 oligonucleotide as probe, nuclear extracts from unstimulated T and B cell lines formed a constitutive complex termed complex I, while nuclear extracts from stimulated SCM - 1 - producer T cell lines formed a higher mobility complex termed complex II with a concomitant decrease in complex I.	E1,51,53,Gene/Protein	constitutive complex,143,163,Gene/Protein	complex I,171,180,Gene/Protein	higher mobility complex,262,285,Gene/Protein	complex II,293,303,Gene/Protein	complex I,335,344,Gene/Protein	"[{""token"": ""E1"", ""start_span"": 51, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""constitutive complex"", ""start_span"": 143, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""complex I"", ""start_span"": 171, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""higher mobility complex"", ""start_span"": 262, ""end_span"": 285, ""type"": ""Gene/Protein""}, {""token"": ""complex II"", ""start_span"": 293, ""end_span"": 303, ""type"": ""Gene/Protein""}, {""token"": ""complex I"", ""start_span"": 335, ""end_span"": 344, ""type"": ""Gene/Protein""}]"	train
However, in contrast with TNF - alpha, dopamine treatment did not affect NF - kappaB DNA binding activity nor the concentrations of p50, p65 and IkappaB - alpha proteins, which suggests a distinct NF - kappaB activation mechanism.	TNF - alpha,26,37,Gene/Protein	NF - kappaB,73,84,Gene/Protein	p50,132,135,Gene/Protein	p65,137,140,Gene/Protein	IkappaB - alpha proteins,145,169,Gene/Protein	NF - kappaB,197,208,Gene/Protein	"[{""token"": ""TNF - alpha"", ""start_span"": 26, ""end_span"": 37, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 73, ""end_span"": 84, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 137, ""end_span"": 140, ""type"": ""Gene/Protein""}, {""token"": ""IkappaB - alpha proteins"", ""start_span"": 145, ""end_span"": 169, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 197, ""end_span"": 208, ""type"": ""Gene/Protein""}]"	train
The Epstein - Barr virus latency BamHI - Q promoter is positively regulated by STATs and Zta interference with JAK / STAT activation leads to loss of BamHI - Q promoter activity.	Epstein - Barr virus latency BamHI - Q promoter,4,51,Gene/Protein	STATs,79,84,Gene/Protein	Zta,89,92,Gene/Protein	JAK,111,114,Gene/Protein	/ STAT,115,121,Gene/Protein	BamHI - Q promoter,150,168,Gene/Protein	"[{""token"": ""Epstein - Barr virus latency BamHI - Q promoter"", ""start_span"": 4, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""STATs"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Gene/Protein""}, {""token"": ""Zta"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""JAK"", ""start_span"": 111, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""/ STAT"", ""start_span"": 115, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""BamHI - Q promoter"", ""start_span"": 150, ""end_span"": 168, ""type"": ""Gene/Protein""}]"	train
CD3 - mediated activation of Stat3 is almost completely inhibited by a Src kinase inhibitor ( PP1), whereas IL - 2 - induced Stat3 activation is unaffected.	CD3,0,3,Gene/Protein	Stat3,29,34,Gene/Protein	Src kinase inhibitor,71,91,Gene/Protein	PP1,94,97,Gene/Protein	IL - 2,108,114,Gene/Protein	Stat3,125,130,Gene/Protein	"[{""token"": ""CD3"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""Stat3"", ""start_span"": 29, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""Src kinase inhibitor"", ""start_span"": 71, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""PP1"", ""start_span"": 94, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 108, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""Stat3"", ""start_span"": 125, ""end_span"": 130, ""type"": ""Gene/Protein""}]"	train
While CD40 ligation strongly activates the SAPKs ( up to 25 - fold), it does not affect members of the mitogen - activated protein kinase family ( MAPK; ERK1 and ERK2).	CD40,6,10,Gene/Protein	SAPKs,43,48,Gene/Protein	mitogen - activated protein kinase family,103,144,Gene/Protein	MAPK,147,151,Gene/Protein	ERK1,153,157,Gene/Protein	ERK2,162,166,Gene/Protein	"[{""token"": ""CD40"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Gene/Protein""}, {""token"": ""SAPKs"", ""start_span"": 43, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""mitogen - activated protein kinase family"", ""start_span"": 103, ""end_span"": 144, ""type"": ""Gene/Protein""}, {""token"": ""MAPK"", ""start_span"": 147, ""end_span"": 151, ""type"": ""Gene/Protein""}, {""token"": ""ERK1"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""ERK2"", ""start_span"": 162, ""end_span"": 166, ""type"": ""Gene/Protein""}]"	train
Tumor necrosis factor ( TNF) and interleukin - 7 ( IL - 7), secreted during this interaction, are critical cytokines for HIV long terminal repeat transactivation through NF - kappaB - dependent activation.	Tumor necrosis factor,0,21,Gene/Protein	TNF,24,27,Gene/Protein	interleukin - 7,33,48,Gene/Protein	IL - 7,51,57,Gene/Protein	HIV long terminal repeat,121,145,Gene/Protein	NF - kappaB,170,181,Gene/Protein	"[{""token"": ""Tumor necrosis factor"", ""start_span"": 0, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""TNF"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""interleukin - 7"", ""start_span"": 33, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""IL - 7"", ""start_span"": 51, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""HIV long terminal repeat"", ""start_span"": 121, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 170, ""end_span"": 181, ""type"": ""Gene/Protein""}]"	train
This peptide potently inhibited NFAT activation and NFAT - dependent expression of endogenous cytokine genes in T cells, without affecting the expression of other cytokines that require calcineurin but not NFAT.	NFAT,32,36,Gene/Protein	NFAT,52,56,Gene/Protein	endogenous cytokine genes,83,108,Gene/Protein	cytokines,163,172,Gene/Protein	calcineurin,186,197,Gene/Protein	NFAT,206,210,Gene/Protein	"[{""token"": ""NFAT"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""NFAT"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""endogenous cytokine genes"", ""start_span"": 83, ""end_span"": 108, ""type"": ""Gene/Protein""}, {""token"": ""cytokines"", ""start_span"": 163, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""calcineurin"", ""start_span"": 186, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""NFAT"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Gene/Protein""}]"	train
Other peroxisome proliferator activated receptor ( PPAR) ligands, 15d - PGJ ( 2) and troglitazone ( PPARgamma), Wy14, 643 ( PPARalpha), and PD195599 ( PPARbeta) inhibited the induction of MCP - 1 by RA.	peroxisome proliferator activated receptor,6,48,Gene/Protein	PPAR,51,55,Gene/Protein	PPARgamma,100,109,Gene/Protein	PPARalpha,124,133,Gene/Protein	PPARbeta,151,159,Gene/Protein	MCP - 1,188,195,Gene/Protein	"[{""token"": ""peroxisome proliferator activated receptor"", ""start_span"": 6, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""PPAR"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Gene/Protein""}, {""token"": ""PPARgamma"", ""start_span"": 100, ""end_span"": 109, ""type"": ""Gene/Protein""}, {""token"": ""PPARalpha"", ""start_span"": 124, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""PPARbeta"", ""start_span"": 151, ""end_span"": 159, ""type"": ""Gene/Protein""}, {""token"": ""MCP - 1"", ""start_span"": 188, ""end_span"": 195, ""type"": ""Gene/Protein""}]"	train
A dominant - negative version of STAT5b, but not of STAT5a, interfered with IL - 4 - induced DNA synthesis in Ba / F3 cells, suggesting an involvement of STAT5b in the control of cell proliferation through IL - 4R.	dominant - negative version,2,29,Gene/Protein	STAT5b,33,39,Gene/Protein	STAT5a,52,58,Gene/Protein	IL - 4,76,82,Gene/Protein	STAT5b,154,160,Gene/Protein	IL - 4R,206,213,Gene/Protein	"[{""token"": ""dominant - negative version"", ""start_span"": 2, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""STAT5b"", ""start_span"": 33, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""STAT5a"", ""start_span"": 52, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 76, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""STAT5b"", ""start_span"": 154, ""end_span"": 160, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4R"", ""start_span"": 206, ""end_span"": 213, ""type"": ""Gene/Protein""}]"	train
SHP1 - DeltaSH2 also inhibited events downstream of ZAP - 70 and Syk, such as activation of the mitogen - activated protein kinase Erk2 and the transcriptional activation of the interleukin - 2 gene.	SHP1 - DeltaSH2,0,15,Gene/Protein	ZAP - 70,52,60,Gene/Protein	Syk,65,68,Gene/Protein	mitogen - activated protein kinase,96,130,Gene/Protein	Erk2,131,135,Gene/Protein	interleukin - 2 gene,178,198,Gene/Protein	"[{""token"": ""SHP1 - DeltaSH2"", ""start_span"": 0, ""end_span"": 15, ""type"": ""Gene/Protein""}, {""token"": ""ZAP - 70"", ""start_span"": 52, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""Syk"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""mitogen - activated protein kinase"", ""start_span"": 96, ""end_span"": 130, ""type"": ""Gene/Protein""}, {""token"": ""Erk2"", ""start_span"": 131, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""interleukin - 2 gene"", ""start_span"": 178, ""end_span"": 198, ""type"": ""Gene/Protein""}]"	train
Expression of FOG ( riend ATA), which binds to GATA - 1 and acts as a cofactor for GATA - binding proteins, decreased transactivation activity of GATA - 1 for the MBP promoter in a dose - dependent manner.	FOG,14,17,Gene/Protein	riend ATA,20,29,Gene/Protein	GATA - 1,47,55,Gene/Protein	GATA - binding proteins,83,106,Gene/Protein	GATA - 1,146,154,Gene/Protein	MBP promoter,163,175,Gene/Protein	"[{""token"": ""FOG"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""riend ATA"", ""start_span"": 20, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""GATA - 1"", ""start_span"": 47, ""end_span"": 55, ""type"": ""Gene/Protein""}, {""token"": ""GATA - binding proteins"", ""start_span"": 83, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""GATA - 1"", ""start_span"": 146, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""MBP promoter"", ""start_span"": 163, ""end_span"": 175, ""type"": ""Gene/Protein""}]"	train
