Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
These data indicate that dietary folate supplementation at 4x the basal dietary requirement significantly suppresses UC - associated colorectal carcinogenesis in the IL - 2 ( null) x beta ( 2) m ( null) mice.	folate,33,39,Chemical	UC,117,119,Pathological_formation	colorectal,133,143,Multi	IL - 2,166,172,Gene_or_gene_product	mice,203,207,Organism	"[{""token"": ""folate"", ""start_span"": 33, ""end_span"": 39, ""type"": ""Chemical""}, {""token"": ""UC"", ""start_span"": 117, ""end_span"": 119, ""type"": ""Pathological_formation""}, {""token"": ""colorectal"", ""start_span"": 133, ""end_span"": 143, ""type"": ""Multi""}, {""token"": ""IL - 2"", ""start_span"": 166, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""mice"", ""start_span"": 203, ""end_span"": 207, ""type"": ""Organism""}]"	train
We discuss cell lineages, proliferation and interactions of endothelial cells, pericytes and smooth muscle cells, and macrophages.	cell,11,15,Cell	endothelial cells,60,77,Cell	pericytes,79,88,Cell	smooth muscle cells,93,112,Cell	macrophages,118,129,Cell	"[{""token"": ""cell"", ""start_span"": 11, ""end_span"": 15, ""type"": ""Cell""}, {""token"": ""endothelial cells"", ""start_span"": 60, ""end_span"": 77, ""type"": ""Cell""}, {""token"": ""pericytes"", ""start_span"": 79, ""end_span"": 88, ""type"": ""Cell""}, {""token"": ""smooth muscle cells"", ""start_span"": 93, ""end_span"": 112, ""type"": ""Cell""}, {""token"": ""macrophages"", ""start_span"": 118, ""end_span"": 129, ""type"": ""Cell""}]"	train
Expression of ING4 is significantly reduced in gliomas as compared with normal human brain tissue, and the extent of reduction correlates with the progression from lower to higher grades of tumours.	ING4,14,18,Gene_or_gene_product	gliomas,47,54,Cancer	human,79,84,Organism	brain tissue,85,97,Tissue	tumours,190,197,Cancer	"[{""token"": ""ING4"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""gliomas"", ""start_span"": 47, ""end_span"": 54, ""type"": ""Cancer""}, {""token"": ""human"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Organism""}, {""token"": ""brain tissue"", ""start_span"": 85, ""end_span"": 97, ""type"": ""Tissue""}, {""token"": ""tumours"", ""start_span"": 190, ""end_span"": 197, ""type"": ""Cancer""}]"	train
This potentiation is accompanied by up - regulation of the expression of VEGF receptors ( kinase insert domain - containing receptor [ KDR] and fms - like tyrosine kinase [ Flt - 1]).	VEGF,73,77,Gene_or_gene_product	kinase insert domain - containing receptor,90,132,Gene_or_gene_product	KDR,135,138,Gene_or_gene_product	fms - like tyrosine kinase,144,170,Gene_or_gene_product	Flt - 1,173,180,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""kinase insert domain - containing receptor"", ""start_span"": 90, ""end_span"": 132, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}, {""token"": ""fms - like tyrosine kinase"", ""start_span"": 144, ""end_span"": 170, ""type"": ""Gene_or_gene_product""}, {""token"": ""Flt - 1"", ""start_span"": 173, ""end_span"": 180, ""type"": ""Gene_or_gene_product""}]"	train
Furthermore, thrombin increases the secretion of VEGF and enhances the expression and protein synthesis of matrix metalloprotease - 9 and alpha ( v) beta ( 3) integrin in human prostate cancer PC - 3 cells.	thrombin,13,21,Gene_or_gene_product	VEGF,49,53,Gene_or_gene_product	matrix metalloprotease - 9,107,133,Gene_or_gene_product	human,171,176,Organism	prostate cancer PC - 3 cells,177,205,Cell	"[{""token"": ""thrombin"", ""start_span"": 13, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""matrix metalloprotease - 9"", ""start_span"": 107, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 171, ""end_span"": 176, ""type"": ""Organism""}, {""token"": ""prostate cancer PC - 3 cells"", ""start_span"": 177, ""end_span"": 205, ""type"": ""Cell""}]"	train
NIH3T3 transfectant containing human K - ras oncogene shows enhanced metastatic activity after in vivo tumor growth or co - culture with fibroblasts.	NIH3T3 transfectant,0,19,Cell	human,31,36,Organism	K - ras,37,44,Gene_or_gene_product	tumor,103,108,Cancer	fibroblasts,137,148,Cell	"[{""token"": ""NIH3T3 transfectant"", ""start_span"": 0, ""end_span"": 19, ""type"": ""Cell""}, {""token"": ""human"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Organism""}, {""token"": ""K - ras"", ""start_span"": 37, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 103, ""end_span"": 108, ""type"": ""Cancer""}, {""token"": ""fibroblasts"", ""start_span"": 137, ""end_span"": 148, ""type"": ""Cell""}]"	train
This metastatic ability was enhanced remarkably after in vivo tumor growth ( subcutaneous tumor formation in nude mice) accompanied by increased mRNA expression and gene amplification of the human - derived K - ras oncogene, while it declined gradually as the passage number increased in vitro, with corresponding decreases of gene amplification and mRNA expression.	tumor,62,67,Cancer	tumor,90,95,Cancer	nude mice,109,118,Organism	human,191,196,Organism	K - ras,207,214,Gene_or_gene_product	"[{""token"": ""tumor"", ""start_span"": 62, ""end_span"": 67, ""type"": ""Cancer""}, {""token"": ""tumor"", ""start_span"": 90, ""end_span"": 95, ""type"": ""Cancer""}, {""token"": ""nude mice"", ""start_span"": 109, ""end_span"": 118, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 191, ""end_span"": 196, ""type"": ""Organism""}, {""token"": ""K - ras"", ""start_span"": 207, ""end_span"": 214, ""type"": ""Gene_or_gene_product""}]"	train
Lactoferrin enhances Fas expression and apoptosis in the colon mucosa of azoxymethane - treated rats.	Lactoferrin,0,11,Gene_or_gene_product	Fas,21,24,Gene_or_gene_product	colon mucosa,57,69,Multi	azoxymethane,73,85,Chemical	rats,96,100,Organism	"[{""token"": ""Lactoferrin"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fas"", ""start_span"": 21, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""colon mucosa"", ""start_span"": 57, ""end_span"": 69, ""type"": ""Multi""}, {""token"": ""azoxymethane"", ""start_span"": 73, ""end_span"": 85, ""type"": ""Chemical""}, {""token"": ""rats"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Organism""}]"	train
Overexpression of DLC1 but not DLC1 - Ser88Ala mutant promotes cancerous properties of breast cancer cells.	DLC1,18,22,Gene_or_gene_product	DLC1,31,35,Gene_or_gene_product	Ser88Ala,38,46,Amino_acid	cancerous,63,72,Cancer	breast cancer cells,87,106,Cell	"[{""token"": ""DLC1"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""DLC1"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ser88Ala"", ""start_span"": 38, ""end_span"": 46, ""type"": ""Amino_acid""}, {""token"": ""cancerous"", ""start_span"": 63, ""end_span"": 72, ""type"": ""Cancer""}, {""token"": ""breast cancer cells"", ""start_span"": 87, ""end_span"": 106, ""type"": ""Cell""}]"	train
However, how the tumor suppressive functions of p53 become concerted with the extracellular cues arriving at the cell surface during tissue homeostasis, remains largely unknown.	tumor,17,22,Cancer	p53,48,51,Gene_or_gene_product	extracellular,78,91,Immaterial_anatomical_entity	cell surface,113,125,Cellular_component	tissue,133,139,Tissue	"[{""token"": ""tumor"", ""start_span"": 17, ""end_span"": 22, ""type"": ""Cancer""}, {""token"": ""p53"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""extracellular"", ""start_span"": 78, ""end_span"": 91, ""type"": ""Immaterial_anatomical_entity""}, {""token"": ""cell surface"", ""start_span"": 113, ""end_span"": 125, ""type"": ""Cellular_component""}, {""token"": ""tissue"", ""start_span"": 133, ""end_span"": 139, ""type"": ""Tissue""}]"	train
We hypothesized that IGF - 1 - transfected smooth muscle cells ( SMCs) would enhance cell survival and improve engraftment after cell transplantation.	IGF - 1,21,28,Gene_or_gene_product	smooth muscle cells,43,62,Cell	SMCs,65,69,Cell	cell,85,89,Cell	cell,129,133,Cell	"[{""token"": ""IGF - 1"", ""start_span"": 21, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""smooth muscle cells"", ""start_span"": 43, ""end_span"": 62, ""type"": ""Cell""}, {""token"": ""SMCs"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 129, ""end_span"": 133, ""type"": ""Cell""}]"	train
The IGF - 1 gene was transfected into male SMCs and compared with SMCs transfected with a plasmid vector ( vector control) and nontransfected SMCs ( cell control).	IGF - 1,4,11,Gene_or_gene_product	SMCs,43,47,Cell	SMCs,66,70,Cell	SMCs,142,146,Cell	cell,149,153,Cell	"[{""token"": ""IGF - 1"", ""start_span"": 4, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}, {""token"": ""SMCs"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Cell""}, {""token"": ""SMCs"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Cell""}, {""token"": ""SMCs"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Cell""}]"	train
IGF - 1 - transfected cells demonstrated greater cell proliferation, stimulated angiogenesis, and decreased caspase - 3 activity after simulated ischemia and reperfusion ( P less than 0. 05 for all groups compared with vector or cell controls).	IGF - 1,0,7,Gene_or_gene_product	cells,22,27,Cell	cell,49,53,Cell	caspase - 3,108,119,Gene_or_gene_product	cell,229,233,Cell	"[{""token"": ""IGF - 1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 22, ""end_span"": 27, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Cell""}, {""token"": ""caspase - 3"", ""start_span"": 108, ""end_span"": 119, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 229, ""end_span"": 233, ""type"": ""Cell""}]"	train
After GM - CSF or IL - 3, a 1. 2 - to 2. 4 - fold increase in S - phase cells was observed in nine of 14 GM - CSF and seven of 11 IL - 3 cases.	GM - CSF,6,14,Gene_or_gene_product	IL - 3,18,24,Gene_or_gene_product	cells,72,77,Cell	GM - CSF,105,113,Gene_or_gene_product	IL - 3,130,136,Gene_or_gene_product	"[{""token"": ""GM - CSF"", ""start_span"": 6, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 3"", ""start_span"": 18, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 72, ""end_span"": 77, ""type"": ""Cell""}, {""token"": ""GM - CSF"", ""start_span"": 105, ""end_span"": 113, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 3"", ""start_span"": 130, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}]"	train
As a consequence, these tumors generate more lactate, which is effluxed from cells by monocarboxylate transporters ( MCTs).	tumors,24,30,Cancer	lactate,45,52,Chemical	cells,77,82,Cell	monocarboxylate transporters,86,114,Gene_or_gene_product	MCTs,117,121,Gene_or_gene_product	"[{""token"": ""tumors"", ""start_span"": 24, ""end_span"": 30, ""type"": ""Cancer""}, {""token"": ""lactate"", ""start_span"": 45, ""end_span"": 52, ""type"": ""Chemical""}, {""token"": ""cells"", ""start_span"": 77, ""end_span"": 82, ""type"": ""Cell""}, {""token"": ""monocarboxylate transporters"", ""start_span"": 86, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""MCTs"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}]"	train
RESULTS: MCT 1 and 2 were the primary isoforms expressed in human glioblastoma multiforme and glioma - derived cell lines.	MCT 1,9,14,Gene_or_gene_product	2,19,20,Gene_or_gene_product	human,60,65,Organism	glioblastoma multiforme,66,89,Cell	glioma - derived cell lines,94,121,Cell	"[{""token"": ""MCT 1"", ""start_span"": 9, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""2"", ""start_span"": 19, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 60, ""end_span"": 65, ""type"": ""Organism""}, {""token"": ""glioblastoma multiforme"", ""start_span"": 66, ""end_span"": 89, ""type"": ""Cell""}, {""token"": ""glioma - derived cell lines"", ""start_span"": 94, ""end_span"": 121, ""type"": ""Cell""}]"	train
2 - methoxyestradiol inhibits hypoxia - inducible factor 1alpha, tumor growth, and angiogenesis and augments paclitaxel efficacy in head and neck squamous cell carcinoma.	2 - methoxyestradiol,0,20,Chemical	hypoxia - inducible factor 1alpha,30,63,Gene_or_gene_product	tumor,65,70,Cancer	paclitaxel,109,119,Chemical	head and neck squamous cell carcinoma,132,169,Cancer	"[{""token"": ""2 - methoxyestradiol"", ""start_span"": 0, ""end_span"": 20, ""type"": ""Chemical""}, {""token"": ""hypoxia - inducible factor 1alpha"", ""start_span"": 30, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 65, ""end_span"": 70, ""type"": ""Cancer""}, {""token"": ""paclitaxel"", ""start_span"": 109, ""end_span"": 119, ""type"": ""Chemical""}, {""token"": ""head and neck squamous cell carcinoma"", ""start_span"": 132, ""end_span"": 169, ""type"": ""Cancer""}]"	train
2 - Methoxyestradiol ( 2ME2) is a natural compound with HIF - 1alpha inhibitory activity that is currently being evaluated in phase 1 and 2 clinical trials for advanced solid tumors and multiple myeloma.	2 - Methoxyestradiol,0,20,Chemical	2ME2,23,27,Chemical	HIF - 1alpha,56,68,Gene_or_gene_product	solid tumors,169,181,Cancer	myeloma,195,202,Cancer	"[{""token"": ""2 - Methoxyestradiol"", ""start_span"": 0, ""end_span"": 20, ""type"": ""Chemical""}, {""token"": ""2ME2"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Chemical""}, {""token"": ""HIF - 1alpha"", ""start_span"": 56, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""solid tumors"", ""start_span"": 169, ""end_span"": 181, ""type"": ""Cancer""}, {""token"": ""myeloma"", ""start_span"": 195, ""end_span"": 202, ""type"": ""Cancer""}]"	train
2ME2 resulted in decreased nuclear HIF - 1alpha - binding activity and affected the expression of downstream genes, such as bid, a proapoptotic bcl - 2 family member, and vascular endothelial growth factor, a proangiogenic cytokine.	2ME2,0,4,Chemical	HIF - 1alpha,35,47,Gene_or_gene_product	bid,124,127,Gene_or_gene_product	bcl - 2,144,151,Gene_or_gene_product	vascular endothelial growth factor,171,205,Gene_or_gene_product	"[{""token"": ""2ME2"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Chemical""}, {""token"": ""HIF - 1alpha"", ""start_span"": 35, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""bid"", ""start_span"": 124, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""bcl - 2"", ""start_span"": 144, ""end_span"": 151, ""type"": ""Gene_or_gene_product""}, {""token"": ""vascular endothelial growth factor"", ""start_span"": 171, ""end_span"": 205, ""type"": ""Gene_or_gene_product""}]"	train
HIF - 2alpha expression in human fetal paraganglia and neuroblastoma: relation to sympathetic differentiation, glucose deficiency, and hypoxia.	HIF - 2alpha,0,12,Gene_or_gene_product	human,27,32,Organism	fetal paraganglia,33,50,Cell	neuroblastoma,55,68,Cancer	glucose,111,118,Chemical	"[{""token"": ""HIF - 2alpha"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 27, ""end_span"": 32, ""type"": ""Organism""}, {""token"": ""fetal paraganglia"", ""start_span"": 33, ""end_span"": 50, ""type"": ""Cell""}, {""token"": ""neuroblastoma"", ""start_span"": 55, ""end_span"": 68, ""type"": ""Cancer""}, {""token"": ""glucose"", ""start_span"": 111, ""end_span"": 118, ""type"": ""Chemical""}]"	train
HIFs are also expressed during normal development; for example, HIF - 2alpha is specifically expressed and appears to be involved in the development of the murine sympathetic nervous system ( SNS).	HIFs,0,4,Gene_or_gene_product	HIF - 2alpha,64,76,Gene_or_gene_product	murine,156,162,Organism	sympathetic nervous system,163,189,Anatomical_system	SNS,192,195,Anatomical_system	"[{""token"": ""HIFs"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""HIF - 2alpha"", ""start_span"": 64, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""murine"", ""start_span"": 156, ""end_span"": 162, ""type"": ""Organism""}, {""token"": ""sympathetic nervous system"", ""start_span"": 163, ""end_span"": 189, ""type"": ""Anatomical_system""}, {""token"": ""SNS"", ""start_span"": 192, ""end_span"": 195, ""type"": ""Anatomical_system""}]"	train
Tissue factor ( TF) is an essential initiator of blood coagulation that is expressed in various stages of atherosclerotic lesions in humans and other animals.	Tissue factor,0,13,Gene_or_gene_product	TF,16,18,Gene_or_gene_product	blood,49,54,Organism_substance	atherosclerotic lesions,106,129,Pathological_formation	humans,133,139,Organism	"[{""token"": ""Tissue factor"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Gene_or_gene_product""}, {""token"": ""TF"", ""start_span"": 16, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""blood"", ""start_span"": 49, ""end_span"": 54, ""type"": ""Organism_substance""}, {""token"": ""atherosclerotic lesions"", ""start_span"": 106, ""end_span"": 129, ""type"": ""Pathological_formation""}, {""token"": ""humans"", ""start_span"": 133, ""end_span"": 139, ""type"": ""Organism""}]"	train
Angiogenin is up - regulated in the nucleus and cytoplasm in human primary breast carcinoma and is associated with markers of hypoxia but not survival.	Angiogenin,0,10,Gene_or_gene_product	nucleus,36,43,Cellular_component	cytoplasm,48,57,Organism_substance	human,61,66,Organism	breast carcinoma,75,91,Cancer	"[{""token"": ""Angiogenin"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Gene_or_gene_product""}, {""token"": ""nucleus"", ""start_span"": 36, ""end_span"": 43, ""type"": ""Cellular_component""}, {""token"": ""cytoplasm"", ""start_span"": 48, ""end_span"": 57, ""type"": ""Organism_substance""}, {""token"": ""human"", ""start_span"": 61, ""end_span"": 66, ""type"": ""Organism""}, {""token"": ""breast carcinoma"", ""start_span"": 75, ""end_span"": 91, ""type"": ""Cancer""}]"	train
We show here that p10, which arises from the use of an alternative splice donor site within intron 1, is conserved in the mouse genome and is widely expressed in mouse tissues.	p10,18,21,Gene_or_gene_product	intron 1,92,100,Cellular_component	mouse,122,127,Organism	mouse,162,167,Organism	tissues,168,175,Tissue	"[{""token"": ""p10"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""intron 1"", ""start_span"": 92, ""end_span"": 100, ""type"": ""Cellular_component""}, {""token"": ""mouse"", ""start_span"": 122, ""end_span"": 127, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 162, ""end_span"": 167, ""type"": ""Organism""}, {""token"": ""tissues"", ""start_span"": 168, ""end_span"": 175, ""type"": ""Tissue""}]"	train
These results indicate that the INK4B locus, similarly to INK4A - ARF, harbors two different splicing variants that can be involved in the regulation of both the p53 and retinoblastoma pathways, the two major molecular pathways in tumor suppression.	INK4B,32,37,Gene_or_gene_product	INK4A - ARF,58,69,Gene_or_gene_product	p53,162,165,Gene_or_gene_product	retinoblastoma,170,184,Gene_or_gene_product	tumor,231,236,Cancer	"[{""token"": ""INK4B"", ""start_span"": 32, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""INK4A - ARF"", ""start_span"": 58, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 162, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""retinoblastoma"", ""start_span"": 170, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 231, ""end_span"": 236, ""type"": ""Cancer""}]"	train
OBJECTIVE: To determine the impact of thalidomide and angiostatin on tumor growth, angiogenesis, and apoptosis in a xenograft model of cervical cancer.	thalidomide,38,49,Chemical	angiostatin,54,65,Gene_or_gene_product	tumor,69,74,Cancer	xenograft,116,125,Cancer	cervical cancer,135,150,Cancer	"[{""token"": ""thalidomide"", ""start_span"": 38, ""end_span"": 49, ""type"": ""Chemical""}, {""token"": ""angiostatin"", ""start_span"": 54, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Cancer""}, {""token"": ""xenograft"", ""start_span"": 116, ""end_span"": 125, ""type"": ""Cancer""}, {""token"": ""cervical cancer"", ""start_span"": 135, ""end_span"": 150, ""type"": ""Cancer""}]"	train
METHODS: Human umbilical endothelial cells were treated with angiostatin or thalidomide and bFGF - induced proliferation was assessed with the MTT assay.	Human,9,14,Organism	endothelial cells,25,42,Cell	angiostatin,61,72,Gene_or_gene_product	thalidomide,76,87,Chemical	bFGF,92,96,Gene_or_gene_product	"[{""token"": ""Human"", ""start_span"": 9, ""end_span"": 14, ""type"": ""Organism""}, {""token"": ""endothelial cells"", ""start_span"": 25, ""end_span"": 42, ""type"": ""Cell""}, {""token"": ""angiostatin"", ""start_span"": 61, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""thalidomide"", ""start_span"": 76, ""end_span"": 87, ""type"": ""Chemical""}, {""token"": ""bFGF"", ""start_span"": 92, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}]"	train
CONCLUSIONS: Angiostatin and thalidomide inhibit tumor growth, angiogenesis, and induce apoptosis in this xenograft model of cervical cancer.	Angiostatin,13,24,Gene_or_gene_product	thalidomide,29,40,Chemical	tumor,49,54,Cancer	xenograft,106,115,Cancer	cervical cancer,125,140,Cancer	"[{""token"": ""Angiostatin"", ""start_span"": 13, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""thalidomide"", ""start_span"": 29, ""end_span"": 40, ""type"": ""Chemical""}, {""token"": ""tumor"", ""start_span"": 49, ""end_span"": 54, ""type"": ""Cancer""}, {""token"": ""xenograft"", ""start_span"": 106, ""end_span"": 115, ""type"": ""Cancer""}, {""token"": ""cervical cancer"", ""start_span"": 125, ""end_span"": 140, ""type"": ""Cancer""}]"	train
Blood vessels, capillaries, and endothelial pseudopods were found at greater than 100 microns from the capsule ( subcortex).	Blood vessels,0,13,Multi	capillaries,15,26,Tissue	endothelial pseudopods,32,54,Cellular_component	capsule,103,110,Cancer	subcortex,113,122,Cancer	"[{""token"": ""Blood vessels"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Multi""}, {""token"": ""capillaries"", ""start_span"": 15, ""end_span"": 26, ""type"": ""Tissue""}, {""token"": ""endothelial pseudopods"", ""start_span"": 32, ""end_span"": 54, ""type"": ""Cellular_component""}, {""token"": ""capsule"", ""start_span"": 103, ""end_span"": 110, ""type"": ""Cancer""}, {""token"": ""subcortex"", ""start_span"": 113, ""end_span"": 122, ""type"": ""Cancer""}]"	train
Here, we provide an overview of the many roles of RUNX1 in hematopoietic self - renewal and differentiation and summarize the information that is currently available on the many mechanisms of RUNX1 deregulation in human leukemia.	RUNX1,50,55,Gene_or_gene_product	hematopoietic,59,72,Cell	RUNX1,192,197,Gene_or_gene_product	human,214,219,Organism	leukemia,220,228,Cancer	"[{""token"": ""RUNX1"", ""start_span"": 50, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""hematopoietic"", ""start_span"": 59, ""end_span"": 72, ""type"": ""Cell""}, {""token"": ""RUNX1"", ""start_span"": 192, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 214, ""end_span"": 219, ""type"": ""Organism""}, {""token"": ""leukemia"", ""start_span"": 220, ""end_span"": 228, ""type"": ""Cancer""}]"	train
HKa and D5 reduce the localization of paxillin to the focal adhesions after S1P and VEGF stimulation.	HKa,0,3,Gene_or_gene_product	paxillin,38,46,Gene_or_gene_product	focal adhesions,54,69,Cellular_component	S1P,76,79,Gene_or_gene_product	VEGF,84,88,Gene_or_gene_product	"[{""token"": ""HKa"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""paxillin"", ""start_span"": 38, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""focal adhesions"", ""start_span"": 54, ""end_span"": 69, ""type"": ""Cellular_component""}, {""token"": ""S1P"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}]"	train
Therefore we suggest that HKa through its D5 domain alters P13 - kinase - Akt signaling to inhibit endothelial cell migration through alterations in the focal adhesions.	HKa,26,29,Gene_or_gene_product	P13 - kinase,59,71,Gene_or_gene_product	Akt,74,77,Gene_or_gene_product	endothelial cell,99,115,Cell	focal adhesions,153,168,Cellular_component	"[{""token"": ""HKa"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""P13 - kinase"", ""start_span"": 59, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 74, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""endothelial cell"", ""start_span"": 99, ""end_span"": 115, ""type"": ""Cell""}, {""token"": ""focal adhesions"", ""start_span"": 153, ""end_span"": 168, ""type"": ""Cellular_component""}]"	train
Effect of thalidomide affecting VEGF secretion, cell migration, adhesion and capillary tube formation of human endothelial EA. hy 926 cells.	thalidomide,10,21,Chemical	VEGF,32,36,Gene_or_gene_product	cell,48,52,Cell	capillary tube,77,91,Tissue	human,105,110,Organism	"[{""token"": ""thalidomide"", ""start_span"": 10, ""end_span"": 21, ""type"": ""Chemical""}, {""token"": ""VEGF"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Cell""}, {""token"": ""capillary tube"", ""start_span"": 77, ""end_span"": 91, ""type"": ""Tissue""}, {""token"": ""human"", ""start_span"": 105, ""end_span"": 110, ""type"": ""Organism""}]"	train
We have evaluated the effect of thalidomide on VEGF secretion, cell migration, adhesion as well as in capillary formation of human endothelial cell line EA. hy 926.	thalidomide,32,43,Chemical	VEGF,47,51,Gene_or_gene_product	cell,63,67,Cell	capillary,102,111,Tissue	human,125,130,Organism	"[{""token"": ""thalidomide"", ""start_span"": 32, ""end_span"": 43, ""type"": ""Chemical""}, {""token"": ""VEGF"", ""start_span"": 47, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Cell""}, {""token"": ""capillary"", ""start_span"": 102, ""end_span"": 111, ""type"": ""Tissue""}, {""token"": ""human"", ""start_span"": 125, ""end_span"": 130, ""type"": ""Organism""}]"	train
