Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	json	split
METHODOLOGY / PRINCIPAL FINDINGS: Examination of FOXO3a and phosphorylated - Akt ( P - Akt) expression in breast cancer tissue microarrays showed nuclear FOXO3a was associated with lymph node positivity ( p = 0. 052), poor prognosis ( p = 0. 014), and P - Akt expression in invasive ductal carcinoma.	FOXO3a,49,55,Gene_or_gene_product	Akt,77,80,Gene_or_gene_product	Akt,87,90,Gene_or_gene_product	breast cancer tissue,106,126,Cancer	nuclear,146,153,Cellular_component	FOXO3a,154,160,Gene_or_gene_product	lymph node,181,191,Multi	Akt,256,259,Gene_or_gene_product	invasive ductal carcinoma,274,299,Cancer	"[{""token"": ""FOXO3a"", ""start_span"": 49, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 77, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""breast cancer tissue"", ""start_span"": 106, ""end_span"": 126, ""type"": ""Cancer""}, {""token"": ""nuclear"", ""start_span"": 146, ""end_span"": 153, ""type"": ""Cellular_component""}, {""token"": ""FOXO3a"", ""start_span"": 154, ""end_span"": 160, ""type"": ""Gene_or_gene_product""}, {""token"": ""lymph node"", ""start_span"": 181, ""end_span"": 191, ""type"": ""Multi""}, {""token"": ""Akt"", ""start_span"": 256, ""end_span"": 259, ""type"": ""Gene_or_gene_product""}, {""token"": ""invasive ductal carcinoma"", ""start_span"": 274, ""end_span"": 299, ""type"": ""Cancer""}]"	train
Using tamoxifen and doxorubicin - sensitive and - resistant breast cancer cell lines as models, we found that doxorubicin - but not tamoxifen - resistance is associated with nuclear accumulation of FOXO3a, consistent with the finding that sustained nuclear FOXO3a is associated with poor prognosis.	tamoxifen,6,15,Chemical	doxorubicin,20,31,Chemical	breast cancer cell lines,60,84,Cell	doxorubicin,110,121,Chemical	tamoxifen,132,141,Chemical	nuclear,174,181,Cellular_component	FOXO3a,198,204,Gene_or_gene_product	nuclear,249,256,Cellular_component	FOXO3a,257,263,Gene_or_gene_product	"[{""token"": ""tamoxifen"", ""start_span"": 6, ""end_span"": 15, ""type"": ""Chemical""}, {""token"": ""doxorubicin"", ""start_span"": 20, ""end_span"": 31, ""type"": ""Chemical""}, {""token"": ""breast cancer cell lines"", ""start_span"": 60, ""end_span"": 84, ""type"": ""Cell""}, {""token"": ""doxorubicin"", ""start_span"": 110, ""end_span"": 121, ""type"": ""Chemical""}, {""token"": ""tamoxifen"", ""start_span"": 132, ""end_span"": 141, ""type"": ""Chemical""}, {""token"": ""nuclear"", ""start_span"": 174, ""end_span"": 181, ""type"": ""Cellular_component""}, {""token"": ""FOXO3a"", ""start_span"": 198, ""end_span"": 204, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 249, ""end_span"": 256, ""type"": ""Cellular_component""}, {""token"": ""FOXO3a"", ""start_span"": 257, ""end_span"": 263, ""type"": ""Gene_or_gene_product""}]"	train
Furthermore, the expression levels of NF - kappaB - regulated metastasis - related molecules, such as fibronectin, beta1 integrin, MMP - 1, - 2, - 9, and - 14, and VEGF - C, were upregulated in the highly metastatic cells.	NF - kappaB,38,49,Gene_or_gene_product	fibronectin,102,113,Gene_or_gene_product	beta1 integrin,115,129,Gene_or_gene_product	MMP - 1,131,138,Gene_or_gene_product	- 2,140,143,Gene_or_gene_product	- 9,145,148,Gene_or_gene_product	- 14,154,158,Gene_or_gene_product	VEGF - C,164,172,Gene_or_gene_product	cells,216,221,Cell	"[{""token"": ""NF - kappaB"", ""start_span"": 38, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""fibronectin"", ""start_span"": 102, ""end_span"": 113, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta1 integrin"", ""start_span"": 115, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 1"", ""start_span"": 131, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}, {""token"": ""- 2"", ""start_span"": 140, ""end_span"": 143, ""type"": ""Gene_or_gene_product""}, {""token"": ""- 9"", ""start_span"": 145, ""end_span"": 148, ""type"": ""Gene_or_gene_product""}, {""token"": ""- 14"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - C"", ""start_span"": 164, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 216, ""end_span"": 221, ""type"": ""Cell""}]"	train
Two approaches were used to measure protein kinase C: assay of intact cells for inhibition of epidermal growth factor ( EGF) binding in response to phorbol dibutyrate ( PDBu); and assay of detergent extracts for total calcium, phospholipid - dependent kinase activity.	protein kinase C,36,52,Gene_or_gene_product	cells,70,75,Cell	epidermal growth factor,94,117,Gene_or_gene_product	EGF,120,123,Gene_or_gene_product	phorbol dibutyrate,148,166,Chemical	PDBu,169,173,Chemical	extracts,199,207,Organism_substance	calcium,218,225,Chemical	phospholipid,227,239,Chemical	"[{""token"": ""protein kinase C"", ""start_span"": 36, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Cell""}, {""token"": ""epidermal growth factor"", ""start_span"": 94, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""EGF"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}, {""token"": ""phorbol dibutyrate"", ""start_span"": 148, ""end_span"": 166, ""type"": ""Chemical""}, {""token"": ""PDBu"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Chemical""}, {""token"": ""extracts"", ""start_span"": 199, ""end_span"": 207, ""type"": ""Organism_substance""}, {""token"": ""calcium"", ""start_span"": 218, ""end_span"": 225, ""type"": ""Chemical""}, {""token"": ""phospholipid"", ""start_span"": 227, ""end_span"": 239, ""type"": ""Chemical""}]"	train
The human T - cell leukemia viruses HTLV - I and HTLV - II are unique among the transforming retroviruses of vertebrates in their ability to transform human T cells in vitro and in their close association with human malignancies ( T - cell lymphomas and leukemia).	human T - cell leukemia viruses HTLV - I,4,44,Organism	HTLV - II,49,58,Organism	retroviruses,93,105,Organism	human,151,156,Organism	T cells,157,164,Cell	human,210,215,Organism	malignancies,216,228,Cancer	T - cell lymphomas,231,249,Cancer	leukemia,254,262,Cancer	"[{""token"": ""human T - cell leukemia viruses HTLV - I"", ""start_span"": 4, ""end_span"": 44, ""type"": ""Organism""}, {""token"": ""HTLV - II"", ""start_span"": 49, ""end_span"": 58, ""type"": ""Organism""}, {""token"": ""retroviruses"", ""start_span"": 93, ""end_span"": 105, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 151, ""end_span"": 156, ""type"": ""Organism""}, {""token"": ""T cells"", ""start_span"": 157, ""end_span"": 164, ""type"": ""Cell""}, {""token"": ""human"", ""start_span"": 210, ""end_span"": 215, ""type"": ""Organism""}, {""token"": ""malignancies"", ""start_span"": 216, ""end_span"": 228, ""type"": ""Cancer""}, {""token"": ""T - cell lymphomas"", ""start_span"": 231, ""end_span"": 249, ""type"": ""Cancer""}, {""token"": ""leukemia"", ""start_span"": 254, ""end_span"": 262, ""type"": ""Cancer""}]"	train
Although insulin sensitivity of skeletal muscle was also reduced in patients with lymphoma, the net insulin effect may counteract imbalance between glucose uptake of tumor and muscle, offering a potential means to circumvent at least some metabolic abnormalities found in cancer.	insulin,9,16,Gene_or_gene_product	skeletal muscle,32,47,Organ	patients,68,76,Organism	lymphoma,82,90,Cancer	insulin,100,107,Gene_or_gene_product	glucose,148,155,Chemical	tumor,166,171,Cancer	muscle,176,182,Organ	cancer,272,278,Cancer	"[{""token"": ""insulin"", ""start_span"": 9, ""end_span"": 16, ""type"": ""Gene_or_gene_product""}, {""token"": ""skeletal muscle"", ""start_span"": 32, ""end_span"": 47, ""type"": ""Organ""}, {""token"": ""patients"", ""start_span"": 68, ""end_span"": 76, ""type"": ""Organism""}, {""token"": ""lymphoma"", ""start_span"": 82, ""end_span"": 90, ""type"": ""Cancer""}, {""token"": ""insulin"", ""start_span"": 100, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""glucose"", ""start_span"": 148, ""end_span"": 155, ""type"": ""Chemical""}, {""token"": ""tumor"", ""start_span"": 166, ""end_span"": 171, ""type"": ""Cancer""}, {""token"": ""muscle"", ""start_span"": 176, ""end_span"": 182, ""type"": ""Organ""}, {""token"": ""cancer"", ""start_span"": 272, ""end_span"": 278, ""type"": ""Cancer""}]"	train
Plasmid DNA encoding each of the three principal human VEGF isoforms ( phVEGF121, phVEGF165, or phVEGF189) was applied to the hydrogel polymer coating of an angioplasty balloon and delivered percutaneously to one iliac artery of rabbits with operatively induced hindlimb ischemia.	Plasmid DNA,0,11,Cellular_component	human,49,54,Organism	VEGF,55,59,Gene_or_gene_product	phVEGF121,71,80,Gene_or_gene_product	phVEGF165,82,91,Gene_or_gene_product	phVEGF189,96,105,Gene_or_gene_product	iliac artery,213,225,Multi	rabbits,229,236,Organism	hindlimb,262,270,Organism_subdivision	"[{""token"": ""Plasmid DNA"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Cellular_component""}, {""token"": ""human"", ""start_span"": 49, ""end_span"": 54, ""type"": ""Organism""}, {""token"": ""VEGF"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""phVEGF121"", ""start_span"": 71, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""phVEGF165"", ""start_span"": 82, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""phVEGF189"", ""start_span"": 96, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""iliac artery"", ""start_span"": 213, ""end_span"": 225, ""type"": ""Multi""}, {""token"": ""rabbits"", ""start_span"": 229, ""end_span"": 236, ""type"": ""Organism""}, {""token"": ""hindlimb"", ""start_span"": 262, ""end_span"": 270, ""type"": ""Organism_subdivision""}]"	train
Although extracellular signal - regulated protein kinase 1 / 2 ( ERK1 / 2), c - Jun N - terminal kinase 1 ( JNK1), and p38 were activated after denudation, the activation of ERK1 and p38 was more rapid and prominent.	extracellular signal - regulated protein kinase 1,9,58,Gene_or_gene_product	2,61,62,Gene_or_gene_product	ERK1,65,69,Gene_or_gene_product	2,72,73,Gene_or_gene_product	c - Jun N - terminal kinase 1,76,105,Gene_or_gene_product	JNK1,108,112,Gene_or_gene_product	p38,119,122,Gene_or_gene_product	ERK1,174,178,Gene_or_gene_product	p38,183,186,Gene_or_gene_product	"[{""token"": ""extracellular signal - regulated protein kinase 1"", ""start_span"": 9, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""2"", ""start_span"": 61, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK1"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""2"", ""start_span"": 72, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - Jun N - terminal kinase 1"", ""start_span"": 76, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK1"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38"", ""start_span"": 119, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK1"", ""start_span"": 174, ""end_span"": 178, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38"", ""start_span"": 183, ""end_span"": 186, ""type"": ""Gene_or_gene_product""}]"	train
Recently VEGF - B and VEGF - C, two new VEGF family members, have been identified that bind to the tyrosine kinase receptors flt - 1 ( VEGFR1), KDR ( VEGFR2), and flt - 4 ( VEGFR3).	VEGF - B,9,17,Gene_or_gene_product	VEGF - C,22,30,Gene_or_gene_product	VEGF,40,44,Gene_or_gene_product	flt - 1,125,132,Gene_or_gene_product	VEGFR1,135,141,Gene_or_gene_product	KDR,144,147,Gene_or_gene_product	VEGFR2,150,156,Gene_or_gene_product	flt - 4,163,170,Gene_or_gene_product	VEGFR3,173,179,Gene_or_gene_product	"[{""token"": ""VEGF - B"", ""start_span"": 9, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - C"", ""start_span"": 22, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""flt - 1"", ""start_span"": 125, ""end_span"": 132, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR1"", ""start_span"": 135, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 144, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR2"", ""start_span"": 150, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}, {""token"": ""flt - 4"", ""start_span"": 163, ""end_span"": 170, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR3"", ""start_span"": 173, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}]"	valid
Hck - mediated cellular transformation of murine fibroblasts is reverted by ectopic expression of a membrane - anchored allele of Cbl as assessed by the cellular morphology, suppression of anchorage independent growth, and an overall reduction in the total tyrosine phosphorylation levels within the cells.	Hck,0,3,Gene_or_gene_product	cellular,15,23,Cell	murine,42,48,Organism	fibroblasts,49,60,Cell	membrane,100,108,Cellular_component	Cbl,130,133,Gene_or_gene_product	cellular,153,161,Cell	tyrosine,257,265,Amino_acid	cells,300,305,Cell	"[{""token"": ""Hck"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""cellular"", ""start_span"": 15, ""end_span"": 23, ""type"": ""Cell""}, {""token"": ""murine"", ""start_span"": 42, ""end_span"": 48, ""type"": ""Organism""}, {""token"": ""fibroblasts"", ""start_span"": 49, ""end_span"": 60, ""type"": ""Cell""}, {""token"": ""membrane"", ""start_span"": 100, ""end_span"": 108, ""type"": ""Cellular_component""}, {""token"": ""Cbl"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""cellular"", ""start_span"": 153, ""end_span"": 161, ""type"": ""Cell""}, {""token"": ""tyrosine"", ""start_span"": 257, ""end_span"": 265, ""type"": ""Amino_acid""}, {""token"": ""cells"", ""start_span"": 300, ""end_span"": 305, ""type"": ""Cell""}]"	valid
By using immunohistochemistry, Western blot, and real - time PCR the expression patterns of TSP - 1, TSP - 2, CD36, CD47, MMP - 2, and MMP - 9 were investigated in normal rat prostate tissue and five malignant Dunning sublines tissue.	TSP - 1,92,99,Gene_or_gene_product	TSP - 2,101,108,Gene_or_gene_product	CD36,110,114,Gene_or_gene_product	CD47,116,120,Gene_or_gene_product	MMP - 2,122,129,Gene_or_gene_product	MMP - 9,135,142,Gene_or_gene_product	rat,171,174,Organism	prostate tissue,175,190,Tissue	malignant Dunning sublines tissue,200,233,Tissue	"[{""token"": ""TSP - 1"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSP - 2"", ""start_span"": 101, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD36"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD47"", ""start_span"": 116, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 2"", ""start_span"": 122, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 9"", ""start_span"": 135, ""end_span"": 142, ""type"": ""Gene_or_gene_product""}, {""token"": ""rat"", ""start_span"": 171, ""end_span"": 174, ""type"": ""Organism""}, {""token"": ""prostate tissue"", ""start_span"": 175, ""end_span"": 190, ""type"": ""Tissue""}, {""token"": ""malignant Dunning sublines tissue"", ""start_span"": 200, ""end_span"": 233, ""type"": ""Tissue""}]"	valid
Additionally, knockdown of p600 reduced transformation of cells expressing both BPV - 1 E6 and E7, as well as E6 alone, suggesting that the ability of E7 to transformed cells is mediated, at least in part, through its ability to bind p600.	p600,27,31,Gene_or_gene_product	cells,58,63,Cell	BPV - 1,80,87,Organism	E6,88,90,Gene_or_gene_product	E7,95,97,Gene_or_gene_product	E6,110,112,Gene_or_gene_product	E7,151,153,Gene_or_gene_product	cells,169,174,Cell	p600,234,238,Gene_or_gene_product	"[{""token"": ""p600"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Cell""}, {""token"": ""BPV - 1"", ""start_span"": 80, ""end_span"": 87, ""type"": ""Organism""}, {""token"": ""E6"", ""start_span"": 88, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""E7"", ""start_span"": 95, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""E6"", ""start_span"": 110, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""E7"", ""start_span"": 151, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 169, ""end_span"": 174, ""type"": ""Cell""}, {""token"": ""p600"", ""start_span"": 234, ""end_span"": 238, ""type"": ""Gene_or_gene_product""}]"	valid
Brain pericytes in culture had higher levels of endosialin / TEM 1 than TEMs - 2, - 3, - 4, - 5, - 7, and - 8.	Brain pericytes,0,15,Cell	endosialin,48,58,Gene_or_gene_product	TEM 1,61,66,Gene_or_gene_product	TEMs - 2,72,80,Gene_or_gene_product	- 3,82,85,Gene_or_gene_product	- 4,87,90,Gene_or_gene_product	- 5,92,95,Gene_or_gene_product	- 7,97,100,Gene_or_gene_product	- 8,106,109,Gene_or_gene_product	"[{""token"": ""Brain pericytes"", ""start_span"": 0, ""end_span"": 15, ""type"": ""Cell""}, {""token"": ""endosialin"", ""start_span"": 48, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""TEM 1"", ""start_span"": 61, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""TEMs - 2"", ""start_span"": 72, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""- 3"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""- 4"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""- 5"", ""start_span"": 92, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""- 7"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""- 8"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}]"	valid
Here, in order to characterize the role of the promoter that drives DSCR - 1s expression in mediating inducible expression in vivo and to determine the functional relevance of DSCR - 1s in inflammation, we targeted a DNA construct containing 1. 7 kb of the human DSCR1s promoter coupled to the lacZ reporter to the hypoxanthine guanine phosphoribosyl transferase ( Hprt) locus of mice.	DSCR - 1s,68,77,Gene_or_gene_product	DSCR - 1s,176,185,Gene_or_gene_product	DNA,217,220,Cellular_component	human,257,262,Organism	DSCR1s,263,269,Gene_or_gene_product	lacZ,294,298,Gene_or_gene_product	hypoxanthine guanine phosphoribosyl transferase,315,362,Gene_or_gene_product	Hprt,365,369,Gene_or_gene_product	mice,380,384,Organism	"[{""token"": ""DSCR - 1s"", ""start_span"": 68, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSCR - 1s"", ""start_span"": 176, ""end_span"": 185, ""type"": ""Gene_or_gene_product""}, {""token"": ""DNA"", ""start_span"": 217, ""end_span"": 220, ""type"": ""Cellular_component""}, {""token"": ""human"", ""start_span"": 257, ""end_span"": 262, ""type"": ""Organism""}, {""token"": ""DSCR1s"", ""start_span"": 263, ""end_span"": 269, ""type"": ""Gene_or_gene_product""}, {""token"": ""lacZ"", ""start_span"": 294, ""end_span"": 298, ""type"": ""Gene_or_gene_product""}, {""token"": ""hypoxanthine guanine phosphoribosyl transferase"", ""start_span"": 315, ""end_span"": 362, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hprt"", ""start_span"": 365, ""end_span"": 369, ""type"": ""Gene_or_gene_product""}, {""token"": ""mice"", ""start_span"": 380, ""end_span"": 384, ""type"": ""Organism""}]"	valid
Ploidy analysis was carried out on 39 EOGCs and immunohistochemistry of CDC4 / FBXW7 and its substrates c - myc, c - jun, Notch and cyclin E was performed on 204 gastric carcinomas using tissue microarrays ( TMAs).	EOGCs,38,43,Cancer	CDC4,72,76,Gene_or_gene_product	FBXW7,79,84,Gene_or_gene_product	c - myc,104,111,Gene_or_gene_product	c - jun,113,120,Gene_or_gene_product	Notch,122,127,Gene_or_gene_product	cyclin E,132,140,Gene_or_gene_product	gastric carcinomas,162,180,Cancer	tissue,187,193,Tissue	"[{""token"": ""EOGCs"", ""start_span"": 38, ""end_span"": 43, ""type"": ""Cancer""}, {""token"": ""CDC4"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""FBXW7"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - myc"", ""start_span"": 104, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - jun"", ""start_span"": 113, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""Notch"", ""start_span"": 122, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E"", ""start_span"": 132, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}, {""token"": ""gastric carcinomas"", ""start_span"": 162, ""end_span"": 180, ""type"": ""Cancer""}, {""token"": ""tissue"", ""start_span"": 187, ""end_span"": 193, ""type"": ""Tissue""}]"	valid
Several regulatory and signaling molecules governing angiogenesis are of interest, including growth factors ( eg, vascular endothelial growth factor, platelet - derived growth factor, fibroblast growth factor, and epidermal growth factor), receptor tyrosine kinases, and transcription factors such as hypoxia inducible factor, as well as molecules involved in mitogen - activated protein kinase ( MAPK) and phosphoinositide 3 - kinase ( PI3K) signaling.	vascular endothelial growth factor,114,148,Gene_or_gene_product	platelet - derived growth factor,150,182,Gene_or_gene_product	fibroblast growth factor,184,208,Gene_or_gene_product	epidermal growth factor,214,237,Gene_or_gene_product	hypoxia inducible factor,301,325,Gene_or_gene_product	mitogen - activated protein kinase,360,394,Gene_or_gene_product	MAPK,397,401,Gene_or_gene_product	phosphoinositide 3 - kinase,407,434,Gene_or_gene_product	PI3K,437,441,Gene_or_gene_product	"[{""token"": ""vascular endothelial growth factor"", ""start_span"": 114, ""end_span"": 148, ""type"": ""Gene_or_gene_product""}, {""token"": ""platelet - derived growth factor"", ""start_span"": 150, ""end_span"": 182, ""type"": ""Gene_or_gene_product""}, {""token"": ""fibroblast growth factor"", ""start_span"": 184, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}, {""token"": ""epidermal growth factor"", ""start_span"": 214, ""end_span"": 237, ""type"": ""Gene_or_gene_product""}, {""token"": ""hypoxia inducible factor"", ""start_span"": 301, ""end_span"": 325, ""type"": ""Gene_or_gene_product""}, {""token"": ""mitogen - activated protein kinase"", ""start_span"": 360, ""end_span"": 394, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPK"", ""start_span"": 397, ""end_span"": 401, ""type"": ""Gene_or_gene_product""}, {""token"": ""phosphoinositide 3 - kinase"", ""start_span"": 407, ""end_span"": 434, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3K"", ""start_span"": 437, ""end_span"": 441, ""type"": ""Gene_or_gene_product""}]"	valid
Multiple proteins involved in metastasis and the cytoskeletal reorganization signal pathway, including Ras, Cdc42, Rac1, RhoA, RhoB, PI3K and p38MAPK, were also inhibited by GA.	cytoskeletal,49,61,Cellular_component	Ras,103,106,Gene_or_gene_product	Cdc42,108,113,Gene_or_gene_product	Rac1,115,119,Gene_or_gene_product	RhoA,121,125,Gene_or_gene_product	RhoB,127,131,Gene_or_gene_product	PI3K,133,137,Gene_or_gene_product	p38MAPK,142,149,Gene_or_gene_product	GA,174,176,Chemical	"[{""token"": ""cytoskeletal"", ""start_span"": 49, ""end_span"": 61, ""type"": ""Cellular_component""}, {""token"": ""Ras"", ""start_span"": 103, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc42"", ""start_span"": 108, ""end_span"": 113, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rac1"", ""start_span"": 115, ""end_span"": 119, ""type"": ""Gene_or_gene_product""}, {""token"": ""RhoA"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}, {""token"": ""RhoB"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3K"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38MAPK"", ""start_span"": 142, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""GA"", ""start_span"": 174, ""end_span"": 176, ""type"": ""Chemical""}]"	valid
The activated PI3K ( phosphoinositide 3 - kinase) / Akt signalling pathway in LNCaP cells contributes to the phosphorylation of PFKFB2 at Ser466 and Ser483, resulting in the constitutive activation of PFK - 2 ( 6 - phosphofructo - 2 - kinase) activity.	PI3K,14,18,Gene_or_gene_product	phosphoinositide 3 - kinase,21,48,Gene_or_gene_product	Akt,52,55,Gene_or_gene_product	LNCaP cells,78,89,Cell	PFKFB2,128,134,Gene_or_gene_product	Ser466,138,144,Amino_acid	Ser483,149,155,Amino_acid	PFK - 2,201,208,Gene_or_gene_product	6 - phosphofructo - 2 - kinase,211,241,Gene_or_gene_product	"[{""token"": ""PI3K"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""phosphoinositide 3 - kinase"", ""start_span"": 21, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""LNCaP cells"", ""start_span"": 78, ""end_span"": 89, ""type"": ""Cell""}, {""token"": ""PFKFB2"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ser466"", ""start_span"": 138, ""end_span"": 144, ""type"": ""Amino_acid""}, {""token"": ""Ser483"", ""start_span"": 149, ""end_span"": 155, ""type"": ""Amino_acid""}, {""token"": ""PFK - 2"", ""start_span"": 201, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}, {""token"": ""6 - phosphofructo - 2 - kinase"", ""start_span"": 211, ""end_span"": 241, ""type"": ""Gene_or_gene_product""}]"	valid
