This study examines the mechanism of HKa and D5 inhibition of two potent stimulators of endothelial cell migration, sphingosine 1 - phosphate ( S1P) and vascular endothelial growth factor ( VEGF), that act through the P13 - kinase - Akt signaling pathway.	"HKa	37	40	Gene_or_gene_product"	"endothelial cell	88	104	Cell"	"sphingosine 1 - phosphate	116	141	Gene_or_gene_product"	"S1P	144	147	Gene_or_gene_product"	"vascular endothelial growth factor	153	187	Gene_or_gene_product"	"VEGF	190	194	Gene_or_gene_product"	"P13 - kinase	218	230	Gene_or_gene_product"	"Akt	233	236	Gene_or_gene_product"	"[{""token"": ""HKa"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""endothelial cell"", ""start_span"": 88, ""end_span"": 104, ""type"": ""Cell""}, {""token"": ""sphingosine 1 - phosphate"", ""start_span"": 116, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""S1P"", ""start_span"": 144, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""vascular endothelial growth factor"", ""start_span"": 153, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 190, ""end_span"": 194, ""type"": ""Gene_or_gene_product""}, {""token"": ""P13 - kinase"", ""start_span"": 218, ""end_span"": 230, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 233, ""end_span"": 236, ""type"": ""Gene_or_gene_product""}]"
Inhibitors of Akt and P13 - kinase, the upstream activator of Akt, block endothelial cell migration and disrupt paxillin localization to the focal adhesions after stimulation with VEGF and S1P.	"Akt	14	17	Gene_or_gene_product"	"P13 - kinase	22	34	Gene_or_gene_product"	"Akt	62	65	Gene_or_gene_product"	"endothelial cell	73	89	Cell"	"paxillin	112	120	Gene_or_gene_product"	"focal adhesions	141	156	Cellular_component"	"VEGF	180	184	Gene_or_gene_product"	"S1P	189	192	Gene_or_gene_product"	"[{""token"": ""Akt"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""P13 - kinase"", ""start_span"": 22, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 62, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""endothelial cell"", ""start_span"": 73, ""end_span"": 89, ""type"": ""Cell""}, {""token"": ""paxillin"", ""start_span"": 112, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""focal adhesions"", ""start_span"": 141, ""end_span"": 156, ""type"": ""Cellular_component""}, {""token"": ""VEGF"", ""start_span"": 180, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""S1P"", ""start_span"": 189, ""end_span"": 192, ""type"": ""Gene_or_gene_product""}]"
In this study, we used two inflammatory agents, IL - 1beta and phorbol myristic acetate, to activate PKC isozymes and specific inhibitors of PKCalpha ( Go6976) and PKCbeta ( hispidin) to distinguish how each of these isoform ( s) controls angiogenesis, wound healing, and permeability.	"IL - 1beta	48	58	Gene_or_gene_product"	"phorbol myristic acetate	63	87	Chemical"	"PKC	101	104	Gene_or_gene_product"	"PKCalpha	141	149	Gene_or_gene_product"	"Go6976	152	158	Chemical"	"PKCbeta	164	171	Gene_or_gene_product"	"hispidin	174	182	Chemical"	"wound	253	258	Pathological_formation"	"[{""token"": ""IL - 1beta"", ""start_span"": 48, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""phorbol myristic acetate"", ""start_span"": 63, ""end_span"": 87, ""type"": ""Chemical""}, {""token"": ""PKC"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKCalpha"", ""start_span"": 141, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""Go6976"", ""start_span"": 152, ""end_span"": 158, ""type"": ""Chemical""}, {""token"": ""PKCbeta"", ""start_span"": 164, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""hispidin"", ""start_span"": 174, ""end_span"": 182, ""type"": ""Chemical""}, {""token"": ""wound"", ""start_span"": 253, ""end_span"": 258, ""type"": ""Pathological_formation""}]"
We show that LRP - 1 deficiency in murine embryonic fibroblasts ( MEFs) is associated with increased levels of type III collagen and pigment epithelium - derived factor, which accumulate in the substratum surrounding cells.	"LRP - 1	13	20	Gene_or_gene_product"	"murine	35	41	Organism"	"embryonic fibroblasts	42	63	Cell"	"MEFs	66	70	Cell"	"type III collagen	111	128	Gene_or_gene_product"	"pigment epithelium - derived factor	133	168	Gene_or_gene_product"	"substratum	194	204	Cellular_component"	"cells	217	222	Cell"	"[{""token"": ""LRP - 1"", ""start_span"": 13, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""murine"", ""start_span"": 35, ""end_span"": 41, ""type"": ""Organism""}, {""token"": ""embryonic fibroblasts"", ""start_span"": 42, ""end_span"": 63, ""type"": ""Cell""}, {""token"": ""MEFs"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Cell""}, {""token"": ""type III collagen"", ""start_span"": 111, ""end_span"": 128, ""type"": ""Gene_or_gene_product""}, {""token"": ""pigment epithelium - derived factor"", ""start_span"": 133, ""end_span"": 168, ""type"": ""Gene_or_gene_product""}, {""token"": ""substratum"", ""start_span"": 194, ""end_span"": 204, ""type"": ""Cellular_component""}, {""token"": ""cells"", ""start_span"": 217, ""end_span"": 222, ""type"": ""Cell""}]"
Methotrexate ( MTX), a folic acid antagonist widely used for the treatment of a variety of tumors and inflammatory diseases, affects normal tissues that have a high rate of proliferation, including the hematopoietic cells of the bone marrow and the gastrointestinal mucosal cells.	"Methotrexate	0	12	Chemical"	"MTX	15	18	Chemical"	"folic acid	23	33	Chemical"	"tumors	91	97	Cancer"	"normal tissues	133	147	Tissue"	"hematopoietic cells	202	221	Cell"	"bone marrow	229	240	Multi"	"gastrointestinal mucosal cells	249	279	Cell"	"[{""token"": ""Methotrexate"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Chemical""}, {""token"": ""MTX"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Chemical""}, {""token"": ""folic acid"", ""start_span"": 23, ""end_span"": 33, ""type"": ""Chemical""}, {""token"": ""tumors"", ""start_span"": 91, ""end_span"": 97, ""type"": ""Cancer""}, {""token"": ""normal tissues"", ""start_span"": 133, ""end_span"": 147, ""type"": ""Tissue""}, {""token"": ""hematopoietic cells"", ""start_span"": 202, ""end_span"": 221, ""type"": ""Cell""}, {""token"": ""bone marrow"", ""start_span"": 229, ""end_span"": 240, ""type"": ""Multi""}, {""token"": ""gastrointestinal mucosal cells"", ""start_span"": 249, ""end_span"": 279, ""type"": ""Cell""}]"
Here, we show that NCAM - deficient beta cell tumors grew leaky blood vessels with perturbed pericyte - endothelial cell - cell interactions and deficient perivascular deposition of ECM components.	"NCAM	19	23	Gene_or_gene_product"	"blood vessels	64	77	Multi"	"pericyte	93	101	Cell"	"endothelial	104	115	Cell"	"cell	116	120	Cell"	"cell	123	127	Cell"	"perivascular	155	167	Immaterial_anatomical_entity"	"ECM components	182	196	Cellular_component"	"[{""token"": ""NCAM"", ""start_span"": 19, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""blood vessels"", ""start_span"": 64, ""end_span"": 77, ""type"": ""Multi""}, {""token"": ""pericyte"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Cell""}, {""token"": ""endothelial"", ""start_span"": 104, ""end_span"": 115, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 116, ""end_span"": 120, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Cell""}, {""token"": ""perivascular"", ""start_span"": 155, ""end_span"": 167, ""type"": ""Immaterial_anatomical_entity""}, {""token"": ""ECM components"", ""start_span"": 182, ""end_span"": 196, ""type"": ""Cellular_component""}]"
RESULTS: Opticin was immunolocalised to the basal cell surface and basement membrane material of the non - pigmented CBE in nine donor eyes as well as four hyperplastic lesions of the CBE ( Fuchs ' s adenoma).	"Opticin	9	16	Gene_or_gene_product"	"basal cell surface	44	62	Cellular_component"	"basement membrane material	67	93	Cellular_component"	"non - pigmented CBE	101	120	Tissue"	"eyes	135	139	Organ"	"hyperplastic lesions	156	176	Cancer"	"CBE	184	187	Tissue"	"Fuchs ' s adenoma	190	207	Cancer"	"[{""token"": ""Opticin"", ""start_span"": 9, ""end_span"": 16, ""type"": ""Gene_or_gene_product""}, {""token"": ""basal cell surface"", ""start_span"": 44, ""end_span"": 62, ""type"": ""Cellular_component""}, {""token"": ""basement membrane material"", ""start_span"": 67, ""end_span"": 93, ""type"": ""Cellular_component""}, {""token"": ""non - pigmented CBE"", ""start_span"": 101, ""end_span"": 120, ""type"": ""Tissue""}, {""token"": ""eyes"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Organ""}, {""token"": ""hyperplastic lesions"", ""start_span"": 156, ""end_span"": 176, ""type"": ""Cancer""}, {""token"": ""CBE"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Tissue""}, {""token"": ""Fuchs ' s adenoma"", ""start_span"": 190, ""end_span"": 207, ""type"": ""Cancer""}]"
Compared with their corresponding single mutant littermates, the p18 ( - / -); Men1 ( + / -) mice develop tumors at an accelerated rate and with an increased incidence in the pituitary, thyroid, parathyroid, and pancreas.	"single mutant littermates	34	59	Organism"	"p18	65	68	Gene_or_gene_product"	"Men1	79	83	Gene_or_gene_product"	"tumors	106	112	Cancer"	"pituitary	175	184	Organ"	"thyroid	186	193	Organ"	"parathyroid	195	206	Organ"	"pancreas	212	220	Organ"	"[{""token"": ""single mutant littermates"", ""start_span"": 34, ""end_span"": 59, ""type"": ""Organism""}, {""token"": ""p18"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""Men1"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumors"", ""start_span"": 106, ""end_span"": 112, ""type"": ""Cancer""}, {""token"": ""pituitary"", ""start_span"": 175, ""end_span"": 184, ""type"": ""Organ""}, {""token"": ""thyroid"", ""start_span"": 186, ""end_span"": 193, ""type"": ""Organ""}, {""token"": ""parathyroid"", ""start_span"": 195, ""end_span"": 206, ""type"": ""Organ""}, {""token"": ""pancreas"", ""start_span"": 212, ""end_span"": 220, ""type"": ""Organ""}]"
20 - HETE also increased the phosphorylation of p42 / p44 mitogen - activated protein kinase ( MAPK) in EC, whereas an inhibitor of MAPK [ U0126, 1, 4 - diamino - 2, 3 - dicyano - 1, 4 - bis ( 2 - aminophenylthio) butadiene] suppressed the proliferative and the VEGF changes but not the pro - oxidant effects of 20 - HETE.	"20 - HETE	0	9	Chemical"	"p42 / p44 mitogen - activated protein kinase	48	92	Gene_or_gene_product"	"MAPK	95	99	Gene_or_gene_product"	"EC	104	106	Cell"	"MAPK	132	136	Gene_or_gene_product"	"U0126	139	144	Chemical"	"VEGF	262	266	Gene_or_gene_product"	"20 - HETE	312	321	Chemical"	"[{""token"": ""20 - HETE"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical""}, {""token"": ""p42 / p44 mitogen - activated protein kinase"", ""start_span"": 48, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPK"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""EC"", ""start_span"": 104, ""end_span"": 106, ""type"": ""Cell""}, {""token"": ""MAPK"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}, {""token"": ""U0126"", ""start_span"": 139, ""end_span"": 144, ""type"": ""Chemical""}, {""token"": ""VEGF"", ""start_span"": 262, ""end_span"": 266, ""type"": ""Gene_or_gene_product""}, {""token"": ""20 - HETE"", ""start_span"": 312, ""end_span"": 321, ""type"": ""Chemical""}]"
Trib1 and Evi1 were up - regulated due to retroviral insertions, and coexpression of these genes significantly accelerated the onset of Hoxa9 / Meis1 - induced AML, suggesting that Trib1 and Evi1 are the key collaborators.	"Trib1	0	5	Gene_or_gene_product"	"Evi1	10	14	Gene_or_gene_product"	"retroviral	42	52	Organism"	"Hoxa9	136	141	Gene_or_gene_product"	"Meis1	144	149	Gene_or_gene_product"	"AML	160	163	Cancer"	"Trib1	181	186	Gene_or_gene_product"	"Evi1	191	195	Gene_or_gene_product"	"[{""token"": ""Trib1"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene_or_gene_product""}, {""token"": ""Evi1"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""retroviral"", ""start_span"": 42, ""end_span"": 52, ""type"": ""Organism""}, {""token"": ""Hoxa9"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""Meis1"", ""start_span"": 144, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""AML"", ""start_span"": 160, ""end_span"": 163, ""type"": ""Cancer""}, {""token"": ""Trib1"", ""start_span"": 181, ""end_span"": 186, ""type"": ""Gene_or_gene_product""}, {""token"": ""Evi1"", ""start_span"": 191, ""end_span"": 195, ""type"": ""Gene_or_gene_product""}]"
The v - Src - transformed MEFs deficient in SWAP - 70 were unable to grow in soft agar while those expressing SWAP70 readily formed colonies, suggesting that SWAP - 70 is required for anchorage independent growth of v - Src transformed MEFs.	"v - Src	4	11	Gene_or_gene_product"	"MEFs	26	30	Cell"	"SWAP - 70	44	53	Gene_or_gene_product"	"SWAP70	110	116	Gene_or_gene_product"	"colonies	132	140	Cell"	"SWAP - 70	158	167	Gene_or_gene_product"	"v - Src	216	223	Gene_or_gene_product"	"MEFs	236	240	Cell"	"[{""token"": ""v - Src"", ""start_span"": 4, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}, {""token"": ""MEFs"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Cell""}, {""token"": ""SWAP - 70"", ""start_span"": 44, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""SWAP70"", ""start_span"": 110, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""colonies"", ""start_span"": 132, ""end_span"": 140, ""type"": ""Cell""}, {""token"": ""SWAP - 70"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""v - Src"", ""start_span"": 216, ""end_span"": 223, ""type"": ""Gene_or_gene_product""}, {""token"": ""MEFs"", ""start_span"": 236, ""end_span"": 240, ""type"": ""Cell""}]"
Consequently, we examined by immunohistochemistry, using the avidin - biotin - peroxidase method, Bcl - xL, Bax, and p53 expression in 56 samples of primary oral squamous cell carcinoma and in 22 matched pairs of primary and metastatic tumors.	"avidin	61	67	Gene_or_gene_product"	"biotin	70	76	Chemical"	"peroxidase	79	89	Gene_or_gene_product"	"Bcl - xL	98	106	Gene_or_gene_product"	"Bax	108	111	Gene_or_gene_product"	"p53	117	120	Gene_or_gene_product"	"oral squamous cell carcinoma	157	185	Cancer"	"metastatic tumors	225	242	Cancer"	"[{""token"": ""avidin"", ""start_span"": 61, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""biotin"", ""start_span"": 70, ""end_span"": 76, ""type"": ""Chemical""}, {""token"": ""peroxidase"", ""start_span"": 79, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcl - xL"", ""start_span"": 98, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bax"", ""start_span"": 108, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""oral squamous cell carcinoma"", ""start_span"": 157, ""end_span"": 185, ""type"": ""Cancer""}, {""token"": ""metastatic tumors"", ""start_span"": 225, ""end_span"": 242, ""type"": ""Cancer""}]"
Treatment with the combination of 1B3 and DC101 in BxPC - 3 xenograft - bearing mice resulted in tumor regression in 58% of mice compared to that in 18% of mice treated with DC101 alone.	"1B3	34	37	Chemical"	"DC101	42	47	Chemical"	"BxPC - 3 xenograft	51	69	Cancer"	"mice	80	84	Organism"	"tumor	97	102	Cancer"	"mice	124	128	Organism"	"mice	156	160	Organism"	"DC101	174	179	Chemical"	"[{""token"": ""1B3"", ""start_span"": 34, ""end_span"": 37, ""type"": ""Chemical""}, {""token"": ""DC101"", ""start_span"": 42, ""end_span"": 47, ""type"": ""Chemical""}, {""token"": ""BxPC - 3 xenograft"", ""start_span"": 51, ""end_span"": 69, ""type"": ""Cancer""}, {""token"": ""mice"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Organism""}, {""token"": ""tumor"", ""start_span"": 97, ""end_span"": 102, ""type"": ""Cancer""}, {""token"": ""mice"", ""start_span"": 124, ""end_span"": 128, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 156, ""end_span"": 160, ""type"": ""Organism""}, {""token"": ""DC101"", ""start_span"": 174, ""end_span"": 179, ""type"": ""Chemical""}]"
METHODS: Human fat tissue fragments from surgery were placed in 96 - well plates, embedded in fibrin thrombin clot and overlaid with cell culture media containing 20% fetal bovine serum.	"Human	9	14	Organism"	"fat tissue	15	25	Tissue"	"fibrin	94	100	Gene_or_gene_product"	"thrombin	101	109	Gene_or_gene_product"	"clot	110	114	Organism_substance"	"cell	133	137	Cell"	"bovine	173	179	Organism"	"serum	180	185	Organism_substance"	"[{""token"": ""Human"", ""start_span"": 9, ""end_span"": 14, ""type"": ""Organism""}, {""token"": ""fat tissue"", ""start_span"": 15, ""end_span"": 25, ""type"": ""Tissue""}, {""token"": ""fibrin"", ""start_span"": 94, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""thrombin"", ""start_span"": 101, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""clot"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Organism_substance""}, {""token"": ""cell"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Cell""}, {""token"": ""bovine"", ""start_span"": 173, ""end_span"": 179, ""type"": ""Organism""}, {""token"": ""serum"", ""start_span"": 180, ""end_span"": 185, ""type"": ""Organism_substance""}]"
Acquired molecular abnormalities ( mutations or chromosomal translocations) of the RUNX1 transcription factor gene are frequent in acute myeloblastic leukemias ( AMLs) and in therapy - related myelodysplastic syndromes, but rarely in acute lymphoblastic leukemias ( ALLs) and chronic myelogenous leukemias ( CMLs).	"chromosomal	48	59	Cellular_component"	"RUNX1	83	88	Gene_or_gene_product"	"acute myeloblastic leukemias	131	159	Cancer"	"AMLs	162	166	Cancer"	"acute lymphoblastic leukemias	234	263	Cancer"	"ALLs	266	270	Cancer"	"chronic myelogenous leukemias	276	305	Cancer"	"CMLs	308	312	Cancer"	"[{""token"": ""chromosomal"", ""start_span"": 48, ""end_span"": 59, ""type"": ""Cellular_component""}, {""token"": ""RUNX1"", ""start_span"": 83, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""acute myeloblastic leukemias"", ""start_span"": 131, ""end_span"": 159, ""type"": ""Cancer""}, {""token"": ""AMLs"", ""start_span"": 162, ""end_span"": 166, ""type"": ""Cancer""}, {""token"": ""acute lymphoblastic leukemias"", ""start_span"": 234, ""end_span"": 263, ""type"": ""Cancer""}, {""token"": ""ALLs"", ""start_span"": 266, ""end_span"": 270, ""type"": ""Cancer""}, {""token"": ""chronic myelogenous leukemias"", ""start_span"": 276, ""end_span"": 305, ""type"": ""Cancer""}, {""token"": ""CMLs"", ""start_span"": 308, ""end_span"": 312, ""type"": ""Cancer""}]"
In addition, we also report a high frequency of cryptic chromosomal RUNX1 translocation to a novel recently described gene partner, PRDM16 on chromosome 1p36, for 3 ( 21. 4%) of 14 investigated patients: 2 myeloid BC CMLs and, for the first time, 1 therapy - related BCR - ABL + ALL.	"chromosomal	56	67	Cellular_component"	"RUNX1	68	73	Gene_or_gene_product"	"PRDM16	132	138	Gene_or_gene_product"	"chromosome 1p36	142	157	Cellular_component"	"patients	194	202	Organism"	"myeloid BC CMLs	206	221	Cancer"	"BCR	267	270	Gene_or_gene_product"	"ABL	273	276	Gene_or_gene_product"	"[{""token"": ""chromosomal"", ""start_span"": 56, ""end_span"": 67, ""type"": ""Cellular_component""}, {""token"": ""RUNX1"", ""start_span"": 68, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""PRDM16"", ""start_span"": 132, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}, {""token"": ""chromosome 1p36"", ""start_span"": 142, ""end_span"": 157, ""type"": ""Cellular_component""}, {""token"": ""patients"", ""start_span"": 194, ""end_span"": 202, ""type"": ""Organism""}, {""token"": ""myeloid BC CMLs"", ""start_span"": 206, ""end_span"": 221, ""type"": ""Cancer""}, {""token"": ""BCR"", ""start_span"": 267, ""end_span"": 270, ""type"": ""Gene_or_gene_product""}, {""token"": ""ABL"", ""start_span"": 273, ""end_span"": 276, ""type"": ""Gene_or_gene_product""}]"
EXPERIMENTAL DESIGN: We used rAAV2 / 5 to deliver vasostatin intratumorally or systemically in different mouse lung tumor models - - subcutaneous, orthotopic xenograft, and spontaneous metastasis lung tumor models.	"rAAV2	29	34	Organism"	"5	37	38	Organism"	"vasostatin	50	60	Gene_or_gene_product"	"intratumorally	61	75	Cancer"	"mouse	105	110	Organism"	"lung tumor	111	121	Cancer"	"xenograft	158	167	Cancer"	"lung tumor	196	206	Cancer"	"[{""token"": ""rAAV2"", ""start_span"": 29, ""end_span"": 34, ""type"": ""Organism""}, {""token"": ""5"", ""start_span"": 37, ""end_span"": 38, ""type"": ""Organism""}, {""token"": ""vasostatin"", ""start_span"": 50, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""intratumorally"", ""start_span"": 61, ""end_span"": 75, ""type"": ""Cancer""}, {""token"": ""mouse"", ""start_span"": 105, ""end_span"": 110, ""type"": ""Organism""}, {""token"": ""lung tumor"", ""start_span"": 111, ""end_span"": 121, ""type"": ""Cancer""}, {""token"": ""xenograft"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Cancer""}, {""token"": ""lung tumor"", ""start_span"": 196, ""end_span"": 206, ""type"": ""Cancer""}]"
We did a blind prospective study in gastric cancer to assess the significance of isolated tumor cells ( ITC) and to test the hypothesis that vascular endothelial growth factor receptor - 1 ( VEGFR - 1) is expressed within the bone marrow at tumor - specific, premetastatic sites.	"gastric cancer	36	50	Cancer"	"isolated tumor cells	81	101	Cell"	"ITC	104	107	Cell"	"vascular endothelial growth factor receptor - 1	141	188	Gene_or_gene_product"	"VEGFR - 1	191	200	Gene_or_gene_product"	"bone marrow	226	237	Multi"	"tumor	241	246	Cancer"	"premetastatic sites	259	278	Multi"	"[{""token"": ""gastric cancer"", ""start_span"": 36, ""end_span"": 50, ""type"": ""Cancer""}, {""token"": ""isolated tumor cells"", ""start_span"": 81, ""end_span"": 101, ""type"": ""Cell""}, {""token"": ""ITC"", ""start_span"": 104, ""end_span"": 107, ""type"": ""Cell""}, {""token"": ""vascular endothelial growth factor receptor - 1"", ""start_span"": 141, ""end_span"": 188, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR - 1"", ""start_span"": 191, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}, {""token"": ""bone marrow"", ""start_span"": 226, ""end_span"": 237, ""type"": ""Multi""}, {""token"": ""tumor"", ""start_span"": 241, ""end_span"": 246, ""type"": ""Cancer""}, {""token"": ""premetastatic sites"", ""start_span"": 259, ""end_span"": 278, ""type"": ""Multi""}]"
We previously reported that a single dose of ethanol ( 1. 4 g / kg), yielding a blood alcohol concentration of 100 mg / dl, significantly impairs angiogenesis in murine wounds, despite adequate levels of VEGF, suggesting direct effects of ethanol on endothelial cell signaling ( 40).	"ethanol	45	52	Chemical"	"blood	80	85	Organism_substance"	"alcohol	86	93	Chemical"	"murine	162	168	Organism"	"wounds	169	175	Pathological_formation"	"VEGF	204	208	Gene_or_gene_product"	"ethanol	239	246	Chemical"	"endothelial cell	250	266	Cell"	"[{""token"": ""ethanol"", ""start_span"": 45, ""end_span"": 52, ""type"": ""Chemical""}, {""token"": ""blood"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Organism_substance""}, {""token"": ""alcohol"", ""start_span"": 86, ""end_span"": 93, ""type"": ""Chemical""}, {""token"": ""murine"", ""start_span"": 162, ""end_span"": 168, ""type"": ""Organism""}, {""token"": ""wounds"", ""start_span"": 169, ""end_span"": 175, ""type"": ""Pathological_formation""}, {""token"": ""VEGF"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}, {""token"": ""ethanol"", ""start_span"": 239, ""end_span"": 246, ""type"": ""Chemical""}, {""token"": ""endothelial cell"", ""start_span"": 250, ""end_span"": 266, ""type"": ""Cell""}]"
Four weeks after cell transplantation, reverse transcriptase - polymerase chain reaction ( RT - PCR) and immunohistochemistry for vascular endothelial growth factor ( VEGF), VIII - factor immunohistochemistry for vessel density, TUNEL, caspase - 3 for cardiomyocyte apoptosis, echocardiography and hemodynamic detection for heart function were performed.	"cell	17	21	Cell"	"vascular endothelial growth factor	130	164	Gene_or_gene_product"	"VEGF	167	171	Gene_or_gene_product"	"VIII - factor	174	187	Gene_or_gene_product"	"vessel	213	219	Multi"	"caspase - 3	236	247	Gene_or_gene_product"	"cardiomyocyte	252	265	Cell"	"heart	324	329	Organ"	"[{""token"": ""cell"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Cell""}, {""token"": ""vascular endothelial growth factor"", ""start_span"": 130, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 167, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""VIII - factor"", ""start_span"": 174, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""vessel"", ""start_span"": 213, ""end_span"": 219, ""type"": ""Multi""}, {""token"": ""caspase - 3"", ""start_span"": 236, ""end_span"": 247, ""type"": ""Gene_or_gene_product""}, {""token"": ""cardiomyocyte"", ""start_span"": 252, ""end_span"": 265, ""type"": ""Cell""}, {""token"": ""heart"", ""start_span"": 324, ""end_span"": 329, ""type"": ""Organ""}]"
Treatment of cultured human endothelial cells with DAPT, a gamma secretase inhibitor, increased cell migration and sprout formation in response to VEGF stimulation with a biphasic dependence on DAPT concentration.	"human	22	27	Organism"	"endothelial cells	28	45	Cell"	"DAPT	51	55	Chemical"	"gamma secretase	59	74	Gene_or_gene_product"	"cell	96	100	Cell"	"sprout	115	121	Tissue"	"VEGF	147	151	Gene_or_gene_product"	"DAPT	194	198	Chemical"	"[{""token"": ""human"", ""start_span"": 22, ""end_span"": 27, ""type"": ""Organism""}, {""token"": ""endothelial cells"", ""start_span"": 28, ""end_span"": 45, ""type"": ""Cell""}, {""token"": ""DAPT"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Chemical""}, {""token"": ""gamma secretase"", ""start_span"": 59, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Cell""}, {""token"": ""sprout"", ""start_span"": 115, ""end_span"": 121, ""type"": ""Tissue""}, {""token"": ""VEGF"", ""start_span"": 147, ""end_span"": 151, ""type"": ""Gene_or_gene_product""}, {""token"": ""DAPT"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Chemical""}]"
