Sentence	entity_1	entity_2	entity_3	json	split
The positive rates of PTEN mRNA expression were 80. 4% ( 45 / 56), 45. 5% ( 5 / 11) and 32. 1% ( 18 / 56) in normal mucosa, early and advanced gastric carcinomas, respectively, while 78. 6% ( 44 / 56), 44. 5% ( 5 / 11) and 28. 6% ( 16 / 56) at the protein level.	PTEN,22,26,Gene_or_gene_product	mucosa,116,122,Multi	gastric carcinomas,143,161,Cancer	"[{""token"": ""PTEN"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""mucosa"", ""start_span"": 116, ""end_span"": 122, ""type"": ""Multi""}, {""token"": ""gastric carcinomas"", ""start_span"": 143, ""end_span"": 161, ""type"": ""Cancer""}]"	train
PTEN mRNA and protein were less frequently expressed in early and advanced gastric carcinomas than that in normal gastric mucosa ( P < 0. 05).	PTEN,0,4,Gene_or_gene_product	gastric carcinomas,75,93,Cancer	gastric mucosa,114,128,Multi	"[{""token"": ""PTEN"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""gastric carcinomas"", ""start_span"": 75, ""end_span"": 93, ""type"": ""Cancer""}, {""token"": ""gastric mucosa"", ""start_span"": 114, ""end_span"": 128, ""type"": ""Multi""}]"	train
The expression of PTEN mRNA and protein was negatively correlated with lymph node metastasis of advanced gastric carcinomas ( P < 0. 05).	PTEN,18,22,Gene_or_gene_product	lymph node,71,81,Multi	gastric carcinomas,105,123,Cancer	"[{""token"": ""PTEN"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""lymph node"", ""start_span"": 71, ""end_span"": 81, ""type"": ""Multi""}, {""token"": ""gastric carcinomas"", ""start_span"": 105, ""end_span"": 123, ""type"": ""Cancer""}]"	train
3H - Cytosine arabinoside incorporation into the DNA was enhanced 1. 33 - to 18. 3 - fold over respective controls in 14 of 17 patients.	3H - Cytosine arabinoside,0,25,Chemical	DNA,49,52,Cellular_component	patients,127,135,Organism	"[{""token"": ""3H - Cytosine arabinoside"", ""start_span"": 0, ""end_span"": 25, ""type"": ""Chemical""}, {""token"": ""DNA"", ""start_span"": 49, ""end_span"": 52, ""type"": ""Cellular_component""}, {""token"": ""patients"", ""start_span"": 127, ""end_span"": 135, ""type"": ""Organism""}]"	train
Silencing of monocarboxylate transporters via small interfering ribonucleic acid inhibits glycolysis and induces cell death in malignant glioma: an in vitro study.	monocarboxylate transporters,13,41,Gene_or_gene_product	cell,113,117,Cell	malignant glioma,127,143,Cancer	"[{""token"": ""monocarboxylate transporters"", ""start_span"": 13, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Cell""}, {""token"": ""malignant glioma"", ""start_span"": 127, ""end_span"": 143, ""type"": ""Cancer""}]"	train
Hypoxia - inducible factor - 1 ( HIF - 1) is one of the key mammalian transcription factors and shows increased levels in both protein stability and intrinsic transcriptional activity during low oxygen tension.	Hypoxia - inducible factor - 1,0,30,Gene_or_gene_product	HIF - 1,33,40,Gene_or_gene_product	oxygen,195,201,Chemical	"[{""token"": ""Hypoxia - inducible factor - 1"", ""start_span"": 0, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""HIF - 1"", ""start_span"": 33, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""oxygen"", ""start_span"": 195, ""end_span"": 201, ""type"": ""Chemical""}]"	train
Our data showed that under hypoxia the secreted sTie2 selectively inhibited tube formation and migration capacities of endothelial cells in vitro.	sTie2,48,53,Gene_or_gene_product	tube,76,80,Tissue	endothelial cells,119,136,Cell	"[{""token"": ""sTie2"", ""start_span"": 48, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""tube"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Tissue""}, {""token"": ""endothelial cells"", ""start_span"": 119, ""end_span"": 136, ""type"": ""Cell""}]"	train
Hence, we propose that the vector system, 5xHRE / SV40 / sTie2, might be a useful tool for down - regulating tumor angiogenesis under hypoxic condition.	SV40,50,54,Gene_or_gene_product	sTie2,57,62,Gene_or_gene_product	tumor,109,114,Cancer	"[{""token"": ""SV40"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}, {""token"": ""sTie2"", ""start_span"": 57, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 109, ""end_span"": 114, ""type"": ""Cancer""}]"	train
Galpha ( 12), the alpha - subunit of the G12 family of heterotrimeric G proteins is involved in the regulation of cell proliferation and neoplastic transformation.	G12,41,44,Gene_or_gene_product	heterotrimeric G proteins,55,80,Gene_or_gene_product	cell,114,118,Cell	"[{""token"": ""G12"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""heterotrimeric G proteins"", ""start_span"": 55, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Cell""}]"	train
GTPase - deficient, constitutively activated mutant of Galpha ( 12) ( Galpha ( 12) Q229L or Galpha ( 12) QL) has been previously shown to induce oncogenic transformation of NIH3T3 cells promoting serum - and anchorage - independent growth.	GTPase,0,6,Gene_or_gene_product	NIH3T3 cells,173,185,Cell	serum,196,201,Organism_substance	"[{""token"": ""GTPase"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene_or_gene_product""}, {""token"": ""NIH3T3 cells"", ""start_span"": 173, ""end_span"": 185, ""type"": ""Cell""}, {""token"": ""serum"", ""start_span"": 196, ""end_span"": 201, ""type"": ""Organism_substance""}]"	train
Thus, our results from differential proteome analysis presented here report for the first time a role for SET in Galpha ( 12) - mediated signaling pathways and a role for Galpha ( 12) in the regulation of the leukemia - associated SET - protein expression.	SET,106,109,Gene_or_gene_product	leukemia,209,217,Cancer	SET,231,234,Gene_or_gene_product	"[{""token"": ""SET"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""leukemia"", ""start_span"": 209, ""end_span"": 217, ""type"": ""Cancer""}, {""token"": ""SET"", ""start_span"": 231, ""end_span"": 234, ""type"": ""Gene_or_gene_product""}]"	train
EXPERIMENTAL DESIGN: In the present study, we investigated the effects of 2ME2 alone and in combination with paclitaxel, an active agent in recurrent or advanced head and neck squamous cell carcinoma.	2ME2,74,78,Chemical	paclitaxel,109,119,Chemical	head and neck squamous cell carcinoma,162,199,Cancer	"[{""token"": ""2ME2"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Chemical""}, {""token"": ""paclitaxel"", ""start_span"": 109, ""end_span"": 119, ""type"": ""Chemical""}, {""token"": ""head and neck squamous cell carcinoma"", ""start_span"": 162, ""end_span"": 199, ""type"": ""Cancer""}]"	train
CONCLUSIONS: These results provide support for the use of 2ME2 in combination with paclitaxel for the treatment of recurrent or advanced head and neck squamous cell carcinoma.	2ME2,58,62,Chemical	paclitaxel,83,93,Chemical	head and neck squamous cell carcinoma,137,174,Cancer	"[{""token"": ""2ME2"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Chemical""}, {""token"": ""paclitaxel"", ""start_span"": 83, ""end_span"": 93, ""type"": ""Chemical""}, {""token"": ""head and neck squamous cell carcinoma"", ""start_span"": 137, ""end_span"": 174, ""type"": ""Cancer""}]"	train
Key players in this process are the hypoxia - inducible factors ( HIF - 1alpha to 3alpha).	hypoxia - inducible factors,36,63,Gene_or_gene_product	HIF - 1alpha,66,78,Gene_or_gene_product	3alpha,82,88,Gene_or_gene_product	"[{""token"": ""hypoxia - inducible factors"", ""start_span"": 36, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""HIF - 1alpha"", ""start_span"": 66, ""end_span"": 78, ""type"": ""Gene_or_gene_product""}, {""token"": ""3alpha"", ""start_span"": 82, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}]"	train
With regard to differentiation, hypoxic cells lost their neuronal / neuroendocrine features and gained marker gene expression associated with an immature, neural crest - like phenotype.	hypoxic cells,32,45,Cell	neuronal,57,65,Cell	neuroendocrine,68,82,Cell	"[{""token"": ""hypoxic cells"", ""start_span"": 32, ""end_span"": 45, ""type"": ""Cell""}, {""token"": ""neuronal"", ""start_span"": 57, ""end_span"": 65, ""type"": ""Cell""}, {""token"": ""neuroendocrine"", ""start_span"": 68, ""end_span"": 82, ""type"": ""Cell""}]"	train
One such receptor, VEGFR - 2 / KDR, plays a key role in VEGF - induced angiogenesis.	VEGFR - 2,19,28,Gene_or_gene_product	KDR,31,34,Gene_or_gene_product	VEGF,56,60,Gene_or_gene_product	"[{""token"": ""VEGFR - 2"", ""start_span"": 19, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}]"	train
Here, we expressed the catalytic domain of VEGFR - 2 as a soluble active kinase using Bac - to - Bac expression system, and investigated correlations between VEGFR - 2 activity and enzyme concentration, ATP concentration, substrate concentration and divalent cation type.	VEGFR - 2,43,52,Gene_or_gene_product	VEGFR - 2,158,167,Gene_or_gene_product	ATP,203,206,Chemical	"[{""token"": ""VEGFR - 2"", ""start_span"": 43, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR - 2"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""ATP"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Chemical""}]"	train
Hemostatic factors play a crucial role in generating thrombotic plugs at sites of vascular damage ( atherothrombosis).	Hemostatic factors,0,18,Gene_or_gene_product	thrombotic plugs,53,69,Pathological_formation	vascular,82,90,Multi	"[{""token"": ""Hemostatic factors"", ""start_span"": 0, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""thrombotic plugs"", ""start_span"": 53, ""end_span"": 69, ""type"": ""Pathological_formation""}, {""token"": ""vascular"", ""start_span"": 82, ""end_span"": 90, ""type"": ""Multi""}]"	train
Autopsy studies have revealed that intimal thickening represents the first stage of atherosclerosis and that lipid - rich plaque arises from such lesions.	intimal,35,42,Tissue	lipid - rich plaque,109,128,Pathological_formation	lesions,146,153,Pathological_formation	"[{""token"": ""intimal"", ""start_span"": 35, ""end_span"": 42, ""type"": ""Tissue""}, {""token"": ""lipid - rich plaque"", ""start_span"": 109, ""end_span"": 128, ""type"": ""Pathological_formation""}, {""token"": ""lesions"", ""start_span"": 146, ""end_span"": 153, ""type"": ""Pathological_formation""}]"	train
Platelets release several growth factors and bioactive agents that play a central role in development of not only thrombus but also of intimal thickening.	Platelets,0,9,Cell	thrombus,114,122,Pathological_formation	intimal,135,142,Tissue	"[{""token"": ""Platelets"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Cell""}, {""token"": ""thrombus"", ""start_span"": 114, ""end_span"": 122, ""type"": ""Pathological_formation""}, {""token"": ""intimal"", ""start_span"": 135, ""end_span"": 142, ""type"": ""Tissue""}]"	train
Factors including thrombin and fibrin, which are downstream of the coagulation cascade activated by TF, also contribute to atherosclerosis.	thrombin,18,26,Gene_or_gene_product	fibrin,31,37,Gene_or_gene_product	TF,100,102,Gene_or_gene_product	"[{""token"": ""thrombin"", ""start_span"": 18, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""fibrin"", ""start_span"": 31, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""TF"", ""start_span"": 100, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}]"	train
Hereditary paraganglioma / pheochromocytoma and inherited succinate dehydrogenase deficiency.	paraganglioma,11,24,Cancer	pheochromocytoma,27,43,Cancer	succinate dehydrogenase,58,81,Gene_or_gene_product	"[{""token"": ""paraganglioma"", ""start_span"": 11, ""end_span"": 24, ""type"": ""Cancer""}, {""token"": ""pheochromocytoma"", ""start_span"": 27, ""end_span"": 43, ""type"": ""Cancer""}, {""token"": ""succinate dehydrogenase"", ""start_span"": 58, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}]"	train
These discoveries have dramatically changed the work - up and genetic counseling of patients and families with paragangliomas and / or pheochromocytomas.	patients,84,92,Organism	paragangliomas,111,125,Cancer	pheochromocytomas,135,152,Cancer	"[{""token"": ""patients"", ""start_span"": 84, ""end_span"": 92, ""type"": ""Organism""}, {""token"": ""paragangliomas"", ""start_span"": 111, ""end_span"": 125, ""type"": ""Cancer""}, {""token"": ""pheochromocytomas"", ""start_span"": 135, ""end_span"": 152, ""type"": ""Cancer""}]"	train
The INK4 family of proteins negatively regulates cell cycle progression at the G ( 1) - S transition by inhibiting cyclin - dependent kinases.	INK4,4,8,Gene_or_gene_product	cell,49,53,Cell	cyclin - dependent kinases,115,141,Gene_or_gene_product	"[{""token"": ""INK4"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Cell""}, {""token"": ""cyclin - dependent kinases"", ""start_span"": 115, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}]"	train
We conducted a retrospective medical record review of patients treated with rofecoxib for acute haemarthrosis, chronic synovitis, target joint or pain.	patients,54,62,Organism	rofecoxib,76,85,Chemical	joint,137,142,Multi	"[{""token"": ""patients"", ""start_span"": 54, ""end_span"": 62, ""type"": ""Organism""}, {""token"": ""rofecoxib"", ""start_span"": 76, ""end_span"": 85, ""type"": ""Chemical""}, {""token"": ""joint"", ""start_span"": 137, ""end_span"": 142, ""type"": ""Multi""}]"	train
Angiostatin and thalidomide both inhibited tumor growth by about 55%.	Angiostatin,0,11,Gene_or_gene_product	thalidomide,16,27,Chemical	tumor,43,48,Cancer	"[{""token"": ""Angiostatin"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}, {""token"": ""thalidomide"", ""start_span"": 16, ""end_span"": 27, ""type"": ""Chemical""}, {""token"": ""tumor"", ""start_span"": 43, ""end_span"": 48, ""type"": ""Cancer""}]"	train
BACKGROUND: The effects of a rectified semi - sinewave signal ( 15 mT amplitude, 120 pulses per second, EMF Therapeutics, Inc.) ( TEMF) alone and in combination with gamma irradiation ( IR) therapy in nude mice bearing a human MDA MB231 breast cancer xenograft were tested.	nude mice,201,210,Organism	human,221,226,Organism	MDA MB231 breast cancer xenograft,227,260,Cancer	"[{""token"": ""nude mice"", ""start_span"": 201, ""end_span"": 210, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 221, ""end_span"": 226, ""type"": ""Organism""}, {""token"": ""MDA MB231 breast cancer xenograft"", ""start_span"": 227, ""end_span"": 260, ""type"": ""Cancer""}]"	train
RESULTS: Most tumors less than 35 mm3 were white but tumors greater than 35 mm3 were pink and had a vascularized capsule.	tumors,14,20,Cancer	tumors,53,59,Cancer	capsule,113,120,Cancer	"[{""token"": ""tumors"", ""start_span"": 14, ""end_span"": 20, ""type"": ""Cancer""}, {""token"": ""tumors"", ""start_span"": 53, ""end_span"": 59, ""type"": ""Cancer""}, {""token"": ""capsule"", ""start_span"": 113, ""end_span"": 120, ""type"": ""Cancer""}]"	train
The threshold level of adenomatous polyposis coli protein for mouse intestinal tumorigenesis.	adenomatous polyposis coli,23,49,Gene_or_gene_product	mouse,62,67,Organism	intestinal,68,78,Organ	"[{""token"": ""adenomatous polyposis coli"", ""start_span"": 23, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""mouse"", ""start_span"": 62, ""end_span"": 67, ""type"": ""Organism""}, {""token"": ""intestinal"", ""start_span"": 68, ""end_span"": 78, ""type"": ""Organ""}]"	train
Although both hypomorphic heterozygotes developed intestinal polyps, tumor multiplicities were much lower than that in Apc ( Delta716) mice, heterozygotes of an Apc null allele.	intestinal polyps,50,67,Pathological_formation	tumor,69,74,Cancer	Apc,119,122,Gene_or_gene_product	"[{""token"": ""intestinal polyps"", ""start_span"": 50, ""end_span"": 67, ""type"": ""Pathological_formation""}, {""token"": ""tumor"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Cancer""}, {""token"": ""Apc"", ""start_span"": 119, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}]"	train
We further estimated the threshold of APC protein level that forms one polyp per mouse as approximately 15% of the wild type.	APC,38,41,Gene_or_gene_product	polyp,71,76,Pathological_formation	mouse,81,86,Organism	"[{""token"": ""APC"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""polyp"", ""start_span"": 71, ""end_span"": 76, ""type"": ""Pathological_formation""}, {""token"": ""mouse"", ""start_span"": 81, ""end_span"": 86, ""type"": ""Organism""}]"	train
Recent studies on factors involved in tumor vascular development have identified new therapeutic targets for inhibiting tumor neovascularization and thus tumor progression.	tumor vascular,38,52,Multi	tumor,120,125,Cancer	tumor,154,159,Cancer	"[{""token"": ""tumor vascular"", ""start_span"": 38, ""end_span"": 52, ""type"": ""Multi""}, {""token"": ""tumor"", ""start_span"": 120, ""end_span"": 125, ""type"": ""Cancer""}, {""token"": ""tumor"", ""start_span"": 154, ""end_span"": 159, ""type"": ""Cancer""}]"	train
However, the process of tumor blood vessel formation is complex, and each tumor exhibits unique features in its vasculature.	tumor blood vessel,24,42,Multi	tumor,74,79,Cancer	vasculature,112,123,Multi	"[{""token"": ""tumor blood vessel"", ""start_span"": 24, ""end_span"": 42, ""type"": ""Multi""}, {""token"": ""tumor"", ""start_span"": 74, ""end_span"": 79, ""type"": ""Cancer""}, {""token"": ""vasculature"", ""start_span"": 112, ""end_span"": 123, ""type"": ""Multi""}]"	train
In addition, selected novel classes of antivascular therapies, including those targeting tumor endothelial cells and other components of the tumor vasculature, are summarized.	antivascular,39,51,Multi	tumor endothelial cells,89,112,Cell	tumor vasculature,141,158,Multi	"[{""token"": ""antivascular"", ""start_span"": 39, ""end_span"": 51, ""type"": ""Multi""}, {""token"": ""tumor endothelial cells"", ""start_span"": 89, ""end_span"": 112, ""type"": ""Cell""}, {""token"": ""tumor vasculature"", ""start_span"": 141, ""end_span"": 158, ""type"": ""Multi""}]"	train
Converging studies from many investigators indicate that RUNX1 has a critical role in the correct maintenance of essential cellular functions during embryonic development and after birth.	RUNX1,57,62,Gene_or_gene_product	cellular,123,131,Cell	embryonic,149,158,Developing_anatomical_structure	"[{""token"": ""RUNX1"", ""start_span"": 57, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""cellular"", ""start_span"": 123, ""end_span"": 131, ""type"": ""Cell""}, {""token"": ""embryonic"", ""start_span"": 149, ""end_span"": 158, ""type"": ""Developing_anatomical_structure""}]"	train
The discovery that this gene is also frequently mutated in human leukemia has increased the interest in the role that RUNX1 plays in both normal and transforming pathways.	human,59,64,Organism	leukemia,65,73,Cancer	RUNX1,118,123,Gene_or_gene_product	"[{""token"": ""human"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Organism""}, {""token"": ""leukemia"", ""start_span"": 65, ""end_span"": 73, ""type"": ""Cancer""}, {""token"": ""RUNX1"", ""start_span"": 118, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}]"	train
Domain 5 of cleaved high molecular weight kininogen inhibits endothelial cell migration through Akt.	high molecular weight kininogen,20,51,Gene_or_gene_product	endothelial cell,61,77,Cell	Akt,96,99,Gene_or_gene_product	"[{""token"": ""high molecular weight kininogen"", ""start_span"": 20, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""endothelial cell"", ""start_span"": 61, ""end_span"": 77, ""type"": ""Cell""}, {""token"": ""Akt"", ""start_span"": 96, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}]"	train
Angiogenesis, new blood vessel formation, is a multistep process, precisely regulated by pro - angiogenic cytokines, which stimulate endothelial cells to migrate, proliferate and differentiate to form new capillary microvessels.	blood vessel,18,30,Multi	endothelial cells,133,150,Cell	capillary microvessels,205,227,Tissue	"[{""token"": ""blood vessel"", ""start_span"": 18, ""end_span"": 30, ""type"": ""Multi""}, {""token"": ""endothelial cells"", ""start_span"": 133, ""end_span"": 150, ""type"": ""Cell""}, {""token"": ""capillary microvessels"", ""start_span"": 205, ""end_span"": 227, ""type"": ""Tissue""}]"	train
Excessive vascular development and blood vessel remodeling appears in psoriasis, rheumatoid arthritis, diabetic retinopathy and solid tumors formation.	vascular,10,18,Multi	blood vessel,35,47,Multi	solid tumors,128,140,Cancer	"[{""token"": ""vascular"", ""start_span"": 10, ""end_span"": 18, ""type"": ""Multi""}, {""token"": ""blood vessel"", ""start_span"": 35, ""end_span"": 47, ""type"": ""Multi""}, {""token"": ""solid tumors"", ""start_span"": 128, ""end_span"": 140, ""type"": ""Cancer""}]"	train
Administration of thalidomide at the concentration of 0. 01 microM increased cell migration, while at 10 microM, it decreased cell migration.	thalidomide,18,29,Chemical	cell,77,81,Cell	cell,126,130,Cell	"[{""token"": ""thalidomide"", ""start_span"": 18, ""end_span"": 29, ""type"": ""Chemical""}, {""token"": ""cell"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Cell""}]"	train
Thalidomide in concentrations from 0. 1 microM to 10 microM did not change cell proliferation of 72 - h cell cultures.	Thalidomide,0,11,Chemical	cell,75,79,Cell	cell cultures,104,117,Cell	"[{""token"": ""Thalidomide"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Chemical""}, {""token"": ""cell"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Cell""}, {""token"": ""cell cultures"", ""start_span"": 104, ""end_span"": 117, ""type"": ""Cell""}]"	train
We conclude that anti - angiogenic action of thalidomide is due to direct inhibitory action on VEGF secretion and capillary microvessel formation as well as immunomodulatory influence on EA. hy 926 cells migration and adhesion.	thalidomide,45,56,Chemical	VEGF,95,99,Gene_or_gene_product	capillary microvessel,114,135,Tissue	"[{""token"": ""thalidomide"", ""start_span"": 45, ""end_span"": 56, ""type"": ""Chemical""}, {""token"": ""VEGF"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""capillary microvessel"", ""start_span"": 114, ""end_span"": 135, ""type"": ""Tissue""}]"	train
Regulation of skin microvasculature angiogenesis, cell migration, and permeability by a specific inhibitor of PKCalpha.	skin microvasculature,14,35,Tissue	cell,50,54,Cell	PKCalpha,110,118,Gene_or_gene_product	"[{""token"": ""skin microvasculature"", ""start_span"": 14, ""end_span"": 35, ""type"": ""Tissue""}, {""token"": ""cell"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Cell""}, {""token"": ""PKCalpha"", ""start_span"": 110, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}]"	train
These studies therefore indicate a specific and a regulatory role of the PKCalpha isoform in three major endothelial cell functions that are important in the maintenance of microvascular homeostasis.	PKCalpha,73,81,Gene_or_gene_product	endothelial cell,105,121,Cell	microvascular,173,186,Tissue	"[{""token"": ""PKCalpha"", ""start_span"": 73, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""endothelial cell"", ""start_span"": 105, ""end_span"": 121, ""type"": ""Cell""}, {""token"": ""microvascular"", ""start_span"": 173, ""end_span"": 186, ""type"": ""Tissue""}]"	train
hTERT activity is associated with nodal metastases and cellular proliferation.	hTERT,0,5,Gene_or_gene_product	nodal,34,39,Multi	cellular,55,63,Cell	"[{""token"": ""hTERT"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene_or_gene_product""}, {""token"": ""nodal"", ""start_span"": 34, ""end_span"": 39, ""type"": ""Multi""}, {""token"": ""cellular"", ""start_span"": 55, ""end_span"": 63, ""type"": ""Cell""}]"	train
An understanding of the molecular basis of TSP - 1 - mediated inhibition of angiogenesis and tumor progression will aid in the development of novel therapeutics for the treatment of cancer.	TSP - 1,43,50,Gene_or_gene_product	tumor,93,98,Cancer	cancer,182,188,Cancer	"[{""token"": ""TSP - 1"", ""start_span"": 43, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 93, ""end_span"": 98, ""type"": ""Cancer""}, {""token"": ""cancer"", ""start_span"": 182, ""end_span"": 188, ""type"": ""Cancer""}]"	train
The ability of LRP - 1 to regulate expression of the factors identified here suggests a role for LRP - 1 in determining blood vessel structure and in angiogenesis.	LRP - 1,15,22,Gene_or_gene_product	LRP - 1,97,104,Gene_or_gene_product	blood vessel,120,132,Multi	"[{""token"": ""LRP - 1"", ""start_span"": 15, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""LRP - 1"", ""start_span"": 97, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}, {""token"": ""blood vessel"", ""start_span"": 120, ""end_span"": 132, ""type"": ""Multi""}]"	train
Similarly, flow cytometric measurements revealed that leukocyte apoptosis was increased in MTX - treated animals, while L - Car reversed these effects.	leukocyte,54,63,Cell	MTX,91,94,Chemical	L - Car,120,127,Chemical	"[{""token"": ""leukocyte"", ""start_span"": 54, ""end_span"": 63, ""type"": ""Cell""}, {""token"": ""MTX"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Chemical""}, {""token"": ""L - Car"", ""start_span"": 120, ""end_span"": 127, ""type"": ""Chemical""}]"	train
Together, these findings suggest that NCAM may limit tumor cell metastasis by stabilizing the microvessel wall.	NCAM,38,42,Gene_or_gene_product	tumor cell,53,63,Cell	microvessel wall,94,110,Tissue	"[{""token"": ""NCAM"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor cell"", ""start_span"": 53, ""end_span"": 63, ""type"": ""Cell""}, {""token"": ""microvessel wall"", ""start_span"": 94, ""end_span"": 110, ""type"": ""Tissue""}]"	train
NF - kappaB and IKK as therapeutic targets in cancer.	NF - kappaB,0,11,Gene_or_gene_product	IKK,16,19,Gene_or_gene_product	cancer,46,52,Cancer	"[{""token"": ""NF - kappaB"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKK"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""cancer"", ""start_span"": 46, ""end_span"": 52, ""type"": ""Cancer""}]"	train
A role for NF - kappaB in cancer cells appears to involve regulation of cell proliferation, control of apoptosis, promotion of angiogenesis, and stimulation of invasion / metastasis.	NF - kappaB,11,22,Gene_or_gene_product	cancer cells,26,38,Cell	cell,72,76,Cell	"[{""token"": ""NF - kappaB"", ""start_span"": 11, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""cancer cells"", ""start_span"": 26, ""end_span"": 38, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Cell""}]"	train
However, other experimental data indicate that NF - kappaB can play a tumor suppressor role in certain settings and that it can be important in promoting an apoptotic signal downstream of certain cancer therapy regimens.	NF - kappaB,47,58,Gene_or_gene_product	tumor,70,75,Cancer	cancer,196,202,Cancer	"[{""token"": ""NF - kappaB"", ""start_span"": 47, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Cancer""}, {""token"": ""cancer"", ""start_span"": 196, ""end_span"": 202, ""type"": ""Cancer""}]"	train
