Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
The nitrite reductase gene ( nirK, BAB2 _ 0943) was down regulated and the nitric oxide and nitrous oxide reductases genes ( nor C, BAB2 _ 0955; nosZ, BAB2 _ 0928) were up regulated.	nirK,29,33,Protein	BAB2 _ 0943,35,46,Protein	nitric oxide,75,87,Chemical	nitrous oxide,92,105,Chemical	nor C,125,130,Protein	BAB2 _ 0955,132,143,Protein	nosZ,145,149,Protein	BAB2 _ 0928,151,162,Protein	"[{""token"": ""nirK"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""BAB2 _ 0943"", ""start_span"": 35, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""nitric oxide"", ""start_span"": 75, ""end_span"": 87, ""type"": ""Chemical""}, {""token"": ""nitrous oxide"", ""start_span"": 92, ""end_span"": 105, ""type"": ""Chemical""}, {""token"": ""nor C"", ""start_span"": 125, ""end_span"": 130, ""type"": ""Protein""}, {""token"": ""BAB2 _ 0955"", ""start_span"": 132, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""nosZ"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""BAB2 _ 0928"", ""start_span"": 151, ""end_span"": 162, ""type"": ""Protein""}]"	train
The expression of genes vjbR, malF, norC, pckA, fumB, BAB1 _ 0017 ( fatty acids metabolism) and BAB1 _ 1620 ( LPS glycosyl transferase) were induced intracellularly.	vjbR,24,28,Protein	malF,30,34,Protein	norC,36,40,Protein	pckA,42,46,Protein	fumB,48,52,Protein	BAB1 _ 0017,54,65,Protein	BAB1 _ 1620,96,107,Protein	LPS,110,113,Chemical	"[{""token"": ""vjbR"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""malF"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""norC"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""pckA"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""fumB"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""BAB1 _ 0017"", ""start_span"": 54, ""end_span"": 65, ""type"": ""Protein""}, {""token"": ""BAB1 _ 1620"", ""start_span"": 96, ""end_span"": 107, ""type"": ""Protein""}, {""token"": ""LPS"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Chemical""}]"	train
SeMac can cleave human IgG and inhibit the opsonophagocytosis of GAS by human PMNs, but it has limited enzymatic activity against horse IgG and is unable to inhibit opsonophagocytosis of S. equi by horse PMNs.	SeMac,0,5,Protein	human,17,22,Organism	IgG,23,26,Protein	GAS,65,68,Organism	human,72,77,Organism	horse,130,135,Organism	IgG,136,139,Protein	horse,198,203,Organism	"[{""token"": ""SeMac"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}, {""token"": ""human"", ""start_span"": 17, ""end_span"": 22, ""type"": ""Organism""}, {""token"": ""IgG"", ""start_span"": 23, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""GAS"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 72, ""end_span"": 77, ""type"": ""Organism""}, {""token"": ""horse"", ""start_span"": 130, ""end_span"": 135, ""type"": ""Organism""}, {""token"": ""IgG"", ""start_span"": 136, ""end_span"": 139, ""type"": ""Protein""}, {""token"": ""horse"", ""start_span"": 198, ""end_span"": 203, ""type"": ""Organism""}]"	train
The low Mg2 + activation of the PmrA protein requires PhoQ, a protein that senses extracellular Mg2 + levels ( Vescovi et al., 1996), PhoQ ' s cognate regulator PhoP, and the PhoP - activated protein PmrD ( Kox et al., 2000; Kato and Groisman, 2004).	Mg2 +,8,13,Chemical	PmrA,32,36,Protein	PhoQ,54,58,Protein	Mg2 +,96,101,Chemical	PhoQ,134,138,Protein	PhoP,161,165,Protein	PhoP,175,179,Protein	PmrD,200,204,Protein	"[{""token"": ""Mg2 +"", ""start_span"": 8, ""end_span"": 13, ""type"": ""Chemical""}, {""token"": ""PmrA"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""PhoQ"", ""start_span"": 54, ""end_span"": 58, ""type"": ""Protein""}, {""token"": ""Mg2 +"", ""start_span"": 96, ""end_span"": 101, ""type"": ""Chemical""}, {""token"": ""PhoQ"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Protein""}, {""token"": ""PhoP"", ""start_span"": 161, ""end_span"": 165, ""type"": ""Protein""}, {""token"": ""PhoP"", ""start_span"": 175, ""end_span"": 179, ""type"": ""Protein""}, {""token"": ""PmrD"", ""start_span"": 200, ""end_span"": 204, ""type"": ""Protein""}]"	valid
Mild acid pH induces transcription of PmrA - regulated genes To examine the mild acid pH induction of PmrA - activated genes, we grew Salmonella cells harbouring chromosomal lacZYA transcriptional fusions to the PmrA - regulated genes pbgP, pmrC and ugd ( Wosten and Groisman, 1999) in N - minimal media buffered at pH 5. 8 or 7. 7.	PmrA,38,42,Protein	PmrA,102,106,Protein	Salmonella,134,144,Organism	lacZYA,174,180,Protein	PmrA,212,216,Protein	pbgP,235,239,Protein	pmrC,241,245,Protein	ugd,250,253,Protein	"[{""token"": ""PmrA"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""PmrA"", ""start_span"": 102, ""end_span"": 106, ""type"": ""Protein""}, {""token"": ""Salmonella"", ""start_span"": 134, ""end_span"": 144, ""type"": ""Organism""}, {""token"": ""lacZYA"", ""start_span"": 174, ""end_span"": 180, ""type"": ""Protein""}, {""token"": ""PmrA"", ""start_span"": 212, ""end_span"": 216, ""type"": ""Protein""}, {""token"": ""pbgP"", ""start_span"": 235, ""end_span"": 239, ""type"": ""Protein""}, {""token"": ""pmrC"", ""start_span"": 241, ""end_span"": 245, ""type"": ""Protein""}, {""token"": ""ugd"", ""start_span"": 250, ""end_span"": 253, ""type"": ""Protein""}]"	valid
That PmrB is likely to sense changes in pH directly is supported by three findings: ( i) the mild acid pH - dependent activation of the PmrA - regulated gene pbgP was dramatically reduced in a strain lacking pmrB ( Fig. 3), ( ii) the periplasmic domain of PmrB was necessary for activation of pbgP under mild acid conditions ( Fig. 5), and ( iii) single amino acid substitutions in conserved histidine and glutamic acid residues located in the periplasmic domain of PmrB abolished its ability to stimulate pbgP transcription at pH 5. 8 ( Fig. 6).	PmrB,5,9,Protein	PmrA,136,140,Protein	pbgP,158,162,Protein	pmrB,208,212,Protein	PmrB,256,260,Protein	pbgP,293,297,Protein	PmrB,466,470,Protein	pbgP,506,510,Protein	"[{""token"": ""PmrB"", ""start_span"": 5, ""end_span"": 9, ""type"": ""Protein""}, {""token"": ""PmrA"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""pbgP"", ""start_span"": 158, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""pmrB"", ""start_span"": 208, ""end_span"": 212, ""type"": ""Protein""}, {""token"": ""PmrB"", ""start_span"": 256, ""end_span"": 260, ""type"": ""Protein""}, {""token"": ""pbgP"", ""start_span"": 293, ""end_span"": 297, ""type"": ""Protein""}, {""token"": ""PmrB"", ""start_span"": 466, ""end_span"": 470, ""type"": ""Protein""}, {""token"": ""pbgP"", ""start_span"": 506, ""end_span"": 510, ""type"": ""Protein""}]"	valid
However, the effects of Mlc on hilD expression and bacterial invasiveness were not seen in the hilE mutant, and hilE expression was increased in the mlc mutant, which suggests that Mlc exerts positive effects on the expression of SPI1 genes by reducing the expression of HilE, which is known to down - regulate the expression of SPI1 genes through direct interaction with HilD.	Mlc,24,27,Protein	hilD,31,35,Protein	hilE,95,99,Protein	hilE,112,116,Protein	mlc,149,152,Protein	Mlc,181,184,Protein	HilE,271,275,Protein	HilD,372,376,Protein	"[{""token"": ""Mlc"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""hilD"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""hilE"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Protein""}, {""token"": ""hilE"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""mlc"", ""start_span"": 149, ""end_span"": 152, ""type"": ""Protein""}, {""token"": ""Mlc"", ""start_span"": 181, ""end_span"": 184, ""type"": ""Protein""}, {""token"": ""HilE"", ""start_span"": 271, ""end_span"": 275, ""type"": ""Protein""}, {""token"": ""HilD"", ""start_span"": 372, ""end_span"": 376, ""type"": ""Protein""}]"	valid
In the animal model, attenuation of virulence has been noted for Salmonella strains that carry mutations in the pts, crr, cya or crp genes, which encode the general energy - coupling enzymes of the PTS, enzyme IIAGlc of the PTS, adenylate cyclase and cyclic AMP receptor protein, respectively ( 23, 24).	Salmonella,65,75,Organism	pts,112,115,Protein	crr,117,120,Protein	cya,122,125,Protein	crp,129,132,Protein	IIAGlc,210,216,Protein	adenylate cyclase,229,246,Protein	cyclic AMP receptor protein,251,278,Protein	"[{""token"": ""Salmonella"", ""start_span"": 65, ""end_span"": 75, ""type"": ""Organism""}, {""token"": ""pts"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""crr"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""cya"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Protein""}, {""token"": ""crp"", ""start_span"": 129, ""end_span"": 132, ""type"": ""Protein""}, {""token"": ""IIAGlc"", ""start_span"": 210, ""end_span"": 216, ""type"": ""Protein""}, {""token"": ""adenylate cyclase"", ""start_span"": 229, ""end_span"": 246, ""type"": ""Protein""}, {""token"": ""cyclic AMP receptor protein"", ""start_span"": 251, ""end_span"": 278, ""type"": ""Protein""}]"	valid
The effects of various carbon sources on the expression of hilE and hilD were studied with two Mlc regulon - inducing sugars, glucose and mannose, and two Mlc regulon - non - inducing carbohydrates, arabinose and glycerol.	hilE,59,63,Protein	hilD,68,72,Protein	Mlc,95,98,Protein	glucose,126,133,Chemical	mannose,138,145,Chemical	Mlc,155,158,Protein	arabinose,199,208,Chemical	glycerol,213,221,Chemical	"[{""token"": ""hilE"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""hilD"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Protein""}, {""token"": ""Mlc"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Protein""}, {""token"": ""glucose"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Chemical""}, {""token"": ""mannose"", ""start_span"": 138, ""end_span"": 145, ""type"": ""Chemical""}, {""token"": ""Mlc"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Protein""}, {""token"": ""arabinose"", ""start_span"": 199, ""end_span"": 208, ""type"": ""Chemical""}, {""token"": ""glycerol"", ""start_span"": 213, ""end_span"": 221, ""type"": ""Chemical""}]"	valid
Likewise, three observations suggest that the EAL domain in YegE is inactive and that this protein functions primarily as a DGC: ( 1) deletion of YegE enhances motility of the DeltayhjH strain ( Figure 6F); ( 2) the amino acid sequence of the EAL domain in YegE is not consistent with an enzymatically active form ( Figure S10); and ( 3) YegE contains an intact GGDEF motif ( data not shown).	EAL,46,49,Protein	YegE,60,64,Protein	YegE,146,150,Protein	DeltayhjH,176,185,Protein	EAL,243,246,Protein	YegE,257,261,Protein	YegE,338,342,Protein	GGDEF,362,367,Protein	"[{""token"": ""EAL"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""YegE"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""YegE"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""DeltayhjH"", ""start_span"": 176, ""end_span"": 185, ""type"": ""Protein""}, {""token"": ""EAL"", ""start_span"": 243, ""end_span"": 246, ""type"": ""Protein""}, {""token"": ""YegE"", ""start_span"": 257, ""end_span"": 261, ""type"": ""Protein""}, {""token"": ""YegE"", ""start_span"": 338, ""end_span"": 342, ""type"": ""Protein""}, {""token"": ""GGDEF"", ""start_span"": 362, ""end_span"": 367, ""type"": ""Protein""}]"	test
We found that deletion of yfiN strongly suppresses the swarming defect of the DeltayfiR strain, indicating that yfiR is genetically upstream of yfiN, and that YfiR may regulate the DGC activity of YfiN ' s GGDEF output domain by interacting with the HAMP sensory input domain ( Figure 7).	yfiN,26,30,Protein	DeltayfiR,78,87,Protein	yfiR,112,116,Protein	yfiN,144,148,Protein	YfiR,159,163,Protein	YfiN,197,201,Protein	GGDEF,206,211,Protein	HAMP,250,254,Protein	"[{""token"": ""yfiN"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""DeltayfiR"", ""start_span"": 78, ""end_span"": 87, ""type"": ""Protein""}, {""token"": ""yfiR"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""yfiN"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""YfiR"", ""start_span"": 159, ""end_span"": 163, ""type"": ""Protein""}, {""token"": ""YfiN"", ""start_span"": 197, ""end_span"": 201, ""type"": ""Protein""}, {""token"": ""GGDEF"", ""start_span"": 206, ""end_span"": 211, ""type"": ""Protein""}, {""token"": ""HAMP"", ""start_span"": 250, ""end_span"": 254, ""type"": ""Protein""}]"	test
[ 29] described a conserved 23. 9 kb chromosomal deletion when comparing fsrA - lacking / fsrC + / gelE + strains ( by PCR) from various origins with V583; the deleted sequences start in the middle of EF1841, include the fsrAB genes and end in the middle of the fsrC gene ( EF1820).	fsrA,73,77,Protein	fsrC,90,94,Protein	gelE,99,103,Protein	V583,150,154,Organism	EF1841,201,207,Protein	fsrAB,221,226,Protein	fsrC,262,266,Protein	EF1820,274,280,Protein	"[{""token"": ""fsrA"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""fsrC"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""gelE"", ""start_span"": 99, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""V583"", ""start_span"": 150, ""end_span"": 154, ""type"": ""Organism""}, {""token"": ""EF1841"", ""start_span"": 201, ""end_span"": 207, ""type"": ""Protein""}, {""token"": ""fsrAB"", ""start_span"": 221, ""end_span"": 226, ""type"": ""Protein""}, {""token"": ""fsrC"", ""start_span"": 262, ""end_span"": 266, ""type"": ""Protein""}, {""token"": ""EF1820"", ""start_span"": 274, ""end_span"": 280, ""type"": ""Protein""}]"	test
OG1RF _ 0186 ( corresponding to EF2505 of V583) has four repeats compared to seven in V583, and OG1RF _ 0165 ( corresponding to EF2224 of V583) has eight repeats compared to five in V583.	OG1RF _ 0186,0,12,Protein	EF2505,32,38,Protein	V583,42,46,Organism	V583,86,90,Organism	OG1RF _ 0165,96,108,Protein	EF2224,128,134,Protein	V583,138,142,Organism	V583,182,186,Organism	"[{""token"": ""OG1RF _ 0186"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Protein""}, {""token"": ""EF2505"", ""start_span"": 32, ""end_span"": 38, ""type"": ""Protein""}, {""token"": ""V583"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Organism""}, {""token"": ""V583"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Organism""}, {""token"": ""OG1RF _ 0165"", ""start_span"": 96, ""end_span"": 108, ""type"": ""Protein""}, {""token"": ""EF2224"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Protein""}, {""token"": ""V583"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Organism""}, {""token"": ""V583"", ""start_span"": 182, ""end_span"": 186, ""type"": ""Organism""}]"	test
Also, in place of EF3153, EF3154, and EF3155 ( which share 70% similarity among themselves), were found non - distantly related homologues, OG1RF _ 0209 and OG1RF _ 0210, which share 60 - 80% similarity with EF3153, EF3154, and EF3155.	EF3153,18,24,Protein	EF3154,26,32,Protein	EF3155,38,44,Protein	OG1RF _ 0209,140,152,Protein	OG1RF _ 0210,157,169,Protein	EF3153,208,214,Protein	EF3154,216,222,Protein	EF3155,228,234,Protein	"[{""token"": ""EF3153"", ""start_span"": 18, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""EF3154"", ""start_span"": 26, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""EF3155"", ""start_span"": 38, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""OG1RF _ 0209"", ""start_span"": 140, ""end_span"": 152, ""type"": ""Protein""}, {""token"": ""OG1RF _ 0210"", ""start_span"": 157, ""end_span"": 169, ""type"": ""Protein""}, {""token"": ""EF3153"", ""start_span"": 208, ""end_span"": 214, ""type"": ""Protein""}, {""token"": ""EF3154"", ""start_span"": 216, ""end_span"": 222, ""type"": ""Protein""}, {""token"": ""EF3155"", ""start_span"": 228, ""end_span"": 234, ""type"": ""Protein""}]"	test
It is interesting to note that this region contains: a putative adhesin protein gene ( OG1RF _ 0039) at one end of the fragment; homologues of 14 Tn916 - associated genes ( Tn916 _ 2 to Tn916 _ 12, Tn916 _ 18 and Tn916 _ 19, with an average of 70% similarity); and a gene encoding a putative integrase ( OG1RF _ 0088) at the other end - these three features are also present in Tn5386 in E. faecium D344R [ 46].	OG1RF _ 0039,87,99,Protein	Tn916,146,151,Protein	Tn916 _ 2,173,182,Protein	Tn916 _ 12,186,196,Protein	Tn916 _ 18,198,208,Protein	Tn916 _ 19,213,223,Protein	OG1RF _ 0088,304,316,Protein	Tn5386,378,384,Protein	"[{""token"": ""OG1RF _ 0039"", ""start_span"": 87, ""end_span"": 99, ""type"": ""Protein""}, {""token"": ""Tn916"", ""start_span"": 146, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""Tn916 _ 2"", ""start_span"": 173, ""end_span"": 182, ""type"": ""Protein""}, {""token"": ""Tn916 _ 12"", ""start_span"": 186, ""end_span"": 196, ""type"": ""Protein""}, {""token"": ""Tn916 _ 18"", ""start_span"": 198, ""end_span"": 208, ""type"": ""Protein""}, {""token"": ""Tn916 _ 19"", ""start_span"": 213, ""end_span"": 223, ""type"": ""Protein""}, {""token"": ""OG1RF _ 0088"", ""start_span"": 304, ""end_span"": 316, ""type"": ""Protein""}, {""token"": ""Tn5386"", ""start_span"": 378, ""end_span"": 384, ""type"": ""Protein""}]"	test
In a urinary tract infection model administering mixed equal inocula of V583 and OG1RF, OG1RF significantly outnumbered V583 in kidney with geometric means of 1. 3 x 104 CFU / gm for OG1RF versus 1. 9 x 102 CFU / gm for V583 ( P = 0. 0005); in urinary bladder homogenates, the geometric mean CFU / gm was 1. 7 x 103 for OG1RF versus 6. 6 x 101 for V583 ( P = 0. 003; Figure 7a).	V583,72,76,Organism	OG1RF,81,86,Organism	OG1RF,88,93,Organism	V583,120,124,Organism	OG1RF,183,188,Organism	V583,220,224,Organism	OG1RF,320,325,Organism	V583,348,352,Organism	"[{""token"": ""V583"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Organism""}, {""token"": ""OG1RF"", ""start_span"": 81, ""end_span"": 86, ""type"": ""Organism""}, {""token"": ""OG1RF"", ""start_span"": 88, ""end_span"": 93, ""type"": ""Organism""}, {""token"": ""V583"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Organism""}, {""token"": ""OG1RF"", ""start_span"": 183, ""end_span"": 188, ""type"": ""Organism""}, {""token"": ""V583"", ""start_span"": 220, ""end_span"": 224, ""type"": ""Organism""}, {""token"": ""OG1RF"", ""start_span"": 320, ""end_span"": 325, ""type"": ""Organism""}, {""token"": ""V583"", ""start_span"": 348, ""end_span"": 352, ""type"": ""Organism""}]"	test
Sequence analysis of clinical isolate 5628 reveals intact speB and covR / S but mutation in ropB M1T1 GAS clinical isolate 5628 was found on screening to lack SpeB activity by azocasein assay.	5628,38,42,Organism	speB,58,62,Protein	covR,67,71,Protein	S,74,75,Protein	ropB,92,96,Protein	M1T1 GAS,97,105,Organism	5628,123,127,Organism	SpeB,159,163,Protein	"[{""token"": ""5628"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Organism""}, {""token"": ""speB"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Protein""}, {""token"": ""covR"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""S"", ""start_span"": 74, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""ropB"", ""start_span"": 92, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""M1T1 GAS"", ""start_span"": 97, ""end_span"": 105, ""type"": ""Organism""}, {""token"": ""5628"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Organism""}, {""token"": ""SpeB"", ""start_span"": 159, ""end_span"": 163, ""type"": ""Protein""}]"	test
In addition to the three mentioned above Hfq negatively modulates PhoB involved in the phosphate starvation response, RstA, NarP, RcsB, BasR, and CpxR.	Hfq,41,44,Protein	PhoB,66,70,Protein	phosphate,87,96,Chemical	RstA,118,122,Protein	NarP,124,128,Protein	RcsB,130,134,Protein	BasR,136,140,Protein	CpxR,146,150,Protein	"[{""token"": ""Hfq"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""PhoB"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Protein""}, {""token"": ""phosphate"", ""start_span"": 87, ""end_span"": 96, ""type"": ""Chemical""}, {""token"": ""RstA"", ""start_span"": 118, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""NarP"", ""start_span"": 124, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""RcsB"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Protein""}, {""token"": ""BasR"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""CpxR"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Protein""}]"	test
DltR / DltS of S. agalactiae is important for transcription of dlt operon ( dltA, dltB, dltC, and dltD genes), which is necessary for incorporation of D - alanine residues in lipoteichoic acids.	DltR,0,4,Protein	DltS,7,11,Protein	dlt operon,63,73,Regulon	dltA,76,80,Protein	dltB,82,86,Protein	dltC,88,92,Protein	dltD,98,102,Protein	lipoteichoic acids,175,193,Chemical	"[{""token"": ""DltR"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""DltS"", ""start_span"": 7, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""dlt operon"", ""start_span"": 63, ""end_span"": 73, ""type"": ""Regulon""}, {""token"": ""dltA"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""dltB"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Protein""}, {""token"": ""dltC"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""dltD"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""lipoteichoic acids"", ""start_span"": 175, ""end_span"": 193, ""type"": ""Chemical""}]"	test
