Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
Inactivation of BfiS, BfmR, and MifR ( PA4197, PA4101, PA5511, respectively) did not affect initial attachment to polystyrene compared to wild type biofilms as revealed by the crystal violet microtiter plate assay and confirmed by microscopy ( not shown).	BfiS,16,20,Protein	BfmR,22,26,Protein	MifR,32,36,Protein	PA4197,39,45,Protein	PA4101,47,53,Protein	PA5511,55,61,Protein	polystyrene,114,125,Chemical	"[{""token"": ""BfiS"", ""start_span"": 16, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""BfmR"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""MifR"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 39, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""PA4101"", ""start_span"": 47, ""end_span"": 53, ""type"": ""Protein""}, {""token"": ""PA5511"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""polystyrene"", ""start_span"": 114, ""end_span"": 125, ""type"": ""Chemical""}]"	train
Upregulation of the actP and acs genes in the flea, which direct the uptake of acetate and its conversion to acetyl - CoA, also suggests that insufficient acetyl - CoA is produced by glycolysis to potentiate the TCA cycle.	actP,20,24,Protein	acs,29,32,Protein	flea,46,50,Organism	acetate,79,86,Chemical	acetyl - CoA,109,121,Chemical	acetyl - CoA,155,167,Chemical	TCA,212,215,Chemical	"[{""token"": ""actP"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""acs"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""flea"", ""start_span"": 46, ""end_span"": 50, ""type"": ""Organism""}, {""token"": ""acetate"", ""start_span"": 79, ""end_span"": 86, ""type"": ""Chemical""}, {""token"": ""acetyl - CoA"", ""start_span"": 109, ""end_span"": 121, ""type"": ""Chemical""}, {""token"": ""acetyl - CoA"", ""start_span"": 155, ""end_span"": 167, ""type"": ""Chemical""}, {""token"": ""TCA"", ""start_span"": 212, ""end_span"": 215, ""type"": ""Chemical""}]"	train
Because homologs of the yidE, cpxP, tibA ( yapL), cupA fimbriae, and pspABC genes were upregulated in the flea and have been shown to be involved in biofilm formation in other bacteria [ 23], [ 27], [ 28], [ 29], we made a series of Y. pestis strains containing deletions of these loci.	yidE,24,28,Protein	cpxP,30,34,Protein	tibA,36,40,Protein	yapL,43,47,Protein	cupA fimbriae,50,63,Protein	pspABC,69,75,Protein	flea,106,110,Organism	"[{""token"": ""yidE"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""cpxP"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""tibA"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""yapL"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""cupA fimbriae"", ""start_span"": 50, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""pspABC"", ""start_span"": 69, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""flea"", ""start_span"": 106, ""end_span"": 110, ""type"": ""Organism""}]"	train
Ten genes related with carbon metabolism ( pckA and fumB among others) were up - regulated in the bvrR mutant, and denitrification genes ( nirK, norC and nosZ) were also regulated.	carbon,23,29,Chemical	pckA,43,47,Protein	fumB,52,56,Protein	bvrR,98,102,Protein	nirK,139,143,Protein	norC,145,149,Protein	nosZ,154,158,Protein	"[{""token"": ""carbon"", ""start_span"": 23, ""end_span"": 29, ""type"": ""Chemical""}, {""token"": ""pckA"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""fumB"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""bvrR"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""nirK"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""norC"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""nosZ"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Protein""}]"	train
Interestingly, the level of transcription obtained by RT - PCR of the flagellar genes fliM ( BAB2 _ 0124) and motB ( BAB2 _ 1103), and the pckA gene ( BAB1 _ 2091) were the highest in the bvrR mutant.	fliM,86,90,Protein	BAB2 _ 0124,93,104,Protein	motB,110,114,Protein	BAB2 _ 1103,117,128,Protein	pckA,139,143,Protein	BAB1 _ 2091,151,162,Protein	bvrR,188,192,Protein	"[{""token"": ""fliM"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""BAB2 _ 0124"", ""start_span"": 93, ""end_span"": 104, ""type"": ""Protein""}, {""token"": ""motB"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Protein""}, {""token"": ""BAB2 _ 1103"", ""start_span"": 117, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""pckA"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""BAB1 _ 2091"", ""start_span"": 151, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""bvrR"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Protein""}]"	train
Our results also demonstrated that gene hpr - K ( BAB1 _ 2094), a member of the Brucella phosphotransferase system ( PTS; BAB1 _ 2097 - 2094) adjacent to the bvrR / bvrS, was down - regulated.	hpr - K,40,47,Protein	BAB1 _ 2094,50,61,Protein	Brucella,80,88,Organism	BAB1 _ 2097,122,133,Protein	2094,136,140,Protein	bvrR,158,162,Protein	bvrS,165,169,Protein	"[{""token"": ""hpr - K"", ""start_span"": 40, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""BAB1 _ 2094"", ""start_span"": 50, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""Brucella"", ""start_span"": 80, ""end_span"": 88, ""type"": ""Organism""}, {""token"": ""BAB1 _ 2097"", ""start_span"": 122, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""2094"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""bvrR"", ""start_span"": 158, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""bvrS"", ""start_span"": 165, ""end_span"": 169, ""type"": ""Protein""}]"	train
As we have show in this study, the expression of at least three flagellar genes ( fliM, BAB2 _ 0124 / 5; flgJ, BAB1 _ 0260; motB, BAB2 _ 1103) were increased also in the bvrR mutant ( Figure 2).	fliM,82,86,Protein	BAB2 _ 0124 / 5,88,103,Protein	flgJ,105,109,Protein	BAB1 _ 0260,111,122,Protein	motB,124,128,Protein	BAB2 _ 1103,130,141,Protein	bvrR,170,174,Protein	"[{""token"": ""fliM"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Protein""}, {""token"": ""BAB2 _ 0124 / 5"", ""start_span"": 88, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""flgJ"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""BAB1 _ 0260"", ""start_span"": 111, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""motB"", ""start_span"": 124, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""BAB2 _ 1103"", ""start_span"": 130, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""bvrR"", ""start_span"": 170, ""end_span"": 174, ""type"": ""Protein""}]"	train
A. tumefaciens ChvI / ChvG system controls the expression of the Aop, an OMP homologous to Brucella Omp25a [ 28], and in S. meliloti, ExoS / ChvI is a key regulator of gene expression for exopolysaccharide synthesis, motility and nutrient utilization [ 26].	ChvI,15,19,Protein	ChvG,22,26,Protein	Aop,65,68,Protein	Brucella,91,99,Organism	Omp25a,100,106,Protein	ExoS,134,138,Protein	ChvI,141,145,Protein	"[{""token"": ""ChvI"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Protein""}, {""token"": ""ChvG"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""Aop"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""Brucella"", ""start_span"": 91, ""end_span"": 99, ""type"": ""Organism""}, {""token"": ""Omp25a"", ""start_span"": 100, ""end_span"": 106, ""type"": ""Protein""}, {""token"": ""ExoS"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Protein""}, {""token"": ""ChvI"", ""start_span"": 141, ""end_span"": 145, ""type"": ""Protein""}]"	train
Wild - type SeMac cleaved the heavy chain of human IgG, while SeMacCys102Ser and SeMacHis272Ala completely lost the IgG endopeptidase activity, and SeMacAsp294Ala had dramatically lower enzymatic activity than the wild - type protein ( Fig. 4A).	SeMac,12,17,Protein	human,45,50,Organism	IgG,51,54,Protein	SeMacCys102Ser,62,76,Protein	SeMacHis272Ala,81,95,Protein	IgG endopeptidase,116,133,Protein	SeMacAsp294Ala,148,162,Protein	"[{""token"": ""SeMac"", ""start_span"": 12, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""human"", ""start_span"": 45, ""end_span"": 50, ""type"": ""Organism""}, {""token"": ""IgG"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Protein""}, {""token"": ""SeMacCys102Ser"", ""start_span"": 62, ""end_span"": 76, ""type"": ""Protein""}, {""token"": ""SeMacHis272Ala"", ""start_span"": 81, ""end_span"": 95, ""type"": ""Protein""}, {""token"": ""IgG endopeptidase"", ""start_span"": 116, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""SeMacAsp294Ala"", ""start_span"": 148, ""end_span"": 162, ""type"": ""Protein""}]"	train
To test this possibility, available horse IgG1 and a mixture of IgG1 and IgG4 were treated with SeMac or GAS Mac.	horse,36,41,Organism	IgG1,42,46,Protein	IgG1,64,68,Protein	IgG4,73,77,Protein	SeMac,96,101,Protein	GAS,105,108,Organism	Mac,109,112,Protein	"[{""token"": ""horse"", ""start_span"": 36, ""end_span"": 41, ""type"": ""Organism""}, {""token"": ""IgG1"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""IgG1"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""IgG4"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""SeMac"", ""start_span"": 96, ""end_span"": 101, ""type"": ""Protein""}, {""token"": ""GAS"", ""start_span"": 105, ""end_span"": 108, ""type"": ""Organism""}, {""token"": ""Mac"", ""start_span"": 109, ""end_span"": 112, ""type"": ""Protein""}]"	train
Although both SeMac and GAS Mac efficiently cleave human IgG, they cannot cleave the majority of total horse IgG.	SeMac,14,19,Protein	GAS,24,27,Organism	Mac,28,31,Protein	human,51,56,Organism	IgG,57,60,Protein	horse,103,108,Organism	IgG,109,112,Protein	"[{""token"": ""SeMac"", ""start_span"": 14, ""end_span"": 19, ""type"": ""Protein""}, {""token"": ""GAS"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Organism""}, {""token"": ""Mac"", ""start_span"": 28, ""end_span"": 31, ""type"": ""Protein""}, {""token"": ""human"", ""start_span"": 51, ""end_span"": 56, ""type"": ""Organism""}, {""token"": ""IgG"", ""start_span"": 57, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""horse"", ""start_span"": 103, ""end_span"": 108, ""type"": ""Organism""}, {""token"": ""IgG"", ""start_span"": 109, ""end_span"": 112, ""type"": ""Protein""}]"	train
Cleavable horse IgG1 has PELLGG, while the non - cleavable horse IgG4 has PECLSVG in the same region, suggesting that the amino acid sequences of the lower hinge region are important for cleavability by SeMac and GAS Mac.	horse,10,15,Organism	IgG1,16,20,Protein	horse,59,64,Organism	IgG4,65,69,Protein	SeMac,203,208,Protein	GAS,213,216,Organism	Mac,217,220,Protein	"[{""token"": ""horse"", ""start_span"": 10, ""end_span"": 15, ""type"": ""Organism""}, {""token"": ""IgG1"", ""start_span"": 16, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""horse"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Organism""}, {""token"": ""IgG4"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""SeMac"", ""start_span"": 203, ""end_span"": 208, ""type"": ""Protein""}, {""token"": ""GAS"", ""start_span"": 213, ""end_span"": 216, ""type"": ""Organism""}, {""token"": ""Mac"", ""start_span"": 217, ""end_span"": 220, ""type"": ""Protein""}]"	train
The PmrA protein and its cognate sensor kinase PmrB form a two - component regulatory system that is required for virulence in mice ( Gunn et al., 2000), infection of chicken macrophages ( Zhao et al., 2002), growth in soil ( Chamnongpol et al., 2002), resistance to the cationic peptide antibiotic polymyxin B ( Roland et al., 1993) and resistance to Fe3 + - ( Wosten et al., 2000) and Al3 + - mediated killing ( Nishino et al., 2006).	PmrA,4,8,Protein	PmrB,47,51,Protein	mice,127,131,Organism	chicken,167,174,Organism	polymyxin B,299,310,Chemical	Fe3 +,352,357,Chemical	Al3 +,387,392,Chemical	"[{""token"": ""PmrA"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""PmrB"", ""start_span"": 47, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""mice"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Organism""}, {""token"": ""chicken"", ""start_span"": 167, ""end_span"": 174, ""type"": ""Organism""}, {""token"": ""polymyxin B"", ""start_span"": 299, ""end_span"": 310, ""type"": ""Chemical""}, {""token"": ""Fe3 +"", ""start_span"": 352, ""end_span"": 357, ""type"": ""Chemical""}, {""token"": ""Al3 +"", ""start_span"": 387, ""end_span"": 392, ""type"": ""Chemical""}]"	valid
Although it has been suggested that the Salmonella PhoQ protein senses acid pH ( Aranda et al., 1992) or responds to both pH and Mg2 + ( Bearson et al., 1998), a direct role for PhoQ in responding to acid pH appears unlikely because not all PhoP - regulated genes are activated under these conditions, which is in contrast to low Mg2 + activating the whole PhoP regulon ( see Groisman and Mouslim, 2006 for a review).	Salmonella,40,50,Organism	PhoQ,51,55,Protein	Mg2 +,129,134,Chemical	PhoQ,178,182,Protein	PhoP,241,245,Protein	Mg2 +,330,335,Chemical	PhoP,357,361,Protein	"[{""token"": ""Salmonella"", ""start_span"": 40, ""end_span"": 50, ""type"": ""Organism""}, {""token"": ""PhoQ"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Protein""}, {""token"": ""Mg2 +"", ""start_span"": 129, ""end_span"": 134, ""type"": ""Chemical""}, {""token"": ""PhoQ"", ""start_span"": 178, ""end_span"": 182, ""type"": ""Protein""}, {""token"": ""PhoP"", ""start_span"": 241, ""end_span"": 245, ""type"": ""Protein""}, {""token"": ""Mg2 +"", ""start_span"": 330, ""end_span"": 335, ""type"": ""Chemical""}, {""token"": ""PhoP"", ""start_span"": 357, ""end_span"": 361, ""type"": ""Protein""}]"	valid
To identify the target gene in SPI1 that is regulated by Mlc, the expression patterns of the SPI1 - regulatory genes, which include hilA, invF, hilC and hilD, were examined by primer extension analysis of total RNA from SL1344 and SR1304 grown statically to the exponential phase.	Mlc,57,60,Protein	hilA,132,136,Protein	invF,138,142,Protein	hilC,144,148,Protein	hilD,153,157,Protein	SL1344,220,226,Organism	SR1304,231,237,Organism	"[{""token"": ""Mlc"", ""start_span"": 57, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""hilA"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""invF"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Protein""}, {""token"": ""hilC"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""hilD"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Protein""}, {""token"": ""SL1344"", ""start_span"": 220, ""end_span"": 226, ""type"": ""Organism""}, {""token"": ""SR1304"", ""start_span"": 231, ""end_span"": 237, ""type"": ""Organism""}]"	valid
Additionally, the over - expression of HilD from the plasmid pJB3 containing hilD gene under the control of a lac promoter caused the induction of hilA by approximately2 - fold and invF by approximately6 - fold irrespective of hilE or mlc mutation when real - time PCR was used to compare the expression levels ( data not shown).	HilD,39,43,Protein	hilD,77,81,Protein	lac,110,113,Regulon	hilA,147,151,Protein	invF,181,185,Protein	hilE,227,231,Protein	mlc,235,238,Protein	"[{""token"": ""HilD"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""hilD"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Protein""}, {""token"": ""lac"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Regulon""}, {""token"": ""hilA"", ""start_span"": 147, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""invF"", ""start_span"": 181, ""end_span"": 185, ""type"": ""Protein""}, {""token"": ""hilE"", ""start_span"": 227, ""end_span"": 231, ""type"": ""Protein""}, {""token"": ""mlc"", ""start_span"": 235, ""end_span"": 238, ""type"": ""Protein""}]"	valid
SL1344 and SR1304 carrying either pMAB69 ( hilE - lacZY) or pJB5 ( hilD - lacZY) were cultivated in TB that was buffered to pH 7. 0 with 0. 1M MOPS, to minimize pH effects arising from growth in the presence of the various carbon sources.	SL1344,0,6,Organism	SR1304,11,17,Organism	hilE,43,47,Protein	lacZY,50,55,Protein	hilD,67,71,Protein	lacZY,74,79,Protein	MOPS,143,147,Chemical	"[{""token"": ""SL1344"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Organism""}, {""token"": ""SR1304"", ""start_span"": 11, ""end_span"": 17, ""type"": ""Organism""}, {""token"": ""hilE"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""lacZY"", ""start_span"": 50, ""end_span"": 55, ""type"": ""Protein""}, {""token"": ""hilD"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""lacZY"", ""start_span"": 74, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""MOPS"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Chemical""}]"	valid
The hilC mutation had little effect on SPI1 gene expression or the invasive phenotype, whereas the over - expression of hilC suppressed the hilD mutation, thereby promoting high levels of hilA and invF expression, which suggests that HilC can partially compensate for the loss of function of HilD and the invasive phenotype ( 8, 9, 15).	hilC,4,8,Protein	hilC,120,124,Protein	hilD,140,144,Protein	hilA,188,192,Protein	invF,197,201,Protein	HilC,234,238,Protein	HilD,292,296,Protein	"[{""token"": ""hilC"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""hilC"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Protein""}, {""token"": ""hilD"", ""start_span"": 140, ""end_span"": 144, ""type"": ""Protein""}, {""token"": ""hilA"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Protein""}, {""token"": ""invF"", ""start_span"": 197, ""end_span"": 201, ""type"": ""Protein""}, {""token"": ""HilC"", ""start_span"": 234, ""end_span"": 238, ""type"": ""Protein""}, {""token"": ""HilD"", ""start_span"": 292, ""end_span"": 296, ""type"": ""Protein""}]"	valid
On the negative strand of 89K, peptides encoded by 05SSU0944 and 05SSU0943 exhibit 27% and 41% amino acid sequence identity with the SalK and the SalR proteins of Streptococcus salivarius, respectively, forming a TCSTS belonging to the Nar / LuxR family.	05SSU0944,51,60,Protein	05SSU0943,65,74,Protein	SalK,133,137,Protein	SalR,146,150,Protein	Streptococcus salivarius,163,187,Organism	Nar,236,239,Protein	LuxR,242,246,Protein	"[{""token"": ""05SSU0944"", ""start_span"": 51, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""05SSU0943"", ""start_span"": 65, ""end_span"": 74, ""type"": ""Protein""}, {""token"": ""SalK"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""SalR"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""Streptococcus salivarius"", ""start_span"": 163, ""end_span"": 187, ""type"": ""Organism""}, {""token"": ""Nar"", ""start_span"": 236, ""end_span"": 239, ""type"": ""Protein""}, {""token"": ""LuxR"", ""start_span"": 242, ""end_span"": 246, ""type"": ""Protein""}]"	valid
Downstream of salKR, the 05SSU0942, 05SSU0941, 05SSU0940, 05SSU0939, 05SSU0938 genes were predicted to encode peptides with significant identities to the orthologues of Streptococcus agalactiae.	salKR,14,19,Protein	05SSU0942,25,34,Protein	05SSU0941,36,45,Protein	05SSU0940,47,56,Protein	05SSU0939,58,67,Protein	05SSU0938,69,78,Protein	Streptococcus agalactiae,169,193,Organism	"[{""token"": ""salKR"", ""start_span"": 14, ""end_span"": 19, ""type"": ""Protein""}, {""token"": ""05SSU0942"", ""start_span"": 25, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""05SSU0941"", ""start_span"": 36, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""05SSU0940"", ""start_span"": 47, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""05SSU0939"", ""start_span"": 58, ""end_span"": 67, ""type"": ""Protein""}, {""token"": ""05SSU0938"", ""start_span"": 69, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""Streptococcus agalactiae"", ""start_span"": 169, ""end_span"": 193, ""type"": ""Organism""}]"	valid
These results suggested that salK and salR are transcriptionally coupled, and the five downstream ( 05SSU0942 - 05SSU0938) genes are co - transcribed from a promoter positioned immediately upstream of 05SSU0942 and that their transcription ends between the 05SSU0938 - 05SSU0937 intergenic region which contains a terminator - like inverted repeat sequence.	salK,29,33,Protein	salR,38,42,Protein	05SSU0942,100,109,Protein	05SSU0938,112,121,Protein	05SSU0942,201,210,Protein	05SSU0938,257,266,Protein	05SSU0937,269,278,Protein	"[{""token"": ""salK"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""salR"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""05SSU0942"", ""start_span"": 100, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""05SSU0938"", ""start_span"": 112, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""05SSU0942"", ""start_span"": 201, ""end_span"": 210, ""type"": ""Protein""}, {""token"": ""05SSU0938"", ""start_span"": 257, ""end_span"": 266, ""type"": ""Protein""}, {""token"": ""05SSU0937"", ""start_span"": 269, ""end_span"": 278, ""type"": ""Protein""}]"	valid
Together with some elements of DNA recombination / repair ( 05SSU0063, 05SSU0588 and 05SSU0953), two transcription regulators ( 05SSU0503 and 05SSU1233) were also under the regulation of SalK / SalR.	05SSU0063,60,69,Protein	05SSU0588,71,80,Protein	05SSU0953,85,94,Protein	05SSU0503,128,137,Protein	05SSU1233,142,151,Protein	SalK,187,191,Protein	SalR,194,198,Protein	"[{""token"": ""05SSU0063"", ""start_span"": 60, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""05SSU0588"", ""start_span"": 71, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""05SSU0953"", ""start_span"": 85, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""05SSU0503"", ""start_span"": 128, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""05SSU1233"", ""start_span"": 142, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""SalK"", ""start_span"": 187, ""end_span"": 191, ""type"": ""Protein""}, {""token"": ""SalR"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Protein""}]"	valid
In order to define the role of SalK / SalR in SS2 infection, an isogenic SalK / SalR - deficient mutant was generated and the impact of salKR deletion on virulence of SS2 was assessed.	SalK,31,35,Protein	SalR,38,42,Protein	SS2,46,49,Organism	SalK,73,77,Protein	SalR,80,84,Protein	salKR,136,141,Protein	SS2,167,170,Organism	"[{""token"": ""SalK"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""SalR"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""SS2"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Organism""}, {""token"": ""SalK"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""SalR"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""salKR"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""SS2"", ""start_span"": 167, ""end_span"": 170, ""type"": ""Organism""}]"	valid
Typhimurium ( rpoS, rpoN, rpoE, rpoH) for their ability to express a key virulence gene, sseB, that requires SsrB for expression and whose gene product is essential for intracellular pathogenesis.	Typhimurium,0,11,Organism	rpoS,14,18,Protein	rpoN,20,24,Protein	rpoE,26,30,Protein	rpoH,32,36,Protein	sseB,89,93,Protein	SsrB,109,113,Protein	"[{""token"": ""Typhimurium"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Organism""}, {""token"": ""rpoS"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""rpoN"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""rpoE"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""rpoH"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""sseB"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""SsrB"", ""start_span"": 109, ""end_span"": 113, ""type"": ""Protein""}]"	valid
Furthermore, the mutants TB0260s ( hypothetical, PA0260) and TB5479s ( gltP - like) had a significant reduction in swimming motility ( Table 1) whereas the mutants TB2588s ( araC - like) and TB3080s ( hypothetical) had a significant reduction in swarming motility ( Table 1).	TB0260s,25,32,Organism	PA0260,49,55,Protein	TB5479s,61,68,Organism	gltP,71,75,Protein	TB2588s,164,171,Organism	araC,174,178,Protein	TB3080s,191,198,Organism	"[{""token"": ""TB0260s"", ""start_span"": 25, ""end_span"": 32, ""type"": ""Organism""}, {""token"": ""PA0260"", ""start_span"": 49, ""end_span"": 55, ""type"": ""Protein""}, {""token"": ""TB5479s"", ""start_span"": 61, ""end_span"": 68, ""type"": ""Organism""}, {""token"": ""gltP"", ""start_span"": 71, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""TB2588s"", ""start_span"": 164, ""end_span"": 171, ""type"": ""Organism""}, {""token"": ""araC"", ""start_span"": 174, ""end_span"": 178, ""type"": ""Protein""}, {""token"": ""TB3080s"", ""start_span"": 191, ""end_span"": 198, ""type"": ""Organism""}]"	valid
MALDI - TOF analysis of tryptic fragments of the 51 - kDa band identified this protein as a homolog of the previously characterized Apr proteases from Pseudomonas spp., Prt proteases from Erwinia spp. and Photorhabdus spp., and serralysins from Serratia spp.	Apr,132,135,Regulon	Pseudomonas,151,162,Organism	Prt,169,172,Protein	Erwinia,188,195,Organism	Photorhabdus,205,217,Organism	serralysins,228,239,Protein	Serratia,245,253,Organism	"[{""token"": ""Apr"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Regulon""}, {""token"": ""Pseudomonas"", ""start_span"": 151, ""end_span"": 162, ""type"": ""Organism""}, {""token"": ""Prt"", ""start_span"": 169, ""end_span"": 172, ""type"": ""Protein""}, {""token"": ""Erwinia"", ""start_span"": 188, ""end_span"": 195, ""type"": ""Organism""}, {""token"": ""Photorhabdus"", ""start_span"": 205, ""end_span"": 217, ""type"": ""Organism""}, {""token"": ""serralysins"", ""start_span"": 228, ""end_span"": 239, ""type"": ""Protein""}, {""token"": ""Serratia"", ""start_span"": 245, ""end_span"": 253, ""type"": ""Organism""}]"	test
