Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
Of those, the sensor / response regulator hybrid GacS and PA4197 ( BfiS) were found to be phosphorylated as soon as 8 hr following attachment, and PA2096 and PA4101 ( BfmR) following 24 hr of surface - associated growth ( Table 1).	GacS,49,53,Protein	PA4197,58,64,Protein	BfiS,67,71,Protein	PA2096,147,153,Protein	PA4101,158,164,Protein	BfmR,167,171,Protein	"[{""token"": ""GacS"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 58, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""BfiS"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""PA2096"", ""start_span"": 147, ""end_span"": 153, ""type"": ""Protein""}, {""token"": ""PA4101"", ""start_span"": 158, ""end_span"": 164, ""type"": ""Protein""}, {""token"": ""BfmR"", ""start_span"": 167, ""end_span"": 171, ""type"": ""Protein""}]"	train
However, phosphorylation of both GacS and PA4197 was detected in DeltaPA4101 mutant biofilms, indicating that PA4101 phosphorylation may occur downstream of GacS and PA4197.	GacS,33,37,Protein	PA4197,42,48,Protein	DeltaPA4101,65,76,Protein	PA4101,110,116,Protein	GacS,157,161,Protein	PA4197,166,172,Protein	"[{""token"": ""GacS"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 42, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""DeltaPA4101"", ""start_span"": 65, ""end_span"": 76, ""type"": ""Protein""}, {""token"": ""PA4101"", ""start_span"": 110, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""GacS"", ""start_span"": 157, ""end_span"": 161, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 166, ""end_span"": 172, ""type"": ""Protein""}]"	train
Based on qualitative and quantitative analyses, BfiS ( PA4197) and BfmR ( PA4101) mutant biofilm architecture appeared to be the result of arrested biofilm formation following initial attachment, while inactivation of MifR ( PA5511) coincided with biofilms impaired in microcolony formation at the maturation - 1 stage.	BfiS,48,52,Protein	PA4197,55,61,Protein	BfmR,67,71,Protein	PA4101,74,80,Protein	MifR,218,222,Protein	PA5511,225,231,Protein	"[{""token"": ""BfiS"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""BfmR"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""PA4101"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""MifR"", ""start_span"": 218, ""end_span"": 222, ""type"": ""Protein""}, {""token"": ""PA5511"", ""start_span"": 225, ""end_span"": 231, ""type"": ""Protein""}]"	train
Our observations indicated that BfiS ( PA4197), BfmR ( PA4101) and MifR ( PA5511) are essential in the stage - specific development of P. aeruginosa biofilm formation.	BfiS,32,36,Protein	PA4197,39,45,Protein	BfmR,48,52,Protein	PA4101,55,61,Protein	MifR,67,71,Protein	PA5511,74,80,Protein	"[{""token"": ""BfiS"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 39, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""BfmR"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""PA4101"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""MifR"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""PA5511"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Protein""}]"	train
Similarly, BfmR homologues were detected among proteobacteria including Yersinia sp., Burkholderia sp., Rhizobium sp., Vibrio sp, Geobacter sp., and M. xanthus with identities ranging between 50 - 92% ( Suppl. Table S3).	BfmR,11,15,Protein	Yersinia sp,72,83,Organism	Burkholderia sp,86,101,Organism	Rhizobium sp,104,116,Organism	Vibrio sp,119,128,Organism	Geobacter sp,130,142,Organism	"[{""token"": ""BfmR"", ""start_span"": 11, ""end_span"": 15, ""type"": ""Protein""}, {""token"": ""Yersinia sp"", ""start_span"": 72, ""end_span"": 83, ""type"": ""Organism""}, {""token"": ""Burkholderia sp"", ""start_span"": 86, ""end_span"": 101, ""type"": ""Organism""}, {""token"": ""Rhizobium sp"", ""start_span"": 104, ""end_span"": 116, ""type"": ""Organism""}, {""token"": ""Vibrio sp"", ""start_span"": 119, ""end_span"": 128, ""type"": ""Organism""}, {""token"": ""Geobacter sp"", ""start_span"": 130, ""end_span"": 142, ""type"": ""Organism""}]"	train
Despite being genetically disconnected from SPI - 2, SrcA is integrated functionally with this system by binding to the T3SS ATPase, SsaN, and providing chaperone activity towards two important effectors, SseL ( STM2287) and PipB2 ( STM2780), necessary for immune escape and cell - to - cell transmission.	SrcA,53,57,Protein	SsaN,133,137,Protein	SseL,205,209,Protein	STM2287,212,219,Protein	PipB2,225,230,Protein	STM2780,233,240,Protein	"[{""token"": ""SrcA"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""SsaN"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""SseL"", ""start_span"": 205, ""end_span"": 209, ""type"": ""Protein""}, {""token"": ""STM2287"", ""start_span"": 212, ""end_span"": 219, ""type"": ""Protein""}, {""token"": ""PipB2"", ""start_span"": 225, ""end_span"": 230, ""type"": ""Protein""}, {""token"": ""STM2780"", ""start_span"": 233, ""end_span"": 240, ""type"": ""Protein""}]"	train
SsaN contains conserved amino acid residues characteristic of Walker - A and Walker - B motifs of P - loop nucleoside triphosphate hydrolases, as well as a number of residues shown to contribute to ATP binding or ring stacking with the adenine base of ATP in the E. coli orthologue, EscN, ( Q412, E191, R366) ( Fig. S1).	SsaN,0,4,Protein	nucleoside triphosphate hydrolases,107,141,Protein	ATP,198,201,Chemical	adenine,236,243,Chemical	ATP,252,255,Chemical	EscN,283,287,Protein	"[{""token"": ""SsaN"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""nucleoside triphosphate hydrolases"", ""start_span"": 107, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""ATP"", ""start_span"": 198, ""end_span"": 201, ""type"": ""Chemical""}, {""token"": ""adenine"", ""start_span"": 236, ""end_span"": 243, ""type"": ""Chemical""}, {""token"": ""ATP"", ""start_span"": 252, ""end_span"": 255, ""type"": ""Chemical""}, {""token"": ""EscN"", ""start_span"": 283, ""end_span"": 287, ""type"": ""Protein""}]"	train
To further show a role for SrcA in chaperoning PipB2, we set up experiments to test whether deleting srcA would phenocopy DeltapipB2 cells for PipB2 - dependent centrifugal displacement of the Salmonella containing vacuole ( SCV) in epithelial cells, an event linked to cell - to - cell transfer during infection in vitro [ 29].	SrcA,27,31,Protein	PipB2,47,52,Protein	srcA,101,105,Protein	DeltapipB2,122,132,Organism	PipB2,143,148,Protein	Salmonella,193,203,Organism	"[{""token"": ""SrcA"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Protein""}, {""token"": ""PipB2"", ""start_span"": 47, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""srcA"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""DeltapipB2"", ""start_span"": 122, ""end_span"": 132, ""type"": ""Organism""}, {""token"": ""PipB2"", ""start_span"": 143, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""Salmonella"", ""start_span"": 193, ""end_span"": 203, ""type"": ""Organism""}]"	train
The gabD and gabT genes involved in the production of succinate from gamma - aminobutyrate ( GABA), another member of the L - glutamate group, were also highly induced in the flea.	gabD,4,8,Protein	gabT,13,17,Protein	succinate,54,63,Chemical	gamma - aminobutyrate,69,90,Chemical	GABA,93,97,Chemical	flea,175,179,Organism	"[{""token"": ""gabD"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""gabT"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""succinate"", ""start_span"": 54, ""end_span"": 63, ""type"": ""Chemical""}, {""token"": ""gamma - aminobutyrate"", ""start_span"": 69, ""end_span"": 90, ""type"": ""Chemical""}, {""token"": ""GABA"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Chemical""}, {""token"": ""flea"", ""start_span"": 175, ""end_span"": 179, ""type"": ""Organism""}]"	train
Only the genes encoding for chitobiose phosphotransferase ( PTS) uptake and utilization systems ( chbBC; chbF), and for a PTS system of unknown specificity ( frwBCD) were significantly upregulated in the flea [ 16], [ 17].	chitobiose phosphotransferase,28,57,Protein	PTS,60,63,Protein	chbBC,98,103,Protein	chbF,105,109,Protein	frwBCD,158,164,Protein	flea,204,208,Organism	"[{""token"": ""chitobiose phosphotransferase"", ""start_span"": 28, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""PTS"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""chbBC"", ""start_span"": 98, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""chbF"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""frwBCD"", ""start_span"": 158, ""end_span"": 164, ""type"": ""Protein""}, {""token"": ""flea"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Organism""}]"	train
In contrast to hexose uptake systems, Y. pestis genes that encode permeases for the pentoses ribose, xylose, and arabinose were induced in the flea gut.	hexose,15,21,Chemical	permeases,66,75,Protein	pentoses ribose,84,99,Chemical	xylose,101,107,Chemical	arabinose,113,122,Chemical	flea,143,147,Organism	"[{""token"": ""hexose"", ""start_span"": 15, ""end_span"": 21, ""type"": ""Chemical""}, {""token"": ""permeases"", ""start_span"": 66, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""pentoses ribose"", ""start_span"": 84, ""end_span"": 99, ""type"": ""Chemical""}, {""token"": ""xylose"", ""start_span"": 101, ""end_span"": 107, ""type"": ""Chemical""}, {""token"": ""arabinose"", ""start_span"": 113, ""end_span"": 122, ""type"": ""Chemical""}, {""token"": ""flea"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Organism""}]"	train
The Y. pestis homologs of Pseudomonas aeruginosa cupA1 and cupA3 in a predicted fimbrial biosynthesis operon and yapL, a predicted autotransporter adhesin similar to E. coli tibA, were specifically upregulated in the flea ( Table S1).	Pseudomonas aeruginosa,26,48,Organism	cupA1,49,54,Protein	cupA3,59,64,Protein	yapL,113,117,Protein	tibA,174,178,Protein	flea,217,221,Organism	"[{""token"": ""Pseudomonas aeruginosa"", ""start_span"": 26, ""end_span"": 48, ""type"": ""Organism""}, {""token"": ""cupA1"", ""start_span"": 49, ""end_span"": 54, ""type"": ""Protein""}, {""token"": ""cupA3"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""yapL"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""tibA"", ""start_span"": 174, ""end_span"": 178, ""type"": ""Protein""}, {""token"": ""flea"", ""start_span"": 217, ""end_span"": 221, ""type"": ""Organism""}]"	train
In addition to the known temperature - induced virulence factors, iron acquisition systems, including the ybt and yfe operons that are required for virulence; and oxidative and nitrosative stress response genes, including the hmp virulence factor, are highly upregulated in the rat bubo, but not the flea.	iron,66,70,Chemical	ybt,106,109,Regulon	yfe,114,117,Regulon	hmp virulence factor,226,246,Protein	rat,278,281,Organism	flea,300,304,Organism	"[{""token"": ""iron"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Chemical""}, {""token"": ""ybt"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Regulon""}, {""token"": ""yfe"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Regulon""}, {""token"": ""hmp virulence factor"", ""start_span"": 226, ""end_span"": 246, ""type"": ""Protein""}, {""token"": ""rat"", ""start_span"": 278, ""end_span"": 281, ""type"": ""Organism""}, {""token"": ""flea"", ""start_span"": 300, ""end_span"": 304, ""type"": ""Organism""}]"	train
Later studies demonstrated that the BvrR / BvrS system regulates transcription of at least two major outer membrane proteins, Omp22 ( Omp3b) and Omp25a ( Omp3a).	BvrR,36,40,Protein	BvrS,43,47,Protein	Omp22,126,131,Protein	Omp3b,134,139,Protein	Omp25a,145,151,Protein	Omp3a,154,159,Protein	"[{""token"": ""BvrR"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""BvrS"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""Omp22"", ""start_span"": 126, ""end_span"": 131, ""type"": ""Protein""}, {""token"": ""Omp3b"", ""start_span"": 134, ""end_span"": 139, ""type"": ""Protein""}, {""token"": ""Omp25a"", ""start_span"": 145, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""Omp3a"", ""start_span"": 154, ""end_span"": 159, ""type"": ""Protein""}]"	train
Ten of these genes, including malK, malG, malF, malE and an iclR regulator, were down - regulated suggesting that the complete operon was negatively regulated in the bvrR mutant.	malK,30,34,Protein	malG,36,40,Protein	malF,42,46,Protein	malE,48,52,Protein	iclR,60,64,Protein	bvrR,166,170,Protein	"[{""token"": ""malK"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""malG"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""malF"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""malE"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""iclR"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""bvrR"", ""start_span"": 166, ""end_span"": 170, ""type"": ""Protein""}]"	train
According to this, it has been demonstrated that in A. tumefaciens the pckA genes is indeed under the control of ChvG / ChvI [ 16] and that null mutants in S. meliloti exoS and chvI have pleiotropic growth defects and were unable to grow on several carbon sources [ 17].	pckA,71,75,Protein	ChvG,113,117,Protein	ChvI,120,124,Protein	exoS,168,172,Protein	chvI,177,181,Protein	carbon,249,255,Chemical	"[{""token"": ""pckA"", ""start_span"": 71, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""ChvG"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""ChvI"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Protein""}, {""token"": ""exoS"", ""start_span"": 168, ""end_span"": 172, ""type"": ""Protein""}, {""token"": ""chvI"", ""start_span"": 177, ""end_span"": 181, ""type"": ""Protein""}, {""token"": ""carbon"", ""start_span"": 249, ""end_span"": 255, ""type"": ""Chemical""}]"	train
The two - regulatory systems ChvG ( ExoS) / ChvI in S. meliloti and A. tumefaciens posses a high level of identity with the Brucella BvrR / BvrS [ 25], [ 26].	ChvG,29,33,Protein	ExoS,36,40,Protein	ChvI,44,48,Protein	Brucella,124,132,Organism	BvrR,133,137,Protein	BvrS,140,144,Protein	"[{""token"": ""ChvG"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""ExoS"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""ChvI"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""Brucella"", ""start_span"": 124, ""end_span"": 132, ""type"": ""Organism""}, {""token"": ""BvrR"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""BvrS"", ""start_span"": 140, ""end_span"": 144, ""type"": ""Protein""}]"	train
Chaves - Olarte et al have reported that B. abortus bvrS mutant complemented with the ExoS protein recuperated the ability to invade and replicated successfully in HeLa and macrophage cells [ 27], suggesting that the BvrR / BvrS system is functionally interchangeable with the ExoS / ChvI system.	bvrS,52,56,Protein	ExoS,86,90,Protein	BvrR,217,221,Protein	BvrS,224,228,Protein	ExoS,277,281,Protein	ChvI,284,288,Protein	"[{""token"": ""bvrS"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""ExoS"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""BvrR"", ""start_span"": 217, ""end_span"": 221, ""type"": ""Protein""}, {""token"": ""BvrS"", ""start_span"": 224, ""end_span"": 228, ""type"": ""Protein""}, {""token"": ""ExoS"", ""start_span"": 277, ""end_span"": 281, ""type"": ""Protein""}, {""token"": ""ChvI"", ""start_span"": 284, ""end_span"": 288, ""type"": ""Protein""}]"	train
It has been described in S. meliloti that exoR gene encodes a global regulator of transcription and that ExoR interacts genetically with both ExoS and ChvI and inhibits ExoS / ChvI activity [ 29], [ 30].	exoR,42,46,Protein	ExoR,105,109,Protein	ExoS,142,146,Protein	ChvI,151,155,Protein	ExoS,169,173,Protein	ChvI,176,180,Protein	"[{""token"": ""exoR"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""ExoR"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""ExoS"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Protein""}, {""token"": ""ChvI"", ""start_span"": 151, ""end_span"": 155, ""type"": ""Protein""}, {""token"": ""ExoS"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Protein""}, {""token"": ""ChvI"", ""start_span"": 176, ""end_span"": 180, ""type"": ""Protein""}]"	train
The type - 1 Mac, such as M1 Mac produced by serotype M1 GAS strains, has high enzymatic activity and low affinity to Fc receptor on the surface of PMNs, while the type - 2 Mac can bind to the Fc receptor and has lower enzymatic activity [ 9].	Mac,13,16,Protein	Mac,29,32,Protein	serotype M1 GAS,45,60,Organism	Fc receptor,118,129,Protein	Mac,173,176,Protein	Fc receptor,193,204,Protein	"[{""token"": ""Mac"", ""start_span"": 13, ""end_span"": 16, ""type"": ""Protein""}, {""token"": ""Mac"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""serotype M1 GAS"", ""start_span"": 45, ""end_span"": 60, ""type"": ""Organism""}, {""token"": ""Fc receptor"", ""start_span"": 118, ""end_span"": 129, ""type"": ""Protein""}, {""token"": ""Mac"", ""start_span"": 173, ""end_span"": 176, ""type"": ""Protein""}, {""token"": ""Fc receptor"", ""start_span"": 193, ""end_span"": 204, ""type"": ""Protein""}]"	train
SeMac or GAS Mac cleaved a small portion of the IgG1 / IgG4 mixture, but not IgG4.	SeMac,0,5,Protein	GAS,9,12,Organism	Mac,13,16,Protein	IgG1,48,52,Protein	IgG4,55,59,Protein	IgG4,77,81,Protein	"[{""token"": ""SeMac"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}, {""token"": ""GAS"", ""start_span"": 9, ""end_span"": 12, ""type"": ""Organism""}, {""token"": ""Mac"", ""start_span"": 13, ""end_span"": 16, ""type"": ""Protein""}, {""token"": ""IgG1"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""IgG4"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Protein""}, {""token"": ""IgG4"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Protein""}]"	train
If this is true, SeMac should inhibit opsonophagocytosis of GAS by human PMNs, since SeMac efficiently cleaves human IgG.	SeMac,17,22,Protein	GAS,60,63,Organism	human,67,72,Organism	SeMac,85,90,Protein	human,111,116,Organism	IgG,117,120,Protein	"[{""token"": ""SeMac"", ""start_span"": 17, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""GAS"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 67, ""end_span"": 72, ""type"": ""Organism""}, {""token"": ""SeMac"", ""start_span"": 85, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""human"", ""start_span"": 111, ""end_span"": 116, ""type"": ""Organism""}, {""token"": ""IgG"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Protein""}]"	train
Thus, there is a correlation between the enzymatic activity of SeMac and its ability to inhibit opsonophagocytosis, suggesting that SeMac functions like GAS M1 Mac in the inhibition of opsonophagocytosis of GAS by human PMNs.	SeMac,63,68,Protein	SeMac,132,137,Protein	GAS,153,156,Organism	Mac,160,163,Protein	GAS,207,210,Organism	human,214,219,Organism	"[{""token"": ""SeMac"", ""start_span"": 63, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""SeMac"", ""start_span"": 132, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""GAS"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Organism""}, {""token"": ""Mac"", ""start_span"": 160, ""end_span"": 163, ""type"": ""Protein""}, {""token"": ""GAS"", ""start_span"": 207, ""end_span"": 210, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 214, ""end_span"": 219, ""type"": ""Organism""}]"	train
Here we report that this activation requires both PmrA ' s cognate sensor kinase PmrB, which had been previously shown to respond to Fe3 + and Al3 +, and PmrA ' s post - translational activator PmrD.	PmrA,50,54,Protein	PmrB,81,85,Protein	Fe3 +,133,138,Chemical	Al3 +,143,148,Chemical	PmrA,154,158,Protein	PmrD,194,198,Protein	"[{""token"": ""PmrA"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Protein""}, {""token"": ""PmrB"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Protein""}, {""token"": ""Fe3 +"", ""start_span"": 133, ""end_span"": 138, ""type"": ""Chemical""}, {""token"": ""Al3 +"", ""start_span"": 143, ""end_span"": 148, ""type"": ""Chemical""}, {""token"": ""PmrA"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Protein""}, {""token"": ""PmrD"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Protein""}]"	valid
We determined that Chelex 100 was effective at chelating iron because expression of the pmrA - independent iron - repressed iroA gene ( Hall and Foster, 1996) was induced to higher levels in cultures treated with Chelex 100 ( Fig. 2D).	Chelex 100,19,29,Chemical	iron,57,61,Chemical	pmrA,88,92,Protein	iron,107,111,Chemical	iroA,124,128,Protein	Chelex 100,213,223,Chemical	"[{""token"": ""Chelex 100"", ""start_span"": 19, ""end_span"": 29, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 57, ""end_span"": 61, ""type"": ""Chemical""}, {""token"": ""pmrA"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""iron"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Chemical""}, {""token"": ""iroA"", ""start_span"": 124, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""Chelex 100"", ""start_span"": 213, ""end_span"": 223, ""type"": ""Chemical""}]"	valid
The PmrB protein is necessary for activation of the PmrA protein in low Mg2 + ( Kox et al., 2000; Kato and Groisman, 2004) and in the presence of Fe3 + ( Wosten et al., 2000), consistent with the notion that PmrB is the major phosphodonor for PmrA.	PmrB,4,8,Protein	PmrA,52,56,Protein	Mg2 +,72,77,Chemical	Fe3 +,146,151,Chemical	PmrB,208,212,Protein	PmrA,243,247,Protein	"[{""token"": ""PmrB"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""PmrA"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""Mg2 +"", ""start_span"": 72, ""end_span"": 77, ""type"": ""Chemical""}, {""token"": ""Fe3 +"", ""start_span"": 146, ""end_span"": 151, ""type"": ""Chemical""}, {""token"": ""PmrB"", ""start_span"": 208, ""end_span"": 212, ""type"": ""Protein""}, {""token"": ""PmrA"", ""start_span"": 243, ""end_span"": 247, ""type"": ""Protein""}]"	valid
This acid pH - promoted increase appears to be specific to a subset of PhoP - activated genes ( our unpublished results) that includes pmrD because expression of the PhoP - regulated slyA gene and the PhoP - independent corA gene was not affected by the pH of the medium ( Fig. 4A).	PhoP,71,75,Protein	pmrD,135,139,Protein	PhoP,166,170,Protein	slyA,183,187,Protein	PhoP,201,205,Protein	corA,220,224,Protein	"[{""token"": ""PhoP"", ""start_span"": 71, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""pmrD"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Protein""}, {""token"": ""PhoP"", ""start_span"": 166, ""end_span"": 170, ""type"": ""Protein""}, {""token"": ""slyA"", ""start_span"": 183, ""end_span"": 187, ""type"": ""Protein""}, {""token"": ""PhoP"", ""start_span"": 201, ""end_span"": 205, ""type"": ""Protein""}, {""token"": ""corA"", ""start_span"": 220, ""end_span"": 224, ""type"": ""Protein""}]"	valid
On the other hand, although mild acid ( pH 6. 0) per se, i. e. even in the presence of high Mg2 +, promotes LPS modifications ( Gibbons et al., 2005), the low pH signal may also act synergistically with the low Mg2 + signal in vivo because Mg2 + deprivation alone is not sufficient to provide all the LPS modifications seen in Salmonella when present inside macrophages ( Gibbons et al., 2005).	Mg2 +,92,97,Chemical	LPS,108,111,Chemical	Mg2 +,211,216,Chemical	Mg2 +,240,245,Chemical	LPS,301,304,Chemical	Salmonella,327,337,Organism	"[{""token"": ""Mg2 +"", ""start_span"": 92, ""end_span"": 97, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 108, ""end_span"": 111, ""type"": ""Chemical""}, {""token"": ""Mg2 +"", ""start_span"": 211, ""end_span"": 216, ""type"": ""Chemical""}, {""token"": ""Mg2 +"", ""start_span"": 240, ""end_span"": 245, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 301, ""end_span"": 304, ""type"": ""Chemical""}, {""token"": ""Salmonella"", ""start_span"": 327, ""end_span"": 337, ""type"": ""Organism""}]"	valid
The expression of invF leads to the induction of several effector genes encoded both within SPI1 ( sic / sip operon) and outside SPI1 ( sigD / sopB and sopE), with SicA as a co - factor ( 11).	invF,18,22,Protein	sic / sip,99,108,Regulon	sigD,136,140,Protein	sopB,143,147,Protein	sopE,152,156,Protein	SicA,164,168,Protein	"[{""token"": ""invF"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""sic / sip"", ""start_span"": 99, ""end_span"": 108, ""type"": ""Regulon""}, {""token"": ""sigD"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""sopB"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Protein""}, {""token"": ""sopE"", ""start_span"": 152, ""end_span"": 156, ""type"": ""Protein""}, {""token"": ""SicA"", ""start_span"": 164, ""end_span"": 168, ""type"": ""Protein""}]"	valid
HilC and HilD, which are members of the AraC / XylS family, have been postulated to act as a derepressor of hilA expression by counteracting the action of negative regulatory elements at the hilA promoter ( 12, 13).	HilC,0,4,Protein	HilD,9,13,Protein	AraC,40,44,Protein	XylS,47,51,Protein	hilA,108,112,Protein	hilA,191,195,Protein	"[{""token"": ""HilC"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""HilD"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Protein""}, {""token"": ""AraC"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""XylS"", ""start_span"": 47, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""hilA"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Protein""}, {""token"": ""hilA"", ""start_span"": 191, ""end_span"": 195, ""type"": ""Protein""}]"	valid
