Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
Of the three DnaJ homologues in the yeast rough endoplasmic reticulum ( RER; Scj1p, Sec63p, and Jem1p), Scj1p is most closely related to DnaJ, hence it is a probable cofactor for Kar2p, the major Hsp70 in the yeast RER.	DnaJ,13,17,Protein	Scj1p,77,82,Protein	Sec63p,84,90,Protein	Jem1p,96,101,Protein	Scj1p,104,109,Protein	DnaJ,137,141,Protein	Kar2p,179,184,Protein	"[{""token"": ""DnaJ"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""Scj1p"", ""start_span"": 77, ""end_span"": 82, ""type"": ""Protein""}, {""token"": ""Sec63p"", ""start_span"": 84, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""Jem1p"", ""start_span"": 96, ""end_span"": 101, ""type"": ""Protein""}, {""token"": ""Scj1p"", ""start_span"": 104, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""DnaJ"", ""start_span"": 137, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""Kar2p"", ""start_span"": 179, ""end_span"": 184, ""type"": ""Protein""}]"	train
RTP, also called Drg1 / Cap43 / rit42 / TDD5 / Ndr1, was originally identified as a homocysteine - responsive gene product, and is now considered to be involved in stress responses, atherosclerosis, carcinogenesis, differentiation, androgen responses, hypoxia, and N - myc pathways.	RTP,0,3,Protein	Drg1,17,21,Protein	Cap43,24,29,Protein	rit42,32,37,Protein	TDD5,40,44,Protein	Ndr1,47,51,Protein	N - myc,265,272,Protein	"[{""token"": ""RTP"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Protein""}, {""token"": ""Drg1"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Protein""}, {""token"": ""Cap43"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""rit42"", ""start_span"": 32, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""TDD5"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""Ndr1"", ""start_span"": 47, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""N - myc"", ""start_span"": 265, ""end_span"": 272, ""type"": ""Protein""}]"	valid
The expression patterns of XIST and the 3 X - linked genes androgen receptor ( AR), fragile X mental retardation ( FMR1) and Glypican 3 ( GPC3) were studied by reverse transcriptase - polymerase chain reaction.	XIST,27,31,Protein	androgen receptor,59,76,Protein	AR,79,81,Protein	FMR1,115,119,Protein	Glypican 3,125,135,Protein	GPC3,138,142,Protein	reverse transcriptase,160,181,Protein	"[{""token"": ""XIST"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Protein""}, {""token"": ""androgen receptor"", ""start_span"": 59, ""end_span"": 76, ""type"": ""Protein""}, {""token"": ""AR"", ""start_span"": 79, ""end_span"": 81, ""type"": ""Protein""}, {""token"": ""FMR1"", ""start_span"": 115, ""end_span"": 119, ""type"": ""Protein""}, {""token"": ""Glypican 3"", ""start_span"": 125, ""end_span"": 135, ""type"": ""Protein""}, {""token"": ""GPC3"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Protein""}, {""token"": ""reverse transcriptase"", ""start_span"": 160, ""end_span"": 181, ""type"": ""Protein""}]"	valid
Vif utilizes a viral - specific BC - box to recruit ElonginB - ElonginC and a novel zinc - binding HCCH motif to recruit Cullin5 ( Cul5) to form an E3 ubiquitin ligase targeting A3G for polyubiquitination and subsequently proteasomal degradation.	Vif,0,3,Protein	ElonginB,52,60,Protein	ElonginC,63,71,Protein	Cullin5,121,128,Protein	Cul5,131,135,Protein	ubiquitin,151,160,Protein	A3G,178,181,Protein	"[{""token"": ""Vif"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Protein""}, {""token"": ""ElonginB"", ""start_span"": 52, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""ElonginC"", ""start_span"": 63, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""Cullin5"", ""start_span"": 121, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""Cul5"", ""start_span"": 131, ""end_span"": 135, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 151, ""end_span"": 160, ""type"": ""Protein""}, {""token"": ""A3G"", ""start_span"": 178, ""end_span"": 181, ""type"": ""Protein""}]"	valid
The role of Cdc42 in regulating E - cadherin ubiquitination and degradation is underscored by the fact that constitutively active Cdc42 ( F28L) increases the activity of EGFR and Src and significantly enhances E - cadherin ubiquitination and lysosomal degradation.	Cdc42,12,17,Protein	E - cadherin,32,44,Protein	Cdc42,130,135,Protein	F28L,138,142,Protein	EGFR,170,174,Protein	Src,179,182,Protein	E - cadherin,210,222,Protein	"[{""token"": ""Cdc42"", ""start_span"": 12, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""E - cadherin"", ""start_span"": 32, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""Cdc42"", ""start_span"": 130, ""end_span"": 135, ""type"": ""Protein""}, {""token"": ""F28L"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Protein""}, {""token"": ""EGFR"", ""start_span"": 170, ""end_span"": 174, ""type"": ""Protein""}, {""token"": ""Src"", ""start_span"": 179, ""end_span"": 182, ""type"": ""Protein""}, {""token"": ""E - cadherin"", ""start_span"": 210, ""end_span"": 222, ""type"": ""Protein""}]"	valid
The glioma pathogenesis - related 1 ( GLIPR1) family consists of three genes [ GLIPR1, GLIPR1 - like 1 ( GLIPR1L1), and GLIPR1 - like 2 ( GLIPR1L2)] and forms a distinct subgroup within the cysteine - rich secretory protein ( CRISP), antigen 5, and pathogenesis - related 1 ( CAP) superfamily.	glioma pathogenesis - related 1,4,35,Protein	GLIPR1,38,44,Protein	GLIPR1,79,85,Protein	GLIPR1 - like 1,87,102,Protein	GLIPR1L1,105,113,Protein	GLIPR1 - like 2,120,135,Protein	GLIPR1L2,138,146,Protein	"[{""token"": ""glioma pathogenesis - related 1"", ""start_span"": 4, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""GLIPR1"", ""start_span"": 38, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""GLIPR1"", ""start_span"": 79, ""end_span"": 85, ""type"": ""Protein""}, {""token"": ""GLIPR1 - like 1"", ""start_span"": 87, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""GLIPR1L1"", ""start_span"": 105, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""GLIPR1 - like 2"", ""start_span"": 120, ""end_span"": 135, ""type"": ""Protein""}, {""token"": ""GLIPR1L2"", ""start_span"": 138, ""end_span"": 146, ""type"": ""Protein""}]"	valid
These alterations in the methylation profile are correlated with silencing of tumor suppressor genes such as p15, p16, Rb, VHL, e - cadherin, ER, and HIC1 ( 8).	p15,109,112,Protein	p16,114,117,Protein	Rb,119,121,Protein	VHL,123,126,Protein	e - cadherin,128,140,Protein	ER,142,144,Protein	HIC1,150,154,Protein	"[{""token"": ""p15"", ""start_span"": 109, ""end_span"": 112, ""type"": ""Protein""}, {""token"": ""p16"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""Rb"", ""start_span"": 119, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""VHL"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Protein""}, {""token"": ""e - cadherin"", ""start_span"": 128, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""ER"", ""start_span"": 142, ""end_span"": 144, ""type"": ""Protein""}, {""token"": ""HIC1"", ""start_span"": 150, ""end_span"": 154, ""type"": ""Protein""}]"	test
PAD4 targets multiple sites in histones H3 and H4, including those sites methylated by coactivators CARM1 ( H3 Arg17) and PRMT1 ( H4 Arg3).	PAD4,0,4,Protein	histones H3,31,42,Protein	H4,47,49,Protein	CARM1,100,105,Protein	H3,108,110,Protein	PRMT1,122,127,Protein	H4,130,132,Protein	"[{""token"": ""PAD4"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""histones H3"", ""start_span"": 31, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 47, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""CARM1"", ""start_span"": 100, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 108, ""end_span"": 110, ""type"": ""Protein""}, {""token"": ""PRMT1"", ""start_span"": 122, ""end_span"": 127, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 130, ""end_span"": 132, ""type"": ""Protein""}]"	test
To investigate the individual contributions of p53 and Rb to PML - induced senescence, we used oncoproteins E6 and E7 from human papillomaviruses ( HPVs), which predominantly target p53 and Rb.	p53,47,50,Protein	Rb,55,57,Protein	PML,61,64,Protein	E6,108,110,Protein	E7,115,117,Protein	p53,182,185,Protein	Rb,190,192,Protein	"[{""token"": ""p53"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Protein""}, {""token"": ""Rb"", ""start_span"": 55, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""PML"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""E6"", ""start_span"": 108, ""end_span"": 110, ""type"": ""Protein""}, {""token"": ""E7"", ""start_span"": 115, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 182, ""end_span"": 185, ""type"": ""Protein""}, {""token"": ""Rb"", ""start_span"": 190, ""end_span"": 192, ""type"": ""Protein""}]"	test
Depletion of H3K4me3 causes partial release of the NURF subunit, BPTF ( bromodomain and PHD finger transcription factor), from chromatin and defective recruitment of the associated ATPase, SNF2L ( also known as ISWI and SMARCA1), to the HOXC8 promoter.	H3K4me3,13,20,Protein	BPTF,65,69,Protein	bromodomain and PHD finger transcription factor,72,119,Protein	SNF2L,189,194,Protein	ISWI,211,215,Protein	SMARCA1,220,227,Protein	HOXC8,237,242,Protein	"[{""token"": ""H3K4me3"", ""start_span"": 13, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""BPTF"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""bromodomain and PHD finger transcription factor"", ""start_span"": 72, ""end_span"": 119, ""type"": ""Protein""}, {""token"": ""SNF2L"", ""start_span"": 189, ""end_span"": 194, ""type"": ""Protein""}, {""token"": ""ISWI"", ""start_span"": 211, ""end_span"": 215, ""type"": ""Protein""}, {""token"": ""SMARCA1"", ""start_span"": 220, ""end_span"": 227, ""type"": ""Protein""}, {""token"": ""HOXC8"", ""start_span"": 237, ""end_span"": 242, ""type"": ""Protein""}]"	test
In IRAK1 - / - cells, the co - transfection of DNA encoding wild - type IRAK1 and Pellino 2, but not inactive mutants of these proteins, induces the formation of K63 - pUb - IRAK1 and its interaction with the NEMO [ NF - kappaB ( nuclear factor kappaB) essential modifier] regulatory subunit of the IKK ( inhibitor of NF - kappaB kinase) complex, a K63 - pUb - binding protein.	IRAK1,3,8,Protein	IRAK1,72,77,Protein	Pellino 2,82,91,Protein	pUb,168,171,Protein	IRAK1,174,179,Protein	NEMO,209,213,Protein	pUb,355,358,Protein	"[{""token"": ""IRAK1"", ""start_span"": 3, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""IRAK1"", ""start_span"": 72, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""Pellino 2"", ""start_span"": 82, ""end_span"": 91, ""type"": ""Protein""}, {""token"": ""pUb"", ""start_span"": 168, ""end_span"": 171, ""type"": ""Protein""}, {""token"": ""IRAK1"", ""start_span"": 174, ""end_span"": 179, ""type"": ""Protein""}, {""token"": ""NEMO"", ""start_span"": 209, ""end_span"": 213, ""type"": ""Protein""}, {""token"": ""pUb"", ""start_span"": 355, ""end_span"": 358, ""type"": ""Protein""}]"	test
AtATG12b was conjugated to AtATG5 in a manner dependent on AtATG7, AtATG10, and ATP, whereas AtATG8a was conjugated to phosphatidylethanolamine ( PE) in a manner dependent on AtATG7, AtATG3, and ATP.	AtATG12b,0,8,Protein	AtATG5,27,33,Protein	AtATG7,59,65,Protein	AtATG10,67,74,Protein	AtATG8a,93,100,Protein	AtATG7,175,181,Protein	AtATG3,183,189,Protein	"[{""token"": ""AtATG12b"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""AtATG5"", ""start_span"": 27, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""AtATG7"", ""start_span"": 59, ""end_span"": 65, ""type"": ""Protein""}, {""token"": ""AtATG10"", ""start_span"": 67, ""end_span"": 74, ""type"": ""Protein""}, {""token"": ""AtATG8a"", ""start_span"": 93, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""AtATG7"", ""start_span"": 175, ""end_span"": 181, ""type"": ""Protein""}, {""token"": ""AtATG3"", ""start_span"": 183, ""end_span"": 189, ""type"": ""Protein""}]"	test
Here, we provide evidence suggesting that E2D1 / 2 / 3 ( UbcH5a / b / c) are the mammalian functional counterparts of yeast / plant Pex4p.	E2D1,42,46,Protein	2,49,50,Protein	3,53,54,Protein	UbcH5a,57,63,Protein	b,66,67,Protein	c,70,71,Protein	Pex4p,132,137,Protein	"[{""token"": ""E2D1"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""2"", ""start_span"": 49, ""end_span"": 50, ""type"": ""Protein""}, {""token"": ""3"", ""start_span"": 53, ""end_span"": 54, ""type"": ""Protein""}, {""token"": ""UbcH5a"", ""start_span"": 57, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""b"", ""start_span"": 66, ""end_span"": 67, ""type"": ""Protein""}, {""token"": ""c"", ""start_span"": 70, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""Pex4p"", ""start_span"": 132, ""end_span"": 137, ""type"": ""Protein""}]"	test
We analyzed the chromatin status of the interleukin - 2 ( IL - 2) promoter region in T cells stimulated with toxic shock syndrome toxin - 1 ( TSST - 1) superantigen using T cell receptor - transgenic T cells responding to ovalbumin ( OVA) and TSST - 1.	interleukin - 2,40,55,Protein	IL - 2,58,64,Protein	toxic shock syndrome toxin - 1,109,139,Protein	TSST - 1,142,150,Protein	ovalbumin,222,231,Protein	OVA,234,237,Protein	TSST - 1,243,251,Protein	"[{""token"": ""interleukin - 2"", ""start_span"": 40, ""end_span"": 55, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 58, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""toxic shock syndrome toxin - 1"", ""start_span"": 109, ""end_span"": 139, ""type"": ""Protein""}, {""token"": ""TSST - 1"", ""start_span"": 142, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""ovalbumin"", ""start_span"": 222, ""end_span"": 231, ""type"": ""Protein""}, {""token"": ""OVA"", ""start_span"": 234, ""end_span"": 237, ""type"": ""Protein""}, {""token"": ""TSST - 1"", ""start_span"": 243, ""end_span"": 251, ""type"": ""Protein""}]"	test
Proteins such as Dicer, TRBP, MOV10, RHA, RCK / p54 and KIAA1093 associate with Ago proteins and participate in small RNA processing, RISC loading and localization of Ago proteins in the cytoplasmic messenger RNA processing bodies.	Dicer,17,22,Protein	TRBP,24,28,Protein	MOV10,30,35,Protein	RHA,37,40,Protein	RCK,42,45,Protein	p54,48,51,Protein	KIAA1093,56,64,Protein	"[{""token"": ""Dicer"", ""start_span"": 17, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""TRBP"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""MOV10"", ""start_span"": 30, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""RHA"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""RCK"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""p54"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""KIAA1093"", ""start_span"": 56, ""end_span"": 64, ""type"": ""Protein""}]"	test
CXCL12, a CXCR4 agonist, induces a time - dependent association of USP14 with CXCR4, or its C terminus, that is not mimicked by USP2A, USP4, or USP7, other members of the deubiquitination catalytic family.	CXCL12,0,6,Protein	CXCR4,10,15,Protein	USP14,67,72,Protein	CXCR4,78,83,Protein	USP2A,128,133,Protein	USP4,135,139,Protein	USP7,144,148,Protein	"[{""token"": ""CXCL12"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Protein""}, {""token"": ""CXCR4"", ""start_span"": 10, ""end_span"": 15, ""type"": ""Protein""}, {""token"": ""USP14"", ""start_span"": 67, ""end_span"": 72, ""type"": ""Protein""}, {""token"": ""CXCR4"", ""start_span"": 78, ""end_span"": 83, ""type"": ""Protein""}, {""token"": ""USP2A"", ""start_span"": 128, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""USP4"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Protein""}, {""token"": ""USP7"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Protein""}]"	test
The physical interaction of CXCR4 and USP14 is paralleled by USP14 - catalyzed deubiquitination of the receptor; knockdown of endogenous USP14 by RNA interference ( RNAi) blocks CXCR4 deubiquitination, whereas overexpression of USP14 promotes CXCR4 deubiquitination.	CXCR4,28,33,Protein	USP14,38,43,Protein	USP14,61,66,Protein	USP14,137,142,Protein	CXCR4,178,183,Protein	USP14,228,233,Protein	CXCR4,243,248,Protein	"[{""token"": ""CXCR4"", ""start_span"": 28, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""USP14"", ""start_span"": 38, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""USP14"", ""start_span"": 61, ""end_span"": 66, ""type"": ""Protein""}, {""token"": ""USP14"", ""start_span"": 137, ""end_span"": 142, ""type"": ""Protein""}, {""token"": ""CXCR4"", ""start_span"": 178, ""end_span"": 183, ""type"": ""Protein""}, {""token"": ""USP14"", ""start_span"": 228, ""end_span"": 233, ""type"": ""Protein""}, {""token"": ""CXCR4"", ""start_span"": 243, ""end_span"": 248, ""type"": ""Protein""}]"	test
Previous studies established that EBNA3C facilitates degradation of several vital cell cycle regulators, including the retinoblastoma ( pRb) and p27 ( KIP) proteins, by recruitment of the SCF ( Skp2) E3 ubiquitin ligase complex.	EBNA3C,34,40,Protein	retinoblastoma,119,133,Protein	pRb,136,139,Protein	p27,145,148,Protein	KIP,151,154,Protein	Skp2,194,198,Protein	ubiquitin,203,212,Protein	"[{""token"": ""EBNA3C"", ""start_span"": 34, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""retinoblastoma"", ""start_span"": 119, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""pRb"", ""start_span"": 136, ""end_span"": 139, ""type"": ""Protein""}, {""token"": ""p27"", ""start_span"": 145, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""KIP"", ""start_span"": 151, ""end_span"": 154, ""type"": ""Protein""}, {""token"": ""Skp2"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 203, ""end_span"": 212, ""type"": ""Protein""}]"	test
Notably, we found that activation of TNF - alpha signaling induced the association of TGIF with Itch / AIP4, resulting in increased accessibility of cFlip ( L) for association and ubiquitination by Itch / AIP4.	TNF - alpha,37,48,Protein	TGIF,86,90,Protein	Itch,96,100,Protein	AIP4,103,107,Protein	cFlip,149,154,Protein	Itch,198,202,Protein	AIP4,205,209,Protein	"[{""token"": ""TNF - alpha"", ""start_span"": 37, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""TGIF"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""Itch"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""AIP4"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Protein""}, {""token"": ""cFlip"", ""start_span"": 149, ""end_span"": 154, ""type"": ""Protein""}, {""token"": ""Itch"", ""start_span"": 198, ""end_span"": 202, ""type"": ""Protein""}, {""token"": ""AIP4"", ""start_span"": 205, ""end_span"": 209, ""type"": ""Protein""}]"	test
Following LPS pretreatment, CD + ET - 1 failed to stimulate eNOS activity ( + 51%, P > 0. 05), which contributed to the reduced levels of eNOS - Ser1177 phosphorylation and eNOS - Thr495 dephosphorylation, the LPS / CD - induced overexpression and translocation of Cav - 1 in the perinuclear region, and the increased perinuclear colocalization of eNOS with Cav - 1.	ET - 1,33,39,Protein	eNOS,60,64,Protein	eNOS,138,142,Protein	eNOS,173,177,Protein	Cav - 1,265,272,Protein	eNOS,348,352,Protein	Cav - 1,358,365,Protein	"[{""token"": ""ET - 1"", ""start_span"": 33, ""end_span"": 39, ""type"": ""Protein""}, {""token"": ""eNOS"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""eNOS"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Protein""}, {""token"": ""eNOS"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Protein""}, {""token"": ""Cav - 1"", ""start_span"": 265, ""end_span"": 272, ""type"": ""Protein""}, {""token"": ""eNOS"", ""start_span"": 348, ""end_span"": 352, ""type"": ""Protein""}, {""token"": ""Cav - 1"", ""start_span"": 358, ""end_span"": 365, ""type"": ""Protein""}]"	test
Therefore, we further analyzed the carbohydrate composition of bovine retinal rod guanyl cyclase by lectin binding using the lectins Galanthus nivalis agglutinin, Sambucus nigra agglutinin, Maackia amurensis agglutinin, Ricinus communis agglutinin, Datura stramonium agglutinin, peanut agglutinin and by chromatography of the purified enzyme using concanavalin - A - Sepharose.	retinal rod guanyl cyclase,70,96,Protein	agglutinin,151,161,Protein	agglutinin,178,188,Protein	agglutinin,208,218,Protein	agglutinin,237,247,Protein	agglutinin,267,277,Protein	agglutinin,286,296,Protein	"[{""token"": ""retinal rod guanyl cyclase"", ""start_span"": 70, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""agglutinin"", ""start_span"": 151, ""end_span"": 161, ""type"": ""Protein""}, {""token"": ""agglutinin"", ""start_span"": 178, ""end_span"": 188, ""type"": ""Protein""}, {""token"": ""agglutinin"", ""start_span"": 208, ""end_span"": 218, ""type"": ""Protein""}, {""token"": ""agglutinin"", ""start_span"": 237, ""end_span"": 247, ""type"": ""Protein""}, {""token"": ""agglutinin"", ""start_span"": 267, ""end_span"": 277, ""type"": ""Protein""}, {""token"": ""agglutinin"", ""start_span"": 286, ""end_span"": 296, ""type"": ""Protein""}]"	test
Human mannan - binding proteins ( MBPs) occur in two forms, serum MBP ( S - MBP) and liver MBP ( L - MBP), both of which are synthesized in the liver from a single form of human MBP mRNA.	mannan - binding proteins,6,31,Protein	MBPs,34,38,Protein	MBP,66,69,Protein	MBP,76,79,Protein	MBP,91,94,Protein	MBP,101,104,Protein	MBP,178,181,Protein	"[{""token"": ""mannan - binding proteins"", ""start_span"": 6, ""end_span"": 31, ""type"": ""Protein""}, {""token"": ""MBPs"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Protein""}, {""token"": ""MBP"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""MBP"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""MBP"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""MBP"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Protein""}, {""token"": ""MBP"", ""start_span"": 178, ""end_span"": 181, ""type"": ""Protein""}]"	test
