However, we found that a mutant in the histone Lys9H3 methyltransferase dim - 5 was unable to maintain PTGS, with transgenic copies being rapidly lost, resulting in reversion of the silenced phenotype.	"histone	39	46	Protein"	"dim - 5	72	79	Protein"	"[{""token"": ""histone"", ""start_span"": 39, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""dim - 5"", ""start_span"": 72, ""end_span"": 79, ""type"": ""Protein""}]"
These results indicate that the defect in PTGS of the Deltadim - 5 strain is due to the inability to maintain the transgene in tandem, suggesting a role for DIM - 5 in stabilizing such repeated sequences.	"Deltadim - 5	54	66	Protein"	"DIM - 5	157	164	Protein"	"[{""token"": ""Deltadim - 5"", ""start_span"": 54, ""end_span"": 66, ""type"": ""Protein""}, {""token"": ""DIM - 5"", ""start_span"": 157, ""end_span"": 164, ""type"": ""Protein""}]"
These observations can be explained by our finding that LH1 mRNA levels are the most sensitive to minoxidil treatment, corroborating that LH1 has a preference for triple helical lysine residues as substrate.	"LH1	56	59	Protein"	"LH1	138	141	Protein"	"[{""token"": ""LH1"", ""start_span"": 56, ""end_span"": 59, ""type"": ""Protein""}, {""token"": ""LH1"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Protein""}]"
To investigate further the role of N - linked sugar chains of apo B - 100 in lipid metabolism, we examined the correlation between the N - glycosylation of apo B - 100 and serum cholesterol levels in WHHL rabbits.	"apo B - 100	62	73	Protein"	"apo B - 100	156	167	Protein"	"[{""token"": ""apo B - 100"", ""start_span"": 62, ""end_span"": 73, ""type"": ""Protein""}, {""token"": ""apo B - 100"", ""start_span"": 156, ""end_span"": 167, ""type"": ""Protein""}]"
Effects of histone acetylation on sodium iodide symporter promoter and expression of thyroid - specific transcription factors.	"histone	11	18	Protein"	"sodium iodide symporter	34	57	Protein"	"[{""token"": ""histone"", ""start_span"": 11, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""sodium iodide symporter"", ""start_span"": 34, ""end_span"": 57, ""type"": ""Protein""}]"
Various human thyroid tumor cell lines ( ARO, BCPAP, FRO, TPC - 1) were treated with the HDAC inhibitors Na butyrate ( NaB) and tricostatin A ( TSA), and the effects on the expression of NIS and several thyroid - specific transcription factors together with the activity of NIS promoter were evaluated.	"NIS	187	190	Protein"	"NIS	274	277	Protein"	"[{""token"": ""NIS"", ""start_span"": 187, ""end_span"": 190, ""type"": ""Protein""}, {""token"": ""NIS"", ""start_span"": 274, ""end_span"": 277, ""type"": ""Protein""}]"
Histone acetylation had no significant effects on HEX expression.	"Histone	0	7	Protein"	"HEX	50	53	Protein"	"[{""token"": ""Histone"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Protein""}, {""token"": ""HEX"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Protein""}]"
Conversely, overexpression of the HDAC 1 enzyme inhibited basal activity of the NIS promoter.	"HDAC 1	34	40	Protein"	"NIS	80	83	Protein"	"[{""token"": ""HDAC 1"", ""start_span"": 34, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""NIS"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Protein""}]"
The acetylation of histone H3 and H4 was found throughout the subcluster in both cell types but this acetylation did not correlate with the expression pattern of these serpin genes.	"histone H3	19	29	Protein"	"H4	34	36	Protein"	"[{""token"": ""histone H3"", ""start_span"": 19, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 34, ""end_span"": 36, ""type"": ""Protein""}]"
In addition, inhibition of methyltransferase activity resulted in suppression of ACT and PCI mRNA expression.	"ACT	81	84	Protein"	"PCI	89	92	Protein"	"[{""token"": ""ACT"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""PCI"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Protein""}]"
For the first time, we investigated the H2O2 - generating activity in the particulate fractions from DUOX2 - and DUOX1 - transfected HEK293 and Chinese hamster ovary cells.	"DUOX2	101	106	Protein"	"DUOX1	113	118	Protein"	"[{""token"": ""DUOX2"", ""start_span"": 101, ""end_span"": 106, ""type"": ""Protein""}, {""token"": ""DUOX1"", ""start_span"": 113, ""end_span"": 118, ""type"": ""Protein""}]"
Human Duox2 seemed to be more active than human Duox1 but only half as active as its porcine counterpart.	"Duox2	6	11	Protein"	"Duox1	48	53	Protein"	"[{""token"": ""Duox2"", ""start_span"": 6, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""Duox1"", ""start_span"": 48, ""end_span"": 53, ""type"": ""Protein""}]"
CONCLUSION: The epigenetically silenced PR - B gene remains sensitive to changes in DNA demethylation and histone acetylation in uterine adenocarcinoma cell lines.	"PR - B	40	46	Protein"	"histone	106	113	Protein"	"[{""token"": ""PR - B"", ""start_span"": 40, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 106, ""end_span"": 113, ""type"": ""Protein""}]"
The method was then applied to the analysis of glycan heterogeneities at seven N - glycosylation sites in each of the plasma and cellular fibronectins ( FNs).	"fibronectins	138	150	Protein"	"FNs	153	156	Protein"	"[{""token"": ""fibronectins"", ""start_span"": 138, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""FNs"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Protein""}]"
Considering that another mucin - type O - glycosylation site lies within a different connecting segment, the O - glycosylation of FN was suggested to play a significant role in segregating the neighboring domains and thus maintaining the topology of FN and the domain functions.	"FN	130	132	Protein"	"FN	250	252	Protein"	"[{""token"": ""FN"", ""start_span"": 130, ""end_span"": 132, ""type"": ""Protein""}, {""token"": ""FN"", ""start_span"": 250, ""end_span"": 252, ""type"": ""Protein""}]"
In addition, the method was applied to apolipoprotein B - 100 ( apoB100) whose N - glycan structures at 17 of 19 potential sites have been reported, and characterized the remaining sites.	"apolipoprotein B - 100	39	61	Protein"	"apoB100	64	71	Protein"	"[{""token"": ""apolipoprotein B - 100"", ""start_span"": 39, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""apoB100"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Protein""}]"
Histone acetylation, chromatin remodelling and nucleotide excision repair: hint from the study on MFA2 in Saccharomyces cerevisiae.	"Histone	0	7	Protein"	"MFA2	98	102	Protein"	"[{""token"": ""Histone"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Protein""}, {""token"": ""MFA2"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Protein""}]"
This is not dependent on Gcn5p, yet it is partially dependent on Swi2p.	"Gcn5p	25	30	Protein"	"Swi2p	65	70	Protein"	"[{""token"": ""Gcn5p"", ""start_span"": 25, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""Swi2p"", ""start_span"": 65, ""end_span"": 70, ""type"": ""Protein""}]"
Peptide mass mapping of acetylated isoforms of histone H4 from mouse lymphosarcoma cells treated with histone deacetylase ( HDACs) inhibitors.	"histone H4	47	57	Protein"	"histone	102	109	Protein"	"[{""token"": ""histone H4"", ""start_span"": 47, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Protein""}]"
By using a HIF - 1alpha - pVHL binding assay, we show that NO released from DETA - NO restored prolyl hydroxylase activity under hypoxia.	"HIF - 1alpha	11	23	Protein"	"pVHL	26	30	Protein"	"[{""token"": ""HIF - 1alpha"", ""start_span"": 11, ""end_span"": 23, ""type"": ""Protein""}, {""token"": ""pVHL"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Protein""}]"
In vitro HIF - 1alpha - pVHL interaction assays demonstrated that low - level ROS formation increased prolyl hydroxylase activity, an effect antagonized by ROS scavengers.	"HIF - 1alpha	9	21	Protein"	"pVHL	24	28	Protein"	"[{""token"": ""HIF - 1alpha"", ""start_span"": 9, ""end_span"": 21, ""type"": ""Protein""}, {""token"": ""pVHL"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Protein""}]"
Furthermore, the D544E polymorphism resulted in significantly reduced serum ceruloplasmin levels and ferroxidase activity in heteroallelic patients and in expression of mainly apo - ceruloplasmin in cell culture.	"ceruloplasmin	76	89	Protein"	"ceruloplasmin	182	195	Protein"	"[{""token"": ""ceruloplasmin"", ""start_span"": 76, ""end_span"": 89, ""type"": ""Protein""}, {""token"": ""ceruloplasmin"", ""start_span"": 182, ""end_span"": 195, ""type"": ""Protein""}]"
Oxygen - dependent ubiquitination and degradation of hypoxia - inducible factor 1alpha ( HIF - 1alpha) plays a central role in regulating transcriptional responses to hypoxia.	"hypoxia - inducible factor 1alpha	53	86	Protein"	"HIF - 1alpha	89	101	Protein"	"[{""token"": ""hypoxia - inducible factor 1alpha"", ""start_span"": 53, ""end_span"": 86, ""type"": ""Protein""}, {""token"": ""HIF - 1alpha"", ""start_span"": 89, ""end_span"": 101, ""type"": ""Protein""}]"
Employing fluorescently labeled HIF - 1alpha peptides containing hydroxyproline, we developed a quantitative method based on fluorescence polarization for a systematic evaluation of binding of hydroxylated HIF - 1alpha to recombinant VBC.	"HIF - 1alpha	32	44	Protein"	"HIF - 1alpha	206	218	Protein"	"[{""token"": ""HIF - 1alpha"", ""start_span"": 32, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""HIF - 1alpha"", ""start_span"": 206, ""end_span"": 218, ""type"": ""Protein""}]"
PU. 1 activity was increased by the coactivator acetyltransferase protein, p300, and p300 physically interacted with PU. 1 residues 7 - 30.	"p300	75	79	Protein"	"p300	85	89	Protein"	"[{""token"": ""p300"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""p300"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Protein""}]"
By contrast, HNF4alpha ( hepatocyte nuclear factor - 4alpha) bound to the internal promoter and enhanced its activity.	"HNF4alpha	13	22	Protein"	"hepatocyte nuclear factor - 4alpha	25	59	Protein"	"[{""token"": ""HNF4alpha"", ""start_span"": 13, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""hepatocyte nuclear factor - 4alpha"", ""start_span"": 25, ""end_span"": 59, ""type"": ""Protein""}]"
Human but not yeast CHD1 binds directly and selectively to histone H3 methylated at lysine 4 via its tandem chromodomains.	"CHD1	20	24	Protein"	"histone H3	59	69	Protein"	"[{""token"": ""CHD1"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 59, ""end_span"": 69, ""type"": ""Protein""}]"
In the current study, we identify human CHD1, an ATP - dependent chromatin remodeling protein, as a factor that directly and selectively recognizes histone H3 methylated on lysine 4.	"CHD1	40	44	Protein"	"histone H3	148	158	Protein"	"[{""token"": ""CHD1"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 148, ""end_span"": 158, ""type"": ""Protein""}]"
In vitro binding studies identified that CHD1 recognizes di - and trimethyl H3K4 with a dissociation constant ( Kd) of approximately 5 microm, whereas monomethyl H3K4 binds CHD1 with a 3 - fold lower affinity.	"CHD1	41	45	Protein"	"CHD1	173	177	Protein"	"[{""token"": ""CHD1"", ""start_span"": 41, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""CHD1"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Protein""}]"
Surprisingly, human CHD1 binds to methylated H3K4 in a manner that requires both of its tandem chromodomains.	"CHD1	20	24	Protein"	"H3K4	45	49	Protein"	"[{""token"": ""CHD1"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""H3K4"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Protein""}]"
Prevention of early flowering by expression of FLOWERING LOCUS C requires methylation of histone H3 K36.	"FLOWERING LOCUS C	47	64	Protein"	"histone H3	89	99	Protein"	"[{""token"": ""FLOWERING LOCUS C"", ""start_span"": 47, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Protein""}]"
Loss of interleukin - 2 - dependency in HTLV - I - infected T cells on gene silencing of thioredoxin - binding protein - 2.	"interleukin - 2	8	23	Protein"	"thioredoxin - binding protein - 2	89	122	Protein"	"[{""token"": ""interleukin - 2"", ""start_span"": 8, ""end_span"": 23, ""type"": ""Protein""}, {""token"": ""thioredoxin - binding protein - 2"", ""start_span"": 89, ""end_span"": 122, ""type"": ""Protein""}]"
The expression of thioredoxin - binding protein - 2 ( TBP - 2) is lost during the transition of HTLV - I - infected T - cell lines.	"thioredoxin - binding protein - 2	18	51	Protein"	"TBP - 2	54	61	Protein"	"[{""token"": ""thioredoxin - binding protein - 2"", ""start_span"": 18, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""TBP - 2"", ""start_span"": 54, ""end_span"": 61, ""type"": ""Protein""}]"
We have characterized EphB6 promoter and correlated the expression of EphB6 transcript to differential methylation of the promoter region.	"EphB6	22	27	Protein"	"EphB6	70	75	Protein"	"[{""token"": ""EphB6"", ""start_span"": 22, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""EphB6"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Protein""}]"
The promoter region has binding sites for various factors such as SP1 and p300.	"SP1	66	69	Protein"	"p300	74	78	Protein"	"[{""token"": ""SP1"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""p300"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Protein""}]"
We have analyzed changes to proviral Env gp120 sequences and the development of neutralizing antibodies ( NAbs) during 1 year of simian / human immunodeficiency virus SHIV - 89. 6P infection in 11 Macaca nemestrina macaques.	"Env	37	40	Protein"	"gp120	41	46	Protein"	"[{""token"": ""Env"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""gp120"", ""start_span"": 41, ""end_span"": 46, ""type"": ""Protein""}]"
Molecular modeling of the 89. 6P sequence showed that the conserved glycans lie on the silent face of Env and that many are proximal to disulfide bonds, while PNG additions and shifts are proximal to the CD4 binding site.	"Env	102	105	Protein"	"CD4	204	207	Protein"	"[{""token"": ""Env"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 204, ""end_span"": 207, ""type"": ""Protein""}]"
RESULTS: The significant enhanced expression of the fibrinogen gamma - chain and reduced expression of haptoglobin beta - chain were demonstrated in the profiles of untreated CH patients using both silver staining and lectin detection methods.	"fibrinogen gamma - chain	52	76	Protein"	"haptoglobin beta - chain	103	127	Protein"	"[{""token"": ""fibrinogen gamma - chain"", ""start_span"": 52, ""end_span"": 76, ""type"": ""Protein""}, {""token"": ""haptoglobin beta - chain"", ""start_span"": 103, ""end_span"": 127, ""type"": ""Protein""}]"
This distance was analyzed in its dependence on the DNA fragment length, concentration of mono - and divalent counterions, presence of linker histone H1, and histone modifications.	"histone H1	142	152	Protein"	"histone	158	165	Protein"	"[{""token"": ""histone H1"", ""start_span"": 142, ""end_span"": 152, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 158, ""end_span"": 165, ""type"": ""Protein""}]"
To study the effect of acetylation, we compared chemically acetylated recombinant histones with histones prepared from HeLa cells, characterizing the sites of acetylation by mass spectroscopy.	"histones	82	90	Protein"	"histones	96	104	Protein"	"[{""token"": ""histones"", ""start_span"": 82, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""histones"", ""start_span"": 96, ""end_span"": 104, ""type"": ""Protein""}]"
Acetylating all histones or selectively only H3 causes an opening of the nucleosome structure, indicated by the larger distances between the linker DNA ends.	"histones	16	24	Protein"	"H3	45	47	Protein"	"[{""token"": ""histones"", ""start_span"": 16, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 45, ""end_span"": 47, ""type"": ""Protein""}]"
We found that treatment with HDIs induced the dissipation of mitochondrial membrane potential, activation of caspase - 9 and - 3 and, consequently, apoptotic cell death.	"caspase - 9	109	120	Protein"	"- 3	125	128	Protein"	"[{""token"": ""caspase - 9"", ""start_span"": 109, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""- 3"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Protein""}]"
Adiponectin is a secreted, multimeric protein with insulin - sensitizing, antiatherogenic, and antiinflammatory properties.	"Adiponectin	0	11	Protein"	"insulin	51	58	Protein"	"[{""token"": ""Adiponectin"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""insulin"", ""start_span"": 51, ""end_span"": 58, ""type"": ""Protein""}]"
Further, the regioselective transfer of sulfate to an N - acetyllactosamine derivative could be realised with soluble chimeric GP3ST, also in combination with Lac transglycosylation by means of beta - galactosidase.	"GP3ST	127	132	Protein"	"beta - galactosidase	194	214	Protein"	"[{""token"": ""GP3ST"", ""start_span"": 127, ""end_span"": 132, ""type"": ""Protein""}, {""token"": ""beta - galactosidase"", ""start_span"": 194, ""end_span"": 214, ""type"": ""Protein""}]"
FRI upregulates FLC expression that represses flowering in Arabidopsis.	"FRI	0	3	Protein"	"FLC	16	19	Protein"	"[{""token"": ""FRI"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Protein""}, {""token"": ""FLC"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Protein""}]"
Two duplicate FLCs ( AaFLC1 and AaFLC2) originating from A. arenosa are expressed in some allotetraploids but silenced in other lines.	"AaFLC1	21	27	Protein"	"AaFLC2	32	38	Protein"	"[{""token"": ""AaFLC1"", ""start_span"": 21, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""AaFLC2"", ""start_span"": 32, ""end_span"": 38, ""type"": ""Protein""}]"
The carbohydrate structure of human renin appears to differ from that of rat renin.	"renin	36	41	Protein"	"renin	77	82	Protein"	"[{""token"": ""renin"", ""start_span"": 36, ""end_span"": 41, ""type"": ""Protein""}, {""token"": ""renin"", ""start_span"": 77, ""end_span"": 82, ""type"": ""Protein""}]"
Glycosylation of high - affinity thrombin receptors appears necessary for thrombin binding.	"thrombin	33	41	Protein"	"thrombin	74	82	Protein"	"[{""token"": ""thrombin"", ""start_span"": 33, ""end_span"": 41, ""type"": ""Protein""}, {""token"": ""thrombin"", ""start_span"": 74, ""end_span"": 82, ""type"": ""Protein""}]"
Concanavalin A bound to antibody - purified receptor fractions, and was used as an affinity ligand to purify receptor fractions that retained thrombin binding activity.	"Concanavalin A	0	14	Protein"	"thrombin	142	150	Protein"	"[{""token"": ""Concanavalin A"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Protein""}, {""token"": ""thrombin"", ""start_span"": 142, ""end_span"": 150, ""type"": ""Protein""}]"
Cells treated with tunicamycin ( 6. 25 ng / ml) for 24 h lost approximately 35% of their high - affinity thrombin binding sites, yet binding of receptor monoclonal antibody TR - 9 was not affected, indicating that the receptor was present in the membrane, but unable to bind thrombin.	"thrombin	105	113	Protein"	"thrombin	275	283	Protein"	"[{""token"": ""thrombin"", ""start_span"": 105, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""thrombin"", ""start_span"": 275, ""end_span"": 283, ""type"": ""Protein""}]"
Thus thrombin receptor glycosylation may be directly involved in thrombin binding.	"thrombin	5	13	Protein"	"thrombin	65	73	Protein"	"[{""token"": ""thrombin"", ""start_span"": 5, ""end_span"": 13, ""type"": ""Protein""}, {""token"": ""thrombin"", ""start_span"": 65, ""end_span"": 73, ""type"": ""Protein""}]"
At 739 amino acids, the nucleoprotein ( NP) of Ebola virus is the largest nucleoprotein of the nonsegmented negative - stranded RNA viruses, and like the NPs of other viruses, it plays a central role in virus replication.	"nucleoprotein	24	37	Protein"	"NP	40	42	Protein"	"[{""token"": ""nucleoprotein"", ""start_span"": 24, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""NP"", ""start_span"": 40, ""end_span"": 42, ""type"": ""Protein""}]"
We also determined that the region from amino acids 1 to 450 is important for NP - NP interaction ( self - assembly).	"NP	78	80	Protein"	"NP	83	85	Protein"	"[{""token"": ""NP"", ""start_span"": 78, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""NP"", ""start_span"": 83, ""end_span"": 85, ""type"": ""Protein""}]"
Compound heterozygous mutations in the B4GALT7 gene, resulting in aberrant glycosylation of the dermatan sulfate proteoglycan decorin, had been described in a single patient affected with the progeroid form of EDS.	"B4GALT7	39	46	Protein"	"decorin	126	133	Protein"	"[{""token"": ""B4GALT7"", ""start_span"": 39, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""decorin"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Protein""}]"
Pulse - chase experiments and confocal microscopy demonstrated that synthesis and secretion of decorin were normal in beta4GalT - 7 ( Arg270Cys) cells.	"decorin	95	102	Protein"	"beta4GalT - 7	118	131	Protein"	"[{""token"": ""decorin"", ""start_span"": 95, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""beta4GalT - 7"", ""start_span"": 118, ""end_span"": 131, ""type"": ""Protein""}]"
After transduction with the rAd5F35 - MUC1 adenoviral vector, Mo - DC also expressed MUC1 with tumor - associated glycosylation ( Tn and T glycoforms), although no changes in mRNA levels of relevant glycosyltransferases could be demonstrated.	"MUC1	38	42	Protein"	"MUC1	85	89	Protein"	"[{""token"": ""MUC1"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""MUC1"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Protein""}]"
DISCUSSION: The presence of aberrantly glycosylated MUC1 may influence Ag presentation of the tumor glycoforms of MUC1 to immune cells, affecting tumor cell killing.	"MUC1	52	56	Protein"	"MUC1	114	118	Protein"	"[{""token"": ""MUC1"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""MUC1"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Protein""}]"
Zinc - dependent histone deacetylases ( HDACs) are a family of hydrolases first identified as components of transcriptional repressor complexes, where they act by deacetylating lysine residues at the N - terminal extensions of core histones, thereby affecting transcription.	"histone	17	24	Protein"	"histones	232	240	Protein"	"[{""token"": ""histone"", ""start_span"": 17, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""histones"", ""start_span"": 232, ""end_span"": 240, ""type"": ""Protein""}]"
Silencing of either DHDAC1 or DHDAC3 leads to cell growth inhibition and deregulated transcription of both common and distinct groups of genes.	"DHDAC1	20	26	Protein"	"DHDAC3	30	36	Protein"	"[{""token"": ""DHDAC1"", ""start_span"": 20, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""DHDAC3"", ""start_span"": 30, ""end_span"": 36, ""type"": ""Protein""}]"
No growth of phenotype and no significant deregulation of gene expression was observed upon silencing of DHDAC4 and DHDACX.	"DHDAC4	105	111	Protein"	"DHDACX	116	122	Protein"	"[{""token"": ""DHDAC4"", ""start_span"": 105, ""end_span"": 111, ""type"": ""Protein""}, {""token"": ""DHDACX"", ""start_span"": 116, ""end_span"": 122, ""type"": ""Protein""}]"
1) DHDAC1 and - 3 have distinct functions in the control of gene expression.	"DHDAC1	3	9	Protein"	"- 3	14	17	Protein"	"[{""token"": ""DHDAC1"", ""start_span"": 3, ""end_span"": 9, ""type"": ""Protein""}, {""token"": ""- 3"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Protein""}]"
4) The deacetylase activity of DHDAC1 significantly contributes to the repressor function of SIN3.	"DHDAC1	31	37	Protein"	"SIN3	93	97	Protein"	"[{""token"": ""DHDAC1"", ""start_span"": 31, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""SIN3"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Protein""}]"
This represses HIF - mediated transcription by inhibiting the recruitment of p300 / CBP coactivators.	"p300	77	81	Protein"	"CBP	84	87	Protein"	"[{""token"": ""p300"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Protein""}, {""token"": ""CBP"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Protein""}]"
Recent studies have demonstrated that the function of FIH - 1 relative to the HIF prolyl hydroxylases ( PHDs) is not redundant, and indicate that FIH - 1 is a direct oxygen sensor.	"FIH - 1	54	61	Protein"	"FIH - 1	146	153	Protein"	"[{""token"": ""FIH - 1"", ""start_span"": 54, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""FIH - 1"", ""start_span"": 146, ""end_span"": 153, ""type"": ""Protein""}]"
The putative oncogene GASC1 demethylates tri - and dimethylated lysine 9 on histone H3.	"GASC1	22	27	Protein"	"histone H3	76	86	Protein"	"[{""token"": ""GASC1"", ""start_span"": 22, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 76, ""end_span"": 86, ""type"": ""Protein""}]"
Thus, in addition to identifying GASC1 as a histone trimethyl demethylase, we suggest a model for how this enzyme might be involved in cancer development, and propose it as a target for anti - cancer therapy.	"GASC1	33	38	Protein"	"histone	44	51	Protein"	"[{""token"": ""GASC1"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 44, ""end_span"": 51, ""type"": ""Protein""}]"
However, prolyl 4 - hydroxylation did not occur on the mini - collagens, because in spite of an abundant expression of P4Hbeta in PSGs, P4Halpha expression was quite low there, thus resulting in an insufficient activity of P4H.	"P4Hbeta	119	126	Protein"	"P4Halpha	136	144	Protein"	"[{""token"": ""P4Hbeta"", ""start_span"": 119, ""end_span"": 126, ""type"": ""Protein""}, {""token"": ""P4Halpha"", ""start_span"": 136, ""end_span"": 144, ""type"": ""Protein""}]"
The P4H activity in the PSG cells significantly increased, indicating that the expressed BmP4Halpha formed active tetramers with endogenous BmP4Hbeta.	"BmP4Halpha	89	99	Protein"	"BmP4Hbeta	140	149	Protein"	"[{""token"": ""BmP4Halpha"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Protein""}, {""token"": ""BmP4Hbeta"", ""start_span"": 140, ""end_span"": 149, ""type"": ""Protein""}]"
Expression of the crtW and crtZ from DC263 in a beta - carotene - accumulating E. coli produced astaxanthin as the predominant carotenoid.	"crtW	18	22	Protein"	"crtZ	27	31	Protein"	"[{""token"": ""crtW"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""crtZ"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Protein""}]"
The crtG from DC263 and the crtG from another Brevundimonas aurantiaca strain were expressed in E. coli producing different carotenoid substrates.	"crtG	4	8	Protein"	"crtG	28	32	Protein"	"[{""token"": ""crtG"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""crtG"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Protein""}]"
The main difference was that the CrtG from B. aurantiaca worked well on canthaxanthin or astaxanthin, but the CrtG from DC263 did not work on either of the ketocarotenoids.	"CrtG	33	37	Protein"	"CrtG	110	114	Protein"	"[{""token"": ""CrtG"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""CrtG"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Protein""}]"
In this study, LAQ824 mediated apoptosis was found to occur mainly via activation of the mitochondrial death pathway by inducing Apaf1 and caspase 9 and promoting mitochondrial release of key proapoptotic factors in lung cancer cells, but not in normal fibroblast cells.	"Apaf1	129	134	Protein"	"caspase 9	139	148	Protein"	"[{""token"": ""Apaf1"", ""start_span"": 129, ""end_span"": 134, ""type"": ""Protein""}, {""token"": ""caspase 9"", ""start_span"": 139, ""end_span"": 148, ""type"": ""Protein""}]"
Furthermore, we showed that LAQ824 only triggered the release of mitochondrial proapoptotic factors such as cytochrome C ( Cyto C) and apoptosis inducing factor ( AIF) in lung cancer cells but not in normal blast cells.	"cytochrome C	108	120	Protein"	"Cyto C	123	129	Protein"	"[{""token"": ""cytochrome C"", ""start_span"": 108, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""Cyto C"", ""start_span"": 123, ""end_span"": 129, ""type"": ""Protein""}]"
