Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
Finally, we show that strains lacking the ubiquitin ligase Bre1 are defective for H3 methylation, suggesting that there is an additional Bre1 substrate that in combination with H2B K123 facilitates H3 methylation.	ubiquitin,42,51,Protein	Bre1,59,63,Protein	H3,82,84,Protein	Bre1,137,141,Protein	H2B,177,180,Protein	H3,198,200,Protein	"[{""token"": ""ubiquitin"", ""start_span"": 42, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""Bre1"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 82, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""Bre1"", ""start_span"": 137, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""H2B"", ""start_span"": 177, ""end_span"": 180, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 198, ""end_span"": 200, ""type"": ""Protein""}]"	train
MAML1 interacts with the C / H3 domain of p300, and the p300 - MAML1 complex specifically acetylates lysines of histone H3 and H4 tails in chromatin in vitro.	MAML1,0,5,Protein	p300,42,46,Protein	p300,56,60,Protein	MAML1,63,68,Protein	histone H3,112,122,Protein	H4,127,129,Protein	"[{""token"": ""MAML1"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}, {""token"": ""p300"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""p300"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""MAML1"", ""start_span"": 63, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 112, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 127, ""end_span"": 129, ""type"": ""Protein""}]"	train
Purified recombinant glutathione S - transferase - SP - C propeptide ( residues 1 - 35) bound recombinant Nedd4 - 2 strongly, and Nedd4 weakly; the S ( 12) PPDYS ( 17) mutation abrogated binding of SP - C to Nedd4 - 2.	glutathione S - transferase,21,48,Protein	SP - C,51,57,Protein	Nedd4 - 2,106,115,Protein	Nedd4,130,135,Protein	SP - C,198,204,Protein	Nedd4 - 2,208,217,Protein	"[{""token"": ""glutathione S - transferase"", ""start_span"": 21, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""SP - C"", ""start_span"": 51, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""Nedd4 - 2"", ""start_span"": 106, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""Nedd4"", ""start_span"": 130, ""end_span"": 135, ""type"": ""Protein""}, {""token"": ""SP - C"", ""start_span"": 198, ""end_span"": 204, ""type"": ""Protein""}, {""token"": ""Nedd4 - 2"", ""start_span"": 208, ""end_span"": 217, ""type"": ""Protein""}]"	train
In this report, the levels of fucosylated kininogen ( Fc - Kin) and fucosylated alpha - 1 - antitrypsin were analyzed individually and in combination with the currently used marker, alpha - fetoprotein, and a previously identified biomarker, Golgi protein 73 ( GP73), for the ability to distinguish between a diagnosis of cirrhosis and HCC.	kininogen,42,51,Protein	Kin,59,62,Protein	alpha - 1 - antitrypsin,80,103,Protein	alpha - fetoprotein,182,201,Protein	Golgi protein 73,242,258,Protein	GP73,261,265,Protein	"[{""token"": ""kininogen"", ""start_span"": 42, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""Kin"", ""start_span"": 59, ""end_span"": 62, ""type"": ""Protein""}, {""token"": ""alpha - 1 - antitrypsin"", ""start_span"": 80, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""alpha - fetoprotein"", ""start_span"": 182, ""end_span"": 201, ""type"": ""Protein""}, {""token"": ""Golgi protein 73"", ""start_span"": 242, ""end_span"": 258, ""type"": ""Protein""}, {""token"": ""GP73"", ""start_span"": 261, ""end_span"": 265, ""type"": ""Protein""}]"	train
Currently, several ubiquitin ligases, including the single - subunit RING - finger types - - MDM2, Pirh2, and COP1 - - and the HECT - domain type - - ARF - BP1 - - have been reported to target p53 for degradation.	ubiquitin,19,28,Protein	MDM2,93,97,Protein	Pirh2,99,104,Protein	COP1,110,114,Protein	ARF - BP1,150,159,Protein	p53,193,196,Protein	"[{""token"": ""ubiquitin"", ""start_span"": 19, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""MDM2"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Protein""}, {""token"": ""Pirh2"", ""start_span"": 99, ""end_span"": 104, ""type"": ""Protein""}, {""token"": ""COP1"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Protein""}, {""token"": ""ARF - BP1"", ""start_span"": 150, ""end_span"": 159, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 193, ""end_span"": 196, ""type"": ""Protein""}]"	train
Whereas UUO was associated with increased expression levels of TNFalpha, TNFR1, TNFR2, and TRADD mRNAs, it resulted in the marked decrease of TRADD protein levels ( which appeared at day 1 and persisted thereafter) and a slight decrease in TNFR1 protein levels at days 7 and 14.	TNFalpha,63,71,Protein	TNFR1,73,78,Protein	TNFR2,80,85,Protein	TRADD,91,96,Protein	TRADD,142,147,Protein	TNFR1,240,245,Protein	"[{""token"": ""TNFalpha"", ""start_span"": 63, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""TNFR1"", ""start_span"": 73, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""TNFR2"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Protein""}, {""token"": ""TRADD"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""TRADD"", ""start_span"": 142, ""end_span"": 147, ""type"": ""Protein""}, {""token"": ""TNFR1"", ""start_span"": 240, ""end_span"": 245, ""type"": ""Protein""}]"	train
The occurrence of the UPR during A0 - induced death process was shown by the increased abundance of spliced XBP1 mRNA, transient eIF2alpha phosphorylation, and a series of downstream events, including attenuation of global protein synthesis and increased expression of ATF4, CHOP, BIP, and GADD34.	XBP1,108,112,Protein	eIF2alpha,129,138,Protein	ATF4,269,273,Protein	CHOP,275,279,Protein	BIP,281,284,Protein	GADD34,290,296,Protein	"[{""token"": ""XBP1"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Protein""}, {""token"": ""eIF2alpha"", ""start_span"": 129, ""end_span"": 138, ""type"": ""Protein""}, {""token"": ""ATF4"", ""start_span"": 269, ""end_span"": 273, ""type"": ""Protein""}, {""token"": ""CHOP"", ""start_span"": 275, ""end_span"": 279, ""type"": ""Protein""}, {""token"": ""BIP"", ""start_span"": 281, ""end_span"": 284, ""type"": ""Protein""}, {""token"": ""GADD34"", ""start_span"": 290, ""end_span"": 296, ""type"": ""Protein""}]"	train
Unlike TfR1, phosphofurin acidic cluster sorting protein 1 ( PACS - 1) binds to the cytoplasmic domain of TfR2 and data suggest that PACS - 1 is involved in the TfR2 recycling.	TfR1,7,11,Protein	phosphofurin acidic cluster sorting protein 1,13,58,Protein	PACS - 1,61,69,Protein	TfR2,106,110,Protein	PACS - 1,133,141,Protein	TfR2,161,165,Protein	"[{""token"": ""TfR1"", ""start_span"": 7, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""phosphofurin acidic cluster sorting protein 1"", ""start_span"": 13, ""end_span"": 58, ""type"": ""Protein""}, {""token"": ""PACS - 1"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""TfR2"", ""start_span"": 106, ""end_span"": 110, ""type"": ""Protein""}, {""token"": ""PACS - 1"", ""start_span"": 133, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""TfR2"", ""start_span"": 161, ""end_span"": 165, ""type"": ""Protein""}]"	train
METHODS AND RESULTS: HGF reduced Ang II - induced vascular smooth muscle cell growth and inflammation by controlling translocation of SHIP2 ( Src homology domain 2 - containing inositol 5 ' - phosphatase 2), which led to Ang II - dependent degradation of epithelial growth factor receptor.	HGF,21,24,Protein	Ang II,33,39,Protein	SHIP2,134,139,Protein	Src homology domain 2 - containing inositol 5 ' - phosphatase 2,142,205,Protein	Ang II,221,227,Protein	epithelial growth factor receptor,255,288,Protein	"[{""token"": ""HGF"", ""start_span"": 21, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""Ang II"", ""start_span"": 33, ""end_span"": 39, ""type"": ""Protein""}, {""token"": ""SHIP2"", ""start_span"": 134, ""end_span"": 139, ""type"": ""Protein""}, {""token"": ""Src homology domain 2 - containing inositol 5 ' - phosphatase 2"", ""start_span"": 142, ""end_span"": 205, ""type"": ""Protein""}, {""token"": ""Ang II"", ""start_span"": 221, ""end_span"": 227, ""type"": ""Protein""}, {""token"": ""epithelial growth factor receptor"", ""start_span"": 255, ""end_span"": 288, ""type"": ""Protein""}]"	train
In infected cells, IRF - 3 and IRF - 7 are activated by TBK - 1 and IKK epsilon mediated phosphorylation, while the kinase, phosphorylating IRF - 5 in the MyD88 signalling pathway has not yet been identified.	IRF - 3,19,26,Protein	IRF - 7,31,38,Protein	TBK - 1,56,63,Protein	IKK epsilon,68,79,Protein	IRF - 5,140,147,Protein	MyD88,155,160,Protein	"[{""token"": ""IRF - 3"", ""start_span"": 19, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""IRF - 7"", ""start_span"": 31, ""end_span"": 38, ""type"": ""Protein""}, {""token"": ""TBK - 1"", ""start_span"": 56, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""IKK epsilon"", ""start_span"": 68, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""IRF - 5"", ""start_span"": 140, ""end_span"": 147, ""type"": ""Protein""}, {""token"": ""MyD88"", ""start_span"": 155, ""end_span"": 160, ""type"": ""Protein""}]"	train
Finally, we establish that PIAS1 and PIAS4 are required for effective ubiquitin - adduct formation mediated by RNF8, RNF168 and BRCA1 at sites of DNA damage.	PIAS1,27,32,Protein	PIAS4,37,42,Protein	ubiquitin,70,79,Protein	RNF8,111,115,Protein	RNF168,117,123,Protein	BRCA1,128,133,Protein	"[{""token"": ""PIAS1"", ""start_span"": 27, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""PIAS4"", ""start_span"": 37, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 70, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""RNF8"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""RNF168"", ""start_span"": 117, ""end_span"": 123, ""type"": ""Protein""}, {""token"": ""BRCA1"", ""start_span"": 128, ""end_span"": 133, ""type"": ""Protein""}]"	train
PD98059, which inhibits mitogen - activated protein kinase kinase / extracellular regulated kinase ( MEK / ERK) attenuates IL - 1beta - inducible phosphorylation of extracellular signal - regulated kinase 1 / 2 and mitogen and stress - activated protein kinases 1 / 2; and reduces levels of phosphorylated and acetylated histone H3.	IL - 1beta,123,133,Protein	extracellular signal - regulated kinase 1,165,206,Protein	2,209,210,Protein	mitogen and stress - activated protein kinases 1,215,263,Protein	2,266,267,Protein	histone H3,321,331,Protein	"[{""token"": ""IL - 1beta"", ""start_span"": 123, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""extracellular signal - regulated kinase 1"", ""start_span"": 165, ""end_span"": 206, ""type"": ""Protein""}, {""token"": ""2"", ""start_span"": 209, ""end_span"": 210, ""type"": ""Protein""}, {""token"": ""mitogen and stress - activated protein kinases 1"", ""start_span"": 215, ""end_span"": 263, ""type"": ""Protein""}, {""token"": ""2"", ""start_span"": 266, ""end_span"": 267, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 321, ""end_span"": 331, ""type"": ""Protein""}]"	train
Conversely, suppression of histone modification with mitogen and stress - activated protein kinase 1 / 2 short interfering RNA, or the histone H3 acetyltransferase inhibitor Garcinol, inhibits IL - 1beta - inducible EGR - 1 transcription.	histone,27,34,Protein	mitogen and stress - activated protein kinase 1,53,100,Protein	2,103,104,Protein	histone H3,135,145,Protein	IL - 1beta,193,203,Protein	EGR - 1,216,223,Protein	"[{""token"": ""histone"", ""start_span"": 27, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""mitogen and stress - activated protein kinase 1"", ""start_span"": 53, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""2"", ""start_span"": 103, ""end_span"": 104, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 135, ""end_span"": 145, ""type"": ""Protein""}, {""token"": ""IL - 1beta"", ""start_span"": 193, ""end_span"": 203, ""type"": ""Protein""}, {""token"": ""EGR - 1"", ""start_span"": 216, ""end_span"": 223, ""type"": ""Protein""}]"	train
Short interfering RNA ( siRNA) - mediated knockdown showed that activation - induced cytidine deaminase ( AID, also known as AICDA) is required for promoter demethylation and induction of OCT4 ( also known as POU5F1) and NANOG gene expression.	activation - induced cytidine deaminase,64,103,Protein	AID,106,109,Protein	AICDA,125,130,Protein	OCT4,188,192,Protein	POU5F1,209,215,Protein	NANOG,221,226,Protein	"[{""token"": ""activation - induced cytidine deaminase"", ""start_span"": 64, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""AID"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""AICDA"", ""start_span"": 125, ""end_span"": 130, ""type"": ""Protein""}, {""token"": ""OCT4"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Protein""}, {""token"": ""POU5F1"", ""start_span"": 209, ""end_span"": 215, ""type"": ""Protein""}, {""token"": ""NANOG"", ""start_span"": 221, ""end_span"": 226, ""type"": ""Protein""}]"	train
The coordinated induction of both IGF - I promoters by GH is accompanied by hyperacetylation of histones H3 and H4 in promoter - associated chromatin, a decline in monomethylation at lysine 4 of histone H3, and recruitment of RNA Pol II to IGF - I promoter 2.	IGF - I,34,41,Protein	GH,55,57,Protein	histones H3,96,107,Protein	H4,112,114,Protein	histone H3,195,205,Protein	IGF - I,240,247,Protein	"[{""token"": ""IGF - I"", ""start_span"": 34, ""end_span"": 41, ""type"": ""Protein""}, {""token"": ""GH"", ""start_span"": 55, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""histones H3"", ""start_span"": 96, ""end_span"": 107, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 112, ""end_span"": 114, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 195, ""end_span"": 205, ""type"": ""Protein""}, {""token"": ""IGF - I"", ""start_span"": 240, ""end_span"": 247, ""type"": ""Protein""}]"	train
Elevation of intracellular calcium by ionomycin treatment, or activation of acetylcholine receptor or epidermal growth factor receptor by carbachol or epidermal growth factor stimulation induced activation of endogenous Nedd4 in vivo evaluated by assays of either Nedd4 E3 ligase activity or ubiquitination of Nedd4 substrate ENaC - beta.	epidermal growth factor receptor,102,134,Protein	epidermal growth factor,151,174,Protein	Nedd4,220,225,Protein	Nedd4,264,269,Protein	Nedd4,310,315,Protein	ENaC - beta,326,337,Protein	"[{""token"": ""epidermal growth factor receptor"", ""start_span"": 102, ""end_span"": 134, ""type"": ""Protein""}, {""token"": ""epidermal growth factor"", ""start_span"": 151, ""end_span"": 174, ""type"": ""Protein""}, {""token"": ""Nedd4"", ""start_span"": 220, ""end_span"": 225, ""type"": ""Protein""}, {""token"": ""Nedd4"", ""start_span"": 264, ""end_span"": 269, ""type"": ""Protein""}, {""token"": ""Nedd4"", ""start_span"": 310, ""end_span"": 315, ""type"": ""Protein""}, {""token"": ""ENaC - beta"", ""start_span"": 326, ""end_span"": 337, ""type"": ""Protein""}]"	train
While BAFF acts primarily through BAFF receptor ( BAFF - R), the transmembrane activator and CAML interactor ( TACI), the other receptor for BAFF, is thought to serve as a negative regulator for B - cell responses.	BAFF,6,10,Protein	BAFF receptor,34,47,Protein	BAFF - R,50,58,Protein	transmembrane activator and CAML interactor,65,108,Protein	TACI,111,115,Protein	BAFF,141,145,Protein	"[{""token"": ""BAFF"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Protein""}, {""token"": ""BAFF receptor"", ""start_span"": 34, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""BAFF - R"", ""start_span"": 50, ""end_span"": 58, ""type"": ""Protein""}, {""token"": ""transmembrane activator and CAML interactor"", ""start_span"": 65, ""end_span"": 108, ""type"": ""Protein""}, {""token"": ""TACI"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""BAFF"", ""start_span"": 141, ""end_span"": 145, ""type"": ""Protein""}]"	train
Analogous to calnexin, processing of glycan chains by glucosidase enzymes was required for initial association of TCRalpha and - beta proteins with calreticulin; however, several major differences were noted regarding interaction of calnexin and calreticulin chaperones with TCR proteins.	calnexin,13,21,Protein	TCRalpha,114,122,Protein	- beta,127,133,Protein	calreticulin,148,160,Protein	calnexin,233,241,Protein	calreticulin,246,258,Protein	"[{""token"": ""calnexin"", ""start_span"": 13, ""end_span"": 21, ""type"": ""Protein""}, {""token"": ""TCRalpha"", ""start_span"": 114, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""- beta"", ""start_span"": 127, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""calreticulin"", ""start_span"": 148, ""end_span"": 160, ""type"": ""Protein""}, {""token"": ""calnexin"", ""start_span"": 233, ""end_span"": 241, ""type"": ""Protein""}, {""token"": ""calreticulin"", ""start_span"": 246, ""end_span"": 258, ""type"": ""Protein""}]"	train
Here we demonstrate that CpG - DNA induces phosphorylation of Jun N - terminal kinase kinase 1 ( JNKK1 / SEK / MKK4) and subsequent activation of the stress kinases JNK1 / 2 and p38 in murine macrophages and dendritic cells.	Jun N - terminal kinase kinase 1,62,94,Protein	JNKK1,97,102,Protein	SEK,105,108,Protein	MKK4,111,115,Protein	JNK1,165,169,Protein	2,172,173,Protein	"[{""token"": ""Jun N - terminal kinase kinase 1"", ""start_span"": 62, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""JNKK1"", ""start_span"": 97, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""SEK"", ""start_span"": 105, ""end_span"": 108, ""type"": ""Protein""}, {""token"": ""MKK4"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""JNK1"", ""start_span"": 165, ""end_span"": 169, ""type"": ""Protein""}, {""token"": ""2"", ""start_span"": 172, ""end_span"": 173, ""type"": ""Protein""}]"	train
Concomitant with the decrease in H3 - Lys9 methylation, telomeres in SUV39DN cells had reduced binding of the chromobox proteins Cbx1, Cbx3 and Cbx5, homologs of Drosophila melanogaster heterochromatin protein 1 ( HP1).	H3,33,35,Protein	Cbx1,129,133,Protein	Cbx3,135,139,Protein	Cbx5,144,148,Protein	heterochromatin protein 1,186,211,Protein	HP1,214,217,Protein	"[{""token"": ""H3"", ""start_span"": 33, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""Cbx1"", ""start_span"": 129, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""Cbx3"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Protein""}, {""token"": ""Cbx5"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""heterochromatin protein 1"", ""start_span"": 186, ""end_span"": 211, ""type"": ""Protein""}, {""token"": ""HP1"", ""start_span"": 214, ""end_span"": 217, ""type"": ""Protein""}]"	valid
In the current study, we demonstrated that the methylation of mDOR gene promoter is correlated with a repressive chromatin structure that has less HaeIII and MspI nuclear accessibility and more deacetylated histone H3 and H4 than that of unmethylated mDOR promoter.	mDOR,62,66,Protein	HaeIII,147,153,Protein	MspI,158,162,Protein	histone H3,207,217,Protein	H4,222,224,Protein	mDOR,251,255,Protein	"[{""token"": ""mDOR"", ""start_span"": 62, ""end_span"": 66, ""type"": ""Protein""}, {""token"": ""HaeIII"", ""start_span"": 147, ""end_span"": 153, ""type"": ""Protein""}, {""token"": ""MspI"", ""start_span"": 158, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 207, ""end_span"": 217, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 222, ""end_span"": 224, ""type"": ""Protein""}, {""token"": ""mDOR"", ""start_span"": 251, ""end_span"": 255, ""type"": ""Protein""}]"	valid
Remarkably, chromatin immunoprecipitation data revealed that acetylated Sp3 mutant ( K551Q - Sp3) did not bind whereas deacetylated Sp3 ( K551R - Sp3) mutant bound strongly to the promoter DNA, resulting in the recruitment of histone deacetylase 1 ( HDAC1) and inhibition of the association of RNA polymerase II with the promoter.	Sp3,72,75,Protein	Sp3,93,96,Protein	Sp3,132,135,Protein	Sp3,146,149,Protein	histone deacetylase 1,226,247,Protein	HDAC1,250,255,Protein	"[{""token"": ""Sp3"", ""start_span"": 72, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""Sp3"", ""start_span"": 93, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""Sp3"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Protein""}, {""token"": ""Sp3"", ""start_span"": 146, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""histone deacetylase 1"", ""start_span"": 226, ""end_span"": 247, ""type"": ""Protein""}, {""token"": ""HDAC1"", ""start_span"": 250, ""end_span"": 255, ""type"": ""Protein""}]"	valid
The NF2 - encoded protein Merlin is closely related to the Ezrin - Radixin - Moesin family of membrane / cytoskeleton linker proteins, and has been demonstrated to suppress tumor growth by inhibiting extracellular signal - regulated kinase ( ERK) and Rac1 activation.	NF2,4,7,Protein	Merlin,26,32,Protein	Ezrin,59,64,Protein	Radixin,67,74,Protein	Moesin,77,83,Protein	Rac1,251,255,Protein	"[{""token"": ""NF2"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Protein""}, {""token"": ""Merlin"", ""start_span"": 26, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""Ezrin"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""Radixin"", ""start_span"": 67, ""end_span"": 74, ""type"": ""Protein""}, {""token"": ""Moesin"", ""start_span"": 77, ""end_span"": 83, ""type"": ""Protein""}, {""token"": ""Rac1"", ""start_span"": 251, ""end_span"": 255, ""type"": ""Protein""}]"	valid
Consistently, VprBP depletion abolished the in vivo interaction of Merlin and Roc1 - Cullin4A - DDB1, which resulted in Merlin stabilization and inhibited ERK and Rac activation.	VprBP,14,19,Protein	Merlin,67,73,Protein	Roc1,78,82,Protein	Cullin4A,85,93,Protein	DDB1,96,100,Protein	Merlin,120,126,Protein	"[{""token"": ""VprBP"", ""start_span"": 14, ""end_span"": 19, ""type"": ""Protein""}, {""token"": ""Merlin"", ""start_span"": 67, ""end_span"": 73, ""type"": ""Protein""}, {""token"": ""Roc1"", ""start_span"": 78, ""end_span"": 82, ""type"": ""Protein""}, {""token"": ""Cullin4A"", ""start_span"": 85, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""DDB1"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""Merlin"", ""start_span"": 120, ""end_span"": 126, ""type"": ""Protein""}]"	valid
Gene expression was restored by a demethylating agent, 5 - aza - 2 ' - deoxycytidine, but not by a histone deacetylase inhibitor, trichostatin A; ( 2) overexpression of LRP15 inhibited HeLa cell proliferation, and the numbers of cells in the G2 / M phase of the cell cycle in cells transfected with LRP15 increased about 10% compared with controls; ( 3) cyclin B1 level was much lower in cells overexpressing LRP15 than in control cells; and ( 4) after exposure to UV radiation, the LRP15 - positive cells showed shorter comet tails compared with the LRP15 - negative cells.	histone,99,106,Protein	LRP15,169,174,Protein	LRP15,299,304,Protein	LRP15,409,414,Protein	LRP15,483,488,Protein	LRP15,551,556,Protein	"[{""token"": ""histone"", ""start_span"": 99, ""end_span"": 106, ""type"": ""Protein""}, {""token"": ""LRP15"", ""start_span"": 169, ""end_span"": 174, ""type"": ""Protein""}, {""token"": ""LRP15"", ""start_span"": 299, ""end_span"": 304, ""type"": ""Protein""}, {""token"": ""LRP15"", ""start_span"": 409, ""end_span"": 414, ""type"": ""Protein""}, {""token"": ""LRP15"", ""start_span"": 483, ""end_span"": 488, ""type"": ""Protein""}, {""token"": ""LRP15"", ""start_span"": 551, ""end_span"": 556, ""type"": ""Protein""}]"	valid
It is unclear, however, why CHIP binds these E2 enzymes rather than others, and whether CHIP interacts preferentially with UbcH5 or Ubc13 - Uev1a, which form different types of polyubiquitin chains.	CHIP,28,32,Protein	CHIP,88,92,Protein	UbcH5,123,128,Protein	Ubc13,132,137,Protein	Uev1a,140,145,Protein	polyubiquitin,177,190,Protein	"[{""token"": ""CHIP"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""CHIP"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""UbcH5"", ""start_span"": 123, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""Ubc13"", ""start_span"": 132, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""Uev1a"", ""start_span"": 140, ""end_span"": 145, ""type"": ""Protein""}, {""token"": ""polyubiquitin"", ""start_span"": 177, ""end_span"": 190, ""type"": ""Protein""}]"	valid
Biochemical and genetic experiments altering the HAT / HDAC activity ratio and STAT1 mutants reveal that a phospho - acetyl switch regulates STAT1 signaling via CBP, HDAC3, and the T - cell protein tyrosine phosphatase ( TCP45).	STAT1,79,84,Protein	STAT1,141,146,Protein	CBP,161,164,Protein	HDAC3,166,171,Protein	T - cell protein tyrosine phosphatase,181,218,Protein	TCP45,221,226,Protein	"[{""token"": ""STAT1"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""STAT1"", ""start_span"": 141, ""end_span"": 146, ""type"": ""Protein""}, {""token"": ""CBP"", ""start_span"": 161, ""end_span"": 164, ""type"": ""Protein""}, {""token"": ""HDAC3"", ""start_span"": 166, ""end_span"": 171, ""type"": ""Protein""}, {""token"": ""T - cell protein tyrosine phosphatase"", ""start_span"": 181, ""end_span"": 218, ""type"": ""Protein""}, {""token"": ""TCP45"", ""start_span"": 221, ""end_span"": 226, ""type"": ""Protein""}]"	valid
Hdm2 is a ubiquitin ligase of Ku70 - Akt promotes cell survival by inhibiting Hdm2 - dependent Ku70 destabilization.	Hdm2,0,4,Protein	ubiquitin,10,19,Protein	Ku70,30,34,Protein	Akt,37,40,Protein	Hdm2,78,82,Protein	Ku70,95,99,Protein	"[{""token"": ""Hdm2"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 10, ""end_span"": 19, ""type"": ""Protein""}, {""token"": ""Ku70"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""Akt"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""Hdm2"", ""start_span"": 78, ""end_span"": 82, ""type"": ""Protein""}, {""token"": ""Ku70"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Protein""}]"	valid
Earlier, we have reported that 70 kDa subunit of Ku protein heterodimer ( Ku70) binds and inhibits Bax activity in the cytosol and that ubiquitin ( Ub) - dependent proteolysis of cytosolic Ku70 facilitates Bax - mediated apoptosis.	Ku70,74,78,Protein	Bax,99,102,Protein	ubiquitin,136,145,Protein	Ub,148,150,Protein	Ku70,189,193,Protein	Bax,206,209,Protein	"[{""token"": ""Ku70"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""Bax"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 136, ""end_span"": 145, ""type"": ""Protein""}, {""token"": ""Ub"", ""start_span"": 148, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""Ku70"", ""start_span"": 189, ""end_span"": 193, ""type"": ""Protein""}, {""token"": ""Bax"", ""start_span"": 206, ""end_span"": 209, ""type"": ""Protein""}]"	valid
